区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,3,非耐久財,2245,0.8,30.4,506,0.5,673,0.4,1864,1,2879,1.3,3327,1.2,2971,0.8,3467,0.5
2,4,サービス,25615,9,13.1,7461,7.7,12230,8.1,15809,8.2,21908,9.6,27299,9.6,34870,10,59321,8.6
2,0,教育,12998,4.5,-0.3,48,0,1890,1.3,4174,2.2,4556,2,7049,2.5,15720,4.5,57245,8.3
2,3,非耐久財,80,0,-70.8,-,-,-,-,88,0,68,0,-,-,257,0.1,147,0
2,4,サービス,12918,4.5,1.2,48,0,1890,1.3,4086,2.1,4488,2,7049,2.5,15463,4.4,57098,8.2
2,0,教養娯楽,31721,11.1,3.7,7274,7.5,12551,8.3,17304,9,27169,11.9,30518,10.7,38104,10.9,88594,12.8
2,1,耐久財,2344,0.8,-42.6,134,0.1,176,0.1,331,0.2,1853,0.8,871,0.3,1026,0.3,11969,1.7
2,2,半耐久財,4165,1.5,4.5,506,0.5,1516,1,2422,1.3,3691,1.6,2872,1,6446,1.8,11608,1.7
2,3,非耐久財,5316,1.9,-11.8,2723,2.8,4100,2.7,5023,2.6,4814,2.1,6594,2.3,7163,2,6744,1
2,4,サービス,19896,7,20.7,3911,4,6758,4.5,9528,4.9,16811,7.4,20181,7.1,23469,6.7,58272,8.4
2,0,諸雑費,33691,11.8,37.8,6477,6.7,12547,8.3,17863,9.3,20552,9,27085,9.5,31965,9.1,118816,17.2
2,1,耐久財,397,0.1,-24.2,29,0,68,0,340,0.2,273,0.1,648,0.2,235,0.1,1184,0.2
2,2,半耐久財,1967,0.7,3.6,249,0.3,591,0.4,1300,0.7,2487,1.1,1579,0.6,2723,0.8,4801,0.7
2,3,非耐久財,5258,1.8,-12.6,1815,1.9,3320,2.2,4231,2.2,5091,2.2,5998,2.1,7014,2,9263,1.3
2,4,サービス,26069,9.1,62.9,4384,4.5,8567,5.7,11991,6.2,12700,5.6,18860,6.6,21994,6.3,103568,15
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 1月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
