1,"東京都生計分析調査　令和 4年 6月","","","","","","","","","","","","","","",""
110,"2","5","4","4","0","家事雑貨",2887,1.0,3160,1.0,1904,0.6,2120,0.9,2074,0.7
111,"2","5","4","5","0","家事用消耗品",3844,1.3,3972,1.3,3679,1.1,2785,1.2,3361,1.1
112,"2","5","4","6","0","家事サービス",497,0.2,535,0.2,224,0.1,318,0.1,852,0.3
113,"2","4","5","0","0","被服及び履物",12957,4.3,13424,4.4,12521,3.8,5612,2.4,14303,4.5
114,"2","5","5","1","0","和服",15,0.0,15,0.0,26,0.0,-,-,-,-
115,"2","5","5","2","0","洋服",4601,1.5,4970,1.6,3198,1.0,1659,0.7,5699,1.8
116,"2","6","5","2","1","男子用洋服",1613,0.5,1585,0.5,855,0.3,263,0.1,5616,1.8
117,"2","6","5","2","2","婦人用洋服",2521,0.8,2891,1.0,1692,0.5,1397,0.6,82,0.0
118,"2","6","5","2","3","子供用洋服",467,0.2,493,0.2,652,0.2,-,-,-,-
119,"2","5","5","3","0","シャツ・セーター類",2631,0.9,2632,0.9,2282,0.7,1032,0.4,5262,1.7
120,"2","6","5","3","1","男子用シャツ・セーター類",1095,0.4,1090,0.4,986,0.3,-,-,2633,0.8
121,"2","6","5","3","2","婦人用シャツ・セーター類",1270,0.4,1254,0.4,1001,0.3,945,0.4,2630,0.8
122,"2","6","5","3","3","子供用シャツ・セーター類",266,0.1,289,0.1,294,0.1,87,0.0,-,-
123,"2","5","5","4","0","下着類",1100,0.4,1130,0.4,748,0.2,1429,0.6,1270,0.4
124,"2","6","5","4","1","男子用下着類",255,0.1,318,0.1,23,0.0,64,0.0,104,0.0
125,"2","6","5","4","2","婦人用下着類",711,0.2,685,0.2,616,0.2,1047,0.5,1049,0.3
126,"2","6","5","4","3","子供用下着類",134,0.0,127,0.0,109,0.0,318,0.1,117,0.0
127,"2","5","5","5","0","生地・糸類",162,0.1,184,0.1,26,0.0,18,0.0,335,0.1
128,"2","5","5","6","0","他の被服",924,0.3,970,0.3,961,0.3,269,0.1,748,0.2
129,"2","5","5","7","0","履物類",2230,0.7,2553,0.8,1280,0.4,1127,0.5,863,0.3
130,"2","5","5","8","0","被服関連サービス",1296,0.4,970,0.3,4001,1.2,78,0.0,125,0.0
131,"2","4","6","0","0","保健医療",16599,5.5,16574,5.5,14793,4.5,19891,8.6,18695,5.9
132,"2","5","6","1","0","医薬品",2127,0.7,2270,0.8,1552,0.5,1806,0.8,1773,0.6
133,"2","5","6","2","0","健康保持用摂取品",963,0.3,961,0.3,1201,0.4,-,-,1328,0.4
134,"2","5","6","3","0","保健医療用品・器具",3359,1.1,3308,1.1,3305,1.0,3233,1.4,4473,1.4
135,"2","5","6","4","0","保健医療サービス",10149,3.3,10035,3.3,8736,2.6,14852,6.4,11121,3.5
136,"2","4","7","0","0","交通・通信",32893,10.8,31985,10.6,33234,10.0,23590,10.2,56265,17.8
137,"2","5","7","1","0","交通",10478,3.5,9415,3.1,13476,4.1,4176,1.8,25681,8.1
138,"2","5","7","2","0","自動車等関係費",11823,3.9,11434,3.8,12153,3.7,9442,4.1,19656,6.2
139,"2","6","7","2","1","自動車等購入",381,0.1,-,-,-,-,-,-,8007,2.5
140,"2","6","7","2","2","自転車購入",1577,0.5,479,0.2,6035,1.8,-,-,8262,2.6
141,"2","6","7","2","3","自動車等維持",9866,3.3,10955,3.6,6118,1.8,9442,4.1,3387,1.1
142,"2","5","7","3","0","通信",10591,3.5,11136,3.7,7605,2.3,9972,4.3,10928,3.5
143,"2","4","8","0","0","教育",20861,6.9,22641,7.5,17336,5.2,1082,0.5,22771,7.2
144,"2","5","8","1","0","授業料等",12075,4.0,14090,4.7,3471,1.0,1082,0.5,15486,4.9
145,"2","5","8","2","0","教科書・学習参考教材",123,0.0,148,0.0,44,0.0,-,-,61,0.0
146,"2","5","8","3","0","補習教育",8663,2.9,8403,2.8,13821,4.2,-,-,7224,2.3
147,"2","4","9","0","0","教養娯楽",33040,10.9,36795,12.2,22276,6.7,10690,4.6,26346,8.3
148,"2","5","9","1","0","教養娯楽用耐久財",1593,0.5,1841,0.6,1306,0.4,-,-,66,0.0
149,"2","5","9","2","0","教養娯楽用品",7851,2.6,8720,2.9,4837,1.5,2734,1.2,7738,2.4
150,"2","5","9","3","0","書籍・他の印刷物",2615,0.9,2892,1.0,1670,0.5,2181,0.9,1275,0.4
151,"2","5","9","4","0","教養娯楽サービス",20981,6.9,23342,7.7,14463,4.4,5774,2.5,17266,5.5
152,"2","6","9","4","1","宿泊料",1914,0.6,2073,0.7,2067,0.6,-,-,901,0.3
153,"2","6","9","4","2","パック旅行費",741,0.2,949,0.3,37,0.0,160,0.1,-,-
154,"2","6","9","4","3","月謝類",6984,2.3,8157,2.7,3975,1.2,349,0.2,3540,1.1
155,"2","6","9","4","4","他の教養娯楽サービス",11342,3.7,12163,4.0,8384,2.5,5266,2.3,12826,4.1
156,"2","4","10","0","0","その他の消費支出",44754,14.8,49537,16.4,29628,9.0,22002,9.5,34297,10.8
157,"2","5","10","1","0","諸雑費",27809,9.2,30768,10.2,20208,6.1,10502,4.5,19719,6.2
158,"2","6","10","1","1","理美容サービス",3992,1.3,4204,1.4,3653,1.1,1468,0.6,4162,1.3
159,"2","6","10","1","2","理美容用品",5369,1.8,5708,1.9,4544,1.4,3668,1.6,4005,1.3
160,"2","6","10","1","3","身の回り用品",2306,0.8,2679,0.9,1453,0.4,339,0.1,765,0.2
161,"2","6","10","1","4","たばこ",1113,0.4,1034,0.3,1535,0.5,685,0.3,1631,0.5
162,"2","6","10","1","5","他の諸雑費",15030,5.0,17143,5.7,9023,2.7,4342,1.9,9155,2.9
163,"2","5","10","2","0","こづかい",5710,1.9,6300,2.1,4546,1.4,3824,1.7,1454,0.5
164,"2","5","10","3","0","交際費",10910,3.6,12045,4.0,4873,1.5,7676,3.3,13124,4.1
165,"2","6","10","3","0","食料",2676,0.9,2718,0.9,1634,0.5,1715,0.7,5981,1.9
166,"2","6","10","3","0","家具・家事用品",206,0.1,142,0.0,37,0.0,1800,0.8,51,0.0
167,"2","6","10","3","0","被服及び履物",303,0.1,355,0.1,227,0.1,-,-,-,-
168,"2","6","10","3","0","教養娯楽",312,0.1,249,0.1,-,-,2395,1.0,44,0.0
169,"2","6","10","3","0","他の物品サービス",209,0.1,201,0.1,377,0.1,-,-,81,0.0
170,"2","6","10","3","6","贈与金",2431,0.8,2768,0.9,1357,0.4,-,-,2587,0.8
171,"2","6","10","3","7","他の交際費",4772,1.6,5613,1.9,1241,0.4,1767,0.8,4381,1.4
172,"2","5","10","4","0","仕送り金",325,0.1,424,0.1,-,-,-,-,-,-
173,"2","3","0","0","0","土地家屋購入",7985,-,5247,-,-,-,79824,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",24082,7.9,26151,8.7,20472,6.2,1366,0.6,24639,7.8
175,"2","3","0","0","0","（再掲）教養娯楽関係費",38380,12.7,40500,13.4,30682,9.3,14079,6.1,51395,16.2
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",2756,0.9,3192,1.1,1357,0.4,-,-,2587,0.8
177,"2","3","0","0","0","（再掲）経常消費支出",224596,74.1,218260,72.2,268768,81.2,219256,94.8,206783,65.4
178,"2","3","0","0","0","（再掲）情報通信関係費",15489,5.1,16189,5.4,12450,3.8,14240,6.2,14140,4.5
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",279171,92.1,295102,97.6,231041,69.8,171585,74.2,271094,85.7
180,"2","2","0","0","0","その他の実支出",232315,-,260235,-,88083,-,132018,-,296470,-
181,"2","3","0","0","0","直接税",127494,-,147131,-,32605,-,53541,-,157518,-
182,"2","4","0","0","0","勤労所得税",74783,-,85356,-,13801,-,29818,-,124442,-
183,"2","4","0","0","0","個人住民税",27464,-,29139,-,18804,-,19772,-,33076,-
184,"2","4","0","0","0","他の税",25247,-,32636,-,-,-,3951,-,-,-
185,"2","3","0","0","0","社会保険料",104783,-,113053,-,55478,-,78477,-,138952,-
186,"2","4","0","0","0","公的年金保険料",63206,-,67853,-,32389,-,45880,-,93916,-
187,"2","4","0","0","0","健康保険料",33097,-,35855,-,19198,-,22573,-,39079,-
188,"2","4","0","0","0","介護保険料",6401,-,7078,-,2983,-,8478,-,3028,-
189,"2","4","0","0","0","他の社会保険料",2079,-,2267,-,908,-,1546,-,2928,-
190,"2","3","0","0","0","その他",39,-,51,-,-,-,-,-,-,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",967557,-,1000211,-,806993,-,616013,-,1263652,-
192,"2","2","0","0","0","預貯金",777818,-,793835,-,669760,-,551631,-,1062418,-
193,"2","2","0","0","0","保険料",30136,-,35304,-,8235,-,2942,-,37355,-
194,"2","3","0","0","0","個人・企業年金保険料",5025,-,5164,-,1507,-,1197,-,16787,-
195,"2","3","0","0","0","他の保険料",25110,-,30140,-,6728,-,1744,-,20568,-
196,"2","2","0","0","0","有価証券購入",5858,-,4218,-,10118,-,6865,-,19158,-
197,"2","2","0","0","0","土地家屋借金返済",44662,-,58185,-,-,-,-,-,-,-
198,"2","2","0","0","0","他の借金返済",5771,-,6877,-,1905,-,-,-,4942,-
199,"2","2","0","0","0","クレジット購入借入金返済",102252,-,100434,-,116964,-,54249,-,139780,-
200,"2","2","0","0","0","実支出以外の支払のその他",1060,-,1358,-,12,-,327,-,-,-
201,"2","1","0","0","0","繰越金",265301,-,205183,-,310968,-,94479,-,1283782,-
202,"3","0","0","0","0","可処分所得",792007,-,807892,-,671457,-,542543,-,1138540,-
203,"3","0","0","0","0","黒字",488736,-,505670,-,340420,-,311293,-,822226,-
204,"3","1","0","0","0","金融資産純増",443570,-,449591,-,359871,-,216557,-,821069,-
205,"3","3","0","0","0","貯蓄純増",437712,-,445374,-,349754,-,209692,-,801911,-
206,"3","4","0","0","0","預貯金純増",414535,-,419135,-,341519,-,206751,-,764556,-
207,"3","4","0","0","0","保険純増",23177,-,26239,-,8235,-,2942,-,37355,-
208,"3","3","0","0","0","有価証券純購入",5858,-,4218,-,10118,-,6865,-,19158,-
209,"3","1","0","0","0","土地家屋借金純減",44662,-,58185,-,-,-,-,-,-,-
210,"3","1","0","0","0","他の借金純減",5620,-,6679,-,1905,-,-,-,4942,-
211,"3","1","0","0","0","クレジット購入借入金純減",-12796,-,-18562,-,10669,-,-6144,-,6589,-
212,"3","1","0","0","0","土地家屋純増",7985,-,5247,-,-,-,79824,-,-,-
213,"3","1","0","0","0","その他の純増",942,-,1204,-,12,-,327,-,-,-
214,"3","1","0","0","0","繰越純増",-1248,-,3324,-,-32037,-,20728,-,-10373,-
