1,"東京都生計分析調査　令和 4年11月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",99537,17.2,58078,13.2,123781,18.9,102741,17.5,122141,18.3
22,"1","4","0","0","0","他の世帯員収入",10560,1.8,9529,2.2,15579,2.4,7242,1.2,8133,1.2
23,"1","3","0","0","0","事業・内職収入",9179,1.6,6203,1.4,14076,2.1,5765,1.0,12551,1.9
24,"1","4","0","0","0","家賃収入",6469,1.1,6203,1.4,9235,1.4,5691,1.0,988,0.1
25,"1","4","0","0","0","他の事業収入",1627,0.3,-,-,1597,0.2,5,0.0,11166,1.7
26,"1","4","0","0","0","内職収入",1083,0.2,-,-,3244,0.5,69,0.0,397,0.1
27,"1","3","0","0","0","他の経常収入",7473,1.3,5405,1.2,11939,1.8,6829,1.2,962,0.1
28,"1","4","0","0","0","財産収入",167,0.0,17,0.0,210,0.0,-,-,962,0.1
29,"1","4","0","0","0","社会保障給付",7228,1.3,5388,1.2,11485,1.8,6829,1.2,-,-
30,"1","5","0","0","0","公的年金給付",1123,0.2,-,-,3566,0.5,-,-,-,-
31,"1","5","0","0","0","他の社会保障給付",6106,1.1,5388,1.2,7919,1.2,6829,1.2,-,-
32,"1","4","0","0","0","仕送り金",77,0.0,-,-,245,0.0,-,-,-,-
33,"1","2","0","0","0","特別収入",9325,1.6,14652,3.3,6752,1.0,7754,1.3,8428,1.3
34,"1","3","0","0","0","受贈金",3977,0.7,8258,1.9,835,0.1,2884,0.5,6081,0.9
35,"1","3","0","0","0","他の特別収入",5348,0.9,6394,1.5,5917,0.9,4870,0.8,2348,0.4
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",509726,-,385842,-,572001,-,492642,-,694269,-
37,"1","2","0","0","0","預貯金引出",373898,-,282498,-,422811,-,355610,-,518898,-
38,"1","2","0","0","0","保険金",1420,-,2089,-,989,-,1738,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",875,-,2089,-,-,-,1010,-,-,-
40,"1","3","0","0","0","他の保険金",545,-,-,-,989,-,729,-,-,-
41,"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",819,-,-,-,645,-,1596,-,1029,-
44,"1","2","0","0","0","クレジット購入借入金",133477,-,101017,-,147399,-,133697,-,174341,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",112,-,237,-,157,-,-,-,-,-
47,"1","1","0","0","0","繰入金",229649,-,264524,-,149135,-,318001,-,108251,-
48,"2","0","0","0","0","支払",1317084,-,1089750,-,1376454,-,1397283,-,1471549,-
49,"2","1","0","0","0","実支出",474409,-,380884,-,521947,-,464816,-,601534,-
50,"2","2","0","0","0","生計支出",363251,-,304372,-,389301,-,358460,-,451438,-
51,"2","3","0","0","0","消費支出",363251,100.0,304372,100.0,389301,100.0,358460,100.0,451438,100.0
52,"2","4","1","0","0","食料",96589,26.6,82072,27.0,95517,24.5,100794,28.1,124615,27.6
53,"2","5","1","1","0","穀類",6881,1.9,4780,1.6,6973,1.8,7829,2.2,9084,2.0
54,"2","6","1","1","1","米類",1310,0.4,760,0.2,1202,0.3,1569,0.4,2265,0.5
55,"2","6","1","1","2","パン",3262,0.9,2321,0.8,3503,0.9,3618,1.0,3833,0.8
56,"2","6","1","1","3","麺類",1700,0.5,1256,0.4,1779,0.5,1789,0.5,2337,0.5
57,"2","6","1","1","4","他の穀類",610,0.2,443,0.1,488,0.1,852,0.2,651,0.1
58,"2","5","1","2","0","魚介類",5318,1.5,5034,1.7,4847,1.2,5539,1.5,6833,1.5
59,"2","6","1","2","1","生鮮魚介",2998,0.8,2812,0.9,2578,0.7,3291,0.9,3872,0.9
60,"2","6","1","2","2","塩干魚介",952,0.3,847,0.3,874,0.2,970,0.3,1418,0.3
61,"2","6","1","2","3","魚肉練製品",575,0.2,645,0.2,580,0.1,485,0.1,670,0.1
62,"2","6","1","2","4","他の魚介加工品",792,0.2,731,0.2,816,0.2,794,0.2,873,0.2
63,"2","5","1","3","0","肉類",9182,2.5,5628,1.8,9209,2.4,10407,2.9,14516,3.2
64,"2","6","1","3","1","生鮮肉",7565,2.1,4571,1.5,7482,1.9,8664,2.4,12180,2.7
65,"2","6","1","3","2","加工肉",1617,0.4,1058,0.3,1727,0.4,1743,0.5,2335,0.5
66,"2","5","1","4","0","乳卵類",4690,1.3,3603,1.2,4371,1.1,5440,1.5,6141,1.4
67,"2","6","1","4","1","牛乳",1399,0.4,1013,0.3,1206,0.3,1819,0.5,1679,0.4
68,"2","6","1","4","2","乳製品",2431,0.7,1990,0.7,2380,0.6,2701,0.8,2886,0.6
69,"2","6","1","4","3","卵",859,0.2,600,0.2,785,0.2,920,0.3,1576,0.3
70,"2","5","1","5","0","野菜・海藻",8825,2.4,8091,2.7,8820,2.3,8971,2.5,10307,2.3
71,"2","6","1","5","1","生鮮野菜",6150,1.7,5533,1.8,6031,1.5,6438,1.8,7226,1.6
72,"2","6","1","5","2","乾物・海藻",663,0.2,589,0.2,617,0.2,726,0.2,800,0.2
73,"2","6","1","5","3","大豆加工品",1013,0.3,938,0.3,1074,0.3,989,0.3,1096,0.2
74,"2","6","1","5","4","他の野菜・海藻加工品",999,0.3,1031,0.3,1098,0.3,818,0.2,1185,0.3
75,"2","5","1","6","0","果物",2765,0.8,2364,0.8,2988,0.8,2715,0.8,3277,0.7
76,"2","6","1","6","1","生鮮果物",2450,0.7,2146,0.7,2610,0.7,2386,0.7,2955,0.7
77,"2","6","1","6","2","果物加工品",314,0.1,218,0.1,378,0.1,329,0.1,322,0.1
78,"2","5","1","7","0","油脂・調味料",4351,1.2,3546,1.2,4248,1.1,4774,1.3,5438,1.2
79,"2","6","1","7","1","油脂",482,0.1,497,0.2,325,0.1,574,0.2,641,0.1
80,"2","6","1","7","2","調味料",3869,1.1,3049,1.0,3922,1.0,4200,1.2,4797,1.1
81,"2","5","1","8","0","菓子類",8357,2.3,6056,2.0,8917,2.3,8977,2.5,10662,2.4
82,"2","5","1","9","0","調理食品",13859,3.8,13375,4.4,14958,3.8,12794,3.6,15090,3.3
83,"2","6","1","9","1","主食的調理食品",6190,1.7,5984,2.0,7285,1.9,4968,1.4,7204,1.6
84,"2","6","1","9","2","他の調理食品",7669,2.1,7391,2.4,7673,2.0,7826,2.2,7887,1.7
85,"2","5","1","10","0","飲料",6421,1.8,6361,2.1,6618,1.7,5916,1.7,7574,1.7
86,"2","6","1","10","1","茶類",1738,0.5,2280,0.7,1598,0.4,1400,0.4,1832,0.4
87,"2","6","1","10","2","コーヒー・ココア",1463,0.4,1572,0.5,1381,0.4,1382,0.4,1693,0.4
88,"2","6","1","10","3","他の飲料",3220,0.9,2508,0.8,3639,0.9,3135,0.9,4050,0.9
89,"2","5","1","11","0","酒類",3592,1.0,3656,1.2,3519,0.9,3627,1.0,3547,0.8
90,"2","5","1","12","0","外食",22346,6.2,19578,6.4,20049,5.1,23805,6.6,32145,7.1
91,"2","6","1","12","1","一般外食",20670,5.7,19578,6.4,19360,5.0,20627,5.8,27774,6.2
92,"2","6","1","12","2","学校給食",1676,0.5,-,-,689,0.2,3178,0.9,4371,1.0
93,"2","4","2","0","0","住居",23647,6.5,25574,8.4,32331,8.3,16732,4.7,13460,3.0
94,"2","5","2","1","0","家賃地代",20550,5.7,25027,8.2,25185,6.5,14870,4.1,12418,2.8
95,"2","5","2","2","0","設備修繕・維持",3097,0.9,547,0.2,7147,1.8,1862,0.5,1042,0.2
96,"2","6","2","2","1","設備材料",370,0.1,233,0.1,373,0.1,293,0.1,966,0.2
97,"2","6","2","2","2","工事その他のサービス",2727,0.8,313,0.1,6774,1.7,1569,0.4,76,0.0
98,"2","4","3","0","0","光熱・水道",22659,6.2,18110,5.9,22721,5.8,23778,6.6,30827,6.8
99,"2","5","3","1","0","電気代",11335,3.1,9376,3.1,12353,3.2,11138,3.1,13918,3.1
100,"2","5","3","2","0","ガス代",5945,1.6,4341,1.4,5794,1.5,6987,1.9,7302,1.6
101,"2","5","3","3","0","他の光熱",234,0.1,397,0.1,239,0.1,108,0.0,189,0.0
102,"2","5","3","4","0","上下水道料",5144,1.4,3995,1.3,4335,1.1,5545,1.5,9417,2.1
103,"2","4","4","0","0","家具・家事用品",16586,4.6,10679,3.5,25530,6.6,13979,3.9,12384,2.7
104,"2","5","4","1","0","家庭用耐久財",7190,2.0,2727,0.9,15638,4.0,3506,1.0,4195,0.9
105,"2","6","4","1","1","家事用耐久財",1789,0.5,1980,0.7,1938,0.5,1744,0.5,959,0.2
106,"2","6","4","1","2","冷暖房用器具",1254,0.3,499,0.2,1321,0.3,1350,0.4,2718,0.6
107,"2","6","4","1","3","一般家具",4147,1.1,247,0.1,12379,3.2,412,0.1,518,0.1
108,"2","5","4","2","0","室内装備・装飾品",909,0.3,780,0.3,1390,0.4,808,0.2,69,0.0
109,"2","5","4","3","0","寝具類",841,0.2,111,0.0,1319,0.3,1194,0.3,126,0.0
110,"2","5","4","4","0","家事雑貨",3038,0.8,2611,0.9,2942,0.8,3406,1.0,3283,0.7
111,"2","5","4","5","0","家事用消耗品",3809,1.0,3501,1.2,3725,1.0,3945,1.1,4446,1.0
112,"2","5","4","6","0","家事サービス",799,0.2,949,0.3,516,0.1,1120,0.3,265,0.1
113,"2","4","5","0","0","被服及び履物",15987,4.4,15304,5.0,14717,3.8,16439,4.6,20311,4.5
114,"2","5","5","1","0","和服",95,0.0,334,0.1,21,0.0,-,-,-,-
115,"2","5","5","2","0","洋服",7121,2.0,7192,2.4,7237,1.9,6610,1.8,8200,1.8
116,"2","6","5","2","1","男子用洋服",1708,0.5,2410,0.8,1550,0.4,924,0.3,2870,0.6
117,"2","6","5","2","2","婦人用洋服",4743,1.3,4782,1.6,5043,1.3,4717,1.3,3777,0.8
118,"2","6","5","2","3","子供用洋服",670,0.2,-,-,644,0.2,969,0.3,1553,0.3
119,"2","5","5","3","0","シャツ・セーター類",2916,0.8,2954,1.0,2160,0.6,3494,1.0,3334,0.7
120,"2","6","5","3","1","男子用シャツ・セーター類",759,0.2,959,0.3,821,0.2,422,0.1,1114,0.2
121,"2","6","5","3","2","婦人用シャツ・セーター類",1945,0.5,1995,0.7,1001,0.3,2842,0.8,1907,0.4
122,"2","6","5","3","3","子供用シャツ・セーター類",212,0.1,-,-,339,0.1,230,0.1,314,0.1
123,"2","5","5","4","0","下着類",1248,0.3,1180,0.4,1680,0.4,967,0.3,975,0.2
124,"2","6","5","4","1","男子用下着類",280,0.1,321,0.1,410,0.1,164,0.0,133,0.0
125,"2","6","5","4","2","婦人用下着類",795,0.2,859,0.3,1113,0.3,483,0.1,626,0.1
126,"2","6","5","4","3","子供用下着類",174,0.0,-,-,157,0.0,320,0.1,216,0.0
127,"2","5","5","5","0","生地・糸類",110,0.0,90,0.0,142,0.0,70,0.0,191,0.0
128,"2","5","5","6","0","他の被服",1198,0.3,1163,0.4,1397,0.4,869,0.2,1714,0.4
129,"2","5","5","7","0","履物類",1878,0.5,1366,0.4,1533,0.4,2627,0.7,1908,0.4
130,"2","5","5","8","0","被服関連サービス",1422,0.4,1026,0.3,547,0.1,1802,0.5,3988,0.9
131,"2","4","6","0","0","保健医療",15936,4.4,16781,5.5,18060,4.6,13553,3.8,14672,3.3
132,"2","5","6","1","0","医薬品",2591,0.7,2992,1.0,3167,0.8,1704,0.5,2569,0.6
133,"2","5","6","2","0","健康保持用摂取品",1041,0.3,1392,0.5,1499,0.4,475,0.1,496,0.1
134,"2","5","6","3","0","保健医療用品・器具",4237,1.2,2382,0.8,6067,1.6,3788,1.1,4799,1.1
135,"2","5","6","4","0","保健医療サービス",8066,2.2,10014,3.3,7327,1.9,7585,2.1,6808,1.5
136,"2","4","7","0","0","交通・通信",36301,10.0,35451,11.6,42184,10.8,29201,8.1,42771,9.5
137,"2","5","7","1","0","交通",10638,2.9,9494,3.1,14641,3.8,7915,2.2,9790,2.2
138,"2","5","7","2","0","自動車等関係費",11384,3.1,9144,3.0,13459,3.5,9391,2.6,17123,3.8
139,"2","6","7","2","1","自動車等購入",-,-,-,-,-,-,-,-,-,-
140,"2","6","7","2","2","自転車購入",566,0.2,-,-,140,0.0,1094,0.3,1698,0.4
141,"2","6","7","2","3","自動車等維持",10818,3.0,9144,3.0,13319,3.4,8297,2.3,15425,3.4
142,"2","5","7","3","0","通信",14279,3.9,16812,5.5,14083,3.6,11894,3.3,15858,3.5
143,"2","4","8","0","0","教育",26488,7.3,1503,0.5,16018,4.1,39210,10.9,84228,18.7
144,"2","5","8","1","0","授業料等",16673,4.6,-,-,14056,3.6,23216,6.5,47727,10.6
145,"2","5","8","2","0","教科書・学習参考教材",89,0.0,18,0.0,149,0.0,96,0.0,65,0.0
146,"2","5","8","3","0","補習教育",9726,2.7,1484,0.5,1813,0.5,15899,4.4,36437,8.1
147,"2","4","9","0","0","教養娯楽",39141,10.8,28437,9.3,46065,11.8,39648,11.1,43915,9.7
148,"2","5","9","1","0","教養娯楽用耐久財",6247,1.7,2385,0.8,12207,3.1,3569,1.0,6258,1.4
149,"2","5","9","2","0","教養娯楽用品",9337,2.6,6556,2.2,10837,2.8,10406,2.9,8518,1.9
150,"2","5","9","3","0","書籍・他の印刷物",3095,0.9,3257,1.1,3220,0.8,3018,0.8,2531,0.6
151,"2","5","9","4","0","教養娯楽サービス",20462,5.6,16239,5.3,19801,5.1,22655,6.3,26608,5.9
152,"2","6","9","4","1","宿泊料",1920,0.5,1937,0.6,2518,0.6,1520,0.4,1278,0.3
153,"2","6","9","4","2","パック旅行費",1186,0.3,1403,0.5,709,0.2,1201,0.3,2060,0.5
154,"2","6","9","4","3","月謝類",5829,1.6,1950,0.6,4858,1.2,8774,2.4,9643,2.1
155,"2","6","9","4","4","他の教養娯楽サービス",11527,3.2,10948,3.6,11716,3.0,11160,3.1,13626,3.0
156,"2","4","10","0","0","その他の消費支出",69920,19.2,70463,23.2,76159,19.6,65126,18.2,64255,14.2
157,"2","5","10","1","0","諸雑費",32377,8.9,30381,10.0,33666,8.6,33654,9.4,29500,6.5
158,"2","6","10","1","1","理美容サービス",4618,1.3,4184,1.4,6073,1.6,3704,1.0,4121,0.9
159,"2","6","10","1","2","理美容用品",7354,2.0,5884,1.9,6467,1.7,10040,2.8,5413,1.2
160,"2","6","10","1","3","身の回り用品",3636,1.0,5522,1.8,3513,0.9,2401,0.7,3021,0.7
161,"2","6","10","1","4","たばこ",1199,0.3,1472,0.5,1542,0.4,456,0.1,1781,0.4
162,"2","6","10","1","5","他の諸雑費",15570,4.3,13319,4.4,16072,4.1,17054,4.8,15165,3.4
163,"2","5","10","2","0","こづかい",13949,3.8,5738,1.9,20058,5.2,10794,3.0,26431,5.9
164,"2","5","10","3","0","交際費",19391,5.3,22777,7.5,18892,4.9,20562,5.7,8325,1.8
165,"2","6","10","3","0","食料",4092,1.1,7363,2.4,3835,1.0,2044,0.6,2855,0.6
166,"2","6","10","3","0","家具・家事用品",211,0.1,155,0.1,148,0.0,375,0.1,35,0.0
167,"2","6","10","3","0","被服及び履物",265,0.1,243,0.1,228,0.1,336,0.1,211,0.0
168,"2","6","10","3","0","教養娯楽",341,0.1,662,0.2,264,0.1,235,0.1,78,0.0
169,"2","6","10","3","0","他の物品サービス",287,0.1,343,0.1,178,0.0,429,0.1,31,0.0
170,"2","6","10","3","6","贈与金",8658,2.4,9584,3.1,6143,1.6,12727,3.6,1121,0.2
171,"2","6","10","3","7","他の交際費",5536,1.5,4428,1.5,8097,2.1,4417,1.2,3993,0.9
172,"2","5","10","4","0","仕送り金",4203,1.2,11566,3.8,3543,0.9,116,0.0,-,-
173,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",30324,8.3,2027,0.7,20632,5.3,44150,12.3,90796,20.1
175,"2","3","0","0","0","（再掲）教養娯楽関係費",45087,12.4,35744,11.7,53301,13.7,43952,12.3,47495,10.5
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",12861,3.5,21149,6.9,9686,2.5,12843,3.6,1121,0.2
177,"2","3","0","0","0","（再掲）経常消費支出",264115,72.7,227699,74.8,284934,73.2,256764,71.6,317925,70.4
178,"2","3","0","0","0","（再掲）情報通信関係費",16577,4.6,14247,4.7,18240,4.7,15658,4.4,20421,4.5
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",326743,89.9,257650,84.6,347284,89.2,328885,91.7,436857,96.8
180,"2","2","0","0","0","その他の実支出",111158,-,76512,-,132645,-,106356,-,150097,-
181,"2","3","0","0","0","直接税",48852,-,33463,-,56038,-,44724,-,79905,-
182,"2","4","0","0","0","勤労所得税",23178,-,14766,-,25842,-,19639,-,48208,-
183,"2","4","0","0","0","個人住民税",24786,-,18035,-,28827,-,24617,-,30381,-
184,"2","4","0","0","0","他の税",888,-,663,-,1369,-,468,-,1316,-
185,"2","3","0","0","0","社会保険料",62286,-,43049,-,76543,-,61632,-,70192,-
186,"2","4","0","0","0","公的年金保険料",37580,-,23987,-,46904,-,38363,-,41541,-
187,"2","4","0","0","0","健康保険料",19756,-,15177,-,23338,-,18957,-,23099,-
188,"2","4","0","0","0","介護保険料",3145,-,2545,-,4096,-,2502,-,3795,-
189,"2","4","0","0","0","他の社会保険料",1805,-,1340,-,2206,-,1810,-,1756,-
190,"2","3","0","0","0","その他",20,-,-,-,65,-,-,-,-,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",622805,-,451512,-,725385,-,626483,-,739183,-
192,"2","2","0","0","0","預貯金",428375,-,328445,-,498939,-,428002,-,470730,-
193,"2","2","0","0","0","保険料",23544,-,14186,-,19861,-,25483,-,53449,-
194,"2","3","0","0","0","個人・企業年金保険料",5727,-,3617,-,4395,-,6242,-,13795,-
195,"2","3","0","0","0","他の保険料",17817,-,10569,-,15466,-,19241,-,39654,-
196,"2","2","0","0","0","有価証券購入",14806,-,4536,-,38127,-,3105,-,6057,-
197,"2","2","0","0","0","土地家屋借金返済",40095,-,20021,-,39342,-,47004,-,73071,-
198,"2","2","0","0","0","他の借金返済",1816,-,1804,-,3235,-,846,-,500,-
199,"2","2","0","0","0","クレジット購入借入金返済",113588,-,81339,-,125506,-,121579,-,135355,-
200,"2","2","0","0","0","実支出以外の支払のその他",580,-,1182,-,374,-,464,-,20,-
201,"2","1","0","0","0","繰越金",219870,-,257353,-,129122,-,305984,-,130832,-
202,"3","0","0","0","0","可処分所得",466550,-,362872,-,522672,-,480284,-,518932,-
203,"3","0","0","0","0","黒字",103299,-,58499,-,133371,-,121824,-,67495,-
204,"3","1","0","0","0","金融資産純増",91408,-,62579,-,133127,-,99242,-,11338,-
205,"3","3","0","0","0","貯蓄純増",76602,-,58043,-,95000,-,96137,-,5281,-
206,"3","4","0","0","0","預貯金純増",54478,-,45947,-,76128,-,72392,-,-48168,-
207,"3","4","0","0","0","保険純増",22124,-,12096,-,18872,-,23745,-,53449,-
208,"3","3","0","0","0","有価証券純購入",14806,-,4536,-,38127,-,3105,-,6057,-
209,"3","1","0","0","0","土地家屋借金純減",40095,-,20021,-,39342,-,47004,-,73071,-
210,"3","1","0","0","0","他の借金純減",997,-,1804,-,2590,-,-750,-,-529,-
211,"3","1","0","0","0","クレジット購入借入金純減",-19890,-,-19678,-,-21893,-,-12118,-,-38986,-
212,"3","1","0","0","0","土地家屋純増",-,-,-,-,-,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",468,-,945,-,217,-,464,-,20,-
214,"3","1","0","0","0","繰越純増",-9780,-,-7171,-,-20013,-,-12017,-,22581,-
