"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
"2","6","1","7","2","調味料",3587,1.1,-3.9,2904,1.4,3363,1.4,3541,1.2,3589,1.2,3561,1.1,3949,1.0,4185,0.8
"2","5","1","8","0","菓子類",7267,2.2,0.4,5218,2.6,6078,2.5,6806,2.3,7578,2.5,7103,2.2,8292,2.0,9749,1.9
"2","5","1","9","0","調理食品",13550,4.2,-2.5,10895,5.4,12131,5.0,13228,4.6,13250,4.4,13534,4.2,15028,3.7,16709,3.3
"2","6","1","9","1","主食的調理食品",5817,1.8,-1.9,4438,2.2,5351,2.2,5733,2.0,5753,1.9,5941,1.9,6394,1.6,7082,1.4
"2","6","1","9","2","他の調理食品",7733,2.4,-2.9,6458,3.2,6780,2.8,7495,2.6,7497,2.5,7593,2.4,8634,2.1,9627,1.9
"2","5","1","10","0","飲料",5387,1.7,-4.5,4111,2.0,4644,1.9,5116,1.8,5225,1.7,5286,1.7,6145,1.5,7198,1.4
"2","6","1","10","1","茶類",1269,0.4,-2.0,1173,0.6,1179,0.5,1209,0.4,1209,0.4,1128,0.4,1427,0.3,1555,0.3
"2","6","1","10","2","コーヒー・ココア",1127,0.3,-3.2,766,0.4,853,0.4,1048,0.4,1199,0.4,1001,0.3,1484,0.4,1535,0.3
"2","6","1","10","3","他の飲料",2991,0.9,-6.1,2173,1.1,2612,1.1,2859,1.0,2817,0.9,3157,1.0,3234,0.8,4108,0.8
"2","5","1","11","0","酒類",3843,1.2,-17.0,2837,1.4,3414,1.4,3584,1.2,4397,1.5,3772,1.2,3818,0.9,5085,1.0
"2","5","1","12","0","外食",15184,4.7,14.9,5488,2.7,7802,3.2,9959,3.4,13621,4.6,17182,5.4,21007,5.1,31192,6.1
"2","6","1","12","1","一般外食",14409,4.4,16.0,5377,2.7,7548,3.1,9605,3.3,12959,4.3,15882,5.0,19557,4.8,29902,5.9
"2","6","1","12","2","学校給食",775,0.2,-1.6,111,0.1,253,0.1,354,0.1,662,0.2,1300,0.4,1450,0.4,1289,0.3
"2","4","2","0","0","住居",26865,8.3,1.0,25311,12.5,20665,8.5,27570,9.5,23860,8.0,22770,7.1,32535,7.9,35104,6.9
"2","5","2","1","0","家賃地代",16814,5.2,15.9,14258,7.1,14681,6.1,14473,5.0,16647,5.6,17030,5.3,20200,4.9,20340,4.0
"2","5","2","2","0","設備修繕・維持",10051,3.1,-16.9,11054,5.5,5984,2.5,13097,4.5,7214,2.4,5740,1.8,12335,3.0,14765,2.9
"2","6","2","2","1","設備材料",2897,0.9,-20.9,2362,1.2,3446,1.4,4049,1.4,2936,1.0,1420,0.4,1787,0.4,4288,0.8
"2","6","2","2","2","工事その他のサービス",7154,2.2,-15.2,8691,4.3,2538,1.0,9048,3.1,4278,1.4,4320,1.4,10548,2.6,10476,2.1
"2","4","3","0","0","光熱・水道",23328,7.2,15.5,20292,10.1,21936,9.0,24243,8.3,21952,7.3,23306,7.3,24681,6.0,26683,5.2
"2","5","3","1","0","電気代",11444,3.5,24.7,9928,4.9,10964,4.5,11882,4.1,10415,3.5,11403,3.6,12268,3.0,13198,2.6
"2","5","3","2","0","ガス代",6429,2.0,18.1,5542,2.7,6073,2.5,6626,2.3,6272,2.1,6436,2.0,6581,1.6,7374,1.5
"2","5","3","3","0","他の光熱",386,0.1,45.7,574,0.3,476,0.2,491,0.2,330,0.1,255,0.1,225,0.1,322,0.1
"2","5","3","4","0","上下水道料",5069,1.6,-4.6,4249,2.1,4424,1.8,5245,1.8,4935,1.6,5212,1.6,5607,1.4,5789,1.1
"2","4","4","0","0","家具・家事用品",12768,3.9,-7.0,8018,4.0,10416,4.3,11765,4.1,11748,3.9,13598,4.3,13095,3.2,20693,4.1
"2","5","4","1","0","家庭用耐久財",4275,1.3,-7.6,2821,1.4,3455,1.4,3902,1.3,4144,1.4,5193,1.6,2777,0.7,7609,1.5
"2","6","4","1","1","家事用耐久財",1752,0.5,-24.4,1025,0.5,1296,0.5,1676,0.6,1917,0.6,3274,1.0,1178,0.3,1900,0.4
"2","6","4","1","2","冷暖房用器具",1607,0.5,-5.9,1468,0.7,1193,0.5,1955,0.7,1315,0.4,1209,0.4,1117,0.3,3003,0.6
"2","6","4","1","3","一般家具",917,0.3,53.1,328,0.2,967,0.4,271,0.1,911,0.3,710,0.2,483,0.1,2707,0.5
"2","5","4","2","0","室内装備・装飾品",803,0.2,-18.4,364,0.2,607,0.3,612,0.2,383,0.1,574,0.2,887,0.2,2159,0.4
"2","5","4","3","0","寝具類",993,0.3,-6.6,451,0.2,895,0.4,591,0.2,995,0.3,1015,0.3,1471,0.4,1532,0.3
"2","5","4","4","0","家事雑貨",2603,0.8,-6.2,1336,0.7,1989,0.8,2433,0.8,2480,0.8,2626,0.8,3172,0.8,4188,0.8
"2","5","4","5","0","家事用消耗品",3429,1.1,-0.3,2712,1.3,2937,1.2,3274,1.1,3380,1.1,3521,1.1,4018,1.0,4161,0.8
"2","5","4","6","0","家事サービス",664,0.2,-22.0,334,0.2,533,0.2,953,0.3,366,0.1,670,0.2,770,0.2,1044,0.2
"2","4","5","0","0","被服及び履物",11756,3.6,6.8,4493,2.2,6683,2.8,7831,2.7,10021,3.3,9659,3.0,17183,4.2,26334,5.2
"2","5","5","1","0","和服",235,0.1,50.6,31,0.0,9,0.0,59,0.0,280,0.1,18,0.0,943,0.2,286,0.1
"2","5","5","2","0","洋服",4834,1.5,7.7,1504,0.7,2269,0.9,2752,0.9,4060,1.4,3863,1.2,7235,1.8,12096,2.4
"2","6","5","2","1","男子用洋服",1462,0.5,-0.4,419,0.2,642,0.3,594,0.2,1220,0.4,1083,0.3,2431,0.6,3820,0.8
"2","6","5","2","2","婦人用洋服",2920,0.9,13.9,993,0.5,1574,0.6,1834,0.6,2405,0.8,2221,0.7,3965,1.0,7424,1.5
"2","6","5","2","3","子供用洋服",451,0.1,-1.1,91,0.0,53,0.0,325,0.1,436,0.1,559,0.2,839,0.2,852,0.2
"2","5","5","3","0","シャツ・セーター類",2241,0.7,4.9,945,0.5,1351,0.6,1569,0.5,1830,0.6,1932,0.6,3372,0.8,4685,0.9
"2","6","5","3","1","男子用シャツ・セーター類",760,0.2,6.1,329,0.2,414,0.2,491,0.2,585,0.2,665,0.2,1219,0.3,1625,0.3
"2","6","5","3","2","婦人用シャツ・セーター類",1348,0.4,5.9,589,0.3,904,0.4,981,0.3,1075,0.4,1096,0.3,1943,0.5,2839,0.6
"2","6","5","3","3","子供用シャツ・セーター類",133,0.0,-10.1,26,0.0,33,0.0,97,0.0,170,0.1,171,0.1,211,0.1,220,0.0
"2","5","5","4","0","下着類",959,0.3,-9.5,615,0.3,737,0.3,846,0.3,947,0.3,952,0.3,1156,0.3,1458,0.3
"2","6","5","4","1","男子用下着類",291,0.1,-5.8,246,0.1,209,0.1,281,0.1,245,0.1,272,0.1,385,0.1,397,0.1
"2","6","5","4","2","婦人用下着類",570,0.2,-9.7,358,0.2,502,0.2,489,0.2,593,0.2,521,0.2,617,0.2,914,0.2
"2","6","5","4","3","子供用下着類",98,0.0,-18.3,11,0.0,27,0.0,76,0.0,109,0.0,159,0.0,154,0.0,148,0.0
"2","5","5","5","0","生地・糸類",124,0.0,2.5,127,0.1,151,0.1,125,0.0,102,0.0,58,0.0,88,0.0,217,0.0
"2","5","5","6","0","他の被服",843,0.3,6.6,474,0.2,522,0.2,734,0.3,770,0.3,782,0.2,1120,0.3,1486,0.3
"2","5","5","7","0","履物類",1664,0.5,7.5,580,0.3,1045,0.4,1345,0.5,1368,0.5,1372,0.4,2331,0.6,3608,0.7
"2","5","5","8","0","被服関連サービス",857,0.3,21.2,218,0.1,599,0.2,401,0.1,664,0.2,681,0.2,938,0.2,2498,0.5
"2","4","6","0","0","保健医療",17369,5.3,-5.5,12136,6.0,16806,6.9,17143,5.9,16681,5.6,16931,5.3,20825,5.1,21114,4.2
"2","5","6","1","0","医薬品",2937,0.9,-1.3,2541,1.3,2988,1.2,2862,1.0,2701,0.9,2898,0.9,3275,0.8,3278,0.6
"2","5","6","2","0","健康保持用摂取品",1371,0.4,5.1,1323,0.7,1368,0.6,1646,0.6,1477,0.5,998,0.3,1113,0.3,1673,0.3
"2","5","6","3","0","保健医療用品・器具",3097,1.0,-4.2,1762,0.9,2260,0.9,2958,1.0,3139,1.0,3252,1.0,4049,1.0,4251,0.8
"2","5","6","4","0","保健医療サービス",9965,3.1,-8.3,6510,3.2,10190,4.2,9678,3.3,9364,3.1,9784,3.1,12388,3.0,11912,2.3
"2","4","7","0","0","交通・通信",34883,10.7,0.7,15942,7.9,24805,10.2,33029,11.4,37792,12.6,31455,9.9,45604,11.1,55759,11.0
"2","5","7","1","0","交通",7665,2.4,26.4,2646,1.3,4134,1.7,4706,1.6,6773,2.3,6658,2.1,12380,3.0,16382,3.2
"2","5","7","2","0","自動車等関係費",15224,4.7,-3.9,5054,2.5,11131,4.6,16549,5.7,18816,6.3,12598,3.9,19342,4.7,23266,4.6
"2","6","7","2","1","自動車等購入",3746,1.2,-20.1,-,-,3099,1.3,5847,2.0,4514,1.5,233,0.1,5885,1.4,6804,1.3
"2","6","7","2","2","自転車購入",732,0.2,9.3,129,0.1,163,0.1,1117,0.4,460,0.2,1144,0.4,1253,0.3,860,0.2
"2","6","7","2","3","自動車等維持",10747,3.3,2.4,4925,2.4,7869,3.2,9585,3.3,13842,4.6,11221,3.5,12205,3.0,15602,3.1
"2","5","7","3","0","通信",11994,3.7,-5.7,8243,4.1,9540,3.9,11774,4.1,12203,4.1,12198,3.8,13882,3.4,16110,3.2
"2","4","8","0","0","教育",19540,6.0,2.3,1755,0.9,1980,0.8,8078,2.8,15952,5.3,17585,5.5,33941,8.3,57622,11.3
"2","5","8","1","0","授業料等",13973,4.3,-2.2,1572,0.8,944,0.4,6083,2.1,11611,3.9,11878,3.7,22246,5.4,43720,8.6
"2","5","8","2","0","教科書・学習参考教材",197,0.1,-30.1,17,0.0,46,0.0,137,0.0,139,0.0,244,0.1,433,0.1,359,0.1
"2","5","8","3","0","補習教育",5371,1.7,18.5,166,0.1,989,0.4,1857,0.6,4201,1.4,5463,1.7,11262,2.7,13543,2.7
"2","4","9","0","0","教養娯楽",35037,10.8,8.2,16951,8.4,21836,9.0,32176,11.1,32800,11.0,34234,10.7,45504,11.1,61769,12.2
"2","5","9","1","0","教養娯楽用耐久財",2649,0.8,-17.2,571,0.3,1088,0.4,2652,0.9,1935,0.6,2546,0.8,4317,1.1,5403,1.1
"2","5","9","2","0","教養娯楽用品",7701,2.4,-1.0,3668,1.8,5273,2.2,5632,1.9,7396,2.5,8024,2.5,10608,2.6,13272,2.6
"2","5","9","3","0","書籍・他の印刷物",3504,1.1,-5.0,3359,1.7,3714,1.5,3382,1.2,3125,1.0,2943,0.9,3701,0.9,4291,0.8
"2","5","9","4","0","教養娯楽サービス",21183,6.5,19.5,9354,4.6,11761,4.9,20510,7.1,20344,6.8,20721,6.5,26878,6.5,38804,7.6
"2","6","9","4","1","宿泊料",2923,0.9,47.4,810,0.4,1567,0.6,1591,0.5,2439,0.8,2241,0.7,3826,0.9,8096,1.6
"2","6","9","4","2","パック旅行費",2756,0.8,135.6,775,0.4,604,0.2,5618,1.9,3796,1.3,1728,0.5,2655,0.6,4145,0.8
"2","6","9","4","3","月謝類",4323,1.3,8.9,988,0.5,1653,0.7,2862,1.0,3543,1.2,4722,1.5,6711,1.6,9730,1.9
"2","6","9","4","4","他の教養娯楽サービス",11181,3.4,5.5,6781,3.4,7937,3.3,10439,3.6,10566,3.5,12030,3.8,13686,3.3,16833,3.3
"2","4","10","0","0","その他の消費支出",54240,16.7,-3.5,30059,14.9,40935,16.9,46176,15.9,42386,14.2,60228,18.9,76144,18.5,83489,16.4
"2","5","10","1","0","諸雑費",29131,9.0,3.3,14319,7.1,19526,8.1,24589,8.5,23991,8.0,33834,10.6,45070,11.0,42459,8.4
"2","6","10","1","1","理美容サービス",3803,1.2,-5.0,1928,1.0,3191,1.3,2855,1.0,3310,1.1,3755,1.2,5143,1.3,6413,1.3
"2","6","10","1","2","理美容用品",5283,1.6,0.4,2641,1.3,3984,1.6,4659,1.6,4783,1.6,5098,1.6,6851,1.7,8927,1.8
"2","6","10","1","3","身の回り用品",2360,0.7,-4.8,690,0.3,833,0.3,1324,0.5,2603,0.9,1835,0.6,3092,0.8,6152,1.2
"2","6","10","1","4","たばこ",975,0.3,-0.7,629,0.3,496,0.2,984,0.3,1309,0.4,1251,0.4,1148,0.3,1011,0.2
"2","6","10","1","5","他の諸雑費",16711,5.1,8.0,8431,4.2,11021,4.5,14767,5.1,11985,4.0,21895,6.9,28835,7.0,19956,3.9
"2","5","10","2","0","こづかい",6543,2.0,-8.1,3321,1.6,5431,2.2,4082,1.4,4842,1.6,6114,1.9,7855,1.9,14048,2.8
"2","5","10","3","0","交際費",16560,5.1,3.8,12129,6.0,15234,6.3,15477,5.3,12131,4.1,19214,6.0,18071,4.4,23633,4.6
"2","6","10","3","1","食料",4029,1.2,8.4,2647,1.3,4611,1.9,3913,1.3,2779,0.9,3603,1.1,4684,1.1,5925,1.2
"2","6","10","3","2","家具・家事用品",221,0.1,15.7,48,0.0,69,0.0,296,0.1,86,0.0,129,0.0,242,0.1,669,0.1
"2","6","10","3","3","被服及び履物",311,0.1,-8.0,148,0.1,127,0.1,387,0.1,352,0.1,364,0.1,352,0.1,447,0.1
"2","6","10","3","4","教養娯楽",888,0.3,32.3,371,0.2,792,0.3,775,0.3,558,0.2,954,0.3,818,0.2,1948,0.4
"2","6","10","3","5","他の物品サービス",508,0.2,11.2,247,0.1,509,0.2,403,0.1,355,0.1,526,0.2,272,0.1,1262,0.2
"2","6","10","3","6","贈与金",6406,2.0,6.2,5810,2.9,6201,2.6,5950,2.0,4288,1.4,8848,2.8,6679,1.6,7042,1.4
"2","6","10","3","7","他の交際費",4198,1.3,-7.7,2858,1.4,2924,1.2,3753,1.3,3712,1.2,4790,1.5,5025,1.2,6340,1.2
"2","5","10","4","0","仕送り金",2005,0.6,-59.2,291,0.1,744,0.3,2028,0.7,1422,0.5,1066,0.3,5148,1.3,3349,0.7
"2","3","0","0","0","土地家屋購入",4941,-,-72.3,-,-,-,-,9532,-,3182,-,-,-,17138,-,4270,-
"2","3","0","0","0","（再掲）教育関係費",22603,7.0,-8.0,2183,1.1,2821,1.2,9272,3.2,18294,6.1,20561,6.4,40539,9.9,64700,12.7
"2","3","0","0","0","（再掲）教養娯楽関係費",39639,12.2,12.0,18455,9.1,24692,10.2,34982,12.0,36355,12.1,38604,12.1,52188,12.7,72181,14.2
"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",8411,2.6,-23.1,6101,3.0,6945,2.9,7978,2.7,5710,1.9,9914,3.1,11826,2.9,10391,2.0
"2","3","0","0","0","（再掲）経常消費支出",230775,71.1,1.0,163456,81.0,196039,80.9,211530,72.8,220440,73.7,233093,73.1,267135,65.0,322818,63.5
"2","3","0","0","0","（再掲）情報通信関係費",15664,4.8,-5.5,11613,5.8,13295,5.5,16436,5.7,15381,5.1,16365,5.1,17324,4.2,19267,3.8
"2","3","0","0","0","（再掲）消費支出（除く住居等）1)",285646,88.0,1.9,170410,84.4,211681,87.3,249024,85.7,265139,88.6,286166,89.7,360442,87.8,456009,89.7
"","","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 4年","","","","","","","","","","","","","","","","","","","","","",""
"第４表　年間収入７分位階層別１世帯当たり年平均１か月間の用途別生計支出　―　全　世　帯　―　","","","","","","","","","","","","","","","","","","","","","",""
"注）　1)は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。","","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","","","","","","","",""
