1,"東京都生計分析調査　令和 4年 6月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",135892,13.3,112453,13.3,102520,11.9,173482,14.0,161682,13.1
22,"1","4","0","0","0","他の世帯員収入",21295,2.1,24490,2.9,4187,0.5,32337,2.6,18979,1.5
23,"1","3","0","0","0","事業・内職収入",9682,0.9,20397,2.4,3250,0.4,2176,0.2,15477,1.3
24,"1","4","0","0","0","家賃収入",3824,0.4,7767,0.9,-,-,847,0.1,9314,0.8
25,"1","4","0","0","0","他の事業収入",4046,0.4,12630,1.5,825,0.1,-,-,-,-
26,"1","4","0","0","0","内職収入",1812,0.2,-,-,2425,0.3,1329,0.1,6163,0.5
27,"1","3","0","0","0","他の経常収入",50047,4.9,58564,6.9,67062,7.8,26779,2.2,55404,4.5
28,"1","4","0","0","0","財産収入",2558,0.2,715,0.1,5809,0.7,2521,0.2,759,0.1
29,"1","4","0","0","0","社会保障給付",46142,4.5,56024,6.6,58047,6.8,24259,2.0,54645,4.4
30,"1","5","0","0","0","公的年金給付",28203,2.8,50619,6.0,43629,5.1,3287,0.3,7657,0.6
31,"1","5","0","0","0","他の社会保障給付",17939,1.8,5405,0.6,14418,1.7,20971,1.7,46988,3.8
32,"1","4","0","0","0","仕送り金",1347,0.1,1825,0.2,3206,0.4,-,-,-,-
33,"1","2","0","0","0","特別収入",6427,0.6,2641,0.3,9993,1.2,8208,0.7,4065,0.3
34,"1","3","0","0","0","受贈金",1515,0.1,126,0.0,82,0.0,4409,0.4,310,0.0
35,"1","3","0","0","0","他の特別収入",4912,0.5,2515,0.3,9912,1.2,3799,0.3,3755,0.3
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",485559,-,433996,-,440955,-,533623,-,573742,-
37,"1","2","0","0","0","預貯金引出",363283,-,331482,-,320583,-,397848,-,434660,-
38,"1","2","0","0","0","保険金",6958,-,16600,-,7730,-,-,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",6958,-,16600,-,7730,-,-,-,-,-
40,"1","3","0","0","0","他の保険金",-,-,-,-,-,-,-,-,-,-
41,"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",152,-,-,-,-,-,-,-,1187,-
44,"1","2","0","0","0","クレジット購入借入金",115048,-,85900,-,112331,-,135661,-,137884,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",119,-,14,-,310,-,114,-,10,-
47,"1","1","0","0","0","繰入金",266549,-,440340,-,227070,-,199990,-,96236,-
48,"2","0","0","0","0","支払",1776431,-,1721915,-,1526085,-,1971359,-,1899909,-
49,"2","1","0","0","0","実支出",543572,-,465567,-,473277,-,625889,-,658243,-
50,"2","2","0","0","0","生計支出",311257,-,289928,-,274236,-,339149,-,363486,-
51,"2","3","0","0","0","消費支出",303272,100.0,263679,100.0,274236,100.0,339149,100.0,363486,100.0
52,"2","4","1","0","0","食料",87957,29.0,74428,28.2,87784,32.0,94631,27.9,103736,28.5
53,"2","5","1","1","0","穀類",6444,2.1,4594,1.7,6380,2.3,7124,2.1,9263,2.5
54,"2","6","1","1","1","米類",1577,0.5,1002,0.4,1452,0.5,1709,0.5,2856,0.8
55,"2","6","1","1","2","パン",2852,0.9,2165,0.8,2932,1.1,3165,0.9,3546,1.0
56,"2","6","1","1","3","麺類",1593,0.5,1082,0.4,1690,0.6,1740,0.5,2250,0.6
57,"2","6","1","1","4","他の穀類",423,0.1,345,0.1,307,0.1,510,0.2,611,0.2
58,"2","5","1","2","0","魚介類",4888,1.6,4372,1.7,4657,1.7,5225,1.5,5719,1.6
59,"2","6","1","2","1","生鮮魚介",2877,0.9,2547,1.0,2636,1.0,3192,0.9,3337,0.9
60,"2","6","1","2","2","塩干魚介",882,0.3,751,0.3,831,0.3,944,0.3,1135,0.3
61,"2","6","1","2","3","魚肉練製品",415,0.1,402,0.2,443,0.2,382,0.1,475,0.1
62,"2","6","1","2","4","他の魚介加工品",715,0.2,671,0.3,747,0.3,708,0.2,772,0.2
63,"2","5","1","3","0","肉類",8361,2.8,5060,1.9,7800,2.8,10369,3.1,12259,3.4
64,"2","6","1","3","1","生鮮肉",6853,2.3,4194,1.6,6202,2.3,8549,2.5,10182,2.8
65,"2","6","1","3","2","加工肉",1508,0.5,866,0.3,1598,0.6,1820,0.5,2077,0.6
66,"2","5","1","4","0","乳卵類",4229,1.4,3520,1.3,3783,1.4,4888,1.4,5125,1.4
67,"2","6","1","4","1","牛乳",1279,0.4,874,0.3,1022,0.4,1674,0.5,1742,0.5
68,"2","6","1","4","2","乳製品",2105,0.7,2014,0.8,1979,0.7,2296,0.7,2081,0.6
69,"2","6","1","4","3","卵",846,0.3,631,0.2,781,0.3,918,0.3,1302,0.4
70,"2","5","1","5","0","野菜・海藻",9544,3.1,8474,3.2,9628,3.5,10083,3.0,10579,2.9
71,"2","6","1","5","1","生鮮野菜",6895,2.3,6021,2.3,6977,2.5,7419,2.2,7499,2.1
72,"2","6","1","5","2","乾物・海藻",666,0.2,585,0.2,618,0.2,692,0.2,889,0.2
73,"2","6","1","5","3","大豆加工品",988,0.3,907,0.3,999,0.4,1017,0.3,1082,0.3
74,"2","6","1","5","4","他の野菜・海藻加工品",996,0.3,959,0.4,1034,0.4,955,0.3,1109,0.3
75,"2","5","1","6","0","果物",2647,0.9,2489,0.9,2610,1.0,2923,0.9,2399,0.7
76,"2","6","1","6","1","生鮮果物",2271,0.7,2048,0.8,2280,0.8,2594,0.8,1977,0.5
77,"2","6","1","6","2","果物加工品",376,0.1,441,0.2,331,0.1,330,0.1,422,0.1
78,"2","5","1","7","0","油脂・調味料",3930,1.3,3224,1.2,4037,1.5,4077,1.2,5031,1.4
79,"2","6","1","7","1","油脂",457,0.2,324,0.1,475,0.2,493,0.1,646,0.2
80,"2","6","1","7","2","調味料",3473,1.1,2900,1.1,3562,1.3,3584,1.1,4385,1.2
81,"2","5","1","8","0","菓子類",7282,2.4,5464,2.1,7223,2.6,8104,2.4,9659,2.7
82,"2","5","1","9","0","調理食品",12260,4.0,11173,4.2,13333,4.9,11910,3.5,13655,3.8
83,"2","6","1","9","1","主食的調理食品",5522,1.8,5415,2.1,6418,2.3,4828,1.4,5792,1.6
84,"2","6","1","9","2","他の調理食品",6737,2.2,5758,2.2,6914,2.5,7081,2.1,7862,2.2
85,"2","5","1","10","0","飲料",5820,1.9,5528,2.1,6265,2.3,5835,1.7,5619,1.5
86,"2","6","1","10","1","茶類",1193,0.4,1192,0.5,1497,0.5,1067,0.3,928,0.3
87,"2","6","1","10","2","コーヒー・ココア",1237,0.4,1462,0.6,1264,0.5,1115,0.3,954,0.3
88,"2","6","1","10","3","他の飲料",3390,1.1,2874,1.1,3504,1.3,3653,1.1,3737,1.0
89,"2","5","1","11","0","酒類",3671,1.2,3920,1.5,3080,1.1,3661,1.1,4244,1.2
90,"2","5","1","12","0","外食",18881,6.2,16611,6.3,18988,6.9,20431,6.0,20185,5.6
91,"2","6","1","12","1","一般外食",17037,5.6,16546,6.3,17854,6.5,17630,5.2,15136,4.2
92,"2","6","1","12","2","学校給食",1844,0.6,65,0.0,1134,0.4,2801,0.8,5049,1.4
93,"2","4","2","0","0","住居",20963,6.9,32452,12.3,17117,6.2,13389,3.9,20086,5.5
94,"2","5","2","1","0","家賃地代",18248,6.0,28238,10.7,14183,5.2,12484,3.7,16811,4.6
95,"2","5","2","2","0","設備修繕・維持",2715,0.9,4214,1.6,2934,1.1,905,0.3,3275,0.9
96,"2","6","2","2","1","設備材料",739,0.2,1611,0.6,611,0.2,277,0.1,72,0.0
97,"2","6","2","2","2","工事その他のサービス",1976,0.7,2603,1.0,2323,0.8,628,0.2,3202,0.9
98,"2","4","3","0","0","光熱・水道",19847,6.5,16440,6.2,18662,6.8,22187,6.5,24366,6.7
99,"2","5","3","1","0","電気代",8369,2.8,7209,2.7,7725,2.8,9565,2.8,9369,2.6
100,"2","5","3","2","0","ガス代",5838,1.9,4781,1.8,5200,1.9,6426,1.9,8109,2.2
101,"2","5","3","3","0","他の光熱",20,0.0,29,0.0,3,0.0,30,0.0,9,0.0
102,"2","5","3","4","0","上下水道料",5619,1.9,4421,1.7,5734,2.1,6166,1.8,6879,1.9
103,"2","4","4","0","0","家具・家事用品",13403,4.4,8223,3.1,10007,3.6,14316,4.2,30014,8.3
104,"2","5","4","1","0","家庭用耐久財",3989,1.3,886,0.3,1613,0.6,3127,0.9,18150,5.0
105,"2","6","4","1","1","家事用耐久財",2610,0.9,446,0.2,685,0.2,1694,0.5,13795,3.8
106,"2","6","4","1","2","冷暖房用器具",1197,0.4,350,0.1,410,0.1,1373,0.4,4291,1.2
107,"2","6","4","1","3","一般家具",183,0.1,91,0.0,518,0.2,60,0.0,63,0.0
108,"2","5","4","2","0","室内装備・装飾品",813,0.3,1519,0.6,493,0.2,502,0.1,530,0.1
109,"2","5","4","3","0","寝具類",1372,0.5,533,0.2,827,0.3,1820,0.5,3297,0.9
110,"2","5","4","4","0","家事雑貨",2887,1.0,2078,0.8,2676,1.0,3865,1.1,2762,0.8
111,"2","5","4","5","0","家事用消耗品",3844,1.3,2986,1.1,4049,1.5,4257,1.3,4451,1.2
112,"2","5","4","6","0","家事サービス",497,0.2,220,0.1,347,0.1,744,0.2,825,0.2
113,"2","4","5","0","0","被服及び履物",12957,4.3,9501,3.6,13010,4.7,15182,4.5,15489,4.3
114,"2","5","5","1","0","和服",15,0.0,-,-,14,0.0,-,-,87,0.0
115,"2","5","5","2","0","洋服",4601,1.5,3175,1.2,4719,1.7,5480,1.6,5559,1.5
116,"2","6","5","2","1","男子用洋服",1613,0.5,1181,0.4,1211,0.4,2651,0.8,805,0.2
117,"2","6","5","2","2","婦人用洋服",2521,0.8,1979,0.8,3212,1.2,2024,0.6,3729,1.0
118,"2","6","5","2","3","子供用洋服",467,0.2,16,0.0,295,0.1,804,0.2,1025,0.3
119,"2","5","5","3","0","シャツ・セーター類",2631,0.9,2357,0.9,2714,1.0,2778,0.8,2750,0.8
120,"2","6","5","3","1","男子用シャツ・セーター類",1095,0.4,1276,0.5,1099,0.4,1013,0.3,863,0.2
121,"2","6","5","3","2","婦人用シャツ・セーター類",1270,0.4,1041,0.4,1373,0.5,1365,0.4,1374,0.4
122,"2","6","5","3","3","子供用シャツ・セーター類",266,0.1,40,0.0,242,0.1,400,0.1,514,0.1
123,"2","5","5","4","0","下着類",1100,0.4,716,0.3,1184,0.4,1210,0.4,1572,0.4
124,"2","6","5","4","1","男子用下着類",255,0.1,98,0.0,167,0.1,354,0.1,553,0.2
125,"2","6","5","4","2","婦人用下着類",711,0.2,618,0.2,930,0.3,596,0.2,796,0.2
126,"2","6","5","4","3","子供用下着類",134,0.0,-,-,87,0.0,260,0.1,223,0.1
127,"2","5","5","5","0","生地・糸類",162,0.1,156,0.1,362,0.1,38,0.0,99,0.0
128,"2","5","5","6","0","他の被服",924,0.3,751,0.3,1054,0.4,939,0.3,1042,0.3
129,"2","5","5","7","0","履物類",2230,0.7,1424,0.5,2302,0.8,2301,0.7,3829,1.1
130,"2","5","5","8","0","被服関連サービス",1296,0.4,922,0.3,660,0.2,2435,0.7,549,0.2
131,"2","4","6","0","0","保健医療",16599,5.5,16854,6.4,13290,4.8,20219,6.0,13276,3.7
132,"2","5","6","1","0","医薬品",2127,0.7,2366,0.9,2143,0.8,1976,0.6,1904,0.5
133,"2","5","6","2","0","健康保持用摂取品",963,0.3,1230,0.5,856,0.3,992,0.3,462,0.1
134,"2","5","6","3","0","保健医療用品・器具",3359,1.1,3196,1.2,2708,1.0,3967,1.2,3478,1.0
135,"2","5","6","4","0","保健医療サービス",10149,3.3,10062,3.8,7583,2.8,13284,3.9,7432,2.0
136,"2","4","7","0","0","交通・通信",32893,10.8,24700,9.4,35933,13.1,34984,10.3,41275,11.4
137,"2","5","7","1","0","交通",10478,3.5,8258,3.1,12016,4.4,10093,3.0,13764,3.8
138,"2","5","7","2","0","自動車等関係費",11823,3.9,8411,3.2,12886,4.7,13886,4.1,12709,3.5
139,"2","6","7","2","1","自動車等購入",381,0.1,-,-,-,-,1185,0.3,-,-
140,"2","6","7","2","2","自転車購入",1577,0.5,2390,0.9,1488,0.5,1501,0.4,-,-
141,"2","6","7","2","3","自動車等維持",9866,3.3,6022,2.3,11397,4.2,11200,3.3,12709,3.5
142,"2","5","7","3","0","通信",10591,3.5,8030,3.0,11031,4.0,11004,3.2,14802,4.1
143,"2","4","8","0","0","教育",20861,6.9,3318,1.3,5991,2.2,43947,13.0,33324,9.2
144,"2","5","8","1","0","授業料等",12075,4.0,-,-,2673,1.0,28551,8.4,17568,4.8
145,"2","5","8","2","0","教科書・学習参考教材",123,0.0,-,-,40,0.0,306,0.1,113,0.0
146,"2","5","8","3","0","補習教育",8663,2.9,3318,1.3,3278,1.2,15089,4.4,15643,4.3
147,"2","4","9","0","0","教養娯楽",33040,10.9,23479,8.9,31049,11.3,39984,11.8,42200,11.6
148,"2","5","9","1","0","教養娯楽用耐久財",1593,0.5,1014,0.4,1124,0.4,2526,0.7,1532,0.4
149,"2","5","9","2","0","教養娯楽用品",7851,2.6,4853,1.8,9084,3.3,8680,2.6,10528,2.9
150,"2","5","9","3","0","書籍・他の印刷物",2615,0.9,2802,1.1,2623,1.0,2408,0.7,2671,0.7
151,"2","5","9","4","0","教養娯楽サービス",20981,6.9,14810,5.6,18218,6.6,26369,7.8,27469,7.6
152,"2","6","9","4","1","宿泊料",1914,0.6,2536,1.0,2906,1.1,1322,0.4,-,-
153,"2","6","9","4","2","パック旅行費",741,0.2,1816,0.7,683,0.2,63,0.0,-,-
154,"2","6","9","4","3","月謝類",6984,2.3,1348,0.5,2902,1.1,12906,3.8,13407,3.7
155,"2","6","9","4","4","他の教養娯楽サービス",11342,3.7,9109,3.5,11727,4.3,12078,3.6,14062,3.9
156,"2","4","10","0","0","その他の消費支出",44754,14.8,54285,20.6,41393,15.1,40311,11.9,39719,10.9
157,"2","5","10","1","0","諸雑費",27809,9.2,37520,14.2,22146,8.1,25551,7.5,21303,5.9
158,"2","6","10","1","1","理美容サービス",3992,1.3,4027,1.5,4518,1.6,4221,1.2,2312,0.6
159,"2","6","10","1","2","理美容用品",5369,1.8,5234,2.0,5742,2.1,5216,1.5,5351,1.5
160,"2","6","10","1","3","身の回り用品",2306,0.8,1088,0.4,1906,0.7,3078,0.9,4041,1.1
161,"2","6","10","1","4","たばこ",1113,0.4,1223,0.5,1451,0.5,881,0.3,781,0.2
162,"2","6","10","1","5","他の諸雑費",15030,5.0,25947,9.8,8529,3.1,12156,3.6,8818,2.4
163,"2","5","10","2","0","こづかい",5710,1.9,3062,1.2,8181,3.0,4495,1.3,10298,2.8
164,"2","5","10","3","0","交際費",10910,3.6,13652,5.2,9891,3.6,10266,3.0,7963,2.2
165,"2","6","10","3","0","食料",2676,0.9,4275,1.6,2330,0.8,2004,0.6,1230,0.3
166,"2","6","10","3","0","家具・家事用品",206,0.1,70,0.0,53,0.0,307,0.1,569,0.2
167,"2","6","10","3","0","被服及び履物",303,0.1,344,0.1,243,0.1,272,0.1,397,0.1
168,"2","6","10","3","0","教養娯楽",312,0.1,355,0.1,285,0.1,416,0.1,-,-
169,"2","6","10","3","0","他の物品サービス",209,0.1,279,0.1,242,0.1,201,0.1,-,-
170,"2","6","10","3","6","贈与金",2431,0.8,3869,1.5,1301,0.5,2033,0.6,2192,0.6
171,"2","6","10","3","7","他の交際費",4772,1.6,4459,1.7,5437,2.0,5034,1.5,3574,1.0
172,"2","5","10","4","0","仕送り金",325,0.1,51,0.0,1175,0.4,-,-,155,0.0
173,"2","3","0","0","0","土地家屋購入",7985,-,26249,-,-,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",24082,7.9,3817,1.4,8747,3.2,48800,14.4,39822,11.0
175,"2","3","0","0","0","（再掲）教養娯楽関係費",38380,12.7,28332,10.7,36782,13.4,45490,13.4,47526,13.1
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",2756,0.9,3920,1.5,2476,0.9,2033,0.6,2347,0.6
177,"2","3","0","0","0","（再掲）経常消費支出",224596,74.1,203851,77.3,220836,80.5,236576,69.8,251155,69.1
178,"2","3","0","0","0","（再掲）情報通信関係費",15489,5.1,13118,5.0,17086,6.2,15339,4.5,18428,5.1
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",279171,92.1,227308,86.2,254643,92.9,322542,95.1,341053,93.8
180,"2","2","0","0","0","その他の実支出",232315,-,175639,-,199041,-,286740,-,294757,-
181,"2","3","0","0","0","直接税",127494,-,99689,-,109975,-,157979,-,150912,-
182,"2","4","0","0","0","勤労所得税",74783,-,46676,-,55749,-,105665,-,100852,-
183,"2","4","0","0","0","個人住民税",27464,-,24272,-,24333,-,31652,-,30582,-
184,"2","4","0","0","0","他の税",25247,-,28741,-,29893,-,20662,-,19479,-
185,"2","3","0","0","0","社会保険料",104783,-,75950,-,89066,-,128641,-,143845,-
186,"2","4","0","0","0","公的年金保険料",63206,-,45656,-,52408,-,77735,-,89347,-
187,"2","4","0","0","0","健康保険料",33097,-,24283,-,27535,-,41055,-,44828,-
188,"2","4","0","0","0","介護保険料",6401,-,4299,-,7505,-,7180,-,7312,-
189,"2","4","0","0","0","他の社会保険料",2079,-,1712,-,1618,-,2670,-,2358,-
190,"2","3","0","0","0","その他",39,-,-,-,-,-,121,-,-,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",967557,-,766299,-,836385,-,1178433,-,1170139,-
192,"2","2","0","0","0","預貯金",777818,-,636938,-,660556,-,941510,-,928359,-
193,"2","2","0","0","0","保険料",30136,-,8542,-,47810,-,37200,-,29634,-
194,"2","3","0","0","0","個人・企業年金保険料",5025,-,1553,-,2968,-,8746,-,7917,-
195,"2","3","0","0","0","他の保険料",25110,-,6989,-,44843,-,28455,-,21717,-
196,"2","2","0","0","0","有価証券購入",5858,-,10679,-,2102,-,5868,-,1602,-
197,"2","2","0","0","0","土地家屋借金返済",44662,-,18036,-,39371,-,65347,-,66290,-
198,"2","2","0","0","0","他の借金返済",5771,-,1851,-,1578,-,3636,-,28600,-
199,"2","2","0","0","0","クレジット購入借入金返済",102252,-,89912,-,81181,-,124817,-,115619,-
200,"2","2","0","0","0","実支出以外の支払のその他",1060,-,341,-,3786,-,55,-,34,-
201,"2","1","0","0","0","繰越金",265301,-,490048,-,216423,-,167036,-,71528,-
202,"3","0","0","0","0","可処分所得",792007,-,671939,-,659019,-,951005,-,935175,-
203,"3","0","0","0","0","黒字",488736,-,408260,-,384783,-,611856,-,571689,-
204,"3","1","0","0","0","金融資産純増",443570,-,308077,-,382156,-,586731,-,524936,-
205,"3","3","0","0","0","貯蓄純増",437712,-,297398,-,380053,-,580862,-,523333,-
206,"3","4","0","0","0","預貯金純増",414535,-,305456,-,339973,-,543662,-,493699,-
207,"3","4","0","0","0","保険純増",23177,-,-8058,-,40080,-,37200,-,29634,-
208,"3","3","0","0","0","有価証券純購入",5858,-,10679,-,2102,-,5868,-,1602,-
209,"3","1","0","0","0","土地家屋借金純減",44662,-,18036,-,39371,-,65347,-,66290,-
210,"3","1","0","0","0","他の借金純減",5620,-,1851,-,1578,-,3636,-,27413,-
211,"3","1","0","0","0","クレジット購入借入金純減",-12796,-,4012,-,-31151,-,-10845,-,-22266,-
212,"3","1","0","0","0","土地家屋純増",7985,-,26249,-,-,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",942,-,328,-,3475,-,-59,-,24,-
214,"3","1","0","0","0","繰越純増",-1248,-,49709,-,-10647,-,-32954,-,-24708,-
