1,"東京都生計分析調査　令和 4年 7月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1281,0.4,1102,0.4,1551,0.5,1367,0.4,1339,0.3
48,"2","6","1","10","2","コーヒー・ココア",1066,0.3,1071,0.4,1037,0.3,1064,0.3,1134,0.2
49,"2","6","1","10","3","他の飲料",3731,1.2,3116,1.1,3772,1.2,4742,1.3,4788,1.0
50,"2","5","1","11","0","酒類",3764,1.2,3662,1.3,3716,1.2,3377,0.9,5918,1.3
51,"2","5","1","12","0","外食",16170,5.1,12374,4.5,19173,6.0,18909,5.3,24260,5.2
52,"2","6","1","12","1","一般外食",15457,4.9,12374,4.5,18606,5.8,17162,4.8,21177,4.5
53,"2","6","1","12","2","学校給食",713,0.2,-,-,567,0.2,1747,0.5,3083,0.7
54,"2","4","2","0","0","住居",23954,7.6,24542,9.0,29177,9.2,17362,4.9,22341,4.7
55,"2","5","2","1","0","家賃地代",16666,5.3,14601,5.3,22177,7.0,13926,3.9,20894,4.4
56,"2","5","2","2","0","設備修繕・維持",7288,2.3,9942,3.6,6999,2.2,3435,1.0,1448,0.3
57,"2","6","2","2","1","設備材料",3776,1.2,6594,2.4,574,0.2,2062,0.6,195,0.0
58,"2","6","2","2","2","工事その他のサービス",3512,1.1,3347,1.2,6425,2.0,1373,0.4,1253,0.3
59,"2","4","3","0","0","光熱・水道",18270,5.8,15554,5.7,19033,6.0,20918,5.9,26753,5.7
60,"2","5","3","1","0","電気代",9141,2.9,8079,3.0,10066,3.2,9833,2.8,11333,2.4
61,"2","5","3","2","0","ガス代",4846,1.5,4257,1.6,5263,1.7,5194,1.5,6526,1.4
62,"2","5","3","3","0","他の光熱",41,0.0,22,0.0,39,0.0,93,0.0,24,0.0
63,"2","5","3","4","0","上下水道料",4242,1.3,3196,1.2,3665,1.2,5798,1.6,8869,1.9
64,"2","4","4","0","0","家具・家事用品",12362,3.9,10608,3.9,13888,4.4,12606,3.5,18877,4.0
65,"2","5","4","1","0","家庭用耐久財",4485,1.4,4177,1.5,5324,1.7,3214,0.9,7819,1.7
66,"2","6","4","1","1","家事用耐久財",1638,0.5,1485,0.5,2249,0.7,1139,0.3,2175,0.5
67,"2","6","4","1","2","冷暖房用器具",2667,0.8,2633,1.0,3026,1.0,1584,0.4,5114,1.1
68,"2","6","4","1","3","一般家具",180,0.1,59,0.0,48,0.0,490,0.1,530,0.1
69,"2","5","4","2","0","室内装備・装飾品",752,0.2,814,0.3,1064,0.3,263,0.1,770,0.2
70,"2","5","4","3","0","寝具類",534,0.2,352,0.1,703,0.2,601,0.2,1042,0.2
71,"2","5","4","4","0","家事雑貨",2430,0.8,1857,0.7,2508,0.8,3188,0.9,3875,0.8
72,"2","5","4","5","0","家事用消耗品",3623,1.1,2982,1.1,3891,1.2,4410,1.2,4791,1.0
73,"2","5","4","6","0","家事サービス",538,0.2,426,0.2,400,0.1,930,0.3,580,0.1
74,"2","4","5","0","0","被服及び履物",11194,3.6,8341,3.1,11178,3.5,16498,4.6,14908,3.2
75,"2","5","5","1","0","和服",69,0.0,41,0.0,14,0.0,217,0.1,-,-
76,"2","5","5","2","0","洋服",4017,1.3,2564,0.9,4796,1.5,6293,1.8,4481,1.0
77,"2","6","5","2","1","男子用洋服",1158,0.4,710,0.3,1710,0.5,1536,0.4,1229,0.3
78,"2","6","5","2","2","婦人用洋服",2520,0.8,1849,0.7,2757,0.9,4004,1.1,1788,0.4
79,"2","6","5","2","3","子供用洋服",339,0.1,5,0.0,329,0.1,753,0.2,1463,0.3
80,"2","5","5","3","0","シャツ・セーター類",2877,0.9,2631,1.0,2602,0.8,3751,1.1,2834,0.6
81,"2","6","5","3","1","男子用シャツ・セーター類",1039,0.3,898,0.3,614,0.2,1690,0.5,1482,0.3
82,"2","6","5","3","2","婦人用シャツ・セーター類",1685,0.5,1721,0.6,1690,0.5,1845,0.5,896,0.2
83,"2","6","5","3","3","子供用シャツ・セーター類",153,0.0,12,0.0,298,0.1,215,0.1,456,0.1
84,"2","5","5","4","0","下着類",1104,0.4,990,0.4,930,0.3,1395,0.4,1611,0.3
85,"2","6","5","4","1","男子用下着類",378,0.1,422,0.2,229,0.1,326,0.1,759,0.2
86,"2","6","5","4","2","婦人用下着類",680,0.2,568,0.2,676,0.2,950,0.3,630,0.1
87,"2","6","5","4","3","子供用下着類",46,0.0,-,-,24,0.0,119,0.0,222,0.0
88,"2","5","5","5","0","生地・糸類",94,0.0,148,0.1,66,0.0,19,0.0,51,0.0
89,"2","5","5","6","0","他の被服",675,0.2,555,0.2,675,0.2,821,0.2,1085,0.2
90,"2","5","5","7","0","履物類",1876,0.6,951,0.3,1663,0.5,3386,0.9,4483,1.0
91,"2","5","5","8","0","被服関連サービス",481,0.2,460,0.2,433,0.1,617,0.2,364,0.1
92,"2","4","6","0","0","保健医療",17721,5.6,16658,6.1,22463,7.1,15925,4.5,14386,3.1
93,"2","5","6","1","0","医薬品",2893,0.9,2975,1.1,3036,1.0,2653,0.7,2564,0.5
94,"2","5","6","2","0","健康保持用摂取品",1507,0.5,2225,0.8,1252,0.4,462,0.1,559,0.1
95,"2","5","6","3","0","保健医療用品・器具",3008,1.0,2047,0.7,3176,1.0,4627,1.3,4189,0.9
96,"2","5","6","4","0","保健医療サービス",10312,3.3,9411,3.4,14999,4.7,8183,2.3,7075,1.5
97,"2","4","7","0","0","交通・通信",32208,10.2,22502,8.2,31557,9.9,35636,10.0,93851,19.9
98,"2","5","7","1","0","交通",8962,2.8,6313,2.3,10168,3.2,11906,3.3,14439,3.1
99,"2","5","7","2","0","自動車等関係費",12220,3.9,7379,2.7,9930,3.1,10374,2.9,61341,13.0
100,"2","6","7","2","1","自動車等購入",2546,0.8,-,-,-,-,-,-,38185,8.1
101,"2","6","7","2","2","自転車購入",346,0.1,-,-,137,0.0,1060,0.3,1297,0.3
102,"2","6","7","2","3","自動車等維持",9329,3.0,7379,2.7,9793,3.1,9314,2.6,21859,4.6
103,"2","5","7","3","0","通信",11026,3.5,8811,3.2,11459,3.6,13356,3.7,18071,3.8
104,"2","4","8","0","0","教育",17084,5.4,904,0.3,9011,2.8,49684,13.9,58341,12.4
105,"2","5","8","1","0","授業料等",7848,2.5,5,0.0,4301,1.4,26639,7.5,16956,3.6
106,"2","5","8","2","0","教科書・学習参考教材",87,0.0,-,-,64,0.0,154,0.0,576,0.1
107,"2","5","8","3","0","補習教育",9150,2.9,899,0.3,4646,1.5,22891,6.4,40809,8.7
108,"2","4","9","0","0","教養娯楽",41933,13.3,41413,15.1,37318,11.7,42667,11.9,59703,12.7
109,"2","5","9","1","0","教養娯楽用耐久財",2252,0.7,1803,0.7,2183,0.7,2800,0.8,3994,0.8
110,"2","5","9","2","0","教養娯楽用品",7149,2.3,5451,2.0,6547,2.1,9196,2.6,15018,3.2
111,"2","5","9","3","0","書籍・他の印刷物",3349,1.1,3590,1.3,3094,1.0,3239,0.9,2858,0.6
112,"2","5","9","4","0","教養娯楽サービス",29183,9.3,30569,11.2,25494,8.0,27432,7.7,37832,8.0
113,"2","6","9","4","1","宿泊料",3787,1.2,3422,1.3,5585,1.8,2948,0.8,2762,0.6
114,"2","6","9","4","2","パック旅行費",9687,3.1,14969,5.5,4992,1.6,5959,1.7,-,-
115,"2","6","9","4","3","月謝類",3889,1.2,1655,0.6,3534,1.1,6382,1.8,13328,2.8
116,"2","6","9","4","4","他の教養娯楽サービス",11821,3.8,10523,3.8,11383,3.6,12143,3.4,21742,4.6
117,"2","4","10","0","0","その他の消費支出",50932,16.2,55463,20.3,48164,15.1,44948,12.6,47100,10.0
118,"2","5","10","1","0","諸雑費",29135,9.2,31346,11.5,28187,8.9,26243,7.3,25753,5.5
119,"2","6","10","1","1","理美容サービス",3999,1.3,3928,1.4,4550,1.4,3082,0.9,5511,1.2
120,"2","6","10","1","2","理美容用品",5215,1.7,4492,1.6,5831,1.8,5858,1.6,6216,1.3
121,"2","6","10","1","3","身の回り用品",2663,0.8,1469,0.5,3679,1.2,4211,1.2,2756,0.6
122,"2","6","10","1","4","たばこ",991,0.3,742,0.3,1809,0.6,701,0.2,828,0.2
123,"2","6","10","1","5","他の諸雑費",16267,5.2,20716,7.6,12319,3.9,12392,3.5,10443,2.2
124,"2","5","10","2","0","こづかい",6174,2.0,5262,1.9,5116,1.6,7246,2.0,13089,2.8
125,"2","5","10","3","0","交際費",14494,4.6,17747,6.5,12958,4.1,10835,3.0,8098,1.7
126,"2","6","10","3","0","食料",4296,1.4,5738,2.1,3850,1.2,2443,0.7,1366,0.3
127,"2","6","10","3","0","家具・家事用品",157,0.0,127,0.0,131,0.0,112,0.0,608,0.1
128,"2","6","10","3","0","被服及び履物",488,0.2,911,0.3,173,0.1,33,0.0,-,-
129,"2","6","10","3","0","教養娯楽",1002,0.3,1209,0.4,807,0.3,888,0.2,558,0.1
130,"2","6","10","3","0","他の物品サービス",317,0.1,314,0.1,113,0.0,625,0.2,67,0.0
131,"2","6","10","3","6","贈与金",4744,1.5,6052,2.2,4267,1.3,3312,0.9,1550,0.3
132,"2","6","10","3","7","他の交際費",3491,1.1,3397,1.2,3617,1.1,3421,1.0,3947,0.8
133,"2","5","10","4","0","仕送り金",1129,0.4,1108,0.4,1903,0.6,624,0.2,160,0.0
134,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",18848,6.0,1576,0.6,10692,3.4,52790,14.8,64000,13.6
136,"2","3","0","0","0","（再掲）教養娯楽関係費",48211,15.3,46265,16.9,45097,14.2,50330,14.1,66543,14.1
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",5873,1.9,7159,2.6,6170,1.9,3936,1.1,1710,0.4
138,"2","3","0","0","0","（再掲）経常消費支出",223734,71.0,194626,71.2,242533,76.2,243902,68.3,303366,64.4
139,"2","3","0","0","0","（再掲）情報通信関係費",14956,4.7,12808,4.7,15407,4.8,16978,4.8,22431,4.8
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",282734,89.7,241751,88.4,282826,88.9,335937,94.0,408703,86.8
