"NAME","NAMEKANA","ADDRESS","FIELD007","FIELD008","FIELD009","分類HCODE","経度","緯度","分類"
"中野区No.４６遺跡","","沼袋１丁目１７番全域","46","台地斜面　包蔵地","縄文土器","780100","139.668821827873","35.7190144718613","埋蔵文化財包蔵地"
"中野区No.５５遺跡","","新井４丁目１８～１９番全域","55","台地縁辺　包蔵地","縄文土器","780100","139.668265952155","35.71697756105","埋蔵文化財包蔵地"
"中野区No.２７遺跡","","江古田２丁目１２番（１号、３号、２２号以外の区域）、１３番全域、１７～１９番全域・江古田３丁目７～１５番全域","27","台地縁辺・低地　集落跡　縄文時代住居跡　土坑　集石　ピット　木道","縄文土器　打斧　磨斧　石鍬　石皿　磨石　敲石　凹石　石匙　石棒　耳飾　楷　編籠","780100","139.666220416462","35.7282999048466","埋蔵文化財包蔵地"
"中野区No.３７遺跡","","江原町２丁目２０～２２番全域","37","台地縁辺　包蔵地","石斧　石鍬　石槌　石棒","780100","139.668173350875","35.7310601055503","埋蔵文化財包蔵地"
"中野区No.３８遺跡","","江原町２丁目２３番全域","38","台地縁辺　集落跡　縄文時代住居跡","縄文土器　打斧　磨斧　石鍬　石匙　石槌　凹石　石棒","780100","139.66877788162","35.732006945221","埋蔵文化財包蔵地"
"中野区No.４１遺跡","","江原町２丁目３１番全域","41","台地　集落跡　縄文時代住居跡","縄文土器　磨斧　石鍬　石槍　石匙　石片","780100","139.66978076621","35.7323334731899","埋蔵文化財包蔵地"
"中野区No.４４遺跡","","松が丘２丁目１４番全域、１９～２１番全域","44","台地　集落跡　弥生時代住居跡2　溝状遺構3　土坑","縄文土器　打斧　磨斧　石鍬　砥石　礫器　弥生土器","780100","139.669727831528","35.7223892111504","埋蔵文化財包蔵地"
"中野区No.８９遺跡","","南台２丁目８～１１番全域","89","台地縁辺　包蔵地","縄文土器","780100","139.670103904493","35.6815424437345","埋蔵文化財包蔵地"
"中野区No.４５遺跡","","松が丘２丁目２８番全域","45","台地縁辺　包蔵地","縄文土器","780100","139.670117885122","35.7233955768011","埋蔵文化財包蔵地"
"中野区No.２６遺跡","","江原町２丁目１番全域、５番全域・江古田３丁目３番全域、８番全域","26","低地　包蔵地","縄文土器　砥石　石皿","780100","139.669655963727","35.7276004312118","埋蔵文化財包蔵地"
"中野区No.８２遺跡","","弥生町２丁目４７番全域","82","台地縁辺　集落跡　古墳時代住居跡","縄文土器　石鍬　石皿　石棒　弥生土器　土師器　砥石","780100","139.670457775995","35.6901485033252","埋蔵文化財包蔵地"
"中野区No.３９遺跡","","江原町２丁目２４～２５番全域","39","台地縁辺　包蔵地","縄文土器　石片","780100","139.670000014252","35.7316748972019","埋蔵文化財包蔵地"
"中野区No.３６遺跡","","江原町２丁目１２番全域、１６～１７番全域","36","台地縁辺・低地　包蔵地","縄文土器　石斧　石皿　石片","780100","139.670429554887","35.7300953039762","埋蔵文化財包蔵地"
"中野区No.７７遺跡","","本町５丁目２３番全域、３３～３４番全域","77","台地斜面　横穴墓","不明","780100","139.669988623643","35.6935492783322","埋蔵文化財包蔵地"
"中野区No.８４遺跡","","弥生町４丁目１５～１７番全域、２７～３０番全域","84","台地　集落跡　古墳時代住居跡　近世墓","縄文土器　打斧　石鍬　土師器　炭化物　陶磁器　歯","780100","139.670361435634","35.6876725641801","埋蔵文化財包蔵地"
"中野区No.４２遺跡","","松が丘１丁目１０～１１番全域、","42","台地斜面　横穴墓","不明","780100","139.670956115946","35.718387515595","埋蔵文化財包蔵地"
"中野区No.４０遺跡","","江原町２丁目２８～２９番全域","40","台地　包蔵地","縄文土器　石斧　石鍬　石槍　石匙","780100","139.671384713188","35.7318173702233","埋蔵文化財包蔵地"
"中野区No.６０遺跡","","中野２丁目５～６番全域","60","台地　包蔵地","土師器","780100","139.671487579222","35.7039092363298","埋蔵文化財包蔵地"
"中野区No.９０遺跡","","南台２丁目４０番全域","90","台地　包蔵地","不明","780100","139.672140230081","35.6851268628152","埋蔵文化財包蔵地"
"中野区No.２５遺跡","","江古田１丁目３０番全域、３４～３６番全域","25","台地縁辺　集落跡　住居跡","縄文土器　打斧　磨斧　石鍬　石皿　勾玉　石棒　弥生土器　寛永通宝","780100","139.671705475113","35.7250231623852","埋蔵文化財包蔵地"
"中野区No.１００遺跡","","弥生町３丁目２６番（６～８号）、２７番（３～５号、７～８号、１０～１１号、１６号）・弥生町４丁目１番（１号以外の区域）、２番（２９～３０号）、１９番（１号）、２０番全域","100","台地斜面　横穴墓","不明","780100","139.672071944409","35.6870656580009","埋蔵文化財包蔵地"
"中野区No.７６遺跡","","本町４丁目１３～１４番全域","76","台地縁辺　包蔵地","弥生土器","780100","139.672298152009","35.6944864474849","埋蔵文化財包蔵地"
"中野区No.２４遺跡","","江原町１丁目２４～２５番全域・江古田１丁目２４～２５番全域","24","台地縁辺　包蔵地","打斧","780100","139.671781504857","35.7270285479296","埋蔵文化財包蔵地"
"中野区No.３５遺跡","","江原町１丁目４７番全域","35","台地縁辺　包蔵地","磨斧","780100","139.67276228502","35.7312609006669","埋蔵文化財包蔵地"
"中野区No.３４遺跡","","江原町１丁目２３番全域","34","台地縁辺　包蔵地","石斧　石鍬　石皿　石棒","780100","139.672707353642","35.7272977847513","埋蔵文化財包蔵地"
"中野区No.７５遺跡","","本町４丁目１０番全域","75","台地　包蔵地","弥生土器　土師器　須恵器　鉄滓　鈴　刀　鏡","780100","139.673413011622","35.6942485465309","埋蔵文化財包蔵地"
"中野区No.９９遺跡","","松が丘１丁目３３番全域","99","台地・低地　包蔵地　縄文時代土坑　新宿35に接続","縄文土器　陶磁器","780100","139.673430591297","35.7212151014766","埋蔵文化財包蔵地"
"中野区No.８３遺跡","","弥生町３丁目３４～３５番全域・弥生町４丁目７番全域","83","台地　集落跡　弥生時代住居跡","縄文土器　石斧　弥生土器　土師器　","780100","139.673932808714","35.6893201138663","埋蔵文化財包蔵地"
"中野区No.２２遺跡","","江古田１丁目３番（２０号　みずのとう公園部分）","22","台地縁辺　単独出土地","蔵骨器","780100","139.674629929523","35.7243979940511","埋蔵文化財包蔵地"
"中野区No.３３遺跡","","江原町１丁目１９～２１番全域","33","台地縁辺　包蔵地","縄文土器","780100","139.674780672961","35.7274716339937","埋蔵文化財包蔵地"
"中野区No.４３遺跡","","松が丘１丁目３４番全域（哲学堂公園）","43","台地縁辺　包蔵地","縄文土器","780100","139.674056499008","35.7224739315962","埋蔵文化財包蔵地"
"中野区No.６２遺跡","","中野６丁目１６～１７番全域","62","台地縁辺　包蔵地","縄文土器","780100","139.675118733957","35.7074064905658","埋蔵文化財包蔵地"
"中野区No.９５遺跡","","中野１丁目３１番全域、３３～３４番全域","95","低地　城館跡？　中世土塁","縄文土器　石器　陶磁器　土器　銭貨　板碑　土製品　瓦","780100","139.675159851208","35.7029118665753","埋蔵文化財包蔵地"
"中野区No.２３遺跡","","江古田１丁目１９番全域","23","台地　包蔵地","縄文土器　砥石　石皿","780100","139.67567275236","35.7267596821158","埋蔵文化財包蔵地"
"中野区No.８８遺跡","","南台１丁目４～５番全域・弥生町３丁目１０番全域","88","台地　包蔵地","縄文土器","780100","139.675775716805","35.6868940570746","埋蔵文化財包蔵地"
"中野区No.５９遺跡","","中野１丁目３９番全域","59","低地　包蔵地","縄文土器","780100","139.675917474626","35.7047466007899","埋蔵文化財包蔵地"
"中野区No.７４遺跡","","本町３丁目２１番全域","74","台地　包蔵地","弥生土器","780100","139.675901130108","35.6959570888636","埋蔵文化財包蔵地"
"中野区No.５８遺跡","","上高田５丁目１６番の一部、１８番の一部","58","台地縁辺　包蔵地","縄文土器","780100","139.676321427356","35.7180696546857","埋蔵文化財包蔵地"
"中野区No.５７遺跡","","上高田５丁目１３番全域、１５番全域","57","台地斜面　包蔵地","縄文土器","780100","139.676110148709","35.7187772161628","埋蔵文化財包蔵地"
"中野区No.７３遺跡","","本町３丁目１５番全域","73","台地斜面　包蔵地","弥生土器","780100","139.677111465443","35.6948997241317","埋蔵文化財包蔵地"
"中野区No.６３遺跡","","東中野２丁目１３番全域","63","台地縁辺　包蔵地","縄文土器","780100","139.678688722738","35.7038295512232","埋蔵文化財包蔵地"
"中野区No.８１遺跡","","弥生町１丁目１０番（１号、６号）、１４番（１号）、１５番（１２号、１４号）、２１番（１～３号、４号の一部、９～１１号、１３号）、２２～２４番全域、２８番全域、２９番（３～４号、１１～１４号）、３０番（１６～１７号、１９号）","81","台地斜面　横穴墓15～16","不明","780100","139.679370624409","35.6909759299492","埋蔵文化財包蔵地"
"中野区No.５６遺跡","","上高田４丁目５番全域","56","台地縁辺　包蔵地","縄文土器","780100","139.68083512603","35.7129883314634","埋蔵文化財包蔵地"
"中野区No.７２遺跡","","本町２丁目１５番（２～３号、６号、８号、１０号）、１６番（７～８号、９号の一部）、１７番全域、１８番（２～１３号）、１９番（５号を除き全域）、２６番（５～６号）、２７番全域、２８番（２号、４～５号、７号、１４号）、３１番（２～３号、南東部分の一部）、３２","72","台地斜面　横穴墓15～16","縄文土器　石器　弥生土器　土器　瓦　ガラス瓶","780100","139.680611851448","35.6941129721675","埋蔵文化財包蔵地"
"中野区No.６６遺跡","","中央１丁目３１番（４～５号）、３２番（８号）、４０番（１～８号）、４１番（区立第十中学校敷地部分全体）、４５番（３号、５号）","66","台地　古墳5","不明","780100","139.68379985919","35.6985018487944","埋蔵文化財包蔵地"
"中野区No.６５遺跡","","東中野５丁目２７番全域","65","台地斜面　横穴墓","人骨","780100","139.690841468826","35.7098403069492","埋蔵文化財包蔵地"
"中野区No.６４遺跡","","東中野５丁目２７番全域","64","台地　集落跡","石核　掻器　剥片　（礫群）","780100","139.690615676393","35.7100917983027","埋蔵文化財包蔵地"
