"名称","名称かな","所在地","TEL","FAX","URL","e-mail","アクセス方法","開館時間","詳細情報","CMS管理番号","分類HCODE","経度","緯度","分類"
"【区民のひろば】大和町4-17-12(大Ｂ－０８)","","大和町4-17-12","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.646909721659","35.7137947232604","区民のひろば一覧"
"【区民のひろば】大和町3-18(大Ｂ－０６)","","大和町3-18","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.647978288354","35.7112359802143","区民のひろば一覧"
"【区民のひろば】若宮1-56-10(鷺Ｂ－０３)","","若宮1-56-10","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.648167933776","35.7208458558886","区民のひろば一覧"
"【区民のひろば】鷺宮1-1-4(鷺B－１９)","","鷺宮1-1-4","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.648778790545","35.7215177439303","区民のひろば一覧"
"【区民のひろば】若宮1-1(大Ｂ－０９)","","若宮1-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.648801233438","35.7160186517678","区民のひろば一覧"
"【区民のひろば】大和町1-49-1(大Ｂ－０３)","","大和町1-49-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.649472465037","35.7123778469809","区民のひろば一覧"
"【区民のひろば】丸山2-27(野Ｂ－０６)","","丸山2-27","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.650067100518","35.7258092212084","区民のひろば一覧"
"【区民のひろば】若宮1-13-12(野Ｂ－１７)","","若宮1-13-12","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.650396607949","35.7175313956028","区民のひろば一覧"
"【区民のひろば】大和町2-28(大Ｂ－０４)","","大和町2-28","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.65079108747","35.7153876612047","区民のひろば一覧"
"【区民のひろば】野方6-9(野Ｂ－１６)","","野方6-9","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.652365307807","35.7211779211823","区民のひろば一覧"
"【区民のひろば】野方5-31(野Ｂ－１５)","","野方5-31","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.652440826235","35.7196894802597","区民のひろば一覧"
"【区民のひろば】大和町1-18(大Ｂ－０１)","","大和町1-18","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.652906487838","35.7129878949761","区民のひろば一覧"
"【区民のひろば】大Ｂ－０２","","大和町1-21","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.653013325273","35.7115432057609","区民のひろば一覧"
"【区民のひろば】野方5-3-7(野Ｂ－１４)","","野方5-3-7","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.653179955166","35.7182092856459","区民のひろば一覧"
"【区民のひろば】丸山2-5-3(野Ｂ－０５)","","丸山2-5-3","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.653180297627","35.7242939764079","区民のひろば一覧"
"【区民のひろば】野方3-29(野Ｂ－１２)","","野方3-29","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.653940785655","35.7185896160935","区民のひろば一覧"
"【区民のひろば】野方3-19(野Ｂ－１１)","","野方3-19","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.654074003027","35.7175397778654","区民のひろば一覧"
"【区民のひろば】野方4-25-3(野Ｂ－１３)","","野方4-25-3","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.654306633012","35.7216673403763","区民のひろば一覧"
"【区民のひろば】丸山1-9-1(野Ｂ－０３)","","丸山1-9-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.654376333436","35.7229829009192","区民のひろば一覧"
"【区民のひろば】野方2-61(野Ｂ－０９)","","野方2-61","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.65448145576","35.7145438019558","区民のひろば一覧"
"【区民のひろば】丸山1-17(野Ｂ－０４)","","丸山1-17","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.656065599911","35.7252507973663","区民のひろば一覧"
"【区民のひろば】野方2-27(野Ｂ－０８)","","野方2-27","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.656401756556","35.7140797992657","区民のひろば一覧"
"【区民のひろば】野方2-14(野Ｂ－０７)","","野方2-14","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.656936517703","35.713106193821","区民のひろば一覧"
"【区民のひろば】野方3-4-2(野Ｂ－１０)","","野方3-4-2","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.657223852449","35.7156808589421","区民のひろば一覧"
"【区民のひろば】沼袋3-18-21(沼Ｂ－０８)","","沼袋3-18-21","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.658966534002","35.7181026378129","区民のひろば一覧"
"【区民のひろば】中野4-16-4(桃Ｂ－１４)","","中野4-16-4","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.659652127354","35.7058076476776","区民のひろば一覧"
"【区民のひろば】江古田4-35-5(沼Ｂ－１２)","","江古田4-35-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.659949520758","35.7235054124535","区民のひろば一覧"
"【区民のひろば】沼袋4-10-12(沼Ｂ－０９)","","沼袋4-10-12","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.660130878938","35.7201941446418","区民のひろば一覧"
"【区民のひろば】新井2-48(野Ｂ－０１)","","新井2-48","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.660313697861","35.7107721057697","区民のひろば一覧"
"【区民のひろば】南台5-27（南Ｂ－１１）","","南台5-27","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.660786201688","35.6832194134988","区民のひろば一覧"
"【区民のひろば】江古田4-22(沼Ｂ－１０)","","江古田4-22","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.660948072831","35.7258500641221","区民のひろば一覧"
"【区民のひろば】本町6-41-15(鍋Ｂ－１０)","","本町6-41-15","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.661294010072","35.695453467754","区民のひろば一覧"
"【区民のひろば】新井3-24-1(野Ｂ－０２)","","新井3-24-1","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.661358525584","35.7131010609838","区民のひろば一覧"
"【区民のひろば】弥生町6-1（南Ｂ－２１）","","弥生町6-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.661561802413","35.6856955084758","区民のひろば一覧"
"【区民のひろば】江古田4-31(沼Ｂ－１１)","","江古田4-31","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.661648320733","35.7247436893868","区民のひろば一覧"
"【区民のひろば】新井2-33(新Ｂ－０３)","","新井2-33","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.662403874227","35.7109941087306","区民のひろば一覧"
"【区民のひろば】中野3-20(桃Ｂ－１２)","","中野3-20","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.662433882284","35.703335178644","区民のひろば一覧"
"【区民のひろば】沼袋2-40(沼Ｂ－０６)","","沼袋2-40","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.662922561697","35.7234351581143","区民のひろば一覧"
"【区民のひろば】南台5-22（南Ｂ－１０）","","南台5-22","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.663229201969","35.6825673383176","区民のひろば一覧"
"【区民のひろば】新井3-11-4(新Ｂ－０６)","","新井3-11-4","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.663354015419","35.7143242882468","区民のひろば一覧"
"【区民のひろば】南台5-7（南Ｂ－０９）","","南台5-7","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.663536029535","35.6812278686143","区民のひろば一覧"
"【区民のひろば】沼袋3-1(沼Ｂ－０７)","","沼袋3-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.663466732399","35.7188532310673","区民のひろば一覧"
"【区民のひろば】本町6-30(鍋Ｂ－０９)","","本町6-30","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.663691171169","35.6961978313155","区民のひろば一覧"
"【区民のひろば】新井3-10(新Ｂ－０)５","","新井3-10","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.66369042955","35.7170026911736","区民のひろば一覧"
"【区民のひろば】中野3-8-10(桃Ｂ－１１)","","中野3-8-10","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.663899598114","35.7006444788394","区民のひろば一覧"
"【区民のひろば】江古田3-15-2(江Ｂ－１７)","","江古田3-15-2","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.66393304533","35.7277002273038","区民のひろば一覧"
"【区民のひろば】中央5-27(鍋Ｂ－１１)","","中央5-27","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.66401605914","35.6991218207432","区民のひろば一覧"
"【区民のひろば】中野3-34(桃Ｂ－１３)","","中野3-34","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.664551628272","35.703855647514","区民のひろば一覧"
"【区民のひろば】本町6-7-9(鍋Ｂ－０８)","","本町6-7-9","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.665095195312","35.6955608134292","区民のひろば一覧"
"【区民のひろば】中野4-9(旧無番号)","","中野4-9","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.665235107607","35.7060814759799","区民のひろば一覧"
"【区民のひろば】弥生町5-9-50（南Ｂ－１７）","","弥生町5-9-50","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.665351845433","35.6880321427613","区民のひろば一覧"
"【区民のひろば】沼袋2-23-5(沼Ｂ－０５)","","沼袋2-23-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.665890252074","35.7221676015196","区民のひろば一覧"
"【区民のひろば】新井3-1-31(新Ｂ－０４)","","新井3-1-31","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.666058919261","35.7143132025765","区民のひろば一覧"
"【区民のひろば】南台4-37（南Ｂ－０７）","","南台4-37","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.666163281351","35.6799868802362","区民のひろば一覧"
"【区民のひろば】中央5-43(桃Ｂ－０７)","","中央5-43","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.66663964294","35.7006733819934","区民のひろば一覧"
"【区民のひろば】新井5-4(新Ｂ－０８)","","新井5-4","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.666871665351","35.7147382363617","区民のひろば一覧"
"【区民のひろば】弥生町5-24（南Ｂ－２０）","","弥生町5-24","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.666966593402","35.6906398750989","区民のひろば一覧"
"【区民のひろば】中野5-36-11(昭Ｂ－０４)","","中野5-36-11","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.666944800237","35.7079260828027","区民のひろば一覧"
"【区民のひろば】江古田2-13-30(江Ｂ－１５)","","江古田2-13-30","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.666939457513","35.7256491824733","区民のひろば一覧"
"【区民のひろば】中野2-26-1(桃Ｂ－１０)","","中野2-26-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.667071393959","35.7037962652887","区民のひろば一覧"
"【区民のひろば】南台3-15-3（南Ｂ－０５）","","南台3-15-3","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.667245780691","35.6834515610059","区民のひろば一覧"
"【区民のひろば】南台4-27（南Ｂ－０６）","","南台4-27","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.667557680599","35.6806548863823","区民のひろば一覧"
"【区民のひろば】沼袋1-14-6(沼Ｂ－０２)","","沼袋1-14-6","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.667517411905","35.7180797930624","区民のひろば一覧"
"【区民のひろば】沼袋2-17(沼Ｂ－０４)","","沼袋2-17","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.667566302618","35.7228897390798","区民のひろば一覧"
"【区民のひろば】新井5-1-8(新Ｂ－０７)","","新井5-1-8","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.667941908044","35.7135859346326","区民のひろば一覧"
"【区民のひろば】弥生町5-2（南Ｂ－１９）","","弥生町5-2","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668194503234","35.6871002888138","区民のひろば一覧"
"【区民のひろば】新井1-19(新Ｂ－０１)","","新井1-19","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668293287702","35.7117653588206","区民のひろば一覧"
"【区民のひろば】弥生町5-11（南Ｂ－１８）","","弥生町5-11","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668375516152","35.6884791145178","区民のひろば一覧"
"【区民のひろば】新井5-20-3(新Ｂ－０９)","","新井5-20-3","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668466561691","35.7161951164885","区民のひろば一覧"
"【区民のひろば】江原町2-6-5(江Ｂ－０９)","","江原町2-6-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668497040537","35.728731392369","区民のひろば一覧"
"【区民のひろば】沼袋1-19(沼Ｂ－０３)","","沼袋1-19","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668684391539","35.7197145624457","区民のひろば一覧"
"【区民のひろば】中央4-18(桃Ｂ－０４)","","中央4-18","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668746229476","35.6995830016237","区民のひろば一覧"
"【区民のひろば】中野5-26(昭Ｂ－０３)","","中野5-26","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668766673712","35.7080749744833","区民のひろば一覧"
"【区民のひろば】江原町2-20-18(江Ｂ－１０Ｙ)","","江原町2-20-18","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.668745596084","35.731192558929","区民のひろば一覧"
"【区民のひろば】中野2-17(桃Ｂ－０９)","","中野2-17","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.669143249618","35.7030399664693","区民のひろば一覧"
"【区民のひろば】中央4-50(桃Ｂ－０５)","","中央4-50","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.669285157824","35.7021693165142","区民のひろば一覧"
"【区民のひろば】本町5-31(鍋Ｂ－０７)","","本町5-31","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.669415805856","35.692991142424","区民のひろば一覧"
"【区民のひろば】松が丘2-3-7(江Ｂ－０４)","","松が丘2-3-7","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.669775925696","35.7185092981402","区民のひろば一覧"
"【区民のひろば】南台2-28-5（南Ｂ－０３）","","南台2-28-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.669890444835","35.683067710359","区民のひろば一覧"
"【区民のひろば】弥生町4-35（南Ｂ－１６）","","弥生町4-35","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.669983024656","35.6888559526827","区民のひろば一覧"
"【区民のひろば】弥生町2-47（南Ｂ－１２）","","弥生町2-47","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.670015108746","35.6899880429755","区民のひろば一覧"
"【区民のひろば】江古田3-1(江Ｂ－１６)","","江古田3-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.670035992577","35.7263183682458","区民のひろば一覧"
"【区民のひろば】本町4-44-21(鍋Ｂ－０４)","","本町4-44-21","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.670366525891","35.6970872216785","区民のひろば一覧"
"【区民のひろば】中野2-4-15(桃Ｂ－０８)","","中野2-4-15","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.670454811528","35.7040731948677","区民のひろば一覧"
"【区民のひろば】松が丘1-1-6(江Ｂ－０１)","","松が丘1-1-6","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.670671580762","35.7167914203081","区民のひろば一覧"
"【区民のひろば】南台2-33（南Ｂ－０４）","","南台2-33","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.670779112134","35.6835595902483","区民のひろば一覧"
"【区民のひろば】松が丘2-35(江Ｂ－１８)","","松が丘2-35","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.671140537475","35.7235000506094","区民のひろば一覧"
"【区民のひろば】松が丘1-32-15(江Ｂ－０２)","","松が丘1-32-15","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.671398001759","35.7207210060272","区民のひろば一覧"
"【区民のひろば】弥生町4-20（南Ｂ－１５）","","弥生町4-20","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.671512016317","35.6869032634758","区民のひろば一覧"
"【区民のひろば】中野5-5(昭Ｂ－０１)","","中野5-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.671486110844","35.7090589476704","区民のひろば一覧"
"【区民のひろば】本町5-14(鍋Ｂ－０６)","","本町5-14","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.671639167194","35.6929561680795","区民のひろば一覧"
"【区民のひろば】中野5-8-1(昭Ｂ－０２)","","中野5-8-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.671833491974","35.707090039281","区民のひろば一覧"
"【区民のひろば】江原町1-23(江Ｂ－１９)","","江原町1-23　　","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.672028202538","35.7269613325306","区民のひろば一覧"
"【区民のひろば】南台2-2-6（南Ｂ－２２）","","南台2-2-6","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.672392301087","35.6828923212023","区民のひろば一覧"
"【区民のひろば】江原町1-27(江Ｂ－０７)","","江原町1-27","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.672347517555","35.7283673729238","区民のひろば一覧"
"【区民のひろば】南台1-15（南Ｂ－０２）","","南台1-15","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.67257891099","35.6863614281174","区民のひろば一覧"
