"都道府県コード又は市区町村コード","No","都道府県名","市区町村名","名称","名称_カナ","POIコード","住所","電話番号","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","バリアフリー情報","URL","郵便番号","アクセス方法","料金_要否","料金_基本","料金_詳細","利用条件_有無","利用条件_詳細","経度","緯度","分類"
"131148","62","東京都","中野区","大和児童館","ヤマトジドウカン","1403a","中野区大和町2-8-12","03-3330-3261","火～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中は9:00～17:00","","","165-0034","西武新宿線「野方」から徒歩10分　関東バス(中野駅北口発 中01系統、中野駅発 なかのん、高円寺駅北口発 高40,60,70系統、新宿西口発 宿05系統)都営バス(新宿駅西口発 王78系統)国際興業(高円寺北口発 赤31系統)「野方駅南口」下車徒歩3分","0","","","1","0～18歳の児童及び保護者","139.651629005567","35.7159843084502","児童館・学童・キッズプラザ"
"131148","63","東京都","中野区","大和西児童館","ヤマトニシジドウカン","1403a","中野区大和町4-14-9","03-3330-5399","火～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中は9:00～17:00","","","165-0034","西武新宿線「都立家政」(各駅停車のみ)から徒歩15分　JR中央線「高円寺」から徒歩20分　関東バス(中野駅北口発 阿45系統)「大和三丁目」下車徒歩10分","0","","","1","0～18歳の児童及び保護者","139.646384002823","35.7144566262394","児童館・学童・キッズプラザ"
"131148","64","東京都","中野区","鷺宮児童館","サギノミヤジドウカン","1403a","中野区鷺宮3-40-13","03-3337-8430","火～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中は9:00～17:00","","","165-0032","西武新宿線「都立家政」から徒歩5分　西武新宿線「鷺ノ宮」北口から徒歩8分　関東バス(中野駅発 なかのん)「鷺宮三丁目」下車徒歩2分　関東バス(阿佐ヶ谷駅北口発 阿01系統、荻窪駅北口発 荻06,07系統)「鷺宮四丁目」下車徒歩7分　関東バス(阿佐ヶ谷駅北口発 阿01系統、荻窪駅北口発 荻06,07系統)「鷺ノ宮駅」下車徒歩8分","0","","","1","0～18歳の児童及び保護者","139.642098609551","35.7245886005835","児童館・学童・キッズプラザ"
"131148","65","東京都","中野区","西中野児童館","ニシナカノジドウカン","1403a","中野区白鷺3-15-5","03-3339-9826","火～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中は9:00～17:00","","","165-0035","西武新宿線「下井草」から徒歩8分　西武新宿線「鷺ノ宮」から徒歩10分　関東バス(阿佐ヶ谷駅発 阿50系統「石神井公園駅」行き、荻窪駅北口発 荻10系統「下井草駅」行き)「下井草駅」下車徒歩8分　関東バス(阿佐ヶ谷駅北口発 阿01系統「中村橋」行き、荻窪駅北口発 荻06系統「中村橋」行き,07系統「練馬駅」行き)「鷺ノ宮駅」下車徒歩10分","0","","","1","0～18歳の児童及び保護者","139.630349533858","35.7222123118891","児童館・学童・キッズプラザ"
"131148","66","東京都","中野区","若宮児童館","ワカミヤジドウカン","1403a","中野区若宮3-54-7","03-3330-7899","火～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中は9:00～17:00","","","165-0033","西武新宿線「鷺ノ宮」南口から徒歩7分　西武新宿線「都立家政」から徒歩10分　関東バス(阿佐ヶ谷駅北口発 阿01,03系統、荻窪駅北口発 荻06,07系統)「鷺ノ宮駅」「白鷺二丁目」下車徒歩7分","0","","","1","0～18歳の児童及び保護者","139.640817194777","35.7202205576397","児童館・学童・キッズプラザ"
"131148","67","東京都","中野区","かみさぎ児童館","カミサギジドウカン","1403a","中野区上鷺宮3-9-19","03-3998-0074","火～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中は9:00～17:00","","","165-0031","西武池袋線「富士見台」から徒歩5分、関東バス(阿佐ヶ谷駅発、阿01系統)「中村橋駅」下車徒歩10分","0","","","1","0～18歳の児童及び保護者","139.63153753871","35.7346017684903","児童館・学童・キッズプラザ"
"131148","68","東京都","中野区","みずの塔ふれあいの家","ミズノトウフレアイノイエ","1499a","中野区江古田1-9-24","03-3954-6755","月～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中も同様","","","165-0022","関東バス（中野駅北口発　中23,24系統）「蓮華寺下」下車徒歩3分　関東バス（中野駅北口発　中12系統）「水道タンク前」下車徒歩5分　関東バス（中野駅北口発　中20,41系統、新宿駅西口発　宿02系統）　京王バス（中野駅南口発　中92系統）　都営バス（練馬車庫、江古田二丁目発　池65系統）「江古田一丁目」下車徒歩5分","0","","","1","0～18歳の児童及び保護者並びに60歳以上の区民","139.67349102764","35.7255013780077","児童館・学童・キッズプラザ"
"131148","69","東京都","中野区","城山ふれあいの家","シロヤマフレアイノイエ","1499a","中野区中野1-20-4","03-3363-0388","月～土","10:00","2022/11/22 18:00:00","土曜日及び長期休暇中も同様　水・金曜日は10：00～19：00","多目的トイレあり","","164-0001","ＪＲ・東京メトロ東西線「中野」から徒歩15分　ＪＲ・都営大江戸線「東中野」から徒歩12分　京王バス（中野駅南口発　渋谷駅行き　渋64系統）・関東バス（新宿駅西口発　野方駅行き　宿05系統）「堀越学園前」下車徒歩5分","0","","","1","0～18歳の児童及び保護者並びに60歳以上の区民","139.676953447392","35.7040160738588","児童館・学童・キッズプラザ"
"131148","70","東京都","中野区","キッズ･プラザ塔山","キッズ･プラザトウノヤマ","1499a","中野区中央1-49-1(塔山小学校内)","03-3363-3578","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","164-0011","東京メトロ丸の内線・都営大江戸線「中野坂上」から徒歩8分　JR「東中野」から徒歩12分　京王バス（中野駅南口発　渋64系統）「東中野二丁目」下車徒歩3分","0","","","1","区内在住在学の小学生","139.683839607724","35.7008409814322","児童館・学童・キッズプラザ"
"131148","71","東京都","中野区","キッズ･プラザ新山","キッズ･プラザシンヤマ","1499a","中野区南台4-4-1(南台小学校内)","03-3384-2295","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","164-0014","京王線「笹塚」から徒歩15分　京王バス（中野駅南口発　宿45，渋63系統、新宿駅西口発　宿41，宿45系統）「南台三丁目」または、「新山小学校」下車徒歩5分","0","","","1","区内在住在学の小学生","139.668234598287","35.6818162639563","児童館・学童・キッズプラザ"
"131148","72","東京都","中野区","キッズ･プラザ白桜","キッズ･プラザハクオウ","1499a","中野区上高田1-2-28(白桜小学校内)","03-5380-2710","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","164-0002","東京メトロ東西線「落合」から徒歩8分　JR、都営大江戸線「東中野」から徒歩10分　西武新宿線「新井薬師前」から徒歩12分　関東バス（中野駅北口発　宿08系統）「白桜小学校入口」下車徒歩5分","0","","","1","区内在住在学の小学生","139.679204277997","35.7104738133677","児童館・学童・キッズプラザ"
"131148","73","東京都","中野区","キッズ･プラザ江古田","キッズ･プラザエゴタ","1499a","中野区江古田2-13-28(江古田小学校内)","03-3385-7955","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","165-0022","西武新宿線「沼袋」から徒歩10分　関東バス（中41）「江古田3丁目」下車 徒歩2分","0","","","1","区内在住在学の小学生","139.666395840339","35.7259039536593","児童館・学童・キッズプラザ"
"131148","74","東京都","中野区","キッズ・プラザ桃花","キッズ・プラザトウカ","1499a","中野区中央5-43-1(桃花小学校内)","03-3383-5731","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","164-0011","東京メトロ丸ノ内線「新中野」から徒歩8分　ＪＲ・東京メトロ東西線「中野」から徒歩9分　京王バス（中野駅南口発　渋63,宿45,中81系統）「中央五丁目」下車徒歩3分","0","","","1","区内在住在学の小学生","139.666176734474","35.7003917752679","児童館・学童・キッズプラザ"
"131148","75","東京都","中野区","キッズ・プラザ武蔵台","キッズ・プラザムサシダイ","1499a","中野区上鷺宮5-1-1(武蔵台小学校内)","03-3970-0440","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","165-0031","西武新宿線「下井草」から徒歩10分　西武池袋線「富士見台」から徒歩15分　関東バス（中野駅発Ｋ01系統）「武蔵台小学校」または「北中野中学校」下車徒歩2分","0","","","1","区内在住在学の小学生","139.629492385925","35.7274045184024","児童館・学童・キッズプラザ"
"131148","76","東京都","中野区","キッズ・プラザ緑野","キッズ・プラザミドリノ","1499a","中野区丸山1-17-1(緑野小学校内)","03-5345-7470","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","165-0021","関東バス（高円寺駅北口発　高70系統）「緑野小」下車徒歩5分　京王バス（中野駅南口発　中92系統）関東バス（高円寺駅北口発　高70系統）「江古田四丁目」下車徒歩10分","0","","","1","区内在住在学の小学生","139.657407873641","35.7256648893032","児童館・学童・キッズプラザ"
"131148","77","東京都","中野区","キッズ・プラザ谷戸","キッズ・プラザヤト","1499a","中野区中野1-26-1(谷戸小学校内)","03-3361-3772","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","164-0001","ＪＲ・東京メトロ東西線「中野」から徒歩15分　ＪＲ・都営大江戸線「東中野」から徒歩12分　京王バス（中野駅南口発　渋谷駅行き　渋64系統）・関東バス（新宿駅西口発　野方駅行き　宿05系統）「堀越学園前」下車徒歩5分","0","","","1","区内在住在学の小学生","139.677551161046","35.702091207571","児童館・学童・キッズプラザ"
"131148","78","東京都","中野区","キッズ・プラザ江原","キッズ・プラザエハラ","1499a","中野区江原町1-39-1(江原小学校内)","03-3951-6025","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","165-0023","中野駅北口より　関東バス〔中12〕江古田駅行き「江原一丁目」下車徒歩3分、〔中24〕中村橋駅行き〔中25〕練馬駅行き〔中27〕江古田の森行き〔中28〕江古田駅行き「江古田住宅前」下車　徒歩5分","0","","","1","区内在住在学の小学生","139.673289247086","35.729271427222","児童館・学童・キッズプラザ"
"131148","104","東京都","中野区","キッズ・プラザみなみの","キッズ・プラザミナミノ","1499a","中野区弥生町4-27-11(みなみの小学校内)","03-3381-0162","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","164-0013","中野駅南口より　京王バス富士高校バス停より徒歩2分、地下鉄丸の内線中野富士見駅より徒歩10分、新宿駅西口より京王バス　東大付属バス停より徒歩4分","0","","","1","区内在住在学の小学生","139.670087305155","35.6874024705632","児童館・学童・キッズプラザ"
"131148","105","東京都","中野区","キッズ・プラザ美鳩","キッズ・プラザミハト","1499a","中野区大和町4-26-5(美鳩小学校内)","03-3330-5921","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","165-0034","関東バス　大和町3丁目バス停より徒歩8分、西武新宿線都立家政駅より徒歩約13分、JR高円寺駅より徒歩約18分","0","","","1","区内在住在学の小学生","139.645168195492","35.7144783207974","児童館・学童・キッズプラザ"
"131148","106","東京都","中野区","キッズ・プラザ中野第一","キッズ・プラザナカノダイイチ","1499a","中野区本町3-16-1(中野第一小学校内)","03-3372-0011","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","164-0012","ＪＲ中央線「中野駅南口」から京王バス（中野駅南口発　京王83系統）新橋通り下車　徒歩4分、「中野新橋駅」より徒歩7分","0","","","1","区内在住在学の小学生","139.677066871778","35.695553358312","児童館・学童・キッズプラザ"
"131148","107","東京都","中野区","キッズ・プラザ令和","キッズ・プラザレイワ","1499a","中野区新井4-19-26(令和小学校内)","03-5380-5515","月～金・授業のある土","放課後","2022/11/22 18:00:00","授業のない土曜日及び長期休暇中は8:30～18:00","","","165-0026","西部新宿線「新井薬師前駅」北口から徒歩6分。JR中央線「中野駅」北口から京王バス中92系統「中野駅北口」乗車、「新井小学校」下車徒歩3分","0","","","1","区内在住在学の小学生","139.668142123551","35.7174169802175","児童館・学童・キッズプラザ"
"131148","79","東京都","中野区","みなみの学童クラブ","ミナミノガクドウクラブ","1404a","中野区弥生町4-27-11(みなみの小学校内)","03-3381-0162","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0013","中野駅南口より　京王バス富士高校バス停より徒歩2分、地下鉄丸の内線中野富士見駅より徒歩10分、新宿駅西口より京王バス　東大付属バス停より徒歩4分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.669942251999","35.6874225543689","児童館・学童・キッズプラザ"
"131148","80","東京都","中野区","多田学童クラブ","タダガクドウクラブ","1404a","中野区南台5-15-3（みなみ児童館内）","03-3382-7399","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0014","東京メトロ丸ノ内線「方南町」東口から徒歩10分　京王バス（中野駅南口発　中81,渋63,宿45系統、新宿駅西口発　宿41系統）「新山小学校」下車徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.662365281469","35.6800850509661","児童館・学童・キッズプラザ"
"131148","81","東京都","中野区","新山学童クラブ","シンヤマガクドウクラブ","1404a","中野区南台4-4-1(南台小学校内)","03-3384-2295","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0014","ＪＲ　中野駅よりバス（南口1番のりば　新宿駅西口行、渋谷行）南台三丁目下車徒歩2分　ＪＲ新宿駅西口よりバス（中野駅行）「新山小学校前」下車徒歩2分　京王線笹塚駅より徒歩15分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.668317372487","35.6818569393973","児童館・学童・キッズプラザ"
"131148","82","東京都","中野区","中野第一学童クラブ","ナカノダイイチガクドウクラブ","1404a","中野区本町3-16-1(中野第一小学校内)","03-3372-0011","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0012","中野駅南口より　京王バス〔中83〕栄橋行きまたは南台交差点行き　新橋通り下車徒歩4分、中野新橋駅より徒歩7分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.677058253414","35.6957223542171","児童館・学童・キッズプラザ"
"131148","83","東京都","中野区","桃園学童クラブ","モモゾノガクドウクラブ","1404a","中野区本町2-32-14(朝日が丘児童館内)","03-3373-0380","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0012","東京メトロ丸ノ内線・都営大江戸線「中野坂上」から徒歩3分　京王バス（中野駅南口発　渋64系統）都営バス（新宿駅西口発　王78系統、駒沢陸橋発　宿91系統）西武バス(池袋東口発　宿20系統)「中野坂上」下車徒歩3分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.681024946492","35.6950694866061","児童館・学童・キッズプラザ"
"131148","84","東京都","中野区","谷戸学童クラブ","ヤトガクドウクラブ","1404a","中野区中野1-26-1(谷戸小学校内)","03-3361-3772","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0001","ＪＲ、東京メトロ東西線「中野」から徒歩15分　ＪＲ、都営大江戸線「東中野」から徒歩12分　京王バス（中野駅南口発、渋谷駅行き、渋64系統）　関東バス（新宿駅西口発、野方駅行き、宿05系統）「堀越学園前」下車徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.67755100912","35.7021689505598","児童館・学童・キッズプラザ"
"131148","85","東京都","中野区","塔山学童クラブ","トウノヤマガクドウクラブ","1404a","中野区中央1-49-1(塔山小学校内)","03-3363-3578","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0011","東京メトロ丸の内線・都営大江戸線「中野坂上」から徒歩8分　JR「東中野」から徒歩12分　京王バス（中野駅南口発　渋64系統）「東中野二丁目」下車徒歩3分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.683745675354","35.7008431179998","児童館・学童・キッズプラザ"
"131148","86","東京都","中野区","中野本郷学童クラブ","ナカノホンゴウガクドウクラブ","1404a","中野区本町4-8-16(宮の台児童館内)","03-3384-4449","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0012","東京メトロ丸ノ内線「新中野」「中野新橋」から徒歩5分　京王バス（中野駅南口発　中71,83系統）都営バス（新宿駅西口発　王78系統、駒沢陸橋発　宿91系統）「鍋屋横丁」下車徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.67320748884","35.6956918772805","児童館・学童・キッズプラザ"
"131148","87","東京都","中野区","桃花学童クラブ","トウカガクドウクラブ","1404a","中野区中央5-43-1(桃花小学校内)","03-3383-5731","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0011","東京メトロ丸ノ内線「新中野」から徒歩8分　ＪＲ・東京メトロ東西線「中野」から徒歩9分　京王バス（中野駅南口発　渋63,宿45,中81系統）「中央五丁目」下車徒歩3分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.66616413993","35.7004695009542","児童館・学童・キッズプラザ"
"131148","88","東京都","中野区","桃園第二学童クラブ","モモゾノダイニガクドウクラブ","1404a","中野区中野6-10-6(文園児童館内)","03-3367-8106","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0001","東京メトロ東西線「落合」から徒歩10分　ＪＲ・都営大江戸線「東中野」から徒歩10分　ＪＲ・東京メトロ東西線「中野」から徒歩15分　関東バス（中野駅北口発　宿08系統）「中野六丁目」下車徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.676770097631","35.7065213525444","児童館・学童・キッズプラザ"
"131148","89","東京都","中野区","白桜学童クラブ","ハクオウガクドウクラブ","1404a","中野区上高田1-2-28(白桜小学校内)","03-5380-2710","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","164-0002","東京メトロ東西線「落合」から徒歩8分　ＪＲ・都営大江戸線「東中野」から徒歩10分　西武新宿線「新井薬師前」から徒歩12分　関東バス（中野駅北口発　宿08系統）「白桜小学校入口」下車徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.679095295201","35.7103948038054","児童館・学童・キッズプラザ"
"131148","90","東京都","中野区","令和学童クラブ","レイワガクドウクラブ","1404a","中野区新井4-19-26(令和小学校内)","03-5380-5515","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0026","西部新宿線「新井薬師前駅」北口から徒歩6分。JR中央線「中野駅」北口より京王バス「中野駅北口」（中92系統）乗車、「新井小学校」下車徒歩3分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.668336618315","35.7175659731034","児童館・学童・キッズプラザ"
"131148","91","東京都","中野区","新井学童クラブ","アライガクドウクラブ","1404a","中野区新井5-4-17(新井薬師児童館内)","03-3389-5438","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0026","西武新宿線「新井薬師前」から徒歩7分　関東バス（中野駅北口発　中20,23,24,41系統）京王バス（中野駅南口発　中92系統）「北野神社前」下車徒歩1分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.667886080223","35.7152202547337","児童館・学童・キッズプラザ"
"131148","92","東京都","中野区","江原学童クラブ","エハラガクドウクラブ","1404a","中野区江原町1-39-1(江原小学校内)","03-3951-6025","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0023","中野駅北口より　関東バス〔中12〕江古田駅行き　江原一丁目下車徒歩3分、〔中24〕中村橋駅行き〔中25〕練馬駅行き〔中27〕江古田の森行き〔中28〕江古田駅行き　江古田住宅前下車　徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.673334363494","35.7295114761826","児童館・学童・キッズプラザ"
"131148","93","東京都","中野区","江古田学童クラブ","エゴタガクドウクラブ","1404a","中野区江古田2-13-28(江古田小学校内)","03-3385-7955","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0022","西武新宿線「沼袋」から徒歩10分　関東バス（中41）「江古田2丁目」下車 徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.666515488784","35.7261722764253","児童館・学童・キッズプラザ"
"131148","94","東京都","中野区","北原学童クラブ","キタハラガクドウクラブ","1404a","中野区野方6-35-13(北原児童館内)","03-3337-9632","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0027","西武新宿線「野方」から徒歩5分　関東バス(中野駅発 なかのん、高円寺駅北口発 高60,70,赤31系統、新宿駅西口発 王78系統)「野方駅北口」下車徒歩6分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.650639377762","35.7212672205179","児童館・学童・キッズプラザ"
"131148","95","東京都","中野区","平和の森学童クラブ","ヘイワのモリガクドウクラブ","1404a","中野区新井2-48-10(野方児童館内)","03-3387-8836","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0026","ＪＲ・東京メトロ東西線「中野」北口から徒歩12分　関東バス(中野駅北口発 中01系統、阿45系統、阿07系統、新宿駅西口発 宿05系統、中野駅発 なかのん)「東京警察病院前」下車徒歩1分＊関東バス(野方駅南口発 中01系統、 宿05系統、阿佐ヶ谷営業所行き)「野方一丁目」下車徒歩2分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.660517128615","35.7108692335312","児童館・学童・キッズプラザ"
