分類/品目/銘柄/単位,2007年12月,2008年10月,2008年11月,2008年12月,銘柄改正等
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),107,144,141,143,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、100g～160g、普通品/100g(円),160,179,178,181,
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×10袋入り）、普通品/1パック(円),136,291,281,283,平成20年7月から基本銘柄改正
（魚介類）/塩辛/いかの塩辛、並/100g(円),193,203,201,201,
（魚介類）/魚みそ漬/さわら又はさけ、並/100g(円),220,234,237,241,
（魚介類）/あさりつくだ煮/並/100g(円),414,452,443,443,
（魚介類）/まぐろ缶詰/油漬、きはだまぐろ、フレーク、内容量80g入り/1缶(円),159,161,159,159,
（肉類）/牛肉/国産品、ロース/100g(円),910,903,892,894,
（肉類）/牛肉/肩肉/100g(円),        -,        -,        -,        -,
（肉類）/牛肉/輸入品、チルド（冷蔵）、ロース（肩ロースは除く）/100g(円),323,363,352,360,
（肉類）/豚肉/ロース/100g(円),243,252,252,250,
（肉類）/豚肉/もも肉/100g(円),181,182,185,183,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),129,135,135,136,
（肉類）/レバー/豚レバー/100g(円),113,118,118,119,
（肉類）/ハム/ロースハム、JAS規格品・上級/100g(円),368,358,363,365,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・標準/100g(円),184,176,174,175,
（肉類）/ベーコン/ベーコン、JAS格付なし、普通品/100g(円),243,244,249,246,
（乳卵類）/牛乳/瓶入り（200ML）配達、瓶代を除く、月極め/1本(円),104,115,115,115,
（乳卵類）/牛乳/紙容器入り（1000ML入り）、店頭売り/1本(円),201,213,211,211,平成20年3月から基本銘柄改正
（乳卵類）/粉ミルク/調整粉乳、缶入り（850g入り）「明治0ほ0ほえみ」/1缶(円),2488,2412,2412,2454,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),321,368,369,368,
（乳卵類）/チーズ/国産品、プロセスチーズ、スライスチーズ、とろけるタイプ袋入り（8枚，144g入り）/1袋(円),299,314,300,320,
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),576,604,605,596,平成20年3月から基本銘柄改正
（乳卵類）/ヨーグルト/プレーンヨーグルト、500g入り/1個(円),197,198,196,193,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),215,247,241,239,
（野菜・海草）/キャベツ//1kg(円),150,144,157,181,
（野菜・海草）/ほうれんそう//1kg(円),671,912,699,673,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),118,213,149,128,
（野菜・海草）/ねぎ//1kg(円),543,517,459,469,
（野菜・海草）/レタス/玉レタス/1kg(円),441,523,407,635,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),16,17,17,17,
（野菜・海草）/ブロッコリー//1kg(円),553,663,600,481,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),173,161,146,165,
（野菜・海草）/かんしょ//1kg(円),436,414,426,438,
（野菜・海草）/ばれいしょ//1kg(円),263,280,271,278,
（野菜・海草）/さといも/こいも、土付き/1kg(円),554,598,557,488,
（野菜・海草）/だいこん//1kg(円),122,180,130,133,
（野菜・海草）/にんじん//1kg(円),275,344,333,304,
（野菜・海草）/ごぼう//1kg(円),680,743,773,762,
（野菜・海草）/たまねぎ//1kg(円),195,203,207,214,
（野菜・海草）/れんこん//1kg(円),819,817,761,732,
（野菜・海草）/ながいも//1kg(円),630,623,619,628,
（野菜・海草）/えだまめ//100g(円),        -,        -,        -,        -,
（野菜・海草）/さやいんげん//100g(円),195,203,192,222,
（野菜・海草）/かぼちゃ//1kg(円),404,314,305,341,
（野菜・海草）/きゅうり//1kg(円),580,527,705,630,
（野菜・海草）/なす//1kg(円),688,530,566,659,
（野菜・海草）/トマト//1kg(円),854,667,655,776,
（野菜・海草）/ピーマン//100g(円),73,68,67,87,
（野菜・海草）/生しいたけ//100g(円),179,176,179,193,
（野菜・海草）/えのきだけ//100g(円),78,60,64,73,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),108,93,104,115,
（野菜・海草）/あずき/国産品（大納言を除く）、並/100g(円),161,142,141,135,平成20年1月から基本銘柄改正
（野菜・海草）/干ししいたけ/こうしん、国産品、並/100g(円),1371,1584,1573,1611,平成20年1月から基本銘柄改正
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),439,453,452,450,
（野菜・海草）/わかめ/生わかめ、湯通し塩蔵わかめ、養殖もの、国産品、並/100g(円),173,239,243,247,
（野菜・海草）/こんぶ/板こんぶ、国産品、並/100g(円),620,652,654,634,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),650,824,947,1002,
（野菜・海草）/豆腐/木綿豆腐、並/100g(円),33,34,35,34,
（野菜・海草）/油揚げ/薄揚げ/100g(円),142,143,144,143,
（野菜・海草）/納豆/丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),130,117,130,114,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),48,55,55,53,
（野菜・海草）/梅干し/調味梅干し、並/100g(円),189,200,190,188,平成20年11月から基本銘柄改正
（野菜・海草）/たくあん漬/並/100g(円),95,92,91,92,平成20年1月から基本銘柄改正
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),96,97,101,98,
（野菜・海草）/こんぶつくだ煮/並/100g(円),217,230,226,223,
（野菜・海草）/はくさい漬/塩漬/100g(円),77,79,77,78,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),150,148,148,143,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),129,137,137,142,
（果物）/りんご/つがる、1個200～400g/1kg(円),        -,436,        -,        -,
（果物）/りんご/ふじ、1個250～385g/1kg(円),427,        -,417,380,
（果物）/みかん/温州みかん、1個70g～130g/1kg(円),435,475,441,463,
（果物）/レモン/輸入品、1個100～160g/1kg(円),661,650,626,609,平成20年11月から基本銘柄改正
（果物）/グレープフルーツ/1個350～520g/1kg(円),395,305,299,348,
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),447,378,398,408,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300g～450g/1kg(円),        -,383,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,1003,        -,        -,
（果物）/かき/1個190～260g/1kg(円),504,468,409,408,
（果物）/もも/1個200～350g/1kg(円),        -,        -,        -,        -,
（果物）/すいか/赤肉（小玉すいかを除く）/1kg(円),        -,        -,        -,        -,平成20年11月から基本銘柄改正
（果物）/メロン/ネット系メロン/1kg(円),        -,        -,        -,        -,
（果物）/いちご//100g(円),173,        -,        -,154,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ//1kg(円),233,285,266,246,
（果物）/キウイフルーツ/1個85～144g/1kg(円),731,719,718,735,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),122,118,119,118,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),        -,        -,        -,        -,
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（1000g入り）/1本(円),403,483,469,466,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（400g入り）/1箱(円),263,286,296,289,平成20年3月から基本銘柄改正
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,111,111,111,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),268,286,275,285,
（油脂・調味料）/みそ/米みそ、カップ入り（1kg入り）、並/1個(円),298,474,490,430,平成20年1月から基本銘柄改正
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),197,204,203,204,
（油脂・調味料）/酢/瓶詰（500mL入り）、「ミツカン酢（黒マーク）」/1本(円),136,158,152,154,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500mL入り）/1本(円),269,270,270,265,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),262,269,255,246,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),307,319,331,330,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）/1瓶(円),208,209,215,209,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),237,240,250,241,
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(4袋、78．4g入り）/1箱(円),181,177,178,181,
（油脂・調味料）/風味調味料/かつお風味、箱入り（40g×3）「ほんだし」/1箱(円),334,342,346,336,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（400g入り）/1本(円),296,300,423,423,平成20年11月から基本銘柄改正
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),208,206,209,204,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),216,216,223,212,
（菓子類）/ようかん/練りようかん、普通品/100g(円),265,256,265,265,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),134,140,140,134,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),111,112,112,112,
（菓子類）/カステラ/普通品/100g(円),203,216,218,220,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),371,406,409,409,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),156,164,161,161,
（菓子類）/プリン/グリコプッチンプリン（75g×3個）/1パック(円),175,188,177,179,平成20年11月から基本銘柄改正
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),128,164,161,160,
（菓子類）/あめ/のどあめ、袋入り（104g入り）/1袋(円),182,189,189,187,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),140,148,145,146,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),128,148,150,148,
（菓子類）/チョコレート/板チョコレート65g「明治0ミルクチョコレート」/1枚(円),93,109,107,106,平成20年5月から基本銘柄改正
（菓子類）/落花生/バターピーナッツ/100g(円),108,127,129,130,
（菓子類）/チューインガム/粒ガム「キシリトールネオ」（14粒入り）/1個(円),120,120,120,120,平成20年6月から基本銘柄改正
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),258,266,269,266,
（菓子類）/ポテトチップス/袋入り（65～110g入り）、成型ポテトチップスを除く/100g(円),165,163,166,172,平成20年1月から基本銘柄改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),130,129,129,130,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),544,545,545,545,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),179,177,180,184,
（調理食品）/おにぎり/さけ入り、並/1個(円),121,123,124,122,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（450～500g入り）/100g(円),99,93,93,95,
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),708,713,712,689,
（調理食品）/調理パスタ/電子レンジ専用パスタ、箱入り(200～274g入り)、「マ・マーアルデンティー」又は「日清Chin」/1箱(円),238,244,249,246,平成20年7月から基本銘柄改正
（調理食品）/うなぎかば焼き/国産品、長焼き、1匹（120～210g）、並/100g(円),724,904,855,897,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),132,138,138,140,
（調理食品）/煮豆/金時豆/100g(円),118,130,129,131,
（調理食品）/コロッケ/並/100g(円),106,113,113,114,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),385,382,382,379,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),174,189,187,188,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),151,136,141,150,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量140～170g/100g(円),260,242,158,156,平成20年11月から基本銘柄改正
（調理食品）/調理カレー/「カリー屋カレー」（200g）/1箱(円),148,117,113,114,平成20年10月から基本銘柄改正
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),86,102,102,101,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（282．8g入り）/1袋(円),336,331,319,328,
（飲料）/緑茶/番茶、上/100g(円),        -,        -,        -,        -,
（飲料）/緑茶/せん茶、中/100g(円),625,625,613,620,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),270,278,272,269,
（飲料）/緑茶飲料/ペットボトル入り（500mL入り）/1本(円),107,106,106,105,
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),659,718,717,702,
（飲料）/コーヒー豆/レギュラーコーヒー（粉）、ブレンド、袋入り（450～500g入り）/1袋(円),540,128,127,126,平成20年10月から基本銘柄改正
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),99,98,96,96,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000mL入り）/1本(円),204,208,195,194,
（飲料）/果実飲料/20～30％果実果汁、ペットボトル入り（1500mL入り）/1本(円),229,231,227,228,平成20年1月から基本銘柄改正
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),293,316,326,298,
（飲料）/コーラ/ペットボトル入り（500mL入り）、「コカ・コーラ」/1本(円),114,110,113,108,
（飲料）/乳酸菌飲料/「カルピス、紙容器入りmL500～600mL入り）」/1本(円),354,72,71,74,平成20年7月から基本銘柄改正
（飲料）/乳酸菌飲料/配達1本月ぎめ、「ヤクルト400（80mL入り）」/1本(円),74,74,74,74,
（飲料）/スポーツドリンク/ペットボトル入り（500mL入り）/1本(円),117,116,115,115,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),161,150,148,147,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/普通酒、紙容器入り(2000mL入り)、13度以上16度未満/1本(円),1160,1166,1148,1145,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800mL入り）/1本(円),1568,1704,1707,1709,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),134,135,133,134,
（酒類）/ビール（国産品）/淡色、缶入り（350mL入り）、6缶入り/1パック(円),1187,1236,1235,1227,
（酒類）/ビール（輸入品）/淡色、缶入り（350mL入り）/1缶(円),        -,        -,        -,        -,
（酒類）/発泡酒/缶入り（350mL入り）6缶入り、麦芽使用率25％未満/1パック(円),820,861,863,854,
（酒類）/ビール風アルコール飲料/その他の醸造酒（発泡性），缶入り（350mL入り），6缶入り/1パック(円),717,734,739,742,平成20年1月から追加品目
（酒類）/ウイスキー（輸入品）/瓶詰（700mL入り）「シーバスリーガル12年」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶詰（750mL入り）「サントリー＜リザーブ10年＞」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶入り（700mL入り）「サントリーウイスキー角瓶」/1本(円),1343,1326,1310,1323,
（酒類）/ウイスキー（国産品）/瓶詰（640mL入り）「サントリー＜レッド＞」/1本(円),        -,        -,        -,        -,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/1本(円),352,350,354,365,
（酒類）/ぶどう酒/輸入品、瓶詰（750mL入り）、「ボジョレー（赤）」/1本(円),1329,1306,1295,1306,
（外食）/かけうどん/並/1杯(円),499,513,514,514,
（外食）/中華そば/ラーメン、しょうゆ味（豚骨しょうゆ味を含む）/1杯(円),587,588,588,588,平成20年7月から基本銘柄改正
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),754,785,787,792,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1236,1308,1308,1324,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),        -,        -,        -,        -,
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),130,130,130,130,
（外食）/親子どんぶり/並/1杯(円),809,825,831,831,
（外食）/天どん/えび天どん、並/1杯(円),983,1018,1018,1018,
（外食）/カレーライス//1皿(円),713,735,747,748,
（外食）/ぎょうざ（外食）/焼きぎょうざ5又は6個/1人前(円),369,366,366,366,平成20年7月から基本銘柄改正
（外食）/ハンバーガー/ハンバーガー店におけるチーズハンバーガー/1個(円),123,123,149,149,平成20年11月から基本銘柄改正
（外食）/牛どん/並/1杯(円),378,393,393,393,
（外食）/ハンバーグ/定食/1人前(円),941,970,970,970,
（外食）/えびフライ/定食/1人前(円),1359,1440,1440,1440,
（外食）/お子様ランチ/並/1皿(円),688,673,673,673,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2038,2079,2079,2079,
（外食）/焼肉/牛カルビ、並/1人前(円),921,911,911,911,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),677,687,694,696,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),411,416,417,417,
（外食）/ドーナツ/リングドーナツ/1個(円),128,146,142,135,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500mL入り）/1本(円),516,528,528,528,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3392,3452,3452,3452,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3904,4003,4003,4003,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4402,4420,4420,4420,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9332,9061,9078,9054,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9444.97,9901.19,9908.63,9890.3,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6885.32,7210.69,7210.69,7149.92,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3493,3529,3529,3525,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1778,1801,1800,1792,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1823,1849,1849,1849,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),5022,5036,5037,5037,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),5275,5380,5382,5386,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),80497,83360,83360,83360,
（設備修繕・維持）/温水洗浄便座/シートタイプ、脱臭機能・温風乾燥機能付き、リモコン付き、/1台(円),68250,69600,67517,67933,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、オートストップタイプ、台所音声リモコン付き/1台(円),90979,104574,104574,104574,平成20年7月から基本銘柄改正
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),357940,356014,356014,356014,
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1510,1536,1536,1555,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4397,4687,4687,4687,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1599,1732,1727,1727,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6959,6995,6995,6967,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),9061,9448,9448,9448,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3635,3991,3991,3991,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),19341,18886,18705,18646,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18488,18404,18238,18238,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20778,20700,20700,20700,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14251,13579,13579,13970,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4537,4385,4385,4385,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事、セパレート型、冷房2．8KW/1回(円),13852,14308,14308,14308,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.25,1.25,1.25,1.25,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.55,1.55,1.55,1.55,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.43,0.43,0.43,0.43,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),16.05,17.87,17.87,17.87,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),21.04,22.86,22.86,22.86,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),22.31,24.13,24.13,24.13,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),45,45,45,45,
（ガス代）/ガス代/一般家庭用早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1084,1082,1082,1082,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),122.19,135.38,135.38,135.38,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),4993,5413,5413,5413,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1619,1635,1636,1636,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),5039,5181,5180,5163,
（他の光熱）/灯油/白灯油、詰め替え売り、店頭売/18L(円),2000,2291,1780,1555,平成20年11月から基本銘柄改正
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（上下水道料）/下水道料/一般家庭用、水道汚水、20m3/1か月(円),1974,1974,1974,1974,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),17414,17183,17922,18301,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、最高出力1000W、過熱水蒸気機能付き/1台(円),52760,81100,79900,74400,平成20年10月から基本銘柄改正
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),11825,11851,11927,12488,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),20908,32345,32375,31875,平成20年6月から基本銘柄改正
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～450L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),148967,133995,134771,147057,平成20年3月から基本銘柄改正
（家庭用耐久財）/電気掃除機/床移動形、紙パック式、540～570W、パワーブラシ/1台(円),24828,22947,22421,21368,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),66460,71074,71233,70852,平成20年1月から基本銘柄改正
