"年月[西暦]","調査項目","設問","項目","調査回答者の属性種別","調査回答者の属性","調査数[人]","持家（一戸建）[人]","持家（マンション）[人]","借家（一戸建）[人]","民間の賃貸マンション・アパート[人]","都営住宅・区営住宅・区立住宅[人]","ＵＲ（旧公団）・公社の賃貸住宅[人]","社宅・公務員宿舎[人]","寮・寄宿舎・住み込み・間借り[人]","その他[人]","無回答[人]"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","職業別","アルバイト・パートタイマー","35","2","15","0","8","8","1","0","1","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","職業別","家事専業","55","5","34","0","12","2","1","1","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","職業別","学生","13","0","8","0","3","0","1","0","1","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","職業別","無職","81","14","46","1","13","6","0","0","0","1","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","職業別","その他","31","0","17","3","9","1","0","0","0","1","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","職業別","無回答","14","0","3","0","0","0","0","0","0","0","11"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","居住地区別","芝地区","86","11","34","0","36","2","0","1","2","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","居住地区別","麻布地区","87","10","42","3","25","0","0","4","0","3","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","居住地区別","赤坂地区","81","12","40","0","20","4","1","3","0","0","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","居住地区別","高輪地区","146","28","70","3","39","3","0","0","1","2","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","居住地区別","芝浦港南地区","139","0","78","1","30","17","10","2","1","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","居住地区別","無回答","19","3","3","2","1","0","0","0","0","0","10"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","持家（一戸建）","64","64","0","0","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","持家（マンション）","267","0","267","0","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","借家（一戸建）","9","0","0","9","0","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","民間の賃貸マンション・アパート","151","0","0","0","151","0","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","都営住宅・区営住宅・区立住宅","26","0","0","0","0","26","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","11","0","0","0","0","0","11","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","社宅・公務員宿舎","10","0","0","0","0","0","0","10","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","寮・寄宿舎・住み込み・間借り","4","0","0","0","0","0","0","0","4","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","その他","5","0","0","0","0","0","0","0","0","5","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","住居形態別","無回答","11","0","0","0","0","0","0","0","0","0","11"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","定住意向別","ずっと住み続けていたい","279","45","147","4","48","17","5","2","1","5","5"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","定住意向別","当分は住んでいたい","203","14","94","5","69","6","6","6","0","0","3"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","45","2","15","0","22","2","0","2","1","0","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","5","0","1","0","3","1","0","0","0","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","定住意向別","近いうちに区外に転居する予定である","13","2","2","0","7","0","0","0","1","0","1"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","定住意向別","わからない","10","1","6","0","2","0","0","0","1","0","0"
"202203","あなたご自身について","Q33. 最後に、お答えいただいた「あなた」ご自身のことについておたずねします。","項目(3)あなたは、現在どのような住宅にお住まいですか。（○は１つ）","定住意向別","無回答","3","0","2","0","0","0","0","0","0","0","1"

"第33回港区民世論調査クロス集計表・あなたご自身についてQ33-3","Ver202203",,,,,,,,,,,,,,,
