項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,6,1,4,1,牛乳,1291,0.4,-10,911,0.9,1134,0.7,1227,0.6,1215,0.5,1349,0.4,1457,0.4,1741,0.2
2,6,1,4,2,乳製品,2077,0.6,0.5,1324,1.3,1659,1,1931,0.9,2173,0.8,2338,0.7,2409,0.6,2701,0.4
2,6,1,4,3,卵,760,0.2,-3.3,591,0.6,670,0.4,758,0.3,789,0.3,784,0.2,849,0.2,878,0.1
2,5,1,5,0,野菜・海藻,10552,3.3,1.1,7823,7.6,9555,5.7,10433,4.8,10953,4.1,10983,3.4,11958,2.9,12164,1.6
2,6,1,5,1,生鮮野菜,7382,2.3,1.2,5466,5.3,6719,4,7235,3.3,7581,2.9,7675,2.4,8392,2,8609,1.1
2,6,1,5,2,乾物・海藻,777,0.2,-1.5,511,0.5,643,0.4,766,0.4,802,0.3,822,0.3,968,0.2,927,0.1
2,6,1,5,3,大豆加工品,1156,0.4,1,914,0.9,1074,0.6,1167,0.5,1227,0.5,1168,0.4,1285,0.3,1259,0.2
2,6,1,5,4,他の野菜・海藻加工品,1237,0.4,2.4,932,0.9,1119,0.7,1265,0.6,1343,0.5,1318,0.4,1313,0.3,1369,0.2
2,5,1,6,0,果物,3437,1.1,-0.3,2467,2.4,2861,1.7,3315,1.5,3459,1.3,3705,1.1,3884,0.9,4373,0.6
2,6,1,6,1,生鮮果物,3090,1,-0.1,2252,2.2,2627,1.6,2977,1.4,3094,1.2,3311,1,3464,0.8,3909,0.5
2,6,1,6,2,果物加工品,347,0.1,-2.5,215,0.2,234,0.1,338,0.2,365,0.1,394,0.1,420,0.1,463,0.1
2,5,1,7,0,油脂・調味料,3638,1.1,-1.5,2426,2.4,3007,1.8,3465,1.6,3853,1.4,4010,1.2,4333,1.1,4369,0.6
2,6,1,7,1,油脂,374,0.1,-8.3,256,0.3,310,0.2,356,0.2,394,0.1,425,0.1,412,0.1,466,0.1
2,6,1,7,2,調味料,3264,1,-0.7,2170,2.1,2696,1.6,3109,1.4,3458,1.3,3586,1.1,3922,1,3903,0.5
2,5,1,8,0,菓子類,6123,1.9,4.4,3452,3.4,4565,2.7,5654,2.6,6283,2.4,6991,2.2,7738,1.9,8182,1.1
2,5,1,9,0,調理食品,11652,3.6,2.5,7737,7.6,9042,5.4,10381,4.8,11548,4.3,13047,4,14577,3.5,15242,2
2,6,1,9,1,主食的調理食品,4909,1.5,3.9,3281,3.2,3764,2.3,4471,2.1,4930,1.9,5513,1.7,5840,1.4,6573,0.9
2,6,1,9,2,他の調理食品,6743,2.1,1.5,4457,4.4,5278,3.2,5911,2.7,6618,2.5,7535,2.3,8737,2.1,8668,1.1
2,5,1,10,0,飲料,4895,1.5,6.2,2783,2.7,3682,2.2,4316,2,5104,1.9,5485,1.7,6157,1.5,6756,0.9
2,6,1,10,1,茶類,1255,0.4,9.9,752,0.7,984,0.6,1189,0.5,1333,0.5,1377,0.4,1533,0.4,1625,0.2
2,6,1,10,2,コーヒー・ココア,966,0.3,0.3,603,0.6,681,0.4,872,0.4,950,0.4,1134,0.3,1134,0.3,1386,0.2
2,6,1,10,3,他の飲料,2674,0.8,6.8,1429,1.4,2017,1.2,2254,1,2821,1.1,2974,0.9,3490,0.8,3745,0.5
2,5,1,11,0,酒類,3221,1,-10.3,1784,1.7,2209,1.3,2941,1.4,3081,1.2,3598,1.1,4000,1,4937,0.6
2,5,1,12,0,外食,17714,5.5,2.2,5058,4.9,8292,5,12168,5.6,16107,6.1,20629,6.4,25574,6.2,36192,4.7
2,6,1,12,1,一般外食,16871,5.2,1.7,5004,4.9,7841,4.7,11463,5.3,15217,5.7,19417,6,24275,5.9,34910,4.5
2,6,1,12,2,学校給食,843,0.3,11.8,55,0.1,451,0.3,705,0.3,890,0.3,1213,0.4,1299,0.3,1282,0.2
2,4,2,0,0,住居,23945,7.4,-0.1,3582,3.5,8503,5.1,9715,4.5,15230,5.7,23063,7.1,28975,7,78616,10.2
2,5,2,1,0,家賃地代,14782,4.6,2.3,3005,2.9,7327,4.4,8209,3.8,13300,5,19457,6,23647,5.7,28542,3.7
2,5,2,2,0,設備修繕・維持,9163,2.8,-3.6,577,0.6,1175,0.7,1506,0.7,1931,0.7,3606,1.1,5328,1.3,50073,6.5
2,6,2,2,1,設備材料,2653,0.8,-6.5,178,0.2,311,0.2,335,0.2,658,0.2,1354,0.4,2208,0.5,13488,1.8
2,6,2,2,2,工事その他のサービス,6510,2,-2.4,399,0.4,864,0.5,1171,0.5,1272,0.5,2252,0.7,3120,0.8,36585,4.8
2,4,3,0,0,光熱・水道,21383,6.6,1.7,13092,12.8,18662,11.2,21559,9.9,23106,8.7,22799,7,24729,6,25685,3.3
2,5,3,1,0,電気代,10121,3.1,5.6,6310,6.2,8705,5.2,10233,4.7,10766,4,10598,3.3,11772,2.9,12445,1.6
2,5,3,2,0,ガス代,5765,1.8,-1.4,3627,3.5,5116,3.1,5983,2.8,6195,2.3,6143,1.9,6468,1.6,6791,0.9
2,5,3,3,0,他の光熱,308,0.1,-3.4,261,0.3,392,0.2,341,0.2,351,0.1,326,0.1,253,0.1,220,0
2,5,3,4,0,上下水道料,5190,1.6,-1.5,2894,2.8,4448,2.7,5001,2.3,5795,2.2,5733,1.8,6235,1.5,6229,0.8
2,4,4,0,0,家具・家事用品,10722,3.3,-11.8,3127,3.1,5322,3.2,6954,3.2,9077,3.4,10948,3.4,15890,3.9,23747,3.1
2,5,4,1,0,家庭用耐久財,3431,1.1,-16.3,283,0.3,729,0.4,925,0.4,2423,0.9,3164,1,6176,1.5,10319,1.3
2,6,4,1,1,家事用耐久財,1684,0.5,-0.6,239,0.2,557,0.3,587,0.3,1506,0.6,1579,0.5,3047,0.7,4260,0.6
2,6,4,1,2,冷暖房用器具,1255,0.4,3.6,10,0,100,0.1,266,0.1,741,0.3,1170,0.4,1836,0.4,4674,0.6
2,6,4,1,3,一般家具,491,0.2,-58.9,34,0,72,0,71,0,176,0.1,415,0.1,1293,0.3,1385,0.2
2,5,4,2,0,室内装備・装飾品,576,0.2,-46.9,100,0.1,274,0.2,548,0.3,341,0.1,526,0.2,765,0.2,1477,0.2
2,5,4,3,0,寝具類,784,0.2,-10.9,167,0.2,368,0.2,574,0.3,619,0.2,539,0.2,1270,0.3,1949,0.3
2,5,4,4,0,家事雑貨,2304,0.7,-4.3,845,0.8,1406,0.8,1747,0.8,2130,0.8,2696,0.8,3317,0.8,3986,0.5
2,5,4,5,0,家事用消耗品,2804,0.9,-0.6,1566,1.5,2207,1.3,2636,1.2,2972,1.1,3201,1,3443,0.8,3611,0.5
2,5,4,6,0,家事サービス,823,0.3,-4.5,166,0.2,338,0.2,524,0.2,593,0.2,823,0.3,919,0.2,2405,0.3
2,4,5,0,0,被服及び履物,13654,4.2,-3.4,2472,2.4,5283,3.2,7735,3.6,10567,4,14789,4.6,20208,4.9,34465,4.5
2,5,5,1,0,和服,120,0,-7.7,5,0,8,0,33,0,34,0,37,0,401,0.1,322,0
2,5,5,2,0,洋服,5923,1.8,-1.2,821,0.8,1867,1.1,2895,1.3,3886,1.5,6227,1.9,8527,2.1,17195,2.2
2,6,5,2,1,男子用洋服,1979,0.6,-3.2,175,0.2,543,0.3,836,0.4,1139,0.4,2270,0.7,2668,0.6,6224,0.8
2,6,5,2,2,婦人用洋服,3410,1.1,0.9,492,0.5,1107,0.7,1684,0.8,2277,0.9,3287,1,5020,1.2,9968,1.3
2,6,5,2,3,子供用洋服,534,0.2,-6.2,153,0.1,217,0.1,374,0.2,471,0.2,670,0.2,838,0.2,1003,0.1
2,5,5,3,0,シャツ・セーター類,2544,0.8,-7.4,501,0.5,1034,0.6,1522,0.7,2184,0.8,2854,0.9,3723,0.9,5993,0.8
2,6,5,3,1,男子用シャツ・セーター類,802,0.2,-8.1,147,0.1,287,0.2,392,0.2,708,0.3,883,0.3,1172,0.3,2023,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1591,0.5,-6.6,343,0.3,678,0.4,995,0.5,1321,0.5,1752,0.5,2343,0.6,3706,0.5
2,6,5,3,3,子供用シャツ・セーター類,152,0,-11.1,11,0,70,0,134,0.1,155,0.1,218,0.1,209,0.1,264,0
2,5,5,4,0,下着類,1111,0.3,0.5,394,0.4,636,0.4,879,0.4,966,0.4,1196,0.4,1630,0.4,2075,0.3
2,6,5,4,1,男子用下着類,326,0.1,-6.6,135,0.1,180,0.1,286,0.1,283,0.1,378,0.1,442,0.1,578,0.1
2,6,5,4,2,婦人用下着類,665,0.2,3.3,236,0.2,386,0.2,513,0.2,563,0.2,685,0.2,1004,0.2,1266,0.2
2,6,5,4,3,子供用下着類,120,0,6.2,23,0,70,0,80,0,120,0,133,0,184,0,230,0
2,5,5,5,0,生地・糸類,126,0,-21.3,34,0,87,0.1,100,0,115,0,130,0,184,0,228,0
2,5,5,6,0,他の被服,971,0.3,-5.3,249,0.2,556,0.3,680,0.3,880,0.3,1181,0.4,1358,0.3,1879,0.2
2,5,5,7,0,履物類,1847,0.6,-3.2,313,0.3,757,0.5,1009,0.5,1718,0.6,2015,0.6,2909,0.7,4203,0.5
2,5,5,8,0,被服関連サービス,1012,0.3,-5.1,156,0.2,337,0.2,618,0.3,783,0.3,1151,0.4,1475,0.4,2570,0.3
2,4,6,0,0,保健医療,16097,5,3.7,4765,4.7,8038,4.8,10696,4.9,12910,4.9,16761,5.2,20245,4.9,39265,5.1
2,5,6,1,0,医薬品,2621,0.8,-1,1416,1.4,2140,1.3,2663,1.2,2590,1,2879,0.9,3296,0.8,3361,0.4
2,5,6,2,0,健康保持用摂取品,1300,0.4,-13,403,0.4,621,0.4,1038,0.5,1239,0.5,1723,0.5,1899,0.5,2184,0.3
2,5,6,3,0,保健医療用品・器具,2492,0.8,1.1,733,0.7,1458,0.9,1490,0.7,1764,0.7,2747,0.8,3853,0.9,5392,0.7
2,5,6,4,0,保健医療サービス,9684,3,8.7,2213,2.2,3819,2.3,5505,2.5,7317,2.8,9412,2.9,11197,2.7,28328,3.7
2,4,7,0,0,交通・通信,35656,11.1,-3,6668,6.5,15557,9.3,21129,9.7,27962,10.5,36182,11.2,48464,11.8,93662,12.2
2,5,7,1,0,交通,9201,2.9,4.4,1101,1.1,2489,1.5,4246,2,6392,2.4,9339,2.9,15704,3.8,25170,3.3
2,5,7,2,0,自動車等関係費,13620,4.2,-10.3,1442,1.4,4199,2.5,6158,2.8,8604,3.2,11646,3.6,15642,3.8,47672,6.2
2,6,7,2,1,自動車等購入,3216,1,-35.1,-,-,-,-,-,-,-,-,-,-,-,-,22539,2.9
2,6,7,2,2,自転車購入,484,0.2,11.3,53,0.1,169,0.1,160,0.1,332,0.1,343,0.1,1324,0.3,1005,0.1
2,6,7,2,3,自動車等維持,9919,3.1,1.2,1389,1.4,4031,2.4,5997,2.8,8271,3.1,11303,3.5,14318,3.5,24128,3.1
2,5,7,3,0,通信,12835,4,0.7,4125,4,8868,5.3,10725,4.9,12966,4.9,15197,4.7,17118,4.2,20821,2.7
2,4,8,0,0,教育,20417,6.3,4,371,0.4,2754,1.7,3551,1.6,5599,2.1,9306,2.9,17883,4.3,103475,13.5
2,5,8,1,0,授業料等,15467,4.8,1.2,267,0.3,1852,1.1,2307,1.1,3000,1.1,4943,1.5,9409,2.3,86520,11.3
2,5,8,2,0,教科書・学習参考教材,186,0.1,-18.1,4,0,27,0,91,0,202,0.1,144,0,307,0.1,532,0.1
2,5,8,3,0,補習教育,4763,1.5,15.8,100,0.1,875,0.5,1153,0.5,2396,0.9,4219,1.3,8167,2,16422,2.1
2,4,9,0,0,教養娯楽,36071,11.2,-3.3,7705,7.5,15333,9.2,22238,10.2,28147,10.6,35434,10.9,48642,11.8,95041,12.4
2,5,9,1,0,教養娯楽用耐久財,2214,0.7,-9.7,95,0.1,299,0.2,593,0.3,1170,0.4,1567,0.5,4585,1.1,7184,0.9
2,5,9,2,0,教養娯楽用品,6958,2.2,-4.3,1817,1.8,2974,1.8,4760,2.2,6076,2.3,8081,2.5,9488,2.3,15515,2
2,5,9,3,0,書籍・他の印刷物,3810,1.2,-4.2,1965,1.9,2981,1.8,3294,1.5,3868,1.5,4198,1.3,4585,1.1,5779,0.8
2,5,9,4,0,教養娯楽サービス,23089,7.2,-2.1,3828,3.7,9078,5.4,13592,6.3,17033,6.4,21588,6.7,29984,7.3,66562,8.7
2,6,9,4,1,宿泊料,2492,0.8,-1,205,0.2,1001,0.6,1008,0.5,1624,0.6,2272,0.7,4418,1.1,6940,0.9
2,6,9,4,2,パック旅行費,5352,1.7,-9,287,0.3,508,0.3,1699,0.8,2052,0.8,3016,0.9,4863,1.2,25065,3.3
2,6,9,4,3,月謝類,4515,1.4,-2.2,529,0.5,1521,0.9,2557,1.2,3443,1.3,4406,1.4,6066,1.5,13054,1.7
2,6,9,4,4,他の教養娯楽サービス,10731,3.3,1.5,2806,2.7,6048,3.6,8329,3.8,9914,3.7,11894,3.7,14636,3.6,21503,2.8
2,4,10,0,0,その他の消費支出,58264,18.1,-6,9880,9.7,23091,13.8,37197,17.1,47575,17.9,59423,18.3,79469,19.3,151065,19.7
2,5,10,1,0,諸雑費,25614,7.9,-1.3,5661,5.5,12356,7.4,17244,7.9,21804,8.2,24694,7.6,34175,8.3,63400,8.3
2,6,10,1,1,理美容サービス,3648,1.1,-2.8,945,0.9,2011,1.2,2955,1.4,3505,1.3,4004,1.2,5609,1.4,6514,0.8
2,6,10,1,2,理美容用品,4933,1.5,3.4,1723,1.7,2689,1.6,3649,1.7,4802,1.8,5417,1.7,6889,1.7,9368,1.2
2,6,10,1,3,身の回り用品,2325,0.7,-6.3,296,0.3,614,0.4,969,0.4,1447,0.5,1963,0.6,3982,1,7019,0.9
2,6,10,1,4,たばこ,834,0.3,-10.3,472,0.5,804,0.5,868,0.4,761,0.3,1188,0.4,1049,0.3,695,0.1
2,6,10,1,5,他の諸雑費,13874,4.3,-1,2226,2.2,6238,3.7,8803,4.1,11288,4.2,12122,3.7,16645,4,39805,5.2
2,5,10,2,0,こづかい,9108,2.8,-8.5,748,0.7,2400,1.4,5755,2.7,8284,3.1,10882,3.4,14545,3.5,21149,2.8
2,5,10,3,0,交際費,21541,6.7,-5.5,3446,3.4,8122,4.9,13518,6.2,17205,6.5,22622,7,29146,7.1,56526,7.4
2,6,10,3,0,食料,5508,1.7,-14.8,1108,1.1,2728,1.6,4007,1.8,4881,1.8,6210,1.9,7145,1.7,12469,1.6
2,6,10,3,0,家具・家事用品,208,0.1,-35,12,0,72,0,101,0,122,0,277,0.1,326,0.1,544,0.1
2,6,10,3,0,被服及び履物,571,0.2,-12.4,71,0.1,193,0.1,410,0.2,455,0.2,607,0.2,981,0.2,1274,0.2
2,6,10,3,0,教養娯楽,2369,0.7,56.4,60,0.1,268,0.2,434,0.2,773,0.3,1201,0.4,2278,0.6,11479,1.5
2,6,10,3,0,他の物品サービス,529,0.2,-1.3,62,0.1,159,0.1,168,0.1,269,0.1,599,0.2,903,0.2,1540,0.2
2,6,10,3,6,贈与金,8162,2.5,-15.5,951,0.9,2702,1.6,5023,2.3,6305,2.4,8287,2.6,11808,2.9,21957,2.9
2,6,10,3,7,他の交際費,4195,1.3,14.9,1183,1.2,2000,1.2,3374,1.6,4400,1.7,5441,1.7,5705,1.4,7263,0.9
2,5,10,4,0,仕送り金,2001,0.6,-39.3,25,0,214,0.1,679,0.3,283,0.1,1225,0.4,1603,0.4,9989,1.3
2,3,0,0,0,土地家屋購入,1013,-,-66.7,-,-,-,-,-,-,139,-,-,-,-,-,6962,-
2,3,0,0,0,（再掲）教育関係費,23670,7.3,-1.3,583,0.6,3655,2.2,5373,2.5,7517,2.8,12560,3.9,22237,5.4,113807,14.8
2,3,0,0,0,（再掲）教養娯楽関係費,42755,13.3,-1.2,8345,8.2,16963,10.2,24723,11.4,32338,12.2,41103,12.7,57827,14.1,117956,15.4
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,10162,3.2,-21.6,976,1,2915,1.7,5702,2.6,6588,2.5,9512,2.9,13412,3.3,31945,4.2
2,3,0,0,0,（再掲）経常消費支出,229256,71.1,-0.6,95443,93.2,147796,88.6,187157,86.2,223049,83.9,260415,80.3,305054,74.2,385937,50.2
2,3,0,0,0,（再掲）情報通信関係費,16390,5.1,-0.8,5858,5.7,12487,7.5,15062,6.9,17344,6.5,19958,6.2,21142,5.1,22868,3
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,284991,88.4,-0.4,97802,95.5,155376,93.2,201665,92.9,244148,91.8,291675,90,368970,89.7,635294,82.7
0,2,0,0,0,現物総額,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,食料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,家具・家事用品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,被服及び履物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,保健医療,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,交通・通信,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,教養娯楽,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,3,0,0,0,その他の消費支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成30年,,,,,,,,,,,,,,,,,,,,,,
第２表　生計支出７分位階層別１世帯当たり年平均１か月間の用途別生計支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,,,,
注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出）,,,,,,,,,,,,,,,,,,,,,,
