項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
1,3,0,0,0,他の経常収入,26921,4.3,20,44770,15.2,30917,7.7,28337,5.6,23732,4,20133,3,24043,2.8,16648,1.5
1,4,0,0,0,財産収入,649,0.1,-46.4,285,0.1,222,0.1,425,0.1,1142,0.2,11,0,711,0.1,1842,0.2
1,4,0,0,0,社会保障給付,25955,4.1,26.1,43553,14.8,29639,7.4,27825,5.5,22482,3.8,20058,3,23332,2.7,14806,1.3
1,5,0,0,0,公的年金給付,16684,2.6,15.5,35417,12.1,19998,5,16481,3.3,16311,2.8,9629,1.4,14490,1.7,4595,0.4
1,5,0,0,0,他の社会保障給付,9272,1.5,51.1,8135,2.8,9640,2.4,11344,2.3,6171,1.1,10429,1.6,8842,1,10211,0.9
1,4,0,0,0,仕送り金,316,0,-50.1,932,0.3,1056,0.3,87,0,108,0,65,0,-,-,-,-
1,2,0,0,0,特別収入,5757,0.9,-15.5,3677,1.3,4636,1.2,3370,0.7,4635,0.8,8828,1.3,6445,0.7,8498,0.8
1,3,0,0,0,受贈金,1929,0.3,-31.2,2018,0.7,2156,0.5,1208,0.2,1217,0.2,2534,0.4,2065,0.2,2050,0.2
1,3,0,0,0,他の特別収入,3829,0.6,-4.4,1659,0.6,2480,0.6,2162,0.4,3419,0.6,6294,0.9,4380,0.5,6448,0.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),467357,-,0.7,244878,-,344546,-,403991,-,449588,-,475835,-,625557,-,725867,-
1,2,0,0,0,預貯金引出,377038,-,1,213556,-,293765,-,333228,-,362092,-,379115,-,509087,-,546228,-
1,2,0,0,0,保険金,3695,-,-22.6,2476,-,5156,-,4388,-,5076,-,3076,-,4186,-,1714,-
1,3,0,0,0,個人・企業年金保険金,3436,-,-4.3,2476,-,5156,-,4388,-,3981,-,2638,-,3860,-,1714,-
1,3,0,0,0,他の保険金,260,-,-78,-,-,-,-,-,-,1095,-,438,-,326,-,-,-
1,2,0,0,0,有価証券売却,153,-,282.5,-,-,-,-,-,-,-,-,-,-,-,-,1093,-
1,2,0,0,0,土地家屋借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,301,-,198,554,-,281,-,-,-,-,-,-,-,1259,-,-,-
1,2,0,0,0,分割払購入借入金,3869,-,-5.1,1030,-,866,-,1764,-,4651,-,3018,-,2010,-,14012,-
1,2,0,0,0,一括払購入借入金,81917,-,9.1,26885,-,44379,-,64268,-,77682,-,90407,-,107838,-,162432,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,383,-,45.6,378,-,98,-,343,-,88,-,219,-,1179,-,387,-
1,1,0,0,0,繰入金,80231,-,-2.9,69662,-,61887,-,69403,-,73755,-,86110,-,92158,-,107395,-
2,0,0,0,0,支払,1179992,-,4.7,608244,-,805428,-,976685,-,1109780,-,1232276,-,1591343,-,1944313,-
2,1,0,0,0,実支出,483473,-,0.1,257570,-,341429,-,398571,-,444927,-,496375,-,627529,-,817839,-
2,2,0,0,0,生計支出,354487,-,-4.3,220721,-,279834,-,311288,-,340927,-,363530,-,425046,-,538646,-
2,3,0,0,0,消費支出,353941,100,-2.9,220721,100,279799,100,311288,100,340927,100,363288,100,421796,100,538646,100
2,4,1,0,0,食料,88365,25,0.3,65085,29.5,72188,25.8,84269,27.1,89648,26.3,91599,25.2,97505,23.1,118712,22
2,5,1,1,0,穀類,6836,1.9,1,5988,2.7,6454,2.3,6697,2.2,6621,1.9,7240,2,7051,1.7,7804,1.4
2,6,1,1,1,米類,1790,0.5,-3.5,1679,0.8,1803,0.6,1809,0.6,1527,0.4,1958,0.5,1829,0.4,1945,0.4
2,6,1,1,2,パン,3135,0.9,3.4,2428,1.1,2845,1,2965,1,3249,1,3316,0.9,3209,0.8,3914,0.7
2,6,1,1,3,麺類,1398,0.4,1.7,1348,0.6,1371,0.5,1452,0.5,1293,0.4,1427,0.4,1526,0.4,1374,0.3
2,6,1,1,4,他の穀類,513,0.1,1.4,534,0.2,435,0.2,470,0.2,553,0.2,539,0.1,486,0.1,570,0.1
2,5,1,2,0,魚介類,5127,1.4,-3.2,4315,2,4512,1.6,4892,1.6,5167,1.5,5010,1.4,5689,1.3,6321,1.2
2,6,1,2,1,生鮮魚介,2979,0.8,-3,2359,1.1,2528,0.9,2878,0.9,2910,0.9,2854,0.8,3457,0.8,3879,0.7
2,6,1,2,2,塩干魚介,866,0.2,-8,755,0.3,798,0.3,712,0.2,934,0.3,969,0.3,861,0.2,1024,0.2
2,6,1,2,3,魚肉練製品,532,0.2,3.1,555,0.3,437,0.2,548,0.2,542,0.2,491,0.1,576,0.1,581,0.1
2,6,1,2,4,他の魚介加工品,750,0.2,-2.5,646,0.3,749,0.3,754,0.2,781,0.2,694,0.2,794,0.2,837,0.2
2,5,1,3,0,肉類,7988,2.3,-1.2,5537,2.5,6610,2.4,7005,2.3,8021,2.4,9026,2.5,8983,2.1,10716,2
2,6,1,3,1,生鮮肉,6502,1.8,-0.6,4359,2,5381,1.9,5612,1.8,6516,1.9,7365,2,7305,1.7,8962,1.7
2,6,1,3,2,加工肉,1486,0.4,-3.7,1178,0.5,1229,0.4,1393,0.4,1505,0.4,1661,0.5,1678,0.4,1755,0.3
2,5,1,4,0,乳卵類,4071,1.2,-1.8,2996,1.4,3381,1.2,3855,1.2,4177,1.2,4278,1.2,4730,1.1,5070,0.9
2,6,1,4,1,牛乳,1225,0.3,-5.2,827,0.4,1072,0.4,1178,0.4,1260,0.4,1242,0.3,1341,0.3,1648,0.3
2,6,1,4,2,乳製品,2098,0.6,0.8,1522,0.7,1645,0.6,1983,0.6,2200,0.6,2190,0.6,2572,0.6,2568,0.5
2,6,1,4,3,卵,749,0.2,-3,647,0.3,664,0.2,694,0.2,717,0.2,846,0.2,817,0.2,854,0.2
2,5,1,5,0,野菜・海藻,9265,2.6,1.2,8077,3.7,7912,2.8,8769,2.8,9506,2.8,9639,2.7,10025,2.4,10982,2
2,6,1,5,1,生鮮野菜,6555,1.9,0.8,5488,2.5,5557,2,6317,2,6753,2,6773,1.9,6970,1.7,8057,1.5
2,6,1,5,2,乾物・海藻,695,0.2,6.3,601,0.3,644,0.2,648,0.2,739,0.2,744,0.2,763,0.2,740,0.1
2,6,1,5,3,大豆加工品,1026,0.3,0.4,998,0.5,841,0.3,924,0.3,1051,0.3,1107,0.3,1153,0.3,1121,0.2
2,6,1,5,4,他の野菜・海藻加工品,988,0.3,1.1,990,0.4,869,0.3,880,0.3,964,0.3,1015,0.3,1140,0.3,1065,0.2
2,5,1,6,0,果物,2740,0.8,1,2133,1,2200,0.8,2417,0.8,3174,0.9,2719,0.7,2918,0.7,3634,0.7
2,6,1,6,1,生鮮果物,2421,0.7,0.5,1864,0.8,1956,0.7,2112,0.7,2850,0.8,2400,0.7,2501,0.6,3283,0.6
2,6,1,6,2,果物加工品,319,0.1,4.9,269,0.1,244,0.1,305,0.1,324,0.1,320,0.1,417,0.1,351,0.1
2,5,1,7,0,油脂・調味料,3606,1,-0.7,2925,1.3,3249,1.2,3242,1,3782,1.1,3831,1.1,4029,1,4187,0.8
2,6,1,7,1,油脂,348,0.1,-9.1,310,0.1,290,0.1,313,0.1,310,0.1,396,0.1,407,0.1,405,0.1
2,6,1,7,2,調味料,3258,0.9,0.2,2615,1.2,2959,1.1,2930,0.9,3471,1,3435,0.9,3621,0.9,3782,0.7
2,5,1,8,0,菓子類,6805,1.9,3.5,5409,2.5,6099,2.2,6253,2,6971,2,7616,2.1,7193,1.7,8088,1.5
2,5,1,9,0,調理食品,11571,3.3,2,9068,4.1,10227,3.7,12181,3.9,11801,3.5,11602,3.2,12948,3.1,13235,2.5
2,6,1,9,1,主食的調理食品,5199,1.5,5.9,4069,1.8,4275,1.5,5546,1.8,5198,1.5,5239,1.4,5995,1.4,6080,1.1
2,6,1,9,2,他の調理食品,6371,1.8,-0.9,4999,2.3,5951,2.1,6635,2.1,6603,1.9,6363,1.8,6954,1.6,7155,1.3
2,5,1,10,0,飲料,5241,1.5,5.2,4463,2,4553,1.6,5261,1.7,5376,1.6,5064,1.4,5885,1.4,6157,1.1
2,6,1,10,1,茶類,1278,0.4,14.2,1100,0.5,1153,0.4,1388,0.4,1352,0.4,1315,0.4,1295,0.3,1356,0.3
2,6,1,10,2,コーヒー・ココア,1046,0.3,3.8,919,0.4,862,0.3,838,0.3,962,0.3,1013,0.3,1241,0.3,1480,0.3
2,6,1,10,3,他の飲料,2917,0.8,2.2,2444,1.1,2538,0.9,3035,1,3062,0.9,2736,0.8,3348,0.8,3321,0.6
2,5,1,11,0,酒類,3085,0.9,-13.6,2235,1,2899,1,3358,1.1,2485,0.7,3025,0.8,3593,0.9,4031,0.7
2,5,1,12,0,外食,22031,6.2,0.9,11939,5.4,14092,5,20339,6.5,22568,6.6,22548,6.2,24461,5.8,38489,7.1
2,6,1,12,1,一般外食,20637,5.8,0.5,11243,5.1,12949,4.6,19035,6.1,20538,6,20577,5.7,23207,5.5,37112,6.9
2,6,1,12,2,学校給食,1393,0.4,8,696,0.3,1143,0.4,1304,0.4,2030,0.6,1970,0.5,1254,0.3,1377,0.3
2,4,2,0,0,住居,26641,7.5,-4.3,24779,11.2,37590,13.4,26165,8.4,26906,7.9,18904,5.2,21298,5,31245,5.8
2,5,2,1,0,家賃地代,20097,5.7,3.5,22023,10,22794,8.1,21321,6.8,21346,6.3,16224,4.5,14455,3.4,23016,4.3
2,5,2,2,0,設備修繕・維持,6545,1.8,-22.2,2757,1.2,14795,5.3,4844,1.6,5560,1.6,2680,0.7,6843,1.6,8230,1.5
2,6,2,2,1,設備材料,1936,0.5,-1.1,1000,0.5,1344,0.5,1268,0.4,1225,0.4,1360,0.4,2867,0.7,4372,0.8
2,6,2,2,2,工事その他のサービス,4608,1.3,-28.6,1756,0.8,13451,4.8,3576,1.1,4335,1.3,1320,0.4,3976,0.9,3858,0.7
2,4,3,0,0,光熱・水道,20830,5.9,1.9,17101,7.7,18134,6.5,20158,6.5,21649,6.4,22083,6.1,22460,5.3,23499,4.4
2,5,3,1,0,電気代,9631,2.7,5.3,7681,3.5,8337,3,8809,2.8,9995,2.9,10457,2.9,10562,2.5,11383,2.1
2,5,3,2,0,ガス代,5756,1.6,-1.7,4805,2.2,4754,1.7,6101,2,5708,1.7,6025,1.7,6005,1.4,6397,1.2
2,5,3,3,0,他の光熱,209,0.1,18.8,315,0.1,256,0.1,221,0.1,279,0.1,128,0,127,0,107,0
2,5,3,4,0,上下水道料,5235,1.5,-0.7,4301,1.9,4787,1.7,5028,1.6,5667,1.7,5472,1.5,5766,1.4,5612,1
2,4,4,0,0,家具・家事用品,11294,3.2,-7.8,7504,3.4,9389,3.4,10307,3.3,11091,3.3,11010,3,14817,3.5,14833,2.8
2,5,4,1,0,家庭用耐久財,3221,0.9,-21.8,855,0.4,2627,0.9,3853,1.2,3416,1,2672,0.7,5196,1.2,3875,0.7
2,6,4,1,1,家事用耐久財,1777,0.5,12.7,469,0.2,1413,0.5,2045,0.7,2327,0.7,1149,0.3,3255,0.8,1692,0.3
2,6,4,1,2,冷暖房用器具,826,0.2,-18.7,214,0.1,780,0.3,997,0.3,483,0.1,808,0.2,1287,0.3,1239,0.2
2,6,4,1,3,一般家具,618,0.2,-59.6,171,0.1,434,0.2,811,0.3,606,0.2,715,0.2,654,0.2,945,0.2
2,5,4,2,0,室内装備・装飾品,628,0.2,-4.4,827,0.4,423,0.2,416,0.1,351,0.1,715,0.2,517,0.1,1109,0.2
2,5,4,3,0,寝具類,973,0.3,17.7,888,0.4,1073,0.4,493,0.2,754,0.2,962,0.3,1458,0.3,1182,0.2
2,5,4,4,0,家事雑貨,2591,0.7,-5.4,1876,0.8,1922,0.7,2146,0.7,3035,0.9,2779,0.8,2726,0.6,3626,0.7
2,5,4,5,0,家事用消耗品,3033,0.9,-3.4,2615,1.2,2837,1,2707,0.9,3174,0.9,3310,0.9,3423,0.8,3179,0.6
2,5,4,6,0,家事サービス,849,0.2,10.7,444,0.2,508,0.2,693,0.2,361,0.1,572,0.2,1496,0.4,1861,0.3
2,4,5,0,0,被服及び履物,16722,4.7,-3.7,8063,3.7,9900,3.5,13074,4.2,16019,4.7,16835,4.6,20290,4.8,32494,6
2,5,5,1,0,和服,97,0,-21.1,48,0,83,0,1,0,207,0.1,22,0,240,0.1,67,0
2,5,5,2,0,洋服,7603,2.1,-3.4,3061,1.4,4302,1.5,5852,1.9,7160,2.1,7942,2.2,9459,2.2,15144,2.8
2,6,5,2,1,男子用洋服,2523,0.7,-6.7,1042,0.5,1211,0.4,2039,0.7,2386,0.7,2368,0.7,3157,0.7,5452,1
2,6,5,2,2,婦人用洋服,4190,1.2,0.4,1571,0.7,1971,0.7,3060,1,3632,1.1,4474,1.2,5671,1.3,8696,1.6
2,6,5,2,3,子供用洋服,889,0.3,-10.5,448,0.2,1121,0.4,753,0.2,1142,0.3,1100,0.3,631,0.1,996,0.2
2,5,5,3,0,シャツ・セーター類,2993,0.8,-6.4,1689,0.8,1861,0.7,2417,0.8,2640,0.8,2708,0.7,3276,0.8,6338,1.2
2,6,5,3,1,男子用シャツ・セーター類,960,0.3,-6.7,576,0.3,518,0.2,650,0.2,789,0.2,895,0.2,1173,0.3,2125,0.4
2,6,5,3,2,婦人用シャツ・セーター類,1778,0.5,-5.3,1018,0.5,1076,0.4,1408,0.5,1500,0.4,1551,0.4,1905,0.5,3972,0.7
2,6,5,3,3,子供用シャツ・セーター類,255,0.1,-12.7,95,0,267,0.1,359,0.1,351,0.1,262,0.1,199,0,241,0
2,5,5,4,0,下着類,1266,0.4,1.8,922,0.4,792,0.3,1099,0.4,1296,0.4,1265,0.3,1494,0.4,1996,0.4
2,6,5,4,1,男子用下着類,324,0.1,-0.6,309,0.1,197,0.1,291,0.1,293,0.1,345,0.1,379,0.1,448,0.1
2,6,5,4,2,婦人用下着類,735,0.2,2.8,539,0.2,405,0.1,595,0.2,748,0.2,690,0.2,873,0.2,1295,0.2
2,6,5,4,3,子供用下着類,208,0.1,2.5,74,0,190,0.1,212,0.1,256,0.1,230,0.1,242,0.1,252,0
2,5,5,5,0,生地・糸類,114,0,-33.7,93,0,75,0,107,0,129,0,100,0,97,0,190,0
2,5,5,6,0,他の被服,1169,0.3,-5.7,824,0.4,743,0.3,936,0.3,1199,0.4,1179,0.3,1526,0.4,1740,0.3
2,5,5,7,0,履物類,2405,0.7,3.7,1131,0.5,1539,0.6,1637,0.5,2680,0.8,2424,0.7,2693,0.6,4746,0.9
2,5,5,8,0,被服関連サービス,1074,0.3,-10.5,294,0.1,506,0.2,1026,0.3,709,0.2,1195,0.3,1505,0.4,2275,0.4
2,4,6,0,0,保健医療,14161,4,1.6,9194,4.2,8712,3.1,13855,4.5,14660,4.3,14123,3.9,20004,4.7,18599,3.5
2,5,6,1,0,医薬品,2110,0.6,-8.7,1833,0.8,1441,0.5,2062,0.7,2061,0.6,2139,0.6,2741,0.6,2477,0.5
2,5,6,2,0,健康保持用摂取品,1070,0.3,-22.1,890,0.4,548,0.2,706,0.2,1597,0.5,977,0.3,1729,0.4,1030,0.2
2,5,6,3,0,保健医療用品・器具,2823,0.8,-0.7,2170,1,2181,0.8,2377,0.8,2962,0.9,3264,0.9,3677,0.9,3175,0.6
2,5,6,4,0,保健医療サービス,8158,2.3,10.2,4301,1.9,4542,1.6,8710,2.8,8040,2.4,7743,2.1,11857,2.8,11916,2.2
2,4,7,0,0,交通・通信,43335,12.2,-8,26931,12.2,33183,11.9,36609,11.8,38789,11.4,44959,12.4,54501,12.9,69182,12.8
2,5,7,1,0,交通,12330,3.5,3.4,7152,3.2,6493,2.3,10099,3.2,9879,2.9,11427,3.1,20313,4.8,21310,4
2,5,7,2,0,自動車等関係費,15275,4.3,-22,7405,3.4,13257,4.7,11569,3.7,14059,4.1,16216,4.5,17302,4.1,27493,5.1
2,6,7,2,1,自動車等購入,3326,0.9,-57.9,468,0.2,3667,1.3,-,-,2598,0.8,3301,0.9,710,0.2,12928,2.4
2,6,7,2,2,自転車購入,657,0.2,4,619,0.3,569,0.2,365,0.1,175,0.1,1187,0.3,138,0,1499,0.3
2,6,7,2,3,自動車等維持,11292,3.2,2.2,6317,2.9,9021,3.2,11204,3.6,11286,3.3,11728,3.2,16455,3.9,13066,2.4
2,5,7,3,0,通信,15730,4.4,0.7,12374,5.6,13434,4.8,14941,4.8,14851,4.4,17317,4.8,16886,4,20378,3.8
2,4,8,0,0,教育,34420,9.7,4.6,7893,3.6,22608,8.1,20914,6.7,30430,8.9,38562,10.6,48597,11.5,70517,13.1
2,5,8,1,0,授業料等,26504,7.5,6.6,6561,3,16791,6,18837,6.1,20422,6,27506,7.6,35328,8.4,58562,10.9
2,5,8,2,0,教科書・学習参考教材,304,0.1,-26.7,56,0,172,0.1,461,0.1,179,0.1,329,0.1,501,0.1,408,0.1
2,5,8,3,0,補習教育,7612,2.2,-0.1,1276,0.6,5645,2,1615,0.5,9828,2.9,10727,3,12769,3,11547,2.1
2,4,9,0,0,教養娯楽,39168,11.1,-7.4,20496,9.3,26487,9.5,33076,10.6,36550,10.7,40654,11.2,46627,11.1,70112,13
2,5,9,1,0,教養娯楽用耐久財,2450,0.7,-27,1252,0.6,1928,0.7,1686,0.5,1808,0.5,3027,0.8,3169,0.8,4387,0.8
2,5,9,2,0,教養娯楽用品,7601,2.1,-7.5,4526,2.1,6001,2.1,7195,2.3,6800,2,8759,2.4,8650,2.1,11028,2
2,5,9,3,0,書籍・他の印刷物,3559,1,-5.7,2473,1.1,3129,1.1,2661,0.9,3387,1,3622,1,4466,1.1,5193,1
2,5,9,4,0,教養娯楽サービス,25557,7.2,-5.1,12245,5.5,15428,5.5,21534,6.9,24556,7.2,25245,6.9,30342,7.2,49504,9.2
2,6,9,4,1,宿泊料,2844,0.8,-7.2,1301,0.6,1870,0.7,1646,0.5,2645,0.8,3305,0.9,3660,0.9,5534,1
2,6,9,4,2,パック旅行費,4744,1.3,-22.7,2453,1.1,2017,0.7,4004,1.3,3263,1,3155,0.9,7685,1.8,10717,2
2,6,9,4,3,月謝類,6353,1.8,1.1,1209,0.5,2826,1,5307,1.7,7134,2.1,7397,2,6589,1.6,13796,2.6
2,6,9,4,4,他の教養娯楽サービス,11617,3.3,1.4,7282,3.3,8715,3.1,10577,3.4,11514,3.4,11388,3.1,12409,2.9,19458,3.6
2,4,10,0,0,その他の消費支出,59006,16.7,-5.2,33673,15.3,41607,14.9,52860,17,55186,16.2,64558,17.8,75696,17.9,89453,16.6
2,5,10,1,0,諸雑費,25071,7.1,-0.6,15441,7,17043,6.1,20801,6.7,22820,6.7,34245,9.4,29953,7.1,35348,6.6
2,6,10,1,1,理美容サービス,3535,1,-6.6,1886,0.9,2069,0.7,2889,0.9,3198,0.9,3600,1,4508,1.1,6588,1.2
2,6,10,1,2,理美容用品,5486,1.5,-1.1,3544,1.6,3979,1.4,4701,1.5,5520,1.6,6091,1.7,6946,1.6,7645,1.4
2,6,10,1,3,身の回り用品,2694,0.8,-10.1,1109,0.5,1538,0.5,1981,0.6,2127,0.6,2864,0.8,2953,0.7,6341,1.2
2,6,10,1,4,たばこ,811,0.2,-22.8,1025,0.5,889,0.3,841,0.3,354,0.1,807,0.2,839,0.2,960,0.2
2,6,10,1,5,他の諸雑費,12545,3.5,6,7878,3.6,8569,3.1,10389,3.3,11622,3.4,20884,5.7,14707,3.5,13814,2.6
2,5,10,2,0,こづかい,12399,3.5,-7.9,5901,2.7,7709,2.8,9870,3.2,13452,3.9,12520,3.4,17644,4.2,19742,3.7
2,5,10,3,0,交際費,18993,5.4,-3.1,12052,5.5,15449,5.5,17723,5.7,14949,4.4,15870,4.4,25344,6,31350,5.8
2,6,10,3,0,食料,4245,1.2,-19.9,3354,1.5,3091,1.1,3413,1.1,3332,1,3459,1,4676,1.1,8431,1.6
2,6,10,3,0,家具・家事用品,235,0.1,-43,120,0.1,115,0,173,0.1,187,0.1,316,0.1,192,0,535,0.1
2,6,10,3,0,被服及び履物,550,0.2,-17.8,210,0.1,430,0.2,379,0.1,420,0.1,458,0.1,356,0.1,1607,0.3
2,6,10,3,0,教養娯楽,1322,0.4,18.8,743,0.3,757,0.3,2209,0.7,805,0.2,558,0.2,1825,0.4,2323,0.4
2,6,10,3,0,他の物品サービス,472,0.1,-23.6,294,0.1,210,0.1,591,0.2,397,0.1,361,0.1,609,0.1,829,0.2
2,6,10,3,6,贈与金,6453,1.8,-0.6,3893,1.8,6026,2.2,6728,2.2,4871,1.4,5604,1.5,9399,2.2,8269,1.5
2,6,10,3,7,他の交際費,5717,1.6,14.5,3438,1.6,4819,1.7,4231,1.4,4937,1.4,5115,1.4,8287,2,9356,1.7
2,5,10,4,0,仕送り金,2543,0.7,-35.9,278,0.1,1406,0.5,4466,1.4,3964,1.2,1923,0.5,2755,0.7,3012,0.6
2,3,0,0,0,土地家屋購入,546,-,-91.1,-,-,35,-,-,-,-,-,242,-,3250,-,-,-
2,3,0,0,0,（再掲）教育関係費,39471,11.2,0.9,9107,4.1,24847,8.9,28574,9.2,36780,10.8,44220,12.2,53978,12.8,77253,14.3
2,3,0,0,0,（再掲）教養娯楽関係費,45410,12.8,-5.9,24838,11.3,30132,10.8,39090,12.6,41149,12.1,44525,12.3,57045,13.5,81292,15.1
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8996,2.5,-14,4172,1.9,7432,2.7,11194,3.6,8835,2.6,7527,2.1,12154,2.9,11281,2.1
2,3,0,0,0,（再掲）経常消費支出,249759,70.6,-1,179783,81.5,202950,72.5,235491,75.7,252517,74.1,253555,69.8,286416,67.9,338053,62.8
2,3,0,0,0,（再掲）情報通信関係費,19223,5.4,-1.7,15195,6.9,17149,6.1,19391,6.2,19047,5.6,20810,5.7,20840,4.9,22203,4.1
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,314978,89,-1,191302,86.7,231110,82.6,273929,88,302587,88.8,333556,91.8,387635,91.9,483192,89.7
2,2,0,0,0,その他の実支出,128986,-,14.8,36849,-,61595,-,87283,-,104000,-,132845,-,202484,-,279193,-
2,3,0,0,0,直接税,62983,-,20.6,13433,-,19998,-,35257,-,43999,-,60034,-,104352,-,164152,-
2,4,0,0,0,勤労所得税,30105,-,38.5,3421,-,7488,-,12142,-,18352,-,27158,-,54235,-,88739,-
2,4,0,0,0,個人住民税,25008,-,3.5,4920,-,9167,-,15539,-,20525,-,24192,-,40284,-,60377,-
2,4,0,0,0,他の税,7870,-,24.3,5092,-,3342,-,7576,-,5122,-,8684,-,9834,-,15035,-
2,3,0,0,0,社会保険料,65950,-,9.8,23333,-,41577,-,51910,-,59957,-,72778,-,98057,-,115039,-
2,4,0,0,0,公的年金保険料,39772,-,10.1,12823,-,24193,-,30403,-,36096,-,45622,-,59346,-,70571,-
2,4,0,0,0,健康保険料,21805,-,8.2,8492,-,14848,-,18574,-,19577,-,22913,-,31767,-,36740,-
2,4,0,0,0,介護保険料,3155,-,21.8,1631,-,1749,-,2106,-,3148,-,2951,-,5237,-,5304,-
2,4,0,0,0,他の社会保険料,1219,-,0.9,388,-,786,-,827,-,1136,-,1291,-,1707,-,2424,-
2,3,0,0,0,その他,53,-,65.6,82,-,21,-,116,-,44,-,33,-,76,-,2,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),632215,-,10.3,298984,-,409119,-,527221,-,601855,-,671479,-,881801,-,1043357,-
2,2,0,0,0,預貯金,492206,-,10.2,251572,-,329591,-,418795,-,467943,-,528057,-,659245,-,798343,-
2,2,0,0,0,保険料,28359,-,17.8,9980,-,14432,-,22015,-,23987,-,29436,-,56942,-,42426,-
2,3,0,0,0,個人・企業年金保険料,5510,-,26.5,1527,-,2696,-,3698,-,5290,-,8111,-,6543,-,10817,-
