項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,ローン返済世帯／実数（円）,ローン返済世帯／構成比（％）,ローン返済世帯／40歳未満／実数（円）,ローン返済世帯／40歳未満／構成比（％）,ローン返済世帯／40～49歳／実数（円）,ローン返済世帯／40～49歳／構成比（％）,ローン返済世帯／50歳以上／実数（円）,ローン返済世帯／50歳以上／構成比（％）,ローン返済のない世帯／実数（円）,ローン返済のない世帯／構成比（％）,ローン返済のない世帯／40歳未満／実数（円）,ローン返済のない世帯／40歳未満／構成比（％）,ローン返済のない世帯／40～49歳／実数（円）,ローン返済のない世帯／40～49歳／構成比（％）,ローン返済のない世帯／50歳以上／実数（円）,ローン返済のない世帯／50歳以上／構成比（％）
1,5,0,0,0,臨時収入,5573,0.9,6926,0.9,5277,0.7,10032,1.3,4078,0.5,4715,0.9,4592,0.9,5958,0.9,4102,0.8
1,5,0,0,0,賞与,88400,14,120743,15.7,105832,14.6,132993,17.1,114962,14.9,69353,12.6,61117,12.1,101987,16.1,53413,10.2
1,4,0,0,0,世帯主の配偶者の収入,77226,12.2,104638,13.6,117580,16.2,100803,13,102655,13.3,60463,11,68549,13.5,82617,13.1,46549,8.9
1,6,0,0,0,うち女,76899,12.2,104426,13.6,116193,16,100764,12.9,102655,13.3,60051,10.9,67909,13.4,81906,13,46353,8.9
1,4,0,0,0,他の世帯員収入,11141,1.8,10539,1.4,7707,1.1,8622,1.1,12953,1.7,11550,2.1,1673,0.3,7083,1.1,17038,3.3
1,3,0,0,0,事業・内職収入,7671,1.2,8149,1.1,3549,0.5,6626,0.9,11595,1.5,7272,1.3,1765,0.3,9086,1.4,8174,1.6
1,4,0,0,0,家賃収入,4151,0.7,4051,0.5,1110,0.2,1678,0.2,8021,1,4100,0.7,357,0.1,689,0.1,7008,1.3
1,4,0,0,0,他の事業収入,2646,0.4,2876,0.4,2439,0.3,3571,0.5,1946,0.3,2513,0.5,479,0.1,8159,1.3,371,0.1
1,4,0,0,0,内職収入,874,0.1,1222,0.2,-,-,1378,0.2,1628,0.2,659,0.1,929,0.2,238,0,795,0.2
1,3,0,0,0,他の経常収入,26921,4.3,21402,2.8,43662,6,13754,1.8,19382,2.5,30314,5.5,19530,3.9,11577,1.8,43291,8.3
1,4,0,0,0,財産収入,649,0.1,506,0.1,194,0,822,0.1,375,0,735,0.1,-,-,139,0,1260,0.2
1,4,0,0,0,社会保障給付,25955,4.1,20571,2.7,43468,6,12394,1.6,18700,2.4,29271,5.3,18938,3.7,10694,1.7,42024,8
1,5,0,0,0,公的年金給付,16684,2.6,6848,0.9,2426,0.3,929,0.1,14790,1.9,22954,4.2,2507,0.5,1863,0.3,40212,7.7
1,5,0,0,0,他の社会保障給付,9272,1.5,13723,1.8,41042,5.7,11464,1.5,3910,0.5,6318,1.1,16431,3.2,8832,1.4,1812,0.3
1,4,0,0,0,仕送り金,316,0,325,0,-,-,539,0.1,307,0,308,0.1,592,0.1,743,0.1,6,0
1,2,0,0,0,特別収入,5757,0.9,7588,1,8837,1.2,8844,1.1,5820,0.8,4660,0.8,6055,1.2,3504,0.6,4856,0.9
1,3,0,0,0,受贈金,1929,0.3,1819,0.2,2160,0.3,1999,0.3,1401,0.2,1985,0.4,3216,0.6,874,0.1,2173,0.4
1,3,0,0,0,他の特別収入,3829,0.6,5769,0.8,6677,0.9,6845,0.9,4418,0.6,2675,0.5,2839,0.6,2630,0.4,2683,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),467357,-,581689,-,532728,-,585155,-,599694,-,396105,-,297987,-,409855,-,420610,-
1,2,0,0,0,預貯金引出,377038,-,475110,-,416294,-,467184,-,510490,-,315859,-,233717,-,328264,-,335437,-
1,2,0,0,0,保険金,3695,-,1666,-,1017,-,1557,-,1968,-,4990,-,484,-,-,-,8758,-
1,3,0,0,0,個人・企業年金保険金,3436,-,1055,-,1017,-,-,-,1968,-,4938,-,484,-,-,-,8663,-
1,3,0,0,0,他の保険金,260,-,612,-,-,-,1557,-,-,-,53,-,-,-,-,-,94,-
1,2,0,0,0,有価証券売却,153,-,428,-,-,-,1216,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,301,-,422,-,2047,-,-,-,83,-,196,-,-,-,242,-,247,-
1,2,0,0,0,分割払購入借入金,3869,-,7584,-,91,-,15461,-,2713,-,1719,-,984,-,2907,-,1440,-
1,2,0,0,0,一括払購入借入金,81917,-,96084,-,113098,-,99181,-,84148,-,72965,-,62417,-,77827,-,74438,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,383,-,394,-,182,-,557,-,291,-,376,-,386,-,616,-,290,-
1,1,0,0,0,繰入金,80231,-,67449,-,63984,-,67192,-,69176,-,88186,-,90286,-,76066,-,93503,-
2,0,0,0,0,支払,1179992,-,1415873,-,1322861,-,1430623,-,1441817,-,1034785,-,894513,-,1117955,-,1037148,-
2,1,0,0,0,実支出,483473,-,534948,-,456112,-,547033,-,556182,-,451814,-,360020,-,497484,-,459159,-
2,2,0,0,0,生計支出,354487,-,368572,-,324404,-,373699,-,381233,-,345778,-,280336,-,367729,-,356921,-
2,3,0,0,0,消費支出,353941,100,368560,100,324404,100,373674,100,381233,100,344883,100,275349,100,367497,100,356921,100
2,4,1,0,0,食料,88365,25,92284,25,88747,27.4,94655,25.3,90770,23.8,85883,24.9,72740,26.4,90557,24.6,88020,24.7
2,5,1,1,0,穀類,6836,1.9,7087,1.9,6417,2,7219,1.9,7268,1.9,6675,1.9,5896,2.1,7001,1.9,6762,1.9
2,6,1,1,1,米類,1790,0.5,1893,0.5,1171,0.4,2044,0.5,2036,0.5,1723,0.5,1288,0.5,1732,0.5,1856,0.5
2,6,1,1,2,パン,3135,0.9,3228,0.9,3303,1,3171,0.8,3284,0.9,3076,0.9,2816,1,3100,0.8,3148,0.9
2,6,1,1,3,麺類,1398,0.4,1448,0.4,1396,0.4,1533,0.4,1390,0.4,1368,0.4,1309,0.5,1585,0.4,1279,0.4
2,6,1,1,4,他の穀類,513,0.1,518,0.1,548,0.2,472,0.1,559,0.1,508,0.1,483,0.2,585,0.2,479,0.1
2,5,1,2,0,魚介類,5127,1.4,5077,1.4,3724,1.1,5062,1.4,5623,1.5,5149,1.5,3236,1.2,4384,1.2,6133,1.7
2,6,1,2,1,生鮮魚介,2979,0.8,3031,0.8,2015,0.6,3022,0.8,3447,0.9,2942,0.9,1848,0.7,2533,0.7,3498,1
2,6,1,2,2,塩干魚介,866,0.2,851,0.2,781,0.2,884,0.2,836,0.2,874,0.3,617,0.2,835,0.2,974,0.3
2,6,1,2,3,魚肉練製品,532,0.2,484,0.1,355,0.1,460,0.1,561,0.1,560,0.2,330,0.1,442,0.1,687,0.2
2,6,1,2,4,他の魚介加工品,750,0.2,711,0.2,572,0.2,696,0.2,779,0.2,772,0.2,441,0.2,574,0.2,974,0.3
2,5,1,3,0,肉類,7988,2.3,8649,2.3,7282,2.2,8716,2.3,9155,2.4,7568,2.2,5899,2.1,7744,2.1,8034,2.3
2,6,1,3,1,生鮮肉,6502,1.8,7060,1.9,5744,1.8,7119,1.9,7550,2,6143,1.8,4668,1.7,6278,1.7,6564,1.8
2,6,1,3,2,加工肉,1486,0.4,1590,0.4,1538,0.5,1598,0.4,1604,0.4,1424,0.4,1231,0.4,1466,0.4,1470,0.4
2,5,1,4,0,乳卵類,4071,1.2,4295,1.2,4510,1.4,4189,1.1,4298,1.1,3931,1.1,3410,1.2,3950,1.1,4089,1.1
2,6,1,4,1,牛乳,1225,0.3,1365,0.4,1533,0.5,1336,0.4,1327,0.3,1137,0.3,904,0.3,1415,0.4,1081,0.3
2,6,1,4,2,乳製品,2098,0.6,2104,0.6,2266,0.7,1991,0.5,2134,0.6,2093,0.6,1926,0.7,1839,0.5,2268,0.6
2,6,1,4,3,卵,749,0.2,826,0.2,711,0.2,861,0.2,837,0.2,700,0.2,580,0.2,696,0.2,740,0.2
2,5,1,5,0,野菜・海藻,9265,2.6,9336,2.5,7461,2.3,8898,2.4,10572,2.8,9215,2.7,6395,2.3,8257,2.2,10611,3
2,6,1,5,1,生鮮野菜,6555,1.9,6600,1.8,5336,1.6,6258,1.7,7483,2,6522,1.9,4633,1.7,5873,1.6,7462,2.1
2,6,1,5,2,乾物・海藻,695,0.2,731,0.2,605,0.2,701,0.2,806,0.2,672,0.2,448,0.2,672,0.2,747,0.2
2,6,1,5,3,大豆加工品,1026,0.3,1028,0.3,796,0.2,1048,0.3,1107,0.3,1026,0.3,711,0.3,906,0.2,1190,0.3
2,6,1,5,4,他の野菜・海藻加工品,988,0.3,977,0.3,723,0.2,891,0.2,1176,0.3,994,0.3,603,0.2,806,0.2,1212,0.3
2,5,1,6,0,果物,2740,0.8,2634,0.7,2170,0.7,2396,0.6,3060,0.8,2803,0.8,1970,0.7,2421,0.7,3262,0.9
2,6,1,6,1,生鮮果物,2421,0.7,2271,0.6,1903,0.6,2152,0.6,2535,0.7,2511,0.7,1788,0.6,2218,0.6,2892,0.8
2,6,1,6,2,果物加工品,319,0.1,363,0.1,267,0.1,244,0.1,525,0.1,292,0.1,182,0.1,203,0.1,370,0.1
2,5,1,7,0,油脂・調味料,3606,1,3860,1,3230,1,4004,1.1,3972,1,3442,1,2805,1,3456,0.9,3653,1
2,6,1,7,1,油脂,348,0.1,350,0.1,272,0.1,359,0.1,371,0.1,347,0.1,328,0.1,318,0.1,368,0.1
2,6,1,7,2,調味料,3258,0.9,3510,1,2959,0.9,3644,1,3601,0.9,3095,0.9,2477,0.9,3139,0.9,3285,0.9
2,5,1,8,0,菓子類,6805,1.9,7307,2,7931,2.4,7356,2,7018,1.8,6490,1.9,6126,2.2,7269,2,6258,1.8
2,5,1,9,0,調理食品,11571,3.3,11735,3.2,10323,3.2,12057,3.2,11902,3.1,11464,3.3,9248,3.4,11487,3.1,12156,3.4
2,6,1,9,1,主食的調理食品,5199,1.5,5303,1.4,4757,1.5,5539,1.5,5238,1.4,5132,1.5,4255,1.5,5532,1.5,5217,1.5
2,6,1,9,2,他の調理食品,6371,1.8,6432,1.7,5566,1.7,6518,1.7,6664,1.7,6332,1.8,4993,1.8,5955,1.6,6939,1.9
2,5,1,10,0,飲料,5241,1.5,5329,1.4,5176,1.6,5029,1.3,5673,1.5,5189,1.5,4799,1.7,5329,1.5,5251,1.5
2,6,1,10,1,茶類,1278,0.4,1170,0.3,1025,0.3,1108,0.3,1278,0.3,1347,0.4,1082,0.4,1250,0.3,1485,0.4
2,6,1,10,2,コーヒー・ココア,1046,0.3,1109,0.3,1012,0.3,914,0.2,1360,0.4,1007,0.3,835,0.3,1041,0.3,1047,0.3
2,6,1,10,3,他の飲料,2917,0.8,3050,0.8,3138,1,3007,0.8,3036,0.8,2835,0.8,2883,1,3038,0.8,2719,0.8
2,5,1,11,0,酒類,3085,0.9,3132,0.8,2815,0.9,3576,1,2742,0.7,3050,0.9,2394,0.9,3035,0.8,3276,0.9
2,5,1,12,0,外食,22031,6.2,23844,6.5,27709,8.5,26154,7,19488,5.1,20909,6.1,20563,7.5,26223,7.1,18535,5.2
2,6,1,12,1,一般外食,20637,5.8,21843,5.9,25610,7.9,23201,6.2,18545,4.9,19901,5.8,19677,7.1,23835,6.5,18151,5.1
2,6,1,12,2,学校給食,1393,0.4,2001,0.5,2099,0.6,2953,0.8,943,0.2,1008,0.3,886,0.3,2388,0.6,384,0.1
2,4,2,0,0,住居,26641,7.5,7255,2,3244,1,6190,1.7,9838,2.6,38766,11.2,51993,18.9,47787,13,30085,8.4
2,5,2,1,0,家賃地代,20097,5.7,901,0.2,735,0.2,1023,0.3,692,0.2,31981,9.3,51075,18.5,45705,12.4,19128,5.4
2,5,2,2,0,設備修繕・維持,6545,1.8,6355,1.7,2510,0.8,5167,1.4,9146,2.4,6785,2,918,0.3,2082,0.6,10957,3.1
2,6,2,2,1,設備材料,1936,0.5,2693,0.7,285,0.1,1365,0.4,5036,1.3,1468,0.4,151,0.1,1287,0.4,1960,0.5
2,6,2,2,2,工事その他のサービス,4608,1.3,3662,1,2225,0.7,3801,1,4110,1.1,5317,1.5,767,0.3,794,0.2,8997,2.5
2,4,3,0,0,光熱・水道,20830,5.9,22431,6.1,21017,6.5,22308,6,23244,6.1,19824,5.7,15712,5.7,18782,5.1,21623,6.1
2,5,3,1,0,電気代,9631,2.7,10668,2.9,10013,3.1,10638,2.8,10999,2.9,8993,2.6,6894,2.5,8360,2.3,9971,2.8
2,5,3,2,0,ガス代,5756,1.6,6072,1.6,5860,1.8,5946,1.6,6353,1.7,5549,1.6,4595,1.7,5191,1.4,6002,1.7
2,5,3,3,0,他の光熱,209,0.1,180,0,176,0.1,162,0,202,0.1,223,0.1,81,0,123,0,311,0.1
2,5,3,4,0,上下水道料,5235,1.5,5512,1.5,4968,1.5,5563,1.5,5689,1.5,5059,1.5,4142,1.5,5108,1.4,5339,1.5
2,4,4,0,0,家具・家事用品,11294,3.2,11838,3.2,15118,4.7,11237,3,11123,2.9,10976,3.2,9777,3.6,10149,2.8,11765,3.3
2,5,4,1,0,家庭用耐久財,3221,0.9,3263,0.9,3096,1,3167,0.8,3405,0.9,3191,0.9,2491,0.9,2700,0.7,3631,1
2,6,4,1,1,家事用耐久財,1777,0.5,1840,0.5,1488,0.5,2167,0.6,1571,0.4,1728,0.5,1121,0.4,943,0.3,2315,0.6
2,6,4,1,2,冷暖房用器具,826,0.2,659,0.2,894,0.3,472,0.1,734,0.2,927,0.3,685,0.2,961,0.3,966,0.3
2,6,4,1,3,一般家具,618,0.2,765,0.2,715,0.2,529,0.1,1101,0.3,536,0.2,686,0.2,795,0.2,351,0.1
2,5,4,2,0,室内装備・装飾品,628,0.2,473,0.1,826,0.3,283,0.1,556,0.1,730,0.2,486,0.2,537,0.1,913,0.3
2,5,4,3,0,寝具類,973,0.3,961,0.3,2308,0.7,975,0.3,440,0.1,982,0.3,622,0.2,1212,0.3,983,0.3
2,5,4,4,0,家事雑貨,2591,0.7,2902,0.8,3931,1.2,2686,0.7,2658,0.7,2399,0.7,2861,1,2392,0.7,2270,0.6
2,5,4,5,0,家事用消耗品,3033,0.9,3274,0.9,3529,1.1,3170,0.8,3266,0.9,2880,0.8,2815,1,2840,0.8,2922,0.8
2,5,4,6,0,家事サービス,849,0.2,965,0.3,1428,0.4,956,0.3,797,0.2,793,0.2,503,0.2,468,0.1,1045,0.3
2,4,5,0,0,被服及び履物,16722,4.7,18335,5,20368,6.3,18202,4.9,17913,4.7,15659,4.5,14082,5.1,17687,4.8,15222,4.3
2,5,5,1,0,和服,97,0,73,0,92,0,95,0,40,0,115,0,13,0,11,0,194,0.1
2,5,5,2,0,洋服,7603,2.1,8356,2.3,10117,3.1,7808,2.1,8439,2.2,7107,2.1,7091,2.6,8187,2.2,6617,1.9
2,6,5,2,1,男子用洋服,2523,0.7,2474,0.7,3006,0.9,2239,0.6,2615,0.7,2554,0.7,2050,0.7,3182,0.9,2454,0.7
2,6,5,2,2,婦人用洋服,4190,1.2,4771,1.3,4655,1.4,4091,1.1,5695,1.5,3809,1.1,3097,1.1,3806,1,4015,1.1
2,6,5,2,3,子供用洋服,889,0.3,1111,0.3,2457,0.8,1477,0.4,129,0,744,0.2,1944,0.7,1198,0.3,149,0
2,5,5,3,0,シャツ・セーター類,2993,0.8,3335,0.9,3938,1.2,3333,0.9,3047,0.8,2762,0.8,1955,0.7,2791,0.8,2991,0.8
2,6,5,3,1,男子用シャツ・セーター類,960,0.3,1095,0.3,1541,0.5,1063,0.3,936,0.2,871,0.3,531,0.2,915,0.2,958,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1778,0.5,1908,0.5,1678,0.5,1838,0.5,2069,0.5,1687,0.5,910,0.3,1535,0.4,1994,0.6
2,6,5,3,3,子供用シャツ・セーター類,255,0.1,332,0.1,719,0.2,432,0.1,43,0,204,0.1,515,0.2,341,0.1,39,0
2,5,5,4,0,下着類,1266,0.4,1408,0.4,1493,0.5,1359,0.4,1433,0.4,1179,0.3,1137,0.4,1547,0.4,1027,0.3
2,6,5,4,1,男子用下着類,324,0.1,341,0.1,287,0.1,387,0.1,310,0.1,314,0.1,189,0.1,354,0.1,339,0.1
2,6,5,4,2,婦人用下着類,735,0.2,781,0.2,598,0.2,623,0.2,1043,0.3,707,0.2,608,0.2,892,0.2,656,0.2
2,6,5,4,3,子供用下着類,208,0.1,286,0.1,609,0.2,349,0.1,79,0,158,0,340,0.1,301,0.1,31,0
2,5,5,5,0,生地・糸類,114,0,140,0,161,0,105,0,173,0,97,0,134,0,82,0,91,0
2,5,5,6,0,他の被服,1169,0.3,1286,0.3,1370,0.4,1291,0.3,1237,0.3,1093,0.3,961,0.3,1122,0.3,1126,0.3
2,5,5,7,0,履物類,2405,0.7,2577,0.7,2571,0.8,3182,0.9,1962,0.5,2287,0.7,2227,0.8,2741,0.7,2087,0.6
2,5,5,8,0,被服関連サービス,1074,0.3,1160,0.3,626,0.2,1031,0.3,1582,0.4,1019,0.3,564,0.2,1207,0.3,1088,0.3
2,4,6,0,0,保健医療,14161,4,12631,3.4,14586,4.5,12230,3.3,12277,3.2,15170,4.4,10874,3.9,12114,3.3,18093,5.1
2,5,6,1,0,医薬品,2110,0.6,1929,0.5,1614,0.5,1708,0.5,2304,0.6,2226,0.6,1241,0.5,1838,0.5,2733,0.8
2,5,6,2,0,健康保持用摂取品,1070,0.3,1005,0.3,617,0.2,861,0.2,1321,0.3,1114,0.3,541,0.2,605,0.2,1550,0.4
2,5,6,3,0,保健医療用品・器具,2823,0.8,2758,0.7,3622,1.1,2723,0.7,2354,0.6,2862,0.8,2887,1,3248,0.9,2691,0.8
2,5,6,4,0,保健医療サービス,8158,2.3,6939,1.9,8733,2.7,6938,1.9,6298,1.7,8969,2.6,6206,2.3,6423,1.7,11118,3.1
2,4,7,0,0,交通・通信,43335,12.2,51191,13.9,42754,13.2,55724,14.9,49421,13,38517,11.2,29997,10.9,40851,11.1,40186,11.3
2,5,7,1,0,交通,12330,3.5,13151,3.6,12709,3.9,12783,3.4,13560,3.6,11785,3.4,11160,4.1,12823,3.5,11596,3.2
2,5,7,2,0,自動車等関係費,15275,4.3,19888,5.4,15453,4.8,25482,6.8,15507,4.1,12493,3.6,6927,2.5,12084,3.3,14408,4
2,6,7,2,1,自動車等購入,3326,0.9,6363,1.7,765,0.2,13796,3.7,746,0.2,1554,0.5,-,-,1372,0.4,2096,0.6
2,6,7,2,2,自転車購入,657,0.2,826,0.2,2109,0.7,730,0.2,379,0.1,537,0.2,822,0.3,619,0.2,405,0.1
2,6,7,2,3,自動車等維持,11292,3.2,12699,3.4,12579,3.9,10956,2.9,14383,3.8,10403,3,6106,2.2,10094,2.7,11906,3.3
2,5,7,3,0,通信,15730,4.4,18152,4.9,14592,4.5,17459,4.7,20354,5.3,14239,4.1,11910,4.3,15943,4.3,14182,4
2,4,8,0,0,教育,34420,9.7,45179,12.3,18782,5.8,50832,13.6,51539,13.5,27504,8,11461,4.2,39383,10.7,27028,7.6
2,5,8,1,0,授業料等,26504,7.5,33773,9.2,13004,4,34265,9.2,43727,11.5,21823,6.3,9180,3.3,27497,7.5,23239,6.5
2,5,8,2,0,教科書・学習参考教材,304,0.1,392,0.1,350,0.1,427,0.1,367,0.1,250,0.1,75,0,434,0.1,219,0.1
2,5,8,3,0,補習教育,7612,2.2,11014,3,5429,1.7,16141,4.3,7445,2,5431,1.6,2206,0.8,11453,3.1,3570,1
2,4,9,0,0,教養娯楽,39168,11.1,45084,12.2,49044,15.1,46057,12.3,41697,10.9,35343,10.2,26784,9.7,42716,11.6,34700,9.7
2,5,9,1,0,教養娯楽用耐久財,2450,0.7,2649,0.7,3157,1,2630,0.7,2308,0.6,2297,0.7,1788,0.6,2816,0.8,2173,0.6
2,5,9,2,0,教養娯楽用品,7601,2.1,8680,2.4,12466,3.8,8336,2.2,7476,2,6893,2,5606,2,7958,2.2,6792,1.9
2,5,9,3,0,書籍・他の印刷物,3559,1,3719,1,4068,1.3,3277,0.9,4039,1.1,3453,1,2114,0.8,3118,0.8,4069,1.1
2,5,9,4,0,教養娯楽サービス,25557,7.2,30036,8.1,29352,9,31813,8.5,27874,7.3,22700,6.6,17276,6.3,28825,7.8,21667,6.1
2,6,9,4,1,宿泊料,2844,0.8,3187,0.9,4621,1.4,3636,1,2093,0.5,2649,0.8,3214,1.2,2841,0.8,2407,0.7
2,6,9,4,2,パック旅行費,4744,1.3,5285,1.4,2672,0.8,4024,1.1,7352,1.9,4393,1.3,1484,0.5,6341,1.7,4452,1.2
2,6,9,4,3,月謝類,6353,1.8,8915,2.4,9401,2.9,11327,3,6173,1.6,4686,1.4,3736,1.4,8671,2.4,3164,0.9
2,6,9,4,4,他の教養娯楽サービス,11617,3.3,12649,3.4,12658,3.9,12827,3.4,12256,3.2,10971,3.2,8842,3.2,10973,3,11644,3.3
2,4,10,0,0,その他の消費支出,59006,16.7,62333,16.9,50744,15.6,56239,15.1,73412,19.3,57240,16.6,31928,11.6,47473,12.9,70200,19.7
2,5,10,1,0,諸雑費,25071,7.1,27491,7.5,26529,8.2,27744,7.4,27621,7.2,23666,6.9,16988,6.2,19508,5.3,27875,7.8
2,6,10,1,1,理美容サービス,3535,1,3835,1,2686,0.8,4640,1.2,3420,0.9,3351,1,2848,1,3388,0.9,3509,1
2,6,10,1,2,理美容用品,5486,1.5,6002,1.6,6072,1.9,5388,1.4,6661,1.7,5174,1.5,4786,1.7,5275,1.4,5256,1.5
2,6,10,1,3,身の回り用品,2694,0.8,2755,0.7,2848,0.9,3020,0.8,2357,0.6,2638,0.8,2019,0.7,2473,0.7,2947,0.8
2,6,10,1,4,たばこ,811,0.2,762,0.2,143,0,721,0.2,1044,0.3,846,0.2,676,0.2,753,0.2,944,0.3
2,6,10,1,5,他の諸雑費,12545,3.5,14137,3.8,14781,4.6,13975,3.7,14139,3.7,11658,3.4,6660,2.4,7619,2.1,15220,4.3
2,5,10,2,0,こづかい,12399,3.5,15076,4.1,8509,2.6,12487,3.3,20692,5.4,10832,3.1,3528,1.3,11493,3.1,12817,3.6
2,5,10,3,0,交際費,18993,5.4,18752,5.1,15406,4.7,15390,4.1,23312,6.1,19208,5.6,11148,4,12674,3.4,24965,7
2,6,10,3,0,食料,4245,1.2,3434,0.9,2969,0.9,2990,0.8,4028,1.1,4759,1.4,2501,0.9,3520,1,6071,1.7
2,6,10,3,0,家具・家事用品,235,0.1,268,0.1,429,0.1,169,0,274,0.1,219,0.1,316,0.1,152,0,223,0.1
2,6,10,3,0,被服及び履物,550,0.2,491,0.1,371,0.1,139,0,872,0.2,594,0.2,184,0.1,293,0.1,870,0.2
2,6,10,3,0,教養娯楽,1322,0.4,752,0.2,1489,0.5,375,0.1,790,0.2,1667,0.5,548,0.2,952,0.3,2386,0.7
2,6,10,3,0,他の物品サービス,472,0.1,297,0.1,209,0.1,281,0.1,339,0.1,585,0.2,734,0.3,426,0.1,627,0.2
2,6,10,3,6,贈与金,6453,1.8,5729,1.6,3685,1.1,4673,1.3,7603,2,6939,2,3689,1.3,3870,1.1,9460,2.7
2,6,10,3,7,他の交際費,5717,1.6,7782,2.1,6255,1.9,6763,1.8,9407,2.5,4446,1.3,3176,1.2,3462,0.9,5327,1.5
2,5,10,4,0,仕送り金,2543,0.7,1014,0.3,300,0.1,618,0.2,1787,0.5,3534,1,264,0.1,3798,1,4543,1.3
2,3,0,0,0,土地家屋購入,546,-,13,-,-,-,25,-,-,-,895,-,4987,-,232,-,-,-
2,3,0,0,0,（再掲）教育関係費,39471,11.2,50599,13.7,22541,6.9,56771,15.2,57048,15,32331,9.4,13546,4.9,47436,12.9,31250,8.8
2,3,0,0,0,（再掲）教養娯楽関係費,45410,12.8,50011,13.6,57328,17.7,50849,13.6,45033,11.8,42403,12.3,32642,11.9,48450,13.2,42829,12
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8996,2.5,6743,1.8,3985,1.2,5291,1.4,9389,2.5,10473,3,3953,1.4,7667,2.1,14003,3.9
2,3,0,0,0,（再掲）経常消費支出,249759,70.6,252019,68.4,249640,77,249289,66.7,254889,66.9,248387,72,230574,83.7,266075,72.4,245835,68.9
2,3,0,0,0,（再掲）情報通信関係費,19223,5.4,22201,6,18586,5.7,21577,5.8,24343,6.4,17403,5,13596,4.9,18722,5.1,17986,5
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,314978,89,348199,94.5,316410,97.5,348398,93.2,361260,94.8,294090,85.3,219402,79.7,310671,84.5,310737,87.1
2,2,0,0,0,その他の実支出,128986,-,166376,-,131708,-,173334,-,174949,-,106036,-,79684,-,129755,-,102238,-
2,3,0,0,0,直接税,62983,-,82060,-,61488,-,82567,-,91053,-,51127,-,32197,-,61315,-,51782,-
2,4,0,0,0,勤労所得税,30105,-,39501,-,30196,-,40191,-,42726,-,24301,-,15552,-,32687,-,22585,-
2,4,0,0,0,個人住民税,25008,-,32042,-,22043,-,34105,-,34203,-,20668,-,14587,-,25218,-,20442,-
2,4,0,0,0,他の税,7870,-,10518,-,9249,-,8271,-,14124,-,6158,-,2058,-,3409,-,8756,-
