項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,400万円未満／実数（円）,400万円未満／構成比（％）,400万円以上600万円未満／実数（円）,400万円以上600万円未満／構成比（％）,600万円以上800万円未満／実数（円）,600万円以上800万円未満／構成比（％）,800万円以上1000万円未満／実数（円）,800万円以上1000万円未満／構成比（％）,1000万円以上／実数（円）,1000万円以上／構成比（％）
1,2,0,0,0,土地家屋借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,301,-,198,942,-,213,-,-,-,-,-,604,-
1,2,0,0,0,分割払購入借入金,3869,-,-5.1,1230,-,932,-,1486,-,4859,-,7694,-
1,2,0,0,0,一括払購入借入金,81917,-,9.1,26055,-,41191,-,66551,-,85471,-,133363,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,383,-,45.6,582,-,115,-,249,-,139,-,779,-
1,1,0,0,0,繰入金,80231,-,-2.9,75505,-,61295,-,71184,-,77302,-,102618,-
2,0,0,0,0,支払,1179992,-,4.7,604271,-,747207,-,980619,-,1214991,-,1748819,-
2,1,0,0,0,実支出,483473,-,0.1,254076,-,321679,-,399960,-,484910,-,714051,-
2,2,0,0,0,生計支出,354487,-,-4.3,222919,-,265555,-,313701,-,356125,-,478254,-
2,3,0,0,0,消費支出,353941,100,-2.9,222919,100,265530,100,313701,100,355937,100,476499,100
2,4,1,0,0,食料,88365,25,0.3,65937,29.6,69865,26.3,83528,26.6,92197,25.9,107532,22.6
2,5,1,1,0,穀類,6836,1.9,1,6052,2.7,6267,2.4,6701,2.1,6957,2,7448,1.6
2,6,1,1,1,米類,1790,0.5,-3.5,1723,0.8,1737,0.7,1713,0.5,1785,0.5,1904,0.4
2,6,1,1,2,パン,3135,0.9,3.4,2398,1.1,2720,1,3057,1,3300,0.9,3555,0.7
2,6,1,1,3,麺類,1398,0.4,1.7,1360,0.6,1357,0.5,1423,0.5,1353,0.4,1451,0.3
2,6,1,1,4,他の穀類,513,0.1,1.4,571,0.3,453,0.2,508,0.2,519,0.1,538,0.1
2,5,1,2,0,魚介類,5127,1.4,-3.2,4575,2.1,4318,1.6,4840,1.5,5238,1.5,5924,1.2
2,6,1,2,1,生鮮魚介,2979,0.8,-3,2390,1.1,2442,0.9,2827,0.9,2955,0.8,3610,0.8
2,6,1,2,2,塩干魚介,866,0.2,-8,858,0.4,750,0.3,731,0.2,1012,0.3,940,0.2
2,6,1,2,3,魚肉練製品,532,0.2,3.1,621,0.3,432,0.2,531,0.2,530,0.1,569,0.1
2,6,1,2,4,他の魚介加工品,750,0.2,-2.5,706,0.3,695,0.3,751,0.2,741,0.2,804,0.2
2,5,1,3,0,肉類,7988,2.3,-1.2,5333,2.4,6344,2.4,7192,2.3,8693,2.4,9907,2.1
2,6,1,3,1,生鮮肉,6502,1.8,-0.6,4125,1.9,5135,1.9,5809,1.9,7038,2,8206,1.7
2,6,1,3,2,加工肉,1486,0.4,-3.7,1208,0.5,1209,0.5,1383,0.4,1655,0.5,1701,0.4
2,5,1,4,0,乳卵類,4071,1.2,-1.8,2685,1.2,3439,1.3,3900,1.2,4243,1.2,4889,1
2,6,1,4,1,牛乳,1225,0.3,-5.2,678,0.3,1083,0.4,1159,0.4,1277,0.4,1490,0.3
2,6,1,4,2,乳製品,2098,0.6,0.8,1407,0.6,1673,0.6,2028,0.6,2198,0.6,2552,0.5
2,6,1,4,3,卵,749,0.2,-3,600,0.3,684,0.3,713,0.2,769,0.2,846,0.2
2,5,1,5,0,野菜・海藻,9265,2.6,1.2,8540,3.8,7809,2.9,8815,2.8,9632,2.7,10466,2.2
2,6,1,5,1,生鮮野菜,6555,1.9,0.8,5757,2.6,5458,2.1,6330,2,6781,1.9,7489,1.6
2,6,1,5,2,乾物・海藻,695,0.2,6.3,683,0.3,595,0.2,675,0.2,739,0.2,742,0.2
2,6,1,5,3,大豆加工品,1026,0.3,0.4,1026,0.5,880,0.3,930,0.3,1106,0.3,1134,0.2
2,6,1,5,4,他の野菜・海藻加工品,988,0.3,1.1,1074,0.5,876,0.3,879,0.3,1006,0.3,1101,0.2
2,5,1,6,0,果物,2740,0.8,1,2314,1,2119,0.8,2586,0.8,2938,0.8,3229,0.7
2,6,1,6,1,生鮮果物,2421,0.7,0.5,2026,0.9,1874,0.7,2285,0.7,2619,0.7,2845,0.6
2,6,1,6,2,果物加工品,319,0.1,4.9,287,0.1,246,0.1,301,0.1,318,0.1,384,0.1
2,5,1,7,0,油脂・調味料,3606,1,-0.7,2951,1.3,3142,1.2,3387,1.1,3765,1.1,4140,0.9
2,6,1,7,1,油脂,348,0.1,-9.1,302,0.1,296,0.1,314,0.1,369,0.1,404,0.1
2,6,1,7,2,調味料,3258,0.9,0.2,2649,1.2,2846,1.1,3073,1,3396,1,3736,0.8
2,5,1,8,0,菓子類,6805,1.9,3.5,5697,2.6,5781,2.2,6494,2.1,7374,2.1,7627,1.6
2,5,1,9,0,調理食品,11571,3.3,2,9270,4.2,9743,3.7,11744,3.7,11940,3.4,13010,2.7
2,6,1,9,1,主食的調理食品,5199,1.5,5.9,4332,1.9,4120,1.6,5328,1.7,5310,1.5,5972,1.3
2,6,1,9,2,他の調理食品,6371,1.8,-0.9,4938,2.2,5623,2.1,6416,2,6630,1.9,7038,1.5
2,5,1,10,0,飲料,5241,1.5,5.2,4693,2.1,4466,1.7,5107,1.6,5294,1.5,5959,1.3
2,6,1,10,1,茶類,1278,0.4,14.2,1200,0.5,1119,0.4,1365,0.4,1306,0.4,1320,0.3
2,6,1,10,2,コーヒー・ココア,1046,0.3,3.8,901,0.4,895,0.3,826,0.3,1048,0.3,1344,0.3
2,6,1,10,3,他の飲料,2917,0.8,2.2,2592,1.2,2451,0.9,2916,0.9,2941,0.8,3295,0.7
2,5,1,11,0,酒類,3085,0.9,-13.6,2456,1.1,2558,1,3093,1,2798,0.8,3812,0.8
2,5,1,12,0,外食,22031,6.2,0.9,11371,5.1,13880,5.2,19671,6.3,23326,6.6,31123,6.5
2,6,1,12,1,一般外食,20637,5.8,0.5,10818,4.9,12754,4.8,18106,5.8,21387,6,29836,6.3
2,6,1,12,2,学校給食,1393,0.4,8,553,0.2,1126,0.4,1565,0.5,1938,0.5,1288,0.3
2,4,2,0,0,住居,26641,7.5,-4.3,25181,11.3,34991,13.2,26918,8.6,20153,5.7,26094,5.5
2,5,2,1,0,家賃地代,20097,5.7,3.5,22112,9.9,23140,8.7,21736,6.9,16671,4.7,18703,3.9
2,5,2,2,0,設備修繕・維持,6545,1.8,-22.2,3069,1.4,11852,4.5,5182,1.7,3481,1,7391,1.6
2,6,2,2,1,設備材料,1936,0.5,-1.1,669,0.3,1452,0.5,1237,0.4,1339,0.4,3629,0.8
2,6,2,2,2,工事その他のサービス,4608,1.3,-28.6,2401,1.1,10400,3.9,3945,1.3,2142,0.6,3763,0.8
2,4,3,0,0,光熱・水道,20830,5.9,1.9,17201,7.7,17795,6.7,20359,6.5,21954,6.2,23365,4.9
2,5,3,1,0,電気代,9631,2.7,5.3,8186,3.7,7929,3,8877,2.8,10538,3,11065,2.3
2,5,3,2,0,ガス代,5756,1.6,-1.7,4518,2,4924,1.9,5970,1.9,5900,1.7,6402,1.3
2,5,3,3,0,他の光熱,209,0.1,18.8,370,0.2,242,0.1,261,0.1,161,0,128,0
2,5,3,4,0,上下水道料,5235,1.5,-0.7,4126,1.9,4700,1.8,5251,1.7,5355,1.5,5771,1.2
2,4,4,0,0,家具・家事用品,11294,3.2,-7.8,7489,3.4,8950,3.4,9938,3.2,11543,3.2,14711,3.1
2,5,4,1,0,家庭用耐久財,3221,0.9,-21.8,1006,0.5,2123,0.8,3335,1.1,3324,0.9,4378,0.9
2,6,4,1,1,家事用耐久財,1777,0.5,12.7,703,0.3,1070,0.4,1781,0.6,1886,0.5,2383,0.5
2,6,4,1,2,冷暖房用器具,826,0.2,-18.7,228,0.1,640,0.2,862,0.3,657,0.2,1201,0.3
2,6,4,1,3,一般家具,618,0.2,-59.6,75,0,414,0.2,692,0.2,781,0.2,795,0.2
2,5,4,2,0,室内装備・装飾品,628,0.2,-4.4,376,0.2,774,0.3,400,0.1,564,0.2,827,0.2
2,5,4,3,0,寝具類,973,0.3,17.7,933,0.4,1009,0.4,512,0.2,994,0.3,1305,0.3
2,5,4,4,0,家事雑貨,2591,0.7,-5.4,1841,0.8,1903,0.7,2302,0.7,2940,0.8,3204,0.7
2,5,4,5,0,家事用消耗品,3033,0.9,-3.4,2744,1.2,2706,1,2789,0.9,3238,0.9,3360,0.7
2,5,4,6,0,家事サービス,849,0.2,10.7,589,0.3,435,0.2,601,0.2,483,0.1,1638,0.3
2,4,5,0,0,被服及び履物,16722,4.7,-3.7,7867,3.5,9512,3.6,13544,4.3,17148,4.8,26005,5.5
2,5,5,1,0,和服,97,0,-21.1,75,0,62,0,13,0,144,0,155,0
2,5,5,2,0,洋服,7603,2.1,-3.4,2697,1.2,4107,1.5,6217,2,7823,2.2,12175,2.6
2,6,5,2,1,男子用洋服,2523,0.7,-6.7,884,0.4,1242,0.5,2185,0.7,2293,0.6,4217,0.9
2,6,5,2,2,婦人用洋服,4190,1.2,0.4,1533,0.7,1842,0.7,3232,1,4303,1.2,7150,1.5
2,6,5,2,3,子供用洋服,889,0.3,-10.5,280,0.1,1023,0.4,800,0.3,1228,0.3,808,0.2
2,5,5,3,0,シャツ・セーター類,2993,0.8,-6.4,1795,0.8,1735,0.7,2443,0.8,2799,0.8,4689,1
2,6,5,3,1,男子用シャツ・セーター類,960,0.3,-6.7,507,0.2,576,0.2,705,0.2,839,0.2,1599,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1778,0.5,-5.3,1205,0.5,922,0.3,1411,0.4,1639,0.5,2875,0.6
2,6,5,3,3,子供用シャツ・セーター類,255,0.1,-12.7,84,0,238,0.1,326,0.1,321,0.1,215,0
2,5,5,4,0,下着類,1266,0.4,1.8,927,0.4,854,0.3,1034,0.3,1370,0.4,1730,0.4
2,6,5,4,1,男子用下着類,324,0.1,-0.6,241,0.1,260,0.1,261,0.1,333,0.1,425,0.1
2,6,5,4,2,婦人用下着類,735,0.2,2.8,612,0.3,430,0.2,557,0.2,788,0.2,1067,0.2
2,6,5,4,3,子供用下着類,208,0.1,2.5,74,0,165,0.1,216,0.1,250,0.1,238,0
2,5,5,5,0,生地・糸類,114,0,-33.7,106,0,77,0,112,0,101,0,152,0
2,5,5,6,0,他の被服,1169,0.3,-5.7,810,0.4,780,0.3,1020,0.3,1192,0.3,1628,0.3
2,5,5,7,0,履物類,2405,0.7,3.7,1178,0.5,1469,0.6,1834,0.6,2627,0.7,3604,0.8
2,5,5,8,0,被服関連サービス,1074,0.3,-10.5,278,0.1,427,0.2,872,0.3,1090,0.3,1873,0.4
2,4,6,0,0,保健医療,14161,4,1.6,8462,3.8,9221,3.5,13840,4.4,14335,4,19064,4
2,5,6,1,0,医薬品,2110,0.6,-8.7,1930,0.9,1495,0.6,2027,0.6,2059,0.6,2655,0.6
2,5,6,2,0,健康保持用摂取品,1070,0.3,-22.1,1086,0.5,582,0.2,1033,0.3,1096,0.3,1394,0.3
2,5,6,3,0,保健医療用品・器具,2823,0.8,-0.7,1840,0.8,2380,0.9,2461,0.8,3111,0.9,3417,0.7
2,5,6,4,0,保健医療サービス,8158,2.3,10.2,3606,1.6,4763,1.8,8319,2.7,8069,2.3,11597,2.4
2,4,7,0,0,交通・通信,43335,12.2,-8,24403,10.9,33115,12.5,35939,11.5,43048,12.1,61014,12.8
2,5,7,1,0,交通,12330,3.5,3.4,6541,2.9,7182,2.7,9463,3,11082,3.1,20155,4.2
2,5,7,2,0,自動車等関係費,15275,4.3,-22,6348,2.8,12524,4.7,11430,3.6,16015,4.5,22060,4.6
2,6,7,2,1,自動車等購入,3326,0.9,-57.9,164,0.1,3059,1.2,-,-,4041,1.1,6407,1.3
2,6,7,2,2,自転車購入,657,0.2,4,702,0.3,586,0.2,263,0.1,644,0.2,998,0.2
2,6,7,2,3,自動車等維持,11292,3.2,2.2,5482,2.5,8879,3.3,11167,3.6,11330,3.2,14655,3.1
2,5,7,3,0,通信,15730,4.4,0.7,11514,5.2,13409,5,15046,4.8,15951,4.5,18798,3.9
2,4,8,0,0,教育,34420,9.7,4.6,10166,4.6,18217,6.9,25865,8.2,31742,8.9,59579,12.5
2,5,8,1,0,授業料等,26504,7.5,6.6,8900,4,13447,5.1,20774,6.6,22776,6.4,46231,9.7
2,5,8,2,0,教科書・学習参考教材,304,0.1,-26.7,23,0,164,0.1,375,0.1,251,0.1,463,0.1
2,5,8,3,0,補習教育,7612,2.2,-0.1,1243,0.6,4607,1.7,4716,1.5,8716,2.4,12885,2.7
2,4,9,0,0,教養娯楽,39168,11.1,-7.4,18470,8.3,26210,9.9,32023,10.2,40895,11.5,57775,12.1
2,5,9,1,0,教養娯楽用耐久財,2450,0.7,-27,693,0.3,2085,0.8,1615,0.5,2645,0.7,3623,0.8
2,5,9,2,0,教養娯楽用品,7601,2.1,-7.5,3733,1.7,6061,2.3,6556,2.1,8551,2.4,9859,2.1
2,5,9,3,0,書籍・他の印刷物,3559,1,-5.7,2406,1.1,2988,1.1,2782,0.9,3643,1,4775,1
2,5,9,4,0,教養娯楽サービス,25557,7.2,-5.1,11638,5.2,15076,5.7,21070,6.7,26056,7.3,39518,8.3
2,6,9,4,1,宿泊料,2844,0.8,-7.2,1126,0.5,1697,0.6,1930,0.6,3237,0.9,4517,0.9
2,6,9,4,2,パック旅行費,4744,1.3,-22.7,2087,0.9,2424,0.9,3652,1.2,3046,0.9,9097,1.9
2,6,9,4,3,月謝類,6353,1.8,1.1,883,0.4,2604,1,5400,1.7,7907,2.2,9991,2.1
2,6,9,4,4,他の教養娯楽サービス,11617,3.3,1.4,7542,3.4,8350,3.1,10088,3.2,11866,3.3,15913,3.3
2,4,10,0,0,その他の消費支出,59006,16.7,-5.2,37743,16.9,37653,14.2,51747,16.5,62924,17.7,81361,17.1
2,5,10,1,0,諸雑費,25071,7.1,-0.6,16674,7.5,16020,6,20336,6.5,31431,8.8,31993,6.7
2,6,10,1,1,理美容サービス,3535,1,-6.6,1888,0.8,2002,0.8,2873,0.9,3565,1,5470,1.1
2,6,10,1,2,理美容用品,5486,1.5,-1.1,3423,1.5,3859,1.5,4743,1.5,6113,1.7,7220,1.5
2,6,10,1,3,身の回り用品,2694,0.8,-10.1,1114,0.5,1436,0.5,1867,0.6,2734,0.8,4521,0.9
2,6,10,1,4,たばこ,811,0.2,-22.8,1221,0.5,695,0.3,766,0.2,691,0.2,865,0.2
2,6,10,1,5,他の諸雑費,12545,3.5,6,9029,4.1,8028,3,10087,3.2,18328,5.1,13917,2.9
2,5,10,2,0,こづかい,12399,3.5,-7.9,6507,2.9,6649,2.5,11022,3.5,12788,3.6,18622,3.9
2,5,10,3,0,交際費,18993,5.4,-3.1,14484,6.5,13746,5.2,15808,5,16457,4.6,27937,5.9
2,6,10,3,0,食料,4245,1.2,-19.9,4098,1.8,2859,1.1,2969,0.9,3750,1.1,6483,1.4
2,6,10,3,0,家具・家事用品,235,0.1,-43,86,0,135,0.1,155,0,296,0.1,362,0.1
2,6,10,3,0,被服及び履物,550,0.2,-17.8,334,0.1,332,0.1,316,0.1,544,0.2,944,0.2
2,6,10,3,0,教養娯楽,1322,0.4,18.8,1085,0.5,597,0.2,1647,0.5,772,0.2,2063,0.4
2,6,10,3,0,他の物品サービス,472,0.1,-23.6,352,0.2,215,0.1,495,0.2,391,0.1,703,0.1
2,6,10,3,6,贈与金,6453,1.8,-0.6,4597,2.1,5372,2,5794,1.8,5518,1.6,8880,1.9
2,6,10,3,7,他の交際費,5717,1.6,14.5,3933,1.8,4236,1.6,4432,1.4,5187,1.5,8503,1.8
2,5,10,4,0,仕送り金,2543,0.7,-35.9,78,0,1239,0.5,4581,1.5,2248,0.6,2809,0.6
2,3,0,0,0,土地家屋購入,546,-,-91.1,-,-,25,-,-,-,187,-,1755,-
2,3,0,0,0,（再掲）教育関係費,39471,11.2,0.9,11091,5,20376,7.7,33868,10.8,36694,10.3,65541,13.8
2,3,0,0,0,（再掲）教養娯楽関係費,45410,12.8,-5.9,22704,10.2,30102,11.3,37403,11.9,45026,12.6,68174,14.3
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8996,2.5,-14,4676,2.1,6611,2.5,10375,3.3,7766,2.2,11689,2.5
2,3,0,0,0,（再掲）経常消費支出,249759,70.6,-1,181456,81.4,196444,74,234353,74.7,255875,71.9,310504,65.2
2,3,0,0,0,（再掲）情報通信関係費,19223,5.4,-1.7,14318,6.4,16899,6.4,19150,6.1,19886,5.6,21702,4.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,314978,89,-1,192898,86.5,220869,83.2,276408,88.1,323977,91,432308,90.7
2,2,0,0,0,その他の実支出,128986,-,14.8,31157,-,56124,-,86260,-,128785,-,235797,-
2,3,0,0,0,直接税,62983,-,20.6,9084,-,19694,-,35528,-,56808,-,131195,-
2,4,0,0,0,勤労所得税,30105,-,38.5,2739,-,6403,-,12837,-,25372,-,69539,-
2,4,0,0,0,個人住民税,25008,-,3.5,4004,-,8119,-,16151,-,23975,-,49147,-
2,4,0,0,0,他の税,7870,-,24.3,2342,-,5172,-,6540,-,7460,-,12509,-
2,3,0,0,0,社会保険料,65950,-,9.8,21957,-,36415,-,50657,-,71929,-,104561,-
2,4,0,0,0,公的年金保険料,39772,-,10.1,11617,-,21129,-,29854,-,44594,-,63762,-
2,4,0,0,0,健康保険料,21805,-,8.2,8065,-,12959,-,17703,-,22883,-,33626,-
2,4,0,0,0,介護保険料,3155,-,21.8,1965,-,1614,-,2266,-,3143,-,5146,-
2,4,0,0,0,他の社会保険料,1219,-,0.9,310,-,713,-,834,-,1309,-,2027,-
2,3,0,0,0,その他,53,-,65.6,115,-,16,-,75,-,49,-,41,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),632215,-,10.3,286529,-,377504,-,525188,-,668700,-,951027,-
2,2,0,0,0,預貯金,492206,-,10.2,242225,-,306793,-,414519,-,522906,-,719783,-
2,2,0,0,0,保険料,28359,-,17.8,9612,-,13728,-,20876,-,28152,-,49717,-
2,3,0,0,0,個人・企業年金保険料,5510,-,26.5,1676,-,2356,-,3339,-,7566,-,8860,-
2,3,0,0,0,他の保険料,22849,-,15.9,7936,-,11373,-,17537,-,20586,-,40857,-
2,2,0,0,0,有価証券購入,3181,-,135.6,187,-,1112,-,770,-,2605,-,7825,-
2,2,0,0,0,土地家屋借金返済,45358,-,4.5,9670,-,24758,-,43212,-,53319,-,65066,-
2,2,0,0,0,他の借金返済,1935,-,24,1167,-,1082,-,960,-,2741,-,2969,-
2,2,0,0,0,分割払購入借入金返済,4407,-,17.8,1960,-,1981,-,4955,-,4652,-,6226,-
2,2,0,0,0,一括払購入借入金返済,55867,-,7.8,20585,-,27504,-,39724,-,53505,-,97710,-
2,2,0,0,0,実支出以外の支払のその他,903,-,39.8,1122,-,545,-,172,-,821,-,1732,-
2,1,0,0,0,繰越金,64304,-,-8.7,63666,-,48024,-,55471,-,61382,-,83741,-
0,0,0,0,0,現物総額,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,勤め先収入,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,その他,-,-,-,-,-,-,-,-,-,-,-,-,-
0,0,0,0,0,現物総額,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,食料,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,家具・家事用品,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,被服及び履物,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,保健医療,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,交通・通信,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,教養娯楽,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,その他の消費支出,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0,0,0,0,可処分所得,503418,-,7.6,252326,-,312336,-,420044,-,530315,-,742471,-
3,0,0,0,0,黒字,149477,-,44.7,29407,-,46806,-,106344,-,174378,-,265973,-
3,1,0,0,0,金融資産純増,142859,-,52.2,35551,-,46633,-,101318,-,165543,-,251830,-
3,3,0,0,0,貯蓄純増,139831,-,51.1,35364,-,45521,-,100548,-,162938,-,244562,-
3,4,0,0,0,預貯金純増,115168,-,57.2,28863,-,36183,-,83651,-,139072,-,197734,-
3,4,0,0,0,保険純増,24664,-,27.8,6501,-,9338,-,16897,-,23867,-,46828,-
3,3,0,0,0,有価証券純購入,3028,-,131.3,187,-,1112,-,770,-,2605,-,7269,-
3,1,0,0,0,土地家屋借金純減,45358,-,21.8,9670,-,24758,-,43212,-,53319,-,65066,-
3,1,0,0,0,他の借金純減,1634,-,11.9,225,-,869,-,960,-,2741,-,2365,-
3,1,0,0,0,分割払購入借入金純減,538,-,260.6,729,-,1049,-,3470,-,-207,-,-1468,-
3,1,0,0,0,一括払購入借入金純減,-26049,-,-11.9,-5470,-,-13687,-,-26826,-,-31966,-,-35653,-
3,1,0,0,0,土地家屋純増,546,-,-91.1,-,-,25,-,-,-,187,-,1755,-
3,1,0,0,0,その他の純増,519,-,35.5,540,-,430,-,-77,-,681,-,953,-
3,1,0,0,0,繰越純増,-15927,-,-30.5,-11839,-,-13271,-,-15713,-,-15921,-,-18877,-
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成30年,,,,,,,,,,,,,,,,,,
第１７表　年間収入階級別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,
注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,
