分類/品目/銘柄/単位,2001年12月,2002年10月,2002年11月,2002年12月,銘柄改正等
（肉類）/牛肉/輸入品、チルド（冷蔵）、ロース（肩ロースは除く）/100g(円),315,323,318,320,
（肉類）/豚肉/ロース/100g(円),235,237,235,235,
（肉類）/豚肉/肩肉/100g(円),157,162,160,162,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),125,124,124,124,
（肉類）/羊肉/輸入品、ラム/100g(円),128,124,132,132,
（肉類）/レバー/豚レバー/100g(円),101,103,103,103,
（肉類）/ハム/プレスハム、JAS規格品・上級/100g(円),229,        -,        -,        -,廃止(13年12月）
（肉類）/ハム/ロースハム、JAS規格品・標準/100g(円),285,285,287,276,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・上級/100g(円),189,185,186,187,
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),256,259,259,246,
（乳卵類）/牛乳/瓶入り（200ml）配達、瓶代を除く、月極め/1本(円),97,97,97,97,14年7月改正
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),203,208,207,208,14年7月改正
（乳卵類）/粉ミルク/調整粉乳、缶入り（980g入り）「ソフトカード明治0コナミルクほほえみ」/1缶(円),2636,2601,2601,2607,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),328,329,330,320,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚190g入り）/1袋(円),277,310,316,318,14年1月改正
（乳卵類）/チーズ/輸入品、ナチュラルチーズ缶入り（125g入り）「ジェラール」/1缶(円),508,492,505,505,
（乳卵類）/ヨーグルト/プレーンヨーグルトポリ容器（500g又は520g入り）/1個(円),213,221,211,218,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),338,217,209,218,14年7月改正
（野菜・海草）/キャベツ/1kg(円),141,156,198,207,
（野菜・海草）/ほうれんそう/1kg(円),501,831,764,696,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),99,193,174,168,
（野菜・海草）/ねぎ/１kg(円),459,518,551,554,
（野菜・海草）/レタス/玉レタス/１kg(円),382,506,538,524,
（野菜・海草）/もやし/だいずもやしを除く/１００ｇ(円),17,17,17,17,
（野菜・海草）/ブロッコリー/１kg(円),502,680,700,492,
（野菜・海草）/アスパラガス/グリーンアスパラガス/１００g(円),132,143,123,131,
（野菜・海草）/かんしょ/１kg(円),395,481,510,488,
（野菜・海草）/ばれいしょ/１kg(円),253,256,240,246,
（野菜・海草）/さといも/こいも、土付き/１kg(円),439,503,488,458,
（野菜・海草）/だいこん/１kg(円),106,142,186,182,
（野菜・海草）/にんじん/１kg(円),266,354,346,314,
（野菜・海草）/ごぼう/１kg(円),635,674,721,709,
（野菜・海草）/たまねぎ/１kg(円),196,185,185,185,
（野菜・海草）/かぶ/１kg(円),232,        -,        -,        -,廃止(13年12月）
（野菜・海草）/れんこん/１kg(円),562,666,622,618,
（野菜・海草）/ながいも/１kg(円),679,943,837,773,
（野菜・海草）/えだまめ/１００g(円),        -,        -,        -,        -,
（野菜・海草）/さやえんどう/１００ｇ(円),204,        -,        -,        -,廃止(13年12月）
（野菜・海草）/さやいんげん/１００ｇ(円),188,174,187,178,
（野菜・海草）/かぼちゃ/１kg(円),418,322,343,368,
（野菜・海草）/きゅうり/１kg(円),472,429,619,645,
（野菜・海草）/なす/１kg(円),683,528,757,717,
（野菜・海草）/トマト/１kg(円),586,657,905,652,
（野菜・海草）/ピーマン/１００ｇ(円),55,64,69,71,
（野菜・海草）/生しいたけ/１００ｇ(円),170,194,200,180,
（野菜・海草）/えのきだけ/１００ｇ(円),71,66,85,86,
（野菜・海草）/しめじ/ぶなしめじ/１００ｇ(円),101,109,125,119,
（野菜・海草）/あずき/大粒/１００ｇ(円),158,150,154,158,
（野菜・海草）/だいず/黄白豆/１００ｇ(円),115,        -,        -,        -,廃止(13年12月）
（野菜・海草）/干ししいたけ/薄葉、並/１００ｇ(円),1251,1242,1180,1104,
（野菜・海草）/のり/焼きのり、中、１帖（１０枚入り）/１帖(円),440,445,446,443,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/１００ｇ(円),147,146,146,145,
（野菜・海草）/こんぶ/とろろこんぶ、並/１００ｇ(円),574,584,587,570,
（野菜・海草）/豆腐/絹ごしを除く/１００ｇ(円),32,32,32,32,
（野菜・海草）/油揚げ/薄揚げ/１００ｇ(円),153,155,153,153,
（野菜・海草）/納豆/糸ひき納豆、丸大豆納豆、発泡スチロール容器入り（50g×3個）/１パック(円),105,145,142,141,14年７月改正
（野菜・海草）/こんにゃく/板こんにゃく/１００ｇ(円),49,49,49,50,
（野菜・海草）/梅干し/調味梅干し、中粒、並/１００ｇ(円),223,206,213,210,14年1月改正
（野菜・海草）/たくあん漬/本漬、中/１００ｇ(円),97,99,97,97,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/１００ｇ(円),100,98,98,99,
（野菜・海草）/こんぶつくだ煮/並/１００ｇ(円),213,210,211,208,
（野菜・海草）/はくさい漬/塩漬/１００ｇ(円),79,79,81,79,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/１００ｇ(円),126,127,129,130,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量230ｇ「アヲハタ・十勝コーン」/１缶(円),192,139,136,139,14年７月改正
（果物）/りんご/ジョナゴールド、１個２６０～３５０ｇ/１kg(円),500,439,435,397,
（果物）/りんご/ふじ、１個２６０～３５０ｇ/１kg(円),455,        -,428,388,
（果物）/みかん/１個１００～１２０ｇ/１kg(円),375,484,414,406,
（果物）/なつみかん/甘なつみかん、１個３７０～４７０ｇ/１kg(円),        -,        -,        -,        -,廃止(13年12月）
（果物）/レモン/１個１１０～１６０ｇ/１kg(円),542,603,581,543,
（果物）/グレープフルーツ/１個３７０～４３０ｇ/１kg(円),358,329,385,334,
（果物）/オレンジ/輸入品、１個１８０～２４０ｇ/１kg(円),380,405,439,427,
（果物）/いよかん/１個２００～３００ｇ/１kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、１個３００～３５０ｇ/１kg(円),        -,410,        -,        -,
（果物）/ぶどう/デラウェア/１kg(円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/１kg(円),        -,967,        -,        -,
（果物）/かき/１個１９０～２６０ｇ/１kg(円),484,493,452,451,
（果物）/もも/１個２００～２５０ｇ/１kg(円),        -,        -,        -,        -,
（果物）/すいか/１kg(円),        -,        -,        -,        -,
（果物）/メロン/プリンス１個４５０～６５０ｇ/１kg(円),        -,        -,        -,        -,廃止(13年12月）
（果物）/メロン/アンデスメロン、１個８００～１２００ｇ/１kg(円),        -,        -,        -,        -,
（果物）/いちご/１００ｇ(円),167,        -,        -,185,
（果物）/さくらんぼ/国内産/１００g(円),        -,        -,        -,        -,
（果物）/バナナ/１kg(円),224,259,245,237,
（果物）/キウイフルーツ/１個１００～１３０ｇ/１kg(円),667,762,776,729,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量４２５ｇ入り/１缶(円),115,123,128,126,
（果物）/パイナップル缶詰/スライス、３号缶（５６５ｇ又は５６７ｇ入り）、輸入品を除く/１缶(円),187,        -,        -,        -,廃止(13年12月）
（果物）/もも缶詰/黄桃、内容総量４１０～４２５ｇ入り、普通品/１缶(円),153,147,150,144,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（１５００ｇ入り）/１本(円),470,459,475,469,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（４５０ｇ入り）「雪印ネオソフト」又は「日本リーバラーマ」/１箱(円),265,267,261,239,
（油脂・調味料）/食塩/家庭用、袋入り（１kg入り）、「食塩」/１袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、ＪＡＳ規格品、ポリ容器入り（１L入り）/１本(円),305,291,303,304,14年７月改正
（油脂・調味料）/みそ/並、袋入り（１kg入り）/１袋(円),299,309,326,309,
（油脂・調味料）/砂糖/上白、袋入り（１kg入り）/１袋(円),201,199,195,192,
（油脂・調味料）/酢/瓶詰（５００ml入り）、「ミツカン酢（黒マーク）」/１本(円),152,156,147,152,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（５００ml入り）/１本(円),298,299,304,293,14年1月改正
（油脂・調味料）/トマトケチャップ/ポリ容器（５００ｇ入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/１本(円),277,278,291,287,
（油脂・調味料）/マヨネーズ/ポリ容器入り（５００ｇ入り）、「キューピーマヨネーズ」/１本(円),301,313,307,307,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（１７０ｇ入り）「アヲハタ５５」/１瓶(円),215,223,211,219,
（油脂・調味料）/うま味調味料/「味の素、青袋（１２０ｇ入り）」/１袋(円),295,        -,        -,        -,廃止(13年12月）
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/１箱(円),230,246,254,251,14年７月改正
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（４袋入り）/１箱(円),184,183,188,188,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（５０ｇ×３袋入り）」/１箱(円),366,378,385,378,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（２１０ｇ入り）/１本(円),301,316,309,315,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（６２ｇ入り）/１袋(円),211,205,212,211,
（菓子類）/ようかん/練りようかん、普通品/１００ｇ(円),274,281,280,280,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/１００ｇ(円),147,152,152,152,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/１００g(円),131,129,130,132,
（菓子類）/カステラ/「長崎カステラ」/１００ｇ(円),205,211,213,215,
（菓子類）/ケーキ/いちごショートケーキ（１個６０～１００ｇ）/１００ｇ(円),374,365,371,369,
（菓子類）/シュークリーム/カスタードクリーム入り/１００ｇ(円),184,169,169,169,
（菓子類）/プリン/グリコプッチンプリン（78g×３個）/１パック(円),133,186,194,189,14年７月改正
（菓子類）/ビスケット/箱入り（３枚パック×８袋入り）、「森永マリー」/１００ｇ(円),133,135,136,132,
（菓子類）/キャラメル/「森永ミルクキャラメル（１２粒入り）」/１箱(円),99,97,99,99,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（１２０ｇ入り）/１袋(円),185,190,190,191,14年1月改正
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/１００ｇ(円),134,140,140,137,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/１００ｇ(円),140,140,142,140,
（菓子類）/チョコレート/「明治0ミルクチョコレート」７０g/１枚(円),131,96,98,97,14年７月改正
（菓子類）/チョコレート/輸入品、「ｍ＆ｍ’ｓ」袋入り（５０ｇ入り）/１袋(円),101,101,100,101,
（菓子類）/落花生/バターピーナッツ/１００ｇ(円),127,126,128,126,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/１個(円),98,121,121,121,14年７月改正
（菓子類）/アイスクリーム/乳脂肪分８．０％以上カップ(１２０ml）入り/１個(円),259,258,259,258,
（菓子類）/ポテトチップス/袋入り（９０～１０７ｇ入り）/１００ｇ(円),147,146,142,142,14年７月改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（１８０～２６０ｇ入り）/１個(円),132,146,150,148,14年７月改正
（調理食品）/弁当/持ち帰り弁当幕の内並/１個(円),526,528,528,526,
（調理食品）/サンドイッチ/タマゴサンド/１００ｇ(円),155,155,153,154,
（調理食品）/おにぎり/さけ入り/１個(円),131,136,136,136,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（５００ｇ入り）/１袋(円),454,459,470,440,
（調理食品）/うなぎかば焼き/長焼き、１匹（１２０～１８０ｇ）、並/１００ｇ(円),477,538,544,559,
（調理食品）/野菜サラダ/並、ポテトサラダ/１００ｇ(円),122,125,124,124,
（調理食品）/煮豆/金時豆/１００g(円),113,116,115,114,
（調理食品）/コロッケ/並/１００ｇ(円),105,101,103,103,
（調理食品）/豚カツ/ロース１００ｇ程度を揚げたもの/１枚(円),371,399,401,401,
（調理食品）/フライ/小あじ、長さ１０～１５cm/１００ｇ(円),141,        -,        -,        -,廃止(13年12月）
（調理食品）/からあげ/鶏肉、骨なし/１００g(円),174,175,174,173,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/１００ｇ(円),115,120,115,117,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド２１」（２１０ｇ）/１箱(円),144,147,153,146,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、１０～１５個入り/１００ｇ(円),115,106,113,112,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（１３４ｇ）「丸美屋とり釜めしの素」又は「五目釜めしの素」/１箱(円),220,223,221,227,
（飲料）/緑茶/番茶、上/１００ｇ(円),332,317,321,321,
（飲料）/緑茶/せん茶、中/１００ｇ(円),651,649,648,654,
（飲料）/紅茶/ティーバッグ、２５袋入り/１箱(円),302,293,297,282,
（飲料）/紅茶/輸入品リーフティー缶入り（１２５ｇ入り）「ロイヤルブレンド」/１缶(円),1678,1678,1678,1678,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（２０００ml）/１本(円),264,267,270,260,
（飲料）/インスタントコーヒー/瓶入り（１００ｇ入り）「ネスカフェゴールドブレンド」又は「マキシム」/１本(円),817,835,790,823,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（２５０ｇ入り）「ＵＣＣ］又は「ＫＥＹコーヒー」/１袋(円),581,569,568,517,
（飲料）/コーヒー飲料/コーヒー、缶入り（１９０ｇ入り）/１缶(円),111,112,109,111,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（１，０００ml入り）/１本(円),191,191,190,192,
（飲料）/果実飲料/２０～３０％果汁入り飲料、ペットボトル入り（５００ml入り）/１本(円),137,139,137,138,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（９００ｇ入り）「カゴメ」/１本(円),107,328,321,311,14年７月改正
（飲料）/コーラ/ペットボトル入り（５００ml入り）/１本(円),139,139,139,139,
（飲料）/サイダー/缶入り（３５０ml入り）/１缶(円),120,        -,        -,        -,廃止(13年12月）
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（５００ml入り）」/１本(円),408,412,414,420,
（飲料）/乳酸菌飲料/「ヤクルト（６５ml入り）」、配達１本月極め/１本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（５００ml入り）、「ポカリスエット」又は「アクエリアス」/１本(円),136,136,132,134,
（飲料）/ミネラルウォーター/ペットボトル入り（２L入り）/１本(円),197,199,196,199,
（酒類）/清酒/Ａ（特撰又は特撰に相当するもの、１８００ml）/１本(円),2253,2239,2241,2241,
（酒類）/清酒/Ｂ（上撰又は上撰に相当するもの、１８００ml）/１本(円),1910,1905,1902,1901,
（酒類）/清酒/Ｃ（佳撰又は佳撰に相当するもの、１８００ml）/１本(円),1669,1660,1656,1656,
（酒類）/焼ちゅう/乙類、アルコール分２５度（１８００ml入り）/１本(円),1605,1605,1598,1595,
（酒類）/ビール（国産品）/淡色、缶入り（３５０ml入り）、６缶入り/１パック(円),1214,1211,1217,1230,
（酒類）/ビール（輸入品）/淡色、缶入り（３５０ml入り）/１缶(円),210,210,210,210,
（酒類）/発泡酒/缶入り（３５０ml入り）６缶入り、麦芽使用率２５％未満/１パック(円),146,793,794,795,14年７月改正
（酒類）/ウイスキー（輸入品）/瓶詰（７００ml入り）「シーバスリーガル１２年」/１本(円),2934,2915,2902,2912,
（酒類）/ウイスキー（国産品）/瓶詰（７５０ml入り）「サントリー＜リザーブ１０年＞」/１本(円),2244,2244,2228,2226,
（酒類）/ウイスキー（国産品）/瓶詰（７００ml入り）「サントリー新・角瓶」/１本(円),1422,1427,1405,1415,
（酒類）/ウイスキー（国産品）/瓶詰（６４０ml入り）「サントリー＜レッド＞」/１本(円),914,907,908,900,
（酒類）/ぶどう酒/瓶詰（７２０ml入り）、アルコール分１５％未満/１本(円),380,372,375,375,
（酒類）/ぶどう酒/輸入品、瓶詰（７５０ml入り）、「ボジョレー（赤）」/１本(円),1233,1312,1312,1312,
（外食）/かけうどん/並/１杯(円),478,478,478,478,
（外食）/中華そば/ラーメン/１杯(円),548,553,553,553,
（外食）/スパゲッティ（外食）/ミート・ソース/１皿(円),802,814,814,814,
（外食）/すし/にぎりずし（江戸前）、並/１人前(円),1243,1283,1283,1283,
（外食）/すし/のり巻（かんぴょう入り）、並/１人前(円),863,855,855,855,
（外食）/親子どんぶり/並/１杯(円),793,794,794,794,
（外食）/天どん/えび天どん、並/１杯(円),990,990,990,990,
（外食）/カレーライス/１皿(円),656,640,640,640,14年７月改正
（外食）/ぎょうざ（外食）/焼きぎょうざ/１人前(円),462,444,444,444,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/１個(円),110,123,123,123,
（外食）/牛どん/並/１杯(円),317,296,296,298,
（外食）/ハンバーグ/定食/１人前(円),1116,1077,1072,1072,
（外食）/えびフライ/定食/１人前(円),1461,1440,1435,1435,
（外食）/お子様ランチ/並/１皿(円),746,741,741,741,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜３種類、肉・魚介類２種類程度）、サイズＭ/１枚(円),2048,2048,2048,2048,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/１皿(円),661,690,690,690,
（外食）/コーヒー/喫茶店のコーヒー代/１杯(円),429,434,434,434,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（５００ml入り）/１本(円),531,531,531,531,
（外食）/学校給食費/公立小学校、完全給食、低学年（２年生）/１か月(円),3262,3252,3252,3252,
（外食）/学校給食費/〃〃高学年（５年生）/１か月(円),3760,3743,3743,3743,
（外食）/学校給食費/公立中学校、完全給食、２年生/１か月(円),4134,4177,4177,4177,
（家賃）/民営家賃/民営家賃平均３．３m2/１か月(円),8591,8526,8527,8529,
（家賃）/民営家賃/木造３０m2未満３．３m2/１か月(円),8392.85,8279.34,8279.34,8287.99,
（家賃）/民営家賃/木造３０m2以上３．３m2/１か月(円),6638.7,6490.11,6478.41,6478.41,
（家賃）/民営家賃/木造以外３．３m2/１か月(円),        -,        -,        -,        -,廃止(13年12月）
（家賃）/公営家賃/公営家賃平均３．３m2/１か月(円),3245,3285,3285,3289,
（家賃）/公営家賃/都営住宅３．３m2/１か月(円),1928,1942,1939,1934,
（家賃）/公営家賃/区営住宅３．３m2/１か月(円),1686,1634,1630,1631,
（家賃）/公営家賃/都市基盤整備公団住宅３．３m2/１か月(円),4596,4687,4689,4693,
（家賃）/公営家賃/都住宅供給公社住宅３．３m2/１か月(円),4623,4656,4661,4685,
（設備修繕・維持）/浴槽/ステンレス製、容量２８０～３００L、埋込式、中級品/１台(円),81090,81090,81090,81090,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/１台(円),57170,79620,80230,80230,14年1月改正
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/１台(円),99040,95860,95860,95860,14年1月改正
（設備修繕・維持）/物置ユニット/スチール製、引戸式、棚板２～４枚/１棟(円),127120,        -,        -,        -,廃止(13年12月）
（設備修繕・維持）/板材/ラワン材、棚板、１．４cm×３０．０cm×１８０～１８２cm一般住宅年率/１枚(円),3263,3263,3263,3253,
（設備修繕・維持）/くぎ/丸くぎ、３８㎜、メッキ加工/１００ｇ(円),101,        -,        -,        -,廃止(13年12月）
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、０．７L入り/１缶(円),1583,1538,1558,1558,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/１枚(円),6900,6830,6830,6830,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ３㎜、８１cm×９１cm、出張施工/１枚(円),8694,8700,8700,8700,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り１回/１枚(円),3743,3618,3618,3618,14年1月改正
（設備修繕・維持）/大工手間代/家屋修理、常用１人分/１日(円),18790,18710,18710,18710,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用１人分/１日(円),18300,17870,17790,17790,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、１人分日当/１日(円),20500,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕Ａ種、厚さ１００㎜/１m2(円),14250,14090,14090,14010,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/１ｍ(円),4386,4377,4377,4333,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/１回(円),16170,16330,16330,16330,
（設備修繕・維持）/火災保険料/一般住宅、木造１か年契約、保険金額１，５００万円/１件(円),19650,        -,        -,        -,廃止(14年3月）
（設備修繕・維持）/火災保険料/一般住宅、保険金額１千円に対する年率/％(円),1.31,1.34,1.34,1.34,14年4月改正
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),        -,1.57,1.57,1.57,追加(14年4月）
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％(円),        -,0.76,0.76,0.76,追加(14年4月）
（電気代）/電気代/アンペア制（契約電流１０アンペア）基本料金/１か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、１２０ＫＷＨまで/１ＫＷＨ(円),17.23,16.36,16.36,16.36,
（電気代）/電気代/アンペア制電力量料金、１２１ＫＷＨから２５０ＫＷＨまで/１ＫＷＨ(円),22.87,21.7,21.7,21.7,
（電気代）/電気代/アンペア制電力量料金、２５１ＫＷＨ以上/１ＫＷＨ(円),25.04,23.55,23.55,23.55,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量１１０００Ｋｃａｌ／m3/１か月(円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/１m3(円),117.61,115.24,115.24,115.24,
（ガス代）/プロパンガス/体積売り、一般家庭用/５m3(円),3375,3393,3393,3393,
（ガス代）/プロパンガス/体積売り、一般家庭用/１０m3(円),5738,5760,5760,5760,
（ガス代）/プロパンガス/体積売り、一般家庭用/１５m3(円),8116,8154,8154,8154,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/１８ｌ(円),1081,1052,1062,1070,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、１０m3まで/１か月(円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金１１m3から２０m3まで/１m3(円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金２１m3から３０m3まで/１m3(円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金８m3まで/１か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金９m3から２０m3まで/１m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金２１m3から３０m3まで/１m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金３１m3から５０m3まで/１m3(円),179,179,179,179,
