分類/品目/銘柄/単位,2001年6月,2002年4月,2002年5月,2002年6月,銘柄改正等
（果物）/なつみかん/甘なつみかん、1個370～470g/1kg(円),405,        -,        -,        -,
（果物）/レモン/1個110～160g/1kg(円),493,475,540,567,
（果物）/グレープフルーツ/1個370～430g/1kg(円),355,323,321,334,
（果物）/オレンジ/輸入品、1個180～240g/1kg(円),374,394,396,386,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),1841,        -,        -,1535,
（果物）/ぶどう/巨峰/1kg(円),        -,        -,        -,        -,
（果物）/かき/1個190～260g/1kg(円),        -,        -,        -,        -,
（果物）/もも/1個200～250g/1kg(円),        -,        -,        -,        -,
（果物）/すいか/1kg(円),334,        -,397,320,
（果物）/メロン/プリンス1個450～650g/1kg(円),600,        -,        -,        -,
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),497,        -,647,574,
（果物）/いちご/100g(円),        -,128,129,        -,
（果物）/さくらんぼ/国内産/100g(円),383,        -,        -,330,
（果物）/バナナ/1kg(円),242,257,260,262,
（果物）/キウイフルーツ/1個100～130g/1kg(円),672,586,715,741,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り/1缶(円),121,131,135,130,
（果物）/パイナップル缶詰/スライス、3号缶（565g又は567g入り）、輸入品を除く/1缶(円),179,        -,        -,        -,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),150,157,170,167,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),482,472,469,451,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱(円),267,260,262,256,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),310,306,298,291,
（油脂・調味料）/みそ/並、袋入り（1kg入り）/1袋(円),306,309,321,307,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),201,202,202,202,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),151,155,146,152,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),291,292,296,293,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本(円),289,297,286,291,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),307,313,309,303,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶(円),225,214,212,217,
（油脂・調味料）/うま味調味料/「味の素、青袋（120g入り）」/1袋(円),295,        -,        -,        -,
（油脂・調味料）/即席カレー/固形、240～250g/1箱(円),249,246,251,257,
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（4袋入り）/1箱(円),195,199,194,191,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),385,350,382,365,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),308,313,293,312,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),213,209,207,211,
（菓子類）/ようかん/練りようかん、普通品/100g(円),275,284,280,281,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),162,149,149,148,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),133,129,129,127,
（菓子類）/カステラ/「長崎カステラ」/100g(円),207,215,210,210,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),377,369,363,367,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),217,176,175,177,
（菓子類）/プリン/カスタードプリン（176g又は180g入り）/1個(円),134,133,130,131,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),135,132,137,133,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),97,99,98,99,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋(円),167,185,188,185,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),133,138,137,137,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),138,138,142,142,
（菓子類）/チョコレート/板チョコレート、50g、「明治0ミルク」又は「ロッテガーナ0ミルク」/100g(円),190,132,132,130,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),100,101,101,101,
（菓子類）/落花生/バターピーナッツ/100g(円),129,125,129,127,
（菓子類）/チューインガム/板ガム（9枚入り）/1個(円),98,99,99,99,
（菓子類）/アイスクリーム/乳脂肪分8．0％以上カップ(120ml）入り/1個(円),260,258,259,257,
（菓子類）/ポテトチップス/袋入り（75～90g入り）/100g(円),145,153,154,153,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（150～250g入り）/1個(円),146,129,136,134,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),526,526,526,526,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),156,153,152,152,
（調理食品）/おにぎり/さけ入り/1個(円),131,131,131,131,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),459,471,476,453,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),557,486,483,512,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),124,122,122,125,
（調理食品）/煮豆/金時豆/100g(円),116,113,117,115,
（調理食品）/コロッケ/並/100g(円),106,104,104,103,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),371,390,388,388,
（調理食品）/フライ/小あじ、長さ10～15cm/100g(円),144,        -,        -,        -,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),172,172,175,173,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),121,119,114,118,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),144,149,151,149,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),107,108,112,115,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱(円),217,227,223,224,
（飲料）/緑茶/番茶、上/100g(円),345,316,322,319,
（飲料）/緑茶/せん茶、中/100g(円),642,647,644,652,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),303,301,302,305,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1678,1678,1678,1678,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),264,262,269,261,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本(円),792,786,811,833,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋(円),554,542,580,553,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),112,111,111,113,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本(円),199,193,193,192,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),147,138,135,137,
（飲料）/野菜ジュース/トマトジュース、缶入り（190g入り）「カゴメ」/1本(円),113,107,113,112,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),140,142,142,139,
（飲料）/サイダー/缶入り（350ml入り）/1缶(円),120,        -,        -,        -,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),410,388,422,418,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶(円),135,136,134,136,
（飲料）/ミネラルウォーター/ペットボトル入り（2L入り）/1本(円),205,199,202,200,
（酒類）/清酒/A（特撰又は特撰に相当するもの、1800ml）/1本(円),2258,2245,2237,2242,
（酒類）/清酒/B（上撰又は上撰に相当するもの、1800ml）/1本(円),1910,1903,1903,1905,
（酒類）/清酒/C（佳撰又は佳撰に相当するもの、1800ml）/1本(円),1669,1667,1667,1657,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1411,1601,1601,1601,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1225,1218,1223,1220,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),212,211,211,211,
（酒類）/発泡酒/缶入り（350ml入り）、麦芽使用率25％未満/1缶(円),147,146,147,146,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2947,2934,2902,2912,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2243,2244,2244,2244,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本(円),1434,1429,1421,1429,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),918,915,915,915,
（酒類）/ぶどう酒/瓶詰（720ml入り）、アルコール分15％未満/1本(円),390,377,377,377,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1231,1272,1319,1319,
（外食）/かけうどん/並/1杯(円),478,478,478,478,
（外食）/中華そば/ラーメン/1杯(円),543,556,556,556,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),724,806,806,806,
（外食）/すし/にぎりずし（江戸前）、並/1人前(円),1243,1273,1273,1273,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前(円),863,853,853,853,
（外食）/親子どんぶり/並/1杯(円),803,794,794,794,
（外食）/天どん/えび天どん、並/1杯(円),943,995,995,995,
（外食）/カレーライス/並/1皿(円),659,657,640,640,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),459,457,457,457,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),115,118,134,134,
（外食）/牛どん/並/1杯(円),380,319,319,296,
（外食）/ハンバーグ/定食/1人前(円),848,1084,1084,1084,
（外食）/えびフライ/定食/1人前(円),1251,1440,1440,1440,
（外食）/お子様ランチ/並/1皿(円),733,743,743,743,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2079,2048,2048,2048,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),654,684,684,690,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),422,434,434,434,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),529,531,531,531,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3262,3252,3252,3252,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3760,3743,3743,3743,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4134,4177,4177,4177,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),8621,8575,8543,8536,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),8427.07,8398.24,8291.05,8254.5,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6597.44,6572.27,6552.44,6552.44,
（家賃）/民営家賃/木造以外3．3m2/1か月(円),9273.82,        -,        -,        -,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3240,3281,3283,3255,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1951,1968,1987,1963,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1714,1668,1657,1649,
（家賃）/公営家賃/都市基盤整備公団住宅3．3m2/1か月(円),4557,4626,4616,4621,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4614,4646,4641,4642,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),82560,81090,81090,81090,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),54350,83820,83410,83410,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),99040,95860,95860,95860,
（設備修繕・維持）/物置ユニット/スチール製、引戸式、棚板2～4枚/1棟(円),127120,        -,        -,        -,
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm一般住宅年率/1枚(円),3263,3263,3263,3263,
（設備修繕・維持）/くぎ/丸くぎ、38㎜、メッキ加工/100g(円),101,        -,        -,        -,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1597,1494,1494,1547,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6925,6855,6855,6843,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8744,8700,8700,8700,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3743,3660,3660,3660,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18350,18540,18620,18620,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),17500,18160,18080,18080,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20710,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),13870,14600,14600,14600,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4386,4386,4377,4377,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),17500,16420,16420,16420,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件(円),19650,        -,        -,        -,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.31,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),        -,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％(円),        -,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),17.23,16.36,16.36,16.36,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),22.87,21.7,21.7,21.7,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),25.04,23.55,23.55,23.55,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),116.73,115.24,115.24,115.24,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3(円),3399,3383,3379,3379,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3(円),5746,5738,5731,5731,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3(円),8111,8109,8100,8100,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1138,1055,1059,1059,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月(円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3(円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台(円),20420,19720,19130,19180,
（家庭用耐久財）/電子レンジ/連続出力500～700W又は短時間高出力700～900W、オーブン・グリル自動解凍機能付き/1台(円),39460,36480,37840,37730,
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台(円),11200,10320,10380,10430,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式/1台(円),20680,27320,27320,27320,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),27080,26870,26870,27540,
（家庭用耐久財）/電気冷蔵庫/5ドア（独立製氷室付き）、401～456L/1台(円),179760,177480,172480,164780,
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台(円),25730,20860,20220,19620,
（家庭用耐久財）/電気洗濯機/2槽式、容量4．0～4．5kg/1台(円),32510,        -,        -,        -,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),83070,83470,84810,82550,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),76490,87430,87430,83690,
（家庭用耐久財）/電気アイロン/スチーム、コードレス、1200～1400W、マイコン制御付/1台(円),9099,8699,8290,8024,
（家庭用耐久財）/ルームエアコン/冷・暖房兼用、インバーター内蔵、省エネ機能付き/1台(円),91240,136880,128950,126260,
（家庭用耐久財）/扇風機/リビング扇，径30cmマイコン装置付き、普通品/1台(円),8589,        -,        -,        -,
（家庭用耐久財）/石油ストーブ/石油ファンヒーター、暖房出力2．95～3．26kW/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/電気ごたつ/家具調こたつ、500W、75×75cm/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/電気カーペット/460～620W、2畳相当、カバー（化学繊維100％）付/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/整理だんす/幅90cm・高さ130cm程度、総引き出し、天然木、中級品/1本(円),67650,69570,69570,69570,
