分類/品目/銘柄/単位,2001年4月,2002年2月,2002年3月,2002年4月,銘柄改正等
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),116,126,126,124,
（肉類）/羊肉/輸入品、ラム/100g(円),127,128,128,131,
（肉類）/レバー/豚レバー/100g(円),99,101,101,101,
（肉類）/ハム/プレスハム、JAS規格品・上級/100g(円),240,        -,        -,        -,
（肉類）/ハム/ロースハム、JAS規格品・標準/100g(円),278,280,286,287,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・上級/100g(円),189,190,190,190,
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),244,258,254,257,
（乳卵類）/牛乳/瓶詰（200ml）配達、瓶代を除く、月極め/1本(円),97,97,97,97,
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),207,205,204,206,
（乳卵類）/粉ミルク/調整粉乳、缶入り（980g入り）「ソフトカード明治0コナミルクほほえみ」/1缶(円),2642,2636,2642,2606,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),323,327,327,320,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚190g入り）/1袋(円),286,309,333,317,
（乳卵類）/チーズ/輸入品、ナチュラルチーズ缶入り（125g入り）「ジェラール」/1缶(円),480,508,505,505,
（乳卵類）/ヨーグルト/プレーンヨーグルトポリ容器（500g又は520g入り）/1個(円),210,221,215,210,
（乳卵類）/鶏卵/1個約60g/1kg(円),296,323,319,308,
（野菜・海草）/キャベツ/1kg(円),263,124,133,171,
（野菜・海草）/ほうれんそう/1kg(円),640,411,407,582,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),267,96,100,163,
（野菜・海草）/ねぎ/1kg(円),446,407,389,449,
（野菜・海草）/レタス/玉レタス/1kg(円),357,444,339,366,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),18,18,18,18,
（野菜・海草）/ブロッコリー/1kg(円),652,506,494,789,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),165,161,160,155,
（野菜・海草）/かんしょ/1kg(円),426,449,486,507,
（野菜・海草）/ばれいしょ/1kg(円),279,251,253,250,
（野菜・海草）/さといも/こいも、土付き/1kg(円),499,450,425,446,
（野菜・海草）/だいこん/1kg(円),155,104,94,121,
（野菜・海草）/にんじん/1kg(円),358,249,244,343,
（野菜・海草）/ごぼう/1kg(円),689,659,648,693,
（野菜・海草）/たまねぎ/1kg(円),219,197,191,198,
（野菜・海草）/かぶ/1kg(円),284,        -,        -,        -,
（野菜・海草）/れんこん/1kg(円),610,594,601,607,
（野菜・海草）/ながいも/1kg(円),612,683,700,657,
（野菜・海草）/えだまめ/100g(円),        -,        -,        -,        -,
（野菜・海草）/さやえんどう/100g(円),197,        -,        -,        -,
（野菜・海草）/さやいんげん/100g(円),196,198,182,185,
（野菜・海草）/かぼちゃ/1kg(円),307,344,313,364,
（野菜・海草）/きゅうり/1kg(円),479,603,471,460,
（野菜・海草）/なす/1kg(円),610,688,657,590,
（野菜・海草）/トマト/1kg(円),676,540,612,711,
（野菜・海草）/ピーマン/100g(円),77,97,71,67,
（野菜・海草）/生しいたけ/100g(円),180,178,171,183,
（野菜・海草）/えのきだけ/100g(円),61,70,64,55,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),82,92,78,73,
（野菜・海草）/あずき/大粒/100g(円),159,160,156,154,
（野菜・海草）/だいず/黄白豆/100g(円),118,        -,        -,        -,
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1257,1178,1230,1221,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),445,437,445,441,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/100g(円),156,148,151,147,
（野菜・海草）/こんぶ/とろろこんぶ、並/100g(円),564,576,578,572,
（野菜・海草）/豆腐/絹ごしを除く/100g(円),34,32,33,33,
（野菜・海草）/油揚げ/薄揚げ/100g(円),153,150,151,156,
（野菜・海草）/納豆/糸ひき納豆/100g(円),102,105,106,104,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),49,50,50,49,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),220,222,220,213,
（野菜・海草）/たくあん漬/本漬、中/100g(円),102,97,98,96,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),99,100,99,98,
（野菜・海草）/こんぶつくだ煮/並/100g(円),211,212,215,213,
（野菜・海草）/はくさい漬/塩漬/100g(円),83,80,79,78,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),131,126,127,125,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量435g/1缶(円),184,190,190,185,
（果物）/りんご/ジョナゴールド、1個260～350g/1kg(円),        -,491,471,        -,
（果物）/りんご/ふじ、1個260～350g/1kg(円),587,438,455,469,
（果物）/みかん/1個100～120g/1kg(円),        -,406,440,        -,
（果物）/なつみかん/甘なつみかん、1個370～470g/1kg(円),391,        -,        -,        -,
（果物）/レモン/1個110～160g/1kg(円),467,518,501,475,
（果物）/グレープフルーツ/1個370～430g/1kg(円),340,336,331,323,
（果物）/オレンジ/輸入品、1個180～240g/1kg(円),372,402,419,394,
（果物）/いよかん/1個200～300g/1kg(円),        -,345,311,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,        -,        -,        -,
（果物）/かき/1個190～260g/1kg(円),        -,        -,        -,        -,
（果物）/もも/1個200～250g/1kg(円),        -,        -,        -,        -,
（果物）/すいか/1kg(円),        -,        -,        -,        -,
（果物）/メロン/プリンス1個450～650g/1kg(円),930,        -,        -,        -,
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),        -,        -,        -,        -,
（果物）/いちご/100g(円),136,154,142,131,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ/1kg(円),236,249,248,257,
（果物）/キウイフルーツ/1個100～130g/1kg(円),574,648,654,586,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り/1缶(円),114,127,133,131,
（果物）/パイナップル缶詰/スライス、3号缶（565g又は567g入り）、輸入品を除く/1缶(円),178,        -,        -,        -,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),172,165,160,157,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),491,472,472,472,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱(円),268,264,273,260,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,110,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),308,299,310,306,
（油脂・調味料）/みそ/並、袋入り（1kg入り）/1袋(円),311,304,321,309,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),203,202,203,202,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),151,150,146,155,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),292,292,304,292,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本(円),288,285,287,297,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),295,312,318,313,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶(円),226,218,219,214,
（油脂・調味料）/うま味調味料/「味の素、青袋（120g入り）」/1袋(円),299,        -,        -,        -,
（油脂・調味料）/即席カレー/固形、240～250g/1箱(円),242,253,240,246,
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（4袋入り）/1箱(円),187,189,191,199,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),374,353,371,350,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),320,311,297,313,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),214,206,210,209,
（菓子類）/ようかん/練りようかん、普通品/100g(円),275,274,277,284,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),160,150,150,149,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),132,129,127,129,
（菓子類）/カステラ/「長崎カステラ」/100g(円),209,206,212,215,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),371,374,374,369,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),217,185,185,176,
（菓子類）/プリン/カスタードプリン（176g又は180g入り）/1個(円),133,132,133,133,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),136,136,140,132,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),97,98,98,99,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋(円),169,184,185,185,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),132,134,137,138,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),138,140,140,138,
（菓子類）/チョコレート/板チョコレート、50g、「明治0ミルク」又は「ロッテガーナ0ミルク」/100g(円),186,127,129,132,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),101,100,100,101,
（菓子類）/落花生/バターピーナッツ/100g(円),130,124,124,125,
（菓子類）/チューインガム/板ガム（9枚入り）/1個(円),98,98,99,99,
（菓子類）/アイスクリーム/乳脂肪分8．0％以上カップ(120ml）入り/1個(円),259,259,257,258,
（菓子類）/ポテトチップス/袋入り（75～90g入り）/100g(円),146,147,151,153,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（150～250g入り）/1個(円),149,134,138,129,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),526,526,526,526,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),158,153,152,153,
（調理食品）/おにぎり/さけ入り/1個(円),132,131,131,131,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),467,460,451,471,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),600,475,480,486,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),122,120,122,122,
（調理食品）/煮豆/金時豆/100g(円),115,114,115,113,
（調理食品）/コロッケ/並/100g(円),107,104,103,104,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),371,371,371,390,
（調理食品）/フライ/小あじ、長さ10～15cm/100g(円),144,        -,        -,        -,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),171,173,173,172,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),118,118,115,119,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),151,144,152,149,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),99,111,109,108,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱(円),209,221,218,227,
（飲料）/緑茶/番茶、上/100g(円),346,320,321,316,
（飲料）/緑茶/せん茶、中/100g(円),633,646,652,647,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),288,297,301,301,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1678,1678,1678,1678,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),266,255,261,262,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本(円),799,789,763,786,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋(円),552,568,596,542,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),112,108,113,111,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本(円),200,191,192,193,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),143,137,138,138,
（飲料）/野菜ジュース/トマトジュース、缶入り（190g入り）「カゴメ」/1本(円),108,107,113,107,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),140,139,141,142,
（飲料）/サイダー/缶入り（350ml入り）/1缶(円),120,        -,        -,        -,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),406,401,421,388,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶(円),136,135,134,136,
（飲料）/ミネラルウォーター/ペットボトル入り（2L入り）/1本(円),212,204,204,199,
（酒類）/清酒/A（特撰又は特撰に相当するもの、1800ml）/1本(円),2254,2259,2258,2245,
（酒類）/清酒/B（上撰又は上撰に相当するもの、1800ml）/1本(円),1910,1903,1910,1903,
（酒類）/清酒/C（佳撰又は佳撰に相当するもの、1800ml）/1本(円),1670,1667,1666,1667,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1415,1604,1601,1601,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1228,1223,1225,1218,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),212,210,211,211,
（酒類）/発泡酒/缶入り（350ml入り）、麦芽使用率25％未満/1缶(円),148,147,146,146,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2982,2902,2881,2934,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2250,2243,2248,2244,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本(円),1430,1434,1411,1429,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),918,914,914,915,
（酒類）/ぶどう酒/瓶詰（720ml入り）、アルコール分15％未満/1本(円),390,380,377,377,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1273,1243,1250,1272,
（外食）/かけうどん/並/1杯(円),478,478,478,478,
（外食）/中華そば/ラーメン/1杯(円),550,556,556,556,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),723,797,815,806,
（外食）/すし/にぎりずし（江戸前）、並/1人前(円),1216,1223,1273,1273,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前(円),863,853,853,853,
（外食）/親子どんぶり/並/1杯(円),803,796,796,794,
（外食）/天どん/えび天どん、並/1杯(円),943,990,990,995,
（外食）/カレーライス/並/1皿(円),659,657,657,657,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),459,463,463,457,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),115,131,134,118,
（外食）/牛どん/並/1杯(円),384,319,319,319,
（外食）/ハンバーグ/定食/1人前(円),848,1111,1084,1084,
（外食）/えびフライ/定食/1人前(円),1251,1429,1440,1440,
（外食）/お子様ランチ/並/1皿(円),733,746,739,743,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2079,2048,2048,2048,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),654,666,684,684,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),422,429,432,434,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),526,531,531,531,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3262,3262,3262,3252,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3760,3760,3760,3743,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4134,4134,4134,4177,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),8624,8600,8597,8575,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),8476.07,8409.48,8403.32,8398.24,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6683.57,6626.92,6609.96,6572.27,
（家賃）/民営家賃/木造以外3．3m2/1か月(円),9241.1,        -,        -,        -,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3273,3245,3245,3281,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),2015,1924,1921,1968,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1691,1671,1669,1668,
（家賃）/公営家賃/都市基盤整備公団住宅3．3m2/1か月(円),4535,4604,4607,4626,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4604,4626,4632,4646,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),82560,81090,81090,81090,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),55400,84580,84110,83820,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),99040,95860,95860,95860,
（設備修繕・維持）/物置ユニット/スチール製、引戸式、棚板2～4枚/1棟(円),126940,        -,        -,        -,
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm一般住宅年率/1枚(円),3263,3263,3263,3263,
（設備修繕・維持）/くぎ/丸くぎ、38㎜、メッキ加工/100g(円),101,        -,        -,        -,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1597,1494,1494,1494,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6925,6895,6895,6855,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8744,8700,8700,8700,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3743,3702,3660,3660,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18520,18790,18540,18540,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),17500,18200,18200,18160,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20710,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),13870,14250,14600,14600,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4456,4386,4386,4386,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),17700,16690,16450,16420,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件(円),19650,19650,19650,        -,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.31,1.31,1.31,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),        -,        -,        -,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％(円),        -,        -,        -,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),17.23,17.23,17.23,16.36,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),22.87,22.87,22.87,21.7,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),25.04,25.04,25.04,23.55,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),116.73,116.91,116.91,115.24,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3(円),3399,3383,3383,3383,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3(円),5746,5738,5738,5738,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3(円),8111,8109,8109,8109,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1139,1067,1054,1055,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月(円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3(円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台(円),19830,19730,20440,19720,
（家庭用耐久財）/電子レンジ/連続出力500～700W又は短時間高出力700～900W、オーブン・グリル自動解凍機能付き/1台(円),38250,36940,38890,36480,
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台(円),11590,9973,10470,10320,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式/1台(円),20790,27210,27320,27320,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),27080,26870,26870,26870,
（家庭用耐久財）/電気冷蔵庫/5ドア（独立製氷室付き）、401～456L/1台(円),188070,179770,177740,177480,
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台(円),25820,19960,20240,20860,
（家庭用耐久財）/電気洗濯機/2槽式、容量4．0～4．5kg/1台(円),33500,        -,        -,        -,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),83430,84680,83670,83470,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),77150,87430,87430,87430,
（家庭用耐久財）/電気アイロン/スチーム、コードレス、1200～1400W、マイコン制御付/1台(円),9390,8720,8625,8699,
（家庭用耐久財）/ルームエアコン/冷・暖房兼用、インバーター内蔵、省エネ機能付き/1台(円),90510,132240,137620,136880,
（家庭用耐久財）/扇風機/リビング扇，径30cmマイコン装置付き、普通品/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/石油ストーブ/石油ファンヒーター、暖房出力2．95～3．26kW/1台(円),        -,20950,23870,        -,
（家庭用耐久財）/電気ごたつ/家具調こたつ、500W、75×75cm/1台(円),        -,11960,10800,        -,
（家庭用耐久財）/電気カーペット/460～620W、2畳相当、カバー（化学繊維100％）付/1台(円),        -,20630,18490,        -,
（家庭用耐久財）/整理だんす/幅90cm・高さ130cm程度、総引き出し、天然木、中級品/1本(円),65860,71870,66270,69570,
