分類/品目/銘柄/単位,2001年10月,2002年8月,2002年9月,2002年10月,銘柄改正等
（野菜・海草）/納豆/糸ひき納豆、丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),105,145,144,145,14年7月改正
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),49,48,49,49,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),228,214,217,206,14年1月改正
（野菜・海草）/たくあん漬/本漬、中/100g(円),97,100,99,99,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),98,97,97,98,
（野菜・海草）/こんぶつくだ煮/並/100g(円),211,211,211,210,
（野菜・海草）/はくさい漬/塩漬/100g(円),79,77,77,79,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),131,128,129,127,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量230g「アヲハタ・十勝コーン」/1缶(円),186,143,138,139,14年7月改正
（果物）/りんご/ジョナゴールド、1個260～350g/1kg(円),549,        -,        -,472,
（果物）/りんご/ふじ、1個260～350g/1kg(円),        -,        -,        -,        -,
（果物）/みかん/1個100～120g/1kg(円),567,        -,937,478,
（果物）/なつみかん/甘なつみかん、1個370～470g/1kg(円),        -,        -,        -,        -,廃止(13年12月）
（果物）/レモン/1個110～160g/1kg(円),613,620,576,603,
（果物）/グレープフルーツ/1個370～430g/1kg(円),372,329,312,329,
（果物）/オレンジ/輸入品、1個180～240g/1kg(円),395,382,382,405,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),377,542,453,410,
（果物）/ぶどう/デラウェア/1kg(円),        -,996,980,        -,
（果物）/ぶどう/巨峰/1kg(円),1023,1313,1041,975,
（果物）/かき/1個190～260g/1kg(円),484,        -,        -,481,
（果物）/もも/1個200～250g/1kg(円),        -,765,837,        -,
（果物）/すいか/1kg(円),        -,284,        -,        -,
（果物）/メロン/プリンス1個450～650g/1kg(円),        -,        -,        -,        -,廃止(13年12月）
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),        -,502,        -,        -,
（果物）/いちご/100g(円),        -,        -,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ/1kg(円),226,261,257,260,
（果物）/キウイフルーツ/1個100～130g/1kg(円),694,752,750,762,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り/1缶(円),128,125,125,123,
（果物）/パイナップル缶詰/スライス、3号缶（565g又は567g入り）、輸入品を除く/1缶(円),189,        -,        -,        -,廃止(13年12月）
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),164,142,150,147,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),473,486,475,459,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱(円),271,238,260,267,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),305,291,306,291,14年7月改正
（油脂・調味料）/みそ/並、袋入り（1kg入り）/1袋(円),301,310,317,309,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),201,202,201,199,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),155,153,147,156,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),290,290,296,299,14年1月改正
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本(円),287,285,295,278,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),302,305,308,313,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶(円),220,217,214,223,
（油脂・調味料）/うま味調味料/「味の素、青袋（120g入り）」/1袋(円),296,        -,        -,        -,廃止(13年12月）
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),250,248,252,246,14年7月改正
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（4袋入り）/1箱(円),192,197,186,183,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),372,359,378,378,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),315,309,303,316,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),213,206,212,205,
（菓子類）/ようかん/練りようかん、普通品/100g(円),274,281,279,281,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),155,152,147,152,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),133,128,129,129,
（菓子類）/カステラ/「長崎カステラ」/100g(円),205,210,210,211,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),373,363,367,365,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),195,171,169,169,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),133,189,194,186,14年7月改正
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),135,133,138,135,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),99,98,98,97,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋(円),184,186,191,190,14年1月改正
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),135,136,136,140,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),142,141,141,140,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚(円),131,95,98,96,14年7月改正
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),101,101,98,101,
（菓子類）/落花生/バターピーナッツ/100g(円),130,127,129,126,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),98,121,121,121,14年7月改正
（菓子類）/アイスクリーム/乳脂肪分8．0％以上カップ(120ml）入り/1個(円),259,258,259,258,
（菓子類）/ポテトチップス/袋入り（90～107g入り）/100g(円),145,144,143,146,14年7月改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),146,146,147,146,14年7月改正
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),526,526,528,528,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),157,154,153,155,
（調理食品）/おにぎり/さけ入り/1個(円),131,131,136,136,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),447,437,470,459,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),491,513,520,538,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),121,124,125,125,
（調理食品）/煮豆/金時豆/100g(円),115,114,117,116,
（調理食品）/コロッケ/並/100g(円),106,102,102,101,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),371,390,389,399,
（調理食品）/フライ/小あじ、長さ10～15cm/100g(円),142,        -,        -,        -,廃止(13年12月）
（調理食品）/からあげ/鶏肉、骨なし/100g(円),171,176,174,175,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),122,121,118,120,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),148,146,147,147,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),115,111,113,106,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱(円),217,220,219,223,
（飲料）/緑茶/番茶、上/100g(円),333,315,317,317,
（飲料）/緑茶/せん茶、中/100g(円),651,647,656,649,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),300,298,302,293,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1678,1678,1678,1678,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),266,258,269,267,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本(円),789,784,765,835,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋(円),543,548,544,569,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),109,111,110,112,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本(円),194,192,190,191,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),137,138,132,139,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),113,328,293,328,14年7月改正
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),141,142,142,139,
（飲料）/サイダー/缶入り（350ml入り）/1缶(円),120,        -,        -,        -,廃止(13年12月）
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),410,411,394,412,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶(円),135,135,133,136,
（飲料）/ミネラルウォーター/ペットボトル入り（2L入り）/1本(円),203,199,195,199,
（酒類）/清酒/A（特撰又は特撰に相当するもの、1800ml）/1本(円),2252,2242,2242,2239,
（酒類）/清酒/B（上撰又は上撰に相当するもの、1800ml）/1本(円),1910,1905,1905,1905,
（酒類）/清酒/C（佳撰又は佳撰に相当するもの、1800ml）/1本(円),1669,1660,1660,1660,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1604,1601,1601,1605,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1220,1220,1227,1211,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),211,210,211,210,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック(円),147,791,790,793,14年7月改正
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2947,2876,2881,2915,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2245,2225,2230,2244,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本(円),1419,1423,1417,1427,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),917,911,914,907,
（酒類）/ぶどう酒/瓶詰（720ml入り）、アルコール分15％未満/1本(円),376,377,377,372,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1204,1312,1312,1312,
（外食）/かけうどん/並/1杯(円),478,478,478,478,
（外食）/中華そば/ラーメン/1杯(円),548,562,553,553,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),746,806,806,814,
（外食）/すし/にぎりずし（江戸前）、並/1人前(円),1226,1273,1283,1283,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前(円),858,853,855,855,
（外食）/親子どんぶり/並/1杯(円),793,794,794,794,
（外食）/天どん/えび天どん、並/1杯(円),943,990,990,990,
（外食）/カレーライス/1皿(円),656,640,640,640,14年7月改正
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),462,454,444,444,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),110,123,123,123,
（外食）/牛どん/並/1杯(円),319,281,296,296,
（外食）/ハンバーグ/定食/1人前(円),1068,1084,1084,1077,
（外食）/えびフライ/定食/1人前(円),1436,1440,1440,1440,
（外食）/お子様ランチ/並/1皿(円),732,749,741,741,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2048,2048,2048,2048,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),660,690,690,690,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),430,434,434,434,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),531,531,531,531,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3262,3252,3252,3252,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3760,3743,3743,3743,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4134,4177,4177,4177,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),8610,8542,8534,8526,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),8434.83,8263.53,8279.34,8279.34,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6644.71,6516.17,6516.17,6490.11,
（家賃）/民営家賃/木造以外3．3m2/1か月(円),        -,        -,        -,        -,廃止(13年12月）
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3241,3254,3263,3285,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1930,1930,1922,1942,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1671,1637,1630,1634,
（家賃）/公営家賃/都市基盤整備公団住宅3．3m2/1か月(円),4585,4659,4685,4687,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4620,4654,4655,4656,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),82560,81090,81090,81090,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),60200,79620,79620,79620,14年1月改正
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),99040,95860,93630,95860,14年1月改正
（設備修繕・維持）/物置ユニット/スチール製、引戸式、棚板2～4枚/1棟(円),127120,        -,        -,        -,廃止(13年12月）
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm一般住宅年率/1枚(円),3263,3183,3263,3263,
（設備修繕・維持）/くぎ/丸くぎ、38㎜、メッキ加工/100g(円),101,        -,        -,        -,廃止(13年12月）
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1597,1494,1538,1538,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6920,6843,6843,6830,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8744,8700,8700,8700,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3743,3618,3618,3618,14年1月改正
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18790,18040,18710,18710,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18380,18080,17910,17870,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20500,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),13870,14600,14600,14090,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4386,4377,4377,4377,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),16180,16330,16330,16330,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件(円),19650,        -,        -,        -,廃止(14年3月）
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.31,1.34,1.34,1.34,14年4月改正
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),        -,1.57,1.57,1.57,追加(14年4月）
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％(円),        -,0.76,0.76,0.76,追加(14年4月）
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),17.23,16.36,16.36,16.36,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),22.87,21.7,21.7,21.7,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),25.04,23.55,23.55,23.55,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),117.61,115.24,115.24,115.24,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3(円),3380,3379,3379,3393,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3(円),5738,5731,5731,5760,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3(円),8116,8100,8100,8154,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1124,1052,1052,1052,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月(円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3(円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台(円),20210,18200,18920,19560,
（家庭用耐久財）/電子レンジ/連続出力500～700W又は短時間高出力700～900W、オーブン・グリル自動解凍機能付き/1台(円),34480,34910,32910,32490,
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台(円),10040,9941,9880,9796,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式/1台(円),28140,28140,28740,26970,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),26870,27540,27210,26870,
（家庭用耐久財）/電気冷蔵庫/5ドア（独立製氷室付き）、401～456L/1台(円),167300,160280,156730,155650,
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台(円),21170,18390,18980,18930,14年1月改正
（家庭用耐久財）/電気洗濯機/2槽式、容量4．0～4．5kg/1台(円),30690,        -,        -,        -,廃止(13年12月）
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),78530,77410,77560,79430,14年1月改正
