分類/品目/銘柄/単位,2001年7月,2002年5月,2002年6月,2002年7月,銘柄改正等
（肉類）/ハム/ロースハム、JAS規格品・標準/100g(円),286,281,283,280,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・上級/100g(円),187,190,190,189,
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),247,262,261,260,
（乳卵類）/牛乳/瓶入り（200ml）配達、瓶代を除く、月極め/1本(円),97,97,97,98,14年7月改正
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),207,205,206,206,14年7月改正
（乳卵類）/粉ミルク/調整粉乳、缶入り（980g入り）「ソフトカード明治0コナミルクほほえみ」/1缶(円),2636,2606,2606,2606,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),320,321,323,327,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚190g入り）/1袋(円),284,323,320,307,14年1月改正
（乳卵類）/チーズ/輸入品、ナチュラルチーズ缶入り（125g入り）「ジェラール」/1缶(円),508,487,492,505,
（乳卵類）/ヨーグルト/プレーンヨーグルトポリ容器（500g又は520g入り）/1個(円),212,218,216,216,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),271,304,295,180,14年7月改正
（野菜・海草）/キャベツ/1kg(円),172,172,183,169,
（野菜・海草）/ほうれんそう/1kg(円),933,704,660,888,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),203,214,222,204,
（野菜・海草）/ねぎ/1kg(円),572,597,531,519,
（野菜・海草）/レタス/玉レタス/1kg(円),375,388,442,321,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),18,18,18,17,
（野菜・海草）/ブロッコリー/1kg(円),705,678,650,580,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),168,138,154,183,
（野菜・海草）/かんしょ/1kg(円),572,525,633,649,
（野菜・海草）/ばれいしょ/1kg(円),311,265,263,260,
（野菜・海草）/さといも/こいも、土付き/1kg(円),691,568,663,726,
（野菜・海草）/だいこん/1kg(円),146,205,164,169,
（野菜・海草）/にんじん/1kg(円),309,309,318,328,
（野菜・海草）/ごぼう/1kg(円),701,687,694,701,
（野菜・海草）/たまねぎ/1kg(円),196,181,179,182,
（野菜・海草）/かぶ/1kg(円),        -,        -,        -,        -,廃止(13年12月）
（野菜・海草）/れんこん/1kg(円),1680,691,1388,1996,
（野菜・海草）/ながいも/1kg(円),640,680,740,828,
（野菜・海草）/えだまめ/100g(円),120,        -,163,137,
（野菜・海草）/さやえんどう/100g(円),232,        -,        -,        -,廃止(13年12月）
（野菜・海草）/さやいんげん/100g(円),147,178,158,158,
（野菜・海草）/かぼちゃ/1kg(円),390,437,462,410,
（野菜・海草）/きゅうり/1kg(円),411,477,437,568,
（野菜・海草）/なす/1kg(円),456,627,578,565,
（野菜・海草）/トマト/1kg(円),526,592,501,577,
（野菜・海草）/ピーマン/100g(円),61,65,62,61,
（野菜・海草）/生しいたけ/100g(円),189,196,197,188,
（野菜・海草）/えのきだけ/100g(円),59,59,61,61,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),74,80,76,76,
（野菜・海草）/あずき/大粒/100g(円),160,152,154,155,
（野菜・海草）/だいず/黄白豆/100g(円),118,        -,        -,        -,廃止(13年12月）
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1195,1250,1267,1219,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),446,443,442,446,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/100g(円),153,153,149,151,
（野菜・海草）/こんぶ/とろろこんぶ、並/100g(円),565,580,578,577,
（野菜・海草）/豆腐/絹ごしを除く/100g(円),33,33,33,33,
（野菜・海草）/油揚げ/薄揚げ/100g(円),156,152,155,152,
（野菜・海草）/納豆/糸ひき納豆、丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),106,103,103,145,14年7月改正
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),51,49,47,50,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),236,208,212,215,14年1月改正
（野菜・海草）/たくあん漬/本漬、中/100g(円),100,96,97,96,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),96,98,98,98,
（野菜・海草）/こんぶつくだ煮/並/100g(円),210,215,214,211,
（野菜・海草）/はくさい漬/塩漬/100g(円),77,77,77,76,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),127,127,127,129,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量230g「アヲハタ・十勝コーン」/1缶(円),190,188,188,141,14年7月改正
（果物）/りんご/ジョナゴールド、1個260～350g/1kg(円),        -,        -,        -,        -,
（果物）/りんご/ふじ、1個260～350g/1kg(円),        -,479,490,        -,
（果物）/みかん/1個100～120g/1kg(円),        -,        -,        -,        -,
（果物）/なつみかん/甘なつみかん、1個370～470g/1kg(円),        -,        -,        -,        -,廃止(13年12月）
（果物）/レモン/1個110～160g/1kg(円),589,540,567,624,
（果物）/グレープフルーツ/1個370～430g/1kg(円),346,321,334,336,
（果物）/オレンジ/輸入品、1個180～240g/1kg(円),372,396,386,382,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),1379,        -,1547,1272,
（果物）/ぶどう/巨峰/1kg(円),1850,        -,        -,1613,
（果物）/かき/1個190～260g/1kg(円),        -,        -,        -,        -,
（果物）/もも/1個200～250g/1kg(円),1032,        -,        -,902,
（果物）/すいか/1kg(円),302,397,318,276,
（果物）/メロン/プリンス1個450～650g/1kg(円),580,        -,        -,        -,廃止(13年12月）
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),502,647,556,534,
（果物）/いちご/100g(円),        -,129,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),266,        -,330,215,
（果物）/バナナ/1kg(円),243,260,262,261,
（果物）/キウイフルーツ/1個100～130g/1kg(円),716,715,741,757,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り/1缶(円),122,135,130,132,
（果物）/パイナップル缶詰/スライス、3号缶（565g又は567g入り）、輸入品を除く/1缶(円),187,        -,        -,        -,廃止(13年12月）
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),161,170,167,155,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),470,469,451,460,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱(円),264,262,256,261,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),308,298,291,305,14年7月改正
（油脂・調味料）/みそ/並、袋入り（1kg入り）/1袋(円),336,321,307,316,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),203,202,202,202,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),143,146,152,145,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),277,296,293,297,14年1月改正
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本(円),289,286,291,297,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),289,309,303,304,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶(円),223,212,217,226,
（油脂・調味料）/うま味調味料/「味の素、青袋（120g入り）」/1袋(円),293,        -,        -,        -,廃止(13年12月）
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),246,251,257,257,14年7月改正
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（4袋入り）/1箱(円),193,194,191,196,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),395,382,365,379,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),283,293,312,294,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),213,207,211,209,
（菓子類）/ようかん/練りようかん、普通品/100g(円),275,280,281,281,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),163,149,148,148,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),132,129,127,129,
（菓子類）/カステラ/「長崎カステラ」/100g(円),209,210,210,210,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),387,363,367,367,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),215,175,177,177,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),133,130,131,195,14年7月改正
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),138,137,133,137,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),98,98,99,99,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋(円),186,188,185,190,14年1月改正
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),134,137,137,138,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),140,142,142,142,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚(円),188,132,130,98,14年7月改正
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),102,101,101,101,
（菓子類）/落花生/バターピーナッツ/100g(円),129,129,127,126,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),98,99,99,121,14年7月改正
（菓子類）/アイスクリーム/乳脂肪分8．0％以上カップ(120ml）入り/1個(円),259,259,257,259,
（菓子類）/ポテトチップス/袋入り（90～107g入り）/100g(円),145,154,153,144,14年7月改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),157,136,134,148,14年7月改正
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),526,526,526,526,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),154,152,152,153,
（調理食品）/おにぎり/さけ入り/1個(円),131,131,131,131,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),431,476,453,468,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),567,483,512,506,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),122,122,125,123,
（調理食品）/煮豆/金時豆/100g(円),115,117,115,115,
（調理食品）/コロッケ/並/100g(円),107,104,103,103,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),371,388,388,389,
（調理食品）/フライ/小あじ、長さ10～15cm/100g(円),145,        -,        -,        -,廃止(13年12月）
（調理食品）/からあげ/鶏肉、骨なし/100g(円),172,175,173,174,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),122,114,118,119,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),149,151,149,151,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),107,112,115,105,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱(円),223,223,224,227,
（飲料）/緑茶/番茶、上/100g(円),342,322,319,318,
（飲料）/緑茶/せん茶、中/100g(円),640,644,652,653,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),309,302,305,299,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1678,1678,1678,1678,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),270,269,261,262,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本(円),787,811,833,819,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋(円),572,580,553,575,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),112,111,113,111,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本(円),197,193,192,191,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),140,135,137,135,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),108,113,112,341,14年7月改正
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),138,142,139,142,
（飲料）/サイダー/缶入り（350ml入り）/1缶(円),120,        -,        -,        -,廃止(13年12月）
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),421,422,418,414,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶(円),134,134,136,134,
（飲料）/ミネラルウォーター/ペットボトル入り（2L入り）/1本(円),202,202,200,199,
（酒類）/清酒/A（特撰又は特撰に相当するもの、1800ml）/1本(円),2259,2237,2242,2240,
（酒類）/清酒/B（上撰又は上撰に相当するもの、1800ml）/1本(円),1910,1903,1905,1905,
（酒類）/清酒/C（佳撰又は佳撰に相当するもの、1800ml）/1本(円),1669,1667,1657,1662,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1603,1601,1601,1601,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1232,1223,1220,1215,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),212,211,211,210,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック(円),148,147,146,789,14年7月改正
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2933,2902,2912,2872,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2229,2244,2244,2230,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本(円),1412,1421,1429,1419,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),915,915,915,915,
（酒類）/ぶどう酒/瓶詰（720ml入り）、アルコール分15％未満/1本(円),390,377,377,377,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1231,1319,1319,1312,
（外食）/かけうどん/並/1杯(円),478,478,478,478,
（外食）/中華そば/ラーメン/1杯(円),550,556,556,556,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),754,806,806,806,
（外食）/すし/にぎりずし（江戸前）、並/1人前(円),1243,1273,1273,1273,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前(円),863,853,853,853,
（外食）/親子どんぶり/並/1杯(円),798,794,794,794,
（外食）/天どん/えび天どん、並/1杯(円),943,995,995,990,
（外食）/カレーライス/1皿(円),656,640,640,640,14年7月改正
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),462,457,457,457,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),112,134,134,134,
（外食）/牛どん/並/1杯(円),384,319,296,296,
（外食）/ハンバーグ/定食/1人前(円),1073,1084,1084,1084,
（外食）/えびフライ/定食/1人前(円),1446,1440,1440,1440,
（外食）/お子様ランチ/並/1皿(円),733,743,743,743,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2079,2048,2048,2048,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),653,684,690,690,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),428,434,434,434,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),529,531,531,531,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3262,3252,3252,3252,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3760,3743,3743,3743,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4134,4177,4177,4177,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),8622,8543,8536,8540,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),8438.14,8291.05,8254.5,8254.5,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6620.35,6552.44,6552.44,6516.17,
（家賃）/民営家賃/木造以外3．3m2/1か月(円),9273.04,        -,        -,        -,廃止(13年12月）
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3232,3283,3255,3250,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1936,1987,1963,1942,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1708,1657,1649,1637,
（家賃）/公営家賃/都市基盤整備公団住宅3．3m2/1か月(円),4561,4616,4621,4638,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4615,4641,4642,4652,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),82560,81090,81090,81090,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),53680,83410,83410,79620,14年1月改正
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),99040,95860,95860,95860,14年1月改正
（設備修繕・維持）/物置ユニット/スチール製、引戸式、棚板2～4枚/1棟(円),127120,        -,        -,        -,廃止(13年12月）
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm一般住宅年率/1枚(円),3263,3263,3263,3263,
（設備修繕・維持）/くぎ/丸くぎ、38㎜、メッキ加工/100g(円),101,        -,        -,        -,廃止(13年12月）
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1597,1494,1547,1547,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6925,6855,6843,6843,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8744,8700,8700,8700,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3743,3660,3660,3618,14年1月改正
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18790,18620,18620,18620,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),17960,18080,18080,18080,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20710,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),13870,14600,14600,14600,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4386,4377,4377,4377,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),16490,16420,16420,16730,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件(円),19650,        -,        -,        -,廃止(14年3月）
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.31,1.34,1.34,1.34,14年4月改正
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),        -,1.57,1.57,1.57,追加(14年4月）
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％(円),        -,0.76,0.76,0.76,追加(14年4月）
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),17.23,16.36,16.36,16.36,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),22.87,21.7,21.7,21.7,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),25.04,23.55,23.55,23.55,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),117.53,115.24,115.24,115.24,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3(円),3399,3379,3379,3379,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3(円),5746,5731,5731,5731,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3(円),8111,8100,8100,8100,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1136,1059,1059,1054,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月(円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3(円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台(円),20440,19130,19180,18610,
（家庭用耐久財）/電子レンジ/連続出力500～700W又は短時間高出力700～900W、オーブン・グリル自動解凍機能付き/1台(円),35090,37840,37730,38050,
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台(円),11130,10380,10430,9951,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式/1台(円),25910,27320,27320,27320,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),27080,26870,27540,27540,
（家庭用耐久財）/電気冷蔵庫/5ドア（独立製氷室付き）、401～456L/1台(円),169580,172480,164780,161830,
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台(円),24770,20220,19620,18580,14年1月改正
（家庭用耐久財）/電気洗濯機/2槽式、容量4．0～4．5kg/1台(円),30810,        -,        -,        -,廃止(13年12月）
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),79560,84810,82550,77530,14年1月改正
