項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
1,5,0,0,0,臨時収入,4565,0.6,-24.2,2880,0.9,2226,0.5,5816,1,3412,0.6,6857,0.8,5859,0.7,5285,0.4
1,5,0,0,0,賞与,102272,14,6.7,32958,9.8,49868,10.9,66162,11,79068,12.8,144489,17.7,123677,13.8,196004,14.4
1,4,0,0,0,世帯主の配偶者の収入,111873,15.3,10.4,16054,4.8,35081,7.6,59594,9.9,77795,12.6,129849,15.9,146027,16.3,314820,23.2
1,6,0,0,0,うち女,107887,14.8,11.8,16054,4.8,31932,7,54698,9.1,77795,12.6,120637,14.8,142773,15.9,307575,22.7
1,4,0,0,0,他の世帯員収入,11827,1.6,-20.3,4332,1.3,8603,1.9,14487,2.4,9592,1.6,9804,1.2,3947,0.4,31917,2.4
1,3,0,0,0,事業・内職収入,6894,0.9,2.6,1251,0.4,3331,0.7,4375,0.7,3407,0.6,7686,0.9,8110,0.9,19902,1.5
1,4,0,0,0,家賃収入,3680,0.5,10,-,-,1199,0.3,1864,0.3,1443,0.2,3245,0.4,3844,0.4,14051,1
1,4,0,0,0,他の事業収入,1622,0.2,-15.1,408,0.1,1338,0.3,1962,0.3,953,0.2,1966,0.2,1488,0.2,3272,0.2
1,4,0,0,0,内職収入,1592,0.2,8.5,843,0.3,794,0.2,550,0.1,1011,0.2,2476,0.3,2778,0.3,2579,0.2
1,3,0,0,0,他の経常収入,31112,4.3,5.7,43030,12.8,45143,9.8,34238,5.7,20598,3.3,30983,3.8,21465,2.4,23875,1.8
1,4,0,0,0,財産収入,2101,0.3,54.1,686,0.2,2679,0.6,1329,0.2,2356,0.4,777,0.1,190,0,6598,0.5
1,4,0,0,0,社会保障給付,28649,3.9,6.2,41822,12.4,41440,9,32541,5.4,17714,2.9,30097,3.7,21252,2.4,17277,1.3
1,5,0,0,0,公的年金給付,18101,2.5,9.8,33299,9.9,32164,7,25326,4.2,8500,1.4,11947,1.5,6284,0.7,9764,0.7
1,5,0,0,0,他の社会保障給付,10549,1.4,0.7,8523,2.5,9276,2,7215,1.2,9214,1.5,18149,2.2,14969,1.7,7512,0.6
1,4,0,0,0,仕送り金,362,0,-67.6,522,0.2,1023,0.2,368,0.1,528,0.1,110,0,22,0,-,-
1,2,0,0,0,特別収入,19076,2.6,-26,8377,2.5,9597,2.1,29033,4.8,8298,1.3,31192,3.8,25743,2.9,19927,1.5
1,3,0,0,0,受贈金,8128,1.1,370.9,464,0.1,799,0.2,20459,3.4,1015,0.2,16144,2,15313,1.7,1685,0.1
1,3,0,0,0,他の特別収入,10947,1.5,-54.5,7913,2.4,8798,1.9,8574,1.4,7283,1.2,15047,1.8,10430,1.2,18242,1.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),550614,-,-0.9,286337,-,394015,-,455183,-,454120,-,581558,-,664910,-,1013571,-
1,2,0,0,0,預貯金引出,407250,-,-0.8,228083,-,296990,-,333833,-,343440,-,396319,-,468444,-,781048,-
1,2,0,0,0,保険金,7532,-,38.7,2999,-,6962,-,10070,-,6029,-,6286,-,13642,-,6672,-
1,3,0,0,0,個人・企業年金保険金,6051,-,49.1,2871,-,6962,-,9824,-,4178,-,3187,-,13249,-,1967,-
1,3,0,0,0,他の保険金,1482,-,7.9,128,-,-,-,246,-,1851,-,3099,-,393,-,4705,-
1,2,0,0,0,有価証券売却,1609,-,551.4,-,-,-,-,3469,-,525,-,-,-,7294,-,-,-
1,2,0,0,0,土地家屋借入金,3242,-,-58.6,-,-,-,-,-,-,-,-,21857,-,-,-,-,-
1,2,0,0,0,他の借入金,698,-,-15,371,-,1213,-,-,-,-,-,-,-,3279,-,-,-
1,2,0,0,0,クレジット購入借入金,129755,-,5.5,54570,-,88139,-,107556,-,104057,-,156792,-,171946,-,224135,-
1,2,0,0,0,土地家屋売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,528,-,-41.4,315,-,711,-,255,-,67,-,304,-,304,-,1716,-
1,1,0,0,0,繰入金,328662,-,112,156365,-,140419,-,245474,-,335467,-,215119,-,745367,-,459399,-
2,0,0,0,0,支払,1609662,-,14,779119,-,993848,-,1303376,-,1405457,-,1613764,-,2305826,-,2830292,-
2,1,0,0,0,実支出,537588,-,6.4,262806,-,356626,-,414278,-,448037,-,548743,-,650233,-,1071782,-
2,2,0,0,0,生計支出,390625,-,6.9,215613,-,286449,-,315836,-,329647,-,394114,-,456916,-,732035,-
2,3,0,0,0,消費支出,357123,100,4,215613,100,286449,100,298359,100,323985,100,394114,100,429085,100,552797,100
2,4,1,0,0,食料,94234,26.4,0.8,66652,30.9,81374,28.4,86278,28.9,89871,27.7,95786,24.3,106798,24.9,132098,23.9
2,5,1,1,0,穀類,6977,2,-5.5,5659,2.6,6415,2.2,6720,2.3,7497,2.3,6617,1.7,7696,1.8,8215,1.5
2,6,1,1,1,米類,1626,0.5,-16.7,1326,0.6,1628,0.6,1586,0.5,1954,0.6,1501,0.4,1619,0.4,1794,0.3
2,6,1,1,2,パン,3075,0.9,1.4,2428,1.1,2572,0.9,3005,1,3158,1,2859,0.7,3482,0.8,3992,0.7
2,6,1,1,3,麺類,1714,0.5,-4.2,1471,0.7,1724,0.6,1583,0.5,1827,0.6,1604,0.4,1972,0.5,1806,0.3
2,6,1,1,4,他の穀類,562,0.2,-7.6,434,0.2,490,0.2,545,0.2,559,0.2,653,0.2,623,0.1,623,0.1
2,5,1,2,0,魚介類,5956,1.7,0,5015,2.3,5763,2,5201,1.7,5537,1.7,5566,1.4,5937,1.4,8576,1.6
2,6,1,2,1,生鮮魚介,3594,1,0.2,2987,1.4,3318,1.2,3080,1,3270,1,3270,0.8,3683,0.9,5513,1
2,6,1,2,2,塩干魚介,934,0.3,-6.4,810,0.4,943,0.3,861,0.3,907,0.3,958,0.2,830,0.2,1219,0.2
2,6,1,2,3,魚肉練製品,549,0.2,4.4,479,0.2,610,0.2,523,0.2,542,0.2,512,0.1,532,0.1,632,0.1
2,6,1,2,4,他の魚介加工品,878,0.2,4,739,0.3,893,0.3,738,0.2,817,0.3,826,0.2,892,0.2,1212,0.2
2,5,1,3,0,肉類,9289,2.6,-3.5,6812,3.2,8253,2.9,8251,2.8,9250,2.9,9986,2.5,10054,2.3,12342,2.2
2,6,1,3,1,生鮮肉,7608,2.1,-4.1,5416,2.5,6695,2.3,6692,2.2,7577,2.3,8323,2.1,8179,1.9,10320,1.9
2,6,1,3,2,加工肉,1681,0.5,-0.5,1396,0.6,1558,0.5,1560,0.5,1674,0.5,1664,0.4,1875,0.4,2023,0.4
2,5,1,4,0,乳卵類,4489,1.3,-5.5,3319,1.5,3802,1.3,4180,1.4,4322,1.3,5002,1.3,4876,1.1,5888,1.1
2,6,1,4,1,牛乳,1347,0.4,-5.5,1000,0.5,994,0.3,1215,0.4,1306,0.4,1550,0.4,1604,0.4,1735,0.3
2,6,1,4,2,乳製品,2283,0.6,-6.5,1690,0.8,1942,0.7,2100,0.7,2221,0.7,2569,0.7,2381,0.6,3075,0.6
2,6,1,4,3,卵,860,0.2,-2.5,629,0.3,866,0.3,865,0.3,795,0.2,882,0.2,892,0.2,1079,0.2
2,5,1,5,0,野菜・海藻,9623,2.7,-8.2,7898,3.7,9654,3.4,8848,3,8707,2.7,9776,2.5,9996,2.3,12455,2.3
2,6,1,5,1,生鮮野菜,6800,1.9,-9.1,5636,2.6,6673,2.3,6190,2.1,6057,1.9,7025,1.8,6958,1.6,9026,1.6
2,6,1,5,2,乾物・海藻,710,0.2,-10.9,576,0.3,750,0.3,600,0.2,692,0.2,699,0.2,756,0.2,899,0.2
2,6,1,5,3,大豆加工品,1058,0.3,-6.9,800,0.4,1077,0.4,983,0.3,987,0.3,1067,0.3,1176,0.3,1314,0.2
2,6,1,5,4,他の野菜・海藻加工品,1056,0.3,-0.9,885,0.4,1153,0.4,1075,0.4,970,0.3,985,0.2,1105,0.3,1216,0.2
2,5,1,6,0,果物,3066,0.9,1.8,2514,1.2,2987,1,2704,0.9,2807,0.9,3061,0.8,2979,0.7,4372,0.8
2,6,1,6,1,生鮮果物,2691,0.8,1.8,2257,1,2690,0.9,2407,0.8,2490,0.8,2654,0.7,2490,0.6,3801,0.7
2,6,1,6,2,果物加工品,374,0.1,1.1,257,0.1,297,0.1,297,0.1,317,0.1,406,0.1,489,0.1,570,0.1
2,5,1,7,0,油脂・調味料,4203,1.2,-4.7,3435,1.6,3941,1.4,3886,1.3,4189,1.3,4329,1.1,4480,1,5161,0.9
2,6,1,7,1,油脂,423,0.1,-8.4,364,0.2,357,0.1,379,0.1,442,0.1,443,0.1,519,0.1,455,0.1
2,6,1,7,2,調味料,3780,1.1,-4.3,3071,1.4,3584,1.3,3507,1.2,3747,1.2,3886,1,3961,0.9,4705,0.9
2,5,1,8,0,菓子類,8162,2.3,8.5,5702,2.6,7283,2.5,7716,2.6,8122,2.5,8107,2.1,9937,2.3,10255,1.9
2,5,1,9,0,調理食品,14605,4.1,15,11490,5.3,12559,4.4,13415,4.5,14305,4.4,14415,3.7,16169,3.8,19636,3.6
2,6,1,9,1,主食的調理食品,6247,1.7,11.3,4679,2.2,5460,1.9,5614,1.9,6415,2,5689,1.4,7205,1.7,8641,1.6
2,6,1,9,2,他の調理食品,8358,2.3,18,6811,3.2,7099,2.5,7802,2.6,7890,2.4,8726,2.2,8964,2.1,10995,2
2,5,1,10,0,飲料,5912,1.7,4.3,3895,1.8,5201,1.8,5165,1.7,5694,1.8,5590,1.4,7538,1.8,8214,1.5
2,6,1,10,1,茶類,1267,0.4,5.8,839,0.4,1219,0.4,997,0.3,1229,0.4,1176,0.3,1678,0.4,1719,0.3
2,6,1,10,2,コーヒー・ココア,1272,0.4,4.9,887,0.4,971,0.3,1111,0.4,1180,0.4,1236,0.3,1523,0.4,2019,0.4
2,6,1,10,3,他の飲料,3373,0.9,3.5,2170,1,3011,1.1,3058,1,3284,1,3178,0.8,4338,1,4476,0.8
2,5,1,11,0,酒類,4914,1.4,9.9,2829,1.3,4343,1.5,4828,1.6,4208,1.3,4140,1.1,6181,1.4,7904,1.4
2,5,1,12,0,外食,17039,4.8,-2.6,8085,3.7,11173,3.9,15363,5.1,15231,4.7,19197,4.9,20956,4.9,29081,5.3
2,6,1,12,1,一般外食,15709,4.4,-4.6,7174,3.3,10366,3.6,14018,4.7,13484,4.2,17521,4.4,19287,4.5,27988,5.1
2,6,1,12,2,学校給食,1330,0.4,28.3,911,0.4,806,0.3,1345,0.5,1748,0.5,1677,0.4,1669,0.4,1093,0.2
2,4,2,0,0,住居,29001,8.1,-0.8,21476,10,37419,13.1,27324,9.2,22891,7.1,35425,9,25461,5.9,32747,5.9
2,5,2,1,0,家賃地代,19647,5.5,-11.2,20266,9.4,22411,7.8,18010,6,15695,4.8,22904,5.8,19395,4.5,19033,3.4
2,5,2,2,0,設備修繕・維持,9354,2.6,31.9,1210,0.6,15007,5.2,9314,3.1,7197,2.2,12521,3.2,6065,1.4,13714,2.5
2,6,2,2,1,設備材料,2733,0.8,3.9,461,0.2,3261,1.1,2425,0.8,2710,0.8,4078,1,1644,0.4,4598,0.8
2,6,2,2,2,工事その他のサービス,6621,1.9,48.3,749,0.3,11746,4.1,6889,2.3,4487,1.4,8443,2.1,4422,1,9117,1.6
2,4,3,0,0,光熱・水道,19528,5.5,-5.7,16524,7.7,19091,6.7,18185,6.1,20030,6.2,20170,5.1,21284,5,22136,4
2,5,3,1,0,電気代,8724,2.4,-7.8,7315,3.4,8056,2.8,8426,2.8,8581,2.6,9158,2.3,9563,2.2,10216,1.8
2,5,3,2,0,ガス代,5305,1.5,-6.7,4724,2.2,5111,1.8,4821,1.6,5488,1.7,5475,1.4,5669,1.3,6192,1.1
2,5,3,3,0,他の光熱,164,0,-7.3,187,0.1,140,0,156,0.1,173,0.1,113,0,222,0.1,177,0
2,5,3,4,0,上下水道料,5336,1.5,-1.1,4298,2,5785,2,4781,1.6,5787,1.8,5424,1.4,5831,1.4,5550,1
2,4,4,0,0,家具・家事用品,14807,4.1,2,7905,3.7,11693,4.1,14020,4.7,11878,3.7,15727,4,21052,4.9,21418,3.9
2,5,4,1,0,家庭用耐久財,5034,1.4,2.3,2185,1,3188,1.1,5893,2,3537,1.1,5406,1.4,7429,1.7,7732,1.4
2,6,4,1,1,家事用耐久財,2613,0.7,-2.1,817,0.4,864,0.3,2479,0.8,2245,0.7,3740,0.9,4036,0.9,4234,0.8
2,6,4,1,2,冷暖房用器具,1608,0.5,18.8,1048,0.5,2196,0.8,2048,0.7,1077,0.3,902,0.2,1621,0.4,2248,0.4
2,6,4,1,3,一般家具,813,0.2,-9.6,320,0.1,127,0,1365,0.5,214,0.1,764,0.2,1772,0.4,1250,0.2
2,5,4,2,0,室内装備・装飾品,1183,0.3,46,279,0.1,607,0.2,453,0.2,708,0.2,787,0.2,3405,0.8,2095,0.4
2,5,4,3,0,寝具類,1226,0.3,20.7,433,0.2,904,0.3,1037,0.3,711,0.2,1820,0.5,1240,0.3,2366,0.4
2,5,4,4,0,家事雑貨,3222,0.9,2.5,2100,1,2789,1,2872,1,2714,0.8,3514,0.9,4269,1,4310,0.8
2,5,4,5,0,家事用消耗品,3587,1,-8.6,2717,1.3,3878,1.4,3245,1.1,3506,1.1,3776,1,3750,0.9,4178,0.8
2,5,4,6,0,家事サービス,556,0.2,-20.2,192,0.1,328,0.1,520,0.2,703,0.2,423,0.1,960,0.2,736,0.1
2,4,5,0,0,被服及び履物,13032,3.6,-1.4,6346,2.9,9409,3.3,10796,3.6,11620,3.6,13961,3.5,16657,3.9,22522,4.1
2,5,5,1,0,和服,118,0,-31,17,0,23,0,4,0,554,0.2,49,0,61,0,158,0
2,5,5,2,0,洋服,5608,1.6,1.3,2548,1.2,3682,1.3,4392,1.5,4318,1.3,6169,1.6,7984,1.9,10316,1.9
2,6,5,2,1,男子用洋服,1787,0.5,23.3,826,0.4,990,0.3,1023,0.3,1641,0.5,1885,0.5,3195,0.7,2979,0.5
2,6,5,2,2,婦人用洋服,3059,0.9,-5.6,1421,0.7,2173,0.8,2502,0.8,2086,0.6,3530,0.9,3852,0.9,5960,1.1
2,6,5,2,3,子供用洋服,761,0.2,-10.2,301,0.1,519,0.2,867,0.3,591,0.2,753,0.2,937,0.2,1377,0.2
2,5,5,3,0,シャツ・セーター類,2370,0.7,1.4,1044,0.5,1956,0.7,2000,0.7,2294,0.7,2244,0.6,2785,0.6,4279,0.8
2,6,5,3,1,男子用シャツ・セーター類,817,0.2,14.4,335,0.2,572,0.2,569,0.2,907,0.3,807,0.2,1005,0.2,1498,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1303,0.4,-4.3,606,0.3,1211,0.4,1117,0.4,1144,0.4,1158,0.3,1411,0.3,2501,0.5
2,6,5,3,3,子供用シャツ・セーター類,251,0.1,-4.6,103,0,173,0.1,314,0.1,243,0.1,279,0.1,369,0.1,280,0.1
2,5,5,4,0,下着類,1160,0.3,11.9,652,0.3,1043,0.4,1152,0.4,1039,0.3,1207,0.3,1364,0.3,1639,0.3
2,6,5,4,1,男子用下着類,285,0.1,5.2,182,0.1,270,0.1,253,0.1,253,0.1,296,0.1,336,0.1,396,0.1
2,6,5,4,2,婦人用下着類,675,0.2,16,335,0.2,603,0.2,673,0.2,597,0.2,726,0.2,764,0.2,1020,0.2
2,6,5,4,3,子供用下着類,200,0.1,9.3,136,0.1,170,0.1,226,0.1,189,0.1,184,0,264,0.1,224,0
2,5,5,5,0,生地・糸類,122,0,-25.6,114,0.1,47,0,98,0,158,0,139,0,94,0,196,0
2,5,5,6,0,他の被服,950,0.3,1.8,560,0.3,748,0.3,891,0.3,874,0.3,1091,0.3,980,0.2,1488,0.3
2,5,5,7,0,履物類,1905,0.5,4.6,1016,0.5,1316,0.5,1671,0.6,1738,0.5,2221,0.6,2326,0.5,3000,0.5
2,5,5,8,0,被服関連サービス,798,0.2,-34.6,396,0.2,595,0.2,587,0.2,645,0.2,841,0.2,1063,0.2,1447,0.3
2,4,6,0,0,保健医療,16713,4.7,1.7,10245,4.8,14080,4.9,14569,4.9,14743,4.6,20715,5.3,18864,4.4,23484,4.2
2,5,6,1,0,医薬品,2556,0.7,0.8,2202,1,2295,0.8,2526,0.8,2730,0.8,2405,0.6,2528,0.6,3167,0.6
2,5,6,2,0,健康保持用摂取品,988,0.3,-16.5,652,0.3,1091,0.4,688,0.2,642,0.2,1247,0.3,801,0.2,1808,0.3
2,5,6,3,0,保健医療用品・器具,3574,1,-8.6,1908,0.9,2988,1,3050,1,3312,1,4567,1.2,4923,1.1,4293,0.8
2,5,6,4,0,保健医療サービス,9596,2.7,8.9,5484,2.5,7706,2.7,8305,2.8,8059,2.5,12496,3.2,10612,2.5,14217,2.6
2,4,7,0,0,交通・通信,43119,12.1,9.9,29266,13.6,34542,12.1,35924,12,38259,11.8,43113,10.9,58041,13.5,61633,11.1
2,5,7,1,0,交通,8175,2.3,-0.9,3942,1.8,5137,1.8,6147,2.1,5643,1.7,11222,2.8,10302,2.4,14756,2.7
2,5,7,2,0,自動車等関係費,20796,5.8,28.4,13964,6.5,14835,5.2,17883,6,19122,5.9,17263,4.4,31154,7.3,30436,5.5
2,6,7,2,1,自動車等購入,7461,2.1,74.9,6038,2.8,4477,1.6,6272,2.1,4618,1.4,3898,1,16007,3.7,10355,1.9
2,6,7,2,2,自転車購入,807,0.2,14.3,596,0.3,624,0.2,524,0.2,1323,0.4,474,0.1,1273,0.3,889,0.2
2,6,7,2,3,自動車等維持,12529,3.5,11.6,7330,3.4,9735,3.4,11086,3.7,13181,4.1,12891,3.3,13874,3.2,19192,3.5
2,5,7,3,0,通信,14148,4,-4.4,11360,5.3,14570,5.1,11894,4,13493,4.2,14628,3.7,16585,3.9,16442,3
2,4,8,0,0,教育,29384,8.2,2.7,12520,5.8,14078,4.9,17557,5.9,37141,11.5,28204,7.2,37006,8.6,61208,11.1
2,5,8,1,0,授業料等,21160,5.9,-0.5,10830,5,10992,3.8,13208,4.4,29198,9,19049,4.8,25962,6.1,41203,7.5
2,5,8,2,0,教科書・学習参考教材,451,0.1,10,164,0.1,270,0.1,213,0.1,518,0.2,777,0.2,533,0.1,721,0.1
2,5,8,3,0,補習教育,7773,2.2,12.4,1526,0.7,2816,1,4136,1.4,7425,2.3,8378,2.1,10511,2.4,19285,3.5
2,4,9,0,0,教養娯楽,36710,10.3,6.1,18174,8.4,22372,7.8,29747,10,31993,9.9,43137,10.9,47610,11.1,63326,11.5
2,5,9,1,0,教養娯楽用耐久財,4378,1.2,8.8,1549,0.7,1372,0.5,3200,1.1,3124,1,7471,1.9,5611,1.3,8501,1.5
2,5,9,2,0,教養娯楽用品,8773,2.5,5.3,5338,2.5,5711,2,7876,2.6,9087,2.8,8350,2.1,11292,2.6,13722,2.5
2,5,9,3,0,書籍・他の印刷物,3317,0.9,-8.3,2295,1.1,2436,0.9,2735,0.9,2939,0.9,3266,0.8,3571,0.8,5964,1.1
2,5,9,4,0,教養娯楽サービス,20242,5.7,8.7,8993,4.2,12853,4.5,15937,5.3,16843,5.2,24052,6.1,27135,6.3,35139,6.4
2,6,9,4,1,宿泊料,2676,0.7,38.9,584,0.3,1167,0.4,2090,0.7,1130,0.3,2455,0.6,3991,0.9,7093,1.3
2,6,9,4,2,パック旅行費,1290,0.4,-21.2,469,0.2,657,0.2,877,0.3,371,0.1,3086,0.8,1174,0.3,2237,0.4
2,6,9,4,3,月謝類,5362,1.5,7.9,2066,1,3563,1.2,3169,1.1,5223,1.6,7291,1.8,6195,1.4,9840,1.8
2,6,9,4,4,他の教養娯楽サービス,10913,3.1,8.2,5874,2.7,7465,2.6,9801,3.3,10119,3.1,11219,2.8,15776,3.7,15970,2.9
2,4,10,0,0,その他の消費支出,60594,17,13.4,26505,12.3,42390,14.8,43960,14.7,45559,14.1,77877,19.8,76312,17.8,112226,20.3
2,5,10,1,0,諸雑費,32743,9.2,20.2,15112,7,21268,7.4,23589,7.9,24723,7.6,46081,11.7,45112,10.5,53645,9.7
2,6,10,1,1,理美容サービス,4317,1.2,12.2,1810,0.8,3417,1.2,3029,1,3495,1.1,5568,1.4,5327,1.2,7617,1.4
2,6,10,1,2,理美容用品,5785,1.6,-7.6,3359,1.6,5164,1.8,5753,1.9,5171,1.6,6547,1.7,6524,1.5,7982,1.4
2,6,10,1,3,身の回り用品,3383,0.9,32.6,1927,0.9,1096,0.4,1773,0.6,3121,1,4562,1.2,4053,0.9,7056,1.3
2,6,10,1,4,たばこ,1145,0.3,-11.7,1036,0.5,1533,0.5,1240,0.4,1037,0.3,963,0.2,1640,0.4,579,0.1
2,6,10,1,5,他の諸雑費,18113,5.1,36.3,6979,3.2,10059,3.5,11794,4,11898,3.7,28441,7.2,27568,6.4,30411,5.5
2,5,10,2,0,こづかい,8093,2.3,-14.4,4057,1.9,7165,2.5,5272,1.8,8079,2.5,9062,2.3,8343,1.9,14586,2.6
2,5,10,3,0,交際費,14452,4,5.3,7081,3.3,11915,4.2,13307,4.5,11991,3.7,17587,4.5,14541,3.4,24644,4.5
2,6,10,3,0,食料,3020,0.8,0.8,1357,0.6,1857,0.6,2878,1,2143,0.7,2870,0.7,3112,0.7,6876,1.2
2,6,10,3,0,家具・家事用品,216,0.1,-10.4,53,0,147,0.1,219,0.1,99,0,341,0.1,294,0.1,348,0.1
2,6,10,3,0,被服及び履物,316,0.1,-14.4,256,0.1,205,0.1,356,0.1,343,0.1,428,0.1,329,0.1,293,0.1
2,6,10,3,0,教養娯楽,694,0.2,37.4,309,0.1,1170,0.4,420,0.1,1008,0.3,720,0.2,653,0.2,640,0.1
2,6,10,3,0,他の物品サービス,558,0.2,29.8,139,0.1,225,0.1,301,0.1,148,0,1138,0.3,430,0.1,1487,0.3
2,6,10,3,6,贈与金,4073,1.1,6.1,2043,0.9,2592,0.9,4669,1.6,2570,0.8,5235,1.3,3969,0.9,7362,1.3
2,6,10,3,7,他の交際費,5575,1.6,4.3,2922,1.4,5719,2,4463,1.5,5680,1.8,6854,1.7,5754,1.3,7638,1.4
2,5,10,4,0,仕送り金,5307,1.5,76.7,255,0.1,2042,0.7,1792,0.6,766,0.2,5147,1.3,8316,1.9,19350,3.5
2,3,0,0,0,土地家屋購入,33501,-,53.5,-,-,-,-,17477,-,5661,-,-,-,27831,-,179238,-
2,3,0,0,0,（再掲）教育関係費,36253,10.2,10.3,14469,6.7,17182,6,20366,6.8,41532,12.8,34867,8.8,47915,11.2,80263,14.5
2,3,0,0,0,（再掲）教養娯楽関係費,40391,11.3,8.6,19180,8.9,25037,8.7,32390,10.9,34617,10.7,49423,12.5,51647,12,69605,12.6
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,9379,2.6,37.1,2299,1.1,4634,1.6,6461,2.2,3336,1,10381,2.6,12285,2.9,26712,4.8
2,3,0,0,0,（再掲）経常消費支出,243633,68.2,-2.1,171623,79.6,219831,76.7,218101,73.1,227622,70.3,264675,67.2,270872,63.1,331866,60
2,3,0,0,0,（再掲）情報通信関係費,17792,5,-2.6,14823,6.9,17169,6,16118,5.4,17900,5.5,17810,4.5,20453,4.8,20267,3.7
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,311282,87.2,2.7,185800,86.2,239919,83.8,258301,86.6,293140,90.5,344410,87.4,375333,87.5,482984,87.4
2,2,0,0,0,その他の実支出,146964,-,5,47194,-,70178,-,98442,-,118391,-,154628,-,193317,-,339747,-
2,3,0,0,0,直接税,70370,-,4.7,14261,-,25218,-,39871,-,48417,-,66441,-,95695,-,199215,-
2,4,0,0,0,勤労所得税,34059,-,3,4248,-,7830,-,15331,-,19664,-,31323,-,45272,-,112034,-
2,4,0,0,0,個人住民税,27946,-,1.5,6225,-,11572,-,17523,-,21940,-,27377,-,39420,-,71466,-
2,4,0,0,0,他の税,8365,-,26.6,3788,-,5816,-,7017,-,6812,-,7741,-,11003,-,15715,-
2,3,0,0,0,社会保険料,76565,-,5.4,32917,-,44921,-,58565,-,69961,-,88107,-,97601,-,140504,-
2,4,0,0,0,公的年金保険料,46511,-,5.9,18033,-,26649,-,35597,-,44276,-,55438,-,59715,-,83891,-
2,4,0,0,0,健康保険料,24167,-,2.9,11240,-,14537,-,18478,-,20955,-,26974,-,30967,-,44879,-
2,4,0,0,0,介護保険料,4374,-,15.7,3072,-,2943,-,3351,-,3380,-,3955,-,5024,-,8686,-
2,4,0,0,0,他の社会保険料,1514,-,4.8,572,-,791,-,1138,-,1350,-,1740,-,1895,-,3047,-
2,3,0,0,0,その他,28,-,-50,15,-,39,-,7,-,12,-,80,-,21,-,28,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),768437,-,-0.6,376922,-,517035,-,665569,-,650095,-,867928,-,928397,-,1352821,-
2,2,0,0,0,預貯金,580119,-,0.9,299187,-,398514,-,509236,-,487213,-,645104,-,697899,-,1001085,-
2,2,0,0,0,保険料,25300,-,2.5,9030,-,15626,-,19136,-,31726,-,30175,-,26044,-,45679,-
2,3,0,0,0,個人・企業年金保険料,5399,-,-16.2,977,-,3242,-,2144,-,4476,-,5586,-,7338,-,13898,-
2,3,0,0,0,他の保険料,19901,-,9.1,8053,-,12384,-,16993,-,27249,-,24589,-,18705,-,31781,-
