区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,住居,21989,8.1,13,2207,2.3,6479,4.2,10366,5.4,20915,9.2,24186,8.6,17134,4.9,72281,12.3
2,1,耐久財,628,0.2,-59.5,-,-,-,-,103,0.1,-,-,1892,0.7,210,0.1,2183,0.4
2,2,半耐久財,169,0.1,-58.8,33,0,267,0.2,70,0,180,0.1,160,0.1,302,0.1,171,0
2,4,サービス,21191,7.8,21.1,2173,2.2,6212,4,10193,5.3,20735,9.1,22134,7.9,16621,4.8,69927,11.9
2,0,光熱・水道（非耐久財）,22723,8.4,-3.1,13650,14.1,22281,14.4,22453,11.7,21303,9.3,25168,9,26103,7.5,28041,4.8
2,0,家具・家事用品,14041,5.2,16.2,3125,3.2,5252,3.4,7271,3.8,10282,4.5,13142,4.7,24773,7.1,34220,5.8
2,1,耐久財,6161,2.3,21.3,209,0.2,584,0.4,1610,0.8,3085,1.4,5339,1.9,14541,4.2,17616,3
2,2,半耐久財,4142,1.5,16.2,1523,1.6,1647,1.1,2414,1.3,3257,1.4,3841,1.4,5423,1.6,10834,1.8
2,3,非耐久財,3217,1.2,18.6,1352,1.4,2469,1.6,2689,1.4,3190,1.4,3700,1.3,4157,1.2,4942,0.8
2,4,サービス,521,0.2,-28.5,40,0,552,0.4,558,0.3,750,0.3,262,0.1,653,0.2,827,0.1
2,0,被服及び履物,10651,3.9,-31.4,3002,3.1,3649,2.4,6708,3.5,8219,3.6,9317,3.3,18393,5.3,25117,4.3
2,2,半耐久財,10169,3.8,-31.1,2971,3.1,3468,2.2,6651,3.5,8014,3.5,9002,3.2,17153,4.9,23781,4
2,4,サービス,483,0.2,-37.1,31,0,180,0.1,58,0,205,0.1,316,0.1,1240,0.4,1336,0.2
2,0,保健医療,18371,6.8,4.9,5172,5.3,9305,6,9669,5.1,13873,6.1,22955,8.2,23672,6.8,43715,7.4
2,1,耐久財,1600,0.6,27.5,205,0.2,300,0.2,345,0.2,1003,0.4,2906,1,1017,0.3,5397,0.9
2,2,半耐久財,569,0.2,138.1,65,0.1,96,0.1,704,0.4,314,0.1,1408,0.5,317,0.1,1080,0.2
2,3,非耐久財,6113,2.3,-0.6,2669,2.8,3577,2.3,4405,2.3,6245,2.7,6042,2.1,9452,2.7,10344,1.8
2,4,サービス,10089,3.7,2.3,2233,2.3,5332,3.5,4214,2.2,6311,2.8,12599,4.5,12886,3.7,26894,4.6
2,0,交通・通信,26589,9.8,-22.1,7360,7.6,13531,8.8,21589,11.3,24652,10.8,26605,9.5,29976,8.6,62131,10.5
2,1,耐久財,1018,0.4,-76.1,133,0.1,119,0.1,229,0.1,518,0.2,786,0.3,192,0.1,5121,0.9
2,2,半耐久財,1193,0.4,32.1,88,0.1,222,0.1,771,0.4,513,0.2,1300,0.5,812,0.2,4626,0.8
2,3,非耐久財,1722,0.6,-2.8,487,0.5,852,0.6,1828,1,1571,0.7,1792,0.6,2388,0.7,3124,0.5
2,4,サービス,22656,8.4,-16.7,6652,6.9,12337,8,18761,9.8,22049,9.7,22728,8.1,26584,7.6,49259,8.4
2,0,教育,13033,4.8,-14.7,13,0,1801,1.2,3006,1.6,3581,1.6,7004,2.5,28972,8.3,46514,7.9
2,3,非耐久財,274,0.1,459.2,-,-,5,0,22,0,61,0,467,0.2,269,0.1,1090,0.2
2,4,サービス,12759,4.7,-16.2,13,0,1796,1.2,2983,1.6,3520,1.5,6536,2.3,28704,8.2,45424,7.7
2,0,教養娯楽,30586,11.3,-13.4,8068,8.3,11496,7.4,18324,9.6,22139,9.7,31338,11.1,36044,10.3,86254,14.6
2,1,耐久財,4083,1.5,3.5,225,0.2,189,0.1,1093,0.6,1899,0.8,2764,1,6898,2,15415,2.6
2,2,半耐久財,3987,1.5,10.9,751,0.8,1223,0.8,2238,1.2,3212,1.4,3694,1.3,4975,1.4,11751,2
2,3,非耐久財,6029,2.2,2.5,2760,2.8,3913,2.5,4149,2.2,4962,2.2,6581,2.3,6508,1.9,13271,2.3
2,4,サービス,16487,6.1,-24.7,4332,4.5,6170,4,10844,5.7,12065,5.3,18299,6.5,17662,5.1,45817,7.8
2,0,諸雑費,24442,9,-11.5,5722,5.9,11715,7.6,14597,7.6,19919,8.7,27857,9.9,39063,11.2,51906,8.8
2,1,耐久財,524,0.2,-10.9,58,0.1,347,0.2,147,0.1,668,0.3,507,0.2,1249,0.4,687,0.1
2,2,半耐久財,1898,0.7,-41.6,383,0.4,300,0.2,469,0.2,1324,0.6,1217,0.4,4409,1.3,5146,0.9
2,3,非耐久財,6016,2.2,3.4,2531,2.6,3448,2.2,4065,2.1,5583,2.4,6561,2.3,8409,2.4,11453,1.9
2,4,サービス,16003,5.9,-10.9,2750,2.8,7620,4.9,9916,5.2,12344,5.4,19572,7,24996,7.1,34620,5.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 1月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
