区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,530,0.2,-77,162,0.2,74,0,495,0.3,565,0.2,785,0.3,298,0.1,1326,0.2
2,3,非耐久財,1894,0.7,48.1,627,0.6,1352,0.9,1139,0.6,1975,0.9,2206,0.8,3249,0.9,2697,0.5
2,4,サービス,21793,8.2,-11.7,6331,6.2,11049,7.4,17439,9,22591,9.9,20707,7.5,35284,10.2,38954,6.8
2,0,教育,11741,4.4,5.9,848,0.8,1272,0.9,4105,2.1,6187,2.7,5858,2.1,13078,3.8,50386,8.9
2,3,非耐久財,183,0.1,-29.9,16,0,42,0,360,0.2,12,0,13,0,493,0.1,341,0.1
2,4,サービス,11558,4.3,6.8,832,0.8,1230,0.8,3746,1.9,6175,2.7,5845,2.1,12586,3.6,50045,8.8
2,0,教養娯楽,28624,10.7,7.7,7696,7.5,14140,9.5,20509,10.6,21895,9.5,33101,12.1,38602,11.2,64013,11.2
2,1,耐久財,2387,0.9,-20.4,168,0.2,198,0.1,855,0.4,536,0.2,657,0.2,2631,0.8,11554,2
2,2,半耐久財,3877,1.5,-16.9,963,0.9,1664,1.1,3090,1.6,3224,1.4,4782,1.7,5961,1.7,7418,1.3
2,3,非耐久財,5677,2.1,-1.2,2875,2.8,4331,2.9,4843,2.5,5752,2.5,6559,2.4,7975,2.3,7381,1.3
2,4,サービス,16683,6.3,26.6,3691,3.6,7947,5.4,11720,6.1,12384,5.4,21103,7.7,22035,6.4,37659,6.6
2,0,諸雑費,27976,10.5,23.5,7076,6.9,13627,9.2,15908,8.2,20803,9.1,27396,10,28958,8.4,81425,14.3
2,1,耐久財,1826,0.7,205.9,59,0.1,549,0.4,107,0.1,60,0,433,0.2,2824,0.8,8665,1.5
2,2,半耐久財,3074,1.2,31.9,266,0.3,759,0.5,757,0.4,1818,0.8,1545,0.6,2656,0.8,13593,2.4
2,3,非耐久財,5524,2.1,-11.4,2653,2.6,3148,2.1,3978,2.1,5973,2.6,6146,2.2,6421,1.9,10295,1.8
2,4,サービス,17552,6.6,30.1,4098,4,9171,6.2,11066,5.7,12952,5.6,19272,7,17057,4.9,48873,8.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 6月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
