区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,3,非耐久財,5931,2.2,-6.8,3069,3.3,4310,2.9,6628,3.6,4316,2,7240,2.7,7742,2.3,8202,1.2
2,4,サービス,7596,2.8,-14.6,2598,2.8,4194,2.9,7417,4.1,4774,2.2,7450,2.8,12377,3.7,14346,2.1
2,0,交通・通信,28513,10.4,-12.3,7849,8.4,16441,11.2,16535,9.1,24860,11.2,23612,8.9,32624,9.8,77596,11.4
2,1,耐久財,4238,1.5,-25.9,13,0,461,0.3,1202,0.7,689,0.3,228,0.1,1341,0.4,25718,3.8
2,2,半耐久財,1157,0.4,-27.7,541,0.6,24,0,92,0.1,356,0.2,801,0.3,926,0.3,5350,0.8
2,3,非耐久財,1660,0.6,-13,506,0.5,1176,0.8,1376,0.8,1889,0.9,1536,0.6,2043,0.6,3089,0.5
2,4,サービス,21459,7.8,-7.9,6788,7.2,14780,10.1,13865,7.6,21926,9.9,21047,7.9,28314,8.5,43438,6.4
2,0,教育,18694,6.8,25.1,-,-,1104,0.8,515,0.3,3488,1.6,5396,2,11430,3.4,108848,16
2,3,非耐久財,367,0.1,236.7,-,-,12,0,64,0,50,0,413,0.2,288,0.1,1739,0.3
2,4,サービス,18327,6.7,23.5,-,-,1093,0.7,451,0.2,3438,1.6,4983,1.9,11142,3.3,107109,15.8
2,0,教養娯楽,27362,10,-14,6698,7.1,11959,8.2,18082,9.9,23455,10.6,27791,10.5,34191,10.3,69266,10.2
2,1,耐久財,2614,1,-15.6,74,0.1,187,0.1,676,0.4,1709,0.8,1610,0.6,5728,1.7,8299,1.2
2,2,半耐久財,3828,1.4,8.1,365,0.4,939,0.6,1622,0.9,2956,1.3,6655,2.5,3288,1,10950,1.6
2,3,非耐久財,5244,1.9,-3.7,2199,2.3,3816,2.6,5135,2.8,4575,2.1,6022,2.3,7098,2.1,7852,1.2
2,4,サービス,15677,5.7,-20.5,4060,4.3,7017,4.8,10649,5.8,14216,6.4,13503,5.1,18076,5.4,42165,6.2
2,0,諸雑費,22311,8.1,-5.1,5810,6.2,9849,6.7,12641,6.9,18848,8.5,27365,10.3,34503,10.4,47076,6.9
2,1,耐久財,330,0.1,21.3,74,0.1,113,0.1,202,0.1,260,0.1,648,0.2,377,0.1,635,0.1
2,2,半耐久財,2475,0.9,3,355,0.4,372,0.3,853,0.5,869,0.4,2537,1,2132,0.6,10200,1.5
2,3,非耐久財,5521,2,-1,2515,2.7,3244,2.2,4115,2.3,6002,2.7,5358,2,7605,2.3,9793,1.4
2,4,サービス,13984,5.1,-8.3,2865,3.1,6120,4.2,7470,4.1,11717,5.3,18821,7.1,24389,7.3,26449,3.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
