項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,20万円未満／実数（円）,20万円未満／構成比（％）,20万円以上30万円未満／実数（円）,20万円以上30万円未満／構成比（％）,30万円以上40万円未満／実数（円）,30万円以上40万円未満／構成比（％）,40万円以上50万円未満／実数（円）,40万円以上50万円未満／構成比（％）,50万円以上60万円未満／実数（円）,50万円以上60万円未満／構成比（％）,60万円以上70万円未満／実数（円）,60万円以上70万円未満／構成比（％）,70万円以上／実数（円）,70万円以上／構成比（％）
1,5,0,0,0,賞与,102272,14,12173,5.8,45544,9.4,66591,11,108945,15.2,146569,16.3,185068,17.4,196618,14.3
1,4,0,0,0,世帯主の配偶者の収入,111873,15.3,24188,11.6,84346,17.5,118691,19.6,108266,15.1,129916,14.5,158706,14.9,192665,14
1,6,0,0,0,うち女,107887,14.8,23219,11.2,83002,17.2,109340,18.1,103802,14.5,128485,14.3,152049,14.3,190647,13.8
1,4,0,0,0,他の世帯員収入,11827,1.6,13038,6.3,30608,6.3,12499,2.1,6719,0.9,5782,0.6,13199,1.2,3039,0.2
1,3,0,0,0,事業・内職収入,6894,0.9,1088,0.5,11951,2.5,5200,0.9,5089,0.7,11480,1.3,5986,0.6,8998,0.7
1,4,0,0,0,家賃収入,3680,0.5,267,0.1,9128,1.9,2492,0.4,364,0.1,6352,0.7,3509,0.3,5615,0.4
1,4,0,0,0,他の事業収入,1622,0.2,99,0,1802,0.4,1588,0.3,2243,0.3,4081,0.5,205,0,906,0.1
1,4,0,0,0,内職収入,1592,0.2,722,0.3,1020,0.2,1121,0.2,2482,0.3,1048,0.1,2272,0.2,2477,0.2
1,3,0,0,0,他の経常収入,31112,4.3,69559,33.4,44824,9.3,28181,4.7,19261,2.7,18275,2,20400,1.9,15548,1.1
1,4,0,0,0,財産収入,2101,0.3,640,0.3,1979,0.4,2874,0.5,791,0.1,1692,0.2,1987,0.2,4955,0.4
1,4,0,0,0,社会保障給付,28649,3.9,68640,33,42727,8.9,24420,4,18022,2.5,16199,1.8,18407,1.7,10559,0.8
1,5,0,0,0,公的年金給付,18101,2.5,62283,29.9,31809,6.6,10756,1.8,3669,0.5,7297,0.8,4907,0.5,4494,0.3
1,5,0,0,0,他の社会保障給付,10549,1.4,6358,3.1,10918,2.3,13664,2.3,14353,2,8902,1,13499,1.3,6065,0.4
1,4,0,0,0,仕送り金,362,0,278,0.1,118,0,888,0.1,449,0.1,383,0,7,0,34,0
1,2,0,0,0,特別収入,19076,2.6,6347,3,8849,1.8,22899,3.8,12526,1.8,38251,4.3,32566,3.1,18972,1.4
1,3,0,0,0,受贈金,8128,1.1,895,0.4,1242,0.3,12709,2.1,3256,0.5,26661,3,16045,1.5,556,0
1,3,0,0,0,他の特別収入,10947,1.5,5453,2.6,7607,1.6,10191,1.7,9269,1.3,11589,1.3,16521,1.6,18416,1.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),550614,-,316995,-,411338,-,430409,-,504769,-,622102,-,855564,-,870798,-
1,2,0,0,0,預貯金引出,407250,-,226604,-,298911,-,325360,-,362400,-,470211,-,651904,-,637684,-
1,2,0,0,0,保険金,7532,-,12100,-,10243,-,5210,-,11276,-,5669,-,660,-,3242,-
1,3,0,0,0,個人・企業年金保険金,6051,-,11866,-,9736,-,3630,-,7704,-,4309,-,660,-,595,-
1,3,0,0,0,他の保険金,1482,-,234,-,507,-,1581,-,3571,-,1360,-,-,-,2647,-
1,2,0,0,0,有価証券売却,1609,-,-,-,2860,-,113,-,1199,-,-,-,10517,-,-,-
1,2,0,0,0,土地家屋借入金,3242,-,-,-,-,-,-,-,-,-,-,-,32456,-,-,-
1,2,0,0,0,他の借入金,698,-,3481,-,262,-,392,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,129755,-,74530,-,98725,-,99241,-,129300,-,145980,-,159395,-,227713,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,528,-,280,-,337,-,93,-,596,-,243,-,632,-,2159,-
1,1,0,0,0,繰入金,328662,-,156501,-,414955,-,398890,-,272207,-,282021,-,385767,-,415571,-
2,0,0,0,0,支払,1609662,-,681657,-,1308880,-,1434684,-,1491667,-,1801220,-,2304932,-,2663334,-
2,1,0,0,0,実支出,537588,-,273277,-,365239,-,396913,-,481879,-,643001,-,879022,-,919305,-
2,2,0,0,0,生計支出,390625,-,243087,-,299648,-,308648,-,343799,-,453612,-,640160,-,568117,-
2,3,0,0,0,消費支出,357123,100,243087,100,299648,100,308648,100,339437,100,426954,100,409904,100,530407,100
2,4,1,0,0,食料,94234,26.4,80678,33.2,80472,26.9,85044,27.6,91654,27,103137,24.2,103822,25.3,125000,23.6
2,5,1,1,0,穀類,6977,2,6783,2.8,5932,2,6630,2.1,6715,2,7521,1.8,7621,1.9,8264,1.6
2,6,1,1,1,米類,1626,0.5,1676,0.7,1484,0.5,1548,0.5,1525,0.4,1805,0.4,1772,0.4,1751,0.3
2,6,1,1,2,パン,3075,0.9,2861,1.2,2517,0.8,2984,1,2859,0.8,3310,0.8,3435,0.8,3910,0.7
2,6,1,1,3,麺類,1714,0.5,1702,0.7,1461,0.5,1591,0.5,1776,0.5,1828,0.4,1783,0.4,1918,0.4
2,6,1,1,4,他の穀類,562,0.2,545,0.2,471,0.2,508,0.2,555,0.2,578,0.1,631,0.2,686,0.1
2,5,1,2,0,魚介類,5956,1.7,5981,2.5,5294,1.8,5093,1.7,5482,1.6,6607,1.5,6519,1.6,7458,1.4
2,6,1,2,1,生鮮魚介,3594,1,3519,1.4,3234,1.1,2975,1,3194,0.9,3978,0.9,4038,1,4774,0.9
2,6,1,2,2,塩干魚介,934,0.3,949,0.4,801,0.3,844,0.3,956,0.3,1040,0.2,1070,0.3,986,0.2
2,6,1,2,3,魚肉練製品,549,0.2,665,0.3,477,0.2,478,0.2,523,0.2,595,0.1,542,0.1,582,0.1
2,6,1,2,4,他の魚介加工品,878,0.2,848,0.3,782,0.3,797,0.3,808,0.2,994,0.2,869,0.2,1116,0.2
2,5,1,3,0,肉類,9289,2.6,8271,3.4,8017,2.7,7957,2.6,9030,2.7,10172,2.4,10374,2.5,12294,2.3
2,6,1,3,1,生鮮肉,7608,2.1,6778,2.8,6643,2.2,6478,2.1,7241,2.1,8305,1.9,8555,2.1,10216,1.9
2,6,1,3,2,加工肉,1681,0.5,1494,0.6,1374,0.5,1479,0.5,1790,0.5,1868,0.4,1820,0.4,2078,0.4
2,5,1,4,0,乳卵類,4489,1.3,3793,1.6,3792,1.3,4202,1.4,4684,1.4,4852,1.1,4543,1.1,5783,1.1
2,6,1,4,1,牛乳,1347,0.4,1095,0.5,981,0.3,1266,0.4,1418,0.4,1548,0.4,1544,0.4,1674,0.3
2,6,1,4,2,乳製品,2283,0.6,1872,0.8,2007,0.7,2195,0.7,2422,0.7,2406,0.6,2134,0.5,2987,0.6
2,6,1,4,3,卵,860,0.2,826,0.3,804,0.3,741,0.2,844,0.2,898,0.2,865,0.2,1123,0.2
2,5,1,5,0,野菜・海藻,9623,2.7,10221,4.2,8657,2.9,8438,2.7,9095,2.7,9826,2.3,10096,2.5,11830,2.2
2,6,1,5,1,生鮮野菜,6800,1.9,7103,2.9,6116,2,6130,2,6253,1.8,6900,1.6,7301,1.8,8386,1.6
2,6,1,5,2,乾物・海藻,710,0.2,735,0.3,639,0.2,595,0.2,720,0.2,761,0.2,681,0.2,886,0.2
2,6,1,5,3,大豆加工品,1058,0.3,1116,0.5,942,0.3,869,0.3,1052,0.3,1068,0.3,1176,0.3,1283,0.2
2,6,1,5,4,他の野菜・海藻加工品,1056,0.3,1268,0.5,960,0.3,844,0.3,1070,0.3,1098,0.3,938,0.2,1274,0.2
2,5,1,6,0,果物,3066,0.9,3186,1.3,2881,1,2796,0.9,2695,0.8,2886,0.7,3360,0.8,4003,0.8
2,6,1,6,1,生鮮果物,2691,0.8,2836,1.2,2467,0.8,2487,0.8,2446,0.7,2518,0.6,2860,0.7,3447,0.6
2,6,1,6,2,果物加工品,374,0.1,351,0.1,414,0.1,309,0.1,249,0.1,368,0.1,499,0.1,556,0.1
2,5,1,7,0,油脂・調味料,4203,1.2,3999,1.6,3817,1.3,3643,1.2,4263,1.3,4397,1,4446,1.1,5140,1
2,6,1,7,1,油脂,423,0.1,398,0.2,395,0.1,369,0.1,416,0.1,436,0.1,418,0.1,550,0.1
2,6,1,7,2,調味料,3780,1.1,3601,1.5,3423,1.1,3274,1.1,3847,1.1,3961,0.9,4028,1,4590,0.9
2,5,1,8,0,菓子類,8162,2.3,7012,2.9,7009,2.3,7475,2.4,7992,2.4,9019,2.1,9189,2.2,10376,2
2,5,1,9,0,調理食品,14605,4.1,13622,5.6,13005,4.3,13044,4.2,13780,4.1,16667,3.9,15514,3.8,18061,3.4
2,6,1,9,1,主食的調理食品,6247,1.7,5698,2.3,5472,1.8,5352,1.7,6147,1.8,6937,1.6,6769,1.7,8049,1.5
2,6,1,9,2,他の調理食品,8358,2.3,7924,3.3,7533,2.5,7692,2.5,7634,2.2,9730,2.3,8745,2.1,10012,1.9
2,5,1,10,0,飲料,5912,1.7,4973,2,5304,1.8,5112,1.7,5839,1.7,6634,1.6,6530,1.6,7735,1.5
2,6,1,10,1,茶類,1267,0.4,1081,0.4,1026,0.3,1062,0.3,1348,0.4,1392,0.3,1413,0.3,1643,0.3
2,6,1,10,2,コーヒー・ココア,1272,0.4,1054,0.4,1132,0.4,1041,0.3,1325,0.4,1423,0.3,1336,0.3,1720,0.3
2,6,1,10,3,他の飲料,3373,0.9,2837,1.2,3146,1,3009,1,3166,0.9,3820,0.9,3782,0.9,4371,0.8
2,5,1,11,0,酒類,4914,1.4,3775,1.6,5112,1.7,4146,1.3,4519,1.3,5772,1.4,4891,1.2,6765,1.3
2,5,1,12,0,外食,17039,4.8,9061,3.7,11653,3.9,16508,5.3,17560,5.2,18784,4.4,20739,5.1,27293,5.1
2,6,1,12,1,一般外食,15709,4.4,8687,3.6,11152,3.7,15222,4.9,15715,4.6,16987,4,18752,4.6,25706,4.8
2,6,1,12,2,学校給食,1330,0.4,375,0.2,500,0.2,1286,0.4,1845,0.5,1797,0.4,1987,0.5,1587,0.3
2,4,2,0,0,住居,29001,8.1,19517,8,38466,12.8,26812,8.7,28866,8.5,38577,9,23998,5.9,25157,4.7
2,5,2,1,0,家賃地代,19647,5.5,9664,4,23192,7.7,23330,7.6,21797,6.4,23058,5.4,19320,4.7,15791,3
2,5,2,2,0,設備修繕・維持,9354,2.6,9852,4.1,15274,5.1,3482,1.1,7069,2.1,15519,3.6,4678,1.1,9365,1.8
2,6,2,2,1,設備材料,2733,0.8,2390,1,2815,0.9,745,0.2,3103,0.9,5838,1.4,2025,0.5,2538,0.5
2,6,2,2,2,工事その他のサービス,6621,1.9,7463,3.1,12459,4.2,2738,0.9,3966,1.2,9681,2.3,2654,0.6,6827,1.3
2,4,3,0,0,光熱・水道,19528,5.5,15821,6.5,17472,5.8,19372,6.3,20091,5.9,20564,4.8,21764,5.3,22356,4.2
2,5,3,1,0,電気代,8724,2.4,7071,2.9,7802,2.6,8031,2.6,9370,2.8,9274,2.2,10358,2.5,9934,1.9
2,5,3,2,0,ガス代,5305,1.5,4265,1.8,4810,1.6,5525,1.8,5207,1.5,5584,1.3,5541,1.4,6338,1.2
2,5,3,3,0,他の光熱,164,0,173,0.1,109,0,255,0.1,166,0,114,0,133,0,150,0
2,5,3,4,0,上下水道料,5336,1.5,4312,1.8,4752,1.6,5561,1.8,5348,1.6,5592,1.3,5733,1.4,5934,1.1
2,4,4,0,0,家具・家事用品,14807,4.1,9943,4.1,12299,4.1,11215,3.6,15356,4.5,18378,4.3,19070,4.7,20002,3.8
2,5,4,1,0,家庭用耐久財,5034,1.4,2824,1.2,4207,1.4,3123,1,4097,1.2,6740,1.6,8666,2.1,6808,1.3
2,6,4,1,1,家事用耐久財,2613,0.7,1291,0.5,1672,0.6,1759,0.6,2063,0.6,4536,1.1,3568,0.9,3773,0.7
2,6,4,1,2,冷暖房用器具,1608,0.5,1134,0.5,2120,0.7,911,0.3,1373,0.4,1469,0.3,2586,0.6,1889,0.4
2,6,4,1,3,一般家具,813,0.2,399,0.2,415,0.1,452,0.1,661,0.2,736,0.2,2512,0.6,1146,0.2
2,5,4,2,0,室内装備・装飾品,1183,0.3,633,0.3,709,0.2,495,0.2,2878,0.8,946,0.2,1134,0.3,2075,0.4
2,5,4,3,0,寝具類,1226,0.3,466,0.2,831,0.3,667,0.2,1047,0.3,2003,0.5,1866,0.5,2230,0.4
2,5,4,4,0,家事雑貨,3222,0.9,2560,1.1,2765,0.9,3108,1,3107,0.9,3830,0.9,3357,0.8,3955,0.7
2,5,4,5,0,家事用消耗品,3587,1,3119,1.3,3305,1.1,3508,1.1,3684,1.1,3761,0.9,3382,0.8,4399,0.8
2,5,4,6,0,家事サービス,556,0.2,340,0.1,483,0.2,313,0.1,544,0.2,1098,0.3,665,0.2,535,0.1
2,4,5,0,0,被服及び履物,13032,3.6,8683,3.6,8874,3,10379,3.4,12173,3.6,16099,3.8,15823,3.9,22211,4.2
2,5,5,1,0,和服,118,0,487,0.2,5,0,13,0,43,0,75,0,22,0,107,0
2,5,5,2,0,洋服,5608,1.6,3286,1.4,3456,1.2,4420,1.4,5153,1.5,6885,1.6,7487,1.8,10384,2
2,6,5,2,1,男子用洋服,1787,0.5,713,0.3,931,0.3,1330,0.4,1622,0.5,2229,0.5,2878,0.7,3669,0.7
2,6,5,2,2,婦人用洋服,3059,0.9,2378,1,2078,0.7,2262,0.7,2518,0.7,3897,0.9,4047,1,5158,1
2,6,5,2,3,子供用洋服,761,0.2,195,0.1,447,0.1,827,0.3,1013,0.3,759,0.2,562,0.1,1558,0.3
2,5,5,3,0,シャツ・セーター類,2370,0.7,1606,0.7,1741,0.6,1580,0.5,2262,0.7,3193,0.7,2365,0.6,4282,0.8
2,6,5,3,1,男子用シャツ・セーター類,817,0.2,502,0.2,576,0.2,533,0.2,722,0.2,1132,0.3,889,0.2,1555,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1303,0.4,1030,0.4,1069,0.4,756,0.2,1125,0.3,1811,0.4,1219,0.3,2431,0.5
2,6,5,3,3,子供用シャツ・セーター類,251,0.1,74,0,96,0,291,0.1,415,0.1,250,0.1,258,0.1,295,0.1
2,5,5,4,0,下着類,1160,0.3,763,0.3,872,0.3,1100,0.4,1166,0.3,1475,0.3,1300,0.3,1480,0.3
2,6,5,4,1,男子用下着類,285,0.1,261,0.1,265,0.1,233,0.1,277,0.1,273,0.1,326,0.1,415,0.1
2,6,5,4,2,婦人用下着類,675,0.2,458,0.2,505,0.2,601,0.2,598,0.2,952,0.2,810,0.2,832,0.2
2,6,5,4,3,子供用下着類,200,0.1,44,0,101,0,267,0.1,291,0.1,251,0.1,164,0,233,0
2,5,5,5,0,生地・糸類,122,0,125,0.1,122,0,75,0,152,0,81,0,143,0,169,0
2,5,5,6,0,他の被服,950,0.3,664,0.3,631,0.2,750,0.2,985,0.3,1144,0.3,1002,0.2,1669,0.3
2,5,5,7,0,履物類,1905,0.5,1164,0.5,1429,0.5,1849,0.6,1803,0.5,2388,0.6,2030,0.5,2930,0.6
2,5,5,8,0,被服関連サービス,798,0.2,588,0.2,619,0.2,592,0.2,608,0.2,859,0.2,1473,0.4,1192,0.2
2,4,6,0,0,保健医療,16713,4.7,12803,5.3,12639,4.2,15554,5,18063,5.3,19818,4.6,16034,3.9,22835,4.3
2,5,6,1,0,医薬品,2556,0.7,2363,1,2822,0.9,2352,0.8,2611,0.8,2697,0.6,2445,0.6,2643,0.5
2,5,6,2,0,健康保持用摂取品,988,0.3,716,0.3,1553,0.5,701,0.2,974,0.3,916,0.2,963,0.2,1237,0.2
2,5,6,3,0,保健医療用品・器具,3574,1,2339,1,3235,1.1,3172,1,3783,1.1,3857,0.9,4071,1,5085,1
2,5,6,4,0,保健医療サービス,9596,2.7,7385,3,5029,1.7,9329,3,10696,3.2,12348,2.9,8555,2.1,13870,2.6
2,4,7,0,0,交通・通信,43119,12.1,27719,11.4,50849,17,30277,9.8,40250,11.9,50529,11.8,44887,11,67944,12.8
2,5,7,1,0,交通,8175,2.3,5381,2.2,7513,2.5,6647,2.2,7323,2.2,9855,2.3,8562,2.1,13645,2.6
2,5,7,2,0,自動車等関係費,20796,5.8,11884,4.9,29510,9.8,9948,3.2,18665,5.5,25202,5.9,19866,4.8,38064,7.2
2,6,7,2,1,自動車等購入,7461,2.1,2474,1,19924,6.6,-,-,3842,1.1,10539,2.5,6164,1.5,15285,2.9
2,6,7,2,2,自転車購入,807,0.2,809,0.3,206,0.1,270,0.1,982,0.3,1189,0.3,1122,0.3,1325,0.2
2,6,7,2,3,自動車等維持,12529,3.5,8601,3.5,9380,3.1,9679,3.1,13841,4.1,13474,3.2,12581,3.1,21454,4
2,5,7,3,0,通信,14148,4,10454,4.3,13826,4.6,13681,4.4,14263,4.2,15472,3.6,16459,4,16235,3.1
2,4,8,0,0,教育,29384,8.2,10797,4.4,10064,3.4,22727,7.4,27752,8.2,41149,9.6,43332,10.6,58626,11.1
2,5,8,1,0,授業料等,21160,5.9,9171,3.8,8838,2.9,17404,5.6,18686,5.5,30991,7.3,32985,8,36681,6.9
2,5,8,2,0,教科書・学習参考教材,451,0.1,157,0.1,115,0,557,0.2,471,0.1,499,0.1,475,0.1,888,0.2
2,5,8,3,0,補習教育,7773,2.2,1469,0.6,1111,0.4,4767,1.5,8596,2.5,9659,2.3,9872,2.4,21057,4
2,4,9,0,0,教養娯楽,36710,10.3,21589,8.9,29040,9.7,32479,10.5,35972,10.6,41004,9.6,43397,10.6,61016,11.5
2,5,9,1,0,教養娯楽用耐久財,4378,1.2,1635,0.7,3660,1.2,3565,1.2,4684,1.4,5589,1.3,5373,1.3,7566,1.4
2,5,9,2,0,教養娯楽用品,8773,2.5,5977,2.5,7373,2.5,7713,2.5,8921,2.6,8780,2.1,9385,2.3,13783,2.6
2,5,9,3,0,書籍・他の印刷物,3317,0.9,3034,1.2,3106,1,2547,0.8,2870,0.8,3451,0.8,3211,0.8,5627,1.1
2,5,9,4,0,教養娯楽サービス,20242,5.7,10943,4.5,14901,5,18654,6,19497,5.7,23184,5.4,25428,6.2,34040,6.4
2,6,9,4,1,宿泊料,2676,0.7,851,0.4,1282,0.4,2067,0.7,2521,0.7,2943,0.7,3982,1,6416,1.2
2,6,9,4,2,パック旅行費,1290,0.4,605,0.2,1408,0.5,1828,0.6,960,0.3,1342,0.3,1623,0.4,1698,0.3
2,6,9,4,3,月謝類,5362,1.5,2206,0.9,2987,1,4960,1.6,4770,1.4,6767,1.6,6878,1.7,10543,2
2,6,9,4,4,他の教養娯楽サービス,10913,3.1,7280,3,9224,3.1,9800,3.2,11246,3.3,12133,2.8,12945,3.2,15383,2.9
2,4,10,0,0,その他の消費支出,60594,17,35538,14.6,39472,13.2,54789,17.8,49261,14.5,77699,18.2,77778,19,105260,19.8
2,5,10,1,0,諸雑費,32743,9.2,19594,8.1,21695,7.2,34100,11,27793,8.2,45451,10.6,42848,10.5,45267,8.5
2,6,10,1,1,理美容サービス,4317,1.2,2510,1,3497,1.2,4374,1.4,4296,1.3,4891,1.1,5267,1.3,6232,1.2
2,6,10,1,2,理美容用品,5785,1.6,4299,1.8,5417,1.8,4713,1.5,6346,1.9,5846,1.4,5877,1.4,8608,1.6
2,6,10,1,3,身の回り用品,3383,0.9,3698,1.5,1523,0.5,3268,1.1,2876,0.8,2552,0.6,4800,1.2,5234,1
2,6,10,1,4,たばこ,1145,0.3,601,0.2,1880,0.6,1251,0.4,1596,0.5,806,0.2,967,0.2,868,0.2
2,6,10,1,5,他の諸雑費,18113,5.1,8486,3.5,9378,3.1,20494,6.6,12679,3.7,31357,7.3,25937,6.3,24326,4.6
2,5,10,2,0,こづかい,8093,2.3,3264,1.3,3545,1.2,7005,2.3,8455,2.5,8683,2,15371,3.7,13947,2.6
2,5,10,3,0,交際費,14452,4,11777,4.8,11194,3.7,12381,4,11718,3.5,18168,4.3,13703,3.3,25139,4.7
2,6,10,3,0,食料,3020,0.8,2715,1.1,2335,0.8,2149,0.7,2406,0.7,2935,0.7,2221,0.5,6238,1.2
2,6,10,3,0,家具・家事用品,216,0.1,121,0,191,0.1,227,0.1,216,0.1,264,0.1,119,0,361,0.1
2,6,10,3,0,被服及び履物,316,0.1,377,0.2,304,0.1,344,0.1,213,0.1,311,0.1,371,0.1,334,0.1
2,6,10,3,0,教養娯楽,694,0.2,1012,0.4,442,0.1,744,0.2,352,0.1,1039,0.2,329,0.1,835,0.2
2,6,10,3,0,他の物品サービス,558,0.2,264,0.1,430,0.1,319,0.1,232,0.1,1578,0.4,300,0.1,887,0.2
2,6,10,3,6,贈与金,4073,1.1,3599,1.5,3179,1.1,4854,1.6,2534,0.7,3805,0.9,3154,0.8,8561,1.6
2,6,10,3,7,他の交際費,5575,1.6,3688,1.5,4315,1.4,3744,1.2,5765,1.7,8236,1.9,7209,1.8,7924,1.5
2,5,10,4,0,仕送り金,5307,1.5,903,0.4,3038,1,1304,0.4,1295,0.4,5396,1.3,5857,1.4,20907,3.9
2,3,0,0,0,土地家屋購入,33501,-,-,-,-,-,-,-,4363,-,26658,-,230256,-,37710,-
2,3,0,0,0,（再掲）教育関係費,36253,10.2,12044,5,13520,4.5,26131,8.5,31774,9.4,47209,11.1,52228,12.7,80861,15.2
2,3,0,0,0,（再掲）教養娯楽関係費,40391,11.3,24818,10.2,33265,11.1,34544,11.2,38687,11.4,45498,10.7,47045,11.5,67349,12.7
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,9379,2.6,4502,1.9,6217,2.1,6158,2,3829,1.1,9201,2.2,9011,2.2,29468,5.6
2,3,0,0,0,（再掲）経常消費支出,243633,68.2,182508,75.1,210755,70.3,228803,74.1,244396,72,271793,63.7,271476,66.2,320396,60.4
2,3,0,0,0,（再掲）情報通信関係費,17792,5,13174,5.4,16414,5.5,18119,5.9,18640,5.5,19862,4.7,19087,4.7,20022,3.8
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,311282,87.2,216594,89.1,235041,78.4,275679,89.3,302900,89.2,368637,86.3,370732,90.4,460497,86.8
2,2,0,0,0,その他の実支出,146964,-,30190,-,65592,-,88265,-,138080,-,189389,-,238861,-,351188,-
2,3,0,0,0,直接税,70370,-,12705,-,23486,-,30460,-,54381,-,84237,-,116577,-,216626,-
2,4,0,0,0,勤労所得税,34059,-,2164,-,8173,-,10387,-,21271,-,37069,-,59459,-,128397,-
2,4,0,0,0,個人住民税,27946,-,3139,-,10107,-,14743,-,26300,-,37445,-,46484,-,73022,-
2,4,0,0,0,他の税,8365,-,7402,-,5206,-,5331,-,6810,-,9724,-,10634,-,15207,-
2,3,0,0,0,社会保険料,76565,-,17467,-,42096,-,57772,-,83678,-,105139,-,122256,-,134497,-
2,4,0,0,0,公的年金保険料,46511,-,7356,-,25028,-,35938,-,53016,-,66367,-,77299,-,77112,-
2,4,0,0,0,健康保険料,24167,-,6956,-,13548,-,18406,-,25356,-,31287,-,35920,-,45351,-
2,4,0,0,0,介護保険料,4374,-,2934,-,2803,-,2332,-,3798,-,5469,-,6623,-,8750,-
2,4,0,0,0,他の社会保険料,1514,-,220,-,718,-,1097,-,1507,-,2016,-,2415,-,3284,-
2,3,0,0,0,その他,28,-,19,-,10,-,32,-,21,-,13,-,28,-,65,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),768437,-,273396,-,539146,-,658020,-,771067,-,894109,-,1074831,-,1371484,-
2,2,0,0,0,預貯金,580119,-,200527,-,421957,-,499004,-,572959,-,682069,-,837511,-,1012944,-
2,2,0,0,0,保険料,25300,-,9745,-,12553,-,17195,-,32323,-,31345,-,36593,-,43685,-
2,3,0,0,0,個人・企業年金保険料,5399,-,564,-,2709,-,2981,-,6015,-,7677,-,9177,-,11894,-
2,3,0,0,0,他の保険料,19901,-,9181,-,9844,-,14214,-,26308,-,23667,-,27417,-,31791,-
2,2,0,0,0,有価証券購入,4265,-,224,-,959,-,1463,-,3845,-,5314,-,12833,-,8725,-
2,2,0,0,0,土地家屋借金返済,47766,-,14125,-,17045,-,45512,-,53383,-,57104,-,62367,-,92988,-
2,2,0,0,0,他の借金返済,1889,-,2978,-,2543,-,1817,-,1328,-,1489,-,1518,-,1034,-
2,2,0,0,0,クレジット購入借入金返済,108334,-,45025,-,83281,-,92440,-,106843,-,115666,-,123403,-,210879,-
2,2,0,0,0,実支出以外の支払のその他,765,-,772,-,808,-,589,-,386,-,1123,-,605,-,1230,-
2,1,0,0,0,繰越金,303637,-,134985,-,404495,-,379751,-,238721,-,264110,-,351079,-,372546,-
3,0,0,0,0,可処分所得,583422,-,177971,-,416995,-,517120,-,576611,-,707708,-,824740,-,1025778,-
3,0,0,0,0,黒字,226299,-,-65116,-,117348,-,208472,-,237174,-,280754,-,414836,-,495371,-
3,1,0,0,0,金融資産純増,193292,-,-28208,-,123455,-,186978,-,234253,-,242848,-,223858,-,424427,-
3,3,0,0,0,貯蓄純増,190636,-,-28432,-,125355,-,185628,-,231607,-,237534,-,221541,-,415702,-
3,4,0,0,0,預貯金純増,172869,-,-26077,-,123046,-,173644,-,210560,-,211858,-,185608,-,375259,-
3,4,0,0,0,保険純増,17767,-,-2355,-,2310,-,11984,-,21047,-,25676,-,35934,-,40443,-
3,3,0,0,0,有価証券純購入,2656,-,224,-,-1901,-,1350,-,2647,-,5314,-,2316,-,8725,-
