項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,5,4,6,0,家事サービス,851,0.3,-0.6,568,0.3,614,0.3,737,0.3,916,0.3,740,0.2,1031,0.3,1308,0.3
2,4,5,0,0,被服及び履物,11007,3.4,-3.2,4785,2.4,5614,2.3,8386,3.2,10748,3.5,11205,3.4,15177,3.8,21134,4.1
2,5,5,1,0,和服,156,0,-44.9,101,0.1,17,0,57,0,457,0.1,300,0.1,96,0,87,0
2,5,5,2,0,洋服,4488,1.4,-3.3,1542,0.8,2107,0.9,3375,1.3,4162,1.3,4133,1.3,6702,1.7,9432,1.8
2,6,5,2,1,男子用洋服,1468,0.5,10.1,480,0.2,671,0.3,1328,0.5,1102,0.4,1600,0.5,2298,0.6,2809,0.5
2,6,5,2,2,婦人用洋服,2564,0.8,-7.3,1004,0.5,1347,0.6,1805,0.7,2437,0.8,2071,0.6,3697,0.9,5608,1.1
2,6,5,2,3,子供用洋服,456,0.1,-15.2,58,0,90,0,241,0.1,623,0.2,462,0.1,707,0.2,1014,0.2
2,5,5,3,0,シャツ・セーター類,2136,0.7,4.6,907,0.5,1219,0.5,1690,0.6,2037,0.7,2201,0.7,2815,0.7,4066,0.8
2,6,5,3,1,男子用シャツ・セーター類,716,0.2,19.3,240,0.1,453,0.2,472,0.2,485,0.2,873,0.3,1103,0.3,1364,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1273,0.4,-1,637,0.3,727,0.3,1147,0.4,1352,0.4,1141,0.3,1428,0.4,2477,0.5
2,6,5,3,3,子供用シャツ・セーター類,148,0,-5.7,30,0,38,0,71,0,199,0.1,187,0.1,284,0.1,225,0
2,5,5,4,0,下着類,1060,0.3,3.4,667,0.3,722,0.3,846,0.3,1279,0.4,1078,0.3,1236,0.3,1583,0.3
2,6,5,4,1,男子用下着類,309,0.1,-1.6,232,0.1,329,0.1,265,0.1,309,0.1,315,0.1,349,0.1,361,0.1
2,6,5,4,2,婦人用下着類,631,0.2,5,394,0.2,367,0.2,501,0.2,805,0.3,626,0.2,709,0.2,1012,0.2
2,6,5,4,3,子供用下着類,120,0,8.1,41,0,26,0,81,0,165,0.1,138,0,178,0,209,0
2,5,5,5,0,生地・糸類,121,0,-24.8,98,0,113,0,99,0,120,0,151,0,135,0,131,0
2,5,5,6,0,他の被服,791,0.2,-2.5,392,0.2,492,0.2,618,0.2,812,0.3,878,0.3,928,0.2,1411,0.3
2,5,5,7,0,履物類,1548,0.5,7.6,747,0.4,671,0.3,1294,0.5,1343,0.4,1620,0.5,2402,0.6,2739,0.5
2,5,5,8,0,被服関連サービス,707,0.2,-26.8,332,0.2,274,0.1,406,0.2,538,0.2,844,0.3,863,0.2,1686,0.3
2,4,6,0,0,保健医療,18384,5.7,3.5,14398,7.2,16948,7,14112,5.3,16863,5.4,19830,6.1,20569,5.2,25825,5
2,5,6,1,0,医薬品,2975,0.9,-1.4,2947,1.5,3136,1.3,2665,1,2837,0.9,3296,1,2617,0.7,3329,0.6
2,5,6,2,0,健康保持用摂取品,1305,0.4,-10.1,1016,0.5,1531,0.6,1157,0.4,1181,0.4,928,0.3,1381,0.4,1947,0.4
2,5,6,3,0,保健医療用品・器具,3233,1,-3.4,2002,1,2582,1.1,2763,1,2802,0.9,3414,1,4492,1.1,4587,0.9
2,5,6,4,0,保健医療サービス,10872,3.4,9.2,8432,4.2,9700,4,7526,2.8,10043,3.2,12191,3.7,12079,3.1,15962,3.1
2,4,7,0,0,交通・通信,34635,10.7,1.4,16168,8,25441,10.5,27025,10.2,34767,11.2,37183,11.4,39832,10.1,61578,11.9
2,5,7,1,0,交通,6062,1.9,6.6,1823,0.9,3577,1.5,3675,1.4,5099,1.6,5930,1.8,10059,2.5,12213,2.4
2,5,7,2,0,自動車等関係費,15850,4.9,5.3,5154,2.6,12456,5.1,10291,3.9,17026,5.5,17377,5.3,14661,3.7,33610,6.5
2,6,7,2,1,自動車等購入,4688,1.5,1.8,156,0.1,4092,1.7,773,0.3,6031,1.9,4392,1.3,2508,0.6,14658,2.8
2,6,7,2,2,自転車購入,670,0.2,30.9,340,0.2,821,0.3,419,0.2,505,0.2,990,0.3,610,0.2,998,0.2
2,6,7,2,3,自動車等維持,10492,3.3,5.6,4658,2.3,7542,3.1,9099,3.4,10490,3.4,11995,3.7,11543,2.9,17953,3.5
2,5,7,3,0,通信,12724,3.9,-5.2,9191,4.6,9408,3.9,13059,4.9,12642,4.1,13876,4.2,15112,3.8,15756,3
2,4,8,0,0,教育,19093,5.9,-0.4,5214,2.6,6795,2.8,6183,2.3,14465,4.7,26616,8.1,27561,7,47563,9.2
2,5,8,1,0,授業料等,14281,4.4,-0.1,4950,2.5,5814,2.4,5152,1.9,11125,3.6,20936,6.4,19075,4.8,33717,6.5
2,5,8,2,0,教科書・学習参考教材,282,0.1,1.1,105,0.1,37,0,81,0,270,0.1,325,0.1,638,0.2,530,0.1
2,5,8,3,0,補習教育,4531,1.4,-1.4,159,0.1,943,0.4,951,0.4,3071,1,5355,1.6,7849,2,13316,2.6
2,4,9,0,0,教養娯楽,32384,10,2.6,17879,8.9,22687,9.3,23871,9,30575,9.9,31583,9.7,42895,10.9,56914,11
2,5,9,1,0,教養娯楽用耐久財,3199,1,-8.8,955,0.5,1812,0.7,1276,0.5,2539,0.8,2957,0.9,6081,1.5,6817,1.3
2,5,9,2,0,教養娯楽用品,7776,2.4,1.7,5099,2.5,4380,1.8,5481,2.1,7876,2.5,8692,2.7,9458,2.4,13437,2.6
2,5,9,3,0,書籍・他の印刷物,3688,1.1,-5.9,3541,1.8,3782,1.6,3351,1.3,3249,1,3002,0.9,3686,0.9,5188,1
2,5,9,4,0,教養娯楽サービス,17722,5.5,7.4,8284,4.1,12713,5.2,13763,5.2,16911,5.4,16931,5.2,23670,6,31472,6.1
2,6,9,4,1,宿泊料,1983,0.6,35,356,0.2,1395,0.6,1287,0.5,1466,0.5,1263,0.4,2921,0.7,5089,1
2,6,9,4,2,パック旅行費,1170,0.4,-22.5,397,0.2,1181,0.5,977,0.4,747,0.2,690,0.2,2245,0.6,1899,0.4
2,6,9,4,3,月謝類,3969,1.2,3.1,1277,0.6,1909,0.8,2287,0.9,3805,1.2,4591,1.4,6099,1.5,7770,1.5
2,6,9,4,4,他の教養娯楽サービス,10600,3.3,9.6,6254,3.1,8228,3.4,9212,3.5,10893,3.5,10388,3.2,12405,3.1,16714,3.2
2,4,10,0,0,その他の消費支出,56182,17.4,7.1,35300,17.6,38339,15.8,43567,16.5,47687,15.4,47490,14.5,76017,19.3,104802,20.2
2,5,10,1,0,諸雑費,28199,8.7,13.7,15514,7.7,17740,7.3,21332,8.1,24802,8,25691,7.9,40583,10.3,51656,10
2,6,10,1,1,理美容サービス,4005,1.2,10.1,2213,1.1,2439,1,2865,1.1,3785,1.2,4255,1.3,5159,1.3,7313,1.4
2,6,10,1,2,理美容用品,5260,1.6,-3.1,2781,1.4,3445,1.4,4902,1.9,5509,1.8,5493,1.7,6598,1.7,8069,1.6
2,6,10,1,3,身の回り用品,2478,0.8,16.9,862,0.4,846,0.3,1769,0.7,1718,0.6,2440,0.7,4332,1.1,5349,1
2,6,10,1,4,たばこ,982,0.3,-7.1,1064,0.5,646,0.3,1117,0.4,1002,0.3,1220,0.4,1155,0.3,679,0.1
2,6,10,1,5,他の諸雑費,15475,4.8,23.3,8594,4.3,10364,4.3,10678,4,12788,4.1,12283,3.8,23338,5.9,30246,5.8
2,5,10,2,0,こづかい,7119,2.2,-11.2,4176,2.1,5277,2.2,7454,2.8,4712,1.5,6337,1.9,9172,2.3,12722,2.5
2,5,10,3,0,交際費,15951,4.9,-4.7,14629,7.3,13129,5.4,14278,5.4,15561,5,12858,3.9,19053,4.8,22037,4.3
2,6,10,3,0,食料,3716,1.2,-3.1,3138,1.6,3292,1.4,3054,1.2,3362,1.1,2918,0.9,3795,1,6327,1.2
2,6,10,3,0,家具・家事用品,191,0.1,-18.7,66,0,126,0.1,162,0.1,220,0.1,151,0,325,0.1,289,0.1
2,6,10,3,0,被服及び履物,338,0.1,-12.9,302,0.2,262,0.1,266,0.1,380,0.1,322,0.1,432,0.1,397,0.1
2,6,10,3,0,教養娯楽,671,0.2,-6.4,382,0.2,527,0.2,951,0.4,608,0.2,847,0.3,686,0.2,709,0.1
2,6,10,3,0,他の物品サービス,457,0.1,5.5,221,0.1,233,0.1,319,0.1,271,0.1,239,0.1,879,0.2,1022,0.2
2,6,10,3,6,贈与金,6030,1.9,-12.3,7217,3.6,6222,2.6,5525,2.1,6063,2,3065,0.9,7015,1.8,7109,1.4
2,6,10,3,7,他の交際費,4548,1.4,7,3303,1.6,2467,1,4001,1.5,4658,1.5,5316,1.6,5921,1.5,6184,1.2
2,5,10,4,0,仕送り金,4913,1.5,67.5,980,0.5,2194,0.9,503,0.2,2611,0.8,2604,0.8,7210,1.8,18387,3.5
2,3,0,0,0,土地家屋購入,17868,-,52.6,-,-,-,-,-,-,-,-,12499,-,15038,-,96750,-
2,3,0,0,0,（再掲）教育関係費,24557,7.6,10.1,5908,2.9,7704,3.2,7608,2.9,17039,5.5,31941,9.8,36627,9.3,66039,12.7
2,3,0,0,0,（再掲）教養娯楽関係費,35394,11,4.8,18896,9.4,24292,10,25679,9.7,33103,10.7,34514,10.6,48114,12.2,62765,12.1
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,10943,3.4,11.5,8197,4.1,8415,3.5,6029,2.3,8674,2.8,5669,1.7,14225,3.6,25496,4.9
2,3,0,0,0,（再掲）経常消費支出,228570,70.8,-1.1,162530,80.9,184069,75.7,210271,79.5,224940,72.5,234054,71.6,264078,66.9,319371,61.7
2,3,0,0,0,（再掲）情報通信関係費,16568,5.1,-1.8,13047,6.5,13219,5.4,17300,6.5,16379,5.3,17593,5.4,18256,4.6,20185,3.9
2,3,0,0,0,（再掲）消費支出（除く住居等）　１）,280438,86.9,1.1,178219,88.7,209157,86.1,232789,88,261391,84.2,287202,87.9,343930,87.2,450105,86.9
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年,,,,,,,,,,,,,,,,,,,,,,
第４表　年間収入７分位階層別１世帯当たり年平均１か月間の用途別生計支出　―　全　世　帯　―　,,,,,,,,,,,,,,,,,,,,,,
注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出）,,,,,,,,,,,,,,,,,,,,,,
