項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
1,2,0,0,0,他の借入金,871,-,-,-,-,-,-,-,981,-,-,-,5838,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,123880,-,127338,-,114244,-,165515,-,118097,-,140599,-,124348,-,118838,-,58290,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,544,-,-,-,-,-,504,-,-,-,2129,-,149,-,76,-,874,-
1,1,0,0,0,繰入金,415232,-,256157,-,918596,-,703415,-,551827,-,292299,-,133874,-,217233,-,110008,-
2,0,0,0,0,支払,1515536,-,1217027,-,1787079,-,1931469,-,1722158,-,1521821,-,1339375,-,1278684,-,1000473,-
2,1,0,0,0,実支出,470736,-,375927,-,338323,-,504033,-,445029,-,590339,-,569799,-,497216,-,353286,-
2,2,0,0,0,生計支出,363644,-,286437,-,269707,-,379196,-,324902,-,450662,-,472085,-,384067,-,280905,-
2,3,0,0,0,消費支出,363644,100,286437,100,269707,100,379196,100,324902,100,450662,100,472085,100,384067,100,280905,100
2,4,1,0,0,食料,95792,26.3,70282,24.5,88803,32.9,99551,26.3,99526,30.6,111402,24.7,85804,18.2,107546,28,89775,32
2,5,1,1,0,穀類,6814,1.9,4311,1.5,6492,2.4,6471,1.7,7184,2.2,8177,1.8,6810,1.4,6678,1.7,7204,2.6
2,6,1,1,1,米類,1767,0.5,1015,0.4,1227,0.5,1339,0.4,1802,0.6,2448,0.5,2190,0.5,1630,0.4,2110,0.8
2,6,1,1,2,パン,2946,0.8,1730,0.6,3164,1.2,3161,0.8,3068,0.9,3210,0.7,2598,0.6,3101,0.8,3091,1.1
2,6,1,1,3,麺類,1614,0.4,1204,0.4,1561,0.6,1466,0.4,1739,0.5,2056,0.5,1464,0.3,1556,0.4,1578,0.6
2,6,1,1,4,他の穀類,487,0.1,363,0.1,539,0.2,505,0.1,575,0.2,464,0.1,559,0.1,391,0.1,425,0.2
2,5,1,2,0,魚介類,5267,1.4,2952,1,3565,1.3,4918,1.3,4422,1.4,5808,1.3,5166,1.1,7664,2,7758,2.8
2,6,1,2,1,生鮮魚介,3184,0.9,1686,0.6,2093,0.8,2738,0.7,2637,0.8,3625,0.8,2760,0.6,4949,1.3,5175,1.8
2,6,1,2,2,塩干魚介,845,0.2,540,0.2,589,0.2,864,0.2,802,0.2,928,0.2,966,0.2,1288,0.3,717,0.3
2,6,1,2,3,魚肉練製品,535,0.1,196,0.1,461,0.2,469,0.1,458,0.1,498,0.1,544,0.1,784,0.2,913,0.3
2,6,1,2,4,他の魚介加工品,703,0.2,531,0.2,422,0.2,848,0.2,525,0.2,758,0.2,896,0.2,642,0.2,953,0.3
2,5,1,3,0,肉類,8896,2.4,7061,2.5,7359,2.7,9102,2.4,9185,2.8,10251,2.3,9847,2.1,9115,2.4,7908,2.8
2,6,1,3,1,生鮮肉,7296,2,5574,1.9,5757,2.1,7136,1.9,7716,2.4,8565,1.9,8387,1.8,7614,2,6425,2.3
2,6,1,3,2,加工肉,1599,0.4,1487,0.5,1602,0.6,1966,0.5,1469,0.5,1686,0.4,1460,0.3,1502,0.4,1483,0.5
2,5,1,4,0,乳卵類,4438,1.2,2950,1,4686,1.7,4839,1.3,4061,1.2,5278,1.2,4054,0.9,4196,1.1,4781,1.7
2,6,1,4,1,牛乳,1398,0.4,806,0.3,1487,0.6,1471,0.4,1409,0.4,1810,0.4,1080,0.2,984,0.3,1809,0.6
2,6,1,4,2,乳製品,2182,0.6,1557,0.5,2378,0.9,2504,0.7,1872,0.6,2497,0.6,2147,0.5,2104,0.5,2124,0.8
2,6,1,4,3,卵,858,0.2,587,0.2,821,0.3,864,0.2,780,0.2,971,0.2,827,0.2,1108,0.3,847,0.3
2,5,1,5,0,野菜・海藻,9176,2.5,6257,2.2,6929,2.6,8207,2.2,8070,2.5,10253,2.3,9738,2.1,12705,3.3,11319,4
2,6,1,5,1,生鮮野菜,6367,1.8,4483,1.6,4831,1.8,5638,1.5,5979,1.8,6769,1.5,7113,1.5,8739,2.3,7431,2.6
2,6,1,5,2,乾物・海藻,707,0.2,484,0.2,723,0.3,760,0.2,556,0.2,657,0.1,579,0.1,895,0.2,1072,0.4
2,6,1,5,3,大豆加工品,1051,0.3,801,0.3,775,0.3,1009,0.3,776,0.2,1491,0.3,897,0.2,1359,0.4,1215,0.4
2,6,1,5,4,他の野菜・海藻加工品,1051,0.3,490,0.2,600,0.2,800,0.2,759,0.2,1336,0.3,1149,0.2,1712,0.4,1601,0.6
2,5,1,6,0,果物,3147,0.9,1866,0.7,1895,0.7,2983,0.8,3091,1,3646,0.8,3120,0.7,4022,1,4295,1.5
2,6,1,6,1,生鮮果物,2767,0.8,1586,0.6,1745,0.6,2605,0.7,2726,0.8,3095,0.7,2636,0.6,3592,0.9,3996,1.4
2,6,1,6,2,果物加工品,380,0.1,280,0.1,150,0.1,378,0.1,365,0.1,551,0.1,485,0.1,430,0.1,299,0.1
2,5,1,7,0,油脂・調味料,4187,1.2,3202,1.1,3745,1.4,4137,1.1,3973,1.2,4962,1.1,4212,0.9,5132,1.3,3721,1.3
2,6,1,7,1,油脂,461,0.1,442,0.2,381,0.1,348,0.1,466,0.1,468,0.1,506,0.1,625,0.2,493,0.2
2,6,1,7,2,調味料,3726,1,2760,1,3364,1.2,3789,1,3507,1.1,4494,1,3706,0.8,4508,1.2,3228,1.1
2,5,1,8,0,菓子類,8376,2.3,5292,1.8,9503,3.5,8843,2.3,9669,3,9412,2.1,6857,1.5,9144,2.4,6598,2.3
2,5,1,9,0,調理食品,15185,4.2,10617,3.7,13941,5.2,16543,4.4,16335,5,17056,3.8,13928,3,15499,4,14959,5.3
2,6,1,9,1,主食的調理食品,6645,1.8,4498,1.6,6905,2.6,6716,1.8,6938,2.1,7009,1.6,6021,1.3,7804,2,6692,2.4
2,6,1,9,2,他の調理食品,8539,2.3,6120,2.1,7036,2.6,9827,2.6,9397,2.9,10047,2.2,7907,1.7,7695,2,8267,2.9
2,5,1,10,0,飲料,5782,1.6,4377,1.5,5415,2,6557,1.7,5535,1.7,6610,1.5,5414,1.1,6357,1.7,5198,1.9
2,6,1,10,1,茶類,1313,0.4,951,0.3,1046,0.4,1258,0.3,1378,0.4,1388,0.3,1462,0.3,1883,0.5,1049,0.4
2,6,1,10,2,コーヒー・ココア,1275,0.4,1040,0.4,1316,0.5,1898,0.5,943,0.3,1240,0.3,1129,0.2,826,0.2,1689,0.6
2,6,1,10,3,他の飲料,3194,0.9,2386,0.8,3053,1.1,3400,0.9,3214,1,3982,0.9,2823,0.6,3648,0.9,2460,0.9
2,5,1,11,0,酒類,4311,1.2,2292,0.8,1499,0.6,3212,0.8,3826,1.2,6283,1.4,4569,1,5607,1.5,6671,2.4
2,5,1,12,0,外食,20215,5.6,19104,6.7,23775,8.8,23738,6.3,24175,7.4,23666,5.3,12089,2.6,21426,5.6,9363,3.3
2,6,1,12,1,一般外食,18714,5.1,18644,6.5,21385,7.9,20465,5.4,21363,6.6,22064,4.9,12089,2.6,21426,5.6,9363,3.3
2,6,1,12,2,学校給食,1501,0.4,460,0.2,2391,0.9,3273,0.9,2812,0.9,1602,0.4,-,-,-,-,-,-
2,4,2,0,0,住居,26747,7.4,40266,14.1,17107,6.3,49204,13,16675,5.1,33177,7.4,4961,1.1,24174,6.3,26450,9.4
2,5,2,1,0,家賃地代,19635,5.4,39138,13.7,16355,6.1,32894,8.7,13886,4.3,26861,6,4125,0.9,16778,4.4,5836,2.1
2,5,2,2,0,設備修繕・維持,7112,2,1128,0.4,751,0.3,16310,4.3,2790,0.9,6315,1.4,836,0.2,7396,1.9,20614,7.3
2,6,2,2,1,設備材料,4922,1.4,423,0.1,255,0.1,14153,3.7,1520,0.5,462,0.1,340,0.1,5700,1.5,17231,6.1
2,6,2,2,2,工事その他のサービス,2190,0.6,705,0.2,496,0.2,2157,0.6,1270,0.4,5854,1.3,496,0.1,1696,0.4,3383,1.2
2,4,3,0,0,光熱・水道,19569,5.4,15434,5.4,18518,6.9,19205,5.1,16311,5,21847,4.8,24008,5.1,20413,5.3,19945,7.1
2,5,3,1,0,電気代,9444,2.6,6579,2.3,8944,3.3,8531,2.2,8236,2.5,10401,2.3,13621,2.9,8875,2.3,9644,3.4
2,5,3,2,0,ガス代,3511,1,3170,1.1,3237,1.2,3830,1,2788,0.9,3854,0.9,3956,0.8,3416,0.9,3742,1.3
2,5,3,3,0,他の光熱,39,0,-,-,9,0,10,0,79,0,60,0,8,0,64,0,63,0
2,5,3,4,0,上下水道料,6575,1.8,5686,2,6327,2.3,6834,1.8,5209,1.6,7532,1.7,6423,1.4,8057,2.1,6496,2.3
2,4,4,0,0,家具・家事用品,14770,4.1,10428,3.6,8546,3.2,31027,8.2,8615,2.7,8877,2,14584,3.1,20601,5.4,14842,5.3
2,5,4,1,0,家庭用耐久財,3724,1,1744,0.6,1386,0.5,4937,1.3,1493,0.5,463,0.1,7923,1.7,11566,3,2091,0.7
2,6,4,1,1,家事用耐久財,1598,0.4,198,0.1,492,0.2,1224,0.3,145,0,28,0,4147,0.9,6263,1.6,1630,0.6
2,6,4,1,2,冷暖房用器具,1151,0.3,1275,0.4,894,0.3,504,0.1,36,0,436,0.1,1867,0.4,5304,1.4,177,0.1
2,6,4,1,3,一般家具,974,0.3,271,0.1,-,-,3209,0.8,1311,0.4,-,-,1909,0.4,-,-,285,0.1
2,5,4,2,0,室内装備・装飾品,3596,1,4168,1.5,346,0.1,14407,3.8,825,0.3,418,0.1,597,0.1,753,0.2,6512,2.3
2,5,4,3,0,寝具類,1289,0.4,84,0,1085,0.4,3105,0.8,240,0.1,2020,0.4,92,0,1145,0.3,1889,0.7
2,5,4,4,0,家事雑貨,2439,0.7,1957,0.7,2556,0.9,4743,1.3,2144,0.7,1706,0.4,2055,0.4,2452,0.6,1451,0.5
2,5,4,5,0,家事用消耗品,3129,0.9,2374,0.8,2996,1.1,3507,0.9,2634,0.8,4011,0.9,3001,0.6,3609,0.9,2401,0.9
2,5,4,6,0,家事サービス,593,0.2,100,0,178,0.1,328,0.1,1279,0.4,260,0.1,915,0.2,1074,0.3,496,0.2
2,4,5,0,0,被服及び履物,14687,4,17689,6.2,18092,6.7,18972,5,10674,3.3,14237,3.2,9828,2.1,19198,5,10385,3.7
2,5,5,1,0,和服,52,0,54,0,-,-,-,-,-,-,-,-,380,0.1,-,-,-,-
2,5,5,2,0,洋服,7048,1.9,9634,3.4,10059,3.7,10704,2.8,4907,1.5,5708,1.3,4382,0.9,8802,2.3,3130,1.1
2,6,5,2,1,男子用洋服,2133,0.6,2746,1,3103,1.2,2824,0.7,1103,0.3,2830,0.6,1094,0.2,2461,0.6,924,0.3
2,6,5,2,2,婦人用洋服,3606,1,5164,1.8,3301,1.2,4874,1.3,2333,0.7,2474,0.5,3287,0.7,6340,1.7,2206,0.8
2,6,5,2,3,子供用洋服,1309,0.4,1724,0.6,3655,1.4,3007,0.8,1471,0.5,404,0.1,-,-,-,-,-,-
2,5,5,3,0,シャツ・セーター類,2137,0.6,2218,0.8,1613,0.6,2714,0.7,2345,0.7,2108,0.5,1749,0.4,1873,0.5,2252,0.8
2,6,5,3,1,男子用シャツ・セーター類,708,0.2,713,0.2,675,0.3,947,0.2,498,0.2,719,0.2,469,0.1,798,0.2,889,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1146,0.3,580,0.2,515,0.2,1249,0.3,1384,0.4,1368,0.3,1280,0.3,1075,0.3,1363,0.5
2,6,5,3,3,子供用シャツ・セーター類,283,0.1,926,0.3,423,0.2,518,0.1,463,0.1,22,0,-,-,-,-,-,-
2,5,5,4,0,下着類,1184,0.3,1182,0.4,1675,0.6,1001,0.3,833,0.3,1284,0.3,828,0.2,1317,0.3,1577,0.6
2,6,5,4,1,男子用下着類,243,0.1,40,0,246,0.1,51,0,29,0,428,0.1,195,0,413,0.1,609,0.2
2,6,5,4,2,婦人用下着類,638,0.2,445,0.2,411,0.2,492,0.1,478,0.1,813,0.2,633,0.1,904,0.2,968,0.3
2,6,5,4,3,子供用下着類,303,0.1,697,0.2,1018,0.4,459,0.1,327,0.1,43,0,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,65,0,91,0,38,0,53,0,64,0,59,0,153,0,10,0,52,0
2,5,5,6,0,他の被服,1009,0.3,1176,0.4,1737,0.6,1258,0.3,981,0.3,947,0.2,596,0.1,837,0.2,525,0.2
2,5,5,7,0,履物類,2209,0.6,2973,1,2410,0.9,2891,0.8,1357,0.4,2205,0.5,811,0.2,3402,0.9,2137,0.8
2,5,5,8,0,被服関連サービス,982,0.3,360,0.1,561,0.2,349,0.1,187,0.1,1927,0.4,928,0.2,2958,0.8,712,0.3
2,4,6,0,0,保健医療,17235,4.7,10976,3.8,21240,7.9,9596,2.5,13825,4.3,19924,4.4,16634,3.5,35686,9.3,12880,4.6
2,5,6,1,0,医薬品,2384,0.7,1933,0.7,785,0.3,1670,0.4,2563,0.8,1943,0.4,3562,0.8,4206,1.1,2783,1
2,5,6,2,0,健康保持用摂取品,1697,0.5,281,0.1,577,0.2,7,0,785,0.2,1621,0.4,862,0.2,8739,2.3,2171,0.8
2,5,6,3,0,保健医療用品・器具,3334,0.9,3248,1.1,4887,1.8,3643,1,2408,0.7,2793,0.6,5035,1.1,3991,1,896,0.3
2,5,6,4,0,保健医療サービス,9819,2.7,5514,1.9,14991,5.6,4277,1.1,8069,2.5,13568,3,7175,1.5,18750,4.9,7032,2.5
2,4,7,0,0,交通・通信,48706,13.4,21372,7.5,28261,10.5,42277,11.1,35969,11.1,46380,10.3,132405,28,44043,11.5,31646,11.3
2,5,7,1,0,交通,10333,2.8,4703,1.6,8452,3.1,9628,2.5,9582,2.9,17612,3.9,9597,2,11013,2.9,7997,2.8
2,5,7,2,0,自動車等関係費,24424,6.7,9941,3.5,10493,3.9,20220,5.3,14112,4.3,10516,2.3,100875,21.4,15290,4,13777,4.9
2,6,7,2,1,自動車等購入,9914,2.7,-,-,-,-,-,-,-,-,-,-,78012,16.5,-,-,2972,1.1
2,6,7,2,2,自転車購入,1553,0.4,2405,0.8,6502,2.4,3533,0.9,-,-,489,0.1,-,-,-,-,-,-
2,6,7,2,3,自動車等維持,12957,3.6,7537,2.6,3992,1.5,16687,4.4,14112,4.3,10027,2.2,22863,4.8,15290,4,10805,3.8
2,5,7,3,0,通信,13949,3.8,6728,2.3,9315,3.5,12429,3.3,12274,3.8,18252,4.1,21932,4.6,17741,4.6,9872,3.5
2,4,8,0,0,教育,41618,11.4,5810,2,13073,4.8,24784,6.5,41015,12.6,96843,21.5,83021,17.6,33323,8.7,-,-
2,5,8,1,0,授業料等,34600,9.5,5672,2,9679,3.6,11467,3,32698,10.1,78839,17.5,80016,16.9,33323,8.7,-,-
2,5,8,2,0,教科書・学習参考教材,253,0.1,77,0,26,0,103,0,882,0.3,415,0.1,178,0,-,-,-,-
2,5,8,3,0,補習教育,6765,1.9,62,0,3368,1.2,13214,3.5,7434,2.3,17590,3.9,2827,0.6,-,-,-,-
2,4,9,0,0,教養娯楽,35990,9.9,44316,15.5,28696,10.6,48498,12.8,36856,11.3,39478,8.8,22186,4.7,34013,8.9,30226,10.8
2,5,9,1,0,教養娯楽用耐久財,3312,0.9,12548,4.4,3733,1.4,273,0.1,2397,0.7,5357,1.2,2575,0.5,1018,0.3,626,0.2
2,5,9,2,0,教養娯楽用品,6665,1.8,4418,1.5,5129,1.9,10738,2.8,8108,2.5,8512,1.9,5339,1.1,3360,0.9,4086,1.5
2,5,9,3,0,書籍・他の印刷物,3211,0.9,1524,0.5,2346,0.9,2652,0.7,3615,1.1,4175,0.9,2998,0.6,4016,1,3721,1.3
2,5,9,4,0,教養娯楽サービス,22802,6.3,25827,9,17488,6.5,34835,9.2,22736,7,21434,4.8,11274,2.4,25619,6.7,21794,7.8
2,6,9,4,1,宿泊料,3577,1,12659,4.4,2026,0.8,2044,0.5,4066,1.3,2225,0.5,117,0,3600,0.9,5194,1.8
2,6,9,4,2,パック旅行費,1799,0.5,-,-,-,-,7689,2,59,0,22,0,-,-,3073,0.8,3087,1.1
2,6,9,4,3,月謝類,6278,1.7,7025,2.5,7081,2.6,15768,4.2,6743,2.1,5272,1.2,1170,0.2,2122,0.6,2108,0.8
2,6,9,4,4,他の教養娯楽サービス,11148,3.1,6143,2.1,8381,3.1,9334,2.5,11869,3.7,13915,3.1,9986,2.1,16823,4.4,11405,4.1
2,4,10,0,0,その他の消費支出,48530,13.3,49863,17.4,27371,10.1,36083,9.5,45435,14,58497,13,78653,16.7,45070,11.7,44755,15.9
2,5,10,1,0,諸雑費,24180,6.6,28823,10.1,21279,7.9,24111,6.4,22110,6.8,24493,5.4,29225,6.2,25735,6.7,18610,6.6
2,6,10,1,1,理美容サービス,4325,1.2,5447,1.9,2914,1.1,3879,1,2862,0.9,5219,1.2,6858,1.5,4440,1.2,3210,1.1
2,6,10,1,2,理美容用品,5278,1.5,3044,1.1,4778,1.8,5140,1.4,6962,2.1,4696,1,7027,1.5,6540,1.7,3040,1.1
2,6,10,1,3,身の回り用品,2869,0.8,8164,2.9,2129,0.8,2158,0.6,1608,0.5,2736,0.6,5241,1.1,1785,0.5,545,0.2
2,6,10,1,4,たばこ,719,0.2,703,0.2,248,0.1,1894,0.5,871,0.3,832,0.2,252,0.1,299,0.1,108,0
2,6,10,1,5,他の諸雑費,10988,3,11464,4,11209,4.2,11040,2.9,9808,3,11011,2.4,9847,2.1,12671,3.3,11708,4.2
2,5,10,2,0,こづかい,6442,1.8,1197,0.4,719,0.3,4157,1.1,5751,1.8,10510,2.3,14226,3,2813,0.7,9276,3.3
2,5,10,3,0,交際費,12319,3.4,18398,6.4,5373,2,7815,2.1,11234,3.5,12523,2.8,14233,3,15680,4.1,16869,6
2,6,10,3,0,食料,2581,0.7,2107,0.7,1107,0.4,1173,0.3,3297,1,2271,0.5,3165,0.7,2865,0.7,5042,1.8
2,6,10,3,0,家具・家事用品,225,0.1,-,-,6,0,108,0,165,0.1,-,-,21,0,1776,0.5,-,-
2,6,10,3,0,被服及び履物,234,0.1,167,0.1,262,0.1,-,-,144,0,-,-,84,0,1058,0.3,475,0.2
2,6,10,3,0,教養娯楽,601,0.2,619,0.2,115,0,281,0.1,343,0.1,651,0.1,1513,0.3,56,0,1329,0.5
2,6,10,3,0,他の物品サービス,280,0.1,906,0.3,-,-,26,0,111,0,185,0,722,0.2,258,0.1,321,0.1
2,6,10,3,6,贈与金,3840,1.1,8768,3.1,1972,0.7,838,0.2,593,0.2,4605,1,3122,0.7,6908,1.8,7471,2.7
2,6,10,3,7,他の交際費,4558,1.3,5830,2,1911,0.7,5388,1.4,6581,2,4811,1.1,5608,1.2,2760,0.7,2232,0.8
2,5,10,4,0,仕送り金,5588,1.5,1446,0.5,-,-,-,-,6340,2,10971,2.4,20969,4.4,842,0.2,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,50221,13.8,6548,2.3,19691,7.3,30563,8.1,52437,16.1,111104,24.7,104732,22.2,33643,8.8,931,0.3
2,3,0,0,0,（再掲）教養娯楽関係費,40539,11.1,48683,17,28201,10.5,51141,13.5,40827,12.6,44013,9.8,27780,5.9,43027,11.2,38398,13.7
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,9427,2.6,10214,3.6,1972,0.7,838,0.2,6933,2.1,15576,3.5,24091,5.1,7750,2,7471,2.7
2,3,0,0,0,（再掲）経常消費支出,244258,67.2,202923,70.8,214469,79.5,270963,71.5,238865,73.5,290014,64.4,223953,47.4,267360,69.6,210535,74.9
2,3,0,0,0,（再掲）情報通信関係費,17125,4.7,8654,3,11036,4.1,16073,4.2,15517,4.8,22707,5,21316,4.5,22913,6,15413,5.5
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,317555,87.3,235957,82.4,250628,92.9,329153,86.8,301293,92.7,401910,89.2,365020,77.3,352142,91.7,244012,86.9
2,2,0,0,0,その他の実支出,107093,-,89490,-,68616,-,124837,-,120127,-,139677,-,97714,-,113150,-,72382,-
2,3,0,0,0,直接税,46572,-,32785,-,28691,-,54732,-,51864,-,63664,-,41529,-,49546,-,34028,-
2,4,0,0,0,勤労所得税,19210,-,13518,-,13408,-,25572,-,20244,-,28992,-,16351,-,14537,-,12097,-
2,4,0,0,0,個人住民税,25388,-,18589,-,15283,-,27238,-,30327,-,33920,-,22862,-,28357,-,18666,-
2,4,0,0,0,他の税,1973,-,677,-,-,-,1923,-,1293,-,753,-,2316,-,6652,-,3265,-
2,3,0,0,0,社会保険料,60497,-,56437,-,39925,-,70104,-,68263,-,76013,-,56185,-,63604,-,38354,-
2,4,0,0,0,公的年金保険料,36017,-,37881,-,27175,-,43123,-,41653,-,45561,-,34883,-,37711,-,10053,-
2,4,0,0,0,健康保険料,18882,-,17614,-,11518,-,21591,-,20650,-,24292,-,16503,-,19402,-,15127,-
2,4,0,0,0,介護保険料,4415,-,-,-,295,-,3988,-,4545,-,4529,-,3768,-,5345,-,12674,-
2,4,0,0,0,他の社会保険料,1183,-,941,-,937,-,1403,-,1415,-,1630,-,1031,-,1146,-,500,-
2,3,0,0,0,その他,24,-,268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),657227,-,605693,-,542647,-,750564,-,746717,-,671698,-,634912,-,643479,-,573778,-
2,2,0,0,0,預貯金,502417,-,448116,-,414340,-,536825,-,589690,-,499967,-,474459,-,500349,-,502530,-
2,2,0,0,0,保険料,18925,-,14064,-,18630,-,25756,-,22593,-,20499,-,16015,-,21060,-,7003,-
