項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,固定電話通信料,1101,0.3,-11.1,1218,0.4,924,0.3,885,0.3,884,0.2,1068,0.3,887,0.1,1833,0.3
1,1,携帯電話通信料,11482,2.8,-2.9,9947,3.6,10009,3.1,9915,3.2,11123,3.1,12689,3.1,13806,2.3,12875,2.2
1,1,ＮＨＫ放送受信料,1399,0.3,1.2,1119,0.4,1103,0.3,1320,0.4,599,0.2,2034,0.5,1717,0.3,1886,0.3
1,1,ケーブルテレビ放送受信料,844,0.2,-9,1026,0.4,443,0.1,886,0.3,877,0.2,1059,0.3,680,0.1,943,0.2
1,1,他の放送受信料,114,0,-17.4,230,0.1,46,0,31,0,-,-,91,0,240,0,165,0
1,1,国公立小学校,235,0.1,327.3,206,0.1,195,0.1,161,0.1,276,0.1,431,0.1,353,0.1,26,0
1,1,国公立中学校,51,0,-25,-,-,-,-,-,-,221,0.1,-,-,137,0,-,-
1,1,国公立高校,178,0,-73.2,-,-,-,-,615,0.2,62,0,20,0,549,0.1,-,-
1,1,国公立大学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,1321,0.3,35.3,1343,0.5,889,0.3,1375,0.4,918,0.3,2606,0.6,1500,0.2,623,0.1
2,0,準公共料金等,74703,18.2,6.4,31002,11.4,66748,20.7,55237,17.8,98018,27,64674,15.9,92827,15.2,113593,19.6
2,1,牛乳,1295,0.3,-19.3,1295,0.5,998,0.3,710,0.2,1379,0.4,1659,0.4,1383,0.2,1642,0.3
2,1,灯油,95,0,-12.8,90,0,-,-,77,0,23,0,412,0.1,-,-,64,0
2,1,プロパンガス,379,0.1,-17.4,383,0.1,194,0.1,1122,0.4,432,0.1,283,0.1,145,0,98,0
2,1,理髪料,311,0.1,-2.5,29,0,418,0.1,203,0.1,610,0.2,452,0.1,272,0,187,0
2,1,パーマネント代,197,0,134.5,-,-,-,-,267,0.1,132,0,514,0.1,114,0,349,0.1
2,1,洗濯代,1008,0.2,36.6,554,0.2,1781,0.6,754,0.2,913,0.3,1359,0.3,723,0.1,951,0.2
2,1,新聞,1411,0.3,-24.2,2131,0.8,1292,0.4,701,0.2,848,0.2,1329,0.3,1408,0.2,2173,0.4
2,1,私立小学校,4168,1,421.7,-,-,-,-,-,-,-,-,16346,4,123,0,12466,2.2
2,1,私立中学校,6244,1.5,134.3,15530,5.7,1121,0.3,-,-,-,-,-,-,11926,1.9,15311,2.6
2,1,私立高校,11657,2.8,76.5,5411,2,2376,0.7,9167,3,10028,2.8,17303,4.3,3076,0.5,33849,5.8
2,1,私立大学,30250,7.4,-7.9,-,-,27410,8.5,16689,5.4,70945,19.5,14385,3.5,56260,9.2,26227,4.5
2,1,幼児教育費用,1499,0.4,-25.5,-,-,5568,1.7,291,0.1,1868,0.5,1611,0.4,198,0,868,0.1
2,1,民営家賃,15569,3.8,-21.3,5578,2,25327,7.9,24650,7.9,8387,2.3,9019,2.2,17201,2.8,18399,3.2
2,1,地代,618,0.2,83.9,-,-,264,0.1,605,0.2,2452,0.7,-,-,-,-,1008,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 4月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
