項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,牛乳,1447,0.4,-7,1204,0.5,1109,0.5,1072,0.4,1411,0.4,1852,0.5,2176,0.5,1299,0.3
2,1,灯油,19,0,...,-,-,-,-,-,-,-,-,-,-,-,-,132,0
2,1,プロパンガス,315,0.1,7.9,768,0.3,237,0.1,360,0.1,436,0.1,257,0.1,51,0,110,0
2,1,理髪料,280,0.1,-49.6,55,0,254,0.1,155,0.1,378,0.1,50,0,593,0.1,460,0.1
2,1,パーマネント代,152,0,-53.5,401,0.2,170,0.1,127,0,-,-,-,-,368,0.1,-,-
2,1,洗濯代,398,0.1,-21.2,401,0.2,327,0.2,321,0.1,455,0.1,465,0.1,302,0.1,518,0.1
2,1,新聞,1410,0.4,-29.3,2007,0.9,1031,0.5,1235,0.4,2040,0.6,1148,0.3,1189,0.3,1231,0.3
2,1,私立小学校,110,0,-48.6,-,-,-,-,-,-,-,-,-,-,-,-,763,0.2
2,1,私立中学校,1632,0.5,33.3,-,-,-,-,670,0.2,1161,0.4,9766,2.6,-,-,-,-
2,1,私立高校,1491,0.5,9.5,-,-,752,0.4,4098,1.4,873,0.3,3262,0.9,1452,0.3,-,-
2,1,私立大学,3666,1.1,697,16250,7.4,-,-,-,-,1528,0.5,8411,2.3,-,-,-,-
2,1,幼児教育費用,1337,0.4,-33.7,20,0,1147,0.6,1498,0.5,2383,0.8,2172,0.6,174,0,1966,0.4
2,1,民営家賃,14830,4.6,2.2,8652,3.9,13176,6.4,19408,6.8,21704,6.9,5324,1.4,9550,2.2,25667,5.7
2,1,地代,268,0.1,29.5,-,-,-,-,1361,0.5,-,-,-,-,495,0.1,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 8月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
