区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,被服及び履物,11072,3.6,37.7,2390,2.3,4606,2.9,6780,3.5,7521,3.2,12882,4.5,15495,4.3,27708,3.3
2,2,半耐久財,10084,3.3,46.5,2343,2.3,4412,2.8,5895,3,6529,2.7,12272,4.3,13983,3.9,25034,3
2,4,サービス,988,0.3,-14.8,46,0,193,0.1,885,0.5,992,0.4,610,0.2,1512,0.4,2673,0.3
2,0,保健医療,17649,5.7,31.6,5981,5.9,7773,4.9,12981,6.6,12840,5.4,14531,5.1,21901,6.1,47428,5.7
2,1,耐久財,883,0.3,29.5,528,0.5,-,-,869,0.4,399,0.2,330,0.1,1570,0.4,2487,0.3
2,2,半耐久財,437,0.1,110.1,175,0.2,131,0.1,444,0.2,225,0.1,324,0.1,1291,0.4,467,0.1
2,3,非耐久財,5710,1.8,-6.3,2923,2.9,3830,2.4,4920,2.5,6506,2.7,5406,1.9,7013,1.9,9355,1.1
2,4,サービス,10619,3.4,65,2355,2.3,3812,2.4,6748,3.4,5711,2.4,8472,3,12028,3.3,35118,4.2
2,0,交通・通信,40575,13.1,26.7,6275,6.2,14688,9.3,21227,10.8,20838,8.8,36025,12.6,38909,10.8,145662,17.6
2,1,耐久財,14569,4.7,78.5,140,0.1,1178,0.7,1042,0.5,417,0.2,2639,0.9,3015,0.8,93431,11.3
2,2,半耐久財,1701,0.5,229.7,5,0,28,0,416,0.2,451,0.2,1189,0.4,1434,0.4,8368,1
2,3,非耐久財,1978,0.6,91.9,221,0.2,982,0.6,2030,1,1914,0.8,2248,0.8,3121,0.9,3313,0.4
2,4,サービス,22327,7.2,0.1,5909,5.8,12501,7.9,17739,9,18056,7.6,29949,10.5,31340,8.7,40550,4.9
2,0,教育,18200,5.9,44.8,365,0.4,1331,0.8,1302,0.7,2914,1.2,5119,1.8,17366,4.8,98828,11.9
2,3,非耐久財,162,0.1,-65.1,40,0,29,0,8,0,365,0.2,462,0.2,139,0,86,0
2,4,サービス,18039,5.8,49,324,0.3,1302,0.8,1294,0.7,2549,1.1,4657,1.6,17228,4.8,98742,11.9
2,0,教養娯楽,31420,10.1,26.6,8530,8.4,12802,8.1,17833,9.1,25381,10.7,32392,11.3,42882,11.9,79831,9.7
2,1,耐久財,3625,1.2,-2.6,92,0.1,17,0,494,0.3,1481,0.6,3945,1.4,4576,1.3,14717,1.8
2,2,半耐久財,4469,1.4,38,728,0.7,1508,1,2739,1.4,4580,1.9,5175,1.8,6325,1.7,10184,1.2
2,3,非耐久財,6081,2,-5.4,2764,2.7,5377,3.4,5272,2.7,5986,2.5,6081,2.1,8087,2.2,8967,1.1
2,4,サービス,17244,5.6,50.8,4947,4.9,5900,3.7,9328,4.8,13334,5.6,17191,6,23895,6.6,45962,5.6
2,0,諸雑費,38320,12.4,102.9,6981,6.8,13107,8.3,16725,8.5,25453,10.7,25574,8.9,32382,9,147747,17.9
2,1,耐久財,476,0.2,31.9,50,0,197,0.1,239,0.1,449,0.2,1060,0.4,339,0.1,987,0.1
2,2,半耐久財,1802,0.6,75.5,131,0.1,414,0.3,680,0.3,1546,0.7,861,0.3,1772,0.5,7203,0.9
2,3,非耐久財,5771,1.9,19.6,2484,2.4,3290,2.1,4229,2.2,5846,2.5,7045,2.5,6757,1.9,10707,1.3
2,4,サービス,30271,9.8,138.9,4317,4.2,9207,5.8,11577,5.9,17612,7.4,16609,5.8,23514,6.5,128851,15.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 5月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
