項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,鉄道通学定期代,544,0.1,57.2,353,0.1,158,0.1,893,0.3,-,-,924,0.2,41,0,1429,0.2
1,1,鉄道通勤定期代,3133,0.8,-35.6,1531,0.6,393,0.1,2635,1,6295,1.6,2966,0.6,1483,0.3,6647,1.1
1,1,バス代,321,0.1,8.4,421,0.2,117,0,705,0.3,286,0.1,113,0,557,0.1,55,0
1,1,バス通学定期代,55,0,511.1,130,0,-,-,-,-,-,-,-,-,259,0,-,-
1,1,バス通勤定期代,177,0,-17.3,27,0,-,-,770,0.3,-,-,313,0.1,-,-,132,0
1,1,タクシー代,610,0.2,2,45,0,105,0,439,0.2,311,0.1,535,0.1,1149,0.2,1680,0.3
1,1,航空運賃,562,0.1,215.7,221,0.1,-,-,-,-,1397,0.4,400,0.1,76,0,1847,0.3
1,1,郵便料,266,0.1,7.3,156,0.1,211,0.1,164,0.1,368,0.1,448,0.1,260,0,249,0
1,1,固定電話通信料,1261,0.3,1.4,1145,0.4,1061,0.4,1396,0.5,1102,0.3,1076,0.2,1651,0.3,1397,0.2
1,1,携帯電話通信料,12822,3.2,12.7,8897,3.2,12283,4.3,11894,4.4,12117,3.1,14052,2.8,13997,2.6,16439,2.8
1,1,ＮＨＫ放送受信料,843,0.2,-13.4,401,0.1,1104,0.4,1305,0.5,833,0.2,259,0.1,1647,0.3,358,0.1
1,1,ケーブルテレビ放送受信料,992,0.2,12.7,885,0.3,1214,0.4,1033,0.4,916,0.2,842,0.2,825,0.2,1228,0.2
1,1,他の放送受信料,130,0,13,13,0,162,0.1,64,0,59,0,183,0,283,0.1,142,0
1,1,国公立小学校,89,0,-35.5,13,0,-,-,69,0,-,-,101,0,136,0,304,0.1
1,1,国公立中学校,339,0.1,...,-,-,129,0,837,0.3,101,0,-,-,376,0.1,937,0.2
1,1,国公立高校,511,0.1,5.6,-,-,-,-,133,0,-,-,1869,0.4,1161,0.2,377,0.1
1,1,国公立大学,2008,0.5,514.1,-,-,-,-,-,-,-,-,-,-,14029,2.7,-,-
1,1,たばこ,1509,0.4,87.9,816,0.3,1792,0.6,1016,0.4,1665,0.4,2058,0.4,2168,0.4,1030,0.2
2,0,準公共料金等,42985,10.6,3.8,17599,6.4,32106,11.2,29722,11.1,28661,7.3,112536,22.8,18632,3.5,60005,10.1
2,1,牛乳,1299,0.3,-15,1089,0.4,762,0.3,1255,0.5,1318,0.3,1338,0.3,1456,0.3,1871,0.3
2,1,灯油,138,0,-46.7,226,0.1,132,0,102,0,234,0.1,19,0,110,0,148,0
2,1,プロパンガス,431,0.1,8.6,57,0,246,0.1,953,0.4,373,0.1,884,0.2,344,0.1,156,0
2,1,理髪料,561,0.1,22,297,0.1,528,0.2,483,0.2,800,0.2,603,0.1,411,0.1,800,0.1
2,1,パーマネント代,102,0,-52.1,-,-,-,-,-,-,220,0.1,133,0,358,0.1,-,-
2,1,洗濯代,605,0.1,-22,361,0.1,897,0.3,480,0.2,246,0.1,850,0.2,461,0.1,928,0.2
2,1,新聞,1752,0.4,-11.8,1812,0.7,1795,0.6,1814,0.7,1293,0.3,1295,0.3,1798,0.3,2464,0.4
2,1,私立小学校,1322,0.3,...,-,-,-,-,-,-,-,-,-,-,-,-,9238,1.6
2,1,私立中学校,631,0.2,468.5,-,-,1604,0.6,-,-,-,-,-,-,-,-,2802,0.5
2,1,私立高校,5610,1.4,346.7,-,-,367,0.1,9745,3.6,9149,2.3,5857,1.2,512,0.1,13661,2.3
2,1,私立大学,10192,2.5,-10.3,1234,0.4,2583,0.9,-,-,-,-,65362,13.2,993,0.2,-,-
2,1,幼児教育費用,948,0.2,-49.1,-,-,208,0.1,1099,0.4,2046,0.5,1181,0.2,1252,0.2,853,0.1
2,1,民営家賃,19238,4.7,-8.8,12523,4.6,22983,8,13791,5.1,12983,3.3,35015,7.1,10938,2.1,25996,4.4
2,1,地代,155,0,33.6,-,-,-,-,-,-,-,-,-,-,-,-,1087,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 3月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
