項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
1,2,0,0,0,実収入以外の受取のその他,528,-,-41.4,278,-,146,-,493,-,317,-,388,-,405,-,1645,-
1,1,0,0,0,繰入金,328662,-,112,134285,-,406823,-,327993,-,231960,-,419822,-,410045,-,366266,-
2,0,0,0,0,支払,1609662,-,14,590265,-,1138005,-,1256443,-,1342736,-,1856766,-,2010089,-,3035556,-
2,1,0,0,0,実支出,537588,-,6.4,260416,-,313594,-,375578,-,468711,-,681659,-,694042,-,958270,-
2,2,0,0,0,生計支出,390625,-,6.9,237660,-,268243,-,297018,-,361869,-,539910,-,490861,-,535083,-
2,3,0,0,0,消費支出,357123,100,4,237660,100,268243,100,297018,100,343016,100,398137,100,447967,100,508398,100
2,4,1,0,0,食料,94234,26.4,0.8,79425,33.4,75987,28.3,83264,28,94248,27.5,95045,23.9,109648,24.5,121273,23.9
2,5,1,1,0,穀類,6977,2,-5.5,6674,2.8,5985,2.2,6396,2.2,7037,2.1,7412,1.9,7504,1.7,7812,1.5
2,6,1,1,1,米類,1626,0.5,-16.7,1704,0.7,1464,0.5,1452,0.5,1789,0.5,1773,0.4,1658,0.4,1570,0.3
2,6,1,1,2,パン,3075,0.9,1.4,2749,1.2,2649,1,2775,0.9,2986,0.9,3319,0.8,3334,0.7,3684,0.7
2,6,1,1,3,麺類,1714,0.5,-4.2,1683,0.7,1409,0.5,1663,0.6,1756,0.5,1769,0.4,1870,0.4,1838,0.4
2,6,1,1,4,他の穀類,562,0.2,-7.6,539,0.2,464,0.2,507,0.2,506,0.1,551,0.1,642,0.1,720,0.1
2,5,1,2,0,魚介類,5956,1.7,0,5818,2.4,5260,2,5301,1.8,5516,1.6,5704,1.4,6484,1.4,7514,1.5
2,6,1,2,1,生鮮魚介,3594,1,0.2,3425,1.4,3192,1.2,3159,1.1,3270,1,3495,0.9,4021,0.9,4559,0.9
2,6,1,2,2,塩干魚介,934,0.3,-6.4,916,0.4,822,0.3,915,0.3,884,0.3,885,0.2,1026,0.2,1081,0.2
2,6,1,2,3,魚肉練製品,549,0.2,4.4,651,0.3,442,0.2,480,0.2,537,0.2,534,0.1,479,0.1,706,0.1
2,6,1,2,4,他の魚介加工品,878,0.2,4,825,0.3,804,0.3,746,0.3,826,0.2,789,0.2,958,0.2,1168,0.2
2,5,1,3,0,肉類,9289,2.6,-3.5,8092,3.4,7607,2.8,8270,2.8,9436,2.8,9543,2.4,10514,2.3,11491,2.3
2,6,1,3,1,生鮮肉,7608,2.1,-4.1,6667,2.8,6173,2.3,6710,2.3,7632,2.2,7866,2,8726,1.9,9429,1.9
2,6,1,3,2,加工肉,1681,0.5,-0.5,1425,0.6,1434,0.5,1561,0.5,1804,0.5,1677,0.4,1788,0.4,2062,0.4
2,5,1,4,0,乳卵類,4489,1.3,-5.5,3707,1.6,4005,1.5,4132,1.4,4525,1.3,4533,1.1,4953,1.1,5535,1.1
2,6,1,4,1,牛乳,1347,0.4,-5.5,1088,0.5,1014,0.4,1082,0.4,1437,0.4,1612,0.4,1534,0.3,1639,0.3
2,6,1,4,2,乳製品,2283,0.6,-6.5,1770,0.7,2291,0.9,2244,0.8,2216,0.6,2046,0.5,2483,0.6,2928,0.6
2,6,1,4,3,卵,860,0.2,-2.5,849,0.4,701,0.3,807,0.3,873,0.3,875,0.2,935,0.2,969,0.2
2,5,1,5,0,野菜・海藻,9623,2.7,-8.2,9858,4.1,8561,3.2,9058,3,9030,2.6,9521,2.4,10354,2.3,10957,2.2
2,6,1,5,1,生鮮野菜,6800,1.9,-9.1,6786,2.9,6129,2.3,6361,2.1,6411,1.9,6770,1.7,7218,1.6,7893,1.6
2,6,1,5,2,乾物・海藻,710,0.2,-10.9,717,0.3,625,0.2,701,0.2,625,0.2,713,0.2,827,0.2,766,0.2
2,6,1,5,3,大豆加工品,1058,0.3,-6.9,1114,0.5,899,0.3,1003,0.3,989,0.3,1040,0.3,1180,0.3,1181,0.2
2,6,1,5,4,他の野菜・海藻加工品,1056,0.3,-0.9,1240,0.5,908,0.3,993,0.3,1005,0.3,997,0.3,1129,0.3,1117,0.2
2,5,1,6,0,果物,3066,0.9,1.8,3088,1.3,2796,1,2875,1,2570,0.7,3115,0.8,3210,0.7,3770,0.7
2,6,1,6,1,生鮮果物,2691,0.8,1.8,2753,1.2,2421,0.9,2599,0.9,2307,0.7,2772,0.7,2694,0.6,3244,0.6
2,6,1,6,2,果物加工品,374,0.1,1.1,334,0.1,375,0.1,276,0.1,263,0.1,343,0.1,516,0.1,526,0.1
2,5,1,7,0,油脂・調味料,4203,1.2,-4.7,3962,1.7,3660,1.4,4041,1.4,4138,1.2,4203,1.1,4669,1,4750,0.9
2,6,1,7,1,油脂,423,0.1,-8.4,381,0.2,402,0.1,393,0.1,416,0.1,461,0.1,462,0.1,444,0.1
2,6,1,7,2,調味料,3780,1.1,-4.3,3581,1.5,3257,1.2,3648,1.2,3722,1.1,3742,0.9,4208,0.9,4307,0.8
2,5,1,8,0,菓子類,8162,2.3,8.5,6827,2.9,6860,2.6,7386,2.5,8141,2.4,8763,2.2,9148,2,9998,2
2,5,1,9,0,調理食品,14605,4.1,15,13262,5.6,12369,4.6,12828,4.3,14325,4.2,14159,3.6,16719,3.7,18330,3.6
2,6,1,9,1,主食的調理食品,6247,1.7,11.3,5544,2.3,5058,1.9,5655,1.9,6028,1.8,6352,1.6,7310,1.6,7759,1.5
2,6,1,9,2,他の調理食品,8358,2.3,18,7719,3.2,7312,2.7,7173,2.4,8297,2.4,7807,2,9409,2.1,10571,2.1
2,5,1,10,0,飲料,5912,1.7,4.3,5056,2.1,4693,1.7,5101,1.7,5899,1.7,5880,1.5,6970,1.6,7702,1.5
2,6,1,10,1,茶類,1267,0.4,5.8,1021,0.4,1060,0.4,1065,0.4,1220,0.4,1334,0.3,1546,0.3,1612,0.3
2,6,1,10,2,コーヒー・ココア,1272,0.4,4.9,1092,0.5,1060,0.4,1074,0.4,1227,0.4,1142,0.3,1563,0.3,1768,0.3
2,6,1,10,3,他の飲料,3373,0.9,3.5,2943,1.2,2572,1,2962,1,3451,1,3405,0.9,3861,0.9,4323,0.9
2,5,1,11,0,酒類,4914,1.4,9.9,3814,1.6,4286,1.6,3716,1.3,5316,1.5,4147,1,6502,1.5,6657,1.3
2,5,1,12,0,外食,17039,4.8,-2.6,9268,3.9,9906,3.7,14160,4.8,18314,5.3,18065,4.5,22621,5,26757,5.3
2,6,1,12,1,一般外食,15709,4.4,-4.6,8878,3.7,9230,3.4,12675,4.3,16705,4.9,16202,4.1,21029,4.7,25123,4.9
2,6,1,12,2,学校給食,1330,0.4,28.3,390,0.2,676,0.3,1485,0.5,1609,0.5,1863,0.5,1591,0.4,1633,0.3
2,4,2,0,0,住居,29001,8.1,-0.8,17191,7.2,30314,11.3,25220,8.5,28110,8.2,24125,6.1,34130,7.6,43649,8.6
2,5,2,1,0,家賃地代,19647,5.5,-11.2,10333,4.3,23171,8.6,20309,6.8,20541,6,17628,4.4,28376,6.3,17356,3.4
2,5,2,2,0,設備修繕・維持,9354,2.6,31.9,6858,2.9,7143,2.7,4911,1.7,7569,2.2,6497,1.6,5754,1.3,26293,5.2
2,6,2,2,1,設備材料,2733,0.8,3.9,979,0.4,2290,0.9,2003,0.7,5302,1.5,1796,0.5,2756,0.6,4053,0.8
2,6,2,2,2,工事その他のサービス,6621,1.9,48.3,5879,2.5,4852,1.8,2908,1,2267,0.7,4701,1.2,2999,0.7,22240,4.4
2,4,3,0,0,光熱・水道,19528,5.5,-5.7,15555,6.5,17432,6.5,20311,6.8,19258,5.6,21320,5.4,21983,4.9,21561,4.2
2,5,3,1,0,電気代,8724,2.4,-7.8,6884,2.9,7805,2.9,9010,3,8482,2.5,10009,2.5,9788,2.2,9339,1.8
2,5,3,2,0,ガス代,5305,1.5,-6.7,4279,1.8,4822,1.8,5321,1.8,5172,1.5,5749,1.4,6226,1.4,5909,1.2
2,5,3,3,0,他の光熱,164,0,-7.3,204,0.1,176,0.1,145,0,151,0,150,0,172,0,172,0
2,5,3,4,0,上下水道料,5336,1.5,-1.1,4188,1.8,4629,1.7,5834,2,5454,1.6,5412,1.4,5798,1.3,6142,1.2
2,4,4,0,0,家具・家事用品,14807,4.1,2,9431,4,10741,4,12413,4.2,15142,4.4,16137,4.1,17250,3.9,22579,4.4
2,5,4,1,0,家庭用耐久財,5034,1.4,2.3,2456,1,3318,1.2,3819,1.3,3738,1.1,5715,1.4,7096,1.6,9225,1.8
2,6,4,1,1,家事用耐久財,2613,0.7,-2.1,925,0.4,1828,0.7,1991,0.7,2363,0.7,3463,0.9,4081,0.9,3765,0.7
2,6,4,1,2,冷暖房用器具,1608,0.5,18.8,1110,0.5,1111,0.4,1343,0.5,810,0.2,964,0.2,1730,0.4,4071,0.8
2,6,4,1,3,一般家具,813,0.2,-9.6,421,0.2,379,0.1,485,0.2,565,0.2,1288,0.3,1285,0.3,1389,0.3
2,5,4,2,0,室内装備・装飾品,1183,0.3,46,639,0.3,742,0.3,734,0.2,2690,0.8,974,0.2,800,0.2,1755,0.3
2,5,4,3,0,寝具類,1226,0.3,20.7,401,0.2,728,0.3,649,0.2,954,0.3,1963,0.5,1357,0.3,2459,0.5
2,5,4,4,0,家事雑貨,3222,0.9,2.5,2548,1.1,2496,0.9,2868,1,3464,1,3444,0.9,3461,0.8,4287,0.8
2,5,4,5,0,家事用消耗品,3587,1,-8.6,3083,1.3,3233,1.2,3744,1.3,3601,1,3474,0.9,3852,0.9,4064,0.8
2,5,4,6,0,家事サービス,556,0.2,-20.2,304,0.1,224,0.1,599,0.2,695,0.2,567,0.1,684,0.2,790,0.2
2,4,5,0,0,被服及び履物,13032,3.6,-1.4,8414,3.5,7536,2.8,10476,3.5,12914,3.8,13187,3.3,15922,3.6,22862,4.5
2,5,5,1,0,和服,118,0,-31,587,0.2,16,0,24,0,41,0,16,0,62,0,121,0
2,5,5,2,0,洋服,5608,1.6,1.3,3153,1.3,2790,1,4786,1.6,5191,1.5,5907,1.5,6736,1.5,10844,2.1
2,6,5,2,1,男子用洋服,1787,0.5,23.3,759,0.3,709,0.3,1505,0.5,1346,0.4,2258,0.6,2616,0.6,3346,0.7
2,6,5,2,2,婦人用洋服,3059,0.9,-5.6,2143,0.9,1716,0.6,2542,0.9,2992,0.9,3069,0.8,3416,0.8,5646,1.1
2,6,5,2,3,子供用洋服,761,0.2,-10.2,251,0.1,365,0.1,740,0.2,853,0.2,579,0.1,704,0.2,1851,0.4
2,5,5,3,0,シャツ・セーター類,2370,0.7,1.4,1565,0.7,1455,0.5,1757,0.6,2423,0.7,2325,0.6,2942,0.7,4135,0.8
2,6,5,3,1,男子用シャツ・セーター類,817,0.2,14.4,486,0.2,439,0.2,624,0.2,840,0.2,840,0.2,1052,0.2,1411,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1303,0.4,-4.3,991,0.4,872,0.3,827,0.3,1306,0.4,1201,0.3,1620,0.4,2330,0.5
2,6,5,3,3,子供用シャツ・セーター類,251,0.1,-4.6,88,0,143,0.1,305,0.1,277,0.1,283,0.1,271,0.1,394,0.1
2,5,5,4,0,下着類,1160,0.3,11.9,686,0.3,847,0.3,981,0.3,1373,0.4,1139,0.3,1263,0.3,1807,0.4
2,6,5,4,1,男子用下着類,285,0.1,5.2,235,0.1,218,0.1,244,0.1,257,0.1,316,0.1,275,0.1,440,0.1
2,6,5,4,2,婦人用下着類,675,0.2,16,398,0.2,468,0.2,530,0.2,869,0.3,654,0.2,744,0.2,1057,0.2
2,6,5,4,3,子供用下着類,200,0.1,9.3,53,0,160,0.1,207,0.1,248,0.1,169,0,245,0.1,311,0.1
2,5,5,5,0,生地・糸類,122,0,-25.6,86,0,102,0,148,0,81,0,69,0,86,0,275,0.1
2,5,5,6,0,他の被服,950,0.3,1.8,636,0.3,684,0.3,788,0.3,995,0.3,756,0.2,981,0.2,1793,0.4
2,5,5,7,0,履物類,1905,0.5,4.6,1192,0.5,1074,0.4,1398,0.5,1981,0.6,2181,0.5,2743,0.6,2719,0.5
2,5,5,8,0,被服関連サービス,798,0.2,-34.6,509,0.2,567,0.2,595,0.2,829,0.2,796,0.2,1108,0.2,1168,0.2
2,4,6,0,0,保健医療,16713,4.7,1.7,12930,5.4,12963,4.8,14176,4.8,18944,5.5,14523,3.6,19890,4.4,23283,4.6
2,5,6,1,0,医薬品,2556,0.7,0.8,2633,1.1,2269,0.8,2529,0.9,2575,0.8,2319,0.6,2760,0.6,2768,0.5
2,5,6,2,0,健康保持用摂取品,988,0.3,-16.5,805,0.3,947,0.4,707,0.2,847,0.2,857,0.2,874,0.2,1890,0.4
2,5,6,3,0,保健医療用品・器具,3574,1,-8.6,2154,0.9,3058,1.1,3105,1,3656,1.1,4039,1,4526,1,4503,0.9
2,5,6,4,0,保健医療サービス,9596,2.7,8.9,7337,3.1,6688,2.5,7836,2.6,11866,3.5,7307,1.8,11730,2.6,14122,2.8
2,4,7,0,0,交通・通信,43119,12.1,9.9,29345,12.3,41926,15.6,30651,10.3,39015,11.4,54681,13.7,56144,12.5,49012,9.6
2,5,7,1,0,交通,8175,2.3,-0.9,4525,1.9,5915,2.2,5993,2,7173,2.1,9359,2.4,11097,2.5,13087,2.6
2,5,7,2,0,自動車等関係費,20796,5.8,28.4,14684,6.2,23779,8.9,10998,3.7,16927,4.9,29868,7.5,28598,6.4,19797,3.9
2,6,7,2,1,自動車等購入,7461,2.1,74.9,5833,2.5,15076,5.6,-,-,2737,0.8,15773,4,12240,2.7,-,-
2,6,7,2,2,自転車購入,807,0.2,14.3,640,0.3,275,0.1,1239,0.4,1036,0.3,794,0.2,431,0.1,1288,0.3
2,6,7,2,3,自動車等維持,12529,3.5,11.6,8211,3.5,8428,3.1,9759,3.3,13155,3.8,13302,3.3,15927,3.6,18509,3.6
2,5,7,3,0,通信,14148,4,-4.4,10136,4.3,12232,4.6,13660,4.6,14915,4.3,15454,3.9,16449,3.7,16128,3.2
2,4,8,0,0,教育,29384,8.2,2.7,10375,4.4,13744,5.1,25472,8.6,30393,8.9,46575,11.7,37923,8.5,43213,8.5
2,5,8,1,0,授業料等,21160,5.9,-0.5,8326,3.5,11472,4.3,19496,6.6,24535,7.2,37358,9.4,25330,5.7,23911,4.7
2,5,8,2,0,教科書・学習参考教材,451,0.1,10,156,0.1,387,0.1,310,0.1,512,0.1,831,0.2,602,0.1,397,0.1
2,5,8,3,0,補習教育,7773,2.2,12.4,1893,0.8,1886,0.7,5667,1.9,5346,1.6,8385,2.1,11991,2.7,18905,3.7
2,4,9,0,0,教養娯楽,36710,10.3,6.1,21236,8.9,22690,8.5,29858,10.1,37690,11,35812,9,44367,9.9,64696,12.7
2,5,9,1,0,教養娯楽用耐久財,4378,1.2,8.8,1242,0.5,2094,0.8,4078,1.4,5566,1.6,4709,1.2,5417,1.2,7719,1.5
2,5,9,2,0,教養娯楽用品,8773,2.5,5.3,5872,2.5,6037,2.3,7316,2.5,7719,2.3,9178,2.3,10114,2.3,15134,3
2,5,9,3,0,書籍・他の印刷物,3317,0.9,-8.3,3078,1.3,2789,1,2608,0.9,2748,0.8,2932,0.7,4180,0.9,4872,1
2,5,9,4,0,教養娯楽サービス,20242,5.7,8.7,11044,4.6,11770,4.4,15857,5.3,21657,6.3,18993,4.8,24657,5.5,36970,7.3
2,6,9,4,1,宿泊料,2676,0.7,38.9,990,0.4,1038,0.4,1789,0.6,2426,0.7,1729,0.4,4167,0.9,6373,1.3
2,6,9,4,2,パック旅行費,1290,0.4,-21.2,712,0.3,375,0.1,696,0.2,891,0.3,575,0.1,1800,0.4,3819,0.8
2,6,9,4,3,月謝類,5362,1.5,7.9,1785,0.8,2809,1,3803,1.3,5693,1.7,5876,1.5,6148,1.4,11228,2.2
2,6,9,4,4,他の教養娯楽サービス,10913,3.1,8.2,7557,3.2,7548,2.8,9568,3.2,12646,3.7,10813,2.7,12542,2.8,15551,3.1
2,4,10,0,0,その他の消費支出,60594,17,13.4,33759,14.2,34909,13,45176,15.2,47300,13.8,76734,19.3,90709,20.2,96269,18.9
2,5,10,1,0,諸雑費,32743,9.2,20.2,18649,7.8,17210,6.4,24502,8.2,26007,7.6,47295,11.9,49306,11,46577,9.2
2,6,10,1,1,理美容サービス,4317,1.2,12.2,2160,0.9,2760,1,4095,1.4,4067,1.2,4401,1.1,6302,1.4,6483,1.3
2,6,10,1,2,理美容用品,5785,1.6,-7.6,4129,1.7,4464,1.7,5710,1.9,5830,1.7,5746,1.4,6793,1.5,7830,1.5
2,6,10,1,3,身の回り用品,3383,0.9,32.6,3772,1.6,1444,0.5,1624,0.5,2260,0.7,3789,1,4512,1,6187,1.2
2,6,10,1,4,たばこ,1145,0.3,-11.7,995,0.4,1076,0.4,1037,0.3,1292,0.4,1610,0.4,1301,0.3,719,0.1
2,6,10,1,5,他の諸雑費,18113,5.1,36.3,7593,3.2,7465,2.8,12036,4.1,12558,3.7,31748,8,30399,6.8,25358,5
2,5,10,2,0,こづかい,8093,2.3,-14.4,2795,1.2,5074,1.9,6581,2.2,6655,1.9,10927,2.7,9655,2.2,14870,2.9
2,5,10,3,0,交際費,14452,4,5.3,11623,4.9,11013,4.1,12488,4.2,12061,3.5,12344,3.1,18387,4.1,23157,4.6
2,6,10,3,0,食料,3020,0.8,0.8,2658,1.1,1848,0.7,2491,0.8,2378,0.7,1914,0.5,4856,1.1,4952,1
2,6,10,3,0,家具・家事用品,216,0.1,-10.4,133,0.1,185,0.1,159,0.1,193,0.1,210,0.1,304,0.1,318,0.1
2,6,10,3,0,被服及び履物,316,0.1,-14.4,398,0.2,461,0.2,183,0.1,369,0.1,209,0.1,221,0,368,0.1
2,6,10,3,0,教養娯楽,694,0.2,37.4,1156,0.5,933,0.3,287,0.1,668,0.2,374,0.1,827,0.2,678,0.1
2,6,10,3,0,他の物品サービス,558,0.2,29.8,206,0.1,181,0.1,178,0.1,399,0.1,492,0.1,1597,0.4,818,0.2
2,6,10,3,6,贈与金,4073,1.1,6.1,3808,1.6,3305,1.2,4710,1.6,2821,0.8,3370,0.8,3799,0.8,6627,1.3
2,6,10,3,7,他の交際費,5575,1.6,4.3,3264,1.4,4099,1.5,4479,1.5,5234,1.5,5774,1.5,6783,1.5,9396,1.8
2,5,10,4,0,仕送り金,5307,1.5,76.7,692,0.3,1612,0.6,1604,0.5,2577,0.8,6168,1.5,13362,3,11664,2.3
2,3,0,0,0,土地家屋購入,33501,-,53.5,-,-,-,-,-,-,18853,-,141774,-,42894,-,26685,-
2,3,0,0,0,（再掲）教育関係費,36253,10.2,10.3,11662,4.9,15740,5.9,29952,10.1,35168,10.3,55319,13.9,54156,12.1,54592,10.7
2,3,0,0,0,（再掲）教養娯楽関係費,40391,11.3,8.6,24631,10.4,25420,9.5,32001,10.8,41126,12,39704,10,49153,11,69859,13.7
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,9379,2.6,37.1,4500,1.9,4916,1.8,6314,2.1,5398,1.6,9538,2.4,17161,3.8,18292,3.6
2,3,0,0,0,（再掲）経常消費支出,243633,68.2,-2.1,179151,75.4,197605,73.7,222622,75,245693,71.6,251143,63.1,289904,64.7,318518,62.7
2,3,0,0,0,（再掲）情報通信関係費,17792,5,-2.6,12821,5.4,15508,5.8,17923,6,19559,5.7,19543,4.9,20097,4.5,19088,3.8
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,311282,87.2,2.7,210136,88.4,217937,81.2,265484,89.4,306771,89.4,348702,87.6,384435,85.8,446458,87.8
2,2,0,0,0,その他の実支出,146964,-,5,22756,-,45351,-,78559,-,106842,-,141749,-,203180,-,423187,-
2,3,0,0,0,直接税,70370,-,4.7,10206,-,15756,-,30480,-,44871,-,60583,-,95659,-,231419,-
2,4,0,0,0,勤労所得税,34059,-,3,940,-,3481,-,7759,-,12958,-,21210,-,40220,-,149009,-
2,4,0,0,0,個人住民税,27946,-,1.5,2477,-,7854,-,16387,-,25310,-,32232,-,46358,-,64890,-
2,4,0,0,0,他の税,8365,-,26.6,6789,-,4421,-,6335,-,6602,-,7142,-,9081,-,17520,-
2,3,0,0,0,社会保険料,76565,-,5.4,12549,-,29587,-,48025,-,61971,-,81133,-,107427,-,191755,-
2,4,0,0,0,公的年金保険料,46511,-,5.9,4086,-,17657,-,29739,-,38952,-,50412,-,66550,-,116124,-
2,4,0,0,0,健康保険料,24167,-,2.9,5494,-,9336,-,15025,-,18901,-,24713,-,33490,-,61032,-
2,4,0,0,0,介護保険料,4374,-,15.7,2851,-,2101,-,2408,-,2913,-,4440,-,5213,-,10480,-
2,4,0,0,0,他の社会保険料,1514,-,4.8,117,-,493,-,853,-,1205,-,1568,-,2174,-,4119,-
2,3,0,0,0,その他,28,-,-50,1,-,8,-,54,-,0,-,32,-,94,-,13,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),768437,-,-0.6,224450,-,428244,-,577761,-,668138,-,775651,-,952827,-,1730619,-
2,2,0,0,0,預貯金,580119,-,0.9,162441,-,321730,-,408830,-,480522,-,562108,-,702433,-,1399160,-
2,2,0,0,0,保険料,25300,-,2.5,7668,-,12064,-,25131,-,24276,-,30712,-,30476,-,47068,-
2,3,0,0,0,個人・企業年金保険料,5399,-,-16.2,492,-,1915,-,2694,-,4055,-,6170,-,7254,-,15073,-
2,3,0,0,0,他の保険料,19901,-,9.1,7176,-,10149,-,22437,-,20221,-,24542,-,23222,-,31995,-
2,2,0,0,0,有価証券購入,4265,-,-46.9,192,-,593,-,1471,-,3458,-,4472,-,6017,-,13482,-
