項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,歯科診療代,3803,1,93.9,340,0.3,744,0.4,2352,1,3080,1.1,1021,0.3,5053,1.1,13999,1.5
1,1,出産入院料,262,0.1,...,-,-,-,-,-,-,-,-,1824,0.5,-,-,-,-
1,1,他の入院料,1254,0.3,-44.2,-,-,-,-,-,-,866,0.3,-,-,689,0.2,7202,0.8
1,1,鉄道運賃,2481,0.7,32,248,0.2,540,0.3,1340,0.6,1604,0.6,1504,0.4,3406,0.8,8700,0.9
1,1,鉄道通学定期代,347,0.1,70.1,-,-,-,-,85,0,391,0.1,913,0.3,258,0.1,776,0.1
1,1,鉄道通勤定期代,1846,0.5,-33,128,0.1,-,-,2098,0.9,330,0.1,3141,0.9,3099,0.7,4089,0.4
1,1,バス代,258,0.1,9.8,27,0,218,0.1,210,0.1,272,0.1,476,0.1,241,0.1,360,0
1,1,バス通学定期代,30,0,500,-,-,-,-,-,-,-,-,-,-,140,0,69,0
1,1,バス通勤定期代,99,0,-42.8,-,-,-,-,7,0,29,0,410,0.1,-,-,242,0
1,1,タクシー代,621,0.2,-1.3,54,0.1,1028,0.6,149,0.1,205,0.1,768,0.2,687,0.2,1449,0.2
1,1,航空運賃,303,0.1,222.3,-,-,-,-,-,-,262,0.1,542,0.2,862,0.2,455,0
1,1,郵便料,233,0.1,1.7,55,0.1,186,0.1,281,0.1,218,0.1,211,0.1,290,0.1,392,0
1,1,固定電話通信料,1706,0.5,-8.6,980,0.9,1256,0.7,1832,0.8,1721,0.6,2320,0.7,2045,0.5,1784,0.2
1,1,携帯電話通信料,11026,3,13.7,3507,3.3,8135,4.6,10112,4.4,12111,4.3,13847,4,14138,3.1,15291,1.6
1,1,ＮＨＫ放送受信料,1040,0.3,12.4,299,0.3,938,0.5,632,0.3,1616,0.6,1596,0.5,1411,0.3,791,0.1
1,1,ケーブルテレビ放送受信料,1298,0.4,15,670,0.6,773,0.4,1180,0.5,1825,0.7,1941,0.6,1359,0.3,1339,0.1
1,1,他の放送受信料,236,0.1,21,18,0,131,0.1,49,0,186,0.1,422,0.1,340,0.1,502,0.1
1,1,国公立小学校,48,0,-40,-,-,3,0,156,0.1,2,0,39,0,74,0,62,0
1,1,国公立中学校,190,0.1,222,50,0,50,0,-,-,70,0,445,0.1,208,0,504,0.1
1,1,国公立高校,275,0.1,-3.8,-,-,-,-,71,0,-,-,-,-,629,0.1,1225,0.1
1,1,国公立大学,1083,0.3,529.7,-,-,-,-,-,-,-,-,-,-,-,-,7550,0.8
1,1,たばこ,1136,0.3,56.5,1174,1.1,871,0.5,562,0.2,1947,0.7,939,0.3,1610,0.4,862,0.1
2,0,準公共料金等,30057,8.3,5.6,6104,5.7,12432,7,12712,5.6,21164,7.6,21165,6.1,27238,6,109245,11.6
2,1,牛乳,1320,0.4,-18.1,786,0.7,1315,0.7,1152,0.5,1467,0.5,1265,0.4,1571,0.3,1683,0.2
2,1,灯油,289,0.1,-29.3,638,0.6,102,0.1,293,0.1,309,0.1,143,0,379,0.1,163,0
2,1,プロパンガス,609,0.2,32.7,442,0.4,875,0.5,669,0.3,266,0.1,976,0.3,938,0.2,92,0
2,1,理髪料,514,0.1,14.5,140,0.1,430,0.2,434,0.2,387,0.1,547,0.2,587,0.1,1070,0.1
2,1,パーマネント代,258,0.1,0,-,-,297,0.2,502,0.2,302,0.1,282,0.1,360,0.1,62,0
2,1,洗濯代,577,0.2,-2,59,0.1,336,0.2,225,0.1,644,0.2,650,0.2,940,0.2,1184,0.1
2,1,新聞,2556,0.7,1.5,1500,1.4,2435,1.4,2661,1.2,2062,0.7,3132,0.9,3213,0.7,2881,0.3
2,1,私立小学校,713,0.2,...,-,-,-,-,-,-,-,-,-,-,862,0.2,4112,0.4
2,1,私立中学校,340,0.1,486.2,-,-,-,-,-,-,-,-,-,-,-,-,2372,0.3
2,1,私立高校,3171,0.9,142.1,-,-,-,-,-,-,-,-,-,-,277,0.1,21842,2.3
2,1,私立大学,5944,1.6,-5,-,-,-,-,-,-,2072,0.7,2355,0.7,2158,0.5,34898,3.7
2,1,幼児教育費用,547,0.2,-44.7,-,-,227,0.1,1057,0.5,576,0.2,233,0.1,853,0.2,877,0.1
2,1,民営家賃,12483,3.4,-4.7,2223,2.1,5822,3.3,5358,2.3,12255,4.4,10210,2.9,14512,3.2,36916,3.9
2,1,地代,736,0.2,57.9,317,0.3,594,0.3,360,0.2,824,0.3,1372,0.4,588,0.1,1094,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 3月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
