項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,他の入院料,2550,0.8,161.5,472,0.2,1219,0.5,-,-,-,-,-,-,5501,1.6,10484,1.9
1,1,鉄道運賃,1295,0.4,-74.6,1604,0.7,750,0.3,760,0.3,1138,0.4,1183,0.3,1682,0.5,1947,0.4
1,1,鉄道通学定期代,314,0.1,22.7,-,-,175,0.1,-,-,-,-,119,0,1414,0.4,487,0.1
1,1,鉄道通勤定期代,2446,0.7,-27.1,133,0.1,1945,0.8,2049,0.9,828,0.3,3524,0.9,3959,1.1,4617,0.8
1,1,バス代,284,0.1,-41.3,224,0.1,284,0.1,542,0.2,221,0.1,195,0.1,243,0.1,279,0.1
1,1,バス通学定期代,97,0,64.4,-,-,-,-,-,-,44,0,49,0,-,-,576,0.1
1,1,バス通勤定期代,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,370,0.1,-59.2,321,0.1,286,0.1,-,-,376,0.1,90,0,415,0.1,1088,0.2
1,1,航空運賃,229,0.1,-63.3,-,-,-,-,204,0.1,719,0.2,-,-,-,-,668,0.1
1,1,郵便料,404,0.1,-16.4,299,0.1,254,0.1,409,0.2,171,0.1,807,0.2,381,0.1,508,0.1
1,1,固定電話通信料,1208,0.4,-9,1410,0.6,925,0.4,1323,0.6,1215,0.4,1304,0.3,1109,0.3,1174,0.2
1,1,携帯電話通信料,11641,3.5,-2.8,6177,2.6,10092,3.9,12303,5.1,14630,4.6,12589,3.4,11454,3.3,14145,2.6
1,1,ＮＨＫ放送受信料,834,0.3,58,469,0.2,880,0.3,534,0.2,1133,0.4,635,0.2,1613,0.5,579,0.1
1,1,ケーブルテレビ放送受信料,896,0.3,6.4,896,0.4,1305,0.5,728,0.3,723,0.2,1024,0.3,543,0.2,1045,0.2
1,1,他の放送受信料,205,0.1,58.9,157,0.1,160,0.1,95,0,323,0.1,87,0,367,0.1,246,0
1,1,国公立小学校,243,0.1,-17.1,139,0.1,-,-,310,0.1,307,0.1,266,0.1,342,0.1,339,0.1
1,1,国公立中学校,306,0.1,93.7,139,0.1,-,-,71,0,590,0.2,792,0.2,450,0.1,104,0
1,1,国公立高校,468,0.1,131.7,-,-,-,-,175,0.1,2317,0.7,556,0.1,-,-,229,0
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,1358,0.4,88.9,478,0.2,768,0.3,1330,0.6,1416,0.4,1798,0.5,1901,0.6,1803,0.3
2,0,準公共料金等,34049,10.3,-11.1,13861,5.9,18638,7.3,27676,11.6,27885,8.8,61695,16.5,30596,8.9,57430,10.5
2,1,牛乳,1237,0.4,-2.2,899,0.4,889,0.3,1154,0.5,1121,0.4,1801,0.5,1085,0.3,1701,0.3
2,1,灯油,428,0.1,-0.9,696,0.3,741,0.3,307,0.1,270,0.1,458,0.1,437,0.1,96,0
2,1,プロパンガス,562,0.2,5.2,296,0.1,491,0.2,915,0.4,305,0.1,959,0.3,979,0.3,-,-
2,1,理髪料,318,0.1,-25.5,36,0,378,0.1,57,0,95,0,288,0.1,432,0.1,926,0.2
2,1,パーマネント代,123,0,-25.5,299,0.1,-,-,-,-,359,0.1,-,-,211,0.1,-,-
2,1,洗濯代,373,0.1,-31.8,1095,0.5,133,0.1,70,0,533,0.2,91,0,290,0.1,413,0.1
2,1,新聞,1441,0.4,-24.7,1765,0.8,1440,0.6,954,0.4,846,0.3,1095,0.3,1444,0.4,2523,0.5
2,1,私立小学校,227,0.1,-67.1,-,-,-,-,-,-,-,-,-,-,-,-,1563,0.3
2,1,私立中学校,2338,0.7,-42.4,-,-,-,-,3182,1.3,3700,1.2,3921,1,2771,0.8,2779,0.5
2,1,私立高校,4034,1.2,-34,-,-,-,-,855,0.4,1326,0.4,9810,2.6,6015,1.7,10105,1.8
2,1,私立大学,4807,1.5,67,877,0.4,-,-,1599,0.7,838,0.3,21867,5.8,3044,0.9,5420,1
2,1,幼児教育費用,897,0.3,-57.1,-,-,1133,0.4,1929,0.8,1741,0.5,1014,0.3,465,0.1,-,-
2,1,民営家賃,16996,5.1,5.3,7020,3,13433,5.2,16653,7,16752,5.3,20392,5.5,13422,3.9,30919,5.6
2,1,地代,267,0.1,-74.3,878,0.4,-,-,-,-,-,-,-,-,-,-,984,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 1月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
