区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,478,0.1,-20.1,53,0.1,104,0.1,44,0,486,0.2,103,0,759,0.2,1793,0.2
2,4,サービス,24701,7.5,-3.2,4000,3.9,8110,4.8,10775,5,16791,6.4,16283,5.1,22339,5.5,94303,11.3
2,0,光熱・水道（非耐久財）,25949,7.8,-1.3,13539,13.1,21983,13,25424,11.7,28836,11,27986,8.8,31278,7.7,32552,3.9
2,0,家具・家事用品,15292,4.6,29.4,3563,3.4,6327,3.7,8479,3.9,6790,2.6,14786,4.6,20805,5.1,46105,5.5
2,1,耐久財,7222,2.2,76.3,489,0.5,1460,0.9,1568,0.7,586,0.2,6383,2,8587,2.1,31344,3.7
2,2,半耐久財,4178,1.3,29.3,1309,1.3,1567,0.9,3444,1.6,2395,0.9,3939,1.2,7698,1.9,8862,1.1
2,3,非耐久財,3407,1,-12.1,1663,1.6,2968,1.8,2768,1.3,3460,1.3,4071,1.3,4140,1,4763,0.6
2,4,サービス,485,0.1,-21.1,101,0.1,331,0.2,698,0.3,349,0.1,392,0.1,379,0.1,1136,0.1
2,0,被服及び履物,13315,4,18.6,2071,2,4369,2.6,6418,2.9,9012,3.5,12615,4,22906,5.6,35700,4.3
2,2,半耐久財,12544,3.8,21.8,2012,1.9,3943,2.3,6182,2.8,8258,3.2,11924,3.7,21475,5.3,33901,4
2,4,サービス,771,0.2,-16.6,59,0.1,425,0.3,235,0.1,754,0.3,691,0.2,1431,0.4,1799,0.2
2,0,保健医療,20557,6.2,17,4867,4.7,11035,6.5,13873,6.4,17395,6.7,18799,5.9,28612,7,49178,5.9
2,1,耐久財,1459,0.4,14.8,123,0.1,737,0.4,1254,0.6,1055,0.4,772,0.2,3256,0.8,3009,0.4
2,2,半耐久財,874,0.3,181.9,83,0.1,113,0.1,258,0.1,191,0.1,102,0,702,0.2,4654,0.6
2,3,非耐久財,6549,2,6.8,2314,2.2,6141,3.6,5393,2.5,5737,2.2,8589,2.7,9461,2.3,8180,1
2,4,サービス,11675,3.5,18.4,2346,2.3,4044,2.4,6967,3.2,10411,4,9336,2.9,15192,3.7,33336,4
2,0,交通・通信,46203,13.9,54.2,6382,6.2,16607,9.8,24282,11.2,32908,12.6,42732,13.4,50055,12.2,149923,17.9
2,1,耐久財,13557,4.1,624.6,2,0,17,0,43,0,4155,1.6,3186,1,6636,1.6,80588,9.6
2,2,半耐久財,2752,0.8,110.4,15,0,456,0.3,115,0.1,164,0.1,3108,1,2047,0.5,13299,1.6
2,3,非耐久財,2239,0.7,21.9,481,0.5,643,0.4,2485,1.1,2392,0.9,2830,0.9,3172,0.8,3656,0.4
2,4,サービス,27654,8.3,10.9,5884,5.7,15490,9.2,21639,9.9,26196,10,33609,10.6,38200,9.3,52379,6.2
2,0,教育,19523,5.9,29.2,50,0,966,0.6,2890,1.3,3755,1.4,7030,2.2,11807,2.9,109755,13.1
2,3,非耐久財,711,0.2,-20.4,-,-,170,0.1,399,0.2,871,0.3,708,0.2,681,0.2,2142,0.3
2,4,サービス,18812,5.7,32.4,50,0,795,0.5,2491,1.1,2883,1.1,6322,2,11126,2.7,107614,12.8
2,0,教養娯楽,35035,10.6,8.6,7357,7.1,15978,9.4,22806,10.5,27004,10.3,36948,11.6,48319,11.8,86534,10.3
2,1,耐久財,4645,1.4,17.7,55,0.1,686,0.4,444,0.2,1151,0.4,328,0.1,5282,1.3,24491,2.9
2,2,半耐久財,4906,1.5,30.4,756,0.7,1510,0.9,3891,1.8,2883,1.1,4182,1.3,9904,2.4,11176,1.3
2,3,非耐久財,6572,2,-8.1,3199,3.1,5213,3.1,6389,2.9,4947,1.9,8964,2.8,9360,2.3,7892,0.9
2,4,サービス,18913,5.7,8.7,3347,3.2,8568,5.1,12083,5.6,18023,6.9,23475,7.4,23773,5.8,42975,5.1
2,0,諸雑費,31828,9.6,11.1,7401,7.1,15218,9,19499,9,26992,10.3,39755,12.5,46315,11.3,67382,8
2,1,耐久財,1383,0.4,365.7,180,0.2,399,0.2,366,0.2,74,0,941,0.3,690,0.2,6999,0.8
2,2,半耐久財,3995,1.2,95.1,522,0.5,489,0.3,2256,1,1758,0.7,3184,1,3944,1,15748,1.9
2,3,非耐久財,6611,2,11.5,2786,2.7,3811,2.3,4256,2,7141,2.7,9896,3.1,7958,1.9,10399,1.2
2,4,サービス,19839,6,-2.6,3913,3.8,10519,6.2,12623,5.8,18020,6.9,25734,8.1,33723,8.2,34235,4.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年 3月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
