区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,3,非耐久財,3102,1,-3.2,1480,1.6,2328,1.5,2875,1.4,3626,1.5,3298,1.1,3851,1,4243,0.6
2,4,サービス,1266,0.4,33.1,65,0.1,820,0.5,768,0.4,1104,0.4,559,0.2,1232,0.3,4304,0.6
2,0,被服及び履物,13500,4.5,-7.6,2859,3.1,5463,3.5,9999,5,11713,4.7,15225,5,17108,4.4,32089,4.5
2,2,半耐久財,12850,4.3,-2.1,2780,3,5307,3.4,9334,4.6,11301,4.6,14768,4.8,16070,4.2,30352,4.3
2,4,サービス,650,0.2,-56.2,79,0.1,155,0.1,665,0.3,411,0.2,456,0.1,1038,0.3,1737,0.2
2,0,保健医療,18408,6.1,0.6,5873,6.4,8339,5.4,13394,6.6,17138,6.9,17671,5.8,26919,7,39426,5.5
2,1,耐久財,1191,0.4,9.1,27,0,171,0.1,419,0.2,1056,0.4,1943,0.6,1886,0.5,2832,0.4
2,2,半耐久財,595,0.2,75.5,70,0.1,176,0.1,59,0,118,0,344,0.1,1883,0.5,1502,0.2
2,3,非耐久財,5717,1.9,-2.9,2976,3.3,4108,2.7,5076,2.5,6475,2.6,5798,1.9,6866,1.8,8698,1.2
2,4,サービス,10906,3.6,-0.6,2800,3.1,3884,2.5,7840,3.9,9489,3.8,9586,3.1,16284,4.2,26394,3.7
2,0,交通・通信,36474,12.2,-12.3,7586,8.3,16154,10.4,20283,10.1,28261,11.4,36686,12,47773,12.4,98396,13.8
2,1,耐久財,4057,1.4,-59.5,-,-,394,0.3,21,0,107,0,3185,1,2744,0.7,21944,3.1
2,2,半耐久財,2775,0.9,87.9,160,0.2,647,0.4,440,0.2,648,0.3,648,0.2,2648,0.7,14210,2
2,3,非耐久財,2366,0.8,32.8,923,1,1318,0.9,1868,0.9,2683,1.1,2843,0.9,3674,0.9,3244,0.5
2,4,サービス,27276,9.1,-3.7,6503,7.1,13795,8.9,17954,8.9,24823,10,30010,9.8,38707,10,58998,8.3
2,0,教育,14187,4.7,-17.3,772,0.8,1925,1.2,4376,2.2,4705,1.9,9814,3.2,7598,2,70117,9.9
2,3,非耐久財,126,0,6.8,50,0.1,32,0,-,-,93,0,53,0,300,0.1,357,0.1
2,4,サービス,14061,4.7,-17.4,722,0.8,1893,1.2,4376,2.2,4612,1.9,9761,3.2,7298,1.9,69760,9.8
2,0,教養娯楽,36141,12.1,4.8,6919,7.6,15214,9.8,22289,11.1,27741,11.2,45808,15,54722,14.1,80130,11.3
2,1,耐久財,3067,1,75.7,-,-,58,0,1845,0.9,803,0.3,3232,1.1,1979,0.5,13556,1.9
2,2,半耐久財,4509,1.5,2.2,759,0.8,2034,1.3,3412,1.7,2739,1.1,5864,1.9,8102,2.1,8622,1.2
2,3,非耐久財,5983,2,-3.8,2465,2.7,4576,3,5492,2.7,6930,2.8,6472,2.1,6988,1.8,8937,1.3
2,4,サービス,22582,7.5,2.1,3695,4,8546,5.5,11539,5.7,17270,7,30239,9.9,37654,9.7,49016,6.9
2,0,諸雑費,27736,9.3,10.7,5998,6.6,12113,7.8,18804,9.3,23180,9.4,25669,8.4,39903,10.3,68310,9.6
2,1,耐久財,583,0.2,68.5,21,0,90,0.1,77,0,1018,0.4,884,0.3,261,0.1,1736,0.2
2,2,半耐久財,1493,0.5,-28.5,190,0.2,1085,0.7,1113,0.6,701,0.3,1274,0.4,2987,0.8,3081,0.4
2,3,非耐久財,5881,2,-8.5,2220,2.4,2915,1.9,4498,2.2,5955,2.4,6889,2.3,9108,2.4,9555,1.3
2,4,サービス,19779,6.6,22.2,3566,3.9,8024,5.2,13116,6.5,15506,6.3,16622,5.5,27548,7.1,53938,7.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年11月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
