物質番号,適正管理化学物質名,報告数（件）,使用量（kg）,製造量（kg）,製品としての出荷量（kg）,環境への排出量（kg）,環境への排出量／大気（kg）,環境への排出量／公共用水域（kg）,環境への排出量／その他（kg）,事業所外への移動量（kg）,事業所外への移動量／廃棄物（kg）,事業所外への移動量／廃水(下水道）（kg）
2864,電気めっき業（表面処理鋼材製造業を除く）,154,388070.0,0.0,0.0,3.0,3.0,0.0,0.0,18346.0,18346.0,0.0
2865,金属熱処理業,2,24200.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0
2900,一般機械器具製造業,1,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,電気機械器具製造業（下の業種を除く）,18,300670.0,0.0,0.0,18.0,18.0,0.0,0.0,20590.0,20590.0,0.0
3060,電子応用装置製造業,,,,,,,,,,,
3070,電気計測器製造業,2,30200.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1100.0,0.0
3100,輸送用機械器具製造業（下の業種を除く）,3,40840.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,410.0,0.0
3120,鉄道車両・同部分品製造業,,,,,,,,,,,
3140,船舶製造・修理業・舶用機関製造業,,,,,,,,,,,
3200,精密機械器具製造業（下の業種を除く）,2,4980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,医療用機械器具・医療用品製造業,,,,,,,,,,,
3300,武器製造業,,,,,,,,,,,
3400,その他の製造業,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,電気業,2,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,ガス業,,,,,,,,,,,
3700,熱供給業,1,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,上水道業,,,,,,,,,,,
3830,下水道業,1,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,鉄道業,,,,,,,,,,,
4400,倉庫業,2,18800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,石油卸売業,,,,,,,,,,,
5930,燃料小売業,,,,,,,,,,,
7200,洗濯・理容・浴場業（下の業種を除く）,,,,,,,,,,,
7211,普通洗濯業,,,,,,,,,,,
7213,リネンサプライ業,,,,,,,,,,,
7430,写真業,,,,,,,,,,,
7700,自動車整備業,,,,,,,,,,,
7810,機械修理業,1,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8632,環境計量証明業,3,420.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0
8700,廃棄物処理業（下の業種を除く）,1,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8710,一般廃棄物処理業,17,516100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8716,ごみ処分業,8,101860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8722,産業廃棄物処分業,2,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8724,特別産業廃棄物処分業,,,,,,,,,,,
8800,医療業,2,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,780.0,20.0
9100,教育,7,2963.9,0.0,0.0,12.6,12.6,0.0,0.0,1133.9,1093.9,0.0
9210,自然科学研究所,8,24570.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.6,2011.5,0.1
9999,分類不明,1,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,総計,324,29529276.9,0.0,1241390.0,11120.3,11120.3,0.0,0.0,298122.7,298062.6,20.1
注）事業者（適正管理化学物質年間取扱量100kg以上）から、有効数字2桁（小数点以下第2位を四捨五入し第1位まで）で報告されている。,,,,,,,,,,,,
