表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2019年度　HAPs
摩,東大和市奈良橋,1.072,0.824,0.638,2.638,0.948,1.414,2.401,1.271,1.168,1.806,1.208,0.9,2.638,0.638,1.357,0.747,0.181,0.384
一般,多摩部一般平均,1.081,0.851,0.847,2.766,0.99,1.535,2.289,1.328,1.171,2.028,1.222,0.806,2.895,0.638,1.409,0.82,0.181,0.399
都一般平均,,1.388,1.052,0.98,2.61,0.781,1.434,1.973,2.707,1.412,2.397,1.487,0.868,5.892,0.272,1.591,1.668,0.077,0.45
,京葉道路亀戸,1.062,0.735,0.456,1.443,0.368,0.625,1.802,2.688,1.461,2.573,1.719,0.87,2.688,0.368,1.317,0.761,0.104,0.373
,環八通り八幡山,1.057,0.686,0.57,2.185,0.472,1.299,2.023,2.59,1.325,1.395,1.215,0.917,2.59,0.472,1.311,0.733,0.134,0.371
沿,２地点沿道平均,1.059,0.711,0.513,1.814,0.42,0.962,1.913,2.639,1.393,1.984,1.467,0.894,2.688,0.368,1.314,0.761,0.104,0.372
道,甲州街道大原,1.368,0.718,1.128,3.326,1.386,1.315,2.202,4.001,1.428,2.276,1.505,0.839,4.001,0.718,1.791,1.133,0.203,0.507
,中山道大和町,1.697,0.834,0.681,2.747,0.649,1.595,2.156,3.323,1.543,2.517,1.675,0.949,3.323,0.649,1.697,0.941,0.184,0.481
,４地点沿道平均,1.296,0.743,0.709,2.425,0.719,1.209,2.046,3.151,1.439,2.19,1.528,0.894,4.001,0.368,1.529,1.133,0.104,0.433
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.753,0.576,0.694,1.573,0.608,1.325,1.196,0.822,0.571,0.615,0.75,0.786,1.573,0.571,0.856,0.445,0.162,0.242
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
4,Acrylonitrile,,,,,,,,,　　基準値等　：,,2,μg/m3,(0.906 ppb),,（指針値）,,分子量：,53.1
,,,,,,,,,,　　定量下限値：,,0.15,,(0.07 ppb),,,,換算係数(→ppb）：,0.453
,,2019年度,,,,,,,,　　検出下限値：,,0.05,,(0.03 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.225,0.156,0.582,0.502,0.464,  < 0.05,0.231,0.306,0.079,0.085,0.162,0.062,0.582,  < 0.05,0.24,0.263,  < 0.03,0.109
区,国設東京新宿,0.075,  < 0.05,0.144,0.144,0.076,  < 0.05,0.197,0.233,0.087,0.059,0.101,0.072,0.233,  < 0.05,0.103,0.106,  < 0.03,0.047
部,大田区東糀谷,0.186,0.098,0.227,0.288,0.203,0.158,0.143,0.561,0.159,0.112,0.102,0.087,0.561,0.087,0.194,0.254,0.039,0.088
一,世田谷区世田谷,0.115,  < 0.05,0.063,0.108,0.054,  < 0.05,0.127,0.288,0.149,0.094,0.155,  < 0.05,0.288,  < 0.05,0.102,0.13,  < 0.03,0.046
般,板橋区氷川町,0.1,0.065,0.088,0.172,0.114,  < 0.05,0.195,0.268,0.094,0.075,0.092,0.069,0.268,  < 0.05,0.113,0.121,  < 0.03,0.051
環,練馬区石神井町,0.095,  < 0.05,  < 0.05,0.1,0.05,  < 0.05,0.107,0.302,0.114,0.08,0.126,  < 0.05,0.302,  < 0.05,0.09,0.137,  < 0.03,0.041
境,足立区西新井,0.184,0.077,0.249,0.28,0.273,  < 0.05,0.111,0.37,0.105,0.123,0.092,  < 0.05,0.37,  < 0.05,0.16,0.168,  < 0.03,0.072
,江戸川区春江町,0.069,0.096,0.053,0.072,0.217,0.051,0.095,0.318,0.193,0.089,0.169,0.063,0.318,0.051,0.124,0.144,  < 0.03,0.056
,区部一般平均,0.131,0.071,0.179,0.208,0.181,  < 0.05,0.151,0.331,0.123,0.09,0.125,0.054,0.582,  < 0.05,0.141,0.263,  < 0.03,0.064
多,小金井市本町,0.062,  < 0.05,0.082,0.088,0.053,  < 0.05,0.274,0.189,0.102,0.089,0.154,  < 0.05,0.274,  < 0.05,0.097,0.124,  < 0.03,0.044
摩,東大和市奈良橋,0.064,  < 0.05,0.092,0.08,0.059,  < 0.05,0.224,0.098,0.092,0.059,0.143,  < 0.05,0.224,  < 0.05,0.082,0.102,  < 0.03,0.037
一般,多摩部一般平均,0.063,  < 0.05,0.087,0.084,0.056,  < 0.05,0.249,0.143,0.097,0.074,0.148,  < 0.05,0.274,  < 0.05,0.09,0.124,  < 0.03,0.041
都一般平均,,0.118,0.062,0.161,0.183,0.156,  < 0.05,0.17,0.293,0.117,0.086,0.13,  < 0.05,0.582,  < 0.05,0.13,0.263,  < 0.03,0.059
,京葉道路亀戸,0.128,0.166,0.258,0.072,0.363,  < 0.05,0.126,0.27,0.126,0.088,0.162,0.061,0.363,  < 0.05,0.154,0.164,  < 0.03,0.07
,環八通り八幡山,0.092,  < 0.05,0.066,0.139,0.057,0.156,0.15,0.367,0.306,0.081,0.141,0.063,0.367,  < 0.05,0.137,0.166,  < 0.03,0.062
沿,２地点沿道平均,0.11,0.095,0.162,0.106,0.21,0.09,0.138,0.318,0.216,0.084,0.152,0.062,0.367,  < 0.05,0.145,0.166,  < 0.03,0.066
道,甲州街道大原,0.095,0.057,0.118,0.203,0.082,0.062,0.16,0.334,0.161,0.095,0.16,0.076,0.334,0.057,0.134,0.151,  < 0.03,0.06
,中山道大和町,0.143,0.069,0.122,0.216,0.096,0.061,0.23,0.274,0.114,0.076,0.106,0.059,0.274,0.059,0.13,0.124,  < 0.03,0.059
,４地点沿道平均,0.115,0.079,0.141,0.158,0.149,0.076,0.166,0.311,0.177,0.085,0.142,0.065,0.367,  < 0.05,0.139,0.166,  < 0.03,0.063
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.05,  < 0.05,  < 0.05,  < 0.05,  < 0.05,  < 0.05,0.136,0.062,  < 0.05,  < 0.05,0.059,  < 0.05,0.136,  < 0.05,  < 0.05,0.061,  < 0.03,  < 0.03
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019年度　HAPs
,,,,,,,,,,,,,,,,,,,
5,"1,1-Dichloroethane",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,99
,,,,,,,,,,　　定量下限値：,,0.07,μg/m3,(0.016 ppb),,,,換算係数(→ppb）：,0.243
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.115,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.115,  < 0.02,  < 0.02,0.028,  < 0.005,  < 0.005
区,国設東京新宿,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.056,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.056,  < 0.02,  < 0.02,0.014,  < 0.005,  < 0.005
部,大田区東糀谷,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
一,世田谷区世田谷,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
般,板橋区氷川町,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.037,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.037,  < 0.02,  < 0.02,0.009,  < 0.005,  < 0.005
環,練馬区石神井町,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
境,足立区西新井,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
,江戸川区春江町,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
,区部一般平均,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.032,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.115,  < 0.02,  < 0.02,0.028,  < 0.005,  < 0.005
多,小金井市本町,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
摩,東大和市奈良橋,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
一般,多摩部一般平均,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
都一般平均,,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.028,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.115,  < 0.02,  < 0.02,0.028,  < 0.005,  < 0.005
,京葉道路亀戸,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.033,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.033,  < 0.02,  < 0.02,0.008,  < 0.005,  < 0.005
,環八通り八幡山,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
沿,２地点沿道平均,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.022,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.033,  < 0.02,  < 0.02,0.008,  < 0.005,  < 0.005
道,甲州街道大原,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
,中山道大和町,  < 0.02,  < 0.02,  < 0.02,0.023,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.023,  < 0.02,  < 0.02,0.006,  < 0.005,  < 0.005
,４地点沿道平均,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.033,  < 0.02,  < 0.02,0.008,  < 0.005,  < 0.005
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.005,  < 0.005,  < 0.005
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
6,Chloroform,,,,,,,,,　　基準値等　：,,18,μg/m3,(3.624 ppb),,（指針値）,,分子量：,119.4
,,,,,,,,,,　　定量下限値：,,0.09,,(0.018 ppb),,,,換算係数(→ppb）：,0.201
,,2019年度,,,,,,,,　　検出下限値：,,0.03,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.194,0.148,0.14,0.267,0.133,0.21,0.218,0.388,0.199,0.278,0.191,0.152,0.388,0.133,0.21,0.078,0.027,0.042
区,国設東京新宿,0.223,0.168,0.16,0.445,0.112,0.203,0.225,0.406,0.195,0.248,0.202,0.184,0.445,0.112,0.231,0.09,0.023,0.047
部,大田区東糀谷,0.208,0.158,0.151,0.269,0.131,0.279,0.23,0.417,0.253,0.318,0.201,0.944,0.944,0.131,0.297,0.19,0.026,0.06
一,世田谷区世田谷,0.181,0.159,0.139,0.413,0.106,0.258,0.268,0.376,0.224,0.27,0.19,0.169,0.413,0.106,0.229,0.083,0.021,0.046
般,板橋区氷川町,0.255,0.157,0.15,0.638,0.134,0.191,0.269,0.441,0.239,0.238,0.219,0.212,0.638,0.134,0.262,0.128,0.027,0.053
環,練馬区石神井町,0.206,0.166,0.111,0.782,0.432,0.225,0.233,0.387,0.165,0.351,0.196,0.164,0.782,0.111,0.285,0.158,0.022,0.057
境,足立区西新井,0.216,0.175,0.152,0.784,0.157,0.186,0.238,0.356,0.221,0.2,0.197,0.176,0.784,0.152,0.255,0.158,0.031,0.051
,江戸川区春江町,0.181,0.238,0.123,0.213,0.104,0.183,0.247,0.247,0.177,0.186,0.209,0.18,0.247,0.104,0.191,0.05,0.021,0.038
,区部一般平均,0.208,0.171,0.141,0.476,0.163,0.217,0.241,0.377,0.209,0.261,0.201,0.273,0.944,0.104,0.245,0.19,0.021,0.049
多,小金井市本町,0.177,0.216,0.149,0.397,0.153,0.325,0.321,0.266,0.367,0.244,0.192,0.178,0.397,0.149,0.249,0.08,0.03,0.05
摩,東大和市奈良橋,0.18,0.169,0.136,0.378,0.129,0.192,0.23,0.163,0.176,0.135,0.163,0.149,0.378,0.129,0.183,0.076,0.026,0.037
一般,多摩部一般平均,0.178,0.193,0.143,0.387,0.141,0.259,0.276,0.215,0.272,0.19,0.178,0.164,0.397,0.129,0.216,0.08,0.026,0.044
都一般平均,,0.202,0.176,0.141,0.459,0.159,0.225,0.248,0.345,0.222,0.247,0.196,0.251,0.944,0.104,0.239,0.19,0.021,0.048
,京葉道路亀戸,0.227,0.305,0.14,0.252,0.147,0.101,0.208,0.326,0.189,0.192,0.194,0.174,0.326,0.101,0.205,0.066,0.02,0.041
,環八通り八幡山,0.215,0.166,0.129,0.77,0.122,0.209,0.233,0.379,0.274,0.127,0.184,0.138,0.77,0.122,0.245,0.155,0.025,0.049
沿,２地点沿道平均,0.221,0.235,0.135,0.511,0.134,0.155,0.22,0.352,0.232,0.159,0.189,0.156,0.77,0.101,0.225,0.155,0.02,0.045
道,甲州街道大原,0.209,0.173,0.153,0.481,0.144,0.217,0.307,0.366,0.199,0.244,0.233,0.16,0.481,0.144,0.24,0.097,0.029,0.048
,中山道大和町,0.237,0.173,0.148,0.667,0.143,0.172,0.333,0.489,0.259,0.249,0.216,0.224,0.667,0.143,0.276,0.134,0.029,0.056
,４地点沿道平均,0.222,0.204,0.143,0.542,0.139,0.175,0.27,0.39,0.23,0.203,0.207,0.174,0.77,0.101,0.242,0.155,0.02,0.049
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.149,0.161,0.13,0.169,0.113,0.189,0.189,0.149,0.167,0.122,0.151,0.148,0.189,0.113,0.153,0.038,0.023,0.031
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
7,Carbon tetrachloride,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,153.8
,,,,,,,,,,　　定量下限値：,,0.12,μg/m3,(0.018 ppb),,,,換算係数(→ppb）：,0.156
