物質番号,適正管理化学物質名,報告数（件）,使用量（kg）,製造量（kg）,製品としての出荷量（kg）,環境への排出量（kg）,環境への排出量／大気（kg）,環境への排出量／公共用水域（kg）,環境への排出量／その他（kg）,事業所外への移動量（kg）,事業所外への移動量／廃棄物（kg）,事業所外への移動量／廃水(下水道）（kg）
7213,リネンサプライ業,4,29800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7430,写真業,2,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7700,自動車整備業,,,,,,,,,,,
7810,機械修理業,1,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8632,環境計量証明業,4,690.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,473.0,0.0
8700,廃棄物処理業（下の業種を除く）,4,25520.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,4400.0,0.0
8710,一般廃棄物処理業,6,572270.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,480.0,0.0
8716,ごみ処分業,1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8722,産業廃棄物処分業,2,10320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8724,特別産業廃棄物処分業,2,540240.0,0.0,0.0,0.0,0.0,0.0,0.0,8640.0,8640.0,0.0
8800,医療業,2,650.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,150.0,10.0
9100,教育,9,2741.0,0.0,0.0,3.0,3.0,0.0,0.0,1731.0,1669.0,48.0
9210,自然科学研究所,9,8350.0,0.0,0.0,0.0,0.0,0.0,0.0,6140.0,6140.0,0.0
9999,分類不明,1,480000.0,0.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,総計,427,42298306.0,0.0,24472680.0,2660.5,2660.5,0.0,0.0,1607509.0,1606897.0,600.1
注）事業者（適正管理化学物質年間取扱量100kg以上）から、有効数字2桁（小数点以下第2位を四捨五入し第1位まで）で報告されている。,,,,,,,,,,,,
