［資料1-3］　ベンゼン等28物質の調査結果詳細（物質別）,,,,,,,,,,,,,,,,
,区部一般平均,1.1,0.79,1.3,1.7,0.78,0.53,1.3,1.7,1,1.1,1.2,0.9,4.2,0.23,1.1
多,八王子市片倉町,0.78,0.38,0.43,0.92,0.34,0.51,1.2,0.96,1.1,1.1,1.2,0.68,1.2,0.34,0.8
摩,八王子市大楽寺町,0.76,0.28,0.35,0.85,0.29,0.56,1,0.71,0.95,0.96,1.3,0.73,1.3,0.28,0.73
一,小金井市貫井北町,0.7,0.28,0.49,0.97,0.23,0.55,1.3,0.98,1,1.2,1.2,0.68,1.3,0.23,0.8
般,東大和市奈良橋,0.76,0.39,0.52,0.94,0.4,0.45,1.2,0.82,1,0.95,1.3,0.69,1.3,0.39,0.79
,多摩部一般平均,0.75,0.33,0.45,0.92,0.32,0.52,1.2,0.87,1,1.1,1.3,0.7,1.3,0.23,0.78
都一般平均,,0.97,0.64,1,1.4,0.63,0.53,1.3,1.4,1,1.1,1.2,0.83,4.2,0.23,1
沿,京葉道路亀戸,0.92,1.1,1.2,1.2,0.92,0.27,1.2,1.5,1.1,1,1.4,1,1.5,0.27,1.1
道,環八通り八幡山,0.87,0.32,0.37,1.2,0.21,0.91,1.6,1.7,1.5,0.76,1.3,0.81,1.7,0.21,0.96
,沿道平均,0.9,0.71,0.79,1.2,0.57,0.59,1.4,1.6,1.3,0.88,1.4,0.91,1.7,0.21,1
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.65,0.21,0.31,0.54,0.14,0.47,0.55,0.39,0.49,0.53,0.71,0.58,0.71,0.14,0.46
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
トリクロロエチレン,,,,,,,,,,　　基準値等　：,,130,(環境基準),,,
,,,,,,,,,,　　定量下限値：,,0.1,,,,
,,2019(令和元)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:μg/m3）
測定地点（局）,,"4月
16日(火)","5月
14日(火)","6月
4日(火)","7月
2日(火)","8月
6日(火)","9月
3日(火)","10月
1日(火)","11月
6日(水)","12月
3日(火)","1月
8日(水)","2月
4日(火)","3月
3日(火)",最大,最小,平 均
,中央区晴海,0.62,0.3,0.14,0.69,0.18,0.62,0.45,1.2,0.98,1.8,0.68,0.32,1.8,0.14,0.67
区,国設東京新宿,0.43,0.32,0.13,0.92,0.22,0.67,0.6,1.3,0.62,1.8,0.57,0.27,1.8,0.13,0.65
部,大田区東糀谷,1.5,0.37,0.11,2.5,0.25,6,3.3,2.9,2.9,4.4,5.3,2.3,6,0.11,2.7
一,世田谷区世田谷,0.47,0.38,0.28,1,0.25,0.54,0.65,1.7,0.64,1.5,0.69,0.36,1.7,0.25,0.71
般,板橋区氷川町,0.73,0.27,0.31,1.7,0.32,0.8,1.1,3.9,1.2,2,0.96,0.54,3.9,0.27,1.2
環,練馬区石神井町,0.48,0.16,0.12,1.4,0.15,0.85,0.93,3,0.84,1.1,1.1,0.34,3,0.12,0.87
境,足立区西新井,1.1,0.38,0.62,2.3,0.56,0.66,2,4.7,3.2,3.1,1.4,0.57,4.7,0.38,1.7
,江戸川区春江町,0.3,0.05,<0.03,0.11,0.06,0.19,1.3,2.3,2,3.6,0.93,1.5,3.6,<0.03,1
,区部一般平均,0.7,0.28,0.22,1.3,0.25,1.3,1.3,2.6,1.5,2.4,1.5,0.78,6,<0.03,1.2
多,八王子市片倉町,0.14,0.05,0.07,0.63,0.14,0.72,0.5,0.41,0.22,0.94,0.27,0.27,0.94,0.05,0.36
摩,八王子市大楽寺町,0.39,0.07,0.21,1.1,0.28,0.53,0.96,0.55,0.65,1.1,0.55,0.3,1.1,0.07,0.56
一,小金井市貫井北町,0.38,0.03,0.1,0.71,0.08,0.52,0.86,1.5,0.64,1.2,0.56,0.22,1.5,0.03,0.57
般,東大和市奈良橋,0.48,0.09,0.12,2.2,0.84,0.5,7.2,0.91,0.98,1.1,0.75,0.23,7.2,0.09,1.3
,多摩部一般平均,0.35,0.06,0.13,1.2,0.34,0.57,2.4,0.84,0.62,1.1,0.53,0.26,7.2,0.03,0.69
都一般平均,,0.59,0.21,0.19,1.3,0.28,1.1,1.7,2,1.2,2,1.1,0.6,7.2,<0.03,1
沿,京葉道路亀戸,0.81,0.29,0.11,0.79,0.26,0.34,1.3,2.7,2.2,4.1,1.6,1.2,4.1,0.11,1.3
道,環八通り八幡山,0.47,0.24,0.19,0.9,0.14,0.67,0.72,1.7,0.62,0.91,0.47,0.24,1.7,0.14,0.61
,沿道平均,0.64,0.27,0.15,0.85,0.2,0.51,1,2.2,1.4,2.5,1,0.72,4.1,0.11,0.96
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.18,0.03,0.08,0.33,0.08,0.32,0.6,0.37,0.15,0.13,0.3,0.22,0.6,0.03,0.23
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
テトラクロロエチレン,,,,,,,,,,　　基準値等　：,,200,(環境基準),,,
,,,,,,,,,,　　定量下限値：,,0.12,,,,
,,2019(令和元)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）
測定地点（局）,,"4月
16日(火)","5月
14日(火)","6月
4日(火)","7月
2日(火)","8月
6日(火)","9月
3日(火)","10月
1日(火)","11月
6日(水)","12月
3日(火)","1月
8日(水)","2月
4日(火)","3月
3日(火)",最大,最小,平 均
,中央区晴海,0.11,0.09,0.08,0.14,0.06,0.12,0.1,0.39,0.14,0.29,0.14,0.09,0.39,0.06,0.15
区,国設東京新宿,0.15,0.34,0.13,0.45,0.1,0.11,0.17,0.37,0.15,0.57,0.18,0.09,0.57,0.09,0.23
部,大田区東糀谷,0.11,0.13,0.06,0.25,0.05,0.05,0.16,0.34,0.19,0.36,0.19,0.09,0.36,0.05,0.17
一,世田谷区世田谷,0.17,0.17,0.11,0.39,<0.04,0.09,0.31,0.58,0.26,0.31,0.23,0.09,0.58,<0.04,0.23
般,板橋区氷川町,0.24,0.3,0.29,0.66,0.15,0.18,0.27,0.45,0.43,0.21,0.41,0.1,0.66,0.1,0.31
環,練馬区石神井町,0.15,0.12,0.1,0.39,0.07,0.1,0.42,0.6,0.23,0.23,0.32,0.17,0.6,0.07,0.24
境,足立区西新井,0.29,0.09,0.12,0.21,0.13,0.08,0.26,0.84,0.5,0.55,0.22,0.14,0.84,0.08,0.29
,江戸川区春江町,0.07,0.08,0.05,0.11,<0.04,0.07,0.18,0.49,0.26,0.26,0.17,0.11,0.49,<0.04,0.16
,区部一般平均,0.16,0.17,0.12,0.33,0.08,0.1,0.23,0.51,0.27,0.35,0.23,0.11,0.84,<0.04,0.22
多,八王子市片倉町,0.08,<0.04,0.05,0.19,0.04,0.07,0.14,0.12,0.11,0.11,0.09,0.05,0.19,<0.04,0.09
摩,八王子市大楽寺町,0.09,<0.04,0.06,0.21,0.04,0.13,0.19,0.15,0.12,0.26,0.1,0.07,0.26,<0.04,0.12
一,小金井市貫井北町,0.11,0.1,0.09,0.36,0.06,0.17,0.24,0.43,0.17,0.43,0.12,0.08,0.43,0.06,0.2
般,東大和市奈良橋,0.13,0.07,0.07,0.22,0.07,0.16,0.23,0.14,0.12,0.07,0.11,0.07,0.23,0.07,0.12
,多摩部一般平均,0.1,0.06,0.07,0.25,0.05,0.13,0.2,0.21,0.13,0.22,0.11,0.07,0.43,<0.04,0.13
都一般平均,,0.14,0.13,0.1,0.3,0.07,0.11,0.22,0.41,0.22,0.3,0.19,0.1,0.84,<0.04,0.19
沿,京葉道路亀戸,0.14,0.09,0.05,0.39,0.06,0.04,0.2,0.42,0.25,0.36,0.2,0.11,0.42,0.04,0.19
道,環八通り八幡山,0.11,0.32,0.11,0.43,0.06,0.11,0.28,0.4,0.29,0.18,0.18,0.08,0.43,0.06,0.21
,沿道平均,0.13,0.21,0.08,0.41,0.06,0.08,0.24,0.41,0.27,0.27,0.19,0.1,0.43,0.04,0.2
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.06,0.05,0.07,0.16,<0.04,0.06,0.15,0.09,0.06,0.04,0.07,0.1,0.16,<0.04,0.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
ジクロロメタン,,,,,,,,,,　　基準値等　：,,150,(環境基準),,,
,,,,,,,,,,　　定量下限値：,,0.1,,,,
,,2019(令和元)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:μg/m3）
測定地点（局）,,"4月
16日(火)","5月
14日(火)","6月
4日(火)","7月
2日(火)","8月
6日(火)","9月
3日(火)","10月
1日(火)","11月
6日(水)","12月
3日(火)","1月
8日(水)","2月
4日(火)","3月
3日(火)",最大,最小,平 均
,中央区晴海,1.1,0.72,0.59,1.7,0.5,1.3,1.3,2.4,1.1,2.4,1.3,0.72,2.4,0.5,1.3
区,国設東京新宿,2.6,3.5,3.4,5.9,1.6,1.3,1.6,2.6,1.1,2.4,1.3,0.82,5.9,0.82,2.3
部,大田区東糀谷,1.3,0.81,0.64,2.4,0.52,1.6,1.7,3,1.5,3.4,1.6,0.81,3.4,0.52,1.6
一,世田谷区世田谷,1.1,0.7,0.54,1.9,0.44,1.3,1.9,2.4,1.2,2,1.3,0.73,2.4,0.44,1.3
般,板橋区氷川町,1.9,1.1,0.71,2.6,0.76,1.7,2.1,3.2,1.5,2.4,1.7,0.97,3.2,0.71,1.7
環,練馬区石神井町,1.2,0.66,0.78,2.5,0.76,1.4,2.3,3.4,1.5,1.8,1.3,1.1,3.4,0.66,1.6
境,足立区西新井,1.7,0.86,0.81,2.4,0.96,1.6,2,5.1,2.4,2.7,1.9,0.91,5.1,0.81,1.9
,江戸川区春江町,0.95,0.52,0.65,1.3,0.27,1.2,2.2,2.3,1.5,2.8,2,1,2.8,0.27,1.4
,区部一般平均,1.5,1.1,1,2.6,0.73,1.4,1.9,3.1,1.5,2.5,1.6,0.88,5.9,0.27,1.6
多,八王子市片倉町,0.97,0.74,0.64,2.2,0.88,1.4,1.3,1.3,1.1,1.3,0.97,0.76,2.2,0.64,1.1
摩,八王子市大楽寺町,1.2,0.8,0.71,2.4,0.81,1.4,1.6,1.2,1.1,1.2,1,0.84,2.4,0.71,1.2
一,小金井市貫井北町,1.1,0.88,1.1,2.9,1,1.7,2.2,1.4,1.2,2.2,1.2,0.71,2.9,0.71,1.5
般,東大和市奈良橋,1.1,0.82,0.64,2.6,0.95,1.4,2.4,1.3,1.2,1.8,1.2,0.9,2.6,0.64,1.4
,多摩部一般平均,1.1,0.81,0.77,2.5,0.91,1.5,1.9,1.3,1.2,1.6,1.1,0.8,2.9,0.64,1.3
都一般平均,,1.4,1,0.93,2.6,0.79,1.4,1.9,2.5,1.4,2.2,1.4,0.86,5.9,0.27,1.5
沿,京葉道路亀戸,1.1,0.74,0.46,1.4,0.37,0.63,1.8,2.7,1.5,2.6,1.7,0.87,2.7,0.37,1.3
道,環八通り八幡山,1.1,0.69,0.57,2.2,0.47,1.3,2,2.6,1.3,1.4,1.2,0.92,2.6,0.47,1.3
,沿道平均,1.1,0.72,0.52,1.8,0.42,0.97,1.9,2.7,1.4,2,1.5,0.9,2.7,0.37,1.3
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.75,0.58,0.69,1.6,0.61,1.3,1.2,0.82,0.57,0.61,0.75,0.79,1.6,0.57,0.86
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
アクリロニトリル,,,,,,,,,,　　基準値等　：,,2,(指針値),,,
,,,,,,,,,,　　定量下限値：,,0.15,,,,
,,2019(令和元)年度,,,,,,,,　　検出下限値：,,0.05,,,,(単位:μg/m3）
測定地点（局）,,"4月
16日(火)","5月
14日(火)","6月
4日(火)","7月
2日(火)","8月
6日(火)","9月
3日(火)","10月
1日(火)","11月
6日(水)","12月
3日(火)","1月
8日(水)","2月
4日(火)","3月
3日(火)",最大,最小,平 均
,中央区晴海,0.23,0.16,0.58,0.5,0.46,<0.05,0.23,0.31,0.08,0.09,0.16,0.06,0.58,<0.05,0.24
区,国設東京新宿,0.08,<0.05,0.14,0.14,0.08,<0.05,0.2,0.23,0.09,0.06,0.1,0.07,0.23,<0.05,0.1
部,大田区東糀谷,0.19,0.1,0.23,0.29,0.2,0.16,0.14,0.56,0.16,0.11,0.1,0.09,0.56,0.09,0.19
一,世田谷区世田谷,0.12,<0.05,0.06,0.11,0.05,<0.05,0.13,0.29,0.15,0.09,0.16,<0.05,0.29,<0.05,0.1
般,板橋区氷川町,0.1,0.07,0.09,0.17,0.11,<0.05,0.19,0.27,0.09,0.08,0.09,0.07,0.27,<0.05,0.11
環,練馬区石神井町,0.1,<0.05,<0.05,0.1,0.05,<0.05,0.11,0.3,0.11,0.08,0.13,<0.05,0.3,<0.05,0.09
境,足立区西新井,0.18,0.08,0.25,0.28,0.27,<0.05,0.11,0.37,0.1,0.12,0.09,<0.05,0.37,<0.05,0.16
,江戸川区春江町,0.07,0.1,0.05,0.07,0.22,0.05,0.1,0.32,0.19,0.09,0.17,0.06,0.32,0.05,0.12
,区部一般平均,0.13,0.07,0.18,0.21,0.18,<0.05,0.15,0.33,0.12,0.09,0.13,0.05,0.58,<0.05,0.14
多,八王子市片倉町,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05
摩,八王子市大楽寺町,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05
一,小金井市貫井北町,0.06,<0.05,0.08,0.09,0.05,<0.05,0.27,0.19,0.1,0.09,0.15,<0.05,0.27,<0.05,0.1
般,東大和市奈良橋,0.06,<0.05,0.09,0.08,0.06,<0.05,0.22,0.1,0.09,0.06,0.14,<0.05,0.22,<0.05,0.08
,多摩部一般平均,<0.05,<0.05,0.06,0.06,<0.05,<0.05,0.14,0.09,0.06,<0.05,0.09,<0.05,0.27,<0.05,0.06
都一般平均,,0.1,0.06,0.14,0.16,0.13,<0.05,0.15,0.25,0.1,0.08,0.11,<0.05,0.58,<0.05,0.11
沿,京葉道路亀戸,0.13,0.17,0.26,0.07,0.36,<0.05,0.13,0.27,0.13,0.09,0.16,0.06,0.36,<0.05,0.15
道,環八通り八幡山,0.09,<0.05,0.07,0.14,0.06,0.16,0.15,0.37,0.31,0.08,0.14,0.06,0.37,<0.05,0.14
,沿道平均,0.11,0.1,0.17,0.11,0.21,0.09,0.14,0.32,0.22,0.09,0.15,0.06,0.37,<0.05,0.15
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,0.14,0.06,<0.05,<0.05,0.06,<0.05,0.14,<0.05,<0.05
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
塩化ビニルモノマー,,,,,,,,,,　　基準値等　：,,10,(指針値),,,
,,,,,,,,,,　　定量下限値：,,0.07,,,,
,,2019(令和元)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:μg/m3）
測定地点（局）,,"4月
16日(火)","5月
14日(火)","6月
4日(火)","7月
2日(火)","8月
6日(火)","9月
3日(火)","10月
1日(火)","11月
6日(水)","12月
3日(火)","1月
8日(水)","2月
4日(火)","3月
3日(火)",最大,最小,平 均
,中央区晴海,0.18,0.05,0.2,0.18,0.11,0.04,0.4,0.12,<0.03,<0.03,0.07,0.11,0.4,<0.03,0.12
区,国設東京新宿,0.04,<0.03,0.13,0.04,<0.03,<0.03,0.22,0.18,0.04,<0.03,0.03,0.04,0.22,<0.03,0.07
部,大田区東糀谷,0.06,<0.03,0.12,<0.03,<0.03,0.26,0.08,0.39,0.04,<0.03,<0.03,0.04,0.39,<0.03,0.09
一,世田谷区世田谷,0.07,<0.03,<0.03,<0.03,<0.03,<0.03,0.09,0.16,0.04,<0.03,<0.03,<0.03,0.16,<0.03,0.04
般,板橋区氷川町,0.06,<0.03,0.05,0.05,<0.03,<0.03,0.24,0.16,<0.03,<0.03,<0.03,<0.03,0.24,<0.03,0.06
環,練馬区石神井町,0.05,<0.03,<0.03,<0.03,<0.03,<0.03,0.1,0.18,<0.03,<0.03,0.04,<0.03,0.18,<0.03,0.04
境,足立区西新井,0.12,<0.03,0.13,0.08,0.05,<0.03,0.76,0.09,<0.03,<0.03,<0.03,0.05,0.76,<0.03,0.11
,江戸川区春江町,<0.03,<0.03,0.06,<0.03,0.11,<0.03,0.73,0.12,0.07,<0.03,0.07,<0.03,0.73,<0.03,0.1
,区部一般平均,0.07,<0.03,0.09,0.05,0.04,0.05,0.33,0.18,0.03,<0.03,0.03,0.04,0.76,<0.03,0.08
多,八王子市片倉町,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.05,<0.03,0.05,<0.03,<0.03
摩,八王子市大楽寺町,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,<0.03,<0.03,<0.03,<0.03,0.07,<0.03,0.07,<0.03,<0.03
一,小金井市貫井北町,<0.03,<0.03,0.05,<0.03,<0.03,<0.03,0.06,0.06,<0.03,<0.03,0.07,<0.03,0.07,<0.03,0.03
般,東大和市奈良橋,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,0.06,<0.03,<0.03,<0.03,0.08,<0.03,0.08,<0.03,<0.03
,多摩部一般平均,<0.03,<0.03,<0.03,<0.03,<0.03,0.03,0.04,<0.03,<0.03,<0.03,0.07,<0.03,0.08,<0.03,<0.03
都一般平均,,0.06,<0.03,0.07,0.04,0.03,0.04,0.23,0.13,<0.03,<0.03,0.05,<0.03,0.76,<0.03,0.06
沿,京葉道路亀戸,0.16,0.06,0.28,0.07,0.2,<0.03,1.1,0.11,<0.03,<0.03,0.06,0.09,1.1,<0.03,0.18
道,環八通り八幡山,0.04,<0.03,<0.03,<0.03,<0.03,0.04,0.09,0.2,0.06,<0.03,0.04,<0.03,0.2,<0.03,0.05
,沿道平均,0.1,0.04,0.15,0.04,0.11,<0.03,0.6,0.16,0.04,<0.03,0.05,0.05,1.1,<0.03,0.11
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.06,<0.03,0.06,<0.03,<0.03
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
クロロホルム,,,,,,,,,,　　基準値等　：,,18,(指針値),,,
,,,,,,,,,,　　定量下限値：,,0.09,,,,
,,2019(令和元)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:μg/m3）
測定地点（局）,,"4月
16日(火)","5月
14日(火)","6月
4日(火)","7月
2日(火)","8月
6日(火)","9月
3日(火)","10月
1日(火)","11月
6日(水)","12月
3日(火)","1月
8日(水)","2月
4日(火)","3月
3日(火)",最大,最小,平 均
,中央区晴海,0.19,0.15,0.14,0.27,0.13,0.21,0.22,0.39,0.2,0.28,0.19,0.15,0.39,0.13,0.21
区,国設東京新宿,0.22,0.17,0.16,0.45,0.11,0.2,0.22,0.41,0.19,0.25,0.2,0.18,0.45,0.11,0.23
部,大田区東糀谷,0.21,0.16,0.15,0.27,0.13,0.28,0.23,0.42,0.25,0.32,0.2,0.94,0.94,0.13,0.3
一,世田谷区世田谷,0.18,0.16,0.14,0.41,0.11,0.26,0.27,0.38,0.22,0.27,0.19,0.17,0.41,0.11,0.23
般,板橋区氷川町,0.26,0.16,0.15,0.64,0.13,0.19,0.27,0.44,0.24,0.24,0.22,0.21,0.64,0.13,0.26
環,練馬区石神井町,0.21,0.17,0.11,0.78,0.43,0.23,0.23,0.39,0.16,0.35,0.2,0.16,0.78,0.11,0.29
境,足立区西新井,0.22,0.18,0.15,0.78,0.16,0.19,0.24,0.36,0.22,0.2,0.2,0.18,0.78,0.15,0.26
,江戸川区春江町,0.18,0.24,0.12,0.21,0.1,0.18,0.25,0.25,0.18,0.19,0.21,0.18,0.25,0.1,0.19
,区部一般平均,0.21,0.17,0.14,0.48,0.16,0.22,0.24,0.38,0.21,0.26,0.2,0.27,0.94,0.1,0.25
多,八王子市片倉町,0.16,0.12,0.17,0.33,0.11,0.17,0.21,0.16,0.18,0.15,0.14,0.14,0.33,0.11,0.17
摩,八王子市大楽寺町,0.16,0.1,0.16,0.29,0.1,0.16,0.18,0.15,0.15,0.13,0.13,0.12,0.29,0.1,0.15
一,小金井市貫井北町,0.18,0.22,0.15,0.4,0.15,0.33,0.32,0.27,0.37,0.24,0.19,0.18,0.4,0.15,0.25
般,東大和市奈良橋,0.18,0.17,0.14,0.38,0.13,0.19,0.23,0.16,0.18,0.14,0.16,0.15,0.38,0.13,0.18
,多摩部一般平均,0.17,0.15,0.16,0.35,0.12,0.21,0.24,0.19,0.22,0.17,0.16,0.15,0.4,0.1,0.19
都一般平均,,0.2,0.17,0.15,0.43,0.15,0.22,0.24,0.32,0.21,0.23,0.19,0.23,0.94,0.1,0.23
沿,京葉道路亀戸,0.23,0.3,0.14,0.25,0.15,0.1,0.21,0.33,0.19,0.19,0.19,0.17,0.33,0.1,0.2
道,環八通り八幡山,0.21,0.17,0.13,0.77,0.12,0.21,0.23,0.38,0.27,0.13,0.18,0.14,0.77,0.12,0.25
,沿道平均,0.22,0.24,0.14,0.51,0.14,0.16,0.22,0.36,0.23,0.16,0.19,0.16,0.77,0.1,0.22
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.15,0.16,0.13,0.17,0.11,0.19,0.19,0.15,0.17,0.12,0.15,0.15,0.19,0.11,0.15
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"1,2-ジクロロエタン",,,,,,,,,,　　基準値等　：,,1.6,(指針値),,,
,,,,,,,,,,　　定量下限値：,,0.11,,,,
,,2019(令和元)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）
測定地点（局）,,"4月
16日(火)","5月
14日(火)","6月
4日(火)","7月
2日(火)","8月
6日(火)","9月
3日(火)","10月
1日(火)","11月
6日(水)","12月
3日(火)","1月
8日(水)","2月
4日(火)","3月
3日(火)",最大,最小,平 均
,中央区晴海,0.14,0.1,0.09,0.31,<0.04,0.14,0.66,0.06,0.11,0.12,0.2,0.11,0.66,<0.04,0.17
区,国設東京新宿,0.12,0.11,0.1,0.34,<0.04,0.16,0.42,0.06,0.1,0.12,0.21,0.11,0.42,<0.04,0.16
部,大田区東糀谷,0.13,0.12,0.09,0.33,<0.04,0.24,0.2,0.08,0.11,0.11,0.17,0.1,0.33,<0.04,0.14
一,世田谷区世田谷,0.14,0.1,0.09,0.31,0.04,0.15,0.12,0.06,0.1,0.11,0.13,0.1,0.31,0.04,0.12
般,板橋区氷川町,0.14,0.13,0.08,0.31,<0.04,0.14,0.34,0.05,0.09,0.12,0.15,0.11,0.34,<0.04,0.14
環,練馬区石神井町,0.13,0.1,0.09,0.31,<0.04,0.14,0.11,0.05,0.09,0.12,0.15,0.09,0.31,<0.04,0.12
境,足立区西新井,0.13,0.1,0.08,0.29,0.05,0.16,0.17,0.07,0.09,0.09,0.11,0.09,0.29,0.05,0.12
,江戸川区春江町,0.14,0.11,0.08,0.3,<0.04,0.14,0.27,0.06,0.09,0.1,0.11,0.1,0.3,<0.04,0.13
,区部一般平均,0.13,0.11,0.09,0.31,<0.04,0.16,0.29,0.06,0.1,0.11,0.15,0.1,0.66,<0.04,0.14
多,八王子市片倉町,0.09,0.08,0.06,0.31,<0.04,0.11,0.09,0.04,0.12,0.13,0.08,0.07,0.31,<0.04,0.1
摩,八王子市大楽寺町,0.1,0.07,0.06,0.29,<0.04,0.12,0.09,0.04,0.11,0.14,0.08,0.07,0.29,<0.04,0.1
一,小金井市貫井北町,0.11,0.11,0.09,0.3,<0.04,0.15,0.13,0.05,0.11,0.09,0.13,0.1,0.3,<0.04,0.12
般,東大和市奈良橋,0.13,0.11,0.11,0.31,<0.04,0.16,0.12,0.06,0.11,0.1,0.14,0.09,0.31,<0.04,0.12
,多摩部一般平均,0.11,0.09,0.08,0.3,<0.04,0.14,0.11,0.05,0.11,0.12,0.11,0.08,0.31,<0.04,0.11
都一般平均,,0.13,0.1,0.09,0.31,<0.04,0.15,0.23,0.06,0.1,0.11,0.14,0.1,0.66,<0.04,0.13
沿,京葉道路亀戸,0.15,0.11,0.09,0.32,<0.04,0.08,0.36,0.06,0.11,0.1,0.11,0.09,0.36,<0.04,0.13
道,環八通り八幡山,0.13,0.11,0.1,0.3,<0.04,0.15,0.16,0.07,0.12,0.09,0.13,0.11,0.3,<0.04,0.12
