分類/品目/銘柄/単位,2005年1月,2005年11月,2005年12月,2006年1月,銘柄改正等
（肉類）/豚肉/ロース/100g(円),240,240,237,240,
（肉類）/豚肉/肩肉/100g(円),158,157,155,155,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),125,122,122,124,
（肉類）/レバー/豚レバー/100g(円),105,108,107,109,
（肉類）/ハム/ロースハム、JAS規格品・標準/100g(円),286,292,292,290,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・上級/100g(円),191,191,193,191,
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),263,270,270,270,
（乳卵類）/牛乳/瓶入り（200ml）配達、瓶代を除く、月極め/1本(円),99,102,102,102,
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),209,204,206,206,
（乳卵類）/粉ミルク/調整粉乳、缶入り（930g入り）/1缶(円),2598,2558,2566,2566,平成17年7月から基本銘柄改正
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),311,322,315,322,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚180g入り）/1袋(円),297,277,281,278,平成17年5月から基本銘柄改正
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),471,479,484,477,平成17年7月から基本銘柄・単位改正
（乳卵類）/ヨーグルト/プレーンヨーグルト、500g入り/1個(円),214,210,216,213,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),219,217,221,193,
（野菜・海草）/キャベツ/1kg(円),234,134,184,321,
（野菜・海草）/ほうれんそう/1kg(円),755,701,627,993,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),162,141,126,160,
（野菜・海草）/ねぎ/1kg(円),592,421,446,653,
（野菜・海草）/レタス/玉レタス/1kg(円),615,420,467,940,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,17,16,
（野菜・海草）/ブロッコリー/1kg(円),697,560,623,756,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),189,134,158,210,
（野菜・海草）/かんしょ/1kg(円),468,415,430,496,
（野菜・海草）/ばれいしょ/1kg(円),277,281,280,289,
（野菜・海草）/さといも/こいも、土付き/1kg(円),487,402,395,460,
（野菜・海草）/だいこん/1kg(円),143,132,118,202,
（野菜・海草）/にんじん/1kg(円),341,298,260,301,
（野菜・海草）/ごぼう/1kg(円),654,656,658,695,
（野菜・海草）/たまねぎ/1kg(円),211,214,220,224,
（野菜・海草）/れんこん/1kg(円),729,711,713,864,
（野菜・海草）/ながいも/1kg(円),637,562,571,547,
（野菜・海草）/えだまめ/１００g(円),-,-,-,-,
（野菜・海草）/さやいんげん/１００ｇ(円),203,178,186,226,
（野菜・海草）/かぼちゃ/１kg(円),360,272,327,398,
（野菜・海草）/きゅうり/１kg(円),583,583,565,679,
（野菜・海草）/なす/１kg(円),676,559,680,678,
（野菜・海草）/トマト/１kg(円),744,709,726,641,
（野菜・海草）/ピーマン/１００ｇ(円),82,67,66,74,
（野菜・海草）/生しいたけ/１００ｇ(円),188,165,176,200,
（野菜・海草）/えのきだけ/１００ｇ(円),77,56,65,93,
（野菜・海草）/しめじ/ぶなしめじ/１００ｇ(円),95,93,94,111,
（野菜・海草）/あずき/大粒/１００ｇ(円),171,164,158,153,
（野菜・海草）/干ししいたけ/薄葉、並/１００ｇ(円),1286,1289,1295,1302,
（野菜・海草）/のり/焼きのり、中、１帖（１０枚入り）/１帖(円),444,448,443,447,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/１００ｇ(円),148,167,168,170,
（野菜・海草）/こんぶ/とろろこんぶ、並/１００ｇ(円),584,587,571,575,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/１００ｇ(円),549,552,584,590,平成17年1月から追加品目
（野菜・海草）/豆腐/木綿豆腐、並/１００ｇ(円),33,33,35,35,平成18年1月から基本銘柄改正
（野菜・海草）/油揚げ/薄揚げ/１００ｇ(円),146,151,150,147,
（野菜・海草）/納豆/丸大豆納豆、発泡スチロール容器入り（５０g×３個）/１パック(円),135,131,128,128,
（野菜・海草）/こんにゃく/板こんにゃく/１００ｇ(円),50,49,51,51,
（野菜・海草）/梅干し/調味梅干し、中粒、並/１００ｇ(円),196,196,197,193,
（野菜・海草）/たくあん漬/本漬、中/１００ｇ(円),99,99,99,97,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/１００ｇ(円),97,98,99,98,
（野菜・海草）/こんぶつくだ煮/並/１００ｇ(円),212,222,223,221,
（野菜・海草）/はくさい漬/塩漬/１００ｇ(円),90,80,76,79,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/１００ｇ(円),143,140,142,140,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量１９０ｇ/１缶(円),130,128,125,128,
（果物）/りんご/つがる又はジョナゴールド、１個２５０～３８５ｇ/１kg(円),611,421,474,511,平成17年1月から基本銘柄改正
（果物）/りんご/ふじ、１個２５０～３８５ｇ/１kg(円),532,438,421,429,平成17年1月から基本銘柄改正
（果物）/みかん/１個１００～１２０ｇ/１kg(円),499,427,393,480,
（果物）/レモン/１個１１０～１６０ｇ/１kg(円),460,516,502,499,
（果物）/グレープフルーツ/１個３５０～５２０ｇ/１kg(円),431,285,387,399,平成17年7月から基本銘柄改正
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、１個１７０～３１０ｇ/１kg(円),421,389,404,406,平成17年7月から基本銘柄改正
（果物）/いよかん/１個２００～３００ｇ/１kg(円),462,-,-,459,
（果物）/なし/幸水又は豊水、１個３００～３５０ｇ/１kg(円),-,-,-,-,
（果物）/ぶどう/デラウェア/１kg(円),-,-,-,-,
（果物）/ぶどう/巨峰/１kg(円),-,-,-,-,
（果物）/かき/１個１９０～２６０ｇ/１kg(円),-,440,445,-,
（果物）/もも/１個２００～２５０ｇ/１kg(円),-,-,-,-,
（果物）/すいか/１kg(円),-,-,-,-,
（果物）/メロン/ネット系メロン/１kg(円),-,-,-,-,平成18年1月から基本銘柄改正
（果物）/いちご/１００ｇ(円),168,-,177,176,
（果物）/さくらんぼ/国内産/１００g(円),-,-,-,-,
（果物）/バナナ/１kg(円),236,222,219,218,
（果物）/キウイフルーツ/１個８５～１４４ｇ/１kg(円),732,750,716,710,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量４２５ｇ入り、普通品/１缶(円),122,122,120,122,
（果物）/もも缶詰/黄桃、内容総量４１０～４２５ｇ入り、普通品/１缶(円),171,161,144,162,
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（１０００ｇ入り）/１本(円),495,479,460,394,平成18年1月から基本銘柄改正
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（４５０ｇ入り）/１箱(円),261,259,261,245,平成18年1月から基本銘柄改正
（油脂・調味料）/食塩/家庭用、袋入り（１kg入り）、「食塩」/１袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、ＪＡＳ規格品、ポリ容器入り（１L入り）/１本(円),268,261,273,266,
（油脂・調味料）/みそ/米みそ、袋入り（１kg入り）、並/１袋(円),328,310,293,320,
（油脂・調味料）/砂糖/上白、袋入り（１kg入り）/１袋(円),190,187,189,189,
（油脂・調味料）/酢/瓶詰（５００ml入り）、「ミツカン酢（黒マーク）」/１本(円),142,141,139,138,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（５００ml入り）/１本(円),282,274,283,277,
（油脂・調味料）/トマトケチャップ/ポリ容器（５００ｇ入り）/１本(円),286,265,277,265,
（油脂・調味料）/マヨネーズ/ポリ容器入り（５００ｇ入り）、「キューピーマヨネーズ」/１本(円),283,295,283,298,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（１７０ｇ入り）/１瓶(円),214,212,211,215,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/１箱(円),247,237,230,236,
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(４袋、７６ｇ入り）/１箱(円),196,190,190,189,平成17年1月から基本銘柄改正
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（５０ｇ×３袋入り）」/１箱(円),372,336,322,326,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（２１０ｇ入り）/１本(円),305,295,301,295,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（６２ｇ入り）/１袋(円),210,208,205,207,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(１６２ｇ入り)「丸美屋麻婆豆腐の素」/１箱(円),216,216,212,208,平成17年1月から追加品目
（菓子類）/ようかん/練りようかん、普通品/１００ｇ(円),271,276,275,276,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/１００ｇ(円),144,141,142,143,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/１００g(円),127,128,129,128,
（菓子類）/カステラ/「長崎カステラ」/１００ｇ(円),209,204,204,204,
（菓子類）/ケーキ/いちごショートケーキ（１個６０～１００ｇ）/１００ｇ(円),390,383,382,382,
（菓子類）/シュークリーム/カスタードクリーム入り/１００ｇ(円),165,177,177,177,
（菓子類）/プリン/グリコプッチンプリン（78g×３個）/１パック(円),189,188,188,184,
（菓子類）/ビスケット/箱入り（３枚パック×８袋入り）、「森永マリー」/１００ｇ(円),137,140,138,140,
（菓子類）/あめ/のどあめ、袋入り（１２０ｇ入り）/１袋(円),191,187,188,187,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/１００ｇ(円),142,149,149,146,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/１００ｇ(円),144,152,147,143,
（菓子類）/チョコレート/「明治0ミルクチョコレート」７０g/１枚(円),96,96,95,96,
（菓子類）/落花生/バターピーナッツ/１００ｇ(円),116,111,113,109,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/１個(円),120,119,117,119,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(１２０ML入り)、｢ハーゲンダッツバニラ｣/１個(円),258,259,258,259,
（菓子類）/ポテトチップス/袋入り（70～130ｇ入り）、成型ポテトチップスを除く/１００ｇ(円),153,151,150,150,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（１８０～２６０ｇ入り）/１個(円),138,143,147,138,
（調理食品）/弁当/持ち帰り弁当幕の内並/１個(円),546,551,551,551,
（調理食品）/サンドイッチ/タマゴサンド/１００ｇ(円),169,166,164,164,
（調理食品）/おにぎり/さけ入り、並/１個(円),121,121,121,120,平成18年1月から基本銘柄改正
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（５００ｇ入り）/１袋(円),460,459,455,462,
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、８～１０個入り、並/１パック(円),720,717,725,714,平成17年1月から追加品目
（調理食品）/調理パスタ/電子レンジ専用パスタ、箱入り(２００ｇ入り)、「カゴメデリ」/１箱(円),248,249,255,245,平成17年1月から追加品目
（調理食品）/うなぎかば焼き/長焼き、１匹（１２０～１８０ｇ）、並/１００ｇ(円),626,751,735,709,
（調理食品）/野菜サラダ/並、ポテトサラダ/１００ｇ(円),128,126,126,128,
（調理食品）/煮豆/金時豆/１００g(円),117,114,115,116,
（調理食品）/コロッケ/並/１００ｇ(円),105,106,105,105,
（調理食品）/豚カツ/ロース１００ｇ程度を揚げたもの/１枚(円),432,432,432,436,
（調理食品）/からあげ/鶏肉、骨なし/１００g(円),170,170,170,171,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/１００ｇ(円),121,124,125,127,
（調理食品）/冷凍調理ハンバーグ/６個入り、内容量１５６～１６２ｇ/１袋(円),234,229,230,232,平成17年1月から追加品目
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド２１」（２１０ｇ）/１箱(円),145,147,142,142,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、１０～１５個入り/１００ｇ(円),91,85,86,85,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（２８２．８ｇ入り）/１袋(円),359,361,344,366,平成17年1月から基本銘柄・単位改正
（飲料）/緑茶/番茶、上/１００ｇ(円),318,312,315,315,
（飲料）/緑茶/せん茶、中/１００ｇ(円),655,644,636,636,
（飲料）/紅茶/ティーバッグ、２５袋入り/１箱(円),288,281,292,280,
（飲料）/緑茶飲料/ペットボトル入り（５００mＬ入り）/１本(円),118,111,112,110,平成17年1月から追加品目
（飲料）/インスタントコーヒー/瓶入り（１００ｇ入り）/１本(円),668,679,654,650,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（２５０ｇ入り）/１袋(円),523,498,479,497,
（飲料）/コーヒー飲料/コーヒー、缶入り（１９０ｇ入り）/１缶(円),110,109,107,106,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（１，０００ml入り）/１本(円),192,190,190,189,
（飲料）/果実飲料/２０～３０％果汁入り飲料、ペットボトル入り（５００ml入り）/１缶(円),120,119,117,118,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（９００ｇ入り）「カゴメ」/１本(円),307,316,304,320,
（飲料）/コーラ/ペットボトル入り（５００ml入り）/１本(円),129,129,129,128,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（５００ml入り）」/１本(円),393,368,387,391,
（飲料）/乳酸菌飲料/「ヤクルト（６５ml入り）」、配達１本月極め/１本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（５００ml入り）/１缶(円),125,124,125,123,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/１本(円),184,172,174,171,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/１本(円),2173,2168,2154,2168,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/１本(円),1876,1859,1827,1847,
（酒類）/清酒/佳撰又は佳撰に相当する普通酒､紙容器入り(2000mL入り)/１本(円),1236,1214,1206,1203,
（酒類）/焼ちゅう/乙類、アルコール分２５度（１８００ml入り）/１本(円),1578,1581,1583,1583,
（酒類）/チューハイ/缶入り（３５０mＬ入り）/１缶(円),135,137,133,135,平成17年1月から追加品目
（酒類）/ビール（国産品）/淡色、缶入り（３５０ml入り）、６缶入り/１パック(円),1212,1218,1213,1217,
（酒類）/ビール（輸入品）/淡色、缶入り（３５０ml入り）/１缶(円),211,211,211,211,
（酒類）/発泡酒/缶入り（３５０ml入り）６缶入り、麦芽使用率２５％未満/１パック(円),841,835,833,839,
（酒類）/ウイスキー（輸入品）/瓶詰（７００ml入り）「シーバスリーガル１２年」/１本(円),2877,2869,2834,2852,
（酒類）/ウイスキー（国産品）/瓶詰（７５０ml入り）「サントリー＜リザーブ１０年＞」/１本(円),2223,2187,2197,2197,
（酒類）/ウイスキー（国産品）/瓶詰（７００ml入り）「サントリーウイスキー角瓶」/１本(円),1386,1383,1372,1368,平成17年7月から基本銘柄改正
（酒類）/ウイスキー（国産品）/瓶詰（６４０ml入り）「サントリー＜レッド＞」/１本(円),909,910,911,911,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/１本(円),384,375,373,373,
（酒類）/ぶどう酒/輸入品、瓶詰（７５０ml入り）、「ボジョレー（赤）」/１本(円),1366,1260,1259,1233,
（外食）/かけうどん/並/１杯(円),492,495,495,495,
（外食）/中華そば/ラーメン/１杯(円),559,559,559,559,
（外食）/スパゲッティ（外食）/ミート・ソース/１皿(円),811,801,801,807,
（外食）/すし(外食）/にぎりずし（江戸前）、並/１人前(円),1255,1230,1230,1230,平成17年1月から品目名変更
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/１人前(円),874,899,899,899,平成17年1月から品目名変更
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、２個/１皿(円),141,141,141,141,平成17年1月から追加品目
（外食）/親子どんぶり/並/１杯(円),824,824,827,833,
（外食）/天どん/えび天どん、並/１杯(円),1006,1007,1007,1007,
（外食）/カレーライス/１皿(円),669,669,671,673,
（外食）/ぎょうざ（外食）/焼きぎょうざ/１人前(円),428,424,424,424,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/１個(円),122,123,123,123,
（外食）/牛どん/並/１杯(円),396,371,371,371,
（外食）/ハンバーグ/定食/１人前(円),1059,1016,1016,1021,
（外食）/えびフライ/定食/１人前(円),1416,1413,1413,1413,
（外食）/お子様ランチ/並/１皿(円),728,764,764,755,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜３種類、肉・魚介類２種類程度）、サイズＭ/１枚(円),2038,2038,2038,2038,
（外食）/焼肉/牛カルビ、並/１人前(円),859,818,818,831,平成17年1月から追加品目
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/１皿(円),695,689,689,694,
（外食）/コーヒー/喫茶店のコーヒー代/１杯(円),440,443,443,444,
（外食）/ドーナツ/リングドーナツ/１個(円),113,117,117,117,平成17年1月から追加品目
（外食）/ビール（外食）/飲食店のビール代、中瓶、（５００ml入り）/１本(円),530,529,530,530,
（外食）/学校給食費/公立小学校、完全給食、低学年（２年生）/１か月(円),3283,3307,3307,3307,
（外食）/学校給食費/〃〃高学年（５年生）/１か月(円),3791,3818,3818,3818,
（外食）/学校給食費/公立中学校、完全給食、２年生/１か月(円),4249,4270,4270,4270,
（家賃）/民営家賃/民営家賃平均３．３m2/１か月(円),9279,9235,9222,9216,
（家賃）/民営家賃/木造３０m2未満３．３m2/１か月(円),9632.17,9478.56,9474.9,9474.9,
（家賃）/民営家賃/木造３０m2以上３．３m2/１か月(円),6272.23,6103.78,6102.36,6102.36,
（家賃）/公営家賃/公営家賃平均３．３m2/１か月(円),3380,3408,3408,3412,
（家賃）/公営家賃/都営住宅３．３m2/１か月(円),1808,1804,1800,1803,
（家賃）/公営家賃/区営住宅３．３m2/１か月(円),1646,1704,1695,1699,
（家賃）/公営家賃/都市再生機構住宅３．３m2/１か月(円),4900,4916,4917,4918,
（家賃）/公営家賃/都住宅供給公社住宅３．３m2/１か月(円),4912,4957,4976,4990,
（設備修繕・維持）/浴槽/ステンレス製、容量２８０～３００L、埋込式、中級品/１台(円),78410,76820,77640,77640,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/１台(円),74060,73950,70930,66170,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/１台(円),92620,93020,93020,93020,
（設備修繕・維持）/システムキッチン/標準タイプ、Ｉ型、〔天板材質〕ステンレス、３口コンロ/１式(円),424144,352499,352499,352499,平成17年1月から追加品目
（設備修繕・維持）/板材/集成材、パイン１４～１８mm×３００mm×９００～９１０mm/１枚(円),3385,1355,1346,1346,平成17年7月から基本銘柄改正
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ３本付き/１個(円),4536,4447,4447,4447,平成17年1月から追加品目
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、０．７L入り/１缶(円),1536,1497,1497,1468,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/１枚(円),6875,6837,6837,6837,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ３㎜、８１cm×９１cm、出張施工/１枚(円),8579,8804,8797,8872,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り１回/１枚(円),3610,3610,3610,3610,
（設備修繕・維持）/大工手間代/家屋修理、常用１人分/１日(円),18750,18750,18750,18750,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用１人分/１日(円),18030,17800,17800,17800,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、１人分日当/１日(円),20600,20400,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕Ａ種、厚さ１００㎜/１m2(円),14430,14270,14270,14790,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/１ｍ(円),4370,4370,4370,4370,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/１回(円),15070,15040,15040,15020,
（設備修繕・維持）/火災保険料/一般住宅、保険金額１千円に対する年率/％(円),1.34,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.57,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.76,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流１０アンペア）基本料金/１か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、１２０ＫＷＨまで/１ＫＷＨ(円),15.56,15.56,15.56,15.56,
（電気代）/電気代/アンペア制電力量料金、１２１ＫＷＨから２５０ＫＷＨまで/１ＫＷＨ(円),20.64,20.64,20.64,20.64,
（電気代）/電気代/アンペア制電力量料金、２５１ＫＷＨ以上/１ＫＷＨ(円),22.19,22.19,22.19,22.19,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),46.05,46.05,46.05,46.05,平成17年1月から遡及追加
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量１１０００Ｋｃａｌ／m3/１か月(円),1084,1084,1084,1084,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/１m3(円),112.32,114.23,114.23,117.63,平成17年1月から遡及追加
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/１か月(円),4565,4624,4624,4730,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/１か月(円),1554,1598,1598,1601,平成17年1月から追加品目
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/１０m3(円),4937,4516,4605,4630,平成17年1月から追加品目
（他の光熱）/灯油/白灯油、詰め替え売り、配達/１８ｌ(円),1246,1455,1474,1599,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、２０m3/１か月(円),2363,2362,2362,2362,平成17年1月から遡及追加
（上下水道料）/水道料/計量制、一般家庭用、基本料金、５m3まで/１か月(円),903,903,903,903,平成17年1月から基本銘柄改正
（上下水道料）/水道料/計量制、一般家庭用、超過料金６m3から１０m3まで/１m3(円),23,23,23,23,平成17年1月から基本銘柄改正
（上下水道料）/水道料/計量制、一般家庭用、超過料金１１m3から２０m3まで/１m3(円),134,134,134,134,平成17年1月から基本銘柄改正
（上下水道料）/下水道料/一般家庭用、水道汚水、２０m3/１か月(円),1974,1974,1974,1974,平成17年1月から遡及追加
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金８m3まで/１か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金９m3から２０m3まで/１m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金２１m3から３０m3まで/１m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金３１m3から５０m3まで/１m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、１．０Ｌ、１０００～１２５０Ｗ/１台(円),17250,17250,17390,19480,平成18年1月から基本銘柄改正
（家庭用耐久財）/電子レンジ/オーブン・レンジ、連続出力７００～１０００Ｗ又は短時間高出力８００～１０００Ｗ〔庫内容量〕２４～３２Ｌ、スチーム機能付き/１台(円),57190,51460,50900,50540,
（家庭用耐久財）/電気ポット/電動給湯式、容量３L/１台(円),9304,7975,8158,8523,
（家庭用耐久財）/ガステーブル/２口コンロ・グリル付き（片面焼き）、フッソ加工/１台(円),25680,24550,22430,22650,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、５号、元止式/１台(円),23270,23200,23200,23360,
