分類/品目/銘柄/単位,2005年11月,2006年9月,2006年10月,2006年11月,銘柄改正等
（魚介類）/たらこ/並/100g(円),650,621,584,581,
（魚介類）/しらす干し/並/100g(円),465,460,467,470,
（魚介類）/干しあじ/まあじ、開き、並/100g(円),173,160,159,163,
（魚介類）/丸干しいわし/まいわし（長さ約12cm）、並/100g(円),143,137,131,138,
（魚介類）/煮干し/かたくちいわし、小羽（約6cm）、上/100g(円),287,274,274,262,
（魚介類）/ししゃも/子持ちししゃも、パック入り（8～12匹入り）、並/100g(円),199,179,175,189,
（魚介類）/さつま揚げ/並/100g(円),94,95,98,96,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),105,104,111,110,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、100g～160g、普通品/100g(円),161,163,171,163,平成18年6月から基本銘柄改正
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×5袋入り）、普通品/1パック(円),130,131,123,128,
（魚介類）/塩辛/いかの塩辛、並/100g(円),261,244,232,219,
（魚介類）/魚みそ漬/さわら/100g(円),246,237,234,247,
（魚介類）/あさりつくだ煮/並/100g(円),379,403,403,413,
（魚介類）/まぐろ缶詰/油漬、きはだまぐろ、フレーク、内容量80g入り/1缶(円),159,154,155,154,
（肉類）/牛肉/ロース/100g(円),848,868,866,862,
（肉類）/牛肉/肩肉/100g(円),471,491,481,496,
（肉類）/牛肉/輸入品、チルド（冷蔵）、ロース（肩ロースは除く）/100g(円),322,349,343,336,
（肉類）/豚肉/ロース/100g(円),240,242,238,239,
（肉類）/豚肉/肩肉/100g(円),157,155,156,159,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),122,122,123,124,
（肉類）/レバー/豚レバー/100g(円),108,111,111,110,
（肉類）/ハム/ロースハム、JAS規格品・標準/100g(円),292,308,305,308,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・標準/100g(円),191,170,170,172,平成18年7月から基本銘柄改正
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),270,288,288,286,
（乳卵類）/牛乳/瓶入り（200ml）配達、瓶代を除く、月極め/1本(円),102,102,102,103,
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),204,202,204,203,
（乳卵類）/粉ミルク/調整粉乳、缶入り（930g入り）/1缶(円),2558,2438,2478,2493,平成18年3月から基本銘柄改正
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),322,313,316,323,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚180g入り）/1袋(円),277,316,301,309,
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),479,484,480,506,
（乳卵類）/ヨーグルト/プレーンヨーグルト、500g入り/1個(円),210,209,219,214,平成18年7月から基本銘柄改正
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),217,221,224,222,
（野菜・海草）/キャベツ//1kg(円),134,169,173,102,
（野菜・海草）/ほうれんそう//1kg(円),701,1127,816,485,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),141,286,189,102,
（野菜・海草）/ねぎ//1kg(円),421,559,542,455,
（野菜・海草）/レタス/玉レタス/1kg(円),420,406,383,260,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,16,16,16,
（野菜・海草）/ブロッコリー//1kg(円),560,717,599,374,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),134,162,137,134,
（野菜・海草）/かんしょ//1kg(円),415,549,498,470,
（野菜・海草）/ばれいしょ//1kg(円),281,296,293,272,
（野菜・海草）/さといも/こいも、土付き/1kg(円),402,618,557,486,
（野菜・海草）/だいこん//1kg(円),132,172,140,96,
（野菜・海草）/にんじん//1kg(円),298,407,415,305,
（野菜・海草）/ごぼう//1kg(円),656,764,789,725,
（野菜・海草）/たまねぎ//1kg(円),214,226,221,214,
（野菜・海草）/れんこん//1kg(円),711,955,802,719,
（野菜・海草）/ながいも//1kg(円),562,564,556,512,
（野菜・海草）/えだまめ//100g(円),        -,118,        -,        -,
（野菜・海草）/さやいんげん//100g(円),178,192,175,180,
（野菜・海草）/かぼちゃ//1kg(円),272,373,327,310,
（野菜・海草）/きゅうり//1kg(円),583,532,432,419,
（野菜・海草）/なす//1kg(円),559,476,565,504,
（野菜・海草）/トマト//1kg(円),709,667,698,618,
（野菜・海草）/ピーマン//100g(円),67,74,69,57,
（野菜・海草）/生しいたけ//100g(円),165,190,181,175,
（野菜・海草）/えのきだけ//100g(円),56,60,62,60,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),93,81,99,96,
（野菜・海草）/あずき/大粒/100g(円),164,159,159,163,
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1289,1251,1251,1276,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),448,452,447,450,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/100g(円),167,164,167,165,
（野菜・海草）/こんぶ/とろろこんぶ、並/100g(円),587,580,585,584,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),552,604,613,605,
（野菜・海草）/豆腐/木綿豆腐、並/100g(円),33,33,34,35,平成18年1月から基本銘柄改正
（野菜・海草）/油揚げ/薄揚げ/100g(円),151,145,147,144,
（野菜・海草）/納豆/丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),131,136,142,138,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),49,50,50,50,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),196,204,202,201,
（野菜・海草）/たくあん漬/本漬、中/100g(円),99,94,94,95,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),98,96,94,94,
（野菜・海草）/こんぶつくだ煮/並/100g(円),222,217,218,224,
（野菜・海草）/はくさい漬/塩漬/100g(円),80,83,84,79,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),140,146,151,147,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),128,137,126,129,
（果物）/りんご/つがる又はジョナゴールド、1個250～385g/1kg(円),421,532,491,426,
（果物）/りんご/ふじ、1個250～385g/1kg(円),438,        -,        -,437,
（果物）/みかん/1個100～120g/1kg(円),427,954,557,541,
（果物）/レモン/1個110～160g/1kg(円),516,536,533,587,
（果物）/グレープフルーツ/1個350～520g/1kg(円),285,325,341,375,
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),389,398,421,407,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),        -,514,520,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,977,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,1054,1000,        -,
（果物）/かき/1個190～260g/1kg(円),440,        -,526,493,
（果物）/もも/1個200～250g/1kg(円),        -,798,        -,        -,
（果物）/すいか//1kg(円),        -,        -,        -,        -,
（果物）/メロン/ネット系メロン/1kg(円),        -,        -,        -,        -,平成18年1月から基本銘柄改正
（果物）/いちご//100g(円),        -,        -,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ//1kg(円),222,231,228,218,
（果物）/キウイフルーツ/1個85～144g/1kg(円),750,749,726,720,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),122,123,123,122,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),161,158,153,138,
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（1000g入り）/1本(円),479,399,389,395,平成18年1月から基本銘柄改正
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）/1箱(円),259,256,259,265,平成18年1月から基本銘柄改正
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),261,262,259,256,
（油脂・調味料）/みそ/米みそ、袋入り（1kg入り）、並/1袋(円),310,339,316,334,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),187,209,209,205,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),141,130,127,133,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),274,270,270,245,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),265,264,258,276,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),295,267,271,246,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）/1瓶(円),212,221,210,214,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),237,234,233,231,
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(4袋、78．4g入り）/1箱(円),190,191,191,192,平成18年10月から基本銘柄改正
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),336,320,298,325,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),295,283,291,275,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),208,211,210,212,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),216,219,220,221,
（菓子類）/ようかん/練りようかん、普通品/100g(円),276,244,236,238,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),141,130,132,133,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),128,121,119,123,
（菓子類）/カステラ/「長崎カステラ」/100g(円),204,200,203,202,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),383,372,364,364,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),177,150,140,140,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),188,189,187,182,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),140,139,137,141,
（菓子類）/あめ/のどあめ、袋入り（120g入り）/1袋(円),187,189,192,185,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),149,146,146,146,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),152,126,126,128,
（菓子類）/チョコレート/「明治ミルクチョコレート」70g/1枚(円),96,95,97,97,
（菓子類）/落花生/バターピーナッツ/100g(円),111,106,107,103,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),119,119,119,120,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),259,258,257,257,
（菓子類）/ポテトチップス/袋入り（70～130g入り）、成型ポテトチップスを除く/100g(円),151,150,148,152,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),143,138,134,140,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),551,551,551,557,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),166,167,174,173,
（調理食品）/おにぎり/さけ入り、並/1個(円),121,120,120,121,平成18年1月から基本銘柄改正
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),459,462,469,474,
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),717,689,682,701,
（調理食品）/調理パスタ/電子レンジ専用パスタ、箱入り(200g入り)、「カゴメデリ」/1箱(円),249,230,238,250,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),751,722,723,717,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),126,132,131,132,
（調理食品）/煮豆/金時豆/100g(円),114,114,115,115,
（調理食品）/コロッケ/並/100g(円),106,105,106,106,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),432,381,373,369,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),170,174,173,171,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),124,129,137,144,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量156～162g/1袋(円),229,239,254,257,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),147,148,148,146,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),85,88,85,86,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（282．8g入り）/1袋(円),361,343,340,364,
（飲料）/緑茶/番茶、上/100g(円),312,323,326,325,
（飲料）/緑茶/せん茶、中/100g(円),644,644,640,637,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),281,294,288,286,
（飲料）/緑茶飲料/ペットボトル入り（500mL入り）/1本(円),111,108,113,110,
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),679,669,662,663,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）/1袋(円),498,542,542,563,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),109,104,104,104,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000ml入り）/1本(円),190,198,194,193,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),119,119,116,116,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),316,306,302,302,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),129,117,113,115,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),368,390,359,362,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）/1缶(円),124,117,119,118,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),172,160,169,167,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),2168,2178,2178,2183,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),1859,1825,1821,1805,
（酒類）/清酒/佳撰又は佳撰に相当する普通酒､紙容器入り(2000mL入り)/1本(円),1214,1182,1193,1186,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1581,1580,1579,1581,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),137,134,131,134,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1218,1196,1203,1198,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),211,206,207,207,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック(円),835,832,838,839,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2869,2794,2780,2795,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2187,2169,2191,2202,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリーウイスキー角瓶」/1本(円),1383,1350,1367,1365,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),910,899,900,900,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/1本(円),375,366,369,358,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1260,1256,1159,1150,
（外食）/かけうどん/並/1杯(円),495,504,511,510,
（外食）/中華そば/ラーメン/1杯(円),559,567,555,555,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),801,764,760,764,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1230,1205,1205,1180,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),899,887,887,862,
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),141,141,141,141,
（外食）/親子どんぶり/並/1杯(円),824,820,823,798,
（外食）/天どん/えび天どん、並/1杯(円),1007,989,984,976,
（外食）/カレーライス//1皿(円),669,662,669,657,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),424,405,386,383,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),123,130,130,130,
（外食）/牛どん/並/1杯(円),371,371,371,371,
（外食）/ハンバーグ/定食/1人前(円),1016,953,979,979,
（外食）/えびフライ/定食/1人前(円),1413,1391,1380,1370,
（外食）/お子様ランチ/並/1皿(円),764,712,670,670,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2038,2038,2038,2038,
（外食）/焼肉/牛カルビ、並/1人前(円),818,865,874,874,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),689,711,703,703,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),443,420,416,416,
（外食）/ドーナツ/リングドーナツ/1個(円),117,119,119,119,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),529,530,527,526,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3307,3372,3372,3372,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3818,3904,3904,3904,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4270,4335,4335,4335,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9235,9201,9195,9192,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9478.56,9586.34,9585.13,9548.87,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6103.78,6166.62,6166.62,6164.73,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3408,3457,3446,3448,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1804,1810,1793,1787,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1704,1800,1797,1795,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),4916,4966,4967,4975,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4957,5081,5084,5086,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),76820,75990,76020,76020,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),73950,69160,69660,69360,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),93020,91340,91340,92780,
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),352499,352499,352499,352499,
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1355,1354,1354,1354,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4447,4447,4447,4447,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1497,1601,1601,1601,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6837,6828,6828,6833,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8804,8933,8933,8933,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3610,3635,3635,3635,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18750,19500,19500,19500,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),17800,18490,18490,18490,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20400,20600,20600,20600,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14270,14790,14790,14790,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4370,4370,4370,4370,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),15040,13160,13160,13160,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.34,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.57,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.76,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),15.56,16.05,16.05,16.05,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),20.64,21.04,21.04,21.04,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),22.19,22.31,22.31,22.31,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),46.05,45,45,45,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1084,1084,1084,1084,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),114.23,120.07,119.22,119.22,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),4624,4925,4898,4898,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1598,1603,1603,1603,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),4516,4740,4747,4747,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1455,1686,1677,1643,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（上下水道料）/下水道料/一般家庭用、水道汚水、20m3/1か月(円),1974,1974,1974,1974,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),17250,17900,18690,18550,平成18年1月から基本銘柄改正
（家庭用耐久財）/電子レンジ/オーブン・レンジ、連続出力700～1000W又は短時間高出力800～1000W〔庫内容量〕24～32L、スチーム機能付き/1台(円),51460,37830,41160,48390,
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),7975,12380,12070,12530,平成18年7月から基本銘柄改正
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),24550,22970,23470,23070,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),23200,23690,24780,24070,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～465L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),132690,145200,137420,141770,
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台(円),14710,13530,13350,13630,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、補助乾燥機能付き、インバーター内蔵、7．0kg/1台(円),71780,70290,72610,72370,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),81380,92330,92330,92330,
（家庭用耐久財）/電気アイロン/コードレス、1200～1400W、全温度スチーム機能付/1台(円),8727,8151,8512,8125,
（家庭用耐久財）/ルームエアコン/冷・暖房兼用、セパレート型、壁掛型、冷房2．8KW、暖房3．0～3．6KW、フィルター自動清掃機能付き/1台(円),74180,175800,172920,166900,平成18年7月から基本銘柄改正
（家庭用耐久財）/石油ストーブ/石油ファンヒーター、暖房出力3．00～3．50kW/1台(円),18020,        -,16140,15550,
（家庭用耐久財）/電気ごたつ/家具調こたつ、500W、75×75cm/1台(円),9014,        -,7684,6465,
（家庭用耐久財）/電気カーペット/460～620W、2畳相当、カバー（化学繊維100％）付/1台(円),19830,        -,19170,18590,
（家庭用耐久財）/整理だんす/幅90cm・高さ130cm程度、総引き出し、天然木、中級品/1本(円),71810,72670,73370,68580,
（家庭用耐久財）/洋服だんす/120～140cm×57～64cm×185～206cm、扉3/1本(円),133510,130560,127780,128850,
（家庭用耐久財）/食器戸棚/天然木無垢板（正面）、プリント紙化粧合板（側面）、木製扉付き/1本(円),135910,137170,137170,139440,
