事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,D 建設業,平成29,2017,4月,333680,12890,6500,340069,11740,407,836,11312
５人以上,D 建設業,平成29,2017,5月,341292,2946,3807,340357,10089,771,257,10677
５人以上,D 建設業,平成29,2017,6月,341314,2488,2602,340707,9720,391,56,10548
５人以上,D 建設業,平成29,2017,7月,340845,3716,2440,342451,10410,256,111,10225
５人以上,D 建設業,平成29,2017,8月,342107,2280,2667,341720,10569,11,299,10281
５人以上,D 建設業,平成29,2017,9月,342480,4195,3464,343210,9521,0,0,9522
５人以上,D 建設業,平成29,2017,10月,342910,2826,3721,342018,9822,702,335,10186
５人以上,D 建設業,平成29,2017,11月,342417,3094,2900,342611,9787,29,141,9675
５人以上,D 建設業,平成29,2017,12月,342445,2285,2139,342590,9841,162,29,9975
５人以上,E 製造業,平成24,2012,年平均,662308,7716,7824,662278,49220,1394,1269,49267
５人以上,E 製造業,平成25,2013,年平均,653758,7103,7945,653008,48337,1092,1131,48205
５人以上,E 製造業,平成26,2014,年平均,646382,6878,7047,646264,48346,1473,1296,48474
５人以上,E 製造業,平成27,2015,年平均,601059,7237,7334,601042,52463,1369,1410,52342
５人以上,E 製造業,平成28,2016,年平均,610428,7208,6725,610951,53948,1240,1247,53902
５人以上,E 製造業,平成29,2017,年平均,613839,6714,6773,613793,44658,1259,1012,44892
５人以上,E 製造業,平成29,2017,1月,625342,2886,6779,621437,45010,507,756,44773
５人以上,E 製造業,平成29,2017,2月,608500,6350,3981,610742,44322,701,1665,43485
５人以上,E 製造業,平成29,2017,3月,602782,4517,6849,600430,41894,1112,678,42348
５人以上,E 製造業,平成29,2017,4月,600193,27856,14083,613882,42585,1414,1404,42679
５人以上,E 製造業,平成29,2017,5月,635083,5986,8446,632623,41495,939,948,41486
５人以上,E 製造業,平成29,2017,6月,640719,5191,6712,639282,44022,1434,575,44797
５人以上,E 製造業,平成29,2017,7月,623008,5466,6489,622064,50191,1235,1070,50277
５人以上,E 製造業,平成29,2017,8月,618910,3394,5392,616866,47059,1234,1269,47070
５人以上,E 製造業,平成29,2017,9月,604640,4686,7273,602052,45069,1535,1114,45491
５人以上,E 製造業,平成29,2017,10月,600197,5906,6968,599291,43596,1723,1210,43953
５人以上,E 製造業,平成29,2017,11月,596285,4161,4188,596517,43791,1765,835,44462
５人以上,E 製造業,平成29,2017,12月,610414,4168,4111,610340,46858,1512,622,47879
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,31342,299,389,31259,3199,35,40,3188
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,24604,298,1118,23783,1900,23,166,1757
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,19780,270,363,19687,2466,38,13,2492
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,17619,275,294,17601,922,13,24,909
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,15339,167,149,15356,465,26,2,489
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,17859,286,172,17975,836,24,17,843
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,1月,16350,2,136,16215,982,56,0,1039
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,2月,16222,2,81,16142,1032,0,7,1026
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,3月,16069,9,188,15890,1099,0,13,1086
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,4月,15890,2898,704,18085,1086,227,158,1154
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,5月,18151,34,132,18053,1088,0,13,1075
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,6月,18412,50,323,18139,716,0,7,709
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,7月,18138,2,192,17948,710,0,0,710
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,8月,17961,32,5,17988,697,0,0,697
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,9月,18127,48,67,18109,558,0,0,557
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,10月,17982,360,44,18298,684,2,0,686
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,11月,18289,0,32,18258,695,0,0,694
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,12月,22721,0,159,22563,687,0,0,686
５人以上,G 情報通信業,平成24,2012,年平均,726840,7868,8701,726071,26653,1153,1042,26700
５人以上,G 情報通信業,平成25,2013,年平均,721426,7664,8075,720946,24468,952,1049,24439
５人以上,G 情報通信業,平成26,2014,年平均,735537,9412,7257,737703,22339,931,791,22468
５人以上,G 情報通信業,平成27,2015,年平均,734872,10825,10276,735689,32187,1514,1983,31450
５人以上,G 情報通信業,平成28,2016,年平均,750574,10866,10344,751193,24535,1326,1063,24700
５人以上,G 情報通信業,平成29,2017,年平均,769341,12149,10432,771114,27640,1710,1231,28064
５人以上,G 情報通信業,平成29,2017,1月,750952,7416,6427,751931,26272,317,1210,25389
５人以上,G 情報通信業,平成29,2017,2月,754701,3898,6430,751988,22619,546,288,23058
５人以上,G 情報通信業,平成29,2017,3月,750050,4741,7706,747079,24996,1756,1889,24869
５人以上,G 情報通信業,平成29,2017,4月,747107,53788,19612,781177,24841,1685,2034,24598
５人以上,G 情報通信業,平成29,2017,5月,780101,11275,13294,778123,25674,6205,621,31217
５人以上,G 情報通信業,平成29,2017,6月,783646,9015,8710,784351,25694,2682,361,27615
５人以上,G 情報通信業,平成29,2017,7月,783798,14078,15254,782797,28168,777,942,27828
５人以上,G 情報通信業,平成29,2017,8月,779301,8484,9026,778988,31324,806,1720,30181
５人以上,G 情報通信業,平成29,2017,9月,778866,8027,11735,775158,30303,1688,2073,29918
５人以上,G 情報通信業,平成29,2017,10月,775300,12710,13527,774476,29776,1318,1139,29962
５人以上,G 情報通信業,平成29,2017,11月,774569,6764,6032,775296,29869,1604,927,30551
５人以上,G 情報通信業,平成29,2017,12月,773705,5590,7425,772002,32142,1137,1562,31585
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,382520,5035,5720,381731,68619,1756,2136,68343
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,375227,5421,5650,375011,71724,2001,1684,72029
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,364446,5082,5041,364513,81755,2473,2050,82152
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,396125,5976,5935,396155,57228,2645,2191,57691
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,403827,6378,6477,403722,51498,1941,2193,51254
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,403380,6413,6803,402954,51431,1653,1088,52031
５人以上,"H 運輸業,郵便業",平成29,2017,1月,398596,2408,4023,396690,53867,459,1583,53034
５人以上,"H 運輸業,郵便業",平成29,2017,2月,400404,3018,4851,398594,49320,592,1267,48622
５人以上,"H 運輸業,郵便業",平成29,2017,3月,393264,5628,5785,393085,53952,5569,1854,57689
５人以上,"H 運輸業,郵便業",平成29,2017,4月,401231,21671,14295,408330,49543,2240,1170,50890
５人以上,"H 運輸業,郵便業",平成29,2017,5月,408197,5412,6781,406827,51023,2136,1739,51421
５人以上,"H 運輸業,郵便業",平成29,2017,6月,406909,5978,5693,407194,51339,2735,725,53349
５人以上,"H 運輸業,郵便業",平成29,2017,7月,408390,9343,10281,407501,52153,563,596,52071
５人以上,"H 運輸業,郵便業",平成29,2017,8月,409070,4067,6575,406562,50502,560,937,50125
５人以上,"H 運輸業,郵便業",平成29,2017,9月,406144,2730,3659,405138,50543,762,737,50645
５人以上,"H 運輸業,郵便業",平成29,2017,10月,406565,10329,13663,403230,49218,1768,924,50063
５人以上,"H 運輸業,郵便業",平成29,2017,11月,400954,3827,3658,401177,52339,1359,622,53022
５人以上,"H 運輸業,郵便業",平成29,2017,12月,400831,2539,2372,401110,53368,1095,902,53449
５人以上,"I 卸売業,小売業",平成24,2012,年平均,1052526,14065,16987,1049690,418250,11304,11206,418262
５人以上,"I 卸売業,小売業",平成25,2013,年平均,1003085,12649,14141,1001797,428542,11915,12174,428079
５人以上,"I 卸売業,小売業",平成26,2014,年平均,1000433,14041,13866,1000661,432881,11955,11727,433057
５人以上,"I 卸売業,小売業",平成27,2015,年平均,981708,14227,14768,981233,444662,13277,13389,444482
５人以上,"I 卸売業,小売業",平成28,2016,年平均,993293,16398,14604,995243,441679,14175,13724,441974
５人以上,"I 卸売業,小売業",平成29,2017,年平均,1025278,16657,16026,1026070,434634,13803,13236,435041
５人以上,"I 卸売業,小売業",平成29,2017,1月,1021159,11416,9358,1023327,429568,8754,12803,425409
５人以上,"I 卸売業,小売業",平成29,2017,2月,1011284,10599,14133,1007970,437452,14904,10185,441951
５人以上,"I 卸売業,小売業",平成29,2017,3月,1012870,12209,11354,1014458,437051,15995,14222,438091
５人以上,"I 卸売業,小売業",平成29,2017,4月,1014506,53141,31232,1036517,438043,15304,23749,429496
５人以上,"I 卸売業,小売業",平成29,2017,5月,1037284,19244,22628,1034591,428729,14657,13347,429348
５人以上,"I 卸売業,小売業",平成29,2017,6月,1031459,12159,14913,1028606,432480,18809,12569,438819
５人以上,"I 卸売業,小売業",平成29,2017,7月,1038379,11442,16014,1033929,429046,11928,11650,429202
５人以上,"I 卸売業,小売業",平成29,2017,8月,1023486,14454,15529,1022249,439645,14424,12767,441464
５人以上,"I 卸売業,小売業",平成29,2017,9月,1030869,13757,13341,1031401,432844,11998,13955,430771
５人以上,"I 卸売業,小売業",平成29,2017,10月,1023955,16219,17349,1022846,438217,13489,12736,438949
５人以上,"I 卸売業,小売業",平成29,2017,11月,1024296,17584,14591,1027546,437499,14527,10484,441285
５人以上,"I 卸売業,小売業",平成29,2017,12月,1033794,7659,11867,1029399,435037,10849,10363,435710
５人以上,"J 金融業,保険業",平成24,2012,年平均,352628,6629,7274,351980,33723,1003,538,34191
５人以上,"J 金融業,保険業",平成25,2013,年平均,349638,6749,6887,349500,35976,676,695,35957
５人以上,"J 金融業,保険業",平成26,2014,年平均,346618,5876,5991,346603,36279,631,669,36141
５人以上,"J 金融業,保険業",平成27,2015,年平均,350849,6012,5751,351222,33409,754,583,33468
５人以上,"J 金融業,保険業",平成28,2016,年平均,356761,6392,5693,357462,33827,580,692,33714
５人以上,"J 金融業,保険業",平成29,2017,年平均,366006,6453,6202,366251,31879,645,644,31886
５人以上,"J 金融業,保険業",平成29,2017,1月,361007,6692,5307,362387,32280,1991,684,33592
５人以上,"J 金融業,保険業",平成29,2017,2月,363177,2449,3896,361726,32802,412,384,32834
５人以上,"J 金融業,保険業",平成29,2017,3月,361812,3150,4539,360422,32748,415,636,32528
５人以上,"J 金融業,保険業",平成29,2017,4月,360243,25894,17010,369116,32707,1044,1247,32515
５人以上,"J 金融業,保険業",平成29,2017,5月,370327,6121,4698,371755,31304,369,487,31181
５人以上,"J 金融業,保険業",平成29,2017,6月,371017,3823,5171,369675,31919,397,638,31672
５人以上,"J 金融業,保険業",平成29,2017,7月,369762,5534,6634,368596,31585,317,822,31146
５人以上,"J 金融業,保険業",平成29,2017,8月,368415,5035,4778,368672,31327,652,810,31169
５人以上,"J 金融業,保険業",平成29,2017,9月,368511,2771,4868,366411,31330,643,431,31545
５人以上,"J 金融業,保険業",平成29,2017,10月,366291,7815,8038,366075,31665,641,517,31782
５人以上,"J 金融業,保険業",平成29,2017,11月,366453,4977,6288,365144,31404,393,402,31393
５人以上,"J 金融業,保険業",平成29,2017,12月,365062,3172,3194,365040,31475,470,674,31271
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,151528,2200,2161,151559,46745,1092,1170,46675
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,159717,2023,2205,159540,35918,939,1043,35809
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,166159,2649,2386,166434,31033,900,986,30937
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,163078,2756,2946,162933,33127,1143,1010,33215
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,172525,3475,3024,172971,29213,1171,921,29468
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,176008,2872,2589,176281,31713,1043,1113,31653
５人以上,"K 不動産業,物品賃貸業",平成29,2017,1月,171306,1475,2900,169881,32450,824,775,32499
５人以上,"K 不動産業,物品賃貸業",平成29,2017,2月,171172,1622,1632,171161,31208,1593,1036,31766
５人以上,"K 不動産業,物品賃貸業",平成29,2017,3月,171028,2858,2659,171225,31899,1717,673,32945
５人以上,"K 不動産業,物品賃貸業",平成29,2017,4月,171496,11477,4310,178698,32674,1093,2399,31333
５人以上,"K 不動産業,物品賃貸業",平成29,2017,5月,175093,2899,2822,175170,34938,1218,524,35632
５人以上,"K 不動産業,物品賃貸業",平成29,2017,6月,180108,2436,2783,179760,30694,955,794,30856
５人以上,"K 不動産業,物品賃貸業",平成29,2017,7月,178161,2697,1789,179069,32455,764,865,32354
５人以上,"K 不動産業,物品賃貸業",平成29,2017,8月,178514,2121,2283,178351,32909,862,1310,32462
５人以上,"K 不動産業,物品賃貸業",平成29,2017,9月,179292,1542,2751,178081,31521,704,431,31796
５人以上,"K 不動産業,物品賃貸業",平成29,2017,10月,178032,2422,4040,176413,31845,1188,1529,31505
５人以上,"K 不動産業,物品賃貸業",平成29,2017,11月,182067,1719,1875,181758,25851,874,695,26183
５人以上,"K 不動産業,物品賃貸業",平成29,2017,12月,175828,1201,1221,175809,32113,719,2326,30505
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,304198,6297,4992,305530,13683,721,597,13778
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,328282,8362,5863,330821,13730,730,661,13759
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,354901,8376,7110,356181,16551,771,666,16644
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,359372,5986,4394,361051,26834,935,861,26821
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,372348,5512,4760,373130,28106,901,884,28093
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,371948,5027,4555,372461,34668,917,1232,34311
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,1月,368560,5031,5084,368507,34495,493,678,34310
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,2月,364822,4541,2464,366876,37995,1382,942,38458
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,3月,367933,3826,4412,367370,37401,873,1751,36500
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,4月,368394,21000,12309,377376,35476,1469,2870,33784
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,5月,374781,5033,5369,374678,36379,1046,865,36327
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,6月,375212,3297,3540,374964,35793,563,795,35566
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,7月,375410,3839,4555,374671,35120,510,2434,33219
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,8月,373546,2741,3502,372783,34344,290,988,33648
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,9月,373212,1905,3087,372028,33219,1088,695,33614
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,10月,372912,4798,4449,373265,32730,1460,959,33227
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,11月,374904,2113,3402,373614,31588,661,707,31543
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,12月,373684,2194,2488,373393,31473,1169,1099,31540
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,195840,4042,3918,196067,411247,17429,16664,411910
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,189232,5167,5055,189193,424745,20209,19163,425942
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,196138,4493,4920,196105,438967,22630,20566,440637
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,169406,4064,4174,169414,451439,22808,22243,451886
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,154008,4484,4462,154104,478930,26374,25207,480022
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,154362,4988,4624,154877,492707,26023,25668,492910
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,1月,145901,1664,3023,145232,503815,15625,24557,494193
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,2月,146716,2617,3889,145506,487426,25377,26306,486435
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,3月,149233,5366,5100,149500,487991,32092,30614,489468
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,4月,148486,12195,6971,154053,490482,36564,41107,485596
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,5月,153065,5429,6001,152741,486584,33987,32275,488048
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,6月,164958,4547,4131,164478,475831,28354,19814,485267
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,7月,161265,4534,3203,162493,488480,25097,23546,490134
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,8月,156585,4794,4666,156724,496042,21817,21819,496029
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,9月,156033,6119,6255,156523,496720,20795,20252,496637
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,10月,159596,5279,4640,159902,493564,25703,23041,496559
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,11月,157684,4825,3214,160268,498777,25301,23787,499318
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,12月,152820,2482,4390,151111,506766,21559,20893,507233
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,152559,2582,2866,152218,64780,2045,2112,64769
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,146830,2975,3060,146740,69732,3191,2962,69966
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,141305,2932,2571,141674,81205,2827,2636,81388
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,129185,2758,2883,129087,92152,3384,3287,92222
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,123992,3400,3032,124363,102974,4547,4458,103060
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,124560,3413,2961,125048,109288,5025,4864,109413
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,1月,123627,2255,2603,123277,104897,3375,4808,103466
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,2月,119393,1557,2308,118643,107350,4031,4397,106983
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,3月,121799,4150,2945,122891,103827,5753,4522,105171
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,4月,124738,10936,5004,130933,103324,7458,9780,100739
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,5月,125991,3275,2578,126579,105681,6705,6103,106392
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,6月,131345,3212,2547,132012,101626,6495,3842,104277
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,7月,125178,2311,1553,125936,111111,4686,3487,112310
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,8月,124366,2316,2659,124403,113880,5829,4343,114986
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,9月,126830,2954,3037,126748,112559,5463,3859,114162
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,10月,128966,3416,3637,128746,111944,3926,4384,111485
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,11月,119765,2679,3267,119177,120466,3070,5200,118336
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,12月,122721,1894,3392,121242,114792,3511,3646,114638
５人以上,"O 教育,学習支援業",平成24,2012,年平均,272911,4448,4840,272550,120820,8753,8092,121452
５人以上,"O 教育,学習支援業",平成25,2013,年平均,279056,5485,4393,280165,123379,9555,9493,123423
５人以上,"O 教育,学習支援業",平成26,2014,年平均,281430,4137,4406,281170,130831,9694,8998,131518
５人以上,"O 教育,学習支援業",平成27,2015,年平均,261012,4182,4082,261393,157446,11045,10985,157226
５人以上,"O 教育,学習支援業",平成28,2016,年平均,276849,4211,3949,277050,145011,10480,9636,145915
５人以上,"O 教育,学習支援業",平成29,2017,年平均,273289,4094,3781,273594,158083,11651,11627,158114
５人以上,"O 教育,学習支援業",平成29,2017,1月,281323,1306,1007,281613,152653,7192,11097,148757
５人以上,"O 教育,学習支援業",平成29,2017,2月,273263,574,882,272956,157107,4363,13295,148174
５人以上,"O 教育,学習支援業",平成29,2017,3月,267136,914,4507,263543,153994,2724,11814,144904
５人以上,"O 教育,学習支援業",平成29,2017,4月,261950,32039,22821,270921,146497,36500,23571,159673
５人以上,"O 教育,学習支援業",平成29,2017,5月,277707,4007,3850,277863,152887,13719,4374,162233
５人以上,"O 教育,学習支援業",平成29,2017,6月,271207,1513,1367,271354,168889,7571,5163,171296
５人以上,"O 教育,学習支援業",平成29,2017,7月,277807,1522,1550,277780,164843,4508,8847,160503
５人以上,"O 教育,学習支援業",平成29,2017,8月,277012,1160,2165,276007,161271,2219,22006,141484
５人以上,"O 教育,学習支援業",平成29,2017,9月,271511,589,2130,269970,145980,23600,6053,163527
５人以上,"O 教育,学習支援業",平成29,2017,10月,270508,2677,2382,270796,162989,18325,12582,168739
５人以上,"O 教育,学習支援業",平成29,2017,11月,274364,2145,1746,274933,165171,11702,11248,165455
５人以上,"O 教育,学習支援業",平成29,2017,12月,275675,679,960,275392,164713,7383,9472,162626
５人以上,"P 医療,福祉",平成24,2012,年平均,367566,5847,5496,368059,172525,5998,5417,172964
５人以上,"P 医療,福祉",平成25,2013,年平均,369242,5719,5570,369509,180731,5890,5399,181103
５人以上,"P 医療,福祉",平成26,2014,年平均,376944,5519,5164,377310,182348,5941,5366,182912
５人以上,"P 医療,福祉",平成27,2015,年平均,372974,6805,6835,373128,197527,7710,6952,198101
５人以上,"P 医療,福祉",平成28,2016,年平均,383956,7339,7053,384433,199055,7297,5971,200189
５人以上,"P 医療,福祉",平成29,2017,年平均,396529,7250,7123,396767,200379,6793,6072,200989
５人以上,"P 医療,福祉",平成29,2017,1月,395200,2586,4634,393034,197344,6230,6073,197619
５人以上,"P 医療,福祉",平成29,2017,2月,394547,2438,3373,393634,196106,4130,6120,194094
５人以上,"P 医療,福祉",平成29,2017,3月,385327,3521,9620,379734,202401,5841,5020,202716
５人以上,"P 医療,福祉",平成29,2017,4月,380245,43160,29365,394828,202205,13268,12206,202479
５人以上,"P 医療,福祉",平成29,2017,5月,401527,7088,4673,404253,195780,5791,7749,193511
５人以上,"P 医療,福祉",平成29,2017,6月,399370,5191,5593,398990,198394,7407,4781,200998
５人以上,"P 医療,福祉",平成29,2017,7月,405548,5252,4915,405938,194440,7215,4362,197240
５人以上,"P 医療,福祉",平成29,2017,8月,405003,3409,4905,403507,198175,9787,6542,201420
５人以上,"P 医療,福祉",平成29,2017,9月,392013,3167,5830,389126,212914,5659,5521,213276
５人以上,"P 医療,福祉",平成29,2017,10月,403452,3972,5070,402433,198950,5514,6259,198126
５人以上,"P 医療,福祉",平成29,2017,11月,402070,3984,3337,402611,198489,6255,4064,200786
５人以上,"P 医療,福祉",平成29,2017,12月,394045,3234,4157,393123,209352,4419,4171,209599
５人以上,Q 複合サービス事業,平成24,2012,年平均,15480,293,282,15488,6056,128,126,6062
５人以上,Q 複合サービス事業,平成25,2013,年平均,15078,224,258,15054,5554,129,182,5492
５人以上,Q 複合サービス事業,平成26,2014,年平均,15250,226,256,15220,4752,92,107,4737
５人以上,Q 複合サービス事業,平成27,2015,年平均,17183,367,311,17237,3470,98,64,3505
５人以上,Q 複合サービス事業,平成28,2016,年平均,17278,312,307,17286,3544,106,92,3555
５人以上,Q 複合サービス事業,平成29,2017,年平均,16276,340,387,16227,4346,100,81,4367
５人以上,Q 複合サービス事業,平成29,2017,1月,17152,140,105,17185,3982,0,2,3982
５人以上,Q 複合サービス事業,平成29,2017,2月,16622,122,142,16601,3946,62,0,4009
５人以上,Q 複合サービス事業,平成29,2017,3月,16571,46,436,16180,4039,196,66,4170
５人以上,Q 複合サービス事業,平成29,2017,4月,16166,2683,2380,16468,4184,244,104,4325
５人以上,Q 複合サービス事業,平成29,2017,5月,16474,108,105,16474,4319,104,64,4362
５人以上,Q 複合サービス事業,平成29,2017,6月,16477,283,234,16523,4359,66,72,4356
５人以上,Q 複合サービス事業,平成29,2017,7月,16191,65,229,16026,4688,0,108,4581
５人以上,Q 複合サービス事業,平成29,2017,8月,16131,100,261,15969,4476,171,68,4580
５人以上,Q 複合サービス事業,平成29,2017,9月,15969,3,113,15859,4580,0,53,4527
