事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,D 建設業,平成24,2012,年平均,338489,283953,54536,4396,3720,675,4158,3528,629,338727,284145,54582,3,1.5,10.6
５人以上,D 建設業,平成25,2013,年平均,341231,290602,50629,4151,3428,722,4294,3635,659,341088,290395,50692,3.1,2,9.8
５人以上,D 建設業,平成26,2014,年平均,341583,290887,50696,4266,3410,856,4045,3311,734,341804,290986,50818,4.2,2.8,12
５人以上,D 建設業,平成27,2015,年平均,343131,290878,52253,4402,3604,798,4007,3301,705,343526,291181,52346,2.5,1.1,10.1
５人以上,D 建設業,平成28,2016,年平均,346158,293181,52977,4149,3393,756,3874,3235,639,346433,293339,53094,2.3,1.1,9.2
５人以上,D 建設業,平成29,2017,年平均,350239,291377,58862,3977,3247,730,3591,2965,625,350625,291659,58967,3,1.2,11.9
５人以上,D 建設業,平成29,2017,1月,347932,289867,58065,3683,3210,473,4033,3805,228,347582,289272,58310,3.6,1.6,13.4
５人以上,D 建設業,平成29,2017,2月,347582,286760,60822,1903,1373,530,3117,2030,1087,346368,286103,60265,2.8,0.9,11.9
５人以上,D 建設業,平成29,2017,3月,346368,286980,59388,2688,2164,524,3636,2750,886,345420,286394,59026,3,1.2,11.5
５人以上,D 建設業,平成29,2017,4月,345420,287604,57816,13297,10621,2676,7336,6547,789,351381,291678,59703,3.2,1.4,12.2
５人以上,D 建設業,平成29,2017,5月,351381,291679,59702,3717,2532,1185,4064,3560,504,351034,290651,60383,3,1.1,12.6
５人以上,D 建設業,平成29,2017,6月,351034,291375,59659,2879,2101,778,2658,2379,279,351255,291097,60158,3,1.2,11.6
５人以上,D 建設業,平成29,2017,7月,351255,291556,59699,3972,3800,172,2551,2103,448,352676,293253,59423,2.9,1.2,11.1
５人以上,D 建設業,平成29,2017,8月,352676,294359,58317,2291,2190,101,2966,2500,466,352001,294049,57952,2.9,1.2,11.7
５人以上,D 建設業,平成29,2017,9月,352001,294169,57832,4195,3690,505,3464,2838,626,352732,295021,57711,2.7,1.1,11
５人以上,D 建設業,平成29,2017,10月,352732,298062,54670,3528,2785,743,4056,3171,885,352204,297676,54528,2.9,1.1,12.6
５人以上,D 建設業,平成29,2017,11月,352204,291732,60472,3123,2645,478,3041,2126,915,352286,292251,60035,2.7,1,11.1
５人以上,D 建設業,平成29,2017,12月,352286,292386,59900,2447,1853,594,2168,1776,392,352565,292463,60102,2.8,1,11.6
５人以上,E 製造業,平成24,2012,年平均,711528,532598,178930,9110,6241,2869,9093,6615,2478,711545,532224,179321,6.9,2.6,19.9
５人以上,E 製造業,平成25,2013,年平均,702095,524058,178037,8195,6013,2181,9077,6648,2429,701213,523423,177789,6.9,2.7,19.1
５人以上,E 製造業,平成26,2014,年平均,694729,512298,182431,8352,5569,2783,8343,5889,2454,694738,511978,182760,7,2.6,19.3
５人以上,E 製造業,平成27,2015,年平均,653522,474653,178869,8606,5620,2986,8744,6144,2600,653384,474129,179255,8,2.5,22.7
５人以上,E 製造業,平成28,2016,年平均,664376,475997,188379,8448,5794,2654,7971,5581,2391,664853,476210,188642,8.1,2.4,22.5
５人以上,E 製造業,平成29,2017,年平均,658497,472237,186260,7973,5125,2848,7785,5547,2238,658685,471815,186870,6.8,2.2,18.5
５人以上,E 製造業,平成29,2017,1月,670352,483817,186535,3393,2358,1035,7535,5513,2022,666210,480662,185548,6.7,2.1,18.7
５人以上,E 製造業,平成29,2017,2月,652822,471510,181312,7051,5166,1885,5646,3626,2020,654227,473050,181177,6.6,1.9,19
５人以上,E 製造業,平成29,2017,3月,644676,462818,181858,5629,3346,2283,7527,5683,1844,642778,460481,182297,6.6,1.9,18.3
５人以上,E 製造業,平成29,2017,4月,642778,461730,181048,29270,20590,8680,15487,12553,2934,656561,469767,186794,6.5,2,17.9
５人以上,E 製造業,平成29,2017,5月,676578,488218,188360,6925,3894,3031,9394,7010,2384,674109,485102,189007,6.2,1.9,17.1
５人以上,E 製造業,平成29,2017,6月,684741,494544,190197,6625,4092,2533,7287,5096,2191,684079,493540,190539,6.5,2.1,18.1
５人以上,E 製造業,平成29,2017,7月,673199,480178,193021,6701,4466,2235,7559,5243,2316,672341,479401,192940,7.5,2.7,19.4
５人以上,E 製造業,平成29,2017,8月,665969,476368,189601,4628,2301,2327,6661,4697,1964,663936,473972,189964,7.1,2.5,18.6
５人以上,E 製造業,平成29,2017,9月,649709,465362,184347,6221,3743,2478,8387,5615,2772,647543,463490,184053,7,2.3,18.8
５人以上,E 製造業,平成29,2017,10月,643793,459482,184311,7629,5053,2576,8178,5407,2771,643244,459128,184116,6.8,2.3,18.2
５人以上,E 製造業,平成29,2017,11月,640076,455741,184335,5926,3264,2662,5023,3269,1754,640979,455736,185243,6.9,2.3,18.3
５人以上,E 製造業,平成29,2017,12月,657272,467080,190192,5680,3228,2452,4733,2848,1885,658219,467460,190759,7.3,2.4,19.2
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,34541,30199,4341,334,306,28,428,384,44,34447,30121,4325,9.3,7.3,22.5
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,26504,23022,3481,320,283,37,1284,1113,171,25540,22192,3347,6.5,5.3,14.9
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,22246,19721,2524,308,280,27,375,349,26,22179,19652,2525,11.3,11.1,12.5
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18540,15169,3371,288,216,72,318,263,54,18510,15122,3389,4.4,5.2,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,15804,12870,2934,192,161,31,151,119,32,15845,12912,2933,3,2.9,3.5
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18696,15439,3257,310,274,36,188,157,31,18818,15556,3262,4.6,4.3,5.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,1月,17332,14289,3043,58,56,2,136,119,17,17254,14226,3028,6,5.9,6.7
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,2月,17254,14427,2827,2,2,0,88,47,41,17168,14382,2786,6,5.7,7.2
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,3月,17168,14169,2999,9,9,0,201,180,21,16976,13998,2978,6.4,6.3,6.7
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,4月,16976,13998,2978,3125,2742,383,862,840,22,19239,15900,3339,6,6,6.1
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,5月,19239,15834,3405,34,22,12,145,125,20,19128,15731,3397,5.6,5.6,5.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,6月,19128,15942,3186,50,26,24,330,271,59,18848,15697,3151,3.8,3.3,5.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,7月,18848,15697,3151,2,2,0,192,71,121,18658,15628,3030,3.8,3.4,6
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,8月,18658,15532,3126,32,24,8,5,5,0,18685,15551,3134,3.7,3.3,5.8
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,9月,18685,14895,3790,48,48,0,67,8,59,18666,14935,3731,3,2.6,4.4
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,10月,18666,15476,3190,362,360,2,44,42,2,18984,15794,3190,3.6,3.2,5.6
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,11月,18984,15833,3151,0,0,0,32,27,5,18952,15806,3146,3.7,3.2,5.8
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,12月,23408,19170,4238,0,0,0,159,152,7,23249,19018,4231,3,2.7,4.3
５人以上,G 情報通信業,平成24,2012,年平均,753493,570236,183256,9021,5735,3286,9743,6389,3354,752771,569582,183188,3.5,1.8,8.9
５人以上,G 情報通信業,平成25,2013,年平均,745894,566348,179546,8616,5571,3045,9125,5850,3275,745385,566069,179316,3.3,1.9,7.7
５人以上,G 情報通信業,平成26,2014,年平均,757876,571978,185898,10343,6515,3827,8048,5368,2680,760171,573125,187045,3,1.4,7.7
５人以上,G 情報通信業,平成27,2015,年平均,767059,572079,194980,12339,8207,4132,12259,8292,3967,767139,571994,195145,4.1,1.7,11
５人以上,G 情報通信業,平成28,2016,年平均,775109,582668,192441,12192,8081,4111,11408,7712,3695,775893,583037,192857,3.2,1.2,9.1
５人以上,G 情報通信業,平成29,2017,年平均,796981,591980,205001,13859,9421,4438,11662,8080,3582,799178,593321,205857,3.5,1.5,9.4
５人以上,G 情報通信業,平成29,2017,1月,777224,580130,197094,7733,4959,2774,7637,4451,3186,777320,580638,196682,3.3,1.3,9
５人以上,G 情報通信業,平成29,2017,2月,777320,579642,197678,4444,3025,1419,6718,5143,1575,775046,577524,197522,3,1.3,8
５人以上,G 情報通信業,平成29,2017,3月,775046,576688,198358,6497,4214,2283,9595,6255,3340,771948,574647,197301,3.2,1.3,8.8
５人以上,G 情報通信業,平成29,2017,4月,771948,575903,196045,55473,36608,18865,21646,16341,5305,805775,596170,209605,3.1,1.1,8.6
５人以上,G 情報通信業,平成29,2017,5月,805775,595023,210752,17480,11206,6274,13915,9856,4059,809340,596373,212967,3.9,1.8,9.5
５人以上,G 情報通信業,平成29,2017,6月,809340,603880,205460,11697,7267,4430,9071,6202,2869,811966,604945,207021,3.4,1.3,9.6
５人以上,G 情報通信業,平成29,2017,7月,811966,604940,207026,14855,11247,3608,16196,12729,3467,810625,603458,207167,3.4,1.4,9.5
５人以上,G 情報通信業,平成29,2017,8月,810625,597872,212753,9290,6388,2902,10746,6036,4710,809169,598224,210945,3.7,1.6,9.6
５人以上,G 情報通信業,平成29,2017,9月,809169,600278,208891,9715,6959,2756,13808,9117,4691,805076,598120,206956,3.7,1.6,9.8
５人以上,G 情報通信業,平成29,2017,10月,805076,595924,209152,14028,10416,3612,14666,9744,4922,804438,596596,207842,3.7,1.6,9.9
５人以上,G 情報通信業,平成29,2017,11月,804438,597454,206984,8368,6066,2302,6959,5374,1585,805847,598146,207701,3.8,1.6,10
５人以上,G 情報通信業,平成29,2017,12月,805847,596029,209818,6727,4692,2035,8987,5708,3279,803587,595013,208574,3.9,1.6,10.5
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,451139,372360,78778,6791,4963,1828,7856,6011,1846,450074,371312,78760,15.2,10.9,35.2
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,446951,365768,81182,7422,5531,1891,7333,5557,1776,447040,365742,81297,16.1,12.1,34.1
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,446201,357950,88251,7555,4989,2566,7091,5264,1827,446665,357675,88990,18.4,13.7,37.2
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,453352,357749,95603,8620,5993,2628,8126,6006,2121,453846,357736,96110,12.7,9.9,23.1
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,455325,362276,93049,8320,5872,2448,8669,6334,2336,454976,361814,93161,11.3,8.8,20.9
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,454810,360632,94178,8066,5877,2189,7891,5906,1985,454985,360603,94382,11.4,9,20.8
５人以上,"H 運輸業,郵便業",平成29,2017,1月,452463,370565,81898,2867,2277,590,5606,3720,1886,449724,369122,80602,11.8,9.1,24.2
５人以上,"H 運輸業,郵便業",平成29,2017,2月,449724,362868,86856,3610,2479,1131,6118,4143,1975,447216,361204,86012,10.9,8.4,21.4
５人以上,"H 運輸業,郵便業",平成29,2017,3月,447216,360890,86326,11197,7649,3548,7639,5878,1761,450774,362661,88113,12.8,10.2,23.4
５人以上,"H 運輸業,郵便業",平成29,2017,4月,450774,365075,85699,23911,17922,5989,15465,12282,3183,459220,370715,88505,11.1,8.7,20.9
５人以上,"H 運輸業,郵便業",平成29,2017,5月,459220,365268,93952,7548,5307,2241,8520,6849,1671,458248,363726,94522,11.2,8.9,20.2
５人以上,"H 運輸業,郵便業",平成29,2017,6月,458248,363525,94723,8713,6045,2668,6418,5068,1350,460543,364502,96041,11.6,8.9,21.9
５人以上,"H 運輸業,郵便業",平成29,2017,7月,460543,358705,101838,9906,8380,1526,10877,8611,2266,459572,358474,101098,11.3,8.7,20.5
５人以上,"H 運輸業,郵便業",平成29,2017,8月,459572,361388,98184,4627,3668,959,7512,5625,1887,456687,359431,97256,11,8.8,19.1
５人以上,"H 運輸業,郵便業",平成29,2017,9月,456687,357784,98903,3492,2109,1383,4396,2447,1949,455783,357446,98337,11.1,8.7,19.8
５人以上,"H 運輸業,郵便業",平成29,2017,10月,455783,353592,102191,12097,8613,3484,14587,10981,3606,453293,351224,102069,11,9.1,17.6
５人以上,"H 運輸業,郵便業",平成29,2017,11月,453293,358559,94734,5186,3830,1356,4280,3084,1196,454199,359305,94894,11.7,9.4,20.4
５人以上,"H 運輸業,郵便業",平成29,2017,12月,454199,349363,104836,3634,2247,1387,3274,2182,1092,454559,349428,105131,11.8,9.2,20.4
５人以上,"I 卸売業,小売業",平成24,2012,年平均,1470776,811940,658837,25369,12572,12796,28193,13542,14651,1467952,810970,656982,28.5,15.3,44.9
５人以上,"I 卸売業,小売業",平成25,2013,年平均,1431627,785907,645720,24564,12005,12559,26315,13459,12856,1429876,784453,645423,29.9,15.1,48
５人以上,"I 卸売業,小売業",平成26,2014,年平均,1433314,779781,653534,25996,12249,13747,25592,11950,13643,1433718,780080,653638,30.2,15.9,47.3
５人以上,"I 卸売業,小売業",平成27,2015,年平均,1426370,803106,623264,27503,14001,13502,28158,14368,13789,1425715,802739,622977,31.2,17,49.5
５人以上,"I 卸売業,小売業",平成28,2016,年平均,1434972,815376,619597,30573,16139,14434,28328,15030,13297,1437217,816485,620734,30.8,17.5,48.1
５人以上,"I 卸売業,小売業",平成29,2017,年平均,1459913,824646,635267,30460,15951,14509,29262,14937,14325,1461111,825660,635451,29.8,16.8,46.6
５人以上,"I 卸売業,小売業",平成29,2017,1月,1450727,813990,636737,20170,11381,8789,22161,8950,13211,1448736,816421,632315,29.4,16.4,46.1
５人以上,"I 卸売業,小売業",平成29,2017,2月,1448736,817239,631497,25503,11830,13673,24318,11313,13005,1449921,817756,632165,30.5,16.9,48.1
５人以上,"I 卸売業,小売業",平成29,2017,3月,1449921,827062,622859,28204,14962,13242,25576,11525,14051,1452549,830499,622050,30.2,16.8,48
５人以上,"I 卸売業,小売業",平成29,2017,4月,1452549,823267,629282,68445,39243,29202,54981,32245,22736,1466013,830265,635748,29.3,16.1,46.6
５人以上,"I 卸売業,小売業",平成29,2017,5月,1466013,832470,633543,33901,16882,17019,35975,19186,16789,1463939,830166,633773,29.3,16.4,46.2
５人以上,"I 卸売業,小売業",平成29,2017,6月,1463939,829070,634869,30968,15002,15966,27482,14478,13004,1467425,829594,637831,29.9,16.8,46.9
５人以上,"I 卸売業,小売業",平成29,2017,7月,1467425,827585,639840,23370,11277,12093,27664,13426,14238,1463131,825436,637695,29.3,16.7,45.7
５人以上,"I 卸売業,小売業",平成29,2017,8月,1463131,824497,638634,28878,14370,14508,28296,13434,14862,1463713,825433,638280,30.2,17.3,46.8
５人以上,"I 卸売業,小売業",平成29,2017,9月,1463713,824535,639178,25755,11484,14271,27296,11835,15461,1462172,824184,637988,29.5,16.8,45.8
５人以上,"I 卸売業,小売業",平成29,2017,10月,1462172,831516,630656,29708,16211,13497,30085,15889,14196,1461795,831838,629957,30,17.6,46.4
５人以上,"I 卸売業,小売業",平成29,2017,11月,1461795,822172,639623,32111,18727,13384,25075,15323,9752,1468831,825576,643255,30,17.3,46.4
５人以上,"I 卸売業,小売業",平成29,2017,12月,1468831,822350,646481,18508,10041,8467,22230,11634,10596,1465109,820757,644352,29.7,16.9,46.1
５人以上,"J 金融業,保険業",平成24,2012,年平均,386351,208451,177900,7632,3987,3645,7812,4561,3251,386171,207877,178294,8.9,0.8,18.2
５人以上,"J 金融業,保険業",平成25,2013,年平均,385614,203855,181759,7425,3905,3520,7582,4118,3464,385457,203642,181815,9.3,0.8,18.9
５人以上,"J 金融業,保険業",平成26,2014,年平均,382897,200892,182006,6507,3489,3018,6660,3783,2877,382744,200598,182147,9.4,0.8,19
５人以上,"J 金融業,保険業",平成27,2015,年平均,384258,209746,174512,6766,3591,3175,6334,3640,2694,384690,209697,174993,8.7,1.9,16.9
５人以上,"J 金融業,保険業",平成28,2016,年平均,390589,209709,180879,6972,3661,3311,6385,3619,2766,391176,209751,181424,8.6,1.8,16.6
５人以上,"J 金融業,保険業",平成29,2017,年平均,397885,215983,181902,7098,3797,3302,6846,3836,3010,398137,215944,182194,8,1.7,15.6
５人以上,"J 金融業,保険業",平成29,2017,1月,393287,217084,176203,8683,4741,3942,5991,3133,2858,395979,218692,177287,8.5,1.8,16.8
５人以上,"J 金融業,保険業",平成29,2017,2月,395979,218501,177478,2861,1738,1123,4280,2393,1887,394560,217846,176714,8.3,1.7,16.5
５人以上,"J 金融業,保険業",平成29,2017,3月,394560,217540,177020,3565,1705,1860,5175,2636,2539,392950,216609,176341,8.3,1.7,16.4
５人以上,"J 金融業,保険業",平成29,2017,4月,392950,215644,177306,26938,14799,12139,18257,11812,6445,401631,218631,183000,8.1,1.5,16
５人以上,"J 金融業,保険業",平成29,2017,5月,401631,217121,184510,6490,2683,3807,5185,2430,2755,402936,217374,185562,7.7,1.5,15
５人以上,"J 金融業,保険業",平成29,2017,6月,402936,219669,183267,4220,2716,1504,5809,3432,2377,401347,218953,182394,7.9,1.4,15.7
５人以上,"J 金融業,保険業",平成29,2017,7月,401347,215325,186022,5851,2950,2901,7456,3967,3489,399742,214308,185434,7.8,1.4,15.1
５人以上,"J 金融業,保険業",平成29,2017,8月,399742,215191,184551,5687,2990,2697,5588,2920,2668,399841,215261,184580,7.8,1.5,15.1
５人以上,"J 金融業,保険業",平成29,2017,9月,399841,214479,185362,3414,1694,1720,5299,2556,2743,397956,213617,184339,7.9,1.7,15.1
５人以上,"J 金融業,保険業",平成29,2017,10月,397956,213823,184133,8456,4596,3860,8555,5509,3046,397857,212910,184947,8,1.9,15
５人以上,"J 金融業,保険業",平成29,2017,11月,397857,213699,184158,5370,3296,2074,6690,3363,3327,396537,213632,182905,7.9,1.9,15
５人以上,"J 金融業,保険業",平成29,2017,12月,396537,213725,182812,3642,1650,1992,3868,1879,1989,396311,213496,182815,7.9,1.8,15
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,198273,126957,71316,3292,1912,1380,3331,1993,1338,198234,126876,71358,23.6,16.5,36
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,195635,129386,66249,2962,1830,1132,3248,1966,1283,195349,129250,66098,18.3,13.3,28.2
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,197193,132587,64606,3549,2288,1261,3371,2104,1268,197371,132771,64599,15.7,11.2,25
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,196205,130781,65424,3899,2215,1684,3956,2314,1643,196148,130682,65465,16.9,10.3,30.2
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,201738,131436,70302,4646,2617,2029,3945,2467,1478,202439,131586,70853,14.6,7.7,27.4
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,207721,135555,72166,3915,2260,1655,3702,2238,1464,207934,135577,72357,15.2,8.8,27.2
５人以上,"K 不動産業,物品賃貸業",平成29,2017,1月,203756,135360,68396,2299,1336,963,3675,2484,1191,202380,134212,68168,16.1,10,28
５人以上,"K 不動産業,物品賃貸業",平成29,2017,2月,202380,133580,68800,3215,1274,1941,2668,1450,1218,202927,133404,69523,15.7,9.3,27.9
５人以上,"K 不動産業,物品賃貸業",平成29,2017,3月,202927,134069,68858,4575,2531,2044,3332,2129,1203,204170,134471,69699,16.1,9.7,28.5
５人以上,"K 不動産業,物品賃貸業",平成29,2017,4月,204170,133812,70358,12570,7520,5050,6709,4680,2029,210031,136652,73379,14.9,8.5,26.9
５人以上,"K 不動産業,物品賃貸業",平成29,2017,5月,210031,136794,73237,4117,2351,1766,3346,2393,953,210802,136752,74050,16.9,10.1,29.5
５人以上,"K 不動産業,物品賃貸業",平成29,2017,6月,210802,134344,76458,3391,2097,1294,3577,1903,1674,210616,134538,76078,14.7,6.9,28.4
５人以上,"K 不動産業,物品賃貸業",平成29,2017,7月,210616,137662,72954,3461,2197,1264,2654,1471,1183,211423,138388,73035,15.3,9.2,26.9
５人以上,"K 不動産業,物品賃貸業",平成29,2017,8月,211423,137581,73842,2983,1575,1408,3593,2397,1196,210813,136759,74054,15.4,9.3,26.7
５人以上,"K 不動産業,物品賃貸業",平成29,2017,9月,210813,137159,73654,2246,1297,949,3182,1691,1491,209877,136765,73112,15.1,8.8,27
５人以上,"K 不動産業,物品賃貸業",平成29,2017,10月,209877,136476,73401,3610,2455,1155,5569,3203,2366,207918,135728,72190,15.2,9.5,25.8
５人以上,"K 不動産業,物品賃貸業",平成29,2017,11月,207918,134069,73849,2593,1241,1352,2570,1322,1248,207941,133988,73953,12.6,5.3,25.7
５人以上,"K 不動産業,物品賃貸業",平成29,2017,12月,207941,135752,72189,1920,1250,670,3547,1731,1816,206314,135271,71043,14.8,9.2,25.4
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,317881,222702,95179,7017,4852,2165,5590,3841,1748,319308,223713,95596,4.3,2.2,9.3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,342012,242220,99792,9092,6443,2649,6524,4555,1969,344580,244108,100472,4,1.5,10
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,371453,258317,113135,9147,6435,2712,7775,5578,2198,372825,259174,113649,4.5,1.3,11.7
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,386206,261263,124943,6921,4485,2436,5255,3290,1965,387872,262458,125414,6.9,2.4,16.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,400454,272732,127722,6413,3670,2743,5644,3690,1954,401223,272712,128511,7,3,15.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,406615,279469,127146,5944,3612,2332,5787,3676,2111,406772,279405,127367,8.4,3.8,18.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,1月,403055,276037,127018,5524,2594,2930,5762,3490,2272,402817,275141,127676,8.5,4.3,17.7
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,2月,402817,281871,120946,5923,3573,2350,3406,1335,2071,405334,284109,121225,9.5,5,19.9
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,3月,405334,280247,125087,4699,2905,1794,6163,4331,1832,403870,278821,125049,9,4.4,19.3
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,4月,403870,277627,126243,22469,14045,8424,15179,10495,4684,411160,281177,129983,8.2,3.6,18.1
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,5月,411160,280101,131059,6079,3781,2298,6234,3994,2240,411005,279888,131117,8.8,4,19.1
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,6月,411005,277385,133620,3860,2066,1794,4335,2579,1756,410530,276872,133658,8.7,4.1,18.2
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,7月,410530,283779,126751,4349,2589,1760,6989,5291,1698,407890,281077,126813,8.1,3.5,18.4
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,8月,407890,278422,129468,3031,2305,726,4490,2464,2026,406431,278263,128168,8.3,3.1,19.5
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,9月,406431,282264,124167,2993,1592,1401,3782,1858,1924,405642,281998,123644,8.3,3.6,19
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,10月,405642,278038,127604,6258,3686,2572,5408,3673,1735,406492,278051,128441,8.2,3.1,19.1
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,11月,406492,278522,127970,2774,1797,977,4109,2022,2087,405157,278297,126860,7.8,3.3,17.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,12月,405157,279335,125822,3363,2406,957,3587,2576,1011,404933,279165,125768,7.8,3.5,17.4
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,607087,271048,336039,21471,9484,11987,20581,9043,11539,607977,271489,336487,67.8,53.8,79
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,613977,279677,334300,25375,11921,13455,24217,11538,12679,615135,280060,335076,69.2,56.4,80
