事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,平成29,2017,6月,5214085,3165369,2048716,90353,43858,46495,86581,46281,40300,5217857,3162946,2054911,19.6,10.4,33.7
30人以上,TL 調査産業計,平成29,2017,7月,5206977,3155300,2051677,95660,56807,38853,98432,54197,44235,5204205,3157910,2046295,18.9,10.1,32.4
30人以上,TL 調査産業計,平成29,2017,8月,5197833,3156696,2041137,72913,35666,37247,98026,47682,50344,5172720,3144680,2028040,18.8,10.1,32.3
30人以上,TL 調査産業計,平成29,2017,9月,5158493,3125471,2033022,89871,45818,44053,79530,42247,37283,5168834,3129042,2039792,19.6,10.6,33.4
30人以上,TL 調査産業計,平成29,2017,10月,5165084,3124175,2040909,115475,62696,52779,116161,65870,50291,5164398,3121001,2043397,19.5,10.8,32.7
30人以上,TL 調査産業計,平成29,2017,11月,5161230,3118861,2042369,82584,43800,38784,76640,39010,37630,5167174,3123651,2043523,19.2,10.5,32.5
30人以上,TL 調査産業計,平成29,2017,12月,5187923,3127313,2060610,65783,33347,32436,65768,34795,30973,5187938,3125865,2062073,19.6,10.7,33.1
30人以上,D 建設業,平成24,2012,年平均,210124,182529,27595,2752,2370,382,2677,2276,401,210199,182623,27576,1.6,0.8,6.4
30人以上,D 建設業,平成25,2013,年平均,212250,183831,28419,2429,2035,395,2591,2317,274,212088,183549,28540,1.8,1,7.1
30人以上,D 建設業,平成26,2014,年平均,211632,181700,29932,2689,2093,596,2438,2016,422,211883,181777,30106,2.2,1.4,6.8
30人以上,D 建設業,平成27,2015,年平均,213193,184305,28888,2374,1966,408,2061,1681,380,213506,184590,28916,0.8,0.5,2.4
30人以上,D 建設業,平成28,2016,年平均,216002,187206,28796,2024,1694,330,2085,1830,255,215941,187070,28871,0.7,0.4,2.2
30人以上,D 建設業,平成29,2017,年平均,215859,185080,30780,2086,1733,354,1733,1483,251,216212,185330,30883,0.5,0.3,1.6
30人以上,D 建設業,平成29,2017,1月,214096,184641,29455,852,482,370,1049,1016,33,213899,184107,29792,0.6,0.4,1.8
30人以上,D 建設業,平成29,2017,2月,213899,182085,31814,729,524,205,1159,885,274,213469,181724,31745,0.6,0.4,1.9
30人以上,D 建設業,平成29,2017,3月,213469,182647,30822,1318,948,370,1648,1335,313,213139,182260,30879,0.6,0.4,1.6
30人以上,D 建設業,平成29,2017,4月,213139,182151,30988,8699,6976,1723,3840,3504,336,217998,185623,32375,0.5,0.3,1.4
30人以上,D 建設業,平成29,2017,5月,217998,186289,31709,1024,832,192,2407,2321,86,216615,184800,31815,0.6,0.4,1.7
30人以上,D 建設業,平成29,2017,6月,216615,185897,30718,876,676,200,1418,1332,86,216073,185241,30832,0.4,0.3,1.4
30人以上,D 建設業,平成29,2017,7月,216073,184259,31814,1960,1788,172,1351,1107,244,216682,184940,31742,0.6,0.4,1.7
30人以上,D 建設業,平成29,2017,8月,216682,185271,31411,934,833,101,1665,1199,466,215951,184905,31046,0.5,0.3,1.8
30人以上,D 建設業,平成29,2017,9月,215951,185520,30431,2873,2595,278,1704,1489,215,217120,186626,30494,0.4,0.2,1.5
30人以上,D 建設業,平成29,2017,10月,217120,189870,27250,2312,2096,216,2200,1682,518,217232,190284,26948,0.3,0.2,1.2
30人以上,D 建設業,平成29,2017,11月,217232,185764,31468,1951,1782,169,1146,889,257,218037,186657,31380,0.4,0.2,1.8
30人以上,D 建設業,平成29,2017,12月,218037,186563,31474,1508,1259,249,1212,1031,181,218333,186791,31542,0.4,0.2,1.7
30人以上,E 製造業,平成24,2012,年平均,550968,421410,129558,7158,5191,1967,6983,5332,1651,551143,421269,129874,5,2.1,14.3
30人以上,E 製造業,平成25,2013,年平均,544417,415078,129339,6531,4975,1556,7215,5488,1727,543733,414565,129168,5.3,2.2,15.1
30人以上,E 製造業,平成26,2014,年平均,540614,406949,133665,6264,4424,1840,6560,4853,1707,540318,406520,133798,5.4,2.1,15.3
30人以上,E 製造業,平成27,2015,年平均,494790,364674,130115,6745,4490,2255,7031,4957,2074,494504,364207,130296,5.9,1.8,17.7
30人以上,E 製造業,平成28,2016,年平均,502308,365101,137207,6526,4526,2001,5995,4246,1749,502839,365381,137459,6.3,1.9,18
30人以上,E 製造業,平成29,2017,年平均,497246,361559,135687,6169,4096,2073,6004,4388,1616,497411,361267,136144,5.3,1.5,15.5
30人以上,E 製造業,平成29,2017,1月,509136,373065,136071,2733,1974,759,6425,4874,1551,505444,370165,135279,5.4,1.6,15.7
30人以上,E 製造業,平成29,2017,2月,492056,360959,131097,6115,4620,1495,4348,2835,1513,493823,362744,131079,5.1,1.4,15.5
30人以上,E 製造業,平成29,2017,3月,484272,352557,131715,3882,2139,1743,4878,3729,1149,483276,350967,132309,5.1,1.4,15.1
30人以上,E 製造業,平成29,2017,4月,483276,351819,131457,24751,17642,7109,12882,10461,2421,495145,359000,136145,5,1.4,14.6
30人以上,E 製造業,平成29,2017,5月,515162,377720,137442,5501,3115,2386,7501,5513,1988,513162,375322,137840,4.5,1.3,13.4
30人以上,E 製造業,平成29,2017,6月,523794,384230,139564,4371,2982,1389,5164,3724,1440,523001,383488,139513,5.1,1.5,15
30人以上,E 製造業,平成29,2017,7月,512121,370131,141990,4583,3439,1144,6277,4452,1825,510427,369118,141309,6,1.8,16.9
30人以上,E 製造業,平成29,2017,8月,504055,365572,138483,3284,1845,1439,4893,3519,1374,502446,363898,138548,5.5,1.6,15.8
30人以上,E 製造業,平成29,2017,9月,488219,354555,133664,4030,2493,1537,6781,4804,1977,485468,352244,133224,5.4,1.4,15.9
30人以上,E 製造業,平成29,2017,10月,481718,348289,133429,5733,3798,1935,6239,4425,1814,481212,347662,133550,5.1,1.3,15.1
30人以上,E 製造業,平成29,2017,11月,478044,343507,134537,3970,2339,1631,3209,2083,1126,478805,343763,135042,5.3,1.4,15.3
30人以上,E 製造業,平成29,2017,12月,495098,356302,138796,5078,2765,2313,3455,2241,1214,496721,356826,139895,5.9,1.5,17.1
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,31375,27563,3812,290,268,21,364,331,33,31301,27500,3800,9.1,7.4,20.7
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,23454,20564,2890,257,225,32,1232,1078,154,22479,19711,2768,6.8,5.6,15.3
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,19147,16756,2391,267,240,27,334,308,26,19080,16688,2392,7.5,6.7,13.1
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,17000,13650,3350,234,172,61,252,198,54,16982,13624,3357,1.3,1.5,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,13729,10991,2738,166,135,31,151,119,32,13744,11007,2737,1.8,2.1,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,15478,12536,2942,231,195,36,110,78,31,15599,12653,2947,2.4,2.8,1.1
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,1月,14022,11294,2728,58,56,2,136,119,17,13944,11231,2713,4.1,4.6,1.7
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,2月,13944,11432,2512,2,2,0,88,47,41,13858,11387,2471,4,4.5,1.7
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,3月,13858,11174,2684,9,9,0,43,22,21,13824,11161,2663,4.4,5.1,1.6
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,4月,13824,11161,2663,2337,1954,383,74,52,22,16087,13063,3024,4.2,4.9,1.6
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,5月,16087,12997,3090,34,22,12,145,125,20,15976,12894,3082,3.8,4.3,1.4
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,6月,15976,13105,2871,50,26,24,330,271,59,15696,12860,2836,1.5,1.6,1
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,7月,15696,12860,2836,2,2,0,192,71,121,15506,12791,2715,1.5,1.7,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,8月,15506,12695,2811,32,24,8,5,5,0,15533,12714,2819,1.4,1.6,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,9月,15533,12058,3475,48,48,0,67,8,59,15514,12098,3416,0.5,0.6,0.2
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,10月,15514,12639,2875,204,202,2,44,42,2,15674,12799,2875,1.4,1.5,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,11月,15674,12838,2836,0,0,0,32,27,5,15642,12811,2831,1.4,1.5,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,12月,20098,16175,3923,0,0,0,159,152,7,19939,16023,3916,1.1,1.2,0.6
30人以上,G 情報通信業,平成24,2012,年平均,643831,492617,151214,7512,4672,2839,8227,5400,2828,643116,491889,151225,2.9,1.5,7.4
30人以上,G 情報通信業,平成25,2013,年平均,636236,488869,147367,7146,4668,2478,7685,4863,2823,635697,488674,147022,2.5,1.3,6.7
30人以上,G 情報通信業,平成26,2014,年平均,642792,491754,151038,8049,4875,3174,6444,4201,2243,644397,492428,151969,2.3,1.2,5.9
30人以上,G 情報通信業,平成27,2015,年平均,646928,487747,159180,9895,6545,3351,10136,6769,3367,646687,487523,159164,3.7,1.3,10.8
30人以上,G 情報通信業,平成28,2016,年平均,652135,497881,154254,10296,6950,3346,9690,6772,2918,652741,498059,154682,2.6,0.9,8
30人以上,G 情報通信業,平成29,2017,年平均,670196,506109,164087,11327,7807,3520,9420,6856,2563,672103,507060,165044,2.8,1.1,8.3
30人以上,G 情報通信業,平成29,2017,1月,653462,496270,157192,6825,4252,2573,6607,3983,2624,653680,496539,157141,2.9,1.1,8.8
30人以上,G 情報通信業,平成29,2017,2月,653680,496750,156930,4096,2677,1419,5368,4201,1167,652408,495226,157182,2.5,0.9,7.5
30人以上,G 情報通信業,平成29,2017,3月,652408,494673,157735,6012,3950,2062,8013,5692,2321,650407,492931,157476,2.7,1,8.3
30人以上,G 情報通信業,平成29,2017,4月,650407,493196,157211,50187,33458,16729,19058,14856,4202,681536,511798,169738,2.6,0.8,7.9
30人以上,G 情報通信業,平成29,2017,5月,681536,511367,170169,9961,6298,3663,11757,8724,3033,679740,508941,170799,2.7,0.9,8
30人以上,G 情報通信業,平成29,2017,6月,679740,515889,163851,8881,5667,3214,7940,5464,2476,680681,516092,164589,2.8,1,8.3
30人以上,G 情報通信業,平成29,2017,7月,680681,515556,165125,12885,9882,3003,13493,10435,3058,680073,515003,165070,2.8,1.1,8
30人以上,G 情報通信業,平成29,2017,8月,680073,509100,170973,6994,5056,1938,7671,4320,3351,679396,509836,169560,2.9,1.1,8.1
30人以上,G 情報通信業,平成29,2017,9月,679396,513565,165831,7451,5735,1716,10197,7438,2759,676650,511862,164788,2.8,1.1,8.1
30人以上,G 情報通信業,平成29,2017,10月,676650,508804,167846,12284,9263,3021,11504,8875,2629,677430,509192,168238,2.9,1.1,8.3
30人以上,G 情報通信業,平成29,2017,11月,677430,510610,166820,5051,3521,1530,5591,4399,1192,676890,509732,167158,3,1.2,8.6
30人以上,G 情報通信業,平成29,2017,12月,676890,507527,169363,5298,3925,1373,5837,3889,1948,676351,507563,168788,3.3,1.3,9.5
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,372665,311423,61241,5619,4227,1392,6461,5047,1413,371823,310603,61220,14,10.9,30
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,367306,302504,64803,5948,4366,1582,6249,4820,1429,367005,302050,64956,15.6,12.3,30.5
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,364712,294562,70150,6417,4215,2203,6015,4421,1594,365114,294356,70759,17.5,13.8,33.2
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,371995,295008,76986,7311,5038,2273,6880,5099,1782,372426,294947,77477,10.4,8.6,17.3
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,372950,294944,78007,7153,5113,2041,7553,5691,1862,372550,294366,78186,10.2,8.5,16.4
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,372578,293934,78644,6953,5079,1874,6609,4937,1672,372922,294076,78846,10.2,8.9,15.1
30人以上,"H 運輸業,郵便業",平成29,2017,1月,369153,300893,68260,1890,1394,496,3265,2271,994,367778,300016,67762,10.9,8.9,19.7
30人以上,"H 運輸業,郵便業",平成29,2017,2月,367778,294334,73444,3390,2305,1085,5482,3507,1975,365686,293132,72554,9.9,8.4,15.8
30人以上,"H 運輸業,郵便業",平成29,2017,3月,365686,292049,73637,9980,6606,3374,6759,5181,1578,368907,293474,75433,12.5,10.8,18.8
30人以上,"H 運輸業,郵便業",平成29,2017,4月,368907,296169,72738,22190,16907,5283,14658,11670,2988,376439,301406,75033,10.3,8.9,16
30人以上,"H 運輸業,郵便業",平成29,2017,5月,376439,296201,80238,5009,3450,1559,5495,4380,1115,375953,295271,80682,10.2,8.8,15.4
30人以上,"H 運輸業,郵便業",平成29,2017,6月,375953,294996,80957,6656,5412,1244,5538,4535,1003,377071,295873,81198,10.4,8.8,16.2
30人以上,"H 運輸業,郵便業",平成29,2017,7月,377071,293324,83747,9293,7821,1472,9187,7370,1817,377177,293775,83402,9.8,8.4,14.6
30人以上,"H 運輸業,郵便業",平成29,2017,8月,377177,295897,81280,3606,2700,906,6655,4768,1887,374128,293829,80299,9.5,8.5,13.3
30人以上,"H 運輸業,郵便業",平成29,2017,9月,374128,293262,80866,2688,1526,1162,3250,1805,1445,373566,292983,80583,9.4,8.5,13
30人以上,"H 運輸業,郵便業",平成29,2017,10月,373566,289683,83883,11469,7985,3484,12973,9701,3272,372062,287967,84095,9.4,9,10.9
30人以上,"H 運輸業,郵便業",平成29,2017,11月,372062,294272,77790,4062,2706,1356,3104,2067,1037,373020,294911,78109,10.3,9.3,14.1
30人以上,"H 運輸業,郵便業",平成29,2017,12月,373020,286127,86893,3203,2131,1072,2939,1990,949,373284,286268,87016,9.9,8.8,13.5
30人以上,"I 卸売業,小売業",平成24,2012,年平均,902125,509072,393053,12697,6845,5852,15441,7735,7706,899381,508182,391199,23.9,10.4,41.4
30人以上,"I 卸売業,小売業",平成25,2013,年平均,866528,495524,371004,10908,5809,5099,12244,6619,5625,865192,494714,370478,24,10.5,42
30人以上,"I 卸売業,小売業",平成26,2014,年平均,860338,486745,373594,12118,6593,5525,12185,6735,5450,860271,486603,373669,24.3,10.9,41.9
30人以上,"I 卸売業,小売業",平成27,2015,年平均,859283,498729,360554,15067,8563,6504,15181,8364,6817,859169,498928,360241,25.3,12.4,43.1
30人以上,"I 卸売業,小売業",平成28,2016,年平均,857846,498520,359326,15075,8616,6459,15018,8437,6581,857903,498699,359204,25.4,12.3,43.7
30人以上,"I 卸売業,小売業",平成29,2017,年平均,868262,507797,360465,15059,8395,6664,13880,8087,5793,869441,508105,361336,23.5,11.2,40.7
30人以上,"I 卸売業,小売業",平成29,2017,1月,858401,497115,361286,11215,6609,4606,11626,5925,5701,857990,497799,360191,23.8,11.7,40.6
30人以上,"I 卸売業,小売業",平成29,2017,2月,857990,501812,356178,11579,6036,5543,13215,7566,5649,856354,500282,356072,24.3,11.7,42
30人以上,"I 卸売業,小売業",平成29,2017,3月,856354,508695,347659,13340,7570,5770,10227,5510,4717,859467,510755,348712,24,11.5,42.3
30人以上,"I 卸売業,小売業",平成29,2017,4月,859467,505257,354210,43762,27020,16742,25399,17119,8280,877830,515158,362672,23,10.8,40.4
30人以上,"I 卸売業,小売業",平成29,2017,5月,877830,516097,361733,16239,7463,8776,21193,13365,7828,872876,510195,362681,23,10.9,40
30人以上,"I 卸売業,小売業",平成29,2017,6月,872876,511655,361221,13538,7478,6060,11386,6479,4907,875028,512654,362374,23.5,11,41
30人以上,"I 卸売業,小売業",平成29,2017,7月,875028,511705,363323,11725,6942,4783,14427,8606,5821,872326,510041,362285,22.8,10.9,39.7
30人以上,"I 卸売業,小売業",平成29,2017,8月,872326,508389,363937,12418,6201,6217,12711,6686,6025,872033,507904,364129,23.6,11.3,40.6
30人以上,"I 卸売業,小売業",平成29,2017,9月,872033,508673,363360,9464,5082,4382,10410,5434,4976,871087,508321,362766,23,11,39.9
30人以上,"I 卸売業,小売業",平成29,2017,10月,871087,511451,359636,15374,8365,7009,15596,9125,6471,870865,510691,360174,23.6,11.4,40.9
30人以上,"I 卸売業,小売業",平成29,2017,11月,870865,505287,365578,14403,8246,6157,10383,5880,4503,874885,507653,367232,23.3,11.2,40.2
30人以上,"I 卸売業,小売業",平成29,2017,12月,874885,507426,367459,7647,3723,3924,9989,5348,4641,872543,505801,366742,23.6,11.2,40.8
30人以上,"J 金融業,保険業",平成24,2012,年平均,323215,175246,147969,6463,3520,2943,6690,4011,2679,322988,174755,148233,9,0.9,18.4
30人以上,"J 金融業,保険業",平成25,2013,年平均,322572,171725,150847,6206,3274,2932,6252,3513,2739,322526,171486,151040,9.6,0.8,19.5
30人以上,"J 金融業,保険業",平成26,2014,年平均,320794,168672,152122,5276,2921,2356,5467,3207,2260,320603,168386,152218,9.4,0.8,18.9
30人以上,"J 金融業,保険業",平成27,2015,年平均,321211,175402,145809,5431,2967,2464,5087,3073,2014,321555,175296,146259,8.3,1.9,16.1
30人以上,"J 金融業,保険業",平成28,2016,年平均,328182,176648,151534,5823,3080,2743,5122,2905,2217,328883,176823,152060,8.3,1.8,15.7
30人以上,"J 金融業,保険業",平成29,2017,年平均,335187,182158,153029,5505,2939,2566,5362,3010,2352,335330,182087,153243,8.4,1.7,16.4
30人以上,"J 金融業,保険業",平成29,2017,1月,331484,182965,148519,7033,3803,3230,4143,2092,2051,334374,184676,149698,8.8,2,17.3
30人以上,"J 金融業,保険業",平成29,2017,2月,334374,183962,150412,2166,1043,1123,3462,2055,1407,333078,182950,150128,8.8,1.9,17.1
30人以上,"J 金融業,保険業",平成29,2017,3月,333078,183586,149492,2945,1413,1532,4066,2202,1864,331957,182797,149160,8.7,1.8,17.2
30人以上,"J 金融業,保険業",平成29,2017,4月,331957,181281,150676,20937,11685,9252,15017,9653,5364,337877,183313,154564,8.6,1.7,16.8
30人以上,"J 金融業,保険業",平成29,2017,5月,337877,182208,155669,5636,2536,3100,4656,2221,2435,338857,182523,156334,8.1,1.7,15.7
30人以上,"J 金融業,保険業",平成29,2017,6月,338857,184360,154497,2537,1540,997,3741,2118,1623,337653,183782,153871,8.4,1.5,16.7
30人以上,"J 金融業,保険業",平成29,2017,7月,337653,182388,155265,4483,2256,2227,5631,2693,2938,336505,181951,154554,8.2,1.5,16
30人以上,"J 金融業,保険業",平成29,2017,8月,336505,182039,154466,3940,2160,1780,3800,2201,1599,336645,181998,154647,8.3,1.6,16.2
30人以上,"J 金融業,保険業",平成29,2017,9月,336645,180845,155800,2429,1376,1053,3968,1848,2120,335106,180373,154733,8.4,1.8,16.2
30人以上,"J 金融業,保険業",平成29,2017,10月,335106,180851,154255,6915,3521,3394,7285,4696,2589,334736,179676,155060,8.3,1.8,16
30人以上,"J 金融業,保険業",平成29,2017,11月,334736,180465,154271,4453,2692,1761,5223,2562,2661,333966,180595,153371,8.3,1.8,15.9
30人以上,"J 金融業,保険業",平成29,2017,12月,333966,180941,153025,2586,1244,1342,3354,1782,1572,333198,180403,152795,8.2,1.8,15.8
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,130017,85145,44873,2128,1272,856,2139,1272,867,130006,85145,44862,20.8,15.5,30.7
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,128558,85024,43534,1992,1218,774,2114,1279,835,128436,84963,43473,20.3,15.3,30.2
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,129509,84262,45248,2031,1167,864,1896,1135,761,129644,84294,45351,16,9.9,27.3
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,130238,84587,45652,2235,1316,919,2293,1394,899,130180,84509,45672,16,7.8,31.1
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,131378,85340,46038,2409,1384,1025,2159,1315,844,131628,85409,46219,15.7,8.2,29.7
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,132617,85597,47020,2034,1184,850,2086,1250,836,132565,85531,47034,12.7,5.9,24.9
30人以上,"K 不動産業,物品賃貸業",平成29,2017,1月,132107,86929,45178,1360,775,585,2546,1787,759,130921,85917,45004,13.5,6.5,26.8
30人以上,"K 不動産業,物品賃貸業",平成29,2017,2月,130921,85339,45582,1190,679,511,1645,924,721,130466,85094,45372,12.7,5.9,25.3
30人以上,"K 不動産業,物品賃貸業",平成29,2017,3月,130466,85755,44711,2119,1468,651,2217,1444,773,130368,85779,44589,12.3,5.8,24.9
30人以上,"K 不動産業,物品賃貸業",平成29,2017,4月,130368,85138,45230,7364,4483,2881,3534,2382,1152,134198,87239,46959,11.6,5,23.7
30人以上,"K 不動産業,物品賃貸業",平成29,2017,5月,134198,87541,46657,2553,1211,1342,2167,1462,705,134584,87290,47294,14.7,7.9,27.4
30人以上,"K 不動産業,物品賃貸業",平成29,2017,6月,134584,85970,48614,1511,857,654,1841,1161,680,134254,85666,48588,14.3,7,27
30人以上,"K 不動産業,物品賃貸業",平成29,2017,7月,134254,85494,48760,1597,882,715,1605,942,663,134246,85434,48812,11.7,5.1,23.1
30人以上,"K 不動産業,物品賃貸業",平成29,2017,8月,134246,85487,48759,1435,786,649,1417,825,592,134264,85448,48816,11.9,5.3,23.5
30人以上,"K 不動産業,物品賃貸業",平成29,2017,9月,134264,85702,48562,1489,943,546,2346,1332,1014,133407,85313,48094,12.5,5.4,24.9
30人以上,"K 不動産業,物品賃貸業",平成29,2017,10月,133407,84812,48595,1385,895,490,3473,1493,1980,131319,84214,47105,12.4,5.9,24.2
30人以上,"K 不動産業,物品賃貸業",平成29,2017,11月,131319,84488,46831,1310,709,601,1356,715,641,131273,84482,46791,12.1,5.5,23.9
30人以上,"K 不動産業,物品賃貸業",平成29,2017,12月,131273,84507,46766,1100,520,580,882,534,348,131491,84493,46998,12.1,5.5,24
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,219529,164064,55465,5111,3802,1309,3825,2815,1010,220815,165051,55764,1.9,0.9,4.9
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,240613,179984,60629,7475,5583,1892,5071,3817,1255,243017,181750,61266,2,0.9,5.3
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,266793,197380,69413,7457,5562,1895,6472,4880,1592,267778,198062,69716,2.1,0.8,5.7
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,275920,196885,79035,4688,3304,1385,3412,2226,1186,277196,197963,79234,4,1.9,9.1
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,288588,208410,80179,4696,2850,1847,3855,2703,1152,289429,208557,80874,4.1,2.5,8.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,293056,209768,83288,4268,2692,1576,4306,2849,1457,293018,209611,83407,7,3.7,15.2
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,1月,291538,206992,84546,3769,1725,2044,4043,2254,1789,291264,206463,84801,7.2,4.4,14.1
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,2月,291264,214810,76454,3091,2035,1056,2041,1028,1013,292314,215817,76497,8.1,4.9,17
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,3月,292314,209682,82632,4033,2596,1437,5118,3733,1385,291229,208545,82684,8,4.4,17
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,4月,291229,209060,82169,17354,11405,5949,11127,8015,3112,297456,212450,85006,6.9,3.5,15.5
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,5月,297456,210848,86608,2722,1892,830,4937,3369,1568,295241,209371,85870,7.6,4.2,16
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,6月,295241,206674,88567,2728,1437,1291,2690,1692,998,295279,206419,88860,7.7,4.3,15.6
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,7月,295279,212867,82412,3766,2273,1493,5487,4133,1354,293558,211007,82551,6.5,3.3,14.7
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,8月,293558,208964,84594,2329,1676,653,3165,1617,1548,292722,209023,83699,6.4,2.8,15.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,9月,292722,213217,79505,2151,1103,1048,2821,1519,1302,292052,212801,79251,6.5,3.5,14.7
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,10月,292052,207798,84254,5000,3068,1932,4683,3188,1495,292369,207678,84691,6.5,2.7,15.6
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,11月,292369,208446,83923,2051,1407,644,2775,1705,1070,291645,208148,83497,6.2,3,14
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,12月,291645,207858,83787,2216,1687,529,2781,1935,846,291080,207610,83470,6.1,3.3,13.2
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,227322,98403,128919,7362,2767,4595,6348,2294,4055,228336,98876,129459,53.2,36.8,65.8
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,236237,102019,134218,7515,3295,4220,7342,3322,4020,236410,101992,134418,52.7,37.3,64.4
