事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,D 建設業,平成25,2013,年平均,549672,580994,347639,447598,474210,275946,407818,39780,102074,106784,71693
30人以上,D 建設業,平成26,2014,年平均,563383,597502,356820,452273,479774,285774,414735,37538,111110,117728,71046
30人以上,D 建設業,平成27,2015,年平均,530435,556963,361135,418979,440054,284477,376975,42004,111456,116909,76658
30人以上,D 建設業,平成28,2016,年平均,532623,557979,368044,417395,437299,288204,372431,44964,115228,120680,79840
30人以上,D 建設業,平成29,2017,年平均,563365,592084,390854,423548,445898,289294,375802,47746,139817,146186,101560
30人以上,D 建設業,平成29,2017,1月,415272,435934,286676,411385,431788,284402,366356,45029,3887,4146,2274
30人以上,D 建設業,平成29,2017,2月,448584,475961,291878,429007,454352,283935,375873,53134,19577,21609,7943
30人以上,D 建設業,平成29,2017,3月,475510,503415,310479,433842,458106,290343,380266,53576,41668,45309,20136
30人以上,D 建設業,平成29,2017,4月,451867,476387,309549,438196,462202,298859,390132,48064,13671,14185,10690
30人以上,D 建設業,平成29,2017,5月,494813,516414,368632,409992,430502,290183,369633,40359,84821,85912,78449
30人以上,D 建設業,平成29,2017,6月,809471,850888,559725,421802,443816,289058,381134,40668,387669,407072,270667
30人以上,D 建設業,平成29,2017,7月,676814,709489,487004,420946,444114,286363,375122,45824,255868,265375,200641
30人以上,D 建設業,平成29,2017,8月,478237,504268,323954,417971,440347,285350,376997,40974,60266,63921,38604
30人以上,D 建設業,平成29,2017,9月,431798,454006,296139,423723,445447,291024,378566,45157,8075,8559,5115
30人以上,D 建設業,平成29,2017,10月,455321,474897,318008,438779,457791,305420,385823,52956,16542,17106,12588
30人以上,D 建設業,平成29,2017,11月,512674,537621,364847,421221,443772,287595,366768,54453,91453,93849,77252
30人以上,D 建設業,平成29,2017,12月,1101902,1160279,756034,415926,438699,281002,363116,52810,685976,721580,475032
30人以上,E 製造業,平成24,2012,年平均,549033,602178,376407,421084,461039,291302,391579,29505,127949,141139,85105
30人以上,E 製造業,平成25,2013,年平均,547697,602111,373064,420177,460515,290718,390819,29358,127520,141596,82346
30人以上,E 製造業,平成26,2014,年平均,569886,629927,387277,428972,473164,294566,400379,28593,140914,156763,92711
30人以上,E 製造業,平成27,2015,年平均,566074,635362,372138,416075,464440,280702,385381,30694,149999,170922,91436
30人以上,E 製造業,平成28,2016,年平均,561829,633063,372377,415245,465735,280963,385184,30061,146584,167328,91414
30人以上,E 製造業,平成29,2017,年平均,574512,645305,386268,419845,469675,287343,389857,29988,154667,175630,98925
30人以上,E 製造業,平成29,2017,1月,427956,479084,287914,420007,470300,282254,391085,28922,7949,8784,5660
30人以上,E 製造業,平成29,2017,2月,426624,476819,288065,422051,471740,284890,389549,32502,4573,5079,3175
30人以上,E 製造業,平成29,2017,3月,470299,526168,321430,421999,471575,289899,389614,32385,48300,54593,31531
30人以上,E 製造業,平成29,2017,4月,472762,523314,338482,425955,474985,295719,393714,32241,46807,48329,42763
30人以上,E 製造業,平成29,2017,5月,425686,472426,297828,420595,466984,293699,390247,30348,5091,5442,4129
30人以上,E 製造業,平成29,2017,6月,896737,1006644,594390,420243,467412,290484,392040,28203,476494,539232,303906
30人以上,E 製造業,平成29,2017,7月,708126,805001,455334,414649,464177,285409,386759,27890,293477,340824,169925
30人以上,E 製造業,平成29,2017,8月,422245,471873,291566,414953,464457,284600,388659,26294,7292,7416,6966
30人以上,E 製造業,平成29,2017,9月,462163,521989,303726,414141,464050,281968,384565,29576,48022,57939,21758
30人以上,E 製造業,平成29,2017,10月,447460,503005,302671,422409,474534,286534,392740,29669,25051,28471,16137
30人以上,E 製造業,平成29,2017,11月,512050,579684,339623,424759,477690,289816,392958,31801,87291,101994,49807
30人以上,E 製造業,平成29,2017,12月,1198362,1358400,788849,416851,469182,282943,386445,30406,781511,889218,505906
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,621583,647177,436447,483805,504042,337417,425666,58139,137778,143135,99030
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,612301,636772,438139,508813,529812,359360,441108,67705,103488,106960,78779
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,657457,682900,479541,519659,540333,375090,449252,70407,137798,142567,104451
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,558209,572675,499377,441464,453890,390929,397098,44366,116745,118785,108448
30人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,604337,621830,534062,474711,489156,416680,425741,48970,129626,132674,117382
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,600724,615546,537323,477990,492799,414646,423721,54269,122734,122747,122677
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,1月,482109,496135,424046,474270,488013,417379,429463,44807,7839,8122,6667
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,2月,479928,493967,415640,479900,493949,415563,425200,54700,28,18,77
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,3月,489709,502711,435395,488398,501273,434617,439531,48867,1311,1438,778
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,4月,639417,667907,518061,503968,516262,451600,455061,48907,135449,151645,66461
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,5月,466170,478813,413133,465456,477968,412967,419814,45642,714,845,166
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,6月,1083912,1084617,1080707,470114,482282,414755,418020,52094,613798,602335,665952
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,7月,480883,490083,438366,480824,490012,438366,438663,42161,59,71,－
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,8月,479089,497446,396242,479089,497446,396242,431068,48021,－,－,－
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,9月,513809,548206,393230,513769,548181,393139,444573,69196,40,25,91
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,10月,491386,504439,433639,483605,496863,424951,411033,72572,7781,7576,8688
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,11月,481516,492421,432156,481516,492421,432156,411138,70378,－,－,－
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,12月,974335,985341,929131,430989,446303,368089,378192,52797,543346,539038,561042
30人以上,G 情報通信業,平成24,2012,年平均,575117,622858,419710,452108,488268,334400,406191,45917,123009,134590,85310
30人以上,G 情報通信業,平成25,2013,年平均,589650,634813,439683,454464,488091,342802,408151,46313,135186,146722,96881
30人以上,G 情報通信業,平成26,2014,年平均,599516,643636,456215,456550,488841,351668,406159,50391,142966,154795,104547
30人以上,G 情報通信業,平成27,2015,年平均,519563,565459,378955,406999,441860,300197,365988,41011,112564,123599,78758
30人以上,G 情報通信業,平成28,2016,年平均,525465,566286,393869,408699,439076,310772,369747,38952,116766,127210,83097
30人以上,G 情報通信業,平成29,2017,年平均,526973,567061,403570,412353,442439,319739,376592,35761,114620,124622,83831
30人以上,G 情報通信業,平成29,2017,1月,458936,497210,338052,412678,442452,318638,376419,36259,46258,54758,19414
30人以上,G 情報通信業,平成29,2017,2月,415396,444569,323267,407062,435155,318343,372502,34560,8334,9414,4924
30人以上,G 情報通信業,平成29,2017,3月,456837,487459,360894,409483,439603,315114,373884,35599,47354,47856,45780
30人以上,G 情報通信業,平成29,2017,4月,421973,449972,335907,416255,444004,330960,380943,35312,5718,5968,4947
30人以上,G 情報通信業,平成29,2017,5月,444410,475714,350734,397612,426319,311709,361596,36016,46798,49395,39025
30人以上,G 情報通信業,平成29,2017,6月,836431,902879,627649,416100,446271,321302,381226,34874,420331,456608,306347
30人以上,G 情報通信業,平成29,2017,7月,590455,641805,430189,422952,453416,327875,386957,35995,167503,188389,102314
30人以上,G 情報通信業,平成29,2017,8月,416909,448639,321967,406408,437198,314278,370672,35736,10501,11441,7689
30人以上,G 情報通信業,平成29,2017,9月,435690,467978,335550,419681,451256,321752,385676,34005,16009,16722,13798
30人以上,G 情報通信業,平成29,2017,10月,414304,444645,322399,409612,439759,318296,373558,36054,4692,4886,4103
30人以上,G 情報通信業,平成29,2017,11月,517699,555606,401889,421688,453992,322997,384166,37522,96011,101614,78892
30人以上,G 情報通信業,平成29,2017,12月,903431,976222,684920,408498,439345,315899,371338,37160,494933,536877,369021
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,441623,465917,318227,357780,377974,255208,318024,39756,83843,87943,63019
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,453851,483111,317530,365126,388122,257986,322697,42429,88725,94989,59544
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,456314,490183,314757,365030,392142,251714,318315,46715,91284,98041,63043
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,478209,512706,346453,386010,415977,271557,335011,50999,92199,96729,74896
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,489237,524551,355998,390096,421383,272054,337831,52265,99141,103168,83944
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,488601,520055,371164,390407,419830,280552,338878,51529,98194,100225,90612
30人以上,"H 運輸業,郵便業",平成29,2017,1月,401441,432269,265247,380231,406994,261995,328504,51727,21210,25275,3252
30人以上,"H 運輸業,郵便業",平成29,2017,2月,384604,413509,268293,383179,411986,267262,329554,53625,1425,1523,1031
30人以上,"H 運輸業,郵便業",平成29,2017,3月,400681,431489,279671,382888,412392,266999,329209,53679,17793,19097,12672
30人以上,"H 運輸業,郵便業",平成29,2017,4月,435254,469614,296306,390096,418236,276302,334691,55405,45158,51378,20004
30人以上,"H 運輸業,郵便業",平成29,2017,5月,377897,405719,275633,372628,400368,270665,322662,49966,5269,5351,4968
30人以上,"H 運輸業,郵便業",平成29,2017,6月,713680,746049,595737,385938,414626,281405,335515,50423,327742,331423,314332
30人以上,"H 運輸業,郵便業",平成29,2017,7月,561213,590076,459835,395363,425728,288709,345184,50179,165850,164348,171126
30人以上,"H 運輸業,郵便業",平成29,2017,8月,412627,445343,293221,391962,420432,288053,341445,50517,20665,24911,5168
30人以上,"H 運輸業,郵便業",平成29,2017,9月,407845,435761,306478,393370,421559,291012,345839,47531,14475,14202,15466
30人以上,"H 運輸業,郵便業",平成29,2017,10月,430360,466616,305679,401972,434255,290955,351099,50873,28388,32361,14724
30人以上,"H 運輸業,郵便業",平成29,2017,11月,444921,475049,331060,403405,433316,290365,350856,52549,41516,41733,40695
30人以上,"H 運輸業,郵便業",平成29,2017,12月,887001,941434,707845,403631,439238,286436,351624,52007,483370,502196,421409
30人以上,"I 卸売業,小売業",平成24,2012,年平均,432916,561676,265900,333488,424106,215946,316911,16577,99428,137570,49954
30人以上,"I 卸売業,小売業",平成25,2013,年平均,438977,563430,272772,337431,424506,221143,320468,16963,101546,138924,51629
30人以上,"I 卸売業,小売業",平成26,2014,年平均,436491,562398,272491,334742,422166,220869,317542,17200,101749,140232,51622
30人以上,"I 卸売業,小売業",平成27,2015,年平均,448655,567493,284172,347840,433407,229407,330041,17799,100815,134086,54765
30人以上,"I 卸売業,小売業",平成28,2016,年平均,453389,573349,286901,343865,428282,226706,326681,17184,109524,145067,60195
30人以上,"I 卸売業,小売業",平成29,2017,年平均,472496,592382,303762,356170,439602,238742,339409,16761,116326,152780,65020
30人以上,"I 卸売業,小売業",平成29,2017,1月,383178,474533,257198,354048,438165,238050,338002,16046,29130,36368,19148
30人以上,"I 卸売業,小売業",平成29,2017,2月,371049,465087,238743,354323,439324,234732,337334,16989,16726,25763,4011
30人以上,"I 卸売業,小売業",平成29,2017,3月,452448,555747,301222,354157,438231,231076,337169,16988,98291,117516,70146
30人以上,"I 卸売業,小売業",平成29,2017,4月,406349,501633,270721,356750,438919,239789,339090,17660,49599,62714,30932
30人以上,"I 卸売業,小売業",平成29,2017,5月,375326,466721,245846,351796,432833,236990,334383,17413,23530,33888,8856
30人以上,"I 卸売業,小売業",平成29,2017,6月,753917,962504,458646,356355,440095,237815,340162,16193,397562,522409,220831
30人以上,"I 卸売業,小売業",平成29,2017,7月,543810,686398,343028,359764,442348,243475,342779,16985,184046,244050,99553
30人以上,"I 卸売業,小売業",平成29,2017,8月,368116,455618,245973,355923,439386,239419,339809,16114,12193,16232,6554
30人以上,"I 卸売業,小売業",平成29,2017,9月,369135,455481,248199,356281,439456,239788,340609,15672,12854,16025,8411
30人以上,"I 卸売業,小売業",平成29,2017,10月,374959,460103,254053,356982,439406,239938,340228,16754,17977,20697,14115
30人以上,"I 卸売業,小売業",平成29,2017,11月,396974,498598,256503,362125,446986,244824,345068,17057,34849,51612,11679
30人以上,"I 卸売業,小売業",平成29,2017,12月,869730,1122340,521119,355442,440126,238574,338184,17258,514288,682214,282545
30人以上,"J 金融業,保険業",平成24,2012,年平均,615475,823143,370088,466956,613958,293254,430200,36756,148519,209185,76834
30人以上,"J 金融業,保険業",平成25,2013,年平均,634044,860663,376402,465337,618308,291426,429552,35785,168707,242355,84976
30人以上,"J 金融業,保険業",平成26,2014,年平均,635467,867206,378816,465306,620783,293115,429309,35997,170161,246423,85701
30人以上,"J 金融業,保険業",平成27,2015,年平均,692919,932293,405489,505107,662639,315950,468875,36232,187812,269654,89539
30人以上,"J 金融業,保険業",平成28,2016,年平均,669691,902416,398730,500759,659469,315974,465510,35249,168932,242947,82756
30人以上,"J 金融業,保険業",平成29,2017,年平均,669273,889258,407648,495271,644710,317546,460458,34813,174002,244548,90102
30人以上,"J 金融業,保険業",平成29,2017,1月,510724,666421,318781,499779,650235,314297,466434,33345,10945,16186,4484
30人以上,"J 金融業,保険業",平成29,2017,2月,502485,656522,314432,493892,645691,308570,461717,32175,8593,10831,5862
30人以上,"J 金融業,保険業",平成29,2017,3月,641798,847426,389536,500679,649300,318352,464589,36090,141119,198126,71184
30人以上,"J 金融業,保険業",平成29,2017,4月,518333,676941,328884,506792,660079,323698,469672,37120,11541,16862,5186
30人以上,"J 金融業,保険業",平成29,2017,5月,897523,1262873,470428,490463,637198,318929,456140,34323,407060,625675,151499
30人以上,"J 金融業,保険業",平成29,2017,6月,1158508,1559485,679805,487247,629717,317160,451313,35934,671261,929768,362645
30人以上,"J 金融業,保険業",平成29,2017,7月,597935,773951,390945,495152,646724,316907,460275,34877,102783,127227,74038
30人以上,"J 金融業,保険業",平成29,2017,8月,506329,665672,318673,502143,660538,315604,468689,33454,4186,5134,3069
30人以上,"J 金融業,保険業",平成29,2017,9月,548827,736055,331039,485743,632774,314714,453148,32595,63084,103281,16325
30人以上,"J 金融業,保険業",平成29,2017,10月,503374,656694,324668,492708,642070,318616,458215,34493,10666,14624,6052
30人以上,"J 金融業,保険業",平成29,2017,11月,613370,816439,375039,498020,649706,319995,460817,37203,115350,166733,55044
30人以上,"J 金融業,保険業",平成29,2017,12月,1026053,1348457,645115,490807,632388,323522,454658,36149,535246,716069,321593
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,417137,491121,276737,328321,383611,223395,305189,23132,88816,107510,53342
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,431576,505977,286217,333593,387721,227843,311142,22451,97983,118256,58374
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,455960,542092,295713,350691,411753,237087,327787,22904,105269,130339,58626
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,468018,559200,299186,365080,432852,239594,340355,24725,102938,126348,59592
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,477700,570631,305707,367434,434753,242842,343822,23612,110266,135878,62865
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,498484,594118,324485,377709,447279,251132,354776,22933,120775,146839,73353
30人以上,"K 不動産業,物品賃貸業",平成29,2017,1月,366488,430102,244562,361336,423878,241466,341455,19881,5152,6224,3096
30人以上,"K 不動産業,物品賃貸業",平成29,2017,2月,430509,521467,260069,412670,498796,251284,390349,22321,17839,22671,8785
30人以上,"K 不動産業,物品賃貸業",平成29,2017,3月,407385,478199,271360,383093,449451,255628,358458,24635,24292,28748,15732
30人以上,"K 不動産業,物品賃貸業",平成29,2017,4月,477037,557634,326334,379996,443086,262028,353581,26415,97041,114548,64306
30人以上,"K 不動産業,物品賃貸業",平成29,2017,5月,395921,466719,264174,358369,417512,248312,335771,22598,37552,49207,15862
30人以上,"K 不動産業,物品賃貸業",平成29,2017,6月,801776,974070,497543,371382,440858,248704,348669,22713,430394,533212,248839
30人以上,"K 不動産業,物品賃貸業",平成29,2017,7月,532581,635838,351694,376646,446568,254154,353561,23085,155935,189270,97540
30人以上,"K 不動産業,物品賃貸業",平成29,2017,8月,384361,458529,254431,377446,449859,250590,356043,21403,6915,8670,3841
30人以上,"K 不動産業,物品賃貸業",平成29,2017,9月,395158,467104,267864,378030,448392,253538,356003,22027,17128,18712,14326
30人以上,"K 不動産業,物品賃貸業",平成29,2017,10月,385806,460417,254029,375881,448611,247425,353320,22561,9925,11806,6604
30人以上,"K 不動産業,物品賃貸業",平成29,2017,11月,391318,466786,255115,380865,452773,251087,356406,24459,10453,14013,4028
30人以上,"K 不動産業,物品賃貸業",平成29,2017,12月,1012510,1220422,637770,377647,448804,249395,354493,23154,634863,771618,388375
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,599786,647499,458609,471238,506421,367133,425372,45866,128548,141078,91476
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,556086,596891,434995,442392,472594,352767,394851,47541,113694,124297,82228
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,540309,582414,420633,424166,455833,334159,377171,46995,116143,126581,86474
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,565108,631066,400555,441248,491221,316575,412651,28597,123860,139845,83980
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,581971,647682,411843,447679,496649,320895,418919,28760,134292,151033,90948
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,562376,625152,404440,433745,480858,315216,406601,27144,128631,144294,89224
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,1月,444434,495504,319749,431131,480867,309702,405999,25132,13303,14637,10047
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,2月,475340,525145,335113,434466,477154,314279,406451,28015,40874,47991,20834
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,3月,472061,519766,351374,446282,494596,324054,417864,28418,25779,25170,27320
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,4月,498713,551498,365621,447441,495720,325711,417764,29677,51272,55778,39910
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,5月,449105,498092,329757,432263,480634,314414,402672,29591,16842,17458,15343
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,6月,937038,1064059,641304,440504,492822,318696,412432,28072,496534,571237,322608
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,7月,575504,635323,421800,434062,478817,319066,407952,26110,141442,156506,102734
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,8月,478187,530286,348790,430022,477829,311284,404286,25736,48165,52457,37506
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,9月,436821,480545,319486,427780,470559,312982,404866,22914,9041,9986,6504
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,10月,520530,581891,369630,430367,479341,309928,404372,25995,90163,102550,59702
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,11月,429578,474756,317162,421610,467400,307670,392709,28901,7968,7356,9492
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,12月,1030278,1158159,712621,428868,474811,314746,401747,27121,601410,683348,397875
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,220095,307893,153060,196809,271413,139847,181400,15409,23286,36480,13213
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,221934,310677,154539,196327,270833,139745,179209,17118,25607,39844,14794
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,229421,319459,158854,202352,277281,143627,184475,17877,27069,42178,15227
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,180400,246705,125570,161584,216880,115858,151589,9995,18816,29825,9712
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,185344,251424,131634,165022,218828,121289,154505,10517,20322,32596,10345
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,177581,237763,131752,159897,209868,121844,151159,8738,17684,27895,9908
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,1月,157629,210149,117818,155302,207657,115617,145364,9938,2327,2492,2201
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,2月,163419,222407,117897,162555,221264,117249,153562,8993,864,1143,648
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,3月,169595,222749,130082,156861,211030,116594,148181,8680,12734,11719,13488
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,4月,170947,227222,129748,163833,213792,127257,153693,10140,7114,13430,2491
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,5月,163124,214918,123563,162212,213707,122879,152124,10088,912,1211,684
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,6月,204587,287481,141701,166621,218591,127195,157532,9089,37966,68890,14506
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,7月,211762,285419,155496,162765,212008,125149,154582,8183,48997,73411,30347
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,8月,160114,206905,123903,158066,203874,122615,150243,7823,2048,3031,1288
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,9月,160874,210155,122959,159829,208724,122210,151280,8549,1045,1431,749
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,10月,161949,211382,124031,155583,202306,119743,148118,7465,6366,9076,4288
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,11月,158416,203722,123711,157020,201375,123044,149058,7962,1396,2347,667
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,12月,246992,348265,168927,158283,205168,122142,150233,8050,88709,143097,46785
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,323821,420386,224445,268069,340396,193636,252392,15677,55752,79990,30809
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,339205,443881,229959,275768,352027,196179,261198,14570,63437,91854,33780
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,332670,438085,228916,278644,359787,198779,262034,16610,54026,78298,30137
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,279762,366013,213706,245534,318523,189635,229041,16493,34228,47490,24071
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,244100,315558,193452,212912,270852,171845,202980,9932,31188,44706,21607
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,239432,307563,194039,207829,261353,172168,195646,12183,31603,46210,21871
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,1月,230532,288114,188300,213963,267329,174823,204265,9698,16569,20785,13477
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,2月,203756,257155,167547,200445,250869,166253,190601,9844,3311,6286,1294
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,3月,212941,270964,174343,207862,260422,172897,198386,9476,5079,10542,1446
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,4月,224714,276625,191127,215858,268443,181835,205200,10658,8856,8182,9292
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,5月,211161,273659,169590,207257,266830,167632,195414,11843,3904,6829,1958
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,6月,281492,375263,217474,213433,269847,174919,200503,12930,68059,105416,42555
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,7月,256987,339544,204776,202162,257513,167157,190428,11734,54825,82031,37619
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,8月,227134,289713,185138,200538,256619,162903,188593,11945,26596,33094,22235
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,9月,209207,264367,171894,207998,262690,171002,195899,12099,1209,1677,892
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,10月,221711,273322,188103,215097,265692,182151,200252,14845,6614,7630,5952
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,11月,214215,263278,182468,199281,250118,166387,183839,15442,14934,13160,16081
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,12月,377462,518593,285293,210287,259345,178248,195032,15255,167175,259248,107045
30人以上,"O 教育,学習支援業",平成24,2012,年平均,462317,523579,385912,355017,398047,301351,346543,8474,107300,125532,84561
30人以上,"O 教育,学習支援業",平成25,2013,年平均,489266,558968,397093,363112,408872,302599,354470,8642,126154,150096,94494
30人以上,"O 教育,学習支援業",平成26,2014,年平均,479555,546725,394443,359656,407350,299222,351308,8348,119899,139375,95221
30人以上,"O 教育,学習支援業",平成27,2015,年平均,437680,517577,359909,335836,388789,284293,327053,8783,101844,128788,75616
30人以上,"O 教育,学習支援業",平成28,2016,年平均,452745,530989,374446,342114,392625,291568,332928,9186,110631,138364,82878
30人以上,"O 教育,学習支援業",平成29,2017,年平均,446886,524588,370612,342612,399372,286896,331982,10630,104274,125216,83716
30人以上,"O 教育,学習支援業",平成29,2017,1月,373995,418496,327750,343299,391832,292865,333783,9516,30696,26664,34885
30人以上,"O 教育,学習支援業",平成29,2017,2月,346882,408241,289240,344719,405327,287782,333586,11133,2163,2914,1458
