事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,E 製造業,平成26,2014,年平均,19.1,160.5,147.3,13.2,17.1,121.3,113.3,8
５人以上,E 製造業,平成27,2015,年平均,19.2,161.8,148.8,13,16.3,108.8,105.2,3.6
５人以上,E 製造業,平成28,2016,年平均,19.2,161.1,148.8,12.3,16.1,106.5,102.9,3.6
５人以上,E 製造業,平成29,2017,年平均,19.3,161.6,149.4,12.2,15.7,103.5,100.3,3.2
５人以上,E 製造業,平成29,2017,1月,17.3,145,133.6,11.4,13.7,91.1,88,3.1
５人以上,E 製造業,平成29,2017,2月,19.5,164.2,151.3,12.9,15.9,101.1,98.6,2.5
５人以上,E 製造業,平成29,2017,3月,19.6,164.5,151.6,12.9,15.9,102.2,99.4,2.8
５人以上,E 製造業,平成29,2017,4月,20.3,169.3,156.6,12.7,16.3,106.4,103.7,2.7
５人以上,E 製造業,平成29,2017,5月,18.3,153.3,141.5,11.8,15,98.1,95.3,2.8
５人以上,E 製造業,平成29,2017,6月,20.5,170.7,158.9,11.8,17.1,111.2,108.1,3.1
５人以上,E 製造業,平成29,2017,7月,20,167,155.4,11.6,16.3,108.8,105.1,3.7
５人以上,E 製造業,平成29,2017,8月,18,150.5,139.6,10.9,14.6,97.4,94.5,2.9
５人以上,E 製造業,平成29,2017,9月,19.2,161.3,149,12.3,15.6,104.1,100.2,3.9
５人以上,E 製造業,平成29,2017,10月,19.5,163.1,150.8,12.3,15.5,103.2,99.7,3.5
５人以上,E 製造業,平成29,2017,11月,20,166.6,154,12.6,15.7,103.8,101,2.8
５人以上,E 製造業,平成29,2017,12月,19.5,163.5,150.4,13.1,16.3,113.3,109.1,4.2
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.5,168.2,148.6,19.6,17.3,131.1,129.8,1.3
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.6,161.4,141.3,20.1,16.4,124.6,123.4,1.2
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.8,163.9,142,21.9,15.7,119.7,119,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.6,161.6,145.2,16.4,14.1,109,108,1
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,18.7,164.1,146.2,17.9,14.6,114.2,113.2,1
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.8,162.9,148.4,14.5,15.6,122.4,119.9,2.5
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,1月,17.3,151.4,134.2,17.2,14.8,122.1,116.6,5.5
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,2月,18.5,158.8,144.3,14.5,15.9,127.2,124.9,2.3
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,3月,20.1,177.9,159,18.9,17,136.2,133.6,2.6
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,4月,20.2,177.8,158.7,19.1,16.8,135.2,132.2,3
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,5月,18.2,160.3,143.4,16.9,15.1,124.6,121.7,2.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,6月,20.3,171.8,159.4,12.4,15.7,120.9,119.1,1.8
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,7月,18.6,159,146.5,12.5,15.2,112.9,111,1.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,8月,18.2,168.2,157,11.2,13.6,106.2,104.3,1.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,9月,18.2,152.5,136.7,15.8,15.7,114.5,112.5,2
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,10月,19.7,168.6,154,14.6,15.7,118.9,116.8,2.1
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,11月,18.5,158.6,146.2,12.4,15.1,115.1,113.2,1.9
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,12月,18.2,153,142.8,10.2,15.4,115,114.5,0.5
５人以上,G 情報通信業,平成24,2012,年平均,19.6,169.9,149.5,20.4,13.3,93.3,88,5.3
５人以上,G 情報通信業,平成25,2013,年平均,19.3,166.4,146.6,19.8,12.9,89,83.8,5.2
５人以上,G 情報通信業,平成26,2014,年平均,19.2,165.5,145.9,19.6,13.4,89.1,84,5.1
５人以上,G 情報通信業,平成27,2015,年平均,19.1,165.5,145.8,19.7,14,96.3,93,3.3
５人以上,G 情報通信業,平成28,2016,年平均,19,164.2,145.2,19,13.2,86.4,83.5,2.9
５人以上,G 情報通信業,平成29,2017,年平均,19.1,163.6,146.4,17.2,12.9,84.3,82.1,2.2
５人以上,G 情報通信業,平成29,2017,1月,17.4,150.3,132.9,17.4,12,76.1,73.8,2.3
５人以上,G 情報通信業,平成29,2017,2月,18.8,161.9,143.5,18.4,12.9,82.9,81.2,1.7
５人以上,G 情報通信業,平成29,2017,3月,19.7,169.1,150.6,18.5,13.8,88.1,86.3,1.8
５人以上,G 情報通信業,平成29,2017,4月,19.7,169.6,151.3,18.3,12.4,78.7,76.8,1.9
５人以上,G 情報通信業,平成29,2017,5月,18.6,158.1,141.9,16.2,13,83.9,81.9,2
５人以上,G 情報通信業,平成29,2017,6月,20.3,171.4,154.9,16.5,14.1,91.5,89.6,1.9
５人以上,G 情報通信業,平成29,2017,7月,19.7,167.5,150.9,16.6,13.8,89.8,86.4,3.4
５人以上,G 情報通信業,平成29,2017,8月,18.8,160.4,144.7,15.7,12.5,84.4,81.7,2.7
５人以上,G 情報通信業,平成29,2017,9月,18.8,160.4,144,16.4,12.1,80.5,78.6,1.9
５人以上,G 情報通信業,平成29,2017,10月,19.2,164,146.7,17.3,12.7,82.6,80.5,2.1
５人以上,G 情報通信業,平成29,2017,11月,19.4,166.9,148.9,18,12.6,83.7,81.6,2.1
５人以上,G 情報通信業,平成29,2017,12月,19.1,163.6,146.6,17,13.4,88.6,85.8,2.8
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,20,180,158.5,21.5,17.8,109,100.1,8.9
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.6,177.3,156.4,20.9,17.6,111.5,101.2,10.3
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,19.5,177.8,155.7,22.1,16.8,102.9,93.5,9.4
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.6,175,153.7,21.3,15.4,108.8,99.1,9.7
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,19.6,173.6,153.7,19.9,15.4,109.9,99,10.9
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.8,171.6,152.1,19.5,16.4,117.9,105.8,12.1
５人以上,"H 運輸業,郵便業",平成29,2017,1月,18.9,168.9,147.6,21.3,15.5,112.1,100.3,11.8
５人以上,"H 運輸業,郵便業",平成29,2017,2月,19.6,170.1,150.4,19.7,16.4,114,102.5,11.5
５人以上,"H 運輸業,郵便業",平成29,2017,3月,19.5,172.2,151.5,20.7,15.2,120.5,105.6,14.9
５人以上,"H 運輸業,郵便業",平成29,2017,4月,20.5,178.7,157.5,21.2,16.8,115.7,104.6,11.1
５人以上,"H 運輸業,郵便業",平成29,2017,5月,19.3,169.2,149.7,19.5,16.5,116.8,106,10.8
５人以上,"H 運輸業,郵便業",平成29,2017,6月,20.5,177.4,158.2,19.2,17,118.7,107.6,11.1
５人以上,"H 運輸業,郵便業",平成29,2017,7月,20,173.5,153.6,19.9,16.8,119,106.4,12.6
５人以上,"H 運輸業,郵便業",平成29,2017,8月,19.7,169.3,151.1,18.2,16.3,118.1,107.1,11
５人以上,"H 運輸業,郵便業",平成29,2017,9月,20,170.6,151.9,18.7,16.7,118.2,107.2,11
５人以上,"H 運輸業,郵便業",平成29,2017,10月,19.5,168.3,149.8,18.5,16.5,121.2,108.5,12.7
５人以上,"H 運輸業,郵便業",平成29,2017,11月,20,170.7,152.3,18.4,16.5,119.9,107.2,12.7
５人以上,"H 運輸業,郵便業",平成29,2017,12月,19.8,170.9,151.7,19.2,16.4,119.9,106.5,13.4
５人以上,"I 卸売業,小売業",平成24,2012,年平均,20.1,162.9,153.5,9.4,15.7,94.4,92.5,1.9
５人以上,"I 卸売業,小売業",平成25,2013,年平均,20,163.7,153.3,10.4,15.4,92.5,90.5,2
５人以上,"I 卸売業,小売業",平成26,2014,年平均,20,163.7,153.5,10.2,15.3,92.6,90.3,2.3
５人以上,"I 卸売業,小売業",平成27,2015,年平均,19.7,163.5,152.5,11,15,92.2,89.4,2.8
５人以上,"I 卸売業,小売業",平成28,2016,年平均,19.7,160.8,150.4,10.4,14.9,91.9,89.1,2.8
５人以上,"I 卸売業,小売業",平成29,2017,年平均,19.7,162.4,152.2,10.2,14.6,90.9,87.6,3.3
５人以上,"I 卸売業,小売業",平成29,2017,1月,18.1,150.4,140.3,10.1,14.4,90.6,87.5,3.1
５人以上,"I 卸売業,小売業",平成29,2017,2月,19.6,161.4,151.1,10.3,14.6,89.3,86.6,2.7
５人以上,"I 卸売業,小売業",平成29,2017,3月,19.8,163.4,153.1,10.3,14.2,89,86,3
５人以上,"I 卸売業,小売業",平成29,2017,4月,20.4,168.2,157.6,10.6,15,93.2,90,3.2
５人以上,"I 卸売業,小売業",平成29,2017,5月,18.9,156.2,146.3,9.9,14.7,91.7,88.2,3.5
５人以上,"I 卸売業,小売業",平成29,2017,6月,20.5,168.4,158.8,9.6,15.5,95.1,91.8,3.3
５人以上,"I 卸売業,小売業",平成29,2017,7月,20.2,166.5,155.9,10.6,14.7,90.9,87.5,3.4
５人以上,"I 卸売業,小売業",平成29,2017,8月,19.1,158.4,148.7,9.7,14.4,89.3,85.9,3.4
５人以上,"I 卸売業,小売業",平成29,2017,9月,19.6,162.1,152.3,9.8,14.4,90.3,86.9,3.4
５人以上,"I 卸売業,小売業",平成29,2017,10月,19.9,164.1,153.9,10.2,14.4,89.8,86.4,3.4
５人以上,"I 卸売業,小売業",平成29,2017,11月,20.2,166.7,155.8,10.9,14.5,90.1,86.8,3.3
５人以上,"I 卸売業,小売業",平成29,2017,12月,19.7,163.8,153.1,10.7,14.7,91.4,87.9,3.5
５人以上,"J 金融業,保険業",平成24,2012,年平均,19.5,161,144,17,16.4,108,103.9,4.1
５人以上,"J 金融業,保険業",平成25,2013,年平均,19.2,160.6,142.7,17.9,16.1,106,101.4,4.6
５人以上,"J 金融業,保険業",平成26,2014,年平均,19.1,159.8,141.5,18.3,15.7,102.1,97.9,4.2
５人以上,"J 金融業,保険業",平成27,2015,年平均,18.7,159,138.9,20.1,14.6,91.7,90,1.7
５人以上,"J 金融業,保険業",平成28,2016,年平均,18.7,158.3,139,19.3,14.4,90.2,89.1,1.1
５人以上,"J 金融業,保険業",平成29,2017,年平均,18.9,158.6,139.8,18.8,15.1,96.5,95.6,0.9
５人以上,"J 金融業,保険業",平成29,2017,1月,17.8,150.1,132.2,17.9,14.4,93,92.2,0.8
５人以上,"J 金融業,保険業",平成29,2017,2月,18,151.4,133.3,18.1,14.6,93.4,92.5,0.9
５人以上,"J 金融業,保険業",平成29,2017,3月,19.7,165.9,145.7,20.2,15.5,99.6,98.6,1
５人以上,"J 金融業,保険業",平成29,2017,4月,19.3,162.7,142.9,19.8,15,95.9,94.9,1
５人以上,"J 金融業,保険業",平成29,2017,5月,18.7,158.1,139.1,19,14.7,94.1,93.2,0.9
５人以上,"J 金融業,保険業",平成29,2017,6月,20.1,168.1,148.3,19.8,15.7,100.1,99.1,1
５人以上,"J 金融業,保険業",平成29,2017,7月,19,158.7,140.2,18.5,15.1,96,95.1,0.9
５人以上,"J 金融業,保険業",平成29,2017,8月,18.9,157.2,139.8,17.4,15.2,96.5,95.7,0.8
５人以上,"J 金融業,保険業",平成29,2017,9月,18.4,154.7,136.7,18,14.9,95.1,94.2,0.9
５人以上,"J 金融業,保険業",平成29,2017,10月,19.2,161,141.9,19.1,15.4,99,98.1,0.9
５人以上,"J 金融業,保険業",平成29,2017,11月,18.6,157.1,137.9,19.2,15,97.4,96.4,1
５人以上,"J 金融業,保険業",平成29,2017,12月,18.8,158.1,139.6,18.5,15.3,98.7,97.8,0.9
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,20.3,165.9,154.1,11.8,15.7,90.1,87,3.1
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.9,162.5,151,11.5,16.3,88.7,85.2,3.5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.8,165.1,150.9,14.2,15.7,94.3,89.3,5
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19.9,167.9,152,15.9,14.6,88.6,83,5.6
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,19.9,166.8,151.7,15.1,14.4,85.5,80.9,4.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19.9,167.6,151.7,15.9,13.7,85.6,80.8,4.8
５人以上,"K 不動産業,物品賃貸業",平成29,2017,1月,18,153,137.9,15.1,13.3,85.8,80.2,5.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,2月,19.7,166.9,151.2,15.7,13.8,86.4,81.8,4.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,3月,20.5,172.8,155.9,16.9,13.5,89.6,81.9,7.7
５人以上,"K 不動産業,物品賃貸業",平成29,2017,4月,20.9,177.2,159.8,17.4,13.8,89.5,82.7,6.8
５人以上,"K 不動産業,物品賃貸業",平成29,2017,5月,19.3,161.7,146.9,14.8,13.5,84.4,79.4,5
５人以上,"K 不動産業,物品賃貸業",平成29,2017,6月,20.7,173.6,158.4,15.2,14.7,85.7,82.3,3.4
５人以上,"K 不動産業,物品賃貸業",平成29,2017,7月,20.5,171.9,156.6,15.3,13.6,83.7,80.1,3.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,8月,19,159.7,145.3,14.4,13.3,83.1,78.3,4.8
５人以上,"K 不動産業,物品賃貸業",平成29,2017,9月,19.8,167.5,151.6,15.9,13.7,86.7,82.5,4.2
５人以上,"K 不動産業,物品賃貸業",平成29,2017,10月,20.1,169.7,153.1,16.6,13.3,82,77.8,4.2
５人以上,"K 不動産業,物品賃貸業",平成29,2017,11月,20.2,170.4,153.4,17,14.7,86.3,83.7,2.6
５人以上,"K 不動産業,物品賃貸業",平成29,2017,12月,19.7,166,149.6,16.4,13.5,84.9,79.8,5.1
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,20,169.9,149.9,20,15.5,107.6,104.6,3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.8,168.9,147.9,21,14,95.2,91.5,3.7
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.7,168.7,147.4,21.3,13.7,91.4,88.6,2.8
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,19,159.2,143.1,16.1,13.4,90.5,88.3,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,19,157.8,141.5,16.3,13.4,90.8,88.9,1.9
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,19,160.7,143.4,17.3,14.5,101.2,97.7,3.5
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,1月,17,142.1,126.8,15.3,13.4,96.3,92.6,3.7
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,2月,19.3,164.8,146,18.8,14.7,107.2,102.9,4.3
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,3月,19.8,167.8,148.1,19.7,15,106.4,101.6,4.8
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,4月,19.8,169,149.3,19.7,15.7,110.7,105,5.7
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,5月,18.3,157,138,19,14,96.7,92.9,3.8
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,6月,20.1,169.2,150.4,18.8,16,112,108.4,3.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,7月,19.7,164.3,146.6,17.7,14.4,98.5,95.8,2.7
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,8月,18.8,158.6,141.9,16.7,13.5,92.6,90,2.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,9月,18.6,156.3,141.4,14.9,14.1,95.9,93.4,2.5
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,10月,19.1,161.3,145.2,16.1,14.8,99.9,97.3,2.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,11月,19.3,161.6,145.3,16.3,14.2,99.2,96.9,2.3
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,12月,18.8,156.5,141.8,14.7,13.7,95.8,93.4,2.4
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.3,183.8,168.3,15.5,14,83.1,80.4,2.7
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,21.3,187.7,171.2,16.5,13.5,79.3,76.7,2.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,21.2,183.4,166.1,17.3,13.2,77.8,75.1,2.7
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,21.4,185,168.1,16.9,13.1,78.4,75.2,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,21.5,189,170.9,18.1,12.8,76.9,73.6,3.3
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,21.3,188.2,167.5,20.7,12.7,75.4,72.8,2.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,1月,20.8,185.3,164.5,20.8,12,72.2,69.6,2.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,2月,20.5,181,162.6,18.4,12,72.2,69.8,2.4
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,3月,20.8,183.3,162.7,20.6,12.8,77.2,74.6,2.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,4月,20.9,184.3,163.2,21.1,12.7,77.1,74.2,2.9
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,5月,21.2,189,167.3,21.7,13,77.8,75.2,2.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,6月,21.9,191.3,171.4,19.9,13.2,77.7,75.2,2.5
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,7月,21.9,192.7,171.2,21.5,13,76.9,74.3,2.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,8月,21.8,191.4,171.1,20.3,12.8,76.6,74,2.6
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,9月,21.3,185.7,165.4,20.3,12.5,74.1,71.7,2.4
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,10月,21.5,189.7,169.5,20.2,12.8,75.5,72.8,2.7
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,11月,21.4,190.4,168.8,21.6,12.5,73.1,70.4,2.7
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,12月,21.6,193.2,170.7,22.5,12.7,75.6,72.6,3
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,20.7,172.2,162,10.2,15.1,98.7,94.9,3.8
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,20.5,169.3,160,9.3,14.8,95.4,92.1,3.3
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,20,168.4,157.1,11.3,14.6,95,90.4,4.6
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,20.7,174.5,162.5,12,14.4,91.7,87.7,4
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,20.7,169.8,160.1,9.7,14.2,93.5,91.5,2
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,20.6,171.2,159.1,12.1,12.9,84.8,83.8,1
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,1月,19.4,159.5,148.9,10.6,12.5,84.3,83,1.3
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,2月,20.1,163.2,152.1,11.1,12.5,82.5,81.5,1
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,3月,20.8,172.2,160.9,11.3,13.1,87.6,86.5,1.1
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,4月,21.3,177.3,164,13.3,13.1,87.3,86.1,1.2
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,5月,20.8,171.2,160.9,10.3,13.4,89.2,88,1.2
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,6月,21.2,177,165,12,13.5,88,86.9,1.1
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,7月,21.1,175.8,163.6,12.2,13.4,87.4,86.4,1
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,8月,20.7,175,163.8,11.2,13.2,87.7,86.6,1.1
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,9月,20.4,168.9,157.7,11.2,13,85.1,84.2,0.9
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,10月,20.5,171.8,157.5,14.3,12.4,79.1,78.4,0.7
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,11月,20.4,171,156.8,14.2,12.2,78,77.2,0.8
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,12月,20.6,171.3,157.4,13.9,12.7,83.4,82.3,1.1
５人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,144.6,139.9,4.7,8.9,47.5,46.8,0.7
５人以上,"O 教育,学習支援業",平成25,2013,年平均,18.8,140.5,135.8,4.7,8.5,44.2,43.4,0.8
５人以上,"O 教育,学習支援業",平成26,2014,年平均,18.9,140.9,136.2,4.7,8.3,43.5,42.8,0.7
５人以上,"O 教育,学習支援業",平成27,2015,年平均,18.8,142.2,136.2,6,8.2,42.3,41.7,0.6
５人以上,"O 教育,学習支援業",平成28,2016,年平均,18.8,144,137.9,6.1,8.1,43,42.4,0.6
５人以上,"O 教育,学習支援業",平成29,2017,年平均,18.9,145.5,138.4,7.1,8.7,46.1,45.4,0.7
５人以上,"O 教育,学習支援業",平成29,2017,1月,17.1,129.6,124.4,5.2,8.1,43,42.4,0.6
５人以上,"O 教育,学習支援業",平成29,2017,2月,18.8,145.2,138.7,6.5,8.5,48.1,47.3,0.8
５人以上,"O 教育,学習支援業",平成29,2017,3月,19.1,146.2,139.2,7,8.4,46.3,45.6,0.7
５人以上,"O 教育,学習支援業",平成29,2017,4月,19.6,150.1,142.6,7.5,8.9,47.4,46.7,0.7
５人以上,"O 教育,学習支援業",平成29,2017,5月,18.9,145.5,138.6,6.9,9,47.5,47,0.5
５人以上,"O 教育,学習支援業",平成29,2017,6月,20.9,160.6,153.5,7.1,9.3,48.6,48,0.6
５人以上,"O 教育,学習支援業",平成29,2017,7月,19.3,147.1,140,7.1,8.7,45.4,44.5,0.9
５人以上,"O 教育,学習支援業",平成29,2017,8月,15.8,121.6,116.3,5.3,7.2,39.7,39.1,0.6
５人以上,"O 教育,学習支援業",平成29,2017,9月,19,147.7,139.2,8.5,8.8,47.3,46.6,0.7
５人以上,"O 教育,学習支援業",平成29,2017,10月,20.1,155.2,146.8,8.4,9,46.5,45.8,0.7
５人以上,"O 教育,学習支援業",平成29,2017,11月,19.8,153.8,145.2,8.6,9.1,47.1,46.4,0.7
５人以上,"O 教育,学習支援業",平成29,2017,12月,18.7,144.3,136.8,7.5,8.7,45.2,44.5,0.7
