事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,TL 調査産業計,平成29,2017,11月,4171008,45993,42372,4174889,990222,36591,34268,992285
30人以上,TL 調査産業計,平成29,2017,12月,4174851,34881,36362,4173139,1013072,30902,29406,1014799
30人以上,D 建設業,平成24,2012,年平均,206826,2647,2621,206883,3297,105,56,3316
30人以上,D 建設業,平成25,2013,年平均,208487,2299,2566,208220,3762,131,25,3868
30人以上,D 建設業,平成26,2014,年平均,207067,2560,2353,207274,4565,130,85,4609
30人以上,D 建設業,平成27,2015,年平均,211504,2346,2007,211844,1689,28,54,1662
30人以上,D 建設業,平成28,2016,年平均,214584,1989,2046,214528,1418,35,40,1413
30人以上,D 建設業,平成29,2017,年平均,214776,2076,1702,215150,1083,10,32,1062
30人以上,D 建設業,平成29,2017,1月,212802,848,1041,212609,1294,4,8,1290
30人以上,D 建設業,平成29,2017,2月,212527,725,1064,212187,1372,4,95,1282
30人以上,D 建設業,平成29,2017,3月,212181,1310,1611,211879,1288,8,37,1260
30人以上,D 建設業,平成29,2017,4月,212091,8699,3793,216996,1048,0,47,1002
30人以上,D 建設業,平成29,2017,5月,216793,1002,2400,215395,1205,22,7,1220
30人以上,D 建設業,平成29,2017,6月,215665,871,1413,215123,950,5,5,950
30人以上,D 建設業,平成29,2017,7月,214859,1935,1329,215464,1214,25,22,1218
30人以上,D 建設業,平成29,2017,8月,215542,923,1615,214849,1140,11,50,1102
30人以上,D 建設業,平成29,2017,9月,215071,2873,1704,216239,880,0,0,881
30人以上,D 建設業,平成29,2017,10月,216349,2284,2134,216501,771,28,66,731
30人以上,D 建設業,平成29,2017,11月,216296,1951,1134,217113,936,0,12,924
30人以上,D 建設業,平成29,2017,12月,217136,1496,1183,217448,901,12,29,885
30人以上,E 製造業,平成24,2012,年平均,523620,6486,6385,523724,27348,671,598,27419
30人以上,E 製造業,平成25,2013,年平均,515784,5959,6605,515152,28633,572,610,28581
30人以上,E 製造業,平成26,2014,年平均,511761,5523,5861,511441,28853,741,699,28877
30人以上,E 製造業,平成27,2015,年平均,465266,5925,6148,465067,29524,820,883,29437
30人以上,E 製造業,平成28,2016,年平均,470653,5756,5170,471242,31655,771,825,31597
30人以上,E 製造業,平成29,2017,年平均,471081,5453,5403,471120,26165,717,602,26291
30人以上,E 製造業,平成29,2017,1月,481712,2392,5773,478277,27424,341,652,27167
30人以上,E 製造業,平成29,2017,2月,465817,5729,2978,468566,26239,386,1370,25257
30人以上,E 製造業,平成29,2017,3月,459868,3080,4510,458437,24404,802,368,24839
30人以上,E 製造業,平成29,2017,4月,458367,23959,11820,470392,24909,792,1062,24753
30人以上,E 製造業,平成29,2017,5月,491790,4991,6799,489984,23372,510,702,23178
30人以上,E 製造業,平成29,2017,6月,497404,3708,4938,496219,26390,663,226,26782
30人以上,E 製造業,平成29,2017,7月,481528,4070,5720,479922,30593,513,557,30505
30人以上,E 製造業,平成29,2017,8月,476386,2961,4489,474815,27669,323,404,27631
30人以上,E 製造業,平成29,2017,9月,462482,3202,6218,459462,25737,828,563,26006
30人以上,E 製造業,平成29,2017,10月,457299,4688,5515,456526,24419,1045,724,24686
30人以上,E 製造業,平成29,2017,11月,453251,2901,2832,453304,24793,1069,377,25501
30人以上,E 製造業,平成29,2017,12月,467066,3751,3242,467534,28032,1327,213,29187
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,28543,266,346,28469,2832,24,18,2832
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,21704,238,1071,20871,1749,19,161,1608
30人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,17742,234,322,17654,1405,33,13,1426
30人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,16772,232,251,16757,227,2,2,225
30人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,13500,140,149,13491,229,26,2,253
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,15115,221,106,15229,363,11,3,370
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,1月,13513,2,136,13378,509,56,0,566
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,2月,13385,2,81,13305,559,0,7,553
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,3月,13232,9,30,13211,626,0,13,613
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,4月,13211,2268,74,15406,613,69,0,681
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,5月,15472,34,132,15374,615,0,13,602
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,6月,15733,50,323,15460,243,0,7,236
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,7月,15459,2,192,15269,237,0,0,237
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,8月,15282,32,5,15309,224,0,0,224
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,9月,15448,48,67,15430,85,0,0,84
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,10月,15303,202,44,15461,211,2,0,213
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,11月,15452,0,32,15421,222,0,0,221
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,12月,19884,0,159,19726,214,0,0,213
30人以上,G 情報通信業,平成24,2012,年平均,625330,6601,7460,624478,18501,911,767,18638
30人以上,G 情報通信業,平成25,2013,年平均,620167,6481,6981,619672,16069,666,705,16025
30人以上,G 情報通信業,平成26,2014,年平均,628384,7363,5916,629822,14408,686,527,14575
30人以上,G 情報通信業,平成27,2015,年平均,622476,9001,8419,623069,24452,894,1717,23618
30人以上,G 情報通信業,平成28,2016,年平均,635212,9482,8963,635706,16923,814,727,17035
30人以上,G 情報通信業,平成29,2017,年平均,651293,10393,8552,653117,18903,935,868,18986
30人以上,G 情報通信業,平成29,2017,1月,633503,6508,5397,634604,19959,317,1210,19076
30人以上,G 情報通信業,平成29,2017,2月,637622,3691,5127,636005,16058,405,241,16403
30人以上,G 情報通信業,平成29,2017,3月,634440,4502,6372,632565,17968,1510,1641,17842
30人以上,G 情報通信業,平成29,2017,4月,632578,49063,17609,663925,17829,1124,1449,17611
30人以上,G 情報通信業,平成29,2017,5月,663669,8939,11201,661407,17867,1022,556,18333
30人以上,G 情報通信業,平成29,2017,6月,661827,7553,7579,661795,17913,1328,361,18886
30人以上,G 情報通信業,平成29,2017,7月,661749,12230,12697,661282,18932,655,796,18791
30人以上,G 情報通信業,平成29,2017,8月,659695,6391,6240,659845,20378,603,1431,19551
30人以上,G 情報通信業,平成29,2017,9月,660829,6388,9558,657659,18567,1063,639,18991
30人以上,G 情報通信業,平成29,2017,10月,657566,11205,10902,657862,19084,1079,602,19568
30人以上,G 情報通信業,平成29,2017,11月,657712,3828,4992,656542,19718,1223,599,20348
30人以上,G 情報通信業,平成29,2017,12月,654325,4413,4946,653924,22565,885,891,22427
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,320144,4454,4958,319634,52520,1165,1503,52189
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,310468,4359,4934,309905,56838,1589,1315,57100
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,300975,4463,4431,301035,63737,1954,1585,64079
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,333511,5285,5235,333544,38483,2026,1645,38882
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,334706,5819,5939,334582,38244,1334,1613,37968
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,334989,5689,5857,334829,37590,1264,752,38093
30人以上,"H 運輸業,郵便業",平成29,2017,1月,328702,1590,2623,327671,40451,300,642,40107
30人以上,"H 運輸業,郵便業",平成29,2017,2月,331217,2844,4567,329517,36561,546,915,36169
30人以上,"H 運輸業,郵便業",平成29,2017,3月,323412,4725,5232,322883,42274,5255,1527,46024
30人以上,"H 運輸業,郵便業",平成29,2017,4月,331164,19997,13488,337673,37743,2193,1170,38766
30人以上,"H 運輸業,郵便業",平成29,2017,5月,338218,4056,4844,337429,38221,953,651,38524
30人以上,"H 運輸業,郵便業",平成29,2017,6月,337116,5737,4981,337873,38837,919,557,39198
30人以上,"H 運輸業,郵便業",平成29,2017,7月,340102,8730,8699,340182,36969,563,488,36995
30人以上,"H 運輸業,郵便業",平成29,2017,8月,340956,3208,5718,338446,36221,398,937,35682
30人以上,"H 運輸業,郵便業",平成29,2017,9月,339004,2069,2779,338295,35124,619,471,35271
30人以上,"H 運輸業,郵便業",平成29,2017,10月,339698,9914,12636,336975,33868,1555,337,35087
30人以上,"H 運輸業,郵便業",平成29,2017,11月,334111,2976,2482,334660,37951,1086,622,38360
30人以上,"H 運輸業,郵便業",平成29,2017,12月,336162,2423,2229,336356,36858,780,710,36928
30人以上,"I 卸売業,小売業",平成24,2012,年平均,687222,8334,10935,684591,214903,4362,4506,214790
30人以上,"I 卸売業,小売業",平成25,2013,年平均,658819,6817,7930,657704,207709,4091,4314,207488
30人以上,"I 卸売業,小売業",平成26,2014,年平均,650741,7754,7625,650843,209597,4364,4560,209428
30人以上,"I 卸売業,小売業",平成27,2015,年平均,641657,9890,9611,641954,217625,5177,5570,217215
30人以上,"I 卸売業,小売業",平成28,2016,年平均,639364,9935,9452,639828,218482,5141,5565,218075
30人以上,"I 卸売業,小売業",平成29,2017,年平均,664452,10362,9383,665445,203810,4697,4498,203996
30人以上,"I 卸売業,小売業",平成29,2017,1月,652011,8068,6413,653664,206390,3147,5213,204326
30人以上,"I 卸売業,小売業",平成29,2017,2月,651534,5566,8922,648159,206456,6013,4293,208195
30人以上,"I 卸売業,小売業",平成29,2017,3月,652078,7471,5977,653564,204276,5869,4250,205903
30人以上,"I 卸売業,小売業",平成29,2017,4月,655548,38476,18441,675539,203919,5286,6958,202291
30人以上,"I 卸売業,小売業",平成29,2017,5月,676092,11293,15213,672134,201738,4946,5980,200742
30人以上,"I 卸売業,小売業",平成29,2017,6月,670206,7845,8227,669831,202670,5693,3159,205197
30人以上,"I 卸売業,小売業",平成29,2017,7月,676583,7638,11006,673202,198445,4087,3421,199124
30人以上,"I 卸売業,小売業",平成29,2017,8月,666078,8831,8253,666660,206248,3587,4458,205373
30人以上,"I 卸売業,小売業",平成29,2017,9月,672120,5065,6655,670530,199913,4399,3755,200557
30人以上,"I 卸売業,小売業",平成29,2017,10月,665527,10886,11477,664989,205560,4488,4119,205876
30人以上,"I 卸売業,小売業",平成29,2017,11月,668417,8741,6726,670689,202448,5662,3657,204196
30人以上,"I 卸売業,小売業",平成29,2017,12月,667232,4465,5281,666371,207653,3182,4708,206172
30人以上,"J 金融業,保険業",平成24,2012,年平均,294696,5687,6237,294142,28519,777,452,28846
30人以上,"J 金融業,保険業",平成25,2013,年平均,291774,5635,5666,291742,30798,571,585,30784
30人以上,"J 金融業,保険業",平成26,2014,年平均,290484,4776,4908,290464,30310,500,559,30139
30人以上,"J 金融業,保険業",平成27,2015,年平均,294519,4808,4619,294827,26692,623,469,26728
30人以上,"J 金融業,保険業",平成28,2016,年平均,301007,5322,4577,301753,27175,501,545,27130
30人以上,"J 金融業,保険業",平成29,2017,年平均,306922,4950,4823,307048,28265,555,539,28282
30人以上,"J 金融業,保険業",平成29,2017,1月,303321,5112,3645,304783,28163,1921,498,29591
30人以上,"J 金融業,保険業",平成29,2017,2月,305278,1754,3118,303909,29096,412,344,29169
30人以上,"J 金融業,保険業",平成29,2017,3月,303925,2594,3572,302946,29153,351,494,29011
30人以上,"J 金融業,保険業",平成29,2017,4月,302678,20125,13861,308931,29279,812,1156,28946
30人以上,"J 金融業,保険業",平成29,2017,5月,310207,5324,4226,311310,27670,312,430,27547
30人以上,"J 金融業,保険業",平成29,2017,6月,310430,2140,3372,309204,28427,397,369,28449
30人以上,"J 金融業,保険業",平成29,2017,7月,309631,4237,4809,309055,28022,246,822,27450
30人以上,"J 金融業,保険業",平成29,2017,8月,308347,3501,3281,308568,28158,439,519,28077
30人以上,"J 金融業,保険業",平成29,2017,9月,308513,1924,3537,306896,28132,505,431,28210
30人以上,"J 金融業,保険業",平成29,2017,10月,307194,6373,6768,306805,27912,542,517,27931
30人以上,"J 金融業,保険業",平成29,2017,11月,307184,4123,4947,306361,27552,330,276,27605
30人以上,"J 金融業,保険業",平成29,2017,12月,306354,2197,2742,305809,27612,389,612,27389
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,103046,1444,1461,103021,26971,684,679,26985
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,102357,1342,1375,102324,26201,650,739,26112
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,108776,1542,1410,108911,20733,489,486,20733
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,109342,1695,1707,109352,20897,540,586,20828
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,110781,1623,1487,110918,20597,786,672,20710
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,115796,1593,1578,115811,16822,442,508,16754
30人以上,"K 不動産業,物品賃貸業",平成29,2017,1月,114118,1040,1867,113291,17989,320,679,17630
30人以上,"K 不動産業,物品賃貸業",平成29,2017,2月,114411,724,1199,113936,16510,466,446,16530
30人以上,"K 不動産業,物品賃貸業",平成29,2017,3月,114358,1853,1888,114322,16108,266,329,16046
30人以上,"K 不動産業,物品賃貸業",平成29,2017,4月,114445,6881,2664,118697,15923,483,870,15501
30人以上,"K 不動産業,物品賃貸業",平成29,2017,5月,114780,1675,1722,114734,19418,878,445,19850
30人以上,"K 不動産業,物品賃貸業",平成29,2017,6月,115532,1069,1488,115111,19052,442,353,19143
30人以上,"K 不動産業,物品賃貸業",平成29,2017,7月,118609,1229,1260,118578,15645,368,345,15668
30人以上,"K 不動産業,物品賃貸業",平成29,2017,8月,118599,776,1069,118305,15647,659,348,15959
30人以上,"K 不動産業,物品賃貸業",平成29,2017,9月,117832,1039,2075,116794,16432,450,271,16613
30人以上,"K 不動産業,物品賃貸業",平成29,2017,10月,115918,1070,1999,114989,17489,315,1474,16330
30人以上,"K 不動産業,物品賃貸業",平成29,2017,11月,115445,1000,1016,115428,15874,310,340,15845
30人以上,"K 不動産業,物品賃貸業",平成29,2017,12月,115502,756,689,115570,15771,344,193,15921
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,215301,4872,3598,216586,4228,239,227,4229
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,235764,7145,4827,238091,4849,330,244,4926
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,261184,7152,6140,262192,5609,306,332,5586
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,264839,4337,3046,266159,11082,352,366,11037
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,276776,4302,3574,277512,11812,395,280,11917
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,272267,3700,3436,272552,20788,567,870,20466
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,1月,270376,3509,3576,270309,21162,260,467,20955
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,2月,268061,2377,1753,268662,23203,714,288,23652
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,3月,268347,3236,3668,267938,23967,797,1450,23291
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,4月,269310,16702,9482,276803,21919,652,1645,20653
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,5月,275025,1934,4184,272773,22431,788,753,22468
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,6月,272354,2373,2253,272470,22887,355,437,22809
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,7月,274233,3365,3191,274383,21046,401,2296,19175
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,8月,274616,2039,2655,273998,18942,290,510,18724
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,9月,273538,1576,2126,272986,19184,575,695,19066
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,10月,273069,4181,3848,273407,18983,819,835,18962
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,11月,274419,1624,2370,273672,17950,427,405,17973
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,12月,273859,1487,2122,273226,17786,729,659,17854
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,106536,2138,1848,106833,120786,5224,4500,121503
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,111643,2660,2476,111798,124594,4855,4866,124612
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,115661,2052,2243,115738,122091,5438,5141,122120
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,67936,1280,1230,67988,148499,6291,6589,148199
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,68196,1526,1589,68141,147394,7088,7081,147394
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,66387,1481,1502,66392,153097,7113,6564,153621
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,1月,63274,790,1926,62138,154696,3639,6920,151415
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,2月,65781,959,1913,64890,142489,9207,5162,146471
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,3月,62239,1530,1143,62627,154405,7310,6339,155375
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,4月,62198,6093,1515,67119,155804,8605,11494,152572
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,5月,68705,1049,2047,67704,150986,7713,7062,151640
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,6月,72448,1330,1591,72119,146896,6547,5440,148071
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,7月,69741,750,1282,69276,150449,8146,5034,153494
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,8月,68198,964,1947,67226,154572,6529,6840,154250
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,9月,68283,726,1599,67410,153193,8916,5899,156210
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,10月,65028,1186,1211,65002,158592,6818,6809,158602
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,11月,64952,1324,734,65543,158652,5010,6976,156685
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,12月,65796,1074,1112,65656,156432,6918,4789,158663
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,79599,1068,1245,79391,36548,895,966,36508
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,78613,1105,1138,78575,37282,1423,1238,37472
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,78292,1086,975,78397,39760,1093,920,39940
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,72195,1508,1421,72304,47900,1837,1702,48012
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,65907,1663,1698,65869,58469,2621,2580,58513
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,63995,1681,1517,64198,62457,2649,2495,62572
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,1月,64064,1045,1559,63549,58055,1579,2320,57315
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,2月,58347,671,1111,57907,62517,3118,2344,63291
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,3月,60512,1240,904,60848,60686,3897,2238,62345
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,4月,62500,6049,2464,66462,60693,4636,5596,59356
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,5月,61701,1884,1163,62474,64117,3724,3060,64729
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,6月,67728,1152,1151,67730,59475,3661,1915,61220
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,7月,65690,1125,1163,65653,63260,2966,2078,64147
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,8月,63957,953,1013,63898,65843,2847,1904,66785
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,9月,66899,1270,1281,66888,63784,2388,2081,64091
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,10月,68708,1563,1715,68557,62271,1164,2783,60651
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,11月,62248,1843,2268,61823,66960,859,2236,65583
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,12月,65582,1382,2407,64577,61824,943,1389,61358
30人以上,"O 教育,学習支援業",平成24,2012,年平均,225140,3647,3708,225054,82110,6786,6332,82588
30人以上,"O 教育,学習支援業",平成25,2013,年平均,231574,4678,3608,232652,85073,7885,7896,85055
30人以上,"O 教育,学習支援業",平成26,2014,年平均,235691,3420,3602,235511,88198,7817,7296,88717
30人以上,"O 教育,学習支援業",平成27,2015,年平均,219756,3246,3120,220068,112104,8675,8482,112110
30人以上,"O 教育,学習支援業",平成28,2016,年平均,227164,3234,3070,227252,105920,9073,8408,106662
30人以上,"O 教育,学習支援業",平成29,2017,年平均,228462,3026,2954,228511,111686,9895,9720,111882
30人以上,"O 教育,学習支援業",平成29,2017,1月,238109,1306,771,238635,106225,6498,10038,102694
30人以上,"O 教育,学習支援業",平成29,2017,2月,228520,427,717,228230,112809,3023,12308,103524
30人以上,"O 教育,学習支援業",平成29,2017,3月,220298,547,3958,216887,111456,1502,9958,103000
30人以上,"O 教育,学習支援業",平成29,2017,4月,218139,23659,18659,222892,101748,32124,18639,115480
30人以上,"O 教育,学習支援業",平成29,2017,5月,230326,3682,2418,231589,108046,10834,3552,115329
30人以上,"O 教育,学習支援業",平成29,2017,6月,222463,939,513,222890,124455,6226,4082,126598
30人以上,"O 教育,学習支援業",平成29,2017,7月,235368,1236,1211,235394,114120,3480,7516,110083
30人以上,"O 教育,学習支援業",平成29,2017,8月,234758,616,1999,233375,110719,1389,19276,92832
30人以上,"O 教育,学習支援業",平成29,2017,9月,226852,404,1535,225721,99355,20681,4219,115817
30人以上,"O 教育,学習支援業",平成29,2017,10月,226946,1593,2025,226507,114592,16642,9734,121507
30人以上,"O 教育,学習支援業",平成29,2017,11月,231191,1486,1164,231512,116823,9774,9651,116947
30人以上,"O 教育,学習支援業",平成29,2017,12月,228574,412,481,228503,119885,6561,7672,118776
30人以上,"P 医療,福祉",平成24,2012,年平均,280256,4117,3950,280468,91482,3022,2698,91760
30人以上,"P 医療,福祉",平成25,2013,年平均,283943,4185,3889,284233,95107,3190,3008,95295
30人以上,"P 医療,福祉",平成26,2014,年平均,291145,3967,3578,291543,91926,2710,2728,91898
30人以上,"P 医療,福祉",平成27,2015,年平均,285522,5153,5075,285688,103867,3979,3478,104280
30人以上,"P 医療,福祉",平成28,2016,年平均,282608,5125,5156,282638,112209,3714,3297,112566
30人以上,"P 医療,福祉",平成29,2017,年平均,279767,4955,4924,279814,119808,4067,3810,120049
30人以上,"P 医療,福祉",平成29,2017,1月,278482,1899,3721,276844,118188,4363,3785,118582
30人以上,"P 医療,福祉",平成29,2017,2月,278567,1466,1430,278292,116859,1649,4358,114461
30人以上,"P 医療,福祉",平成29,2017,3月,270989,2564,5836,267935,121764,2814,2784,121576
30人以上,"P 医療,福祉",平成29,2017,4月,267659,33204,21988,278897,121852,9978,8578,123230
30人以上,"P 医療,福祉",平成29,2017,5月,286930,3993,3570,287601,115197,3353,4738,113564
30人以上,"P 医療,福祉",平成29,2017,6月,280928,2926,4167,279601,120237,4737,2857,122203
30人以上,"P 医療,福祉",平成29,2017,7月,287121,3249,2720,287562,114683,4330,2208,116893
30人以上,"P 医療,福祉",平成29,2017,8月,286133,1762,2940,284955,118322,6688,3927,121083
30人以上,"P 医療,福祉",平成29,2017,9月,274281,1874,4188,271968,131757,2715,3674,130797
30人以上,"P 医療,福祉",平成29,2017,10月,285712,2749,3784,284679,117053,3121,4336,115836
30人以上,"P 医療,福祉",平成29,2017,11月,284572,2053,1966,284659,115943,3344,2267,117020
30人以上,"P 医療,福祉",平成29,2017,12月,275835,1722,2781,274777,125844,1714,2213,125344
30人以上,Q 複合サービス事業,平成24,2012,年平均,5341,117,135,5324,2259,86,81,2264
30人以上,Q 複合サービス事業,平成25,2013,年平均,5096,122,122,5091,2042,51,81,2018
30人以上,Q 複合サービス事業,平成26,2014,年平均,5097,128,126,5099,2027,46,40,2034
30人以上,Q 複合サービス事業,平成27,2015,年平均,6487,143,136,6495,743,21,26,738
30人以上,Q 複合サービス事業,平成28,2016,年平均,6578,105,84,6599,561,28,34,555
30人以上,Q 複合サービス事業,平成29,2017,年平均,5345,115,152,5306,1256,23,17,1263
30人以上,Q 複合サービス事業,平成29,2017,1月,6063,72,1,6133,1270,0,2,1269
30人以上,Q 複合サービス事業,平成29,2017,2月,5562,71,142,5490,1241,0,0,1242
30人以上,Q 複合サービス事業,平成29,2017,3月,5491,8,30,5468,1241,0,0,1242
30人以上,Q 複合サービス事業,平成29,2017,4月,5469,1064,1334,5198,1241,68,68,1242
30人以上,Q 複合サービス事業,平成29,2017,5月,5204,70,1,5271,1236,68,2,1304
30人以上,Q 複合サービス事業,平成29,2017,6月,5273,1,7,5265,1302,0,0,1304
30人以上,Q 複合サービス事業,平成29,2017,7月,5267,5,87,5183,1302,0,0,1304
30人以上,Q 複合サービス事業,平成29,2017,8月,5185,8,0,5192,1302,0,68,1235
30人以上,Q 複合サービス事業,平成29,2017,9月,5193,3,73,5122,1234,0,0,1235
30人以上,Q 複合サービス事業,平成29,2017,10月,5123,71,5,5190,1234,1,68,1166
30人以上,Q 複合サービス事業,平成29,2017,11月,5189,2,74,5116,1167,137,1,1304
30人以上,Q 複合サービス事業,平成29,2017,12月,5117,1,72,5045,1303,0,0,1304
30人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,432391,9338,9632,432104,168199,6133,6457,167869
