事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,2月,18.4,158.4,144.8,13.6,16,138.9,136.6,2.3
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,3月,20.1,179.8,160,19.8,17.5,152.8,149.9,2.9
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,4月,20.4,180.1,160.8,19.3,17.5,152.1,148.5,3.6
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,5月,18,160.3,142.7,17.6,15.2,134.3,131,3.3
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,6月,20.2,172.5,159.8,12.7,15,128.2,128,0.2
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,7月,18.6,160.8,147.8,13,14.2,122.1,121.6,0.5
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,8月,17.9,168.6,157.7,10.9,14.8,140.3,139.4,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,9月,18.1,151.5,136,15.5,15.7,119.3,119.3,0
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,10月,19.5,167.8,153.8,14,15.7,136,135.1,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,11月,18.5,159.4,147,12.4,14.6,128.3,127.3,1
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,12月,18.1,152.5,142.6,9.9,14.2,128.3,127.4,0.9
30人以上,G 情報通信業,平成24,2012,年平均,19.5,170.3,149,21.3,13.3,96.7,89.7,7
30人以上,G 情報通信業,平成25,2013,年平均,19.2,167.2,146.1,21.1,13,93.2,86.4,6.8
30人以上,G 情報通信業,平成26,2014,年平均,19.1,165.8,144.6,21.2,13.3,94.8,87.3,7.5
30人以上,G 情報通信業,平成27,2015,年平均,19,165.3,144.6,20.7,13.7,95,91.2,3.8
30人以上,G 情報通信業,平成28,2016,年平均,18.9,164.3,144.4,19.9,12.8,83.2,80.6,2.6
30人以上,G 情報通信業,平成29,2017,年平均,19,163.5,145.6,17.9,13.2,85,82.9,2.1
30人以上,G 情報通信業,平成29,2017,1月,17.4,151.6,133.6,18,12.4,79.9,77.4,2.5
30人以上,G 情報通信業,平成29,2017,2月,18.6,161.4,142.4,19,13.6,89.9,87.6,2.3
30人以上,G 情報通信業,平成29,2017,3月,19.6,170,150.5,19.5,14.4,93.6,91.3,2.3
30人以上,G 情報通信業,平成29,2017,4月,19.6,170,150.9,19.1,12.3,78.8,76.5,2.3
30人以上,G 情報通信業,平成29,2017,5月,18.5,158.3,141.6,16.7,12.7,78.9,76.7,2.2
30人以上,G 情報通信業,平成29,2017,6月,20.1,170.3,153.1,17.2,14.5,91.9,89.8,2.1
30人以上,G 情報通信業,平成29,2017,7月,19.6,167.6,150.2,17.4,13.5,85.2,83.1,2.1
30人以上,G 情報通信業,平成29,2017,8月,18.8,159.9,143.6,16.3,12.9,81.9,80.2,1.7
30人以上,G 情報通信業,平成29,2017,9月,18.6,159.5,142.4,17.1,12.6,81,79.2,1.8
30人以上,G 情報通信業,平成29,2017,10月,19.1,163.9,145.7,18.2,13.4,85.9,84.1,1.8
30人以上,G 情報通信業,平成29,2017,11月,19.4,166.9,148,18.9,12.8,84.3,82.5,1.8
30人以上,G 情報通信業,平成29,2017,12月,19,163.5,145.5,18,13.5,88.9,86.6,2.3
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,19.8,180.5,158.3,22.2,17.8,112.5,102.6,9.9
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.4,176.6,155.5,21.1,17.4,113.5,102.2,11.3
30人以上,"H 運輸業,郵便業",平成26,2014,年平均,19.4,177.3,154.6,22.7,16.8,105.7,95.5,10.2
30人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.4,173.2,152.4,20.8,15.1,110.9,99.3,11.6
30人以上,"H 運輸業,郵便業",平成28,2016,年平均,19.3,171.4,152,19.4,15.5,114.4,102.4,12
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.6,169.5,151,18.5,16.3,122.5,109,13.5
30人以上,"H 運輸業,郵便業",平成29,2017,1月,18.9,168.1,147.2,20.9,15.5,115.8,104,11.8
30人以上,"H 運輸業,郵便業",平成29,2017,2月,19.3,167.3,148,19.3,16.1,116.3,104.1,12.2
30人以上,"H 運輸業,郵便業",平成29,2017,3月,19.3,169.8,149.7,20.1,14.9,124.2,107,17.2
30人以上,"H 運輸業,郵便業",平成29,2017,4月,20.2,176.2,155.7,20.5,16.6,114.9,102.6,12.3
30人以上,"H 運輸業,郵便業",平成29,2017,5月,19.3,167.7,149,18.7,16.5,120.3,108.3,12
30人以上,"H 運輸業,郵便業",平成29,2017,6月,20.3,175.3,157.1,18.2,16.9,121,108.5,12.5
30人以上,"H 運輸業,郵便業",平成29,2017,7月,19.8,170.8,152.6,18.2,16.7,122.7,110.1,12.6
30人以上,"H 運輸業,郵便業",平成29,2017,8月,19.6,167.6,150.7,16.9,16.4,125.2,112.8,12.4
30人以上,"H 運輸業,郵便業",平成29,2017,9月,19.8,168.8,151.4,17.4,16.5,124.2,111.5,12.7
30人以上,"H 運輸業,郵便業",平成29,2017,10月,19.3,166.2,148.8,17.4,16.7,129.9,114.9,15
30人以上,"H 運輸業,郵便業",平成29,2017,11月,19.7,168.6,151.4,17.2,16.5,126.8,112.1,14.7
30人以上,"H 運輸業,郵便業",平成29,2017,12月,19.5,168.3,150.5,17.8,16.8,129.9,114.1,15.8
30人以上,"I 卸売業,小売業",平成24,2012,年平均,20,162.3,151.9,10.4,16.9,100.5,98.5,2
30人以上,"I 卸売業,小売業",平成25,2013,年平均,19.8,161.6,151.1,10.5,16.8,99.4,97.2,2.2
30人以上,"I 卸売業,小売業",平成26,2014,年平均,19.8,162.1,151.1,11,16.5,97.9,95.6,2.3
30人以上,"I 卸売業,小売業",平成27,2015,年平均,19.4,161.8,149.4,12.4,16.2,99.2,96.1,3.1
30人以上,"I 卸売業,小売業",平成28,2016,年平均,19.4,158.1,146.9,11.2,16.1,98.9,95.6,3.3
30人以上,"I 卸売業,小売業",平成29,2017,年平均,19.4,160.5,149.8,10.7,15.8,98.1,95,3.1
30人以上,"I 卸売業,小売業",平成29,2017,1月,18.2,151,140.3,10.7,15.6,97.2,93.9,3.3
30人以上,"I 卸売業,小売業",平成29,2017,2月,19.1,157.9,146.7,11.2,15.7,95,92.3,2.7
30人以上,"I 卸売業,小売業",平成29,2017,3月,19.7,162.8,152,10.8,15.3,96.4,93.4,3
30人以上,"I 卸売業,小売業",平成29,2017,4月,20.1,166.6,155.4,11.2,16.2,100,96.9,3.1
30人以上,"I 卸売業,小売業",平成29,2017,5月,18.8,154.8,144.5,10.3,15.8,98.2,94.5,3.7
30人以上,"I 卸売業,小売業",平成29,2017,6月,20.2,165.6,155.4,10.2,16.9,103.9,100.6,3.3
30人以上,"I 卸売業,小売業",平成29,2017,7月,20,163.6,152.9,10.7,15.9,99.2,96,3.2
30人以上,"I 卸売業,小売業",平成29,2017,8月,19,158.4,148,10.4,15.9,98.8,95.7,3.1
30人以上,"I 卸売業,小売業",平成29,2017,9月,19.1,157.1,147.2,9.9,15.8,97.5,94.6,2.9
30人以上,"I 卸売業,小売業",平成29,2017,10月,19.6,162.4,151.6,10.8,15.5,96.7,93.6,3.1
30人以上,"I 卸売業,小売業",平成29,2017,11月,19.9,164.7,153.4,11.3,15.6,96.6,93.8,2.8
30人以上,"I 卸売業,小売業",平成29,2017,12月,19.4,161.4,150.1,11.3,15.8,98.9,95.4,3.5
30人以上,"J 金融業,保険業",平成24,2012,年平均,19.5,160.9,143.3,17.6,16.5,109.6,105.2,4.4
30人以上,"J 金融業,保険業",平成25,2013,年平均,19.2,160.2,141.4,18.8,16.1,106,101.2,4.8
30人以上,"J 金融業,保険業",平成26,2014,年平均,19.1,160.2,140.8,19.4,15.9,104.1,99.5,4.6
30人以上,"J 金融業,保険業",平成27,2015,年平均,18.7,159.2,137.6,21.6,14.7,93.7,91.8,1.9
30人以上,"J 金融業,保険業",平成28,2016,年平均,18.6,158.7,137.8,20.9,14.5,90.9,89.8,1.1
30人以上,"J 金融業,保険業",平成29,2017,年平均,18.8,158.6,138.5,20.1,14.9,94.8,93.9,0.9
30人以上,"J 金融業,保険業",平成29,2017,1月,17.7,150.4,131.1,19.3,14.3,92.4,91.5,0.9
30人以上,"J 金融業,保険業",平成29,2017,2月,17.9,151.6,132.2,19.4,14.5,92.2,91.3,0.9
30人以上,"J 金融業,保険業",平成29,2017,3月,19.6,166.5,144.8,21.7,15.3,97.8,96.8,1
30人以上,"J 金融業,保険業",平成29,2017,4月,19.2,162.3,141.2,21.1,14.8,94.2,93.2,1
30人以上,"J 金融業,保険業",平成29,2017,5月,18.7,158.6,138.1,20.5,14.7,93.5,92.6,0.9
30人以上,"J 金融業,保険業",平成29,2017,6月,20,167.9,146.6,21.3,15.6,99.6,98.6,1
30人以上,"J 金融業,保険業",平成29,2017,7月,18.8,158.1,138.6,19.5,14.8,94.5,93.6,0.9
30人以上,"J 金融業,保険業",平成29,2017,8月,18.9,157.6,139,18.6,15,95,94.2,0.8
30人以上,"J 金融業,保険業",平成29,2017,9月,18.3,155.2,135.9,19.3,14.8,93.8,93,0.8
30人以上,"J 金融業,保険業",平成29,2017,10月,19.1,161.4,140.8,20.6,15,95.4,94.5,0.9
30人以上,"J 金融業,保険業",平成29,2017,11月,18.5,156.7,136.2,20.5,14.8,93.8,92.9,0.9
30人以上,"J 金融業,保険業",平成29,2017,12月,18.6,157.7,137.8,19.9,15,95.7,94.7,1
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,19.8,164.3,149.8,14.5,17.3,94.7,91.5,3.2
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.4,161.2,147.5,13.7,17.3,92,89,3
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.4,160.9,146.9,14,16.8,91.5,88.3,3.2
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19.5,164,147.5,16.5,15.7,84.7,80.8,3.9
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,19.5,163.5,147.6,15.9,15,84.7,80.9,3.8
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19.5,163.5,148.6,14.9,15.4,85.1,83.1,2
30人以上,"K 不動産業,物品賃貸業",平成29,2017,1月,17.7,148.4,135,13.4,14.4,81.7,79.7,2
30人以上,"K 不動産業,物品賃貸業",平成29,2017,2月,19.4,163.2,148.2,15,15.9,88,86.5,1.5
30人以上,"K 不動産業,物品賃貸業",平成29,2017,3月,20.2,169.7,153.2,16.5,16,90.2,88.6,1.6
30人以上,"K 不動産業,物品賃貸業",平成29,2017,4月,20.3,172.7,155.7,17,16,89.5,88.1,1.4
30人以上,"K 不動産業,物品賃貸業",平成29,2017,5月,19.1,159.8,144.9,14.9,15,85.2,81.3,3.9
30人以上,"K 不動産業,物品賃貸業",平成29,2017,6月,20.5,171.1,156,15.1,15.3,84.5,80.6,3.9
30人以上,"K 不動産業,物品賃貸業",平成29,2017,7月,19.9,167,152.3,14.7,15.8,84.9,83.5,1.4
30人以上,"K 不動産業,物品賃貸業",平成29,2017,8月,19.1,159.5,146.1,13.4,15.8,85,83.7,1.3
30人以上,"K 不動産業,物品賃貸業",平成29,2017,9月,19,160.5,146.8,13.7,15.7,86.2,84.8,1.4
30人以上,"K 不動産業,物品賃貸業",平成29,2017,10月,19.5,163.4,148.3,15.1,14.7,79.2,77.5,1.7
30人以上,"K 不動産業,物品賃貸業",平成29,2017,11月,19.7,165.5,150,15.5,15.6,84.3,82.8,1.5
30人以上,"K 不動産業,物品賃貸業",平成29,2017,12月,19.2,161.1,146.2,14.9,15.1,83,81.3,1.7
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,19.9,170.6,148.9,21.7,14.4,96.2,94.1,2.1
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.8,171.5,148,23.5,14.5,102.2,99.1,3.1
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.7,170.9,147,23.9,14.7,105,101.1,3.9
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,18.8,158.3,140.1,18.2,13,89.6,86.6,3
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,18.9,156.9,139.4,17.5,13.3,92.4,90.1,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.9,159.2,141.1,18.1,14.6,108.7,103.7,5
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,1月,17,140.7,125.6,15.1,13.9,106.1,101.2,4.9
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,2月,19,159.9,140.6,19.3,14.6,112.7,107.3,5.4
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,3月,19.7,164.4,144.8,19.6,15.5,112.8,107,5.8
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,4月,19.6,166.2,145.6,20.6,15.9,122.9,115.4,7.5
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,5月,18.5,157.4,137.2,20.2,14.2,105,99.6,5.4
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,6月,19.9,167.4,147.8,19.6,16,118.9,113.7,5.2
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,7月,19.6,164.4,145.3,19.1,14.3,104.5,100.2,4.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,8月,18.9,158.5,141,17.5,13.9,102.9,98.6,4.3
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,9月,18.2,153.8,138.1,15.7,13.9,102.6,98.4,4.2
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,10月,19,160.3,143.4,16.9,14.7,108.1,104,4.1
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,11月,19.2,162.2,144.2,18,14.2,103.3,99.6,3.7
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,12月,18.5,154.9,139,15.9,13.4,98.7,94.9,3.8
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.1,177.9,163.1,14.8,15.5,89.3,86.4,2.9
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,20.7,180.3,163,17.3,14.8,84.2,81.5,2.7
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,20.7,176.8,158.8,18,14.6,85.4,82.9,2.5
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,20.8,178.4,163.8,14.6,13.3,75.7,73.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,20.8,178.6,163,15.6,13.2,76.7,74.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,20.4,178.3,158.2,20.1,13.5,77.8,75.4,2.4
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,1月,20,177,156.8,20.2,12.9,74.7,72.3,2.4
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,2月,20.2,174.9,156.7,18.2,13,74.9,72.6,2.3
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,3月,20.2,172.4,152.9,19.5,13.6,79.6,77.4,2.2
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,4月,20.6,180.5,158.8,21.7,13.6,79.1,76.2,2.9
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,5月,20.3,181.2,158.9,22.3,14,80.2,77.7,2.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,6月,20.9,181.5,161.7,19.8,14.1,80.7,78.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,7月,20.6,178.9,160,18.9,13.9,79.4,76.9,2.5
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,8月,20.4,175.4,156.8,18.6,13.4,78,75.6,2.4
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,9月,20.4,178,157.9,20.1,13.4,77,74.8,2.2
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,10月,20.3,177.4,158,19.4,13.4,76.1,74,2.1
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,11月,20.7,182,161.2,20.8,13.3,74.4,72.3,2.1
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,12月,20.4,178.9,157.6,21.3,13.7,79,76.6,2.4
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,19.8,163.6,151.1,12.5,14.7,99.9,94.5,5.4
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,19.4,158.5,148.2,10.3,14.8,99.4,95.3,4.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,19.2,160.3,149.2,11.1,14.9,99.5,94.9,4.6
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,20,166.3,151.4,14.9,13.9,88.8,85.4,3.4
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,20.3,164.1,154.2,9.9,14.3,94.7,93.1,1.6
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,20.3,168.9,155.6,13.3,13.4,87.1,85.8,1.3
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,1月,18.8,154.6,143.3,11.3,13.4,88.5,87.1,1.4
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,2月,19.6,155,142.8,12.2,12.8,84,82.9,1.1
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,3月,20.7,171.1,159.3,11.8,13.8,91.8,90.4,1.4
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,4月,21,173.3,160.7,12.6,13.5,89.3,88,1.3
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,5月,20.6,169.6,158.8,10.8,13.8,90.5,89.2,1.3
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,6月,20.9,175.8,162.4,13.4,14,90.6,89.4,1.2
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,7月,20.9,174.4,161.1,13.3,14.2,91.4,90.2,1.2
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,8月,20.3,176.4,163.2,13.2,13.9,92.1,90.8,1.3
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,9月,20.3,170.8,158.3,12.5,13.7,88.7,87.5,1.2
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,10月,20.3,170.2,153.6,16.6,12.6,77.7,76.8,0.9
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,11月,19.7,166.8,150.7,16.1,12.4,77,75.9,1.1
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,12月,20.1,167.7,151.9,15.8,13,83.2,81.6,1.6
30人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,143.4,138.7,4.7,8,42.6,41.8,0.8
30人以上,"O 教育,学習支援業",平成25,2013,年平均,18.7,138.4,134.1,4.3,7.9,42.7,41.9,0.8
30人以上,"O 教育,学習支援業",平成26,2014,年平均,18.8,138.8,134.6,4.2,7.8,41.9,41,0.9
30人以上,"O 教育,学習支援業",平成27,2015,年平均,18.9,141.2,135.2,6,7.5,39.3,38.7,0.6
30人以上,"O 教育,学習支援業",平成28,2016,年平均,18.8,142.3,136.5,5.8,7.5,40.4,39.9,0.5
30人以上,"O 教育,学習支援業",平成29,2017,年平均,18.9,144,137.4,6.6,8,42.3,41.9,0.4
30人以上,"O 教育,学習支援業",平成29,2017,1月,17.2,129.6,124,5.6,7.3,38.8,38.4,0.4
30人以上,"O 教育,学習支援業",平成29,2017,2月,18.7,143.6,136.9,6.7,7.9,46.1,45.4,0.7
30人以上,"O 教育,学習支援業",平成29,2017,3月,19.2,146.9,139.2,7.7,7.9,43.4,42.7,0.7
30人以上,"O 教育,学習支援業",平成29,2017,4月,19.6,150.5,142.6,7.9,8.5,44.5,43.9,0.6
30人以上,"O 教育,学習支援業",平成29,2017,5月,19,145.5,138.3,7.2,8.4,43.9,43.6,0.3
30人以上,"O 教育,学習支援業",平成29,2017,6月,21,159.8,152.5,7.3,9,45.6,45.2,0.4
30人以上,"O 教育,学習支援業",平成29,2017,7月,19.3,144.9,139.1,5.8,7.9,41.2,40.6,0.6
30人以上,"O 教育,学習支援業",平成29,2017,8月,15.6,118.2,113.7,4.5,5.9,31.4,31.1,0.3
30人以上,"O 教育,学習支援業",平成29,2017,9月,19,144.7,138,6.7,8,42.5,42.3,0.2
30人以上,"O 教育,学習支援業",平成29,2017,10月,20.1,152.7,146.1,6.6,8.5,43.9,43.6,0.3
30人以上,"O 教育,学習支援業",平成29,2017,11月,19.9,151.6,144.4,7.2,8.5,43.7,43.4,0.3
