28年（2016年）,"51,238",101.6%,"143,952,434",100.3%,"4,268","94,959,967",244,"4,409,080 ","46,970","48,992,467",-,-,
29年（2017年）,"49,361",96.3%,"140,684,354",97.7%,"3,956","92,753,343",202,"3,732,073 ","45,405","47,931,011",-,-,
30年（2018年）,"49,018",99.3%,"143,206,403",101.8%,"3,780","94,804,770",195,"3,705,127 ","45,238","48,401,633",-,-,
31年（2019年）,"47,013",95.9%,"136,110,106",95.0%,"3,662","90,327,491",207,"3,210,124 ","43,351","45,782,615",-,-,
名古屋港,,,,,,,,,,,,,
平成27年（2015年）,"33,310",100.2%,"234,662,720",101.2%,"8,006","195,175,858","3,908","91,624,038","25,304","39,486,862",210,"3,271,862",
28年（2016年）,"32,954",98.9%,"238,401,976",101.6%,"8,093","200,215,271","3,982","92,830,949","24,861","38,186,705",201,"3,133,584",
29年（2017年）,"32,946",100.0%,"229,899,735",96.4%,"7,830","191,281,173","3,895","86,319,512","25,116","38,608,562",201,"3,133,584",
30年（2018年）,"33,404",101.4%,"237,613,594",103.4%,"8,008","197,813,120","3,960","86,911,428","25,396","39,800,474",201,"3,158,489",
31年（2019年）,"32,573",97.5%,"233,712,153",98.4%,"7,753","192,365,105","3,838","84,262,950","24,820","41,347,048",202,"3,159,947",
大　阪　港,,,,,,,,,,,,,
平成27年（2015年）,"22,613",96.2%,"103,744,723",96.9%,"5,242","70,881,956","3,374","51,037,174","17,371","32,862,767","1,881","19,156,698",
28年（2016年）,"22,739",100.7%,"107,623,505",103.8%,"5,267","72,261,649","3,386","52,728,152","17,472","35,361,856","1,880","20,842,108",
29年（2017年）,"23,185",102.0%,"110,623,795",102.8%,"5,145","74,413,032","3,372","53,593,481","18,040","36,210,763","1,856","20,574,706",
30年（2018年）,"23,102",99.6%,"112,957,058",102.1%,"5,156","76,727,367","3,517","57,031,017","17,946","36,229,691","1,770","20,371,387",
31年（2019年）,"22,653",98.1%,"115,065,378",101.9%,"5,044","76,691,905","3,555","57,175,939","17,609","38,373,473","1,777","22,161,486",
神　戸　港,,,,,,,,,,,,,
平成27年（2015年）,"35,074",97.9%,"189,746,257",102.5%,"6,903","144,370,723","3,908","87,659,062","28,171","45,375,534","2,714","21,798,300",
28年（2016年）,"35,189",100.3%,"189,315,591",99.8%,"6,757","142,284,268","3,911","89,721,386","28,432","47,031,323","2,733","21,735,173",
29年（2017年）,"34,934",99.3%,"185,770,964",98.1%,"6,733","139,398,350","3,899","86,289,011","28,201","46,372,614","2,669","21,171,318",
30年（2018年）,"32,957",94.3%,"189,183,454",101.8%,"6,750","144,024,526","3,965","87,523,280","26,207","45,158,928","2,635","20,936,155",
31年（2019年）,"31,305",95.0%,"188,008,138",99.4%,"6,634","141,696,009","3,988","90,334,763","24,671","46,312,129","2,646","21,283,540",
,,,,,,,,,,,,,
,,,,,,,,,,,,,
資料：各港港湾統計,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
