事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,D 建設業,平成18,2006,年平均,20.5,172.5,156.8,15.7,14.3,83.2,81.6,1.6
30人以上,D 建設業,平成19,2007,年平均,20.5,174.1,157.4,16.7,17.5,129,126,3
30人以上,D 建設業,平成20,2008,年平均,20.4,173.6,156.2,17.4,17.3,125.1,122,3.1
30人以上,D 建設業,平成21,2009,年平均,19.8,170.5,151.8,18.7,17.1,115.8,113,2.8
30人以上,D 建設業,平成22,2010,年平均,19.9,170,152.2,17.8,17.5,124.3,121.6,2.7
30人以上,D 建設業,平成23,2011,年平均,19.9,170.1,151.6,18.5,17.8,128.7,126.1,2.6
30人以上,D 建設業,平成23,2011,1月,18,155.1,137.4,17.7,16,113.9,111.9,2
30人以上,D 建設業,平成23,2011,2月,19.5,167,147.4,19.6,17.5,126.6,124.9,1.7
30人以上,D 建設業,平成23,2011,3月,20.8,179.2,157.4,21.8,19,138.3,135.5,2.8
30人以上,D 建設業,平成23,2011,4月,20.9,178.1,159.5,18.6,18.1,130.1,127.1,3
30人以上,D 建設業,平成23,2011,5月,18.7,159.2,141.6,17.6,16.5,119.1,116.3,2.8
30人以上,D 建設業,平成23,2011,6月,20.8,176.3,160.1,16.2,20.8,149.7,147.7,2
30人以上,D 建設業,平成23,2011,7月,20.4,172.5,155.1,17.4,18,131.3,128.7,2.6
30人以上,D 建設業,平成23,2011,8月,20,170.5,153,17.5,18.7,135.8,133.9,1.9
30人以上,D 建設業,平成23,2011,9月,19.9,170.7,151.8,18.9,17.6,127.9,125.9,2
30人以上,D 建設業,平成23,2011,10月,19.9,172,151.6,20.4,17.2,123.4,120.3,3.1
30人以上,D 建設業,平成23,2011,11月,20.3,172.3,154.4,17.9,17.6,127.4,124.1,3.3
30人以上,D 建設業,平成23,2011,12月,19.7,168.5,150.2,18.3,17.2,121.4,117.9,3.5
30人以上,E 製造業,平成17,2005,年平均,19.4,164.2,149.1,15.1,17.9,139.6,131.1,8.5
30人以上,E 製造業,平成18,2006,年平均,19.5,166,150.4,15.6,18.3,144.3,134.9,9.4
30人以上,E 製造業,平成19,2007,年平均,19.3,162.4,147.8,14.6,17.6,117.7,113.1,4.6
30人以上,E 製造業,平成20,2008,年平均,19.3,160.5,146.7,13.8,17.5,117.9,113.4,4.5
30人以上,E 製造業,平成21,2009,年平均,19.1,158.9,147.5,11.4,17.5,128.5,118.8,9.7
30人以上,E 製造業,平成22,2010,年平均,19.3,161.5,149,12.5,17.8,139,126.1,12.9
30人以上,E 製造業,平成23,2011,年平均,19.2,160.6,148.2,12.4,17.4,132.5,122.1,10.4
30人以上,E 製造業,平成23,2011,1月,17.6,147.1,135.5,11.6,15.9,125,113,12
30人以上,E 製造業,平成23,2011,2月,18.8,158.2,145.5,12.7,17.7,135.9,124.5,11.4
30人以上,E 製造業,平成23,2011,3月,19.6,163.7,151.1,12.6,16.7,128,118,10
30人以上,E 製造業,平成23,2011,4月,20.2,168.1,155.7,12.4,17.9,135.5,125.4,10.1
30人以上,E 製造業,平成23,2011,5月,17.9,150.7,139.5,11.2,16.3,125,115.4,9.6
30人以上,E 製造業,平成23,2011,6月,20.1,167.8,155,12.8,18.6,140.7,130.1,10.6
30人以上,E 製造業,平成23,2011,7月,19.9,167.2,154.9,12.3,17.3,132.2,121.8,10.4
30人以上,E 製造業,平成23,2011,8月,18.8,157.1,145.5,11.6,17.1,130.7,121.5,9.2
30人以上,E 製造業,平成23,2011,9月,19,159.5,147.6,11.9,17.5,131.7,122.4,9.3
30人以上,E 製造業,平成23,2011,10月,19,159.8,146.7,13.1,17.7,133.8,122.4,11.4
30人以上,E 製造業,平成23,2011,11月,19.7,165.7,152,13.7,17.7,132.7,122.9,9.8
30人以上,E 製造業,平成23,2011,12月,19.4,163.1,149.8,13.3,17.7,138.3,127,11.3
30人以上,F 電気・ガス・熱供給・水道業,平成17,2005,年平均,18.9,159.5,143.7,15.8,15.1,91.3,90.5,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,19,161.5,144.6,16.9,15.2,93.9,92.9,1
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,19.1,160.1,144.9,15.2,16,119.5,115.8,3.7
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,19.1,160,145,15,16,121.1,117.5,3.6
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,18.8,163.8,141.8,22,16.1,111.8,111.7,0.1
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,19,165,143.2,21.8,17.4,124.4,124.1,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.3,169.1,142.6,26.5,18.6,135.4,135.1,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,1月,17.7,154.6,132.9,21.7,16.4,116.8,116.7,0.1
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,2月,18,158.4,135.5,22.9,16.6,118.4,118.2,0.2
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,3月,21.8,200.5,156,44.5,19.3,138.3,138,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,4月,19.9,178.6,144.2,34.4,18.5,132.9,132.5,0.4
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,5月,18.8,166.1,135,31.1,17.3,125.2,124.9,0.3
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,6月,21.3,188.3,160.2,28.1,20.3,145.9,145.7,0.2
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,7月,19,164.1,141.4,22.7,18,129.2,129,0.2
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,8月,20.1,172.4,151.1,21.3,25.6,186.6,186.5,0.1
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,9月,18.6,161.9,139.5,22.4,18.3,135.5,134.9,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,10月,18.7,162.7,139.5,23.2,18.2,134.2,133.4,0.8
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,11月,19.6,166.6,143,23.6,18.4,135.6,135,0.6
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,12月,17.8,154.2,132.2,22,17.5,128.5,128.4,0.1
30人以上,G 情報通信業,平成17,2005,年平均,19.1,166.9,143.6,23.3,17.2,127.3,107.1,20.2
30人以上,G 情報通信業,平成18,2006,年平均,19.1,166.7,144.7,22,17,125.9,105.4,20.5
30人以上,G 情報通信業,平成19,2007,年平均,19.4,169.7,148.1,21.6,16.4,113,104.4,8.6
30人以上,G 情報通信業,平成20,2008,年平均,19.3,168.4,146.7,21.7,17.1,121.5,107.2,14.3
30人以上,G 情報通信業,平成21,2009,年平均,19.2,166.2,144.7,21.5,15.9,100.7,96.4,4.3
30人以上,G 情報通信業,平成22,2010,年平均,19.1,165.5,144,21.5,16,103.7,99.2,4.5
30人以上,G 情報通信業,平成23,2011,年平均,19.1,166.1,144.3,21.8,15.5,100.8,96.8,4
30人以上,G 情報通信業,平成23,2011,1月,17.9,156,134.9,21.1,15.5,101.3,98.1,3.2
30人以上,G 情報通信業,平成23,2011,2月,18.4,161.1,138.7,22.4,15.2,99.5,95.6,3.9
30人以上,G 情報通信業,平成23,2011,3月,19.5,169.2,148.1,21.1,15.6,103.8,99.7,4.1
30人以上,G 情報通信業,平成23,2011,4月,19.8,171,148.8,22.2,16.5,103,99.3,3.7
30人以上,G 情報通信業,平成23,2011,5月,18.1,157.6,136.9,20.7,15,96,91.8,4.2
30人以上,G 情報通信業,平成23,2011,6月,19.9,173.1,151.4,21.7,16,102.1,98.6,3.5
30人以上,G 情報通信業,平成23,2011,7月,19.7,170.4,148.9,21.5,15.6,98.7,95.8,2.9
30人以上,G 情報通信業,平成23,2011,8月,19.6,170.1,148.9,21.2,15.1,98.1,94.9,3.2
30人以上,G 情報通信業,平成23,2011,9月,19.2,166.5,145.1,21.4,15.5,103.6,99.4,4.2
30人以上,G 情報通信業,平成23,2011,10月,18.9,165.3,143.5,21.8,15.8,102.4,98.4,4
30人以上,G 情報通信業,平成23,2011,11月,19.2,168,144.8,23.2,15.6,103.1,96.5,6.6
30人以上,G 情報通信業,平成23,2011,12月,18.7,164,141.1,22.9,15.1,97.6,93.4,4.2
30人以上,"H 運輸業,郵便業",平成17,2005,年平均,20.2,179.7,156.3,23.4,13.6,88.6,79.6,9
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,20,178.1,152.9,25.2,12.1,73.2,67.4,5.8
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,20.4,179.9,154.2,25.7,15.2,106.3,94.9,11.4
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,20.4,182.5,157.9,24.6,14.9,108.1,98.3,9.8
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,20.2,174.6,152.3,22.3,15.6,111,100.5,10.5
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,20.2,176,153.1,22.9,15.7,109,99.3,9.7
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,20.2,178.6,154.6,24,16,108.3,98.4,9.9
30人以上,"H 運輸業,郵便業",平成23,2011,1月,19.4,170.1,147.4,22.7,14,100,90.1,9.9
30人以上,"H 運輸業,郵便業",平成23,2011,2月,19.9,174.6,152,22.6,16.1,113.9,104.1,9.8
30人以上,"H 運輸業,郵便業",平成23,2011,3月,20.1,178.1,153.3,24.8,15.5,109.3,99.6,9.7
30人以上,"H 運輸業,郵便業",平成23,2011,4月,20.9,183.1,158.7,24.4,16.4,111.1,101.6,9.5
30人以上,"H 運輸業,郵便業",平成23,2011,5月,19.6,171.3,149.9,21.4,15,103.2,94.6,8.6
30人以上,"H 運輸業,郵便業",平成23,2011,6月,21.2,186.4,161.3,25.1,17.2,111.9,103.5,8.4
30人以上,"H 運輸業,郵便業",平成23,2011,7月,20.5,180.5,157.7,22.8,16.2,106.6,96.7,9.9
30人以上,"H 運輸業,郵便業",平成23,2011,8月,20.3,179.6,157.2,22.4,15.5,105.6,96,9.6
30人以上,"H 運輸業,郵便業",平成23,2011,9月,20.2,177.4,155.4,22,16.3,106.6,97.8,8.8
30人以上,"H 運輸業,郵便業",平成23,2011,10月,19.8,178.8,152.5,26.3,15.9,109,96.8,12.2
30人以上,"H 運輸業,郵便業",平成23,2011,11月,20.2,179.6,155.1,24.5,17.1,111.7,102.3,9.4
30人以上,"H 運輸業,郵便業",平成23,2011,12月,20.3,182.7,154.2,28.5,16.6,111,98,13
30人以上,"I 卸売業,小売業",平成17,2005,年平均,19.7,158.9,149.6,9.3,17.1,92,89.5,2.5
30人以上,"I 卸売業,小売業",平成18,2006,年平均,19.9,162.4,151.7,10.7,17.2,98.5,95.9,2.6
30人以上,"I 卸売業,小売業",平成19,2007,年平均,20,164.4,153,11.4,17.6,106.6,103.1,3.5
30人以上,"I 卸売業,小売業",平成20,2008,年平均,19.9,162.3,152.2,10.1,17.5,108.1,104.4,3.7
30人以上,"I 卸売業,小売業",平成21,2009,年平均,19.7,160.1,149.5,10.6,16.4,99.9,96.3,3.6
30人以上,"I 卸売業,小売業",平成22,2010,年平均,19.7,159.2,149,10.2,16,97.8,94.7,3.1
30人以上,"I 卸売業,小売業",平成23,2011,年平均,19.6,157.7,148.1,9.6,15.9,97.9,94,3.9
30人以上,"I 卸売業,小売業",平成23,2011,1月,18.5,149.6,139.8,9.8,15.5,96.7,93.8,2.9
30人以上,"I 卸売業,小売業",平成23,2011,2月,19,153.9,143.7,10.2,15.4,97.5,93.3,4.2
30人以上,"I 卸売業,小売業",平成23,2011,3月,20.1,160.5,151.6,8.9,15.5,92.8,90.4,2.4
30人以上,"I 卸売業,小売業",平成23,2011,4月,20.1,162,151.5,10.5,15.7,95.5,92.4,3.1
30人以上,"I 卸売業,小売業",平成23,2011,5月,18.6,149.1,140.3,8.8,15.8,96.5,92.9,3.6
30人以上,"I 卸売業,小売業",平成23,2011,6月,20.7,166.8,157.5,9.3,16.6,99.9,96.1,3.8
30人以上,"I 卸売業,小売業",平成23,2011,7月,20,161.5,151.9,9.6,16.2,101.9,96.5,5.4
30人以上,"I 卸売業,小売業",平成23,2011,8月,19.9,160,150.9,9.1,16.3,99.3,94.9,4.4
30人以上,"I 卸売業,小売業",平成23,2011,9月,19.5,157.9,148.5,9.4,16.5,99.5,94.5,5
30人以上,"I 卸売業,小売業",平成23,2011,10月,19.3,154.8,145.7,9.1,15.5,98,94.6,3.4
30人以上,"I 卸売業,小売業",平成23,2011,11月,19.7,158.7,148.9,9.8,15.5,94.1,90.9,3.2
30人以上,"I 卸売業,小売業",平成23,2011,12月,19.6,157.9,147.6,10.3,16.3,100.6,96.2,4.4
30人以上,"J 金融業,保険業",平成17,2005,年平均,19.3,154.2,141.2,13,16.3,112.7,108.5,4.2
30人以上,"J 金融業,保険業",平成18,2006,年平均,19.4,158.1,142,16.1,16.9,117.2,113.1,4.1
30人以上,"J 金融業,保険業",平成19,2007,年平均,19.2,157.3,141.6,15.7,16,110.2,104.9,5.3
30人以上,"J 金融業,保険業",平成20,2008,年平均,19.1,156.7,140.9,15.8,15.5,105.6,101,4.6
30人以上,"J 金融業,保険業",平成21,2009,年平均,19.2,160.6,143.6,17,15.4,101.6,98.7,2.9
30人以上,"J 金融業,保険業",平成22,2010,年平均,19.2,160.5,143.4,17.1,15.7,106.9,103.6,3.3
30人以上,"J 金融業,保険業",平成23,2011,年平均,19.2,159.5,143.2,16.3,16,109.3,105.4,3.9
30人以上,"J 金融業,保険業",平成23,2011,1月,18.1,151.3,135.3,16,15,102.6,98.9,3.7
30人以上,"J 金融業,保険業",平成23,2011,2月,17.9,149.2,133.5,15.7,15.6,107.4,103.2,4.2
30人以上,"J 金融業,保険業",平成23,2011,3月,19.9,166.5,148.8,17.7,16.6,113.2,109.2,4
30人以上,"J 金融業,保険業",平成23,2011,4月,19.8,164.8,147.1,17.7,16.2,111.3,107.2,4.1
30人以上,"J 金融業,保険業",平成23,2011,5月,18.5,154.3,137.8,16.5,15.1,104.2,99.8,4.4
30人以上,"J 金融業,保険業",平成23,2011,6月,20.2,166.5,150.4,16.1,17.1,117.5,113.6,3.9
30人以上,"J 金融業,保険業",平成23,2011,7月,19.5,161.9,145.8,16.1,16.3,111.8,108.6,3.2
30人以上,"J 金融業,保険業",平成23,2011,8月,20.2,166.3,151.2,15.1,16.6,113.9,110.3,3.6
30人以上,"J 金融業,保険業",平成23,2011,9月,18.8,156.7,141.2,15.5,15.9,108.3,104.6,3.7
30人以上,"J 金融業,保険業",平成23,2011,10月,19.1,159.5,143.1,16.4,15.5,105.7,102.2,3.5
30人以上,"J 金融業,保険業",平成23,2011,11月,18.9,158,141.5,16.5,15.7,107,103,4
30人以上,"J 金融業,保険業",平成23,2011,12月,19.2,159.1,143,16.1,15.9,108.7,104.1,4.6
30人以上,"K 不動産業,物品賃貸業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,19.8,163.8,148.9,14.9,17.5,97.9,95.3,2.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,19.8,162.4,147.6,14.8,17.5,96.8,94.4,2.4
30人以上,"K 不動産業,物品賃貸業",平成23,2011,1月,18.6,153.7,139.3,14.4,16.6,93.4,90.8,2.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,2月,18.9,156.3,141.5,14.8,16.4,92,89.3,2.7
30人以上,"K 不動産業,物品賃貸業",平成23,2011,3月,20.4,167.8,152.3,15.5,17.2,97.9,95,2.9
30人以上,"K 不動産業,物品賃貸業",平成23,2011,4月,20.5,168.9,153.1,15.8,17,93.5,91.3,2.2
30人以上,"K 不動産業,物品賃貸業",平成23,2011,5月,18.8,155.8,141.4,14.4,17.6,95.9,93.7,2.2
30人以上,"K 不動産業,物品賃貸業",平成23,2011,6月,20.8,170,155.1,14.9,17.9,97.7,95.3,2.4
30人以上,"K 不動産業,物品賃貸業",平成23,2011,7月,20.5,168.4,153.5,14.9,18.1,100.1,97.9,2.2
30人以上,"K 不動産業,物品賃貸業",平成23,2011,8月,19.6,160.3,146.1,14.2,17.7,99.7,97.6,2.1
30人以上,"K 不動産業,物品賃貸業",平成23,2011,9月,19.9,163.5,149.4,14.1,18,99.2,97.3,1.9
30人以上,"K 不動産業,物品賃貸業",平成23,2011,10月,19.7,162.2,147.2,15,17.9,97.5,95.1,2.4
30人以上,"K 不動産業,物品賃貸業",平成23,2011,11月,19.9,163.8,148.6,15.2,17.8,97,95,2
30人以上,"K 不動産業,物品賃貸業",平成23,2011,12月,19.3,158,144,14,17.7,97,94.4,2.6
30人以上,"L 学術研究,専門・技術サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.6,166.4,145.1,21.3,14.9,102.6,98.2,4.4
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.4,163.2,142.8,20.4,14.7,97.5,92.9,4.6
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,1月,17.9,150.6,131.7,18.9,13,88.4,84.1,4.3
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,2月,18.9,160.3,138.7,21.6,13.7,94.9,90,4.9
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,3月,20.5,171.3,151,20.3,15.6,105.8,101.2,4.6
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,4月,20.2,167.7,149.4,18.3,15.4,97.2,92.2,5
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,5月,17.4,148.8,128.8,20,14.1,94.8,91.4,3.4
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,6月,20.7,174.6,152.5,22.1,15.8,104.8,99.7,5.1
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,7月,19.9,166.9,146.1,20.8,15.5,96,91.5,4.5
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,8月,20.2,167.9,147.6,20.3,14.6,91.3,87.3,4
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,9月,19.5,162.5,142.7,19.8,14.7,100.2,96.1,4.1
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,10月,19.6,165.5,143.9,21.6,14.3,96.2,91.9,4.3
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,11月,19.6,164.3,143.6,20.7,15.1,102,97.1,4.9
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,12月,18.8,158,137.8,20.2,14.7,98.4,92.5,5.9
30人以上,"M 宿泊業,飲食サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,20.5,171.1,159.4,11.7,13.6,77.7,74.9,2.8
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,20.2,170.4,160.4,10,13.4,77,74.6,2.4
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,1月,19.6,167.1,153.9,13.2,12.9,76.1,72.5,3.6
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,2月,20,168.7,158.2,10.5,12.6,73.5,70.7,2.8
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,3月,19.6,167.1,158.1,9,12.9,70.7,68.8,1.9
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,4月,20.7,172.9,163,9.9,13.2,74.5,72.7,1.8
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,5月,19,162.8,154.9,7.9,13.4,75.8,74.1,1.7
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,6月,21.1,173.6,165.8,7.8,13.7,77.6,75.5,2.1
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,7月,20.9,173.6,165.5,8.1,13.9,80.2,77.5,2.7
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,8月,20.6,172.9,164.2,8.7,13.7,80.1,77.7,2.4
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,9月,20.2,169.8,160.1,9.7,13.4,76.6,74.4,2.2
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,10月,19.9,166.8,156.5,10.3,13.7,78.9,76.6,2.3
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,11月,20.6,171.9,161.4,10.5,13.7,79,76.5,2.5
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,12月,20.8,177.4,162.6,14.8,14,82,78.8,3.2
30人以上,"N 生活関連サービス業,娯楽業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.2,169.6,153.9,15.7,14,91.1,88.6,2.5
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.1,169,154.1,14.9,14.6,93.2,91.2,2
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,1月,19.2,160.5,144.4,16.1,13.6,89.1,86.9,2.2
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,2月,19.5,164.8,148.2,16.6,14.4,92.1,90.2,1.9
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,3月,19.9,168,152.6,15.4,12.3,78,76.3,1.7
