事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,D 建設業,平成23,2011,6月,21.1,177.6,163.6,14,17.5,117.6,116.5,1.1
５人以上,D 建設業,平成23,2011,7月,21,176.7,161.3,15.4,14.8,101.3,100.2,1.1
５人以上,D 建設業,平成23,2011,8月,20.3,171.7,156,15.7,15.1,101.8,101,0.8
５人以上,D 建設業,平成23,2011,9月,20.6,173.9,157.4,16.5,14.5,97.8,96.9,0.9
５人以上,D 建設業,平成23,2011,10月,20.3,172.1,154.7,17.4,14.3,94,92.7,1.3
５人以上,D 建設業,平成23,2011,11月,20.8,174.9,159.1,15.8,15.4,104.3,102.8,1.5
５人以上,D 建設業,平成23,2011,12月,20.4,172.1,155.7,16.4,14.7,99.7,98,1.7
５人以上,E 製造業,平成17,2005,年平均,19.7,165.5,151.7,13.8,17.8,130.4,124.4,6
５人以上,E 製造業,平成18,2006,年平均,19.8,166.9,152.8,14.1,18.1,132.2,125.8,6.4
５人以上,E 製造業,平成19,2007,年平均,19.7,164.4,150.9,13.5,17.4,111.7,108.1,3.6
５人以上,E 製造業,平成20,2008,年平均,19.5,161.8,149.3,12.5,16.9,107.4,104.6,2.8
５人以上,E 製造業,平成21,2009,年平均,19.2,159.3,148.8,10.5,16.9,116.8,110.3,6.5
５人以上,E 製造業,平成22,2010,年平均,19.5,162,150.5,11.5,17.4,126.9,118,8.9
５人以上,E 製造業,平成23,2011,年平均,19.4,161.8,150.1,11.7,16.9,123.8,116.4,7.4
５人以上,E 製造業,平成23,2011,1月,17.6,146.3,135.6,10.7,15.4,114.8,107.1,7.7
５人以上,E 製造業,平成23,2011,2月,19.1,160.2,148.1,12.1,17.7,128.7,121.1,7.6
５人以上,E 製造業,平成23,2011,3月,19.7,164,152.2,11.8,16.6,118.2,111.3,6.9
５人以上,E 製造業,平成23,2011,4月,20.4,168.6,157.3,11.3,17.4,126.1,118.7,7.4
５人以上,E 製造業,平成23,2011,5月,18,150.2,139.8,10.4,15.7,114.8,107.7,7.1
５人以上,E 製造業,平成23,2011,6月,20.4,169.2,157.3,11.9,18.4,133.3,125.2,8.1
５人以上,E 製造業,平成23,2011,7月,20.2,168.6,156.7,11.9,17.6,128.6,121.2,7.4
５人以上,E 製造業,平成23,2011,8月,19.1,158.3,147.4,10.9,16.3,119.8,113.3,6.5
５人以上,E 製造業,平成23,2011,9月,19.4,162.1,150.7,11.4,17,122.7,115.8,6.9
５人以上,E 製造業,平成23,2011,10月,19.3,161.2,148.8,12.4,17.2,125.4,117.4,8
５人以上,E 製造業,平成23,2011,11月,20,167.1,154.2,12.9,16.4,124,116.8,7.2
５人以上,E 製造業,平成23,2011,12月,19.7,165.1,152.6,12.5,17.3,128.7,120.5,8.2
５人以上,F 電気・ガス・熱供給・水道業,平成17,2005,年平均,18.9,159.6,144.3,15.3,15.3,94.9,93.8,1.1
５人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,19.2,162.6,146.4,16.2,16,105,103.3,1.7
５人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,19.2,160.7,145.7,15,15.9,118.9,115.4,3.5
５人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,19,159.6,145.1,14.5,16,121.4,118,3.4
５人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,18.9,164.4,143.8,20.6,15.8,108.8,108.6,0.2
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,19.1,164.8,144.2,20.6,16.9,120.5,120.3,0.2
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.4,169.5,143.8,25.7,18.2,129.4,128.5,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,1月,17.8,154.4,133.3,21.1,16.5,112.8,112.7,0.1
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,2月,18.2,159.7,137.3,22.4,16.6,118.1,117.9,0.2
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,3月,21.7,198.4,156.6,41.8,19.4,135.3,134.4,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,4月,20,177.9,145.4,32.5,18.2,128.8,128.1,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,5月,18.9,165.2,136,29.2,17.5,125,124.4,0.6
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,6月,21.2,186.2,159.6,26.6,18.9,135,134.3,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,7月,19.2,166.1,143.5,22.6,17.6,120.4,120.3,0.1
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,8月,20.1,173.7,152.3,21.4,23.8,167.8,167.4,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,9月,18.8,163,140.7,22.3,17.7,129.2,127.3,1.9
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,10月,18.9,164.3,141.3,23,17.7,128.7,125.9,2.8
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,11月,19.7,167.6,144.2,23.4,18,128.8,127.7,1.1
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,12月,18.1,156.2,134.4,21.8,17.2,123.3,122.8,0.5
５人以上,G 情報通信業,平成17,2005,年平均,19.3,166.9,145.5,21.4,16.6,122,106.7,15.3
５人以上,G 情報通信業,平成18,2006,年平均,19.3,166.4,146,20.4,16.1,117.5,101.6,15.9
５人以上,G 情報通信業,平成19,2007,年平均,19.5,168.3,147.9,20.4,15,104.9,97.5,7.4
５人以上,G 情報通信業,平成20,2008,年平均,19.4,168,147.9,20.1,16.5,120.2,106.3,13.9
５人以上,G 情報通信業,平成21,2009,年平均,19.3,166.7,145.8,20.9,15.1,96.1,92.1,4
５人以上,G 情報通信業,平成22,2010,年平均,19.3,166.6,145.4,21.2,15.8,102.2,98.3,3.9
５人以上,G 情報通信業,平成23,2011,年平均,19.2,166.8,145.5,21.3,15.3,100.5,97.3,3.2
５人以上,G 情報通信業,平成23,2011,1月,17.8,155.9,135.2,20.7,15.1,97.3,94.2,3.1
５人以上,G 情報通信業,平成23,2011,2月,18.5,162.5,140.5,22,14.9,97.5,93.4,4.1
５人以上,G 情報通信業,平成23,2011,3月,19.6,170.2,149.3,20.9,15.3,102.6,97.8,4.8
５人以上,G 情報通信業,平成23,2011,4月,19.9,172.8,150.9,21.9,16,102,98.3,3.7
５人以上,G 情報通信業,平成23,2011,5月,18.1,158.3,137.8,20.5,14.8,98.6,95.4,3.2
５人以上,G 情報通信業,平成23,2011,6月,20.1,174.6,153.1,21.5,16.3,105.6,102.7,2.9
５人以上,G 情報通信業,平成23,2011,7月,19.8,171.3,150.4,20.9,15.6,102.6,100.5,2.1
５人以上,G 情報通信業,平成23,2011,8月,19.7,170.5,150,20.5,14.8,98.3,96.2,2.1
５人以上,G 情報通信業,平成23,2011,9月,19.3,167,146.1,20.9,15.3,101.9,99.2,2.7
５人以上,G 情報通信業,平成23,2011,10月,18.9,165.2,144.2,21,15.3,101.8,99.3,2.5
５人以上,G 情報通信業,平成23,2011,11月,19.3,168.3,145.8,22.5,15,101.4,97.2,4.2
５人以上,G 情報通信業,平成23,2011,12月,18.8,164.3,142.4,21.9,14.7,98.4,95.3,3.1
５人以上,"H 運輸業,郵便業",平成17,2005,年平均,20.3,181,157.5,23.5,13.8,90.6,81.2,9.4
５人以上,"H 運輸業,郵便業",平成18,2006,年平均,20.3,182.5,155.4,27.1,12.7,76.3,70.7,5.6
５人以上,"H 運輸業,郵便業",平成19,2007,年平均,20.5,181,155.3,25.7,16,107.7,98.1,9.6
５人以上,"H 運輸業,郵便業",平成20,2008,年平均,20.5,183.2,158.4,24.8,15.5,106.8,97.9,8.9
５人以上,"H 運輸業,郵便業",平成21,2009,年平均,20.3,176.6,154,22.6,16.2,108.4,97.9,10.5
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,20.3,177.2,154.4,22.8,16.3,109.7,100.5,9.2
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,20.3,178.2,155.3,22.9,16.2,108,99.3,8.7
５人以上,"H 運輸業,郵便業",平成23,2011,1月,19.3,168.1,146.6,21.5,14.3,100.5,91.6,8.9
５人以上,"H 運輸業,郵便業",平成23,2011,2月,19.9,174.7,152.7,22,16.3,112.6,104,8.6
５人以上,"H 運輸業,郵便業",平成23,2011,3月,20.2,178.6,154.6,24,15.8,109.1,100.7,8.4
５人以上,"H 運輸業,郵便業",平成23,2011,4月,20.9,182.2,159.1,23.1,16.6,111.6,103.1,8.5
５人以上,"H 運輸業,郵便業",平成23,2011,5月,19.6,171.1,150.2,20.9,15.3,103.6,95.9,7.7
５人以上,"H 運輸業,郵便業",平成23,2011,6月,21.2,185.2,161.5,23.7,17.4,113.8,106.4,7.4
５人以上,"H 運輸業,郵便業",平成23,2011,7月,20.6,181.1,158.9,22.2,16.4,106,97.4,8.6
５人以上,"H 運輸業,郵便業",平成23,2011,8月,20.4,178.9,157.7,21.2,15.5,103.3,95.4,7.9
５人以上,"H 運輸業,郵便業",平成23,2011,9月,20.4,177.7,156.6,21.1,16.3,105.8,98.1,7.7
５人以上,"H 運輸業,郵便業",平成23,2011,10月,19.9,178.3,153.6,24.7,15.9,107.4,97.1,10.3
５人以上,"H 運輸業,郵便業",平成23,2011,11月,20.4,180.4,156.6,23.8,17.1,110.5,102.3,8.2
５人以上,"H 運輸業,郵便業",平成23,2011,12月,20.4,182,154.8,27.2,16.7,111.2,99.9,11.3
５人以上,"I 卸売業,小売業",平成17,2005,年平均,20,161.2,152.7,8.5,16,93.9,91.2,2.7
５人以上,"I 卸売業,小売業",平成18,2006,年平均,20.3,164.6,155,9.6,15.9,94.8,92.4,2.4
５人以上,"I 卸売業,小売業",平成19,2007,年平均,20.3,165.7,155.9,9.8,15.7,96.4,93.3,3.1
５人以上,"I 卸売業,小売業",平成20,2008,年平均,20.2,163.7,154.5,9.2,15.6,95.6,92.4,3.2
５人以上,"I 卸売業,小売業",平成21,2009,年平均,20,161.3,151.8,9.5,14.9,89.7,87.1,2.6
５人以上,"I 卸売業,小売業",平成22,2010,年平均,20,162,152.6,9.4,15.1,92.4,90.2,2.2
５人以上,"I 卸売業,小売業",平成23,2011,年平均,19.8,160.2,151.5,8.7,15,91.9,89.4,2.5
５人以上,"I 卸売業,小売業",平成23,2011,1月,18.4,150.3,141.2,9.1,14.6,91.7,89.3,2.4
５人以上,"I 卸売業,小売業",平成23,2011,2月,19.5,158.8,149.2,9.6,14.7,92,89.2,2.8
５人以上,"I 卸売業,小売業",平成23,2011,3月,20.1,161.7,153.2,8.5,14.4,87.2,85.3,1.9
５人以上,"I 卸売業,小売業",平成23,2011,4月,20.6,166.1,156.4,9.7,14.9,90.8,88.6,2.2
５人以上,"I 卸売業,小売業",平成23,2011,5月,18.7,151.2,143.1,8.1,14.9,91.4,89.1,2.3
５人以上,"I 卸売業,小売業",平成23,2011,6月,21,169.4,160.7,8.7,15.5,94.3,91.8,2.5
５人以上,"I 卸売業,小売業",平成23,2011,7月,20.4,164.3,155.9,8.4,15.3,94.5,91.3,3.2
５人以上,"I 卸売業,小売業",平成23,2011,8月,19.9,160.5,152.4,8.1,15.2,92.8,89.9,2.9
５人以上,"I 卸売業,小売業",平成23,2011,9月,19.8,160.7,152.4,8.3,15.3,93.4,90.2,3.2
５人以上,"I 卸売業,小売業",平成23,2011,10月,19.6,157.7,149.3,8.4,14.7,91.5,89.3,2.2
５人以上,"I 卸売業,小売業",平成23,2011,11月,20.1,161.4,152.7,8.7,15,90.7,88.5,2.2
５人以上,"I 卸売業,小売業",平成23,2011,12月,19.9,160.8,151.7,9.1,15.2,93.1,90.4,2.7
５人以上,"J 金融業,保険業",平成17,2005,年平均,19.3,154.2,141.8,12.4,16.3,112.5,108.4,4.1
５人以上,"J 金融業,保険業",平成18,2006,年平均,19.4,158.2,143.2,15,16.7,114.3,110.3,4
５人以上,"J 金融業,保険業",平成19,2007,年平均,19.3,157.8,142.5,15.3,15.7,106.2,101.7,4.5
５人以上,"J 金融業,保険業",平成20,2008,年平均,19.1,156.8,141.8,15,15.5,103.7,99.7,4
５人以上,"J 金融業,保険業",平成21,2009,年平均,19.2,159.7,143.5,16.2,15.8,104.9,101.3,3.6
５人以上,"J 金融業,保険業",平成22,2010,年平均,19.2,159.9,143.8,16.1,16.1,109.4,105.8,3.6
５人以上,"J 金融業,保険業",平成23,2011,年平均,19.2,159.6,144,15.6,16,108.6,104.9,3.7
５人以上,"J 金融業,保険業",平成23,2011,1月,18.2,151.3,136.2,15.1,14.9,102.2,98.5,3.7
５人以上,"J 金融業,保険業",平成23,2011,2月,18,149.6,134.5,15.1,15.6,107,102.9,4.1
５人以上,"J 金融業,保険業",平成23,2011,3月,20,167,150.2,16.8,16.6,112.4,108.5,3.9
５人以上,"J 金融業,保険業",平成23,2011,4月,19.8,163.9,147.2,16.7,16,109.9,106,3.9
５人以上,"J 金融業,保険業",平成23,2011,5月,18.5,154.2,138.5,15.7,15.1,103.2,99,4.2
５人以上,"J 金融業,保険業",平成23,2011,6月,20.3,166.6,151.4,15.2,17.1,117.9,114.1,3.8
５人以上,"J 金融業,保険業",平成23,2011,7月,19.6,162.1,146.6,15.5,16.4,111.4,108.2,3.2
５人以上,"J 金融業,保険業",平成23,2011,8月,20.1,165.5,151.1,14.4,16.4,111,107.5,3.5
５人以上,"J 金融業,保険業",平成23,2011,9月,18.8,156.9,141.8,15.1,15.9,107.5,104,3.5
５人以上,"J 金融業,保険業",平成23,2011,10月,19.1,159.3,143.5,15.8,15.6,105.9,102.5,3.4
５人以上,"J 金融業,保険業",平成23,2011,11月,19,158.1,142.3,15.8,15.9,106.2,102.6,3.6
５人以上,"J 金融業,保険業",平成23,2011,12月,19.3,160,144.5,15.5,16,109,104.8,4.2
５人以上,"K 不動産業,物品賃貸業",平成17,2005,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,20,165.2,151.4,13.8,16.6,103.1,99.9,3.2
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,20.1,164.6,151.1,13.5,16,98.3,95.5,2.8
５人以上,"K 不動産業,物品賃貸業",平成23,2011,1月,18.7,154.2,140.8,13.4,15.5,97.8,94.8,3
５人以上,"K 不動産業,物品賃貸業",平成23,2011,2月,19.5,161.1,146.9,14.2,15.2,95.5,92.4,3.1
５人以上,"K 不動産業,物品賃貸業",平成23,2011,3月,20.4,168.4,153.8,14.6,15.7,98.8,96,2.8
５人以上,"K 不動産業,物品賃貸業",平成23,2011,4月,21,173.1,158.2,14.9,15.9,99.9,97.1,2.8
５人以上,"K 不動産業,物品賃貸業",平成23,2011,5月,19.2,159.4,145.6,13.8,16.2,100.8,98,2.8
５人以上,"K 不動産業,物品賃貸業",平成23,2011,6月,20.9,171.9,157.8,14.1,16.6,102,99.5,2.5
５人以上,"K 不動産業,物品賃貸業",平成23,2011,7月,21,170,157.4,12.6,16.6,99.6,96.4,3.2
５人以上,"K 不動産業,物品賃貸業",平成23,2011,8月,19.7,159.4,146.7,12.7,16.4,102.3,98.9,3.4
５人以上,"K 不動産業,物品賃貸業",平成23,2011,9月,20.4,164.9,152.4,12.5,16.4,99.7,97.1,2.6
５人以上,"K 不動産業,物品賃貸業",平成23,2011,10月,20.3,166.1,152.8,13.3,16.3,96.6,94.1,2.5
５人以上,"K 不動産業,物品賃貸業",平成23,2011,11月,20.5,166.2,152.5,13.7,15.8,94.2,91.9,2.3
５人以上,"K 不動産業,物品賃貸業",平成23,2011,12月,20,160.1,148.1,12,15.6,92.9,90.4,2.5
５人以上,"L 学術研究,専門・技術サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.7,164.2,146.6,17.6,14.2,94.3,92.1,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.6,163,146,17,15.6,107.7,105.1,2.6
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,1月,17.8,147,131.9,15.1,11.9,79.5,77.5,2
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,2月,19.2,160,141.9,18.1,15.4,109.3,106.2,3.1
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,3月,20.6,175,157.7,17.3,15.9,111.8,108.8,3
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,4月,20.2,167.4,151.6,15.8,15.8,105.4,103,2.4
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,5月,17.7,151.4,135.5,15.9,15.3,107.9,106.2,1.7
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,6月,20.9,173.4,155.7,17.7,16.1,111,108.1,2.9
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,7月,20.1,166.7,149.2,17.5,16.6,113.1,110.1,3
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,8月,20.1,165.3,148.5,16.8,15.9,109.5,107.3,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,9月,19.9,163.3,146.6,16.7,15.8,112.1,109.6,2.5
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,10月,19.5,162.4,144.5,17.9,15.6,108.8,105.7,3.1
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,11月,19.8,164.4,146.7,17.7,16.4,113.6,111.2,2.4
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,12月,19.2,160.7,143.1,17.6,15.9,110.4,107.1,3.3
５人以上,"M 宿泊業,飲食サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,21.7,177.2,163.6,13.6,13.7,82.7,80,2.7
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,21,180,166.9,13.1,13.5,78.2,76.2,2
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,1月,20.7,175.7,161.4,14.3,13.2,79.4,77.2,2.2
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,2月,20.9,179.7,166.2,13.5,13,74.5,72.6,1.9
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,3月,21.4,178.3,166.5,11.8,12.8,72.3,70.8,1.5
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,4月,21.3,182.3,169.3,13,13.4,77,75.2,1.8
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,5月,20.2,176,164.4,11.6,13.9,80.2,78.5,1.7
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,6月,22.1,189.7,175.8,13.9,13.8,79.3,77.7,1.6
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,7月,21.1,181,171.8,9.2,13.5,77.6,75.4,2.2
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,8月,21.1,179.7,166.1,13.6,13.8,81.6,79.4,2.2
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,9月,20.8,181.2,169.2,12,13.5,77.8,75.7,2.1
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,10月,20.3,175,161.8,13.2,13.6,78.9,77,1.9
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,11月,20.8,178.4,163.8,14.6,13.5,77.7,75.6,2.1
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,12月,21.1,183.4,166.6,16.8,13.8,81.9,79.5,2.4
５人以上,"N 生活関連サービス業,娯楽業",平成17,2005,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.8,172.1,160.6,11.5,14,91.2,89.5,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.6,171.4,160.6,10.8,14.9,95.2,93.5,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,1月,19.4,162.5,151.1,11.4,14.1,93.7,92.1,1.6
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,2月,20.2,170,158.2,11.8,14.2,92.2,90.9,1.3
