事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,平成23,2011,10月,4690809,2914607,1776202,89352,47733,41619,98402,60123,38279,4681759,2902217,1779542,16.4,8.3,29.6
30人以上,TL 調査産業計,平成23,2011,11月,4681759,2898784,1782975,59507,31954,27553,54680,28763,25917,4686586,2901975,1784611,16.4,8.2,29.6
30人以上,TL 調査産業計,平成23,2011,12月,4686586,2922340,1764246,47289,23718,23571,54317,26318,27999,4679558,2919740,1759818,16.1,8.1,29.3
30人以上,C 鉱業，採石業，砂利採取業,平成17,2005,年平均,2125,1734,390,42,38,4,44,39,5,2123,1733,389,0,0,0.3
30人以上,C 鉱業，採石業，砂利採取業,平成18,2006,年平均,2162,1772,390,40,35,5,38,33,5,2164,1774,390,0,0,0.3
30人以上,C 鉱業，採石業，砂利採取業,平成19,2007,年平均,2137,1745,393,31,28,3,37,32,5,2131,1741,391,1.9,0.1,9.7
30人以上,C 鉱業，採石業，砂利採取業,平成20,2008,年平均,2101,1738,363,32,29,3,24,21,3,2109,1746,363,1.8,0.1,9.9
30人以上,C 鉱業，採石業，砂利採取業,平成21,2009,年平均,2029,1595,434,37,32,5,33,30,3,2033,1597,436,0.5,0.5,0.5
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,年平均,2099,1650,449,42,37,5,34,31,3,2107,1656,451,0.3,0.2,0.4
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,年平均,2217,1732,485,37,30,7,29,25,4,2225,1737,488,0.4,0.5,0.1
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,1月,2132,1672,460,23,21,2,25,24,1,2130,1669,461,0.4,0.4,0.2
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,2月,2130,1670,460,28,22,6,28,22,6,2130,1670,460,0.4,0.4,0.2
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,3月,2130,1670,460,21,20,1,26,25,1,2125,1665,460,0.4,0.4,0.2
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,4月,2125,1665,460,159,118,41,21,15,6,2263,1768,495,0.4,0.5,0.2
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,5月,2263,1767,496,34,25,9,25,21,4,2272,1771,501,0.4,0.5,0
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,6月,2272,1770,502,28,21,7,34,25,9,2266,1766,500,0.4,0.5,0
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,7月,2266,1767,499,38,35,3,46,43,3,2258,1759,499,0.4,0.5,0
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,8月,2258,1759,499,17,16,1,19,19,0,2256,1756,500,0.4,0.5,0
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,9月,2256,1756,500,36,32,4,32,25,7,2260,1763,497,0.5,0.6,0
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,10月,2260,1763,497,25,22,3,19,14,5,2266,1771,495,0.5,0.6,0
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,11月,2266,1771,495,16,16,0,32,28,4,2250,1759,491,0.4,0.6,0
30人以上,C 鉱業，採石業，砂利採取業,平成23,2011,12月,2250,1759,491,15,13,2,37,33,4,2228,1739,489,0.4,0.6,0
30人以上,D 建設業,平成17,2005,年平均,207046,183829,23217,2566,2225,341,2506,2178,328,207106,183876,23230,0.7,0.5,2.7
30人以上,D 建設業,平成18,2006,年平均,206605,183400,23205,2907,2412,496,2816,2311,505,206696,183501,23196,0.5,0.1,4.1
30人以上,D 建設業,平成19,2007,年平均,209211,182100,27111,3041,2558,483,3024,2547,477,209228,182111,27117,2.7,1.3,12.4
30人以上,D 建設業,平成20,2008,年平均,213696,186399,27297,3137,2683,454,2672,2230,443,214161,186852,27308,2.7,1.3,12.4
30人以上,D 建設業,平成21,2009,年平均,196280,171018,25262,2500,2103,397,2213,1968,246,196567,171153,25413,2.7,1.4,11.5
30人以上,D 建設業,平成22,2010,年平均,197690,171512,26177,2381,2113,268,2601,2215,386,197470,171410,26059,1.7,0.6,8.7
30人以上,D 建設業,平成23,2011,年平均,194039,169422,24618,2091,1823,268,2307,1941,366,193823,169304,24520,1.6,0.6,8.7
30人以上,D 建設業,平成23,2011,1月,194093,167663,26430,1848,1497,351,1996,1296,700,193945,167864,26081,1.6,0.6,8.4
30人以上,D 建設業,平成23,2011,2月,193945,168682,25263,677,434,243,1548,1309,239,193074,167807,25267,1.6,0.6,8.5
30人以上,D 建設業,平成23,2011,3月,193074,167808,25266,1622,1519,103,2001,1495,506,192695,167832,24863,1.6,0.7,8.1
30人以上,D 建設業,平成23,2011,4月,192695,167832,24863,7896,6868,1028,4131,3631,500,196460,171069,25391,1.5,0.6,7.8
30人以上,D 建設業,平成23,2011,5月,196460,170290,26170,3533,3393,140,2190,1879,311,197803,171804,25999,1.7,0.7,8.3
30人以上,D 建設業,平成23,2011,6月,197803,172539,25264,1520,1334,186,2105,1916,189,197218,171957,25261,1.6,0.6,7.9
30人以上,D 建設業,平成23,2011,7月,197218,171870,25348,1677,1528,149,3682,3146,536,195213,170252,24961,1.6,0.6,8
30人以上,D 建設業,平成23,2011,8月,195213,171720,23493,738,678,60,1863,1730,133,194088,170668,23420,1.7,0.7,9.2
30人以上,D 建設業,平成23,2011,9月,194088,170404,23684,897,872,25,2999,2729,270,191986,168547,23439,1.7,0.7,9.1
30人以上,D 建設業,平成23,2011,10月,191986,168909,23077,1435,1347,88,2415,2073,342,191006,168183,22823,1.7,0.5,10
30人以上,D 建設業,平成23,2011,11月,191006,168607,22399,1166,952,214,1280,1133,147,190892,168426,22466,1.7,0.6,9.9
30人以上,D 建設業,平成23,2011,12月,190892,166735,24157,2083,1455,628,1469,950,519,191506,167240,24266,1.7,0.5,9.7
30人以上,E 製造業,平成17,2005,年平均,525697,404403,121294,7735,5646,2090,8653,6483,2171,524779,403566,121213,7.9,3,24.3
30人以上,E 製造業,平成18,2006,年平均,524022,403059,120963,7687,5349,2337,7770,5288,2483,523939,403120,120817,8.3,3.5,24.6
30人以上,E 製造業,平成19,2007,年平均,512962,391994,120968,7012,4828,2184,6637,4664,1973,513337,392158,121179,6.2,1.7,20.8
30人以上,E 製造業,平成20,2008,年平均,519505,397808,121697,6573,4684,1889,6470,4586,1884,519608,397906,121702,6,1.7,20.1
30人以上,E 製造業,平成21,2009,年平均,529699,398942,130757,8606,6248,2359,8663,6437,2226,529642,398753,130890,5.3,2.3,14.3
30人以上,E 製造業,平成22,2010,年平均,516447,395325,121122,7690,5803,1887,7952,6101,1851,516185,395027,121158,5.4,2.8,14.1
30人以上,E 製造業,平成23,2011,年平均,512861,392817,120044,6629,5020,1609,7057,5406,1650,512433,392431,120003,5.8,2.9,15.1
30人以上,E 製造業,平成23,2011,1月,512637,394327,118310,3359,2448,911,5220,3791,1429,510776,392984,117792,5.4,2.8,14.1
30人以上,E 製造業,平成23,2011,2月,510776,391352,119424,4210,2550,1660,4139,2972,1167,510847,390930,119917,5.6,2.8,14.8
30人以上,E 製造業,平成23,2011,3月,510847,391715,119132,4538,3017,1521,5931,4586,1345,509454,390146,119308,5.8,2.9,15.5
30人以上,E 製造業,平成23,2011,4月,508289,389352,118937,30166,24085,6081,17130,14028,3102,521325,399409,121916,5.6,2.8,15
30人以上,E 製造業,平成23,2011,5月,522490,400655,121835,6816,5134,1682,8345,6446,1899,520961,399343,121618,5.6,2.8,14.6
30人以上,E 製造業,平成23,2011,6月,520961,398495,122466,3341,2371,970,8855,7010,1845,515447,393856,121591,5.8,2.8,15.2
30人以上,E 製造業,平成23,2011,7月,515447,394918,120529,6608,5230,1378,7707,6130,1577,514348,394018,120330,5.6,2.9,14.5
30人以上,E 製造業,平成23,2011,8月,514348,393995,120353,3701,2631,1070,6164,4328,1836,511885,392298,119587,5.7,2.9,15.1
30人以上,E 製造業,平成23,2011,9月,511886,392742,119144,3519,2534,985,5592,4173,1419,509813,391103,118710,5.8,3,15
30人以上,E 製造業,平成23,2011,10月,509813,389924,119889,7054,5430,1624,8496,6562,1934,508371,388792,119579,6.2,3.2,16.2
30人以上,E 製造業,平成23,2011,11月,508371,387090,121281,3484,2715,769,3388,2460,928,508467,387345,121122,6.2,3.1,16
30人以上,E 製造業,平成23,2011,12月,508467,389237,119230,2749,2096,653,3711,2390,1321,507505,388943,118562,6.1,3.2,15.5
30人以上,F 電気・ガス・熱供給・水道業,平成17,2005,年平均,35303,30655,4647,569,488,81,332,278,54,35540,30865,4674,4.2,2.5,15
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,36832,31909,4923,317,274,42,346,297,49,36803,31886,4916,3.8,2.1,14.7
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,36713,30108,6606,672,570,103,676,572,103,36709,30106,6606,8.2,6.7,15.4
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,36676,30215,6461,916,744,172,570,449,122,37022,30510,6511,7.5,6.1,13.8
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,31166,27329,3837,637,566,71,535,491,44,31268,27404,3864,1.5,1.4,2.4
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,31428,27358,4070,569,490,78,593,538,55,31404,27310,4093,2.2,2.1,2.9
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,31746,27499,4247,632,543,89,683,587,96,31695,27455,4240,2.8,2.3,6.2
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,1月,31223,26993,4230,479,433,46,327,260,67,31375,27166,4209,2.5,2.3,3.5
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,2月,31375,27165,4210,172,172,0,130,108,22,31417,27229,4188,2.5,2.3,3.5
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,3月,31417,27230,4187,405,399,6,286,146,140,31536,27483,4053,2.3,2.2,3.6
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,4月,31536,27483,4053,1725,1522,203,1946,1846,100,31315,27159,4156,2.5,2.3,3.7
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,5月,31315,27159,4156,1024,811,213,97,80,17,32242,27890,4352,2.4,2.3,3.5
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,6月,32242,27952,4290,931,848,83,166,83,83,33007,28717,4290,2.4,2.2,3.6
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,7月,33007,28718,4289,1078,1017,61,1578,1482,96,32507,28253,4254,2.5,2.3,3.6
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,8月,32507,28272,4235,509,291,218,665,608,57,32351,27955,4396,2.8,2,8.2
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,9月,32351,27875,4476,333,316,17,847,604,243,31837,27587,4250,3.5,2.4,10.4
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,10月,31837,27588,4249,230,200,30,1161,976,185,30906,26812,4094,3.6,2.5,10.8
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,11月,30906,26688,4218,586,411,175,258,230,28,31234,26869,4365,3.5,2.4,10.1
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,12月,31234,26867,4367,106,95,11,735,621,114,30605,26341,4264,3.5,2.4,10.3
30人以上,G 情報通信業,平成17,2005,年平均,487635,377155,110479,13000,9846,3154,10780,7873,2907,489855,379128,110726,4.2,2.3,10.6
30人以上,G 情報通信業,平成18,2006,年平均,496688,387191,109497,9959,7056,2903,9676,6992,2685,496971,387255,109715,4.1,2.2,10.7
30人以上,G 情報通信業,平成19,2007,年平均,501540,398249,103291,7737,5538,2199,6896,4881,2015,502381,398906,103475,3.9,1.3,13.7
30人以上,G 情報通信業,平成20,2008,年平均,516341,411317,105024,7922,5234,2688,6375,4215,2160,517888,412336,105552,4.8,1.9,16.2
30人以上,G 情報通信業,平成21,2009,年平均,626709,466690,160019,8484,5753,2730,8105,5197,2909,627088,467246,159840,3.5,1.1,10.6
30人以上,G 情報通信業,平成22,2010,年平均,621616,458013,163603,7675,5302,2372,7533,4979,2554,621758,458336,163421,2.4,0.5,7.7
30人以上,G 情報通信業,平成23,2011,年平均,627098,466642,160455,7406,4982,2424,7536,5248,2289,626968,466376,160590,2.2,0.5,7.1
30人以上,G 情報通信業,平成23,2011,1月,623293,461764,161529,4298,2124,2174,6364,3872,2492,621227,460016,161211,2.5,0.6,7.8
30人以上,G 情報通信業,平成23,2011,2月,621227,461112,160115,4689,3096,1593,5306,3078,2228,620610,461130,159480,2.4,0.6,7.5
30人以上,G 情報通信業,平成23,2011,3月,620610,459753,160857,5898,4035,1863,6011,4296,1715,620497,459492,161005,2.4,0.5,8
30人以上,G 情報通信業,平成23,2011,4月,620497,461149,159348,23757,15540,8217,9030,6697,2333,635224,469992,165232,2.2,0.5,7.2
30人以上,G 情報通信業,平成23,2011,5月,635224,470687,164537,9204,5804,3400,10827,7882,2945,633601,468609,164992,2.2,0.5,7
30人以上,G 情報通信業,平成23,2011,6月,633601,470625,162976,7833,5504,2329,7941,5459,2482,633493,470670,162823,2.1,0.5,6.8
30人以上,G 情報通信業,平成23,2011,7月,633493,471765,161728,10328,8103,2225,11902,8380,3522,631919,471488,160431,2.1,0.5,6.8
30人以上,G 情報通信業,平成23,2011,8月,631919,471389,160530,4576,2904,1672,6514,3923,2591,629981,470370,159611,2,0.5,6.5
30人以上,G 情報通信業,平成23,2011,9月,629981,469558,160423,2998,2126,872,5556,3733,1823,627423,467951,159472,2,0.5,6.5
30人以上,G 情報通信業,平成23,2011,10月,627423,469300,158123,7964,5520,2444,10853,8212,2641,624534,466608,157926,2.1,0.5,6.9
30人以上,G 情報通信業,平成23,2011,11月,624534,468551,155983,3783,2357,1426,4949,3622,1327,623368,467286,156082,2.2,0.5,7.2
30人以上,G 情報通信業,平成23,2011,12月,623368,464055,159313,3543,2669,874,5182,3818,1364,621729,462906,158823,2.2,0.5,6.9
30人以上,"H 運輸業,郵便業",平成17,2005,年平均,261603,217679,43924,3829,2680,1149,4007,3209,798,261425,217150,44275,10.8,6.7,28.3
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,263850,203713,60137,4299,2793,1507,4453,3061,1392,263696,203445,60252,13.2,5.9,36.8
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,258076,225819,32256,4788,3864,924,4745,3947,798,258119,225736,32382,11.9,9.4,28.9
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,256995,225139,31856,4677,3887,790,4787,3995,791,256885,225031,31855,10.9,8.7,26.3
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,289302,235423,53879,5454,3798,1656,5117,3782,1335,289639,235439,54200,10.8,9.2,17.8
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,289993,234220,55773,5391,3673,1718,5575,3908,1667,289809,233985,55824,10.5,8.8,17.4
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,292394,235890,56504,5295,3714,1581,4936,3383,1553,292753,236221,56532,11.2,9,20.6
30人以上,"H 運輸業,郵便業",平成23,2011,1月,291245,236150,55095,2810,1920,890,7252,5365,1887,286803,232705,54098,11.2,9,20.7
30人以上,"H 運輸業,郵便業",平成23,2011,2月,286803,232145,54658,3275,2673,602,2616,1819,797,287462,232999,54463,11,8.8,20.2
30人以上,"H 運輸業,郵便業",平成23,2011,3月,287462,233346,54116,3882,2514,1368,3772,2759,1013,287572,233101,54471,10.9,8.7,20.5
30人以上,"H 運輸業,郵便業",平成23,2011,4月,287572,233214,54358,15765,10255,5510,7221,5466,1755,296116,238003,58113,11,8.6,20.5
30人以上,"H 運輸業,郵便業",平成23,2011,5月,296116,238052,58064,3776,2636,1140,5945,3802,2143,293947,236886,57061,11,8.5,21.3
30人以上,"H 運輸業,郵便業",平成23,2011,6月,293947,234052,59895,6384,4199,2185,4252,3216,1036,296079,235035,61044,12.1,9,24
30人以上,"H 運輸業,郵便業",平成23,2011,7月,296079,237812,58267,4613,3662,951,6285,3266,3019,294407,238208,56199,10.7,8.8,19
30人以上,"H 運輸業,郵便業",平成23,2011,8月,294407,238233,56174,3052,1516,1536,4449,3165,1284,293010,236584,56426,10.5,8.4,18.9
30人以上,"H 運輸業,郵便業",平成23,2011,9月,293010,237322,55688,5910,4110,1800,4096,2830,1266,294824,238602,56222,11.2,9,20.4
30人以上,"H 運輸業,郵便業",平成23,2011,10月,294824,237108,57716,3632,3197,435,6559,4131,2428,291897,236174,55723,11.3,9.4,19.3
30人以上,"H 運輸業,郵便業",平成23,2011,11月,291897,237426,54471,7135,5346,1789,3663,2697,966,295369,240075,55294,10.8,8.9,19.2
30人以上,"H 運輸業,郵便業",平成23,2011,12月,295369,235822,59547,3308,2537,771,3121,2084,1037,295556,236275,59281,13,10.5,23
30人以上,"I 卸売業,小売業",平成17,2005,年平均,785222,474140,311082,14181,8697,5484,13294,7959,5335,786109,474878,311231,22.2,7.6,44.3
30人以上,"I 卸売業,小売業",平成18,2006,年平均,816578,500528,316050,17384,8529,8855,14113,7362,6751,819849,501695,318154,19.8,6.9,40
30人以上,"I 卸売業,小売業",平成19,2007,年平均,829372,506915,322458,15140,7668,7472,15325,7879,7447,829187,506704,322483,21.9,7.7,44.3
30人以上,"I 卸売業,小売業",平成20,2008,年平均,841376,534439,306937,17664,9969,7694,14036,7923,6114,845004,536485,308517,18.8,6.1,40.7
30人以上,"I 卸売業,小売業",平成21,2009,年平均,864251,526661,337590,17432,10508,6924,14904,8646,6257,866779,528523,338257,18.5,6.1,37.9
30人以上,"I 卸売業,小売業",平成22,2010,年平均,867432,519029,348403,14235,6553,7682,14927,7973,6955,866740,517609,349130,17.8,6,35.4
30人以上,"I 卸売業,小売業",平成23,2011,年平均,860570,508127,352443,13231,7525,5706,13434,8015,5419,860367,507637,352730,18.8,6.5,36.6
30人以上,"I 卸売業,小売業",平成23,2011,1月,860940,502329,358611,5155,3276,1879,13090,6405,6685,853005,499200,353805,17.5,5.5,34.6
30人以上,"I 卸売業,小売業",平成23,2011,2月,853005,509795,343210,10870,5896,4974,15194,8326,6868,848681,507365,341316,21.7,8.7,41
30人以上,"I 卸売業,小売業",平成23,2011,3月,848681,496486,352195,13285,5787,7498,8988,5491,3497,852978,496782,356196,16.9,5,33.5
30人以上,"I 卸売業,小売業",平成23,2011,4月,852978,496338,356640,38288,23187,15101,26426,16193,10233,864840,503332,361508,17.3,5.3,34
30人以上,"I 卸売業,小売業",平成23,2011,5月,864840,501642,363198,16074,5934,10140,15328,10155,5173,865586,497421,368165,17.3,5.2,33.7
30人以上,"I 卸売業,小売業",平成23,2011,6月,865586,517656,347930,16700,11605,5095,17218,11335,5883,865068,517926,347142,20.1,7.9,38.4
30人以上,"I 卸売業,小売業",平成23,2011,7月,865068,511895,353173,11872,7824,4048,10959,5381,5578,865981,514338,351643,20.8,8,39.4
30人以上,"I 卸売業,小売業",平成23,2011,8月,865981,513337,352644,8055,4264,3791,9423,6216,3207,864613,511385,353228,21,8.1,39.6
30人以上,"I 卸売業,小売業",平成23,2011,9月,864613,512039,352574,12047,7133,4914,10958,5562,5396,865702,513610,352092,21,8.1,39.9
30人以上,"I 卸売業,小売業",平成23,2011,10月,865702,507450,358252,13613,8885,4728,20063,14010,6053,859252,502325,356927,17.6,5.3,34.9
30人以上,"I 卸売業,小売業",平成23,2011,11月,859252,500581,358671,7577,4128,3449,6639,3626,3013,860190,501083,359107,17.8,5.5,35
30人以上,"I 卸売業,小売業",平成23,2011,12月,860190,527976,332214,5237,2379,2858,6921,3484,3437,858506,526871,331635,17,5.4,35.6
30人以上,"J 金融業,保険業",平成17,2005,年平均,299764,176749,123015,6064,3550,2514,6259,3603,2656,299569,176696,122873,6.2,2.2,12
30人以上,"J 金融業,保険業",平成18,2006,年平均,307963,178665,129298,7007,4008,2999,5936,3424,2512,309034,179249,129785,7.4,2.4,14.5
30人以上,"J 金融業,保険業",平成19,2007,年平均,326280,191431,134848,8234,4772,3462,6564,3982,2582,327950,192221,135728,6,2.1,11.6
30人以上,"J 金融業,保険業",平成20,2008,年平均,334470,193913,140557,6577,3725,2852,6334,3865,2469,334713,193773,140940,6.2,1.9,12.1
30人以上,"J 金融業,保険業",平成21,2009,年平均,307911,188403,119508,6722,3939,2783,6099,3878,2221,308534,188464,120070,4.7,1.6,9.6
30人以上,"J 金融業,保険業",平成22,2010,年平均,316464,187333,129131,7056,4155,2901,6562,4223,2339,316958,187265,129693,4.5,1.7,8.6
30人以上,"J 金融業,保険業",平成23,2011,年平均,316874,180997,135877,5419,3359,2059,5495,3583,1912,316798,180773,136024,5.2,2.1,9.3
30人以上,"J 金融業,保険業",平成23,2011,1月,314846,179370,135476,4371,2349,2022,4368,2510,1858,314849,179209,135640,5.2,2,9.4
30人以上,"J 金融業,保険業",平成23,2011,2月,314849,179644,135205,2387,1051,1336,3014,1527,1487,314222,179168,135054,5.3,2.1,9.5
30人以上,"J 金融業,保険業",平成23,2011,3月,314222,179924,134298,3591,2016,1575,5004,2686,2318,312809,179254,133555,5.5,2.2,9.9
30人以上,"J 金融業,保険業",平成23,2011,4月,312809,177775,135034,15703,9973,5730,9420,6774,2646,319092,180974,138118,5.2,2.1,9.3
30人以上,"J 金融業,保険業",平成23,2011,5月,319092,181164,137928,5636,3860,1776,6880,4769,2111,317848,180255,137593,5.3,2.2,9.4
30人以上,"J 金融業,保険業",平成23,2011,6月,317848,181716,136132,8016,5337,2679,4152,2595,1557,321712,184458,137254,5.1,2.1,9.2
30人以上,"J 金融業,保険業",平成23,2011,7月,321712,184485,137227,4792,3206,1586,7747,5534,2213,318757,182157,136600,5.1,2.1,9.2
30人以上,"J 金融業,保険業",平成23,2011,8月,318757,183355,135402,4659,3038,1621,3927,2552,1375,319489,183841,135648,5.3,2.1,9.6
30人以上,"J 金融業,保険業",平成23,2011,9月,319489,182298,137191,2779,1665,1114,4774,3009,1765,317494,180954,136540,5,1.9,9.1
30人以上,"J 金融業,保険業",平成23,2011,10月,317494,181344,136150,8603,5105,3498,9935,6717,3218,316162,179732,136430,5.2,2,9.4
30人以上,"J 金融業,保険業",平成23,2011,11月,316162,180178,135984,2307,1396,911,3265,2109,1156,315204,179465,135739,4.9,2.1,8.6
30人以上,"J 金融業,保険業",平成23,2011,12月,315204,180712,134492,2179,1317,862,3452,2215,1237,313931,179814,134117,4.8,2.1,8.6
30人以上,"K 不動産業,物品賃貸業",平成17,2005,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,109769,74309,35459,1822,1125,697,1712,1020,691,109879,74414,35465,17.2,9.9,32.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,110601,73666,36935,2180,1330,849,2068,1299,770,110713,73697,37014,17.5,11.1,30.4
30人以上,"K 不動産業,物品賃貸業",平成23,2011,1月,110115,73827,36288,1373,767,606,1616,1047,569,109872,73547,36325,17.7,10.9,31.6
30人以上,"K 不動産業,物品賃貸業",平成23,2011,2月,109872,73317,36555,1465,714,751,1666,1127,539,109671,72904,36767,18.3,11.2,32.3
30人以上,"K 不動産業,物品賃貸業",平成23,2011,3月,109671,73015,36656,1619,907,712,1392,917,475,109898,73005,36893,18.1,11.1,32.1
30人以上,"K 不動産業,物品賃貸業",平成23,2011,4月,109898,72739,37159,4785,3011,1774,4811,2431,2380,109872,73319,36553,17,11,29
30人以上,"K 不動産業,物品賃貸業",平成23,2011,5月,109872,73382,36490,1471,795,676,1999,1275,724,109344,72902,36442,17.1,11.1,29.3
30人以上,"K 不動産業,物品賃貸業",平成23,2011,6月,109344,72808,36536,3902,2553,1349,1899,1246,653,111347,74115,37232,17.4,11.1,29.9
30人以上,"K 不動産業,物品賃貸業",平成23,2011,7月,111347,74266,37081,1949,1186,763,2293,1586,707,111003,73866,37137,17.5,11.1,30.1
30人以上,"K 不動産業,物品賃貸業",平成23,2011,8月,111003,73955,37048,1419,896,523,1453,899,554,110969,73952,37017,17.2,10.8,30.2
