"年月[西暦]","調査項目","設問","政策目標","調査回答者の属性種別","調査回答者の属性","調査数[人]","強くそう思う[人]","どちらかといえばそう思う[人]","あまりそう思わない[人]","全くそう思わない[人]","無回答[人]"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","女性 無回答","0","0","0","0","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","性・年代別","無回答","10","0","3","6","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","自営業主・家族従業","92","4","18","41","26","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","会社員・団体職員・公務員","280","10","92","119","52","7"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","アルバイト・パートタイマー","58","2","16","31","7","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","家事専業","94","3","18","42","29","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","学生","20","2","6","9","3","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","無職","83","1","15","42","21","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","その他","26","3","7","6","9","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","職業別","無回答","5","0","1","2","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","居住地区別","芝地区","107","4","30","51","19","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","居住地区別","麻布地区","140","8","36","52","38","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","居住地区別","赤坂地区","88","2","28","36","21","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","居住地区別","高輪地区","155","4","30","82","35","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","居住地区別","芝浦港南地区","164","7","48","71","33","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","居住地区別","無回答","4","0","1","0","2","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","持家（一戸建）","95","2","20","45","26","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","持家（マンション）","302","13","68","141","71","9"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","借家（一戸建）","7","0","2","3","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","民間の賃貸マンション・アパート","171","7","58","63","37","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","都営住宅・区営住宅・区立住宅","28","0","11","15","0","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","18","0","3","8","7","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","社宅・公務員宿舎","20","1","8","8","3","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","寮・寄宿舎・住み込み・間借り","6","1","2","2","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","その他","5","1","0","4","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","住居形態別","無回答","6","0","1","3","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","定住意向別","ずっと住み続けていたい","366","14","78","175","85","14"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","定住意向別","当分は住んでいたい","224","10","73","94","43","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","42","1","14","13","12","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","2","0","0","1","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","定住意向別","近いうちに区外に転居する予定である","9","0","3","4","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","定住意向別","わからない","14","0","4","5","5","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(4)自転車利用に関するマナーが守られている","定住意向別","無回答","1","0","1","0","0","0"

"第32回港区民世論調査クロス集計表・区基本計画Q14-04","Ver202003",,,,,,,,,,
