事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,E 製造業,平成19,2007,年平均,19.7,164.4,150.9,13.5,17.4,111.7,108.1,3.6
５人以上,E 製造業,平成20,2008,年平均,19.5,161.8,149.3,12.5,16.9,107.4,104.6,2.8
５人以上,E 製造業,平成21,2009,年平均,19.2,159.3,148.8,10.5,16.9,116.8,110.3,6.5
５人以上,E 製造業,平成22,2010,年平均,19.5,162,150.5,11.5,17.4,126.9,118,8.9
５人以上,E 製造業,平成23,2011,年平均,19.4,161.8,150.1,11.7,16.9,123.8,116.4,7.4
５人以上,E 製造業,平成24,2012,年平均,19.5,162.9,149.7,13.2,17,120,112.7,7.3
５人以上,E 製造業,平成25,2013,年平均,19.1,160.9,147.3,13.6,16.9,120.3,112.2,8.1
５人以上,E 製造業,平成25,2013,1月,16.8,139.8,128.7,11.1,14.8,105.1,98,7.1
５人以上,E 製造業,平成25,2013,2月,19.1,160.7,146.7,14,16.8,119.6,112.7,6.9
５人以上,E 製造業,平成25,2013,3月,18.9,159.4,144.7,14.7,16.4,117.9,109.8,8.1
５人以上,E 製造業,平成25,2013,4月,20,167.9,153.5,14.4,17.2,123.4,114.7,8.7
５人以上,E 製造業,平成25,2013,5月,18.8,157.4,144.4,13,16.3,115.5,107.7,7.8
５人以上,E 製造業,平成25,2013,6月,19.8,165.4,152.1,13.3,17.5,124.2,115.7,8.5
５人以上,E 製造業,平成25,2013,7月,19.9,167.7,153.9,13.8,17.3,122.2,114.3,7.9
５人以上,E 製造業,平成25,2013,8月,19.2,160.7,147.5,13.2,17.1,123.9,116,7.9
５人以上,E 製造業,平成25,2013,9月,18.6,156.6,143.4,13.2,16.9,122.1,112.8,9.3
５人以上,E 製造業,平成25,2013,10月,19.4,164.1,149.9,14.2,17.2,120.7,113,7.7
５人以上,E 製造業,平成25,2013,11月,20.2,170,155.5,14.5,17.7,125.5,116.6,8.9
５人以上,E 製造業,平成25,2013,12月,19.2,162.3,148.2,14.1,17.4,124.4,116.4,8
５人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,19.2,162.6,146.4,16.2,16,105,103.3,1.7
５人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,19.2,160.7,145.7,15,15.9,118.9,115.4,3.5
５人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,19,159.6,145.1,14.5,16,121.4,118,3.4
５人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,18.9,164.4,143.8,20.6,15.8,108.8,108.6,0.2
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,19.1,164.8,144.2,20.6,16.9,120.5,120.3,0.2
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.4,169.5,143.8,25.7,18.2,129.4,128.5,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.5,168.2,148.6,19.6,17.3,131.1,129.8,1.3
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.6,161.4,141.3,20.1,16.4,124.6,123.4,1.2
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,1月,17.7,154.3,134.5,19.8,15.9,120.2,119.3,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,2月,18.4,161.1,139.4,21.7,16.8,127.9,126.4,1.5
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,3月,19,167,144.9,22.1,17.2,131,129.1,1.9
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,4月,16.4,143.5,124.8,18.7,11.2,85.8,84.3,1.5
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,5月,19.2,166.2,146,20.2,16.6,126.8,124.8,2
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,6月,19.3,165.1,145.9,19.2,17.4,132.3,131.1,1.2
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,7月,20.8,177,157.3,19.7,18.4,139.7,139.2,0.5
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,8月,19.3,163.4,146.3,17.1,18.5,140.7,140.2,0.5
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,9月,17.8,154.1,134.1,20,16.6,124.9,124.2,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,10月,20.1,173.7,151.4,22.3,18.6,142,141.2,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,11月,18.8,163,142,21,17.2,130,129.6,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,12月,17.8,151.9,134.2,17.7,16.4,123.7,123.2,0.5
５人以上,G 情報通信業,平成18,2006,年平均,19.3,166.4,146,20.4,16.1,117.5,101.6,15.9
５人以上,G 情報通信業,平成19,2007,年平均,19.5,168.3,147.9,20.4,15,104.9,97.5,7.4
５人以上,G 情報通信業,平成20,2008,年平均,19.4,168,147.9,20.1,16.5,120.2,106.3,13.9
５人以上,G 情報通信業,平成21,2009,年平均,19.3,166.7,145.8,20.9,15.1,96.1,92.1,4
５人以上,G 情報通信業,平成22,2010,年平均,19.3,166.6,145.4,21.2,15.8,102.2,98.3,3.9
５人以上,G 情報通信業,平成23,2011,年平均,19.2,166.8,145.5,21.3,15.3,100.5,97.3,3.2
５人以上,G 情報通信業,平成24,2012,年平均,19.6,169.9,149.5,20.4,13.3,93.3,88,5.3
５人以上,G 情報通信業,平成25,2013,年平均,19.3,166.4,146.6,19.8,12.9,89,83.8,5.2
５人以上,G 情報通信業,平成25,2013,1月,17.5,153.5,133.8,19.7,12.8,88.2,82.9,5.3
５人以上,G 情報通信業,平成25,2013,2月,18.3,161.9,141.7,20.2,12.9,88.3,84.3,4
５人以上,G 情報通信業,平成25,2013,3月,19.1,167,145.9,21.1,13.9,96.2,91.1,5.1
５人以上,G 情報通信業,平成25,2013,4月,19.9,173.3,152.2,21.1,13.5,93.9,88.8,5.1
５人以上,G 情報通信業,平成25,2013,5月,19.4,167.1,146.7,20.4,13.7,95.4,88.6,6.8
５人以上,G 情報通信業,平成25,2013,6月,19.7,169.1,149.8,19.3,12.8,88.3,83.1,5.2
５人以上,G 情報通信業,平成25,2013,7月,20.4,174.2,154.9,19.3,12.4,85,79.3,5.7
５人以上,G 情報通信業,平成25,2013,8月,19.6,167.2,148.3,18.9,13.1,92.2,85.8,6.4
５人以上,G 情報通信業,平成25,2013,9月,18.6,159.3,141,18.3,12,81.7,77.2,4.5
５人以上,G 情報通信業,平成25,2013,10月,20.1,172.3,152.4,19.9,14,95.4,89.7,5.7
５人以上,G 情報通信業,平成25,2013,11月,19.8,169.9,149.4,20.5,12.5,85.2,80.7,4.5
５人以上,G 情報通信業,平成25,2013,12月,18.9,161.6,142.8,18.8,11.6,82.1,77.7,4.4
５人以上,"H 運輸業,郵便業",平成18,2006,年平均,20.3,182.5,155.4,27.1,12.7,76.3,70.7,5.6
５人以上,"H 運輸業,郵便業",平成19,2007,年平均,20.5,181,155.3,25.7,16,107.7,98.1,9.6
５人以上,"H 運輸業,郵便業",平成20,2008,年平均,20.5,183.2,158.4,24.8,15.5,106.8,97.9,8.9
５人以上,"H 運輸業,郵便業",平成21,2009,年平均,20.3,176.6,154,22.6,16.2,108.4,97.9,10.5
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,20.3,177.2,154.4,22.8,16.3,109.7,100.5,9.2
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,20.3,178.2,155.3,22.9,16.2,108,99.3,8.7
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,20,180,158.5,21.5,17.8,109,100.1,8.9
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.6,177.3,156.4,20.9,17.6,111.5,101.2,10.3
５人以上,"H 運輸業,郵便業",平成25,2013,1月,18.8,168.6,148.2,20.4,17,104.8,93.7,11.1
５人以上,"H 運輸業,郵便業",平成25,2013,2月,19.1,171.6,153.1,18.5,17.8,108.5,99.5,9
５人以上,"H 運輸業,郵便業",平成25,2013,3月,19,170.5,152.4,18.1,17.5,108.6,98.8,9.8
５人以上,"H 運輸業,郵便業",平成25,2013,4月,20.1,182.2,160.6,21.6,18.2,111.6,102.3,9.3
５人以上,"H 運輸業,郵便業",平成25,2013,5月,19.7,175.7,157.3,18.4,17.5,110.7,101.2,9.5
５人以上,"H 運輸業,郵便業",平成25,2013,6月,20.1,179.8,160.6,19.2,18.2,110.4,101.6,8.8
５人以上,"H 運輸業,郵便業",平成25,2013,7月,20,183.6,160.1,23.5,17.8,131.6,120.1,11.5
５人以上,"H 運輸業,郵便業",平成25,2013,8月,20.3,185.1,163.2,21.9,17.6,109.2,100,9.2
５人以上,"H 運輸業,郵便業",平成25,2013,9月,19.3,173.9,155.1,18.8,16.8,108.1,98.9,9.2
５人以上,"H 運輸業,郵便業",平成25,2013,10月,19.4,177.9,157.4,20.5,17.3,107.2,97.7,9.5
５人以上,"H 運輸業,郵便業",平成25,2013,11月,20,180.6,156.5,24.1,17.6,111.3,100.1,11.2
５人以上,"H 運輸業,郵便業",平成25,2013,12月,19.5,177.6,152.4,25.2,17.4,114.6,99.5,15.1
５人以上,"I 卸売業,小売業",平成18,2006,年平均,20.3,164.6,155,9.6,15.9,94.8,92.4,2.4
５人以上,"I 卸売業,小売業",平成19,2007,年平均,20.3,165.7,155.9,9.8,15.7,96.4,93.3,3.1
５人以上,"I 卸売業,小売業",平成20,2008,年平均,20.2,163.7,154.5,9.2,15.6,95.6,92.4,3.2
５人以上,"I 卸売業,小売業",平成21,2009,年平均,20,161.3,151.8,9.5,14.9,89.7,87.1,2.6
５人以上,"I 卸売業,小売業",平成22,2010,年平均,20,162,152.6,9.4,15.1,92.4,90.2,2.2
５人以上,"I 卸売業,小売業",平成23,2011,年平均,19.8,160.2,151.5,8.7,15,91.9,89.4,2.5
５人以上,"I 卸売業,小売業",平成24,2012,年平均,20.1,162.9,153.5,9.4,15.7,94.4,92.5,1.9
５人以上,"I 卸売業,小売業",平成25,2013,年平均,20,163.7,153.3,10.4,15.4,92.5,90.5,2
５人以上,"I 卸売業,小売業",平成25,2013,1月,18.2,149.7,139.5,10.2,15.2,91.2,89.1,2.1
５人以上,"I 卸売業,小売業",平成25,2013,2月,19.7,160.9,150.9,10,15.3,90.9,89,1.9
５人以上,"I 卸売業,小売業",平成25,2013,3月,19.4,159.3,148.6,10.7,15.1,90.6,88.7,1.9
５人以上,"I 卸売業,小売業",平成25,2013,4月,20.7,169.9,158.7,11.2,15.8,94,92.1,1.9
５人以上,"I 卸売業,小売業",平成25,2013,5月,19.8,162.5,151.8,10.7,15.5,93.1,91,2.1
５人以上,"I 卸売業,小売業",平成25,2013,6月,20.7,169.2,158.7,10.5,15.6,92.9,91.1,1.8
５人以上,"I 卸売業,小売業",平成25,2013,7月,20.8,170.2,160.2,10,15.5,92.4,90.4,2
５人以上,"I 卸売業,小売業",平成25,2013,8月,19.9,161.6,151.8,9.8,15.4,93.2,91.2,2
５人以上,"I 卸売業,小売業",平成25,2013,9月,19.7,161,151.2,9.8,15.3,91.7,89.7,2
５人以上,"I 卸売業,小売業",平成25,2013,10月,20.3,165.6,155.4,10.2,15.4,92.4,90.4,2
５人以上,"I 卸売業,小売業",平成25,2013,11月,20.6,168.5,157.9,10.6,15.6,93.6,91.5,2.1
５人以上,"I 卸売業,小売業",平成25,2013,12月,20.2,165.7,154.7,11,15.5,93.9,91.6,2.3
５人以上,"J 金融業,保険業",平成18,2006,年平均,19.4,158.2,143.2,15,16.7,114.3,110.3,4
５人以上,"J 金融業,保険業",平成19,2007,年平均,19.3,157.8,142.5,15.3,15.7,106.2,101.7,4.5
５人以上,"J 金融業,保険業",平成20,2008,年平均,19.1,156.8,141.8,15,15.5,103.7,99.7,4
５人以上,"J 金融業,保険業",平成21,2009,年平均,19.2,159.7,143.5,16.2,15.8,104.9,101.3,3.6
５人以上,"J 金融業,保険業",平成22,2010,年平均,19.2,159.9,143.8,16.1,16.1,109.4,105.8,3.6
５人以上,"J 金融業,保険業",平成23,2011,年平均,19.2,159.6,144,15.6,16,108.6,104.9,3.7
５人以上,"J 金融業,保険業",平成24,2012,年平均,19.5,161,144,17,16.4,108,103.9,4.1
５人以上,"J 金融業,保険業",平成25,2013,年平均,19.2,160.6,142.7,17.9,16.1,106,101.4,4.6
５人以上,"J 金融業,保険業",平成25,2013,1月,17.9,148.4,132.3,16.1,15.1,100.3,95.8,4.5
５人以上,"J 金融業,保険業",平成25,2013,2月,17.9,148.5,132,16.5,15.1,99.4,95.1,4.3
５人以上,"J 金融業,保険業",平成25,2013,3月,18.7,155.3,137.5,17.8,15.5,102.4,97.6,4.8
５人以上,"J 金融業,保険業",平成25,2013,4月,20,167.1,147.6,19.5,16.3,107.8,102.2,5.6
５人以上,"J 金融業,保険業",平成25,2013,5月,20.1,167.5,148.6,18.9,16.8,110.4,105.2,5.2
５人以上,"J 金融業,保険業",平成25,2013,6月,19.4,161.9,143.7,18.2,16.4,107.9,103.4,4.5
５人以上,"J 金融業,保険業",平成25,2013,7月,20.4,175.9,156.4,19.5,16.9,110.7,106.6,4.1
５人以上,"J 金融業,保険業",平成25,2013,8月,19.7,164,146.4,17.6,16.8,110,105.8,4.2
５人以上,"J 金融業,保険業",平成25,2013,9月,18.1,151.9,135.2,16.7,15.8,105.2,100.9,4.3
５人以上,"J 金融業,保険業",平成25,2013,10月,20.2,167.7,149.2,18.5,16.3,106.2,101.8,4.4
５人以上,"J 金融業,保険業",平成25,2013,11月,19.4,162.5,143.7,18.8,16.5,107.5,102.9,4.6
５人以上,"J 金融業,保険業",平成25,2013,12月,18.8,156.5,139.2,17.3,15.9,104,99.6,4.4
５人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,20,165.2,151.4,13.8,16.6,103.1,99.9,3.2
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,20.1,164.6,151.1,13.5,16,98.3,95.5,2.8
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,20.3,165.9,154.1,11.8,15.7,90.1,87,3.1
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.9,162.5,151,11.5,16.3,88.7,85.2,3.5
５人以上,"K 不動産業,物品賃貸業",平成25,2013,1月,18.2,148.8,139.2,9.6,14.5,80.8,77.2,3.6
５人以上,"K 不動産業,物品賃貸業",平成25,2013,2月,19.3,157.3,146.8,10.5,15.7,88.4,84,4.4
５人以上,"K 不動産業,物品賃貸業",平成25,2013,3月,19.7,160,148.8,11.2,15.6,85.7,82.3,3.4
５人以上,"K 不動産業,物品賃貸業",平成25,2013,4月,20.5,168.9,156.8,12.1,17,86.1,82.3,3.8
５人以上,"K 不動産業,物品賃貸業",平成25,2013,5月,20.1,164.6,153.5,11.1,16.5,85,81.8,3.2
５人以上,"K 不動産業,物品賃貸業",平成25,2013,6月,20.5,167.7,156.8,10.9,16.5,85.2,82.1,3.1
５人以上,"K 不動産業,物品賃貸業",平成25,2013,7月,21,171.1,158.2,12.9,17,91.2,87.9,3.3
５人以上,"K 不動産業,物品賃貸業",平成25,2013,8月,19.6,160.7,148.8,11.9,17.1,94.8,91.1,3.7
５人以上,"K 不動産業,物品賃貸業",平成25,2013,9月,19.3,157.5,146.5,11,16.6,92.8,89.2,3.6
５人以上,"K 不動産業,物品賃貸業",平成25,2013,10月,20.4,167,154.6,12.4,16.4,90.2,87.1,3.1
５人以上,"K 不動産業,物品賃貸業",平成25,2013,11月,20.6,168.8,156.3,12.5,16.8,95.9,92.4,3.5
５人以上,"K 不動産業,物品賃貸業",平成25,2013,12月,19.2,158.6,146.5,12.1,16,89.7,85.9,3.8
５人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,19.7,164.2,146.6,17.6,14.2,94.3,92.1,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.6,163,146,17,15.6,107.7,105.1,2.6
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,20,169.9,149.9,20,15.5,107.6,104.6,3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.8,168.9,147.9,21,14,95.2,91.5,3.7
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,1月,17,143.9,125.4,18.5,12.5,85.4,81.7,3.7
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,2月,19.8,167.6,146.9,20.7,14.9,102.1,97.8,4.3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,3月,19.5,169.2,147.7,21.5,14.1,98,93.2,4.8
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,4月,20.9,180.6,157.5,23.1,14.2,97.9,94.6,3.3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,5月,20,172.5,148.6,23.9,14,95.2,92,3.2
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,6月,20.5,175.3,153.1,22.2,14.7,101.3,97.1,4.2
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,7月,20.3,172,151.5,20.5,14.4,98.2,94.4,3.8
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,8月,20,169.8,149.5,20.3,14.3,97,93.5,3.5
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,9月,19.2,162.9,143.6,19.3,13.8,91.8,87.9,3.9
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,10月,20.2,171.5,151.4,20.1,14.2,94.4,91.3,3.1
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,11月,20.7,176.4,154.9,21.5,14,93.3,90.2,3.1
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,12月,19.3,164,144,20,13.3,89.7,86.5,3.2
５人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,21.7,177.2,163.6,13.6,13.7,82.7,80,2.7
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,21,180,166.9,13.1,13.5,78.2,76.2,2
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.3,183.8,168.3,15.5,14,83.1,80.4,2.7
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,21.3,187.7,171.2,16.5,13.5,79.3,76.7,2.6
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,1月,21.1,187,171.6,15.4,13.1,76.9,74,2.9
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,2月,20.6,180,166,14,13,77,74.5,2.5
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,3月,21.2,187.6,172.4,15.2,13.4,79.7,76.9,2.8
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,4月,21.9,194.5,177.8,16.7,13.4,79.3,76.7,2.6
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,5月,21.6,189.7,173.3,16.4,13.8,81.7,79.2,2.5
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,6月,21.4,187.3,171.9,15.4,13.7,80.3,77.8,2.5
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,7月,21.7,191,175,16,13.5,79.1,76.6,2.5
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,8月,21.3,186,169.5,16.5,13.4,79.5,76.9,2.6
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,9月,21,183,166,17,13.4,79,76.4,2.6
