事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,E 製造業,平成21,2009,年平均,501786,7592,7580,501686,27913,1014,1083,27956
30人以上,E 製造業,平成22,2010,年平均,488565,6793,7166,488191,27882,897,786,27994
30人以上,E 製造業,平成23,2011,年平均,483178,5829,6216,482789,29683,800,841,29644
30人以上,E 製造業,平成24,2012,年平均,523620,6486,6385,523724,27348,671,598,27419
30人以上,E 製造業,平成25,2013,年平均,515784,5959,6605,515152,28633,572,610,28581
30人以上,E 製造業,平成25,2013,1月,522693,4348,7198,519810,28817,421,601,28670
30人以上,E 製造業,平成25,2013,2月,514812,2061,3705,513158,29465,583,642,29416
30人以上,E 製造業,平成25,2013,3月,513760,5436,5023,514138,28814,492,286,29055
30人以上,E 製造業,平成25,2013,4月,504012,29257,17253,516039,29365,816,786,29372
30人以上,E 製造業,平成25,2013,5月,526097,5182,7871,523389,28846,701,909,28657
30人以上,E 製造業,平成25,2013,6月,521958,3243,6732,518489,30089,705,645,30129
30人以上,E 製造業,平成25,2013,7月,521665,5680,7834,519605,26954,522,835,26547
30人以上,E 製造業,平成25,2013,8月,518229,2536,6480,514347,27924,249,433,27678
30人以上,E 製造業,平成25,2013,9月,513655,2713,4621,511726,28371,392,672,28112
30人以上,E 製造業,平成25,2013,10月,512507,5796,6602,511779,27332,551,528,27277
30人以上,E 製造業,平成25,2013,11月,509805,3139,3730,509233,29251,694,577,29349
30人以上,E 製造業,平成25,2013,12月,510210,2119,2205,510112,28372,738,408,28714
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,35429,308,326,35412,1403,8,20,1391
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,33688,631,634,33683,3026,41,41,3026
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,33890,851,480,34260,2786,65,90,2762
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,30680,622,521,30780,487,15,14,488
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,30762,547,583,30726,666,22,10,678
30人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,30871,595,668,30799,875,37,15,896
30人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,28543,266,346,28469,2832,24,18,2832
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,21704,238,1071,20871,1749,19,161,1608
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,1月,28179,531,346,28364,2846,114,0,2960
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,2月,28363,104,330,28137,2961,26,0,2987
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,3月,28137,83,98,28122,2987,0,8,2979
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,4月,28122,817,10153,18786,2979,53,1851,1181
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,5月,18786,146,113,18819,1181,0,44,1137
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,6月,18819,68,278,18609,1137,0,0,1137
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,7月,18609,414,630,18393,1137,13,0,1150
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,8月,18393,129,175,18347,1150,13,0,1163
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,9月,18347,72,165,18254,1163,0,0,1163
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,10月,18254,276,293,18237,1163,0,13,1150
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,11月,18237,92,122,18207,1150,0,13,1137
30人以上,F 電気・ガス・熱供給・水道業,平成25,2013,12月,18207,125,150,18182,1137,13,0,1150
30人以上,G 情報通信業,平成18,2006,年平均,476250,8987,8581,476658,20439,972,1095,20313
30人以上,G 情報通信業,平成19,2007,年平均,482211,6955,6174,483015,19329,782,723,19366
30人以上,G 情報通信業,平成20,2008,年平均,491593,6565,5263,492893,24748,1357,1112,24995
30人以上,G 情報通信業,平成21,2009,年平均,604438,7871,7284,605035,22271,612,821,22053
30人以上,G 情報通信業,平成22,2010,年平均,606519,7194,6943,606769,15097,480,589,14989
30人以上,G 情報通信業,平成23,2011,年平均,613216,6928,6985,613180,13882,478,551,13788
30人以上,G 情報通信業,平成24,2012,年平均,625330,6601,7460,624478,18501,911,767,18638
30人以上,G 情報通信業,平成25,2013,年平均,620167,6481,6981,619672,16069,666,705,16025
30人以上,G 情報通信業,平成25,2013,1月,619965,7733,4964,622734,16318,329,516,16131
30人以上,G 情報通信業,平成25,2013,2月,624841,2695,4134,623414,14024,835,362,14485
30人以上,G 情報通信業,平成25,2013,3月,622507,3778,4905,621380,15392,1002,2000,14394
30人以上,G 情報通信業,平成25,2013,4月,621135,25493,16527,630113,14639,372,1093,13906
30人以上,G 情報通信業,平成25,2013,5月,629816,5035,7205,627646,14203,458,460,14201
30人以上,G 情報通信業,平成25,2013,6月,623927,4027,5352,622594,17920,239,438,17729
30人以上,G 情報通信業,平成25,2013,7月,623068,5482,11516,617058,17255,783,391,17623
30人以上,G 情報通信業,平成25,2013,8月,622271,5268,9280,618258,12410,243,389,12265
30人以上,G 情報通信業,平成25,2013,9月,614951,5225,4740,615438,15572,1289,458,16401
30人以上,G 情報通信業,平成25,2013,10月,616835,7046,6818,617075,15004,471,721,14742
30人以上,G 情報通信業,平成25,2013,11月,610679,3283,4386,609576,21138,1170,919,21389
30人以上,G 情報通信業,平成25,2013,12月,612008,2704,3943,610771,18957,796,708,19043
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,229312,3129,3451,228983,34539,1171,1002,34713
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,227374,3986,3900,227476,30701,802,845,30643
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,228860,4029,3992,228899,28135,647,795,27986
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,258205,4274,4059,258425,31097,1180,1058,31214
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,259605,4319,4460,259448,30388,1072,1115,30361
30人以上,"H 運輸業,郵便業",平成23,2011,年平均,259624,3971,3702,259896,32770,1324,1234,32857
30人以上,"H 運輸業,郵便業",平成24,2012,年平均,320144,4454,4958,319634,52520,1165,1503,52189
30人以上,"H 運輸業,郵便業",平成25,2013,年平均,310468,4359,4934,309905,56838,1589,1315,57100
30人以上,"H 運輸業,郵便業",平成25,2013,1月,314265,2485,2931,313818,53299,1186,1343,53143
30人以上,"H 運輸業,郵便業",平成25,2013,2月,309934,3262,3856,309337,57027,1250,1522,56758
30人以上,"H 運輸業,郵便業",平成25,2013,3月,306466,3620,5272,304812,59629,1119,2272,58478
30人以上,"H 運輸業,郵便業",平成25,2013,4月,308070,16932,11794,313233,55220,2901,1402,56694
30人以上,"H 運輸業,郵便業",平成25,2013,5月,313880,3856,3893,313945,56047,2186,857,57274
30人以上,"H 運輸業,郵便業",平成25,2013,6月,311991,2293,4745,309540,59228,1745,1141,59831
30人以上,"H 運輸業,郵便業",平成25,2013,7月,311445,3898,4145,311220,57926,1498,1018,58384
30人以上,"H 運輸業,郵便業",平成25,2013,8月,312350,2093,4513,309931,57254,1268,740,57781
30人以上,"H 運輸業,郵便業",平成25,2013,9月,311294,4314,5947,309663,56418,771,1408,55779
30人以上,"H 運輸業,郵便業",平成25,2013,10月,305674,5252,6346,304582,59768,2018,984,60800
30人以上,"H 運輸業,郵便業",平成25,2013,11月,309572,2029,3085,308516,55810,2042,1258,56594
30人以上,"H 運輸業,郵便業",平成25,2013,12月,310675,2274,2683,310267,54435,1083,1832,53685
30人以上,"I 卸売業,小売業",平成18,2006,年平均,654698,12510,9211,657998,161881,4874,4902,161851
30人以上,"I 卸売業,小売業",平成19,2007,年平均,647094,9609,9633,647425,182278,5530,5692,181762
30人以上,"I 卸売業,小売業",平成20,2008,年平均,682402,13185,9387,686432,158974,4479,4649,158572
30人以上,"I 卸売業,小売業",平成21,2009,年平均,704188,13234,11200,706303,160063,4197,3703,160476
30人以上,"I 卸売業,小売業",平成22,2010,年平均,713088,9880,10845,712125,154344,4355,4082,154615
30人以上,"I 卸売業,小売業",平成23,2011,年平均,699494,9272,10396,698303,161075,3959,3038,162064
30人以上,"I 卸売業,小売業",平成24,2012,年平均,687222,8334,10935,684591,214903,4362,4506,214790
30人以上,"I 卸売業,小売業",平成25,2013,年平均,658819,6817,7930,657704,207709,4091,4314,207488
30人以上,"I 卸売業,小売業",平成25,2013,1月,661169,3834,8236,656746,214745,3599,3771,214594
30人以上,"I 卸売業,小売業",平成25,2013,2月,659971,4795,6314,658433,211369,3985,6836,208537
30人以上,"I 卸売業,小売業",平成25,2013,3月,654861,5833,7336,653346,212109,3657,4534,211244
30人以上,"I 卸売業,小売業",平成25,2013,4月,654811,26769,17972,663537,209779,4298,8191,205957
30人以上,"I 卸売業,小売業",平成25,2013,5月,667787,6644,7004,667433,201707,5539,4173,203067
30人以上,"I 卸売業,小売業",平成25,2013,6月,658042,4960,6157,656830,212458,3699,3854,212318
30人以上,"I 卸売業,小売業",平成25,2013,7月,668123,4877,7588,665461,201025,3273,3091,201158
30人以上,"I 卸売業,小売業",平成25,2013,8月,665067,6085,8465,662691,201552,3295,3022,201821
30人以上,"I 卸売業,小売業",平成25,2013,9月,658649,4285,7375,655525,205863,3101,4257,204741
30人以上,"I 卸売業,小売業",平成25,2013,10月,649940,6778,8482,648329,210326,3916,4222,209927
30人以上,"I 卸売業,小売業",平成25,2013,11月,660727,4062,4906,659870,197529,6123,2808,200857
30人以上,"I 卸売業,小売業",平成25,2013,12月,646679,2877,5320,644251,214048,4606,3009,215630
30人以上,"J 金融業,保険業",平成18,2006,年平均,285098,6438,5493,286033,22865,569,443,23001
30人以上,"J 金融業,保険業",平成19,2007,年平均,306547,7775,6142,308181,19733,459,422,19769
30人以上,"J 金融業,保険業",平成20,2008,年平均,313900,6005,5952,313951,20570,572,382,20762
30人以上,"J 金融業,保険業",平成21,2009,年平均,293478,6294,5755,294012,14433,428,344,14522
30人以上,"J 金融業,保険業",平成22,2010,年平均,302201,6758,6325,302633,14263,298,236,14325
30人以上,"J 金融業,保険業",平成23,2011,年平均,300486,5165,5236,300411,16388,254,259,16387
30人以上,"J 金融業,保険業",平成24,2012,年平均,294696,5687,6237,294142,28519,777,452,28846
30人以上,"J 金融業,保険業",平成25,2013,年平均,291774,5635,5666,291742,30798,571,585,30784
30人以上,"J 金融業,保険業",平成25,2013,1月,290787,3894,4203,290479,30997,196,353,30839
30人以上,"J 金融業,保険業",平成25,2013,2月,290320,1827,3095,289053,30998,355,555,30797
30人以上,"J 金融業,保険業",平成25,2013,3月,288558,4376,4807,288128,31292,631,694,31228
30人以上,"J 金融業,保険業",平成25,2013,4月,288631,21506,14670,295468,30725,851,1238,30337
30人以上,"J 金融業,保険業",平成25,2013,5月,295448,4822,5209,295061,30357,688,440,30605
30人以上,"J 金融業,保険業",平成25,2013,6月,295108,2327,2786,294641,30558,340,288,30618
30人以上,"J 金融業,保険業",平成25,2013,7月,294608,8315,11061,291870,30651,974,692,30925
30人以上,"J 金融業,保険業",平成25,2013,8月,292532,2992,2725,292801,30263,216,493,29984
30人以上,"J 金融業,保険業",平成25,2013,9月,292779,2408,2934,292253,30006,444,299,30151
30人以上,"J 金融業,保険業",平成25,2013,10月,290994,10484,11313,290167,31410,1322,1018,31712
30人以上,"J 金融業,保険業",平成25,2013,11月,291399,2922,2823,291496,30480,439,458,30463
30人以上,"J 金融業,保険業",平成25,2013,12月,290118,1742,2371,289486,31841,396,497,31743
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,90842,1309,1206,90937,18927,513,505,18942
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,91175,1678,1552,91303,19425,502,517,19410
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,103046,1444,1461,103021,26971,684,679,26985
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,102357,1342,1375,102324,26201,650,739,26112
30人以上,"K 不動産業,物品賃貸業",平成25,2013,1月,104204,829,1148,103885,25445,378,630,25193
30人以上,"K 不動産業,物品賃貸業",平成25,2013,2月,102717,1005,790,102931,26361,276,745,25893
30人以上,"K 不動産業,物品賃貸業",平成25,2013,3月,103186,1182,2131,102237,25638,650,1419,24869
30人以上,"K 不動産業,物品賃貸業",平成25,2013,4月,101536,5028,3311,103217,25570,1097,936,25767
30人以上,"K 不動産業,物品賃貸業",平成25,2013,5月,101349,1139,1189,101299,27635,977,772,27840
30人以上,"K 不動産業,物品賃貸業",平成25,2013,6月,102307,811,1237,101880,26832,592,682,26743
30人以上,"K 不動産業,物品賃貸業",平成25,2013,7月,101188,1401,1234,101468,27435,769,633,27458
30人以上,"K 不動産業,物品賃貸業",平成25,2013,8月,101169,963,1228,100904,27757,456,805,27408
30人以上,"K 不動産業,物品賃貸業",平成25,2013,9月,101865,593,904,101554,26447,650,458,26639
30人以上,"K 不動産業,物品賃貸業",平成25,2013,10月,100958,1586,1573,100972,27235,593,823,27004
30人以上,"K 不動産業,物品賃貸業",平成25,2013,11月,103500,819,987,103277,24476,646,571,24606
30人以上,"K 不動産業,物品賃貸業",平成25,2013,12月,104302,742,765,104249,23581,719,399,23931
30人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,215648,2300,2520,215438,9650,307,338,9609
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,214285,2597,2682,214197,8632,358,381,8612
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,215301,4872,3598,216586,4228,239,227,4229
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,235764,7145,4827,238091,4849,330,244,4926
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,1月,220907,3855,3202,221664,4549,339,91,4693
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,2月,221912,8676,3994,226658,4445,232,275,4338
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,3月,226529,4405,3663,227269,4467,162,306,4325
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,4月,227463,16777,9089,235090,4131,538,606,4124
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,5月,235090,7833,3371,239552,4124,145,78,4191
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,6月,238849,8010,6130,240730,4894,257,247,4903
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,7月,240669,6074,6616,240126,4964,259,191,5033
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,8月,240088,6031,4628,241459,5071,714,199,5618
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,9月,241529,6118,3795,243855,5548,280,122,5703
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,10月,244076,7022,6479,244651,5482,367,344,5473
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,11月,244967,5919,3588,247299,5157,213,223,5146
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,12月,247086,5022,3372,248734,5359,450,248,5563
30人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,94667,2052,2140,94586,131258,4923,5642,130532
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,94112,1729,2068,93802,121057,4515,4830,120713
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,106536,2138,1848,106833,120786,5224,4500,121503
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,111643,2660,2476,111798,124594,4855,4866,124612
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,1月,108057,1141,1234,107966,126808,2816,4083,125539
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,2月,109198,1036,1285,108950,124307,3442,4722,123026
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,3月,103804,1271,1862,103262,124025,7039,4165,126850
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,4月,105486,8533,2038,111924,124626,6939,9556,122066
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,5月,111606,2288,1969,111928,122384,5491,4182,123690
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,6月,113710,883,2374,112223,126055,4928,5192,125787
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,7月,112070,2832,2779,112037,125940,4838,4845,126019
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,8月,113577,1089,1928,112738,124479,4725,4138,125066
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,9月,110764,3009,1884,111889,122946,4453,5080,122319
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,10月,114259,5937,2410,117522,124043,5014,3633,125688
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,11月,117939,2149,1428,118660,125271,4294,4738,124827
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,12月,119240,1752,8521,112473,124247,4281,4058,124468
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,65692,1049,1401,65339,37779,1089,1268,37601
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,63543,1185,1270,63469,36635,1110,1280,36454
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,79599,1068,1245,79391,36548,895,966,36508
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,78613,1105,1138,78575,37282,1423,1238,37472
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,1月,79007,976,642,79364,35164,647,805,34983
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,2月,80238,430,1020,79649,34109,1043,490,34661
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,3月,75749,1888,3308,74261,38561,1964,2727,37866
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,4月,74395,3885,1115,77164,37732,2374,1796,38311
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,5月,80448,1067,1208,80308,35027,1745,1831,34940
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,6月,79226,1109,561,79830,36022,2716,718,37964
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,7月,79800,1249,1728,79322,37994,1790,944,38839
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,8月,78630,339,663,78307,39531,851,928,39453
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,9月,81881,297,686,81493,35879,521,592,35807
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,10月,77086,867,891,77007,40214,1773,1017,41025
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,11月,76345,535,1450,75422,41687,659,1757,40597
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,12月,80550,620,387,80776,35469,994,1253,35217
30人以上,"O 教育,学習支援業",平成18,2006,年平均,167968,2276,2383,167861,80553,3291,3384,80459
30人以上,"O 教育,学習支援業",平成19,2007,年平均,218032,3375,2985,218416,36456,1867,1603,36727
30人以上,"O 教育,学習支援業",平成20,2008,年平均,216594,4029,3199,217495,47907,2072,2170,47738
30人以上,"O 教育,学習支援業",平成21,2009,年平均,208654,2842,3278,208205,78468,3759,3164,79075
30人以上,"O 教育,学習支援業",平成22,2010,年平均,211182,3172,3155,211199,73533,2941,2566,73907
30人以上,"O 教育,学習支援業",平成23,2011,年平均,207025,2010,2168,206867,76746,2688,2796,76638
30人以上,"O 教育,学習支援業",平成24,2012,年平均,225140,3647,3708,225054,82110,6786,6332,82588
30人以上,"O 教育,学習支援業",平成25,2013,年平均,231574,4678,3608,232652,85073,7885,7896,85055
30人以上,"O 教育,学習支援業",平成25,2013,1月,228054,423,609,227869,85704,6568,6544,85727
30人以上,"O 教育,学習支援業",平成25,2013,2月,227345,1205,936,227616,86251,3084,7497,81836
