都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名所_カナ,名称_通称,POIコード,所在地,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,学校区,学童保育クラブ区域,調整区域,受入上限数,延長保育,休館日,保育開始時刻_学校開業日,保育終了時刻_学校開業日,保育開始時刻_延長保育,保育終了時刻_延長保育,保育開始時刻_土曜日,保育終了時刻_土曜日,保育開始時刻_土曜日_前延長保育,保育終了時刻_前延長保育,保育開始時刻_延長保育,保育終了時刻_延長保育,保育開始時刻_学校休業日,保育終了時刻_学校休業日,保育開始時刻_前延長保育,保育終了時刻_前延長保育,保育開始時刻_延長保育,保育終了時刻_延長保育,併設施設,説明,URL,備考,設置運営形態,設置者,運営事業者
131105,11,東京都,目黒区,中目黒住区センター児童館学童保育クラブ,ナカメグロジュウクセンタージドウカンガクドウホイククラブ,,1404a,中目黒２－１０－１３,,35.640360364,139.702910097,03-5721-8579,,1000020131105,目黒区,中目黒小学校,上目黒１丁目（２～５番、２３～２６番）・上目黒２丁目（１～４５番）・上目黒３丁目（４～５番）・中目黒１丁目・中目黒２丁目・中目黒３丁目・中目黒４丁目（１～６番、１１～１６番）・中目黒５丁目（１～７番、２２～２３番）,,110,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,中目黒住区センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/nakameguro/index.html,,公設公営,目黒区,目黒区
131105,12,東京都,目黒区,不動児童館学童保育クラブ,フドウジドウカンガクドウホイククラブ,,1404a,下目黒６－１１－３５,,35.627308444,139.699191297,03-3714-4177,,3013201000244,株式会社アソシエ・インターナショナル,不動小学校,下目黒４丁目・下目黒５丁目・下目黒６丁目・目黒本町１丁目,,120,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,不動小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/fudo/index.html,2クラス運営,公設民営,目黒区,株式会社アソシエ・インターナショナル
131105,13,東京都,目黒区,下目黒小学校学童保育クラブ,シモメグロショウガッコウガクドウホイククラブ,,1404a,目黒２－７－９,,35.633797225,139.709514056,03-3491-1050,,4011001059005,株式会社東急キッズベースキャンプ,下目黒小学校,下目黒１丁目・下目黒２丁目・下目黒３丁目・目黒２丁目（４～１２番）・目黒３丁目（４～２１番）,,30,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,下目黒小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/shimomegurosyou/index.html,タイムシェアでの保育運営,公設民営,目黒区,株式会社東急キッズベースキャンプ
131105,14,東京都,目黒区,目黒区民センター児童館学童保育クラブ,メグロクミンセンタージドウカンガクドウホイククラブ,,1404a,目黒２－４－３６,,35.635324036,139.707759811,03-3711-1136,,1000020131105,目黒区,下目黒小学校,下目黒１丁目・下目黒２丁目・下目黒３丁目・目黒２丁目（４～１２番）・目黒３丁目（４～２１番）,,104,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,区民センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/kumin_center/index.html,2クラス運営,公設公営,目黒区,目黒区
131105,15,東京都,目黒区,田道小学校内学童保育クラブ,デンドウショウガッコウナイガクドウホイククラブ,,1404a,目黒１－１５－２８,,35.637774403,139.709084444,03-3711-8603,,1000020131105,目黒区,田道小学校,中目黒４丁目（７～１０番）・三田１丁目・三田２丁目・目黒１丁目・目黒２丁目（１～３番、１３～１５番）・目黒３丁目（１～３番）・（調整区域）中目黒２丁目２番,,84,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,田道小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/dendo/index.html,,公設公営,目黒区,目黒区
131105,16,東京都,目黒区,三田学童保育クラブ,ミタガクドウホイククラブ,,1404a,三田二丁目10番33号,,35.638864703,139.712660819,03-3792-6221,,4011001059005,株式会社東急キッズベースキャンプ,田道小学校,三田１丁目・三田２丁目,,15,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,田道住区センター三田分室,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/mita-kaisetu.html,,公設民営,目黒区,株式会社東急キッズベースキャンプ
131105,17,東京都,目黒区,油面小学校内学童保育クラブ,アブラメンショウガッコウナイガクドウホイククラブ,,1404a,中町１－５－４,,35.632523269,139.699291047,03-3710-8360,,1000020131105,目黒区,油面小学校,中町１丁目（１～３番、１６～１７番、３４～３５番）・中町２丁目（１～４４番）・目黒４丁目（１～３番、１６～２３番）・中目黒５丁目（８～２１番）,,50,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,油面小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/aburamenshogakko/index.html,,公設公営,目黒区,目黒区
131105,18,東京都,目黒区,油面住区センター児童館学童保育クラブ,アブラメンジュウクセンタージドウカンガクドウホイククラブ,,1404a,中町１－６－２３,,35.631309469,139.699650161,03-3713-1636,,1000020131105,目黒区,油面小学校,中町１丁目（４～１５番、１８～３３番、３６～４１番）・目黒４丁目（４～１５番、２４～２６番）,,60,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,油面住区センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/abura/index.html,,公設公営,目黒区,目黒区
131105,19,東京都,目黒区,上目黒住区センター児童館学童保育クラブ,カミメグロジュウクセンタージドウカンガクドウホイククラブ,,1404a,祐天寺２－６－６,,35.637078786,139.694058503,03-3793-1104,,1000020131105,目黒区,上目黒小学校,上目黒４丁目・中目黒５丁目（２４番～２８番）・五本木１丁目・祐天寺１丁目・祐天寺２丁目,,70,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,上目黒住区センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/kamime/index.html,,公設公営,目黒区,目黒区
131105,20,東京都,目黒区,五本木住区センター児童館学童保育クラブ,ゴホンギジュウクセンタージドウカンガクドウホイククラブ,,1404a,中央町２－１７－２,,35.633408506,139.689320631,03-3792-9144,,1000020131105,目黒区,五本木小学校,中町２丁目（４５～５０番）・五本木２丁目・五本木３丁目・中央町２丁目,,60,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,五本木住区センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/gohongi/index.html,,公設公営,目黒区,目黒区
131105,21,東京都,目黒区,鷹番学童保育クラブ,タカバンガクドウホイククラブ,,1404a,碑文谷６－２－２３,,35.626204514,139.685154306,03-5721-3390,,1000020131105,目黒区,鷹番小学校,碑文谷５丁目・碑文谷６丁目・鷹番１丁目,,70,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/takaban/index.html,令和4年度から民営,公設公営,目黒区,目黒区
131105,22,東京都,目黒区,中央町児童館学童保育クラブ,チュウオウチョウジドウカンガクドウホイククラブ,,1404a,中央町２－３２－５,,35.631734817,139.688628133,03-3714-6302,,1010905000786,社会福祉法人雲柱社,鷹番小学校,中央町１丁目鷹番２丁目・鷹番３丁目,,60,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,中央町児童館,,,,公設民営,目黒区,社会福祉法人雲柱社
131105,23,東京都,目黒区,月光原小学校内学童保育クラブ,ゲッコウハラショウガッコウナイガクドウホイククラブ,,1404a,目黒本町４－１５－３,,35.622887794,139.6954608,03-3712-8935,,4120001111417,株式会社セリオ,月光原小学校,目黒本町２丁目（１～１６番）・目黒本町３丁目（１番、８～２０番）・目黒本町４丁目・目黒本町５丁目（１６～１７番、３１～３３番）・目黒本町６丁目（１～２番、１２番）,,30,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,月光原小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/gekkouharashou/index.html,タイムシェアでの保育運営,公設民営,目黒区,株式会社セリオ
131105,24,東京都,目黒区,目黒本町学童保育クラブ,メグロホンチョウガクドウホイククラブ,,1404a,目黒本町２－１－２０,,35.625484247,139.695255233,03-3792-6328,,1000020131105,目黒区,月光原小学校,目黒本町２丁目（１～１６番）・目黒本町３丁目（１番、８～２０番）・目黒本町４丁目・目黒本町５丁目（１６～１７番、３１～３３番）・目黒本町６丁目（１～２番、１２番）,,64,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,南部地区センター,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/megurohonmachi/index.html,,公設公営,目黒区,目黒区
131105,25,東京都,目黒区,向原小学校内学童保育クラブ,ムカイハラショウガッコウナイガクドウホイククラブ,,1404a,目黒本町６－７－１５,,35.618405894,139.695623625,03-5722-2480,,4120001111417,株式会社セリオ,向原小学校,目黒本町３丁目（２～７番）・目黒本町５丁目（１～１５番、１８～３０番）・目黒本町６丁目（３～１１番、１３～１７番）・原町１丁目,,40,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,向原小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/mukaiharashou/index.html,,公設民営,目黒区,株式会社セリオ
131105,26,東京都,目黒区,向原住区センター児童館学童保育クラブ,ムカイハラジュウクセンタージドウカンガクドウホイククラブ,,1404a,目黒本町５－２２－１１,,35.618559556,139.698561897,03-3794-5842,,1000020131105,目黒区,向原小学校,目黒本町３丁目（２～７番）・目黒本町５丁目（１～１５番、１８～３０番）・目黒本町６丁目（３～１１番、１３～１７番）・原町１丁目,,60,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,向原住区センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/mukaiharashou/index.html,,公設公営,目黒区,目黒区
131105,27,東京都,目黒区,原町小学校内学童保育クラブ,ハラマチショウガッコウナイガクドウホイククラブ,,1404a,原町２－１８－１２,,35.614990539,139.690864836,03-3712-0281,,4120001111417,株式会社セリオ,原町小学校,原町２丁目・洗足１丁目・洗足２丁目・南１丁目,,45,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,原町小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/haramachishou/index.html,,公設民営,目黒区,株式会社セリオ
131105,28,東京都,目黒区,原町住区センター児童館学童保育クラブ,ハラマチジュウクセンタージドウカンガクドウホイククラブ,,1404a,南１－８－９,,35.615070692,139.689595497,03-3725-2070,,1000020131105,目黒区,原町小学校,原町２丁目・洗足１丁目・洗足２丁目・南１丁目,,60,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,原町住区センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/hara/index.html,,公設公営,目黒区,目黒区
131105,29,東京都,目黒区,ひもんや学童保育クラブ,ヒモンヤガクドウホイククラブ,,1404a,碑文谷２－８－９,,35.622648731,139.688137861,03-3711-0705,,1000020131105,目黒区,碑小学校,目黒本町２丁目（１７～２８番）・目黒本町６丁目（１８～２４番）・碑文谷１丁目・碑文谷２丁目,目黒本町４丁目１９番,100,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,ひもんや保育園,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/himonya/index.html,2クラス運営,公設公営,目黒区,目黒区
131105,30,東京都,目黒区,南学童保育クラブ,ミナミガクドウホイククラブ,,1404a,南２－８－１０,,35.613884467,139.686211581,03-5729-3905,,3013201000244,株式会社アソシエ・インターナショナル,大岡山小学校,碑文谷３丁目・南２丁目,,45,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/minami/index.html,,民設民営,株式会社アソシエ・インターナショナル,株式会社アソシエ・インターナショナル
131105,31,東京都,目黒区,平町児童館学童保育クラブ,タイラマチジドウカンガクドウホイククラブ,,1404a,平町１－５－３,,35.617263519,139.6822977,03-3723-3751,,7021001004691,ライクアカデミー株式会社,大岡山小学校,平町１丁目・碑文谷４丁目・碑文谷５丁目・柿の木坂１丁目（４～７番）,,70,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/tairamachi/index.html,,公設民営,目黒区,ライクアカデミー株式会社
131105,32,東京都,目黒区,大岡山学童保育クラブ,オオオカヤマガクドウホイククラブ,,1404a,平町２－４－１０,,35.614404828,139.6830171,03-3723-8679,,3013201000244,株式会社アソシエ・インターナショナル,大岡山小学校,南３丁目・平町２丁目（１～１４番、１７～１８番）・大岡山１丁目（１～２８番、３２番）,,50,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,平町老人いこいの家,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/oookayama/index.html,,公設民営,目黒区,株式会社アソシエ・インターナショナル
131105,33,東京都,目黒区,中根小学校内学童保育クラブ,ナカネショウガッコウナイガクドウホイククラブ,,1404a,緑が丘１－１－１,,35.612877108,139.678900311,03-3724-9430,,7021001004691,ライクアカデミー株式会社,中根小学校,平町２丁目（１５番～１６番、１９～２３番）・大岡山１丁目（２９～３１番、３３～３７番）・大岡山２丁目・中根２丁目・緑が丘１丁目・緑が丘３丁目,,80,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,中根小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/nakane/index.html,2クラス運営,公設民営,目黒区,ライクアカデミー株式会社
131105,34,東京都,目黒区,緑が丘児童館学童保育クラブ,ミドリガオカジドウカンガクドウホイククラブ,,1404a,緑が丘２－７－２０,,35.609630122,139.674427267,03-3718-1183,,1000020131105,目黒区,緑ヶ丘小学校,緑が丘２丁目・自由が丘１丁目（１～１９番、２４～３１番）・自由が丘２丁目（８～１９番）・自由が丘３丁目（５～１２番）,,64,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,緑が丘児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/midorigaoa/index.html,,公設公営,目黒区,目黒区
131105,35,東京都,目黒区,八雲小学校内学童保育クラブ,ヤクモショウガッコウナイガクドウホイククラブ,,1404a,八雲２－５－１,,35.618472406,139.671715219,03-3718-2021,,4120001111417,株式会社セリオ,八雲小学校,八雲１丁目・八雲２丁目・中根１丁目（１～２２番）・柿の木坂１丁目,,30,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,八雲小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/yakumosyou/index.html,タイムシェアでの保育運営,公設民営,目黒区,株式会社セリオ
131105,36,東京都,目黒区,八雲住区センター児童館学童保育クラブ,ヤクモジュウクセンタージドウカンガクドウホイククラブ,,1404a,八雲１－１０－５,,35.618579606,139.672554319,03-3725-9454,,1000020131105,目黒区,八雲小学校,八雲１丁目・八雲２丁目・中根１丁目（１～２２番）・柿の木坂１丁目,,60,,日曜日、祝日、休日、年末年始,下校時,18:15,-,-,8:30,18:00,-,-,-,-,8:15,18:15,-,-,-,-,八雲住区センター児童館,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/yakumo/index.html,,公設公営,目黒区,目黒区
131105,37,東京都,目黒区,宮前小学校内学童保育クラブ,ミヤマエショウガッコウナイガクドウホイククラブ,,1404a,八雲３－１３－２１,,35.615387258,139.666361414,03-3723-5010,,3013201000244,株式会社アソシエ・インターナショナル,宮前小学校,自由が丘１丁目（２０～２３番）・自由が丘２丁目（１～７番、２０～２３番）・自由が丘３丁目（１～４番、１３～１８番）・中根１丁目（２３～２５番）・八雲３丁目,,60,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,宮前小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/miyamae/index.html,,公設民営,目黒区,株式会社アソシエ・インターナショナル
131105,38,東京都,目黒区,東が丘学童保育クラブ,ヒガシガオカガクドウホイククラブ,,1404a,東が丘１－１－１,,35.62960995,139.672200428,03-3422-6902,,6013205000188,社会福祉法人白樺会,東根小学校,柿の木坂３丁目・東が丘１丁目・東が丘２丁目,,46,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/higashigaoka/index.html,,民設民営,社会福祉法人白樺会,社会福祉法人白樺会
131105,39,東京都,目黒区,東根学童保育クラブ,ヒガシネガクドウホイククラブ,,1404a,東が丘１－２０－１,,35.627427503,139.668401294,03-5486-8300,,6013205000188,社会福祉法人白樺会,東根小学校,柿の木坂２丁目・八雲４丁目・八雲５丁目,,46,有,日曜日、祝日、休日、年末年始,下校時,18:15,18:15,19:00,8:30,18:00,8:00,8:30,18:00,19:00,8:15,18:15,8:00,8:15,18:15,19:00,東根小学校,,https://www.city.meguro.tokyo.jp/shisetsu/shisetsu/jidokan_club/gakudo/higashine/index.html,,公設民営,目黒区,社会福祉法人白樺会
