01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,01自主グループ等助成金,800
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,02資格取得費助成金,800
01一般会計,02総務費,01総務管理費,01一般管理費,04臨時職員関係費,04共済費,01臨時職員共済費,1893
01一般会計,02総務費,01総務管理費,01一般管理費,04臨時職員関係費,07賃金,01臨時職員賃金,26011
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,01報酬,01医師報酬　２人,5395
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01新聞雑誌購読料,51
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,02諸消耗品費,53
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,03法規追録代,92
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01医薬品購入費,50
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01洗濯代,18
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,02免許申請等手数料,9
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01保険料,62
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,19負担金補助及び交付金,01中央労働災害防止協会負担金,50
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,12役務費,01健康診断書作成料,23
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,01健康診断委託料,9038
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,02特殊健康診断委託料,16
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,03ストレスチェック委託料,912
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,14使用料及び賃借料,01会場使用料,232
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,08報償費,01相談員謝礼,2394
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,12役務費,01電話料,35
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,11需用費,01貸与被服購入費,5799
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,12役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,11需用費,01諸消耗品費,14
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,19負担金補助及び交付金,01職員互助会交付金,18164
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸消耗品費,53
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,02法規追録代,101
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,03図書購入費,12
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸印刷費,147
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,12役務費,01口座振替手数料,549
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,01報酬,01市政嘱託員報酬　１人,2351
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01市政嘱託員共済費,386
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01臨時職員共済費,4
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,07賃金,01臨時職員賃金,1049
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01新聞雑誌購読料,302
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸消耗品費,791
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸賄費,136
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01郵便料,152
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01洗濯代,5
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01筆耕料,5
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,01会場等使用料,48
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01公共機関連絡協議会負担金,30
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,02市長会関係負担金,3577
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,01運営委員会委託料,3248
01一般会計,02総務費,01総務管理費,01一般管理費,13交際費,10交際費,01交際費,1200
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,04共済費,01臨時職員共済費,48
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,07賃金,01臨時職員賃金,472
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸消耗品費,537
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,02法規追録代,778
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,03新聞雑誌等購読料,111
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸賄費,420
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,13委託料,01財務諸表作成支援業務委託料,1500
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,19負担金補助及び交付金,01諸負担金,100
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,01報酬,01市政嘱託員報酬　２人,4702
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01市政嘱託員共済費,771
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,101
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,417
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,59
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,126
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01器具修繕料,35
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替等手数料,2140
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,13委託料,01機器保守等委託料,281
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,1356
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,23償還金利子及び割引料,01過誤納手数料還付金,8
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,7053
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,1156
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,08報償費,01講師謝礼,50
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,213
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1338
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,423
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1290
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸印刷費,32
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2714
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,2433
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,511
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,01テープ反訳委託料,11
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,3845
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,929
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,265
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,15
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸賄費,7
01一般会計,02総務費,01総務管理費,01一般管理費,18公益通報等法務関係費,08報償費,01弁護士等謝礼,20
01一般会計,02総務費,01総務管理費,01一般管理費,18公益通報等法務関係費,11需用費,01諸消耗品費,1
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　１０人,200
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,01報酬,01市政嘱託員報酬　２人,4702
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,04共済費,01市政嘱託員共済費,771
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車用消耗品費,618
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,02自転車用消耗品費,10
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車修繕料,3507
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,02自転車修繕料,146
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車用燃料費,1652
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12役務費,01洗濯代,45
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12役務費,02自動車リサイクル処理手数料,8
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,01洗車委託料,65
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,02運行管理委託料,23216
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,03定期整備委託料,16
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,888
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,11597
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,10328
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,15工事請負費,01原状回復工事費,3000
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18備品購入費,01自動車購入費,1178
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18備品購入費,02自転車購入費,272
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,5
01一般会計,02総務費,01総務管理費,01一般管理費,21臨時運行許可事務費,11需用費,01諸消耗品費,12
01一般会計,02総務費,01総務管理費,01一般管理費,21臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,23
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,7671
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還等補助金,18353
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,01報酬,01市政嘱託員報酬　１人,2351
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,04共済費,01市政嘱託員共済費,386
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01諸消耗品費,173
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,02法規追録代,19
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01自動車修繕料,93
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01自動車用燃料費,22
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,12役務費,01郵便料,18
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,13委託料,01鑑定等委託料,2557
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,11需用費,01諸消耗品費,44
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,12役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,08報償費,01講師謝礼,100
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,08報償費,01保育者謝礼,15
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,08報償費,02手話通訳者謝礼,14
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,11需用費,01人権の花運動用消耗品費,52
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,11需用費,02地域ネットワーク事業消耗品費,152
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,11需用費,01諸印刷費,232
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,12役務費,01郵便料,17
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,12役務費,02運搬料,38
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,13委託料,01要約筆記委託料,32
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,14使用料及び賃借料,01会場使用料,100
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,380
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,08報償費,01講師謝礼,400
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,08報償費,01保育者等謝礼,123
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,11需用費,01諸消耗品費,17
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,11需用費,01諸賄費,24
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,12役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13委託料,01ポスター等作成委託料,239
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13委託料,02駐輪場整理委託料,17
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,14使用料及び賃借料,01会場使用料,196
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,14使用料及び賃借料,02フィルム借上料,40
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,08報償費,01講師謝礼,600
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,08報償費,01保育者等謝礼,10
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,11需用費,01諸消耗品費,5
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12役務費,01郵便料,84
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12役務費,01クレジットカード決済手数料,130
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,13委託料,01ホームページ保守管理委託料,189
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,14使用料及び賃借料,01システム使用料,69
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9712
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1457
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,08報償費,01保育者謝礼,10
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,11需用費,01諸賄費,7
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,13委託料,01速記反訳委託料,166
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,01報酬,01市政嘱託員報酬　１人,2351
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,04共済費,01市政嘱託員共済費,386
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,07賃金,01臨時職員賃金,802
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,09旅費,01市政嘱託員旅費,45
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸消耗品費,351
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,02新聞雑誌購読料,296
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01器具修繕料,20
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01電話料,80
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02郵便料,4
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01市広告物等掲示料,378
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02市政情報誌販売手数料,5
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,01対談者謝礼,30
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,02寄稿者謝礼,10
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,11需用費,01広報みたか印刷費,19019
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,01広報みたか編集業務委託料,27184
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,02広報みたか等配布業務委託料,32711
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,14使用料及び賃借料,01著作物使用料,10
01一般会計,02総務費,01総務管理費,02広報広聴費,04外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1569
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,11需用費,01諸消耗品費,35
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,01点字広報発行業務委託料,709
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,02声の広報発行業務委託料,751
