01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,12委託料,03市議会インターネット配信委託料,1980
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,13使用料及び賃借料,01情報機器等使用料,6126
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,10需用費,01自動車用燃料費,172
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,11役務費,01自動車電話料,42
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,11役務費,01洗濯代,11
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,12委託料,01議長車運行管理業務委託料,6180
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,13使用料及び賃借料,01自動車借上料,808
01一般会計,01議会費,01議会費,01議会費,09政務活動費,18負担金補助及び交付金,01政務活動費交付金,9072
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01特別職給料　３人,33240
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01一般職給料　１６０人,660599
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01職員手当,1102818
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01児童手当,6200
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01共済組合市負担金,257032
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,1415
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01再任用職員共済費,3926
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員普通旅費,2130
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員管外旅費,1845
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,18負担金補助及び交付金,01会議負担金,520
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01月額職員報酬　１０人,23508
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01時間額職員報酬,27367
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,03職員手当等,01月額職員期末手当,3431
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01月額職員共済費,4440
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01時間額職員共済費,2031
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸消耗品費,746
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,02法規追録代,488
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,03新聞雑誌購読料,62
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸印刷費,360
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01郵便料,102
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01広告料,983
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01筆耕料,40
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,01採用試験関係委託料,4832
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,02昇任選考委託料,1157
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,01会場使用料,1056
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,02情報機器等使用料,271
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,01講師謝礼,4308
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,02個別相談カウンセラー謝礼,126
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08旅費,01職員研修旅費,446
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸消耗品費,141
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸賄費,10
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,12委託料,01職員研修委託料,450
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,13使用料及び賃借料,01会場使用料,89
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01講習会等負担金,4859
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01自主グループ等助成金,975
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,02資格取得費助成金,800
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,01報酬,01医師報酬　２人,5395
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01新聞雑誌購読料,47
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,02諸消耗品費,57
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,03法規追録代,108
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01医薬品購入費,39
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01洗濯代,18
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,02免許申請等手数料,9
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01保険料,58
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,11役務費,01健康診断書作成料,18
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,01健康診断委託料,8221
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,02特殊健康診断委託料,16
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,03ストレスチェック委託料,788
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,04大腸がん検診委託料,1403
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,13使用料及び賃借料,01会場使用料,232
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康相談関係費,07報償費,01相談員謝礼,2394
01一般会計,02総務費,01総務管理費,01一般管理費,07職員貸与被服費,10需用費,01貸与被服購入費,8801
01一般会計,02総務費,01総務管理費,01一般管理費,07職員貸与被服費,11役務費,01郵便料,3
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,10需用費,01諸消耗品費,13
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,18負担金補助及び交付金,01職員互助会交付金,18018
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸消耗品費,58
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,02法規追録代,95
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,03図書購入費,9
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸印刷費,150
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,11役務費,01口座振替手数料,562
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01時間額職員報酬,1029
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,03職員手当等,01月額職員期末手当,344
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01月額職員共済費,444
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01時間額職員共済費,5
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01新聞雑誌購読料,313
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,02諸消耗品費,659
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸印刷費,61
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸賄費,87
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01郵便料,254
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01洗濯代,4
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01筆耕料,3
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,13使用料及び賃借料,01会場等使用料,48
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,13使用料及び賃借料,02情報機器等使用料,61
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,01公共機関連絡協議会負担金,29
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,02市長会関係負担金,3609
01一般会計,02総務費,01総務管理費,01一般管理費,11賀詞交歓会関係費,12委託料,01運営委員会委託料,3261
01一般会計,02総務費,01総務管理費,01一般管理費,12交際費,09交際費,01交際費,1200
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,01報酬,01時間額職員報酬,250
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸消耗品費,469
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,02法規追録代,1083
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,03新聞雑誌等購読料,124
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸賄費,350
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,12委託料,01財務諸表作成支援業務委託料,800
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,01情報機器等使用料,87
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,02会場使用料,11
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,18負担金補助及び交付金,01諸負担金,100
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01月額職員報酬　２人,4702
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01時間額職員報酬,357
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,03職員手当等,01月額職員期末手当,687
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01月額職員共済費,888
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01時間額職員共済費,4
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01新聞雑誌購読料,96
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,02諸消耗品費,295
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,03法規追録代,66
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01諸印刷費,126
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01器具修繕料,35
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,01口座振替等手数料,2264
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,12委託料,01機器保守等委託料,286
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,01ソフトウェア等使用料,1404
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,02情報機器等使用料,59
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,22償還金利子及び割引料,01過誤納手数料還付金,8
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,01報酬,01月額職員報酬　３人,7053
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,03職員手当等,01月額職員期末手当,1030
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,04共済費,01月額職員共済費,1332
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,07報償費,01講師謝礼,50
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01新聞雑誌購読料,221
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,02文書ファイリング用消耗品費,1595
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,03諸消耗品費,417
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,04法規追録代,1401
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01諸印刷費,33
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01電動書庫修繕料,98
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01郵便料等,2869
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01システムサービス利用料,1815
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01文書保管料,1024
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,01録音反訳委託料,33
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,02データ更新業務等委託料,2937
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,03総合文書管理システム研修等委託料,990
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,04文書廃棄等委託料,270
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,13使用料及び賃借料,01情報機器等使用料,146
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸消耗品費,29
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸賄費,7
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,12委託料,01顧問弁護士業務委託料,1980
01一般会計,02総務費,01総務管理費,01一般管理費,17公益通報等法務関係費,07報償費,01弁護士等謝礼,20
01一般会計,02総務費,01総務管理費,01一般管理費,17公益通報等法務関係費,10需用費,01諸消耗品費,1
01一般会計,02総務費,01総務管理費,01一般管理費,18報酬等審議会関係費,01報酬,01委員報酬　１０人,200
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,01報酬,01月額職員報酬　２人,4702
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,03職員手当等,01月額職員期末手当,687
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,04共済費,01月額職員共済費,888
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用消耗品費,271
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車用消耗品費,10
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車修繕料,1912
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車修繕料,149
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用燃料費,1978
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,11役務費,01洗濯代,54
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,11役務費,02自動車リサイクル処理手数料,13
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,01洗車委託料,66
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,02運行管理委託料,25013
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,03定期整備委託料,16
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01有料道路通行料,1056
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,02自動車借上料,12599
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01駐車場賃借料,3278
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,17備品購入費,01自動車購入費,2557
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,17備品購入費,02自転車購入費,1037
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,18負担金補助及び交付金,01諸負担金,5
01一般会計,02総務費,01総務管理費,01一般管理費,20臨時運行許可事務費,10需用費,01諸消耗品費,12
01一般会計,02総務費,01総務管理費,01一般管理費,20臨時運行許可事務費,13使用料及び賃借料,01自動券売機使用料,23
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,01土地開発公社運営費補助金,7686
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,02土地開発公社取得用地償還等補助金,17078
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,03職員手当等,01月額職員期末手当,344
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,04共済費,01月額職員共済費,444
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,01諸消耗品費,116
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,02法規追録代,3
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,01自動車修繕料,22
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,11役務費,01郵便料,18
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,11役務費,01自動車リサイクル処理手数料,9
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,12委託料,01鑑定等委託料,2457
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,13使用料及び賃借料,01情報機器等使用料,35
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,17備品購入費,01電気自動車購入費,2595
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,18負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,10需用費,01諸消耗品費,45
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,11役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,10需用費,01人権の花運動用消耗品費,56
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,18負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,380
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,07報償費,01講師謝礼,400
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,07報償費,01保育者等謝礼,122
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,10需用費,01諸消耗品費,17
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,10需用費,01諸賄費,24
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,11役務費,01郵便料,25
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,01ポスター等作成委託料,227
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,12委託料,02駐輪場整理委託料,17
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,13使用料及び賃借料,01会場使用料,189
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,13使用料及び賃借料,02フィルム借上料,150
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,07報償費,01講師謝礼,491
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,07報償費,01保育者等謝礼,30
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,10需用費,01諸消耗品費,5
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,10需用費,01諸消耗品費,4
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01郵便料,34
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01クレジットカード決済等手数料,297
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,02口座振替手数料,3
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,03システムサービス利用料,1839
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,01ホームページ保守管理委託料,149
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,02代行業務委託料,13798
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,13使用料及び賃借料,01システム使用料,50
01一般会計,02総務費,01総務管理費,01一般管理費,28東京市町村総合事務組合関係費,18負担金補助及び交付金,01負担金,9760
01一般会計,02総務費,01総務管理費,01一般管理費,29東京都市公平委員会関係費,18負担金補助及び交付金,01負担金,1410
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01時間額職員報酬,821
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,03職員手当等,01月額職員期末手当,344
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,04共済費,01月額職員共済費,444
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸消耗品費,250
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,02新聞雑誌購読料,305
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01器具修繕料,20
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸賄費,6
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01郵便料,4
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01市広告物等掲示料,385
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,02市政情報誌販売手数料,5
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,03情報発信サービス利用料,66
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,04多言語情報配信サービス利用料,561
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,13使用料及び賃借料,01著作物等複写利用料,372
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,13使用料及び賃借料,02情報機器等使用料,77
