01会計,02款,03項,04目,05節,06細節,07細々節,08予算額
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,01芸術文化センター使用料,0,47000
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,02美術ギャラリー使用料,0,2700
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,03公会堂使用料,0,36300
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,04みたか井心亭使用料,0,3400
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,05山本有三記念館使用料,0,2500
01一般会計,12使用料及び手数料,01使用料,01総務使用料,09文化施設用地使用料,01山本有三記念館用地使用料,0,3
01一般会計,12使用料及び手数料,01使用料,01総務使用料,10三鷹市立アニメーション美術館内施設使用料,01三鷹市立アニメーション美術館内施設使用料,0,1915
01一般会計,12使用料及び手数料,01使用料,02民生使用料,01福祉会館使用料,01福祉会館使用料,0,240
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,01下連雀複合施設用地使用料,0,2
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,02下連雀複合施設施設使用料,0,1605
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,01福祉コアかみれん用地使用料,0,1
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,02福祉コアかみれん施設使用料,0,1008
01一般会計,12使用料及び手数料,01使用料,02民生使用料,04心身障がい児通所訓練施設なかよし教室使用料,01心身障がい児通所訓練施設なかよし教室施設使用料,0,3249
01一般会計,12使用料及び手数料,01使用料,02民生使用料,05北野ハピネスセンター用地使用料,01北野ハピネスセンター用地使用料,0,1
01一般会計,12使用料及び手数料,01使用料,02民生使用料,06福祉住宅使用料,01福祉住宅使用料,0,26772
01一般会計,12使用料及び手数料,01使用料,02民生使用料,07保育園用地使用料,01保育園用地使用料,0,15
01一般会計,12使用料及び手数料,01使用料,02民生使用料,08ちどりこども園使用料,01基本保育料,0,1
01一般会計,12使用料及び手数料,01使用料,02民生使用料,08ちどりこども園使用料,02預かり保育料,0,1
01一般会計,12使用料及び手数料,01使用料,02民生使用料,09児童館用地使用料,01児童館用地内水源用地等使用料,0,291
01一般会計,12使用料及び手数料,01使用料,02民生使用料,10学童保育所使用料,01学童保育所育成料,0,95210
01一般会計,12使用料及び手数料,01使用料,02民生使用料,10学童保育所使用料,02学童保育所延長育成料,0,5476
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,01総合保健センター用地使用料,01総合保健センター用地使用料,0,4
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,02リサイクル市民工房用地使用料,01高圧線下土地使用料,0,464
01一般会計,12使用料及び手数料,01使用料,04農林使用料,01農業公園用地使用料,01農業公園用地使用料,0,10812
01一般会計,12使用料及び手数料,01使用料,05土木使用料,01道路占用料,01ガス管、電柱等道路占用料,0,226329
01一般会計,12使用料及び手数料,01使用料,05土木使用料,02法定外公共物使用料,01ガス管、電柱等公共物使用料,0,6154
01一般会計,12使用料及び手数料,01使用料,05土木使用料,03交通公園等用地使用料,01交通公園等用地使用料,0,107
01一般会計,12使用料及び手数料,01使用料,05土木使用料,04都市公園等用地使用料,01高圧線下等土地使用料,0,1695
01一般会計,12使用料及び手数料,01使用料,05土木使用料,05市営住宅等使用料,01市営大沢住宅等使用料,0,35612
01一般会計,12使用料及び手数料,01使用料,05土木使用料,06下連雀市民住宅使用料,01下連雀市民住宅使用料,0,18516
01一般会計,12使用料及び手数料,01使用料,06消防使用料,01防災用地使用料,01消防団詰所用地使用料,0,3
01一般会計,12使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,01教育センター用地使用料,0,1
01一般会計,12使用料及び手数料,01使用料,07教育使用料,02川上郷自然の村用地使用料,01川上郷自然の村用地使用料,0,1
01一般会計,12使用料及び手数料,01使用料,07教育使用料,03学校用地使用料,01学校用地内水源用地等使用料,0,796
01一般会計,12使用料及び手数料,01使用料,07教育使用料,04大沢の里水車経営農家使用料,01大沢の里水車経営農家使用料,0,300
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,01地域交流室使用料,0,8
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,02体育施設使用料,0,1354
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,03夜間照明設備使用料,0,1891
01一般会計,12使用料及び手数料,01使用料,07教育使用料,06社会教育会館用地使用料,01高圧線下土地使用料,0,610
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,01三鷹図書館ケーブルテレビ支柱用地使用料,0,1
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,02東部図書館ケーブルテレビ支柱用地使用料,0,1
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,03西部図書館ケーブルテレビ支柱用地使用料,0,1
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08体育施設使用料,01体育施設使用料,0,40190
01一般会計,12使用料及び手数料,01使用料,07教育使用料,09井口特設グラウンド用地使用料,01電柱用地等使用料,0,1
01一般会計,12使用料及び手数料,01使用料,07教育使用料,10大沢野川グラウンド駐車場使用料,01駐車場使用料,0,1500
01一般会計,12使用料及び手数料,02手数料,01総務手数料,01自動車臨時運行許可手数料,01自動車臨時運行許可手数料,0,675
01一般会計,12使用料及び手数料,02手数料,01総務手数料,02住居表示台帳閲覧等手数料,01住居表示台帳閲覧等手数料,0,6
01一般会計,12使用料及び手数料,02手数料,01総務手数料,03自動交付手数料,01証明書自動交付手数料,0,25422
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04税証明交付手数料,01税証明交付手数料,0,10131
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,01戸籍証明書交付手数料,0,16544
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,02住民票写し交付閲覧手数料,0,19905
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,03印鑑登録証明等交付手数料,0,6694
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,04通知カード再交付手数料,0,120
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,05個人番号カード再交付手数料,0,96
01一般会計,12使用料及び手数料,02手数料,02民生手数料,01社会福祉法人理事証明書等交付手数料,01社会福祉法人理事証明書等交付手数料,0,1
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,01工場認可申請手数料,01工場認可申請手数料,0,71
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,02犬の登録等手数料,01犬の登録等手数料,0,4459
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,01ごみ収集処理手数料,0,351371
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,02一般廃棄物処理業許可申請等手数料,0,10
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,01し尿処理手数料,0,7506
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,02浄化槽清掃業許可申請手数料,0,10
01一般会計,12使用料及び手数料,02手数料,04土木手数料,01屋外広告物許可手数料,01屋外広告物許可手数料,0,1142
01一般会計,12使用料及び手数料,02手数料,04土木手数料,02道路証明手数料,01道路証明手数料,0,85
01一般会計,12使用料及び手数料,02手数料,04土木手数料,03境界確定図面等写し交付手数料,01境界確定図面等写し交付手数料,0,1800
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,01建築物確認等申請手数料,0,2750
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,02建築許可等申請手数料,0,4946
01一般会計,12使用料及び手数料,02手数料,04土木手数料,05建築指導証明手数料,01建築確認証明等手数料,0,1254
01一般会計,12使用料及び手数料,02手数料,04土木手数料,06都市計画証明等手数料,01都市計画証明等手数料,0,48
01一般会計,12使用料及び手数料,02手数料,04土木手数料,07優良宅地及び優良住宅等認定事務手数料,01優良宅地及び優良住宅等認定事務手数料,0,1
01一般会計,12使用料及び手数料,02手数料,04土木手数料,08マンション建替事業証明書交付手数料,01マンション建替事業証明書交付手数料,0,1
01一般会計,12使用料及び手数料,02手数料,04土木手数料,09緑化率適合証明手数料,01緑化率適合証明手数料,0,1
01一般会計,12使用料及び手数料,03証紙収入,01証紙収入,01証紙収入,01証紙収入,0,2966
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,01生活困窮者自立相談支援事業費負担金,0,16576
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,02生活困窮者住居確保給付金負担金,0,2997
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,03被保護者就労支援事業費負担金,0,2988
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,222082
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,40039
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,366226
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,32543
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,114974
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,21088
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,47012
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,275986
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,03共同生活援助給付費負担金,0,146692
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,04自立訓練給付費負担金,0,10331
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,89267
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,443
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,05障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,13294
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,36080
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,878
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,73319
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,3950
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,7
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,07特別障害者手当等負担金,01特別障害者手当等負担金,0,43890
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,08国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,104182
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,09介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,4720
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,10児童扶養手当負担金,01児童扶養手当負担金,0,140647
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,01３歳未満被用者児童手当負担金,0,483886
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,828260
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,03非被用者児童手当負担金,0,331320
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,04特例給付負担金,0,191796
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,01私立保育園給付費負担金,0,399414
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,02公私連携型保育園給付費負担金,0,103622
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,24931
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,01小規模保育施設給付費負担金,0,30570
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,14353
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,7549
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,01母子生活支援施設入所措置費負担金,0,11837
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,02入院助産措置費負担金,0,1473
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,01生活扶助費等負担金,0,2656647
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,02介護扶助費負担金,0,87053
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,03医療扶助費負担金,0,2340000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,04中国残留邦人等生活支援給付費等負担金,0,20700
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,05中国残留邦人等介護支援給付費負担金,0,1012
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,06中国残留邦人等医療支援給付費負担金,0,24937
01一般会計,13国庫支出金,01国庫負担金,02衛生費国庫負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,3543
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,77842
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,17713
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,01地方創生推進交付金,01地方創生推進交付金,0,1338
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,02社会保障・税番号制度事業費補助金,01社会保障・税番号制度事業費補助金,0,31574
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,03社会保障・税番号制度事務費補助金,01社会保障・税番号制度事務費補助金,0,1130
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,04社会資本整備総合交付金,01井口コミュニティ・センター耐震補強事業費交付金,0,13918
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,01地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,53446
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,01生活困窮者就労準備支援事業費等補助金,0,11126
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,02生活困窮者子どもの学習等支援事業費補助金,0,6993
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,03生活保護適正化等事業費補助金,0,21505
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,03公的賃貸住宅家賃対策調整補助金,01公的賃貸住宅家賃対策調整補助金,0,20188
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,04臨時福祉給付金給付事業費補助金,01臨時福祉給付金給付事業費補助金,0,79560
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05年金生活者等支援臨時福祉給付金給付事業費補助金,01年金生活者等支援臨時福祉給付金給付事業費補助金,0,70200
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,06臨時福祉給付金等給付事務費補助金,01臨時福祉給付金等給付事務費補助金,0,45234
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07児童虐待・ＤＶ対策等総合支援事業費補助金,01児童虐待・ＤＶ対策等総合支援事業費補助金,0,665
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,01利用者支援事業交付金,0,5936
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,406
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3524
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,04養育支援訪問事業交付金,0,194
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,16540
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,06一時預かり事業交付金,0,12456
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,07子育て短期支援事業交付金,0,625
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,08病児保育事業交付金,0,7347
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3146
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,10延長保育事業交付金,0,13255
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,50802
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,09保育所等整備交付金,01保育所等整備交付金,0,129360
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,01保育士宿舎借り上げ支援事業費補助金,0,28536
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,11母子家庭等対策総合支援事業費補助金,01母子家庭等対策総合支援事業費補助金,0,2750
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,01子ども・子育て支援交付金,01利用者支援事業交付金,0,6275
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,02疾病予防対策事業費等補助金,01疾病予防対策事業費等補助金,0,417
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,03地域自殺対策強化交付金,01地域自殺対策強化交付金,0,413
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,04社会資本整備総合交付金,01アスベスト調査助成事業費交付金,0,3000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,01市道第１３５号線整備事業費交付金,0,12100
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,02狭あい道路拡幅整備費交付金,0,19613
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,03橋梁改修事業費交付金,0,9350
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,04橋梁現況調査事業費交付金,0,495
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,05都市計画道路３・４・１３号（牟礼）整備事業費交付金,0,82500
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,06循環型住まいづくり推進事業費交付金,0,863
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,07野崎三丁目公園用地取得事業費交付金,0,27500
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,08大沢二丁目公園用地取得事業費交付金,0,17600
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,09新川あおやぎ公園用地取得事業費交付金,0,30800
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,10木造住宅耐震診断助成事業費交付金,0,967
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,11災害に強い住宅・まちづくり推進事業費交付金,0,2025
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,12特定緊急輸送道路沿道建築物耐震化促進事業費交付金,0,141969
01一般会計,13国庫支出金,02国庫補助金,05消防費国庫補助金,01地域介護・福祉空間整備推進交付金,01既存施設のスプリンクラー設備等整備事業費交付金,0,1158
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,01コミュニティ・スクール導入等促進事業補助金,01コミュニティ・スクール導入等促進事業補助金,0,348
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,02幼稚園就園奨励費補助金,01私立幼稚園就園奨励費補助金,0,53988
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,03子ども・子育て支援交付金,01一時預かり事業交付金,0,5175
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,04学校教育設備整備費等補助金,01理科教育等設備整備費補助金,01小学校,250
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,04学校教育設備整備費等補助金,01理科教育等設備整備費補助金,02中学校,250
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,01小学校,241
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,02中学校,555
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,01小学校,193
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,02中学校,124
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,06就学援助費補助金,01要保護生徒修学旅行費補助金,01中学校,789
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,07学校施設環境改善交付金,01大規模改造事業費交付金,01空調設備整備工事,15409
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,08国宝重要文化財等保存整備費補助金,01遺跡発掘調査事業費補助金,0,5000
