01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,10需用費,01諸修繕料,69
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,10需用費,01暖房用燃料費,19
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,10需用費,01諸賄費,68
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,11役務費,01郵便料,54
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,11役務費,01洗濯代,6
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,11役務費,02口座振替手数料,14
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,12委託料,01機器保守委託料,2280
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,12委託料,02録音反訳委託料,5175
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,12委託料,03整理業務委託料,764
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,01電子複写機使用料,275
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,02有料道路通行料等,65
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,03データベース使用料,172
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,04自動車借上料,20
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,05システム使用料,227
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,06情報機器等使用料,198
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,17備品購入費,01諸備品購入費,167
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,18負担金補助及び交付金,01議長会関係負担金,774
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,18負担金補助及び交付金,02諸負担金,101
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,11役務費,01回線使用料,349
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,12委託料,01会議録検索システム管理委託料,1322
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,12委託料,02市議会ホームページ管理委託料,2125
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,12委託料,03市議会インターネット配信委託料,3520
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,13使用料及び賃借料,01情報機器等使用料,4734
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,13使用料及び賃借料,02委員会インターネット中継機器使用料,924
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,10需用費,01自動車用燃料費,172
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,11役務費,01自動車電話料,28
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,11役務費,01洗濯代,12
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,12委託料,01議長車運行管理業務委託料,6180
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,13使用料及び賃借料,01自動車借上料,808
01一般会計,01議会費,01議会費,01議会費,08政務活動費,18負担金補助及び交付金,01政務活動費交付金,5040
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01特別職給料　３人,33240
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01一般職給料　１６５人,684477
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01職員手当,1152413
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01児童手当,6200
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01共済組合市負担金,261317
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,1336
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01再任用職員共済費,3357
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員普通旅費,2130
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員管外旅費,1048
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,18負担金補助及び交付金,01会議負担金,135
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01月額職員報酬　１１人,24452
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01時間額職員報酬,27520
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,03職員手当等,01月額職員期末手当,4545
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01月額職員共済費,4763
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01時間額職員共済費,1900
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸消耗品費,707
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,02法規追録代,506
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,03新聞雑誌購読料,52
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸印刷費,54
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01郵便料,7
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01広告料,983
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01筆耕料,40
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,01採用試験関係委託料,5145
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,02昇任選考委託料,1155
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,01会場使用料,897
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,02情報機器等使用料,249
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,01講師謝礼,4149
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,02個別相談カウンセラー謝礼,126
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08旅費,01職員研修旅費,200
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸消耗品費,105
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,12委託料,01職員研修委託料,450
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,13使用料及び賃借料,01会場使用料,135
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01講習会等負担金,5039
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01自主グループ等助成金,1020
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,02資格取得費助成金,800
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,01報酬,01医師報酬　２人,5395
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,03職員手当等,01月額職員期末手当,440
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,04共済費,01月額職員共済費,461
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,07報償費,01講師謝礼,266
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01新聞雑誌購読料,44
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,02諸消耗品費,61
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,03法規追録代,108
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01医薬品購入費,35
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01洗濯代,18
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,02免許申請等手数料,9
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01保険料,58
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,13使用料及び賃借料,01情報機器等使用料,40
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,18負担金補助及び交付金,01講習会等負担金,450
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,11役務費,01健康診断書作成料,18
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,01健康診断委託料,9533
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,02特殊健康診断委託料,16
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,03ストレスチェック委託料,788
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,13使用料及び賃借料,01会場使用料,263
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康相談関係費,07報償費,01相談員謝礼,2394
01一般会計,02総務費,01総務管理費,01一般管理費,07職員貸与被服費,10需用費,01貸与被服購入費,12671
01一般会計,02総務費,01総務管理費,01一般管理費,07職員貸与被服費,11役務費,01郵便料,3
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,10需用費,01諸消耗品費,13
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,18負担金補助及び交付金,01職員互助会交付金,18018
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸消耗品費,47
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,02法規追録代,100
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,03図書購入費,9
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸印刷費,145
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,11役務費,01口座振替手数料,562
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01時間額職員報酬,1087
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,03職員手当等,01月額職員期末手当,440
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01月額職員共済費,461
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01時間額職員共済費,9
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01新聞雑誌購読料,313
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,02諸消耗品費,605
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,03図書購入費,5
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸印刷費,56
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸賄費,90
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01郵便料,212
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01洗濯代,4
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01筆耕料,3
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,13使用料及び賃借料,01情報機器等使用料,61
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,01公共機関連絡協議会負担金,29
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,02市長会関係負担金,3793
01一般会計,02総務費,01総務管理費,01一般管理費,11賀詞交歓会関係費,12委託料,01運営委員会委託料,3244
01一般会計,02総務費,01総務管理費,01一般管理費,12交際費,09交際費,01交際費,1000
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,01報酬,01時間額職員報酬,236
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸消耗品費,474
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,02法規追録代,1036
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,03新聞雑誌等購読料,107
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸賄費,250
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,12委託料,01財務諸表作成支援業務委託料,700
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,01情報機器等使用料,87
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,02会場使用料,11
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,18負担金補助及び交付金,01諸負担金,100
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01月額職員報酬　２人,4702
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01時間額職員報酬,350
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,03職員手当等,01月額職員期末手当,880
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01月額職員共済費,921
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01時間額職員共済費,4
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01新聞雑誌購読料,95
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,02諸消耗品費,281
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,03法規追録代,69
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01諸印刷費,182
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01器具修繕料,35
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,01口座振替等手数料,2280
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,12委託料,01機器保守等委託料,462
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,01ソフトウェア等使用料,1339
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,02情報機器等使用料,57
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,22償還金利子及び割引料,01過誤納手数料還付金,8
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,01報酬,01月額職員報酬　３人,7053
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,03職員手当等,01月額職員期末手当,1320
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,04共済費,01月額職員共済費,1382
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,07報償費,01講師謝礼,50
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01新聞雑誌購読料,222
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,02文書ファイリング用消耗品費,1722
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,03諸消耗品費,419
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,04法規追録代,1409
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01諸印刷費,33
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01電動書庫修繕料,1098
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01郵便料等,2850
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01システムサービス利用料,1937
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01文書保管料,1841
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,01録音反訳委託料,33
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,02データ更新業務等委託料,2937
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,03総合文書管理システム研修等委託料,990
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,04文書廃棄等委託料,259
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,13使用料及び賃借料,01情報機器等使用料,132
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸消耗品費,16
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸賄費,2
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,12委託料,01顧問弁護士業務委託料,1320
01一般会計,02総務費,01総務管理費,01一般管理費,17公益通報等法務関係費,07報償費,01弁護士等謝礼,20
01一般会計,02総務費,01総務管理費,01一般管理費,17公益通報等法務関係費,10需用費,01諸消耗品費,1
01一般会計,02総務費,01総務管理費,01一般管理費,18内部統制関係費,12委託料,01整備等支援業務委託料,4000
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　１０人,200
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,01報酬,01月額職員報酬　２人,4702
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,03職員手当等,01月額職員期末手当,880
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,04共済費,01月額職員共済費,921
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,01自動車用消耗品費,274
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,02自転車用消耗品費,109
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,01自動車修繕料,2105
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,02自転車修繕料,148
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,01自動車用燃料費,1359
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11役務費,01洗濯代,54
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11役務費,02自動車リサイクル処理手数料,27
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12委託料,01洗車委託料,66
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12委託料,02運行管理委託料,23988
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12委託料,03定期整備委託料,57
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13使用料及び賃借料,01有料道路通行料,960
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13使用料及び賃借料,02自動車借上料,10714
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13使用料及び賃借料,01駐車場賃借料,3278
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,17備品購入費,01自動車購入費,7261
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,17備品購入費,02自転車購入費,165
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18負担金補助及び交付金,01諸負担金,5
01一般会計,02総務費,01総務管理費,01一般管理費,21臨時運行許可事務費,10需用費,01諸消耗品費,12
01一般会計,02総務費,01総務管理費,01一般管理費,21臨時運行許可事務費,13使用料及び賃借料,01自動券売機使用料,23
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,18負担金補助及び交付金,01土地開発公社運営費補助金,7423
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,18負担金補助及び交付金,02土地開発公社取得用地償還等補助金,14196
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,03職員手当等,01月額職員期末手当,440
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,04共済費,01月額職員共済費,461
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,10需用費,01諸消耗品費,116
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,10需用費,02法規追録代,3
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,10需用費,01自動車修繕料,39
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11役務費,01郵便料,18
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11役務費,01自動車損害保険料,90
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,12委託料,01鑑定等委託料,2267
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,13使用料及び賃借料,01情報機器等使用料,35
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,18負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,10需用費,01諸消耗品費,45
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,11役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,10需用費,01人権の花運動用消耗品費,56
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,18負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,393
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,07報償費,01講師謝礼,400
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,07報償費,01保育者等謝礼,122
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,10需用費,01諸消耗品費,17
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,10需用費,01諸賄費,12
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,11役務費,01郵便料,25
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,12委託料,01ポスター等作成委託料,255
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,12委託料,02駐輪場整理委託料,18
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13使用料及び賃借料,01会場使用料,189
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13使用料及び賃借料,02フィルム借上料,150
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,07報償費,01講師謝礼,491
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,07報償費,01保育者等謝礼,30
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,10需用費,01諸消耗品費,5
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,10需用費,01諸消耗品費,4
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,10需用費,02返礼品購入費,668
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,01郵便料,22
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,01クレジットカード決済等手数料,606
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,02口座振替手数料,3
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,03システムサービス利用料,1778
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12委託料,01代行業務委託料,11346
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,18負担金補助及び交付金,01負担金,9729
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,18負担金補助及び交付金,01負担金,1458
01一般会計,02総務費,01総務管理費,01一般管理費,31姉妹都市周年交流事業費,07報償費,01講師謝礼,100
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01時間額職員報酬,814
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,03職員手当等,01月額職員期末手当,440
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,04共済費,01月額職員共済費,461
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸消耗品費,250
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,02新聞雑誌購読料,305
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01器具修繕料,20
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸賄費,6
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01郵便料,4
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01市広告物等掲示料,385
