01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,09旅費,01職員普通旅費,2210
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,09旅費,01職員管外旅費,1400
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,19負担金補助及び交付金,01会議負担金,295
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01市政嘱託員報酬　８人,18605
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01市政嘱託員共済費,2959
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,01諸消耗品費,1001
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,02法規追録代,413
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,03新聞雑誌購読料,58
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,01諸印刷費,44
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12役務費,01郵便料,12
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12役務費,01広告料,601
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12役務費,01筆耕料,39
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13委託料,01採用試験関係委託料,3284
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13委託料,02昇任選考委託料,979
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,14使用料及び賃借料,01会場使用料,1300
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08報償費,01講師謝礼,4622
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08報償費,02個別相談カウンセラー謝礼,659
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,09旅費,01職員研修旅費,522
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,11需用費,01諸消耗品費,155
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,11需用費,01諸賄費,10
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,13委託料,01職員研修委託料,900
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,14使用料及び賃借料,01会場使用料,101
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,01講習会等負担金,5195
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,01自主グループ等助成金,800
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,02資格取得費助成金,800
01一般会計,02総務費,01総務管理費,01一般管理費,04臨時職員関係費,04共済費,01臨時職員共済費,2191
01一般会計,02総務費,01総務管理費,01一般管理費,04臨時職員関係費,07賃金,01臨時職員賃金,25995
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,01報酬,01医師報酬　２人,5395
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01新聞雑誌購読料,57
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,02諸消耗品費,53
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,03法規追録代,92
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01医薬品購入費,51
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01洗濯代,18
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,02免許申請等手数料,9
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01保険料,67
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,19負担金補助及び交付金,01中央労働災害防止協会負担金,50
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,12役務費,01健康診断書作成料,23
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,01健康診断委託料,7506
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,02特殊健康診断委託料,16
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,03胃検診委託料,694
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,04ストレスチェック委託料,1452
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,14使用料及び賃借料,01会場使用料,236
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,08報償費,01相談員謝礼,2410
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,12役務費,01電話料,35
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,11需用費,01貸与被服購入費,8761
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,12役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,11需用費,01諸消耗品費,14
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,19負担金補助及び交付金,01職員互助会交付金,18364
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸消耗品費,51
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,02法規追録代,98
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,03図書購入費,6
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸印刷費,301
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,12役務費,01口座振替手数料,524
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,01報酬,01市政嘱託員報酬　１人,2326
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01市政嘱託員共済費,370
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01臨時職員共済費,4
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,07賃金,01臨時職員賃金,993
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01新聞雑誌購読料,297
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸消耗品費,793
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸賄費,156
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01郵便料,128
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01洗濯代,5
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01筆耕料,8
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,01会場等使用料,48
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01公共機関連絡協議会負担金,30
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,02市長会関係負担金,3567
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,12役務費,01郵便料,173
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,01運営委員会委託料,3252
01一般会計,02総務費,01総務管理費,01一般管理費,13交際費,10交際費,01交際費,1300
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,04共済費,01臨時職員共済費,138
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,07賃金,01臨時職員賃金,542
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸消耗品費,574
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,02法規追録代,778
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,03新聞雑誌等購読料,111
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸賄費,420
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,13委託料,01新公会計制度導入支援業務委託料,1500
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,19負担金補助及び交付金,01諸負担金,100
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,01報酬,01市政嘱託員報酬　２人,4652
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01市政嘱託員共済費,740
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01臨時職員共済費,123
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,07賃金,01臨時職員賃金,761
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,100
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,460
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,56
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,198
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01器具修繕料,35
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替等手数料,2141
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,13委託料,01機器保守等委託料,141
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,1350
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,23償還金利子及び割引料,01過誤納手数料還付金,8
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,6977
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,1110
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,08報償費,01講師謝礼,100
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,213
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1182
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,388
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1720
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸印刷費,32
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸修繕料,132
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2714
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,2306
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,722
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,01テープ反訳委託料,11
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,3845
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,929
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,254
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,16
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸賄費,7
01一般会計,02総務費,01総務管理費,01一般管理費,18公益通報等法務関係費,08報償費,01弁護士等謝礼,20
01一般会計,02総務費,01総務管理費,01一般管理費,18公益通報等法務関係費,11需用費,01諸消耗品費,2
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　１０人,200
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,01報酬,01委員報酬　１５人,450
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,11需用費,01諸消耗品費,7
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,12役務費,01郵便料,15
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,01報酬,01市政嘱託員報酬　２人,4652
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,04共済費,01市政嘱託員共済費,740
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用消耗品費,305
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車用消耗品費,10
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車修繕料,1988
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車修繕料,146
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用燃料費,1357
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,01洗濯代,45
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,02自動車リサイクル処理手数料,29
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,01洗車委託料,65
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,02運行管理委託料,22938
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,03定期整備委託料,13
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,744
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,10549
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,11613
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,01自動車購入費,5020
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,02自転車購入費,185
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,10
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,22補償補填及び賠償金,01中途補償金,1070
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,11需用費,01諸消耗品費,12
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,23
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,7746
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還等補助金,21784
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,01報酬,01市政嘱託員報酬　１人,2326
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,04共済費,01市政嘱託員共済費,370
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01諸消耗品費,173
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,02法規追録代,21
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車修繕料,53
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車用燃料費,20
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,12役務費,01郵便料,18
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,13委託料,01鑑定等委託料,1290
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,14
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,11需用費,01諸消耗品費,44
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,12役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,11需用費,01人権の花運動用消耗品費,50
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,380
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01講師謝礼,400
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01保育者等謝礼,123
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸消耗品費,17
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸賄費,25
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,12役務費,01郵便料,20
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,01ポスター等作成委託料,243
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,02駐輪場整理委託料,17
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,03出演委託料,40
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,04憲法手帳作成委託料,184
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,14使用料及び賃借料,01会場使用料,203
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01講師謝礼,690
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01保育者等謝礼,13
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,11需用費,01諸消耗品費,5
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,12役務費,01郵便料,1
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,12役務費,01クレジットカード決済手数料,2
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,14使用料及び賃借料,01システム使用料,48
01一般会計,02総務費,01総務管理費,01一般管理費,30東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9924
01一般会計,02総務費,01総務管理費,01一般管理費,31東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1484
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,08報償費,01保育者謝礼,10
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,11需用費,01諸賄費,9
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,13委託料,01速記反訳委託料,166
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,01報酬,01市政嘱託員報酬　１人,2326
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,04共済費,01市政嘱託員共済費,370
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,07賃金,01臨時職員賃金,787
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,09旅費,01市政嘱託員旅費,47
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸消耗品費,351
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,02新聞雑誌購読料,291
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,03図書購入費,12
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01器具修繕料,20
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01電話料,80
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02郵便料,4
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01市広告物等掲示料,378
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02市政情報誌販売手数料,5
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,14使用料及び賃借料,01施設入場料,25
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,01対談者謝礼,30
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,02寄稿者謝礼,10
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,11需用費,01広報みたか印刷費,19796
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,01広報みたか編集業務委託料,28610
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,02広報みたか等配布業務委託料,34370
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,14使用料及び賃借料,01著作物使用料,10
01一般会計,02総務費,01総務管理費,02広報広聴費,04外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1569
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,11需用費,01諸消耗品費,35
