01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,01現年度分,353063050
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,02過年度分,4936560
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,03母子福祉費負担金,01母子生活支援施設入所措置費負担金,0,217700
01一般会計,13分担金及び負担金,01負担金,01民生費負担金,03母子福祉費負担金,02入院助産措置費負担金,0,40400
01一般会計,13分担金及び負担金,01負担金,02衛生費負担金,01未熟児養育医療給付費負担金,01未熟児養育医療給付費負担金,0,3146214
01一般会計,13分担金及び負担金,01負担金,03土木費負担金,01道路掘削復旧工事監督事務費負担金,01道路掘削復旧工事監督事務費負担金,0,11126380
01一般会計,14使用料及び手数料,01使用料,01総務使用料,01三鷹ネットワーク大学使用料,01三鷹ネットワーク大学使用料,0,352800
01一般会計,14使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,01市民センター事務室等使用料,0,816984
01一般会計,14使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,02市民センター駐車場等使用料,0,9679800
01一般会計,14使用料及び手数料,01使用料,01総務使用料,03地区公会堂使用料,01地区公会堂使用料,0,37000
01一般会計,14使用料及び手数料,01使用料,01総務使用料,04地区公会堂用地使用料,01地区公会堂用地使用料,0,10284
01一般会計,14使用料及び手数料,01使用料,01総務使用料,05コミュニティ・センタープール等使用料,01コミュニティ・センタープール等使用料,0,516100
01一般会計,14使用料及び手数料,01使用料,01総務使用料,06コミュニティ・センター用地等使用料,01コミュニティ・センター用地等使用料,0,4704
01一般会計,14使用料及び手数料,01使用料,01総務使用料,07市民協働センター使用料,01市民協働センター使用料,0,1946510
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,01芸術文化センター使用料,0,45237260
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,02美術ギャラリー使用料,0,1428000
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,03公会堂使用料,0,35268190
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,04みたか井心亭使用料,0,2095700
01一般会計,14使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,05山本有三記念館使用料,0,1411700
01一般会計,14使用料及び手数料,01使用料,01総務使用料,09文化施設用地使用料,01山本有三記念館用地使用料,0,3948
01一般会計,14使用料及び手数料,01使用料,01総務使用料,10三鷹市立アニメーション美術館内施設使用料,01三鷹市立アニメーション美術館内施設使用料,0,1915174
01一般会計,14使用料及び手数料,01使用料,02民生使用料,01福祉センター使用料,01福祉センター使用料,0,328450
01一般会計,14使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,01下連雀複合施設用地使用料,0,1200
01一般会計,14使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,02下連雀複合施設施設使用料,0,1517808
01一般会計,14使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,01福祉コアかみれん用地使用料,0,1200
01一般会計,14使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,02福祉コアかみれん施設使用料,0,1053012
01一般会計,14使用料及び手数料,01使用料,02民生使用料,04心身障がい児通所訓練施設なかよし教室使用料,01心身障がい児通所訓練施設なかよし教室施設使用料,0,3236472
01一般会計,14使用料及び手数料,01使用料,02民生使用料,05北野ハピネスセンター用地使用料,01北野ハピネスセンター用地使用料,0,1236
01一般会計,14使用料及び手数料,01使用料,02民生使用料,06福祉住宅使用料,01福祉住宅使用料,0,21737293
01一般会計,14使用料及び手数料,01使用料,02民生使用料,10子ども発達支援センター使用料,01子ども発達支援センター使用料,0,147030
01一般会計,14使用料及び手数料,01使用料,02民生使用料,11多世代交流センター用地使用料,01多世代交流センター用地内水源用地等使用料,0,291480
01一般会計,14使用料及び手数料,01使用料,02民生使用料,12学童保育所使用料,01学童保育所育成料,0,131746000
01一般会計,14使用料及び手数料,01使用料,02民生使用料,12学童保育所使用料,02学童保育所延長育成料,0,5220800
01一般会計,14使用料及び手数料,01使用料,02民生使用料,13旧どんぐり山施設使用料,01旧どんぐり山施設使用料,0,568656
01一般会計,14使用料及び手数料,01使用料,03衛生使用料,02リサイクル市民工房用地使用料,01高圧線下土地使用料,0,464856
01一般会計,14使用料及び手数料,01使用料,04農林使用料,01農業公園用地使用料,01農業公園用地使用料,0,10851084
01一般会計,14使用料及び手数料,01使用料,05土木使用料,01道路占用料,01ガス管、電柱等道路占用料,0,225952595
01一般会計,14使用料及び手数料,01使用料,05土木使用料,02法定外公共物使用料,01ガス管、電柱等公共物使用料,0,5376234
01一般会計,14使用料及び手数料,01使用料,05土木使用料,03交通公園等用地使用料,01交通公園等用地使用料,0,315938
01一般会計,14使用料及び手数料,01使用料,05土木使用料,04都市公園等用地使用料,01高圧線下等土地使用料,0,1808616
01一般会計,14使用料及び手数料,01使用料,05土木使用料,05三鷹中央防災公園使用料,01三鷹中央防災公園使用料,0,39813
01一般会計,14使用料及び手数料,01使用料,05土木使用料,06市営住宅等使用料,01市営大沢住宅等使用料,0,30988303
01一般会計,14使用料及び手数料,01使用料,05土木使用料,07下連雀市民住宅使用料,01下連雀市民住宅使用料,0,20189398
01一般会計,14使用料及び手数料,01使用料,06消防使用料,01防災用地使用料,01消防団詰所用地使用料,0,3600
01一般会計,14使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,01教育センター用地使用料,0,1200
01一般会計,14使用料及び手数料,01使用料,07教育使用料,02川上郷自然の村用地使用料,01川上郷自然の村用地使用料,0,1200
01一般会計,14使用料及び手数料,01使用料,07教育使用料,03学校用地使用料,01学校用地内水源用地等使用料,0,773916
01一般会計,14使用料及び手数料,01使用料,07教育使用料,04大沢の里郷土文化施設使用料,01大沢の里郷土文化施設使用料,0,632200
01一般会計,14使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,01地域交流室使用料,0,21000
01一般会計,14使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,02体育施設使用料,0,572550
01一般会計,14使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,03夜間照明設備使用料,0,784470
01一般会計,14使用料及び手数料,01使用料,07教育使用料,06生涯学習センター使用料,01生涯学習センター使用料,0,4492000
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,01三鷹図書館ケーブルテレビ支柱用地使用料,0,1872
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,02東部図書館ケーブルテレビ支柱用地使用料,0,1440
01一般会計,14使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,03西部図書館ケーブルテレビ支柱用地使用料,0,1200
01一般会計,14使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,01新川テニスコート施設使用料,0,2200440
01一般会計,14使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,02大沢総合グラウンド施設使用料,0,25019200
01一般会計,14使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,03大沢総合グラウンド夜間照明設備使用料,0,4262350
01一般会計,14使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,04総合スポーツセンター施設使用料,0,51364330
01一般会計,14使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,05大沢野川グラウンド管理棟施設使用料,0,219672
01一般会計,14使用料及び手数料,01使用料,07教育使用料,09井口特設グラウンド用地使用料,01電柱用地等使用料,0,2976
01一般会計,14使用料及び手数料,02手数料,01総務手数料,01自動車臨時運行許可手数料,01自動車臨時運行許可手数料,0,536250
01一般会計,14使用料及び手数料,02手数料,01総務手数料,02住居表示台帳閲覧等手数料,01住居表示台帳閲覧等手数料,0,900
01一般会計,14使用料及び手数料,02手数料,01総務手数料,03自動交付手数料,01証明書自動交付手数料,0,24760300
01一般会計,14使用料及び手数料,02手数料,01総務手数料,04税証明交付手数料,01税証明交付手数料,0,10220200
01一般会計,14使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,01戸籍証明書交付手数料,0,14427150
01一般会計,14使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,02住民票写し交付閲覧手数料,0,17426500
01一般会計,14使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,03印鑑登録証明等交付手数料,0,5074900
01一般会計,14使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,04個人番号カード再交付手数料,0,121600
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,01工場認可申請手数料,01工場認可申請手数料,0,40200
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,02犬の登録等手数料,01犬の登録等手数料,0,4671600
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,01ごみ収集処理手数料,0,390548710
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,02一般廃棄物処理業許可申請等手数料,0,180000
01一般会計,14使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,01し尿処理手数料,0,6496000
01一般会計,14使用料及び手数料,02手数料,04土木手数料,01屋外広告物許可手数料,01屋外広告物許可手数料,0,1903020
01一般会計,14使用料及び手数料,02手数料,04土木手数料,02道路証明手数料,01道路証明手数料,0,135300
01一般会計,14使用料及び手数料,02手数料,04土木手数料,03境界確定図面等写し交付手数料,01境界確定図面等写し交付手数料,0,2023800
01一般会計,14使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,01建築物確認等申請手数料,0,423700
01一般会計,14使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,02建築許可等申請手数料,0,6438900
01一般会計,14使用料及び手数料,02手数料,04土木手数料,05建築指導証明手数料,01建築確認証明等手数料,0,1879800
01一般会計,14使用料及び手数料,02手数料,04土木手数料,06都市計画証明等手数料,01都市計画証明等手数料,0,21000
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,01生活困窮者自立相談支援事業費負担金,0,27885516
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,02生活困窮者住居確保給付金負担金,0,83669700
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,03被保護者就労支援事業費負担金,0,3465342
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,04被保護者健康管理支援事業費負担金,0,3915483
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,255937408
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,35229835
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,493736864
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,29249942
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,133991281
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,48832970
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,07自立生活援助給付費負担金,0,1178109
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,49363848
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,270754616
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,03就労定着支援給付費負担金,0,6976760
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,04共同生活援助給付費負担金,0,232535891
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,05自立訓練給付費負担金,0,7508923
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,125350000
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,343500
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,05障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,17374176
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,85963237
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,62608
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,183180896
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,9046149
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,721896
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,06追加交付額（前年度不足分）,0,1306687
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,07特別障害者手当等負担金,01特別障害者手当等負担金,0,52086140
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,08国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,121639894
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,09介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,81520800
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,09介護保険低所得者保険料軽減負担金,02追加交付額（前年度不足分）,0,982800
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,10児童扶養手当負担金,01児童扶養手当負担金,0,114138896
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,01３歳未満被用者児童手当負担金,0,423576000
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,879460000
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,03非被用者児童手当負担金,0,250446666
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,04特例給付負担金,0,279746666
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,05追加交付額（前年度不足分）,0,1829667
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,01私立保育園給付費負担金,0,1399900165
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,02公私連携型保育園給付費負担金,0,192344335
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,03認定こども園施設給付費負担金,0,58766012
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,04追加交付額（前年度不足分）,0,1625634
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,01小規模保育施設給付費負担金,0,48658433
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,37415091
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,20252644
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,14子育てのための施設等利用給付費負担金,01子育てのための施設等利用給付費負担金,0,62821000
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,14子育てのための施設等利用給付費負担金,02追加交付額（前年度不足分）,0,9730086
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,15児童福祉費負担金,01母子生活支援施設入所措置費負担金,0,14731315
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,15児童福祉費負担金,02入院助産措置費負担金,0,714850
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,01中国残留邦人等生活支援給付費等負担金,0,11083174
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,02中国残留邦人等介護支援給付費負担金,0,820502
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,03中国残留邦人等医療支援給付費負担金,0,11828227
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,04中国残留邦人等配偶者支援金負担金,0,1041192
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,05生活扶助費等負担金,0,2212936436
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,06介護扶助費負担金,0,105318646
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,07医療扶助費負担金,0,2200542197
01一般会計,15国庫支出金,01国庫負担金,01民生費国庫負担金,16生活保護費等負担金,08追加交付額（前年度不足分）,0,3228550
01一般会計,15国庫支出金,01国庫負担金,02衛生費国庫負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,2907440
01一般会計,15国庫支出金,01国庫負担金,02衛生費国庫負担金,02新型コロナウイルスワクチン接種対策費負担金,01新型コロナウイルスワクチン接種対策費負担金,0,1111528880
01一般会計,15国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,190407099
01一般会計,15国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,37145753
01一般会計,15国庫支出金,01国庫負担金,03教育費国庫負担金,02子育てのための施設等利用給付費負担金,01子育てのための施設等利用給付費負担金,0,222729000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,02社会保障・税番号制度事業費補助金,01社会保障・税番号制度事業費補助金,0,60595000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,03社会保障・税番号制度事務費補助金,01社会保障・税番号制度事務費補助金,0,113054000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,04マイナポイント事業費補助金,01マイナポイント事業費補助金,0,11880000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,05社会保障・税番号制度システム整備費補助金,01社会保障・税番号制度システム整備費補助金,0,1351000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,06新型コロナウイルス感染症対応地方創生臨時交付金,01新型コロナウイルス感染症対応地方創生臨時交付金,0,333770000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,07子ども・子育て支援事業費補助金,01子ども・子育て支援事業費補助金,0,1182000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,08介護保険事業費補助金,01介護保険事業費補助金,0,4000000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,09感染症予防等事業補助金,01マイナンバー情報連携体制整備事業補助金,0,148000
01一般会計,15国庫支出金,02国庫補助金,01総務費国庫補助金,09感染症予防等事業補助金,02健（検）診結果の利活用に向けた情報標準化整備事業補助金,0,3904000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,01地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,51414000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,01生活困窮者就労準備支援事業費等補助金,0,23144000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,02生活困窮者子どもの学習等支援事業費補助金,0,7721000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,03生活保護適正化等事業費補助金,0,21695000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,03重層的支援体制整備事業交付金,01重層的支援体制整備事業への移行準備事業交付金,0,10189000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,04公的賃貸住宅家賃対策調整補助金,01公的賃貸住宅家賃対策調整補助金,0,23771000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,05年金生活者支援給付金支給事務交付金,01年金生活者支援給付金支給事務交付金,0,3689208
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,06児童虐待・ＤＶ対策等総合支援事業費補助金,01児童虐待・ＤＶ対策等総合支援事業費補助金,0,1368000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,06児童虐待・ＤＶ対策等総合支援事業費補助金,02支援対象児童等見守り強化事業費補助金,0,7000000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,01利用者支援事業交付金,0,32324000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,659000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3816000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,04養育支援訪問事業交付金,0,36000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,33439000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,06一時預かり事業交付金,0,18599000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,07子育て短期支援事業交付金,0,696000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,08病児保育事業交付金,0,6741000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,1599000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,10延長保育事業交付金,0,16499000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,82333000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,12新型コロナウイルス感染症対策事業交付金,0,7356000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,08妊娠・出産包括支援事業補助金,01多胎妊産婦等支援事業補助金,0,327000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,09子ども・子育て支援体制整備総合推進事業費補助金,01子ども・子育て支援体制整備総合推進事業費補助金,0,654000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,01保育士宿舎借り上げ支援事業費補助金,0,74965000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,02新型コロナウイルス感染症対策事業費補助金,0,15800000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,03保育人材等就職・交流支援事業費補助金,0,1246000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,11保育所等整備交付金,01保育所等整備交付金,0,251421000
