01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,13使用料及び賃借料,01会場使用料,232000
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康相談関係費,07報償費,01相談員謝礼,2392000
01一般会計,02総務費,01総務管理費,01一般管理費,07職員貸与被服費,10需用費,01貸与被服購入費,2118798
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,18負担金補助及び交付金,01職員互助会交付金,17838000
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸消耗品費,56519
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,02法規追録代,47211
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,03図書購入費,9460
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸印刷費,144540
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,11役務費,01口座振替手数料,552507
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01月額職員報酬　１人,2137368
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01時間額職員報酬,630360
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,03職員手当等,01月額職員期末手当,325415
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01月額職員共済費,403491
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01時間額職員共済費,2610
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01新聞雑誌購読料,312096
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,02諸消耗品費,472818
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸賄費,21716
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01郵便料,82215
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,13使用料及び賃借料,02情報機器等使用料,55561
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,02市長会関係負担金,3609000
01一般会計,02総務費,01総務管理費,01一般管理費,11賀詞交歓会関係費,12委託料,01運営委員会委託料,96111
01一般会計,02総務費,01総務管理費,01一般管理費,12交際費,09交際費,01交際費,45940
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,01報酬,01時間額職員報酬,238630
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸消耗品費,417345
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,02法規追録代,995938
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,03新聞雑誌等購読料,105416
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,12委託料,01財務諸表作成支援業務委託料,799700
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,01情報機器等使用料,83159
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01月額職員報酬　２人,4221600
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01時間額職員報酬,287885
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,03職員手当等,01月額職員期末手当,650830
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01月額職員共済費,784381
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01時間額職員共済費,2781
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01新聞雑誌購読料,94495
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,02諸消耗品費,294490
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,03法規追録代,61632
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01諸印刷費,125400
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,01口座振替等手数料,2177665
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,12委託料,01機器保守等委託料,286000
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,01ソフトウェア等使用料,1390838
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,02情報機器等使用料,49784
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,01報酬,01月額職員報酬　３人,6522741
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,03職員手当等,01月額職員期末手当,976245
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,04共済費,01月額職員共済費,1173039
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01新聞雑誌購読料,228833
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,02文書ファイリング用消耗品費,1594879
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,03諸消耗品費,359761
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,04法規追録代,1314143
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01郵便料等,2156789
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01システムサービス利用料,1804440
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01文書保管料,1000802
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,02データ更新業務等委託料,2937000
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,04文書廃棄等委託料,192412
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,13使用料及び賃借料,01情報機器等使用料,113754
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,07報償費,01弁護士謝礼,4158000
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸消耗品費,9408
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,12委託料,01顧問弁護士業務委託料,1320000
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,18負担金補助及び交付金,01訴訟費用負担金,330000
01一般会計,02総務費,01総務管理費,01一般管理費,18報酬等審議会関係費,01報酬,01委員報酬　６人,60000
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,01報酬,01月額職員報酬　２人,4239927
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,03職員手当等,01月額職員期末手当,650830
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,04共済費,01月額職員共済費,806694
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用消耗品費,270885
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車用消耗品費,9495
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車修繕料,1906573
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,02自転車修繕料,136565
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,10需用費,01自動車用燃料費,919881
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,11役務費,01洗濯代,19030
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,11役務費,02自動車リサイクル処理手数料,12320
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,01洗車委託料,66000
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,02運行管理委託料,17474980
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,12委託料,03定期整備委託料,15400
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01有料道路通行料,689920
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,02自動車借上料,8566042
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,13使用料及び賃借料,01駐車場賃借料,3277246
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,17備品購入費,01自動車購入費,2219800
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,17備品購入費,02自転車購入費,1009800
01一般会計,02総務費,01総務管理費,01一般管理費,19庁用自動車等関係費,18負担金補助及び交付金,01諸負担金,5000
01一般会計,02総務費,01総務管理費,01一般管理費,20臨時運行許可事務費,13使用料及び賃借料,01自動券売機使用料,22440
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,01土地開発公社運営費補助金,6297498
01一般会計,02総務費,01総務管理費,01一般管理費,21三鷹市土地開発公社運営関係費,18負担金補助及び交付金,02土地開発公社取得用地償還等補助金,5875547
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,01報酬,01月額職員報酬　１人,2110800
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,03職員手当等,01月額職員期末手当,325415
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,04共済費,01月額職員共済費,403410
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,10需用費,01諸消耗品費,92613
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,11役務費,01郵便料,9800
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,11役務費,01自動車リサイクル処理手数料,8630
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,12委託料,01鑑定等委託料,517273
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,13使用料及び賃借料,01情報機器等使用料,22989
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,17備品購入費,01電気自動車購入費,2389933
01一般会計,02総務費,01総務管理費,01一般管理費,22用地取得事務費,18負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12000
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,10需用費,01諸消耗品費,43690
01一般会計,02総務費,01総務管理費,01一般管理費,23土地取引規制関係事務費,11役務費,01郵便料,4900
01一般会計,02総務費,01総務管理費,01一般管理費,24人権啓発関係費,18負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,379100
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,10需用費,01諸消耗品費,1650
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,11役務費,01郵便料,17900
01一般会計,02総務費,01総務管理費,01一般管理費,25憲法施行記念行事費,21補償補填及び賠償金,01取消料（新型コロナウイルス対策分）,27500
01一般会計,02総務費,01総務管理費,01一般管理費,26子どものための人権啓発事業費,07報償費,01講師謝礼,100000
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,10需用費,01諸消耗品費,3586
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01郵便料,25822
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,01クレジットカード決済等手数料,117611
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,11役務費,02口座振替手数料,1140
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,01ホームページ保守管理委託料,148500
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,12委託料,02代行業務委託料,1624635
01一般会計,02総務費,01総務管理費,01一般管理費,27まちづくり応援寄附推進事業費,13使用料及び賃借料,01システム使用料,49500
01一般会計,02総務費,01総務管理費,01一般管理費,28東京市町村総合事務組合関係費,18負担金補助及び交付金,01負担金,9760000
01一般会計,02総務費,01総務管理費,01一般管理費,29東京都市公平委員会関係費,18負担金補助及び交付金,01負担金,1409600
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01月額職員報酬　１人,2110800
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01時間額職員報酬,610844
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,03職員手当等,01月額職員期末手当,325415
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,04共済費,01月額職員共済費,403275
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸消耗品費,212119
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,02新聞雑誌購読料,304296
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸賄費,5500
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01郵便料,3942
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01市広告物等掲示料,384172
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,02市政情報誌販売手数料,800
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,03情報発信サービス利用料,66000
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,04多言語情報配信サービス利用料,561000
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,13使用料及び賃借料,01著作物等複写利用料,379280
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,13使用料及び賃借料,02情報機器等使用料,45559
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,07報償費,01対談者謝礼,30000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,07報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,10需用費,01広報みたか印刷費,17902334
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,12委託料,01広報みたか編集業務委託料,23391500
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,12委託料,02広報みたか等配布業務委託料,30409495
01一般会計,02総務費,01総務管理費,02広報広聴費,03点字・声の広報発行費,10需用費,01諸消耗品費,29975
01一般会計,02総務費,01総務管理費,02広報広聴費,03点字・声の広報発行費,12委託料,01点字広報発行業務委託料,709904
01一般会計,02総務費,01総務管理費,02広報広聴費,03点字・声の広報発行費,12委託料,02声の広報発行業務委託料,764166
01一般会計,02総務費,01総務管理費,02広報広聴費,04ホームページ関係費,12委託料,01管理業務等委託料,8238560
01一般会計,02総務費,01総務管理費,02広報広聴費,05音声・映像広報費,11役務費,01ラジオ番組放送料,1516133
01一般会計,02総務費,01総務管理費,02広報広聴費,05音声・映像広報費,11役務費,02テレビ番組放送料,1204500
01一般会計,02総務費,01総務管理費,02広報広聴費,05音声・映像広報費,12委託料,01テレビ番組等作成委託料,16237870
01一般会計,02総務費,01総務管理費,02広報広聴費,06市政情報誌等発行費,12委託料,01ガイドマップ作成委託料,1650000
01一般会計,02総務費,01総務管理費,02広報広聴費,06市政情報誌等発行費,13使用料及び賃借料,01著作物使用料,46315
01一般会計,02総務費,01総務管理費,02広報広聴費,07広聴関係費,11役務費,01郵便料,89140
01一般会計,02総務費,01総務管理費,02広報広聴費,08情報公開関係費,01報酬,01委員報酬　５人,57500
01一般会計,02総務費,01総務管理費,02広報広聴費,08情報公開関係費,10需用費,01諸消耗品費,27840
01一般会計,02総務費,01総務管理費,02広報広聴費,08情報公開関係費,11役務費,01郵便料,3130
01一般会計,02総務費,01総務管理費,02広報広聴費,08情報公開関係費,12委託料,01速記反訳委託料,37950
01一般会計,02総務費,01総務管理費,02広報広聴費,08情報公開関係費,13使用料及び賃借料,01電子複写機使用料,32070
01一般会計,02総務費,01総務管理費,02広報広聴費,09個人情報保護関係費,01報酬,01委員報酬　１７人,647500
01一般会計,02総務費,01総務管理費,02広報広聴費,09個人情報保護関係費,10需用費,01諸消耗品費,8349
01一般会計,02総務費,01総務管理費,02広報広聴費,09個人情報保護関係費,11役務費,01郵便料,23286
01一般会計,02総務費,01総務管理費,02広報広聴費,09個人情報保護関係費,11役務費,01システムサービス利用料,99000
01一般会計,02総務費,01総務管理費,02広報広聴費,09個人情報保護関係費,12委託料,01速記反訳委託料,48400
01一般会計,02総務費,01総務管理費,02広報広聴費,09個人情報保護関係費,12委託料,02システム導入業務委託料,1221000
01一般会計,02総務費,01総務管理費,02広報広聴費,10総合オンブズマン関係費,01報酬,01総合オンブズマン報酬　２人,3072000
01一般会計,02総務費,01総務管理費,02広報広聴費,10総合オンブズマン関係費,10需用費,01諸消耗品費,10826
01一般会計,02総務費,01総務管理費,02広報広聴費,10総合オンブズマン関係費,11役務費,01郵便料,3788
01一般会計,02総務費,01総務管理費,02広報広聴費,11一般市民相談関係費,01報酬,01月額職員報酬　２人,4373420
01一般会計,02総務費,01総務管理費,02広報広聴費,11一般市民相談関係費,01報酬,01時間額職員報酬,602550
01一般会計,02総務費,01総務管理費,02広報広聴費,11一般市民相談関係費,03職員手当等,01月額職員期末手当,650830
01一般会計,02総務費,01総務管理費,02広報広聴費,11一般市民相談関係費,04共済費,01月額職員共済費,785938
01一般会計,02総務費,01総務管理費,02広報広聴費,11一般市民相談関係費,10需用費,02法規追録代,28933
